integrated_row_id,global_participant_key,dataset_source,source_survey,country_model,country_model_grouped,age_group_model,gender_model,employment_model,row_quality_final,usable_for_clustering,usable_for_main_analysis,n_det_valid,det_01_profits,det_02_credit_score,det_03_risk_profile,det_04_added_value,det_05_frugality,det_06_climate_protection,det_07_legal,det_08_trust,det_09_safety,det_10_cost_efficiency,det_11_knowledge,det_12_own_competence,det_13_technical_fit,det_14_environmental_concerns,det_15_self_satisfaction,det_16_commitment,det_17_adherence,det_18_autonomy,det_19_wellbeing,det_20_coziness,det_21_rights_and_duties,det_22_peer_pressure,det_23_support,det_24_socialising,det_25_agreement,det_26_novelty,det_27_fun,det_28_recognition,det_29_trends,det_30_authority,det_31_approval,det_32_own_significance
3451,diego__diego_1232,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,73.84169699745095,67.79653793404702,80.28527831287215,NA,NA,NA,70.72901295500161,80.04082733915261,89.53009929988443,62.363764321239394,98.76794545102209,NA,85.26417560720456,NA,78.46889133430949,89.38301085153093,NA,NA,NA,NA,95.48835580739608,NA,53.59261543684846,NA,80.992469990183,76.04370010458328,NA,NA,NA,NA,NA,81.82753702094918
3452,diego__diego_1233,diego,Survey_September2023_cleaned,NL,NL,18_24,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,55.71873504767201,83.1431098207964,NA,64.36992585265367,NA,NA,NA,NA,NA,NA,NA,57.461007986440194,62.59379866042937,94.60520299633708,54.88481273868343,NA,NA,79.27555308867457,NA,63.505099567183926,59.20403686488383,51.641006683028046,NA,69.7460058799078,NA,NA,NA,70.19464772524809,NA,NA
3453,diego__diego_1234,diego,Survey_September2023_cleaned,NL,NL,18_24,male,student,usable_complete,TRUE,TRUE,32,NA,58.908352689973036,NA,93.20673973213675,NA,NA,NA,78.91071897478425,85.8000702987738,69.24982767352577,88.87437113544743,76.30655126275458,77.41391430923484,NA,58.094929331894654,67.54679101749468,96.47630043012518,58.85856739733156,81.60242568977606,70.19285687724954,63.161316437261476,53.97421342788729,NA,NA,57.944919973917195,63.3523278323442,73.56726337088836,NA,NA,66.8324959387302,NA,NA
3454,diego__diego_1235,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,NA,82.214257681722,50.32565471867541,NA,NA,87.43304585492247,74.93427943167168,NA,59.50074078779621,86.44165977117275,84.67325054585015,NA,56.65617858510815,58.33541206431434,73.40327471979576,NA,NA,98.59684864026887,68.27932377046841,93.03342104254145,96.01371639201355,NA,66.94854004177105,NA,NA,83.6186908446301,NA,NA,62.13945202237101,NA,NA,NA
3455,diego__diego_1236,diego,Survey_September2023_cleaned,NL,NL,18_24,female,unemployed,usable_complete,TRUE,TRUE,32,NA,NA,79.76403107174154,64.96100530576751,NA,51.919541314487525,NA,78.6799291305062,85.24992508191052,70.93513384631552,54.71693002722737,54.53760829345469,72.77399167886496,53.398671772436145,60.702804332518014,67.9839503046708,69.75336508924113,NA,74.98017268666479,NA,82.09560737624408,NA,NA,NA,NA,NA,NA,NA,NA,86.34925694317369,NA,NA
3456,diego__diego_1237,diego,Survey_September2023_cleaned,DE,DE,18_24,male,student,usable_complete,TRUE,TRUE,32,NA,NA,63.01344444109793,86.80861739907009,NA,NA,NA,99.37467368717917,NA,62.73098778275772,71.6015883177641,76.46302862167063,83.71746167178672,59.97787311693481,70.75614446042789,56.23271694894826,88.92970052369978,NA,NA,85.54210228144282,59.61528644891959,56.53610429628717,82.9110035614638,NA,54.34426889279179,NA,54.173074379679434,NA,NA,NA,NA,81.51766626570526
3457,diego__diego_1238,diego,Survey_September2023_cleaned,NL,NL,18_24,male,student,usable_complete,TRUE,TRUE,32,NA,80.39440158625206,52.757724716715614,79.70300899083915,85.37060572754234,NA,NA,52.7175443790941,94.56347010006276,59.132249342174234,58.2229259300137,NA,58.796051404936065,66.6928663289845,70.52702898903192,76.06765509827474,94.66347937904378,NA,NA,NA,98.32331015782742,63.20558957139942,NA,NA,NA,NA,67.57341548901262,76.98132302798504,NA,52.15969767108449,59.96117506381609,77.8616661966239
3458,diego__diego_1239,diego,Survey_September2023_cleaned,DE,DE,18_24,male,student,usable_complete,TRUE,TRUE,32,67.04574226008525,NA,85.03008879762285,NA,67.54201720467591,NA,NA,NA,67.64671127035217,83.15839244254043,NA,72.9662533444192,NA,67.68264170407164,92.9706130552671,NA,60.381245404986835,98.31386160667488,86.95516162275128,NA,53.22982782427722,NA,59.08769016097636,54.49282503748386,68.44234322609519,92.65375735842788,NA,NA,94.87083028400077,NA,80.49200944193947,74.31059127544644
3459,diego__diego_1240,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,83.63210466809463,NA,NA,NA,61.04235969695469,NA,NA,67.85015261236882,94.7207946192603,NA,75.77766592989283,63.995973294235554,75.66240963941455,62.9307194382723,59.664508076252545,NA,71.45078350967918,NA,NA,76.62956484833461,NA,NA,NA,NA,NA,NA,72.61035925160398,NA,NA,70.41142372318706,59.45575471399176,96.66405953916106
3460,diego__diego_1241,diego,Survey_September2023_cleaned,BE,BE,18_24,other,other,usable_complete_limited_metadata,TRUE,TRUE,32,56.84737587747115,98.84419403179993,71.6403288084372,71.20648813254645,83.83392035475363,NA,65.84436563461347,51.87729299516762,96.55078992663287,87.47262605557773,92.37961188751865,NA,65.68396821522848,NA,50.11627944878202,89.74995616950052,77.33287760152568,57.01470138894735,90.78590755633569,53.4895629525556,NA,NA,50.55044506021531,NA,50.826055204704105,NA,92.69497304129295,NA,NA,NA,NA,90.42423369947464
3461,diego__diego_1242,diego,Survey_September2023_cleaned,DE,DE,45_54,male,employed,usable_complete,TRUE,TRUE,32,70.15272170937564,67.59468961194547,72.3004858763698,55.13328739951064,NA,61.857778788417335,NA,54.12448372921933,NA,62.301474422321704,85.03828517155249,62.43069675969164,96.75476591284873,71.78175678858139,98.28531150301436,68.68505102610447,77.19618629171418,74.61824220223505,83.66534746031753,NA,93.27621550908607,NA,NA,NA,71.70724409439562,52.27590754996008,79.54764694499801,77.79110176081547,NA,58.9847308988292,82.4324977516084,51.24935825577105
3462,diego__diego_1243,diego,Survey_September2023_cleaned,NL,NL,25_34,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,56.14404758139347,87.75669566733293,NA,65.8725052607745,80.26352682762095,91.14146938965422,62.228326914538215,77.69291167568139,60.57074445688897,63.347255816248534,NA,NA,54.75288163818958,NA,61.349260785379066,NA,NA,NA,NA,NA,NA,50.294589057404274,NA,NA,NA,NA,NA,NA,68.99980522815576,95.56760487408206
3463,diego__diego_1244,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,68.87990641653316,79.30169460841557,58.46047393388428,56.32123279645381,NA,NA,69.05699753311335,62.98218930121856,67.39361208229157,NA,57.56578574389811,96.08569520802125,NA,NA,98.73634860564356,67.62155322814773,61.21950771742655,55.78426750623069,NA,93.80136296229726,61.742390393111684,NA,NA,NA,74.63477011317185,NA,NA,65.58869773964685,NA,50.13409221475876
3464,diego__diego_1245,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,NA,65.07591685665878,99.51237687025586,83.81544311633735,NA,90.9664098906703,61.081283433530544,NA,89.51103116851414,82.96360197996292,80.58854499427983,73.07618180702401,63.691509384115186,75.8935731565192,64.14195851557545,53.63899498075641,58.37869645906839,76.53610535084097,75.8669164876911,NA,74.22707880259782,NA,NA,NA,NA,54.37289973201875,NA,NA,53.23432366058371,66.55361969084503,NA,NA
3465,diego__diego_1246,diego,Survey_September2023_cleaned,DE,DE,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,71.21855540336318,NA,NA,57.33727285031603,68.98101696935655,77.13859110513616,64.96811871313743,84.13423470128349,NA,NA,NA,NA,80.54823555888169,60.594039555406844,NA,62.31653743594134,NA,NA,78.1410203241553,61.30700571565877,86.66613183887601,99.85976352411205,59.29225116217231,NA,NA,NA,NA,NA,91.06704285360986
3466,diego__diego_1247,diego,Survey_September2023_cleaned,NL,NL,25_34,female,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,61.76591348319751,NA,NA,NA,NA,NA,NA,69.39010899823374,NA,NA,NA,NA,73.66904252255799,62.27296266891708,NA,61.220649604184956,57.60275356605568,NA,NA,NA,87.32509350802317,NA,NA,86.953958775567,76.48308216380815,56.51426066343787,NA,NA,62.59689746274926
3467,diego__diego_1248,diego,Survey_September2023_cleaned,DE,DE,18_24,female,student,usable_complete,TRUE,TRUE,32,NA,NA,59.07784774998715,54.299911599502806,NA,70.21570710595955,NA,94.25492465177142,74.83779007269455,NA,NA,NA,NA,59.79594557446488,66.67328741862963,65.00992394105214,59.330780085895235,NA,52.27854092618753,NA,65.24948494021562,91.41291296865722,NA,NA,NA,52.926852125072685,NA,69.13429229559792,72.41011536029774,NA,NA,69.45386333299251
3468,diego__diego_1249,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,75.87961689571753,NA,NA,NA,51.29090150275848,NA,NA,54.28385535031064,NA,NA,NA,95.20921765582574,62.66744901098511,NA,NA,NA,NA,84.71966480014254,NA,50.380024603078894,NA,NA,NA,NA,NA,NA,NA,NA,NA
3469,diego__diego_1250,diego,Survey_September2023_cleaned,DE,DE,25_34,female,employed,usable_complete,TRUE,TRUE,32,84.67707798940987,70.49955917036422,NA,NA,NA,55.61406475554288,NA,87.09436644862738,NA,50.587663932456145,69.60294932667348,50.02062739717126,56.817952105852754,64.86126397796058,65.65921761720574,82.36702625377939,91.23463905147602,63.69577621713199,71.57904541332032,59.15107617813102,80.14278728418881,NA,82.5700026111447,NA,53.33790563004071,91.2641590976481,96.05638157990875,NA,51.205663325790155,NA,NA,NA
3470,diego__diego_1251,diego,Survey_September2023_cleaned,NL,NL,25_34,female,student,usable_complete,TRUE,TRUE,32,70.00450538912659,94.09517890390389,81.5225051050719,70.4102064954322,62.28445295515913,97.51830938992127,NA,NA,59.67486086686882,72.40575941753461,96.45997374133178,85.2506955328125,77.33351892699993,84.50481387396769,NA,NA,84.71384673528195,84.05363963749015,81.52392201975336,NA,NA,60.077990323825,69.88675259110045,NA,60.319551196781475,50.064244272962945,NA,98.70863373774831,NA,52.9216142701255,NA,NA
3471,diego__diego_1252,diego,Survey_September2023_cleaned,NL,NL,25_34,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,NA,77.73756440022332,60.62072544240888,74.28730920539819,NA,NA,92.67641556747547,NA,93.06363717492414,80.46724600742216,NA,92.09426385090518,54.602132125513315,NA,90.36605273408517,56.339710587103404,54.978654510162315,77.41704069956992,NA,NA,NA,59.689773154445675,82.07488434951584,NA,NA,NA,69.0150407491765,61.43606828351964,99.08158641226403
3472,diego__diego_1253,diego,Survey_September2023_cleaned,NL,NL,25_34,male,employed,usable_complete,TRUE,TRUE,32,85.8405097452214,NA,NA,67.64625799342919,50.1601034406133,NA,NA,58.55904550953075,93.95426204647246,NA,75.21006120902892,NA,NA,79.99046024465076,76.70677570281245,82.08849377401246,53.23671934859565,61.09654724670905,NA,86.615017773046,56.81596203207873,NA,NA,NA,64.99780933641067,54.797947545848594,67.44788129125982,50.995336265645584,NA,57.8822769388484,NA,NA
3473,diego__diego_1254,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,59.65211095461031,50.09146179185995,61.0180985167919,NA,NA,92.66588292908483,60.738854060634,98.61641266262166,NA,72.89641580367298,NA,NA,NA,80.40734351122211,NA,NA,NA,NA,76.40924712893936,NA,60.84699589966369,NA,NA,NA,NA,99.55272595717753,NA,NA,NA,53.841817614254936,NA,51.86612249626714
3474,diego__diego_1255,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,77.08615657389453,51.98149605514309,NA,60.46720026912824,NA,61.40884340331068,55.65822907780351,NA,68.24874358869789,NA,95.88940512747205,59.62189082695046,59.85067314226361,69.0319820469309,88.67859133885638,76.37875864722466,NA,NA,56.95527990245696,NA,NA,NA,NA,92.93699170213941,75.16889271351023,NA,NA,NA,NA,58.245816708253216
3475,diego__diego_1256,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,74.94350315723366,NA,NA,68.36969443612543,59.32174014437016,NA,NA,73.31982751373344,85.69368039657599,87.83518123670432,NA,NA,55.08494744912059,82.49288648738403,92.37603706730788,85.90893265553585,52.140190700296024,88.16954638257755,99.57240489456481,NA,NA,NA,51.51424385904088,NA,NA,92.25166993134285,76.73974957967229,52.46274354407533,NA,68.49798287559635,NA,52.38133968768334
3476,diego__diego_1257,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,NA,58.672793619871236,NA,NA,90.46756181516037,86.52719538869987,54.13003399583673,69.5124543017324,NA,NA,68.51045513695531,62.7463796352419,NA,NA,53.01085159594043,NA,NA,NA,NA,66.7857995659643,60.23576912104724,NA,NA,82.78132619711904,NA,NA,NA,NA,70.3225989905785
3477,diego__diego_1258,diego,Survey_September2023_cleaned,DE,DE,45_54,male,employed,usable_complete,TRUE,TRUE,32,64.79865008493026,76.66224443645824,NA,NA,62.434898808399765,NA,NA,87.6139328317745,NA,58.83358334545845,63.18060539534998,84.14321433237377,61.97070597203865,69.20988253447413,59.09444504511138,74.22201352858085,95.9475437093815,96.17036468505664,NA,67.16404249277888,83.17770667357316,NA,73.18603289931794,59.160502668545206,NA,90.1949351097013,67.05763150782629,NA,NA,NA,NA,NA
3478,diego__diego_1259,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,72.00775839667212,NA,NA,NA,63.49026585079048,NA,NA,52.578954501323906,NA,98.6517204286824,61.52796186468168,98.38651821752634,69.42824765967399,66.25644250099116,63.27176455153864,53.24217557187822,84.1560190494501,NA,54.30703950028326,NA,77.49926504792734,NA,NA,54.27559416657206,NA,NA,92.4911207935076,NA,NA,NA,NA,88.16491740880286
3479,diego__diego_1260,diego,Survey_September2023_cleaned,BE,BE,25_34,female,employed,usable_complete,TRUE,TRUE,32,NA,NA,54.7668764917487,71.91644755047965,NA,NA,NA,NA,91.10472989292285,NA,96.81769084200756,58.886176719919625,NA,NA,NA,NA,NA,NA,91.8387886730886,56.39940638785011,76.29170691126856,78.58334606328245,NA,59.60610046175962,NA,NA,NA,NA,NA,NA,NA,76.1070307575925
3480,diego__diego_1261,diego,Survey_September2023_cleaned,NL,NL,25_34,female,employed,usable_complete,TRUE,TRUE,32,NA,NA,50.010468104379505,NA,NA,92.13424797782767,69.92510845407732,60.69545368918743,NA,NA,70.23859217719588,69.52746911216715,NA,NA,56.44293269702865,53.44029242116919,71.15632847878618,NA,NA,NA,NA,NA,NA,NA,NA,62.321756282456505,57.49212175086548,NA,NA,NA,NA,NA
3481,diego__diego_1262,diego,Survey_September2023_cleaned,NL,NL,45_54,female,employed,usable_complete,TRUE,TRUE,32,68.83237619622682,51.17318635679573,NA,91.75207887461116,NA,62.27228327169316,NA,NA,67.34122996736586,76.53989369692276,87.67055589991513,73.28179975876203,NA,NA,78.75150664944371,90.2835155622913,91.64287361437418,86.87823171835097,55.642527139152406,61.908005309607425,52.44670401695848,NA,NA,NA,NA,NA,NA,71.941143263085,NA,NA,NA,94.14476682219028
3482,diego__diego_1263,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,NA,89.17297635837535,60.22493788910428,85.13890553498715,83.29893373872714,50.69781282688933,57.10201895325322,53.31819198368585,79.77029517863205,62.35762275878801,86.75130927454133,99.81781712091839,84.25697865611245,91.18786766020112,94.51211529037278,89.40495085848347,62.994206399191306,58.692377711511234,78.92173303110309,54.08534224171025,89.01269018058865,NA,NA,NA,NA,NA,80.54469847497874,NA,NA,NA,71.08220517807388,71.80541063591342
3483,diego__diego_1264,diego,Survey_September2023_cleaned,DE,DE,25_34,female,employed,usable_complete,TRUE,TRUE,32,92.18640327507246,NA,98.1493172674183,NA,50.94921129997396,NA,NA,50.74972774565506,99.5962651613966,60.11580859046926,55.57889894222053,NA,87.02780462934054,74.65228260338093,99.0577849909437,96.42212862515179,89.4092936747842,87.99651605759027,72.04701882534376,NA,NA,NA,NA,NA,NA,NA,71.61364741206631,NA,NA,NA,NA,76.5534862722384
3484,diego__diego_1265,diego,Survey_September2023_cleaned,DE,DE,25_34,male,student,usable_complete,TRUE,TRUE,32,NA,NA,71.41324101079495,81.69409362205862,NA,84.12274666797848,NA,66.17068099437859,71.89742383136391,86.42798319228339,59.79957648672485,74.52509578392255,62.57640468868555,61.87491679487128,66.8797009870538,67.2362534648587,73.05557038912231,52.70746194401824,50.93560648056952,NA,91.85351015184304,NA,NA,NA,NA,83.13820469733716,NA,NA,NA,57.705377939529555,NA,74.14364635318152
3485,diego__diego_1266,diego,Survey_September2023_cleaned,NL,NL,25_34,female,employed,usable_complete,TRUE,TRUE,32,76.57544473236857,NA,88.96343509601101,69.75179922568114,NA,66.73086088214077,NA,50.09056610294842,77.23190615945691,97.73229664710585,73.01202490077239,70.28988720262083,89.92050913136282,72.57495595416772,NA,51.49166166581012,69.46254330748664,58.50247646164216,NA,NA,81.97483025794457,NA,60.75195528912156,NA,NA,NA,NA,NA,NA,NA,NA,NA
3486,diego__diego_1267,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,85.65051216697508,NA,55.42639206344649,NA,NA,60.47594884389781,80.73839549593819,77.38878993620943,NA,78.31641397966203,NA,91.22291994239333,65.40821544295184,90.38987650439846,NA,NA,94.24096909894341,68.62485249427155,NA,NA,79.25789186164236,NA,57.351867637026274,NA,NA,83.61428783050887,56.335282480329305,NA,NA,NA,NA,67.74258639433273
3487,diego__diego_1268,diego,Survey_September2023_cleaned,NL,NL,25_34,other,employed,usable_complete_limited_metadata,TRUE,TRUE,32,60.82518777057987,63.732594772806486,NA,67.11592765850041,74.10881272011156,97.54262754786956,NA,82.16178470655623,66.72704517165673,74.30184687598795,89.20807625431759,72.63023979043645,70.61563965193494,90.51940956088416,NA,88.49251660019303,66.09212155560756,NA,NA,NA,80.65185496504692,70.73306160723462,NA,68.31423510072717,97.34881233815383,85.15044206280027,96.71752108258154,68.53635748864356,NA,55.896065970667024,NA,67.27950494116163
3488,diego__diego_1269,diego,Survey_September2023_cleaned,DE,DE,45_54,male,employed,usable_complete,TRUE,TRUE,32,74.80907823950066,70.97992233599706,NA,NA,NA,78.07680562115624,NA,64.14198194034213,73.90834601734618,97.43757381051184,70.02332033422705,75.51337460830642,NA,78.10049048048275,63.962167614693854,73.36500630082043,50.39375875015198,NA,NA,74.669982245615,72.29256738765704,NA,61.63183059419971,NA,NA,77.18955211825055,79.50299045113111,NA,NA,53.60217549710431,NA,93.17599902922231
3489,diego__diego_1270,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,53.14169013051883,NA,NA,NA,59.8654522338148,94.49798124345806,84.24184153289677,71.05585805956083,NA,NA,NA,58.3318222379318,86.32795490067586,80.15093889887842,NA,77.1830622808378,53.464793167721105,63.95539788528031,52.26649890391305,NA,65.89031789877811,NA,NA,NA,NA,65.37571843937664,NA,NA,NA,NA,NA,57.372211957674246
3490,diego__diego_1271,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,87.41058188842005,65.32364261566028,52.76252623642571,61.250333282712134,NA,NA,87.4920567634252,66.10136961574992,88.50490576441062,NA,60.67316320675465,93.13707549608569,75.28410648332358,78.33195616680644,56.20205214619713,57.16037490443338,63.833653627939626,82.78152553479691,NA,93.01508391681948,NA,NA,99.07398341738417,92.91860117002253,NA,93.68699360967459,76.51260174071516,NA,87.00691349979972
3491,diego__diego_1272,diego,Survey_September2023_cleaned,NL,NL,45_54,female,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,60.75594427422595,NA,58.18340703016509,92.51668264454322,71.53278424202476,NA,NA,64.28588918519988,NA,NA,63.71412396015615,92.45474231424319,65.3787086220374,97.3279360379091,NA,NA,NA,76.29592581061104,NA,72.4525234854417,NA,65.559140068719,66.28699835486422,NA,NA,NA,NA,72.58836507147578,83.24674914125644
3492,diego__diego_1273,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,60.36751766946159,NA,NA,94.22845205943865,NA,53.68385645942164,50.16615580445862,73.47921700539742,57.671877370625175,54.28162231388467,59.77420445524585,55.48030277986484,NA,54.98997848919465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.5422070506399,91.20342778712921,NA,NA,NA,NA,72.59341366984724
3493,diego__diego_1274,diego,Survey_September2023_cleaned,NL,NL,18_24,male,unemployed,usable_complete,TRUE,TRUE,32,68.00294007143705,78.83984379941819,NA,NA,63.57932058173186,NA,NA,NA,NA,79.21546621706285,NA,65.7581308416743,58.313328656835246,NA,NA,NA,74.26109865736528,96.2519254145957,68.24322562828593,95.56903275335156,NA,NA,NA,NA,NA,NA,88.7636648441924,NA,NA,NA,NA,54.459068634736795
3494,diego__diego_1275,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,NA,56.3739023804412,57.607662169359926,NA,67.32930236898326,61.51749255891681,52.327759507911495,52.20361603359191,74.21965665078663,60.545946324769766,NA,NA,NA,53.14927397415578,NA,76.6545605753773,79.87384661381424,80.94560957620851,70.32559172861377,74.8637475663539,75.40253913212297,NA,65.83042097129926,NA,NA,95.22217518270418,54.30654246739777,NA,NA,71.63107168221579,NA,NA
3495,diego__diego_1276,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,69.4112315213008,71.56868530441655,92.5747235578684,74.79084755393161,NA,77.22630795870349,NA,65.02491266172734,77.63810847744433,58.155541425315946,69.17165643366798,NA,99.15850723549447,85.95816786141862,73.39511110292986,91.5926162718275,NA,51.732630304373664,88.11507060511052,NA,NA,63.83178234708144,69.73337289095643,59.606132178865806,NA,NA,NA,64.2260745399284,NA,NA
3496,diego__diego_1277,diego,Survey_September2023_cleaned,NL,NL,25_34,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,70.27790306954257,83.7452398091695,NA,NA,NA,78.65720439458421,55.74743570390762,91.45094714871563,67.5916412437057,91.26803453882033,62.0039849825892,86.44666318579144,85.2508745082651,57.20551923328561,NA,NA,84.77108377219795,66.00152268938952,NA,NA,NA,88.15821952478402,58.91526188997279,NA,75.94100926071515,NA,NA,75.65795110291492,78.66790979583939,74.53801033957131
3497,diego__diego_1278,diego,Survey_September2023_cleaned,DE,DE,18_24,male,employed,usable_complete,TRUE,TRUE,32,NA,95.95069675464833,61.784552942061886,92.83358385518136,NA,71.36055697933116,NA,51.50779086712991,NA,71.71464603691483,57.010331383910255,83.27020268611751,76.01389429173126,88.92192850737119,91.94910212630738,85.50924246998494,96.34504794692373,NA,NA,NA,71.32857725239553,57.730054928499364,NA,NA,NA,66.1847311285087,53.20470272756531,NA,NA,79.31362763795549,NA,65.05760550677694
3498,diego__diego_1279,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,72.26707192033922,NA,NA,NA,50.353070630681195,76.76215296879143,NA,80.88750155192845,70.28948942196871,94.4211947454566,NA,74.75800533596123,NA,60.849536716272,59.63537947348925,58.214238430708484,52.81994998326598,56.90844618207006,81.35325937214357,65.06053087914732,66.23217536127684,76.25741708286202,NA,82.82623513513187,NA,58.84565085025327,67.46459011775728,83.77225121511141,95.3106794848873,NA,93.73803969306296,78.1453626102882
3499,diego__diego_1280,diego,Survey_September2023_cleaned,DE,DE,18_24,male,employed,usable_complete,TRUE,TRUE,32,73.24057696030432,94.6002824528176,70.27880528878174,57.842059954294996,NA,NA,NA,NA,NA,NA,74.50662541074082,NA,NA,NA,70.2949860680223,87.09263211261934,NA,85.15431986597636,NA,NA,NA,NA,NA,NA,NA,91.53326955072411,66.7999343229728,NA,NA,NA,NA,82.51580790547479
3500,diego__diego_1281,diego,Survey_September2023_cleaned,DE,DE,18_24,male,student,usable_complete,TRUE,TRUE,32,NA,NA,NA,66.78806507879955,NA,NA,63.3765615482,71.98342480124427,NA,59.9137806880934,86.334654801319,NA,98.83011677951193,53.769820451298095,90.00353910394641,NA,95.38537968081091,91.04320820295206,93.94901569064476,58.63156028036969,NA,NA,NA,NA,93.81569394252097,64.5733435356243,NA,95.5287679138414,NA,NA,NA,NA
3501,diego__diego_1282,diego,Survey_September2023_cleaned,DE,DE,18_24,female,student,usable_complete,TRUE,TRUE,32,NA,66.4434025061389,NA,66.43614187407276,86.53932448766672,77.27867838324428,NA,76.76962200065648,68.82973532000656,90.4277871308143,80.65505929539898,50.427891744443855,NA,82.3394410226336,87.21981119350558,NA,84.74999791598854,62.599732664960264,77.69460490179324,90.42025989860394,89.78085401179175,NA,NA,NA,91.09139070480647,99.22159704369543,92.42508293463372,NA,NA,61.88292723634756,NA,NA
3502,diego__diego_1283,diego,Survey_September2023_cleaned,DE,DE,25_34,male,student,usable_complete,TRUE,TRUE,32,NA,NA,54.41357805129474,63.75224493331184,64.67119864408996,NA,NA,NA,NA,80.20223832236302,NA,NA,NA,53.93410474894378,NA,NA,83.70808832043956,69.97676614902835,NA,NA,NA,52.93131138828098,NA,NA,57.3151160625436,NA,61.956577075867564,NA,NA,NA,NA,95.17913430824547
3503,diego__diego_1284,diego,Survey_September2023_cleaned,DE,DE,18_24,female,student,usable_complete,TRUE,TRUE,32,NA,NA,82.60268249957048,NA,79.66234284376564,NA,92.35886734562246,NA,NA,66.04350603004416,63.63013823867575,NA,NA,NA,92.74172144477451,69.69966262165116,72.63347462716024,78.72134328039436,97.38525893479432,NA,68.44051558841905,74.36219507241744,92.5866921910591,90.83734309795958,NA,NA,89.10132146065601,52.885653622605545,NA,NA,62.96657040544085,86.76262642805841
3504,diego__diego_1285,diego,Survey_September2023_cleaned,DE,DE,18_24,male,unemployed,usable_complete,TRUE,TRUE,32,NA,93.3064494787925,75.46378612583568,93.50185596574977,65.62275992017571,60.87762042391434,54.86926950928138,NA,91.31365584069766,94.10616939973923,89.36075767286528,NA,54.808660650679045,83.1818969247426,60.90211107783773,87.48636256202319,94.90060698672909,78.3746886843736,72.65070423835363,NA,NA,NA,80.60340191497338,63.23746195185075,86.35598631987015,NA,92.85208989382184,NA,NA,NA,NA,NA
3505,diego__diego_1286,diego,Survey_September2023_cleaned,DE,DE,18_24,male,employed,usable_complete,TRUE,TRUE,32,NA,56.77118529127723,61.04429566656629,66.31077719131137,NA,57.99326747371754,64.92228208346066,99.26880763937233,84.79871353209431,81.97596938398266,91.11221750622974,68.71863697155108,60.23324265817762,83.9686461557423,91.709948455254,94.9647658754702,83.97418970398502,76.12915775827895,54.96527669908644,NA,77.81209309314032,65.92910888004366,NA,60.54008685511859,NA,91.1259658465308,NA,67.0587152092942,NA,98.77649019624987,NA,NA
3506,diego__diego_1287,diego,Survey_September2023_cleaned,DE,DE,25_34,male,student,usable_complete,TRUE,TRUE,32,NA,82.96297200878129,50.79290996335951,72.69379985342776,52.401765948008084,52.460809789113796,58.22541471217424,77.98301501062521,70.43567196752001,NA,NA,NA,69.53918736253758,NA,NA,NA,66.0723092752677,60.395289202702855,NA,79.9238362905322,68.16481825280158,NA,NA,NA,92.5869021627592,72.62537779967482,NA,NA,60.38250319708962,NA,57.71605677541319,NA
