integrated_row_id,global_participant_key,dataset_source,source_survey,country_model,country_model_grouped,age_group_model,gender_model,employment_model,row_quality_final,usable_for_clustering,usable_for_main_analysis,n_det_valid,det_01_profits,det_02_credit_score,det_03_risk_profile,det_04_added_value,det_05_frugality,det_06_climate_protection,det_07_legal,det_08_trust,det_09_safety,det_10_cost_efficiency,det_11_knowledge,det_12_own_competence,det_13_technical_fit,det_14_environmental_concerns,det_15_self_satisfaction,det_16_commitment,det_17_adherence,det_18_autonomy,det_19_wellbeing,det_20_coziness,det_21_rights_and_duties,det_22_peer_pressure,det_23_support,det_24_socialising,det_25_agreement,det_26_novelty,det_27_fun,det_28_recognition,det_29_trends,det_30_authority,det_31_approval,det_32_own_significance
3919,diego__diego_1700,diego,Survey_September2023_cleaned,NL,NL,25_34,female,employed,usable_complete,TRUE,TRUE,32,NA,27.75517959358647,NA,47.57226148759216,41.997584112345244,36.967959550432,NA,44.77496055574454,NA,36.495620477277,NA,NA,NA,34.29095959927723,NA,28.089640229406427,NA,NA,35.87100192715293,NA,NA,32.827670701888664,37.37649065316851,NA,32.32443779950451,NA,NA,44.24796033935894,32.40680870731478,28.842489843399935,46.59552041119268,NA
3920,diego__diego_1701,diego,Survey_September2023_cleaned,DE,DE,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,29.03124849016054,NA,NA,NA,NA,NA,NA,29.276533606657168,NA,NA,NA,28.823067299414248,NA,49.02675512094761,NA,NA,NA,NA,NA,32.4812053638542,NA,NA,NA,33.99009737503276,NA,26.57605235508113,NA,39.07665773651217,31.594377448048828,NA,40.209088869723516
3921,diego__diego_1702,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,36.74491212859347,35.323137123751465,NA,49.60065702871006,44.00739471905882,NA,36.991673165697605,NA,NA,NA,42.52275662218377,33.13938168162812,NA,37.3696070405947,NA,NA,27.79599087533326,NA,NA,31.225080292192246,NA,33.99921752975369,NA,NA,39.58316755308945,37.263708744873185,NA,NA,NA,NA,39.34828841555202,NA
3922,diego__diego_1703,diego,Survey_September2023_cleaned,DE,DE,25_34,male,student,usable_complete,TRUE,TRUE,32,NA,26.202764137989952,29.793949820201632,NA,NA,NA,NA,33.91564692628809,NA,41.858295296079035,NA,29.672426598228782,NA,33.52746578856711,NA,42.615384766944786,NA,NA,NA,38.01873996811807,NA,34.87322311011901,NA,NA,NA,NA,31.40719488317593,NA,NA,NA,35.74965603154807,NA
3923,diego__diego_1704,diego,Survey_September2023_cleaned,DE,DE,25_34,female,employed,usable_complete,TRUE,TRUE,32,46.71638750834259,NA,42.10029503824839,26.167694530015922,NA,32.567968778311396,27.605874891778186,NA,31.378853826143356,NA,36.25577349060069,NA,NA,34.144057104969235,37.205644454352765,32.12135945694389,NA,44.618955880959646,NA,33.2627228823838,NA,NA,35.21965430774215,29.069983204112027,25.40081227615393,30.355177268722333,41.95953958689381,40.051484317222204,NA,NA,39.63602728989113,33.484206152617205
3924,diego__diego_1705,diego,Survey_September2023_cleaned,NL,NL,45_54,male,employed,usable_complete,TRUE,TRUE,32,44.760605206075965,NA,36.999357870553304,30.43399033477357,NA,NA,48.709831586815056,37.548736720463964,NA,32.354621118937004,NA,NA,28.374459829425604,26.491526212810214,NA,35.725223105860955,32.3954264264965,28.792082555900464,28.84188346274227,44.917975777992176,44.37907964588577,NA,NA,NA,NA,41.23592413354348,NA,NA,NA,46.45131687842887,NA,32.971877189956416
3925,diego__diego_1706,diego,Survey_September2023_cleaned,NL,NL,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,30.07481988399405,31.682213464751285,NA,43.481846450229696,25.45169952487021,27.45934436608711,36.70335491279468,NA,29.90621483110006,NA,NA,40.05531480846793,NA,38.343753659315965,31.199252509608087,NA,NA,46.93264113987838,33.616561047969654,48.04256615691543,27.3317887871749,48.012139848208655,NA,35.38217831766226,27.431125378102976,NA,NA,46.360655076683344,NA,27.449737205961668,NA
3926,diego__diego_1707,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,NA,44.82749497887471,25.794287231834232,NA,25.687134519445674,NA,43.86158685731985,NA,NA,NA,48.813641769340904,29.874224802750405,36.2510876504348,NA,34.41815394477851,NA,NA,NA,47.334765413090054,28.98399585737836,NA,34.89062365013436,NA,41.95870161885082,NA,43.77529924604369,32.549491563049116,NA,32.9535887944089,NA,37.79471033982017,NA
3927,diego__diego_1708,diego,Survey_September2023_cleaned,DE,DE,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,25.534119338238042,NA,42.1571081214191,NA,NA,NA,NA,NA,NA,39.611842284635216,NA,NA,28.934520882734834,31.59180070722134,NA,NA,26.456168097395974,33.24891325374806,NA,27.142414874805592,NA,NA,NA,29.613837636018673,NA,35.02698398045157,39.5000206775282,NA,33.83969300622708,NA
3928,diego__diego_1709,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,49.95725057630507,NA,NA,31.775200488779817,NA,NA,28.261017003848565,33.73591586791967,NA,35.448150097910926,43.45104471791666,43.299916729804295,NA,NA,NA,29.135915165438576,NA,NA,NA,34.61454225138437,41.61955708395062,NA,NA,35.02514063817088,29.90426422740491,NA,29.66807569999053,NA,NA,36.27066630186662,NA,NA
3929,diego__diego_1710,diego,Survey_September2023_cleaned,BE,BE,45_54,female,employed,usable_complete,TRUE,TRUE,32,NA,38.336644329820714,25.52653411874163,32.176634584272215,NA,NA,NA,NA,NA,NA,46.356219598386474,NA,40.22665472300994,NA,NA,NA,31.027601829022927,NA,NA,NA,NA,NA,35.74740302124115,39.25792871609923,28.879081869579025,NA,42.594296747430356,28.693201187661362,NA,NA,47.18983547328963,46.9791966318479
3930,diego__diego_1711,diego,Survey_September2023_cleaned,NL,NL,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,27.799906273938436,NA,28.038282618005663,NA,NA,30.890263270976476,NA,33.89262666241126,NA,35.792622659416665,NA,26.952060511526426,NA,36.50149111915505,25.858583164750257,NA,44.96290497815099,NA,42.86018704843204,NA,NA,47.16422799404455,NA,26.332228958212276,27.239025537815944,48.96979667034571,43.966622557996416,45.51339298747519,43.49696368125513,NA
3931,diego__diego_1712,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,39.43170240494922,NA,NA,NA,NA,NA,NA,35.428410169217244,NA,NA,NA,33.86938450150076,27.567911699254978,NA,27.11460228990252,NA,35.95193671686067,31.22633933014805,39.00622254440171,NA,NA,NA,NA,47.77360071723449,NA,NA,39.921250151442806,NA,34.35575127335224,38.33850657248571,NA,NA
3932,diego__diego_1713,diego,Survey_September2023_cleaned,NL,NL,65_plus,female,employed,usable_complete,TRUE,TRUE,32,47.13425687903815,49.513937913297504,48.285965686989925,NA,NA,NA,NA,36.535895805725886,45.64362531297495,37.52793387924423,32.46673973742546,34.902203265695306,28.917851223102804,NA,NA,NA,40.72406809079901,41.25764965340349,28.081406903147787,26.057051432842314,NA,36.50933798074074,NA,NA,26.110877945390932,NA,NA,31.050533103491333,43.17096942235413,NA,34.35918448448419,NA
3933,diego__diego_1714,diego,Survey_September2023_cleaned,DE,DE,45_54,male,employed,usable_complete,TRUE,TRUE,32,31.15209145291781,31.794568773536454,NA,NA,27.866160717016413,26.7665620144503,46.83983801612618,36.59916391695771,32.68828109663069,NA,35.39381690907985,NA,45.75351681304647,NA,27.350613509014565,NA,31.14464296630439,NA,44.67325455441091,NA,NA,33.88592876411752,NA,26.327727986552812,49.53806242900816,NA,NA,44.27699267220338,NA,46.60465803867089,NA,46.8546932753551
3934,diego__diego_1715,diego,Survey_September2023_cleaned,DE,DE,45_54,female,employed,usable_complete,TRUE,TRUE,32,46.46810048885777,25.074830304336565,NA,NA,NA,NA,29.031820272858866,31.986001297290883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.974551647292415,35.80762799010928,NA,NA,NA,45.91263406275048,39.4933237984832,NA,NA,39.60208251096756
3935,diego__diego_1716,diego,Survey_September2023_cleaned,DE,DE,45_54,female,employed,usable_complete,TRUE,TRUE,32,35.09275794905078,NA,41.97892947005384,NA,49.04155900150155,28.239419959860925,NA,37.59756992131412,28.132975761421456,29.651160781865173,37.74764243270113,NA,NA,NA,49.791815459804624,33.73526854889887,NA,NA,NA,NA,NA,34.364043611484796,NA,NA,41.069706032958834,NA,NA,46.59043685538117,41.294195337350054,NA,49.2016156907229,36.706162039357594
3936,diego__diego_1717,diego,Survey_September2023_cleaned,NL,NL,65_plus,female,employed,usable_complete,TRUE,TRUE,32,38.67993893948591,NA,NA,30.95057750318358,34.66231588728403,NA,NA,NA,32.808855359922916,NA,NA,49.88118273889128,NA,NA,NA,NA,25.831870332435315,NA,NA,NA,NA,NA,41.4251134122583,33.43073721157086,NA,NA,46.699658972182284,NA,NA,26.42490412260659,NA,NA
3937,diego__diego_1718,diego,Survey_September2023_cleaned,BE,BE,25_34,female,student,usable_complete,TRUE,TRUE,32,25.21507968672489,39.267676554169725,NA,29.74036406050189,NA,46.875637723190806,NA,33.7348629704308,39.30276985648169,31.625383635352577,NA,26.288245293610316,38.963999345066824,37.814637294793286,41.93283970008369,NA,33.17391461874648,NA,43.565172483627606,33.28347162975855,49.279567105471514,NA,NA,40.709374323139,43.44742638248211,41.948073287803666,28.33925560212984,34.848180910440746,NA,41.469349251967856,NA,43.02989678045843
3938,diego__diego_1719,diego,Survey_September2023_cleaned,NL,NL,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,NA,NA,NA,NA,NA,45.22357413273795,NA,26.513081842082997,NA,NA,42.399439882784364,44.53397608276511,29.362923497395855,33.28319529205338,42.96558098613407,NA,NA,33.76242124854187,NA,34.61656523445707,36.66297409773453,NA,34.64090110503183,NA,49.519676124042206,NA,38.727035011172084,36.60190124584241,29.79991746077328
3939,diego__diego_1720,diego,Survey_September2023_cleaned,NL,NL,25_34,female,employed,usable_complete,TRUE,TRUE,32,27.23783069406879,46.786748577195034,36.295310304408275,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.980255348137504,41.433568954860746,40.71681596122242,NA,NA,NA,49.953923731954774,NA,28.445473313993077,NA,NA,NA,39.8231046711463,29.284269236029942,NA,NA,NA,49.211330272367704,31.800680661041312,30.63326467817521
3940,diego__diego_1721,diego,Survey_September2023_cleaned,NL,NL,25_34,female,employed,usable_complete,TRUE,TRUE,32,43.51955126964056,NA,NA,NA,43.45296129156661,NA,46.05316731574797,47.66443679914309,NA,32.25910297350819,42.10371290801275,NA,NA,NA,NA,NA,NA,NA,39.89708979488316,36.608904408631375,NA,NA,27.801158693837223,NA,28.752433141897484,NA,NA,29.01786784452038,NA,NA,NA,NA
3941,diego__diego_1722,diego,Survey_September2023_cleaned,BE,BE,45_54,male,employed,usable_complete,TRUE,TRUE,32,30.240820826525848,NA,46.64314429197368,NA,NA,NA,28.44099390691484,48.07632373146545,25.781156775082838,NA,NA,29.737505266140975,NA,NA,NA,NA,NA,32.32391015781468,43.68128209577936,37.79827138109808,33.13903737036962,NA,42.887421198861304,NA,44.04331280632864,43.574091800622384,NA,NA,30.777735597690594,44.63036661621591,NA,38.31468600074271
3942,diego__diego_1723,diego,Survey_September2023_cleaned,DE,DE,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,NA,NA,NA,NA,46.571178022215946,NA,38.41251158516096,49.868705906854785,NA,NA,NA,45.311925762495406,28.848980158676397,NA,27.394837316099082,NA,40.40010171353221,NA,NA,28.015684460050082,33.164710393202654,36.34353837111598,NA,25.8408598522753,40.844218910818356,25.053072192111586,33.17313725520667,NA,NA
3943,diego__diego_1724,diego,Survey_September2023_cleaned,DE,DE,45_54,female,employed,usable_complete,TRUE,TRUE,32,NA,NA,28.048303652824,NA,NA,NA,NA,37.56320574834058,NA,NA,NA,40.37376425210779,45.14285999500693,30.733832794466238,NA,NA,NA,49.923235560767374,NA,NA,NA,NA,28.47403678550917,NA,NA,NA,NA,25.94601362640302,NA,45.515581072453436,NA,41.84314703170884
3944,diego__diego_1725,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,47.39326620071487,33.97218173227553,NA,39.87054620794365,49.01394037231175,25.151234514308875,NA,NA,42.1442060441544,29.08730590828361,28.106085003283493,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.48305145481303,30.91973833584012,42.27181113956543,36.25258404925562,NA,NA,33.565101801642356,NA,NA,NA
3945,diego__diego_1726,diego,Survey_September2023_cleaned,DE,DE,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,NA,28.53548737818659,38.0394700172818,NA,48.80363887471735,NA,NA,NA,NA,NA,29.07160957370374,39.22969475942595,NA,NA,39.87195338044929,NA,NA,NA,32.63959679202141,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.37138019682412
3946,diego__diego_1727,diego,Survey_September2023_cleaned,NL,NL,45_54,female,employed,usable_complete,TRUE,TRUE,32,42.62101654913417,NA,49.146315982179736,30.50148926395326,35.12726490513558,NA,NA,NA,30.32487371381075,39.61966122335849,NA,28.178378095105877,NA,30.632806568160337,48.12397115264945,26.83035277508486,NA,36.44818512718061,NA,28.7064293109366,NA,NA,NA,NA,43.6503500357666,NA,NA,NA,47.22888220470257,40.61073792708468,NA,NA
3947,diego__diego_1728,diego,Survey_September2023_cleaned,BE,BE,45_54,female,employed,usable_complete,TRUE,TRUE,32,NA,46.763749872524144,43.162135170818594,NA,NA,NA,38.506358240872956,NA,NA,NA,NA,46.56486387270297,NA,29.444991542781167,NA,NA,NA,NA,NA,NA,NA,NA,26.950023703194375,28.830838631224847,26.19652697760656,NA,NA,38.884253928569805,NA,35.74938383532027,NA,27.07837975916766
3948,diego__diego_1729,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,41.207482412900056,38.49806124620814,47.30793610428853,37.588363418948006,NA,NA,47.13453831572225,NA,43.816867280412495,34.38772941101493,NA,NA,45.178488647393905,NA,NA,37.41457523576719,39.44335035432884,39.31504684874969,NA,NA,NA,NA,NA,NA,42.023186534659445,NA,NA,NA,36.0109962847453,NA,NA,31.263403520945275
3949,diego__diego_1730,diego,Survey_September2023_cleaned,DE,DE,45_54,female,employed,usable_complete,TRUE,TRUE,32,27.679720414177012,NA,NA,NA,35.09570707368553,NA,NA,NA,NA,NA,NA,34.3220184667237,NA,NA,46.60647397516471,29.84816706551821,NA,26.6303606751776,35.91617702759598,44.941346264256296,NA,NA,NA,NA,NA,NA,42.17531548206803,NA,37.189923503269284,NA,NA,NA
3950,diego__diego_1731,diego,Survey_September2023_cleaned,DE,DE,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,38.21343623906425,44.594550012049666,28.16803461960285,NA,28.217395510443623,27.357103129631884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.63038392648723,27.530287074827783,NA,48.339742302040534,NA,33.340746591302945,NA,27.436608304796614,NA,NA,NA,NA,NA,NA
3951,diego__diego_1732,diego,Survey_September2023_cleaned,DE,DE,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,44.27046679235097,NA,29.192560415247854,NA,25.113514269581376,NA,25.03773762822661,NA,NA,44.39573972422524,38.020926082858736,NA,NA,NA,38.957603605491855,NA,NA,NA,NA,27.309202958018773,NA,NA,31.56648671999181,NA,NA,NA,NA,28.075522523150454,35.71179549785086,42.01136804766644,26.29342622511834
3952,diego__diego_1733,diego,Survey_September2023_cleaned,DE,DE,45_54,female,employed,usable_complete,TRUE,TRUE,32,35.841900514915324,42.37912529724446,NA,NA,NA,31.57748082496103,46.84566123297009,41.198369310655806,28.226567201560783,40.0215200583671,34.073612547655884,33.772545974036106,30.25104341898053,NA,29.248763057286368,29.88789188003058,NA,NA,40.139010165343194,NA,36.872831538753275,NA,NA,NA,38.84208648251257,32.327388582133906,NA,NA,33.6896980585972,25.881854184807622,NA,36.76776097158121
3953,diego__diego_1734,diego,Survey_September2023_cleaned,DE,DE,18_24,female,employed,usable_complete,TRUE,TRUE,32,47.48861883302595,NA,NA,NA,NA,27.226496751995626,NA,NA,NA,NA,NA,NA,NA,27.77992017482488,31.048133061442584,48.32263466701106,46.73609528406392,NA,28.427491763298203,NA,NA,45.09037420574671,NA,NA,27.32895861748125,28.007042491369308,32.750268849943154,30.833409095123642,42.17357252633528,NA,36.03646416463684,41.775233981911825
3954,diego__diego_1735,diego,Survey_September2023_cleaned,DE,DE,25_34,female,other,usable_complete,TRUE,TRUE,32,44.80462923241467,37.37799204748127,NA,NA,37.83893795666689,49.33381359805391,34.978604430166385,NA,NA,NA,NA,NA,34.208851875993176,NA,NA,NA,25.99402579104283,NA,NA,NA,NA,26.574676009303886,NA,45.45933819641979,NA,NA,NA,NA,NA,34.70213283153788,NA,34.4268921463443
3955,diego__diego_1736,diego,Survey_September2023_cleaned,DE,DE,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,32.96171195723167,25.049522139926154,40.5202305981217,NA,29.18026181441319,43.59827090162038,36.914714548702406,NA,NA,26.602510397040845,25.58234718182453,NA,35.49604533664376,NA,44.32926600888845,NA,NA,NA,NA,NA,NA,NA,25.404165696683364,32.04548232638828,40.70063475219726,NA,40.5391782903213,32.51927802995914,NA,46.977771298630316,36.215537549308905
3956,diego__diego_1737,diego,Survey_September2023_cleaned,DE,DE,45_54,male,employed,usable_complete,TRUE,TRUE,32,29.409727434448584,NA,NA,NA,NA,NA,NA,NA,NA,29.163217297199235,NA,NA,43.97525626228513,NA,NA,34.597557980808624,33.06287697218458,NA,NA,NA,NA,42.13036729610318,38.24202593159653,NA,NA,35.606187691266186,40.04229377495233,NA,NA,25.386193676144067,47.54346473462239,44.57398620921647
3957,diego__diego_1738,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,NA,41.04260274845614,NA,34.92219724151838,NA,NA,NA,32.96116619862619,43.119788479978304,NA,NA,NA,39.59969074799092,NA,45.03852041706128,NA,NA,NA,43.399355774790386,NA,33.20503098338041,NA,44.33851653382423,47.67111971039823,46.797873297665,38.90015982438827,42.26360858872123,33.265504484864216,33.658505091921974,39.28249796647965,34.38960592035805,NA
3958,diego__diego_1739,diego,Survey_September2023_cleaned,NL,NL,45_54,male,employed,usable_complete,TRUE,TRUE,32,30.517108681280327,NA,42.66324055210795,35.48350247881379,NA,25.56787437531193,NA,NA,NA,NA,NA,NA,NA,39.80487680782268,27.868935378952273,38.42649440640098,31.062088418302253,NA,NA,40.67996153834831,NA,NA,44.55023591821569,NA,NA,NA,25.653351105777247,NA,NA,NA,NA,NA
3959,diego__diego_1740,diego,Survey_September2023_cleaned,NL,NL,65_plus,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,NA,NA,30.633496995310367,NA,NA,NA,42.235069059638164,NA,33.879543743710755,NA,NA,49.07369366387741,NA,38.177671723937976,NA,NA,48.4963923583357,35.208044148809456,NA,NA,27.562559566708067,32.48617973255785,NA,NA,26.904002374343918,NA,NA,27.871539553573044,46.90285963815046
3960,diego__diego_1741,diego,Survey_September2023_cleaned,DE,DE,65_plus,female,employed,usable_complete,TRUE,TRUE,32,49.213983374338845,NA,49.94668178554561,NA,30.009853128896538,NA,NA,30.854140242017422,39.92098039627409,NA,35.40606258867072,46.995483661516104,34.09106933516313,NA,49.39392201661798,NA,NA,NA,NA,36.18184549596046,NA,NA,NA,31.307801746908297,NA,NA,40.61202191567696,NA,36.52435548162326,26.019848922270334,34.71502802901695,NA
3961,diego__diego_1742,diego,Survey_September2023_cleaned,NL,NL,45_54,male,employed,usable_complete,TRUE,TRUE,32,38.89132224848045,NA,NA,NA,NA,NA,NA,NA,31.55695180636672,40.22352227515904,NA,32.286461853177045,NA,32.47523513895412,NA,NA,30.459944699822927,30.921976016035178,NA,NA,25.605064119205068,NA,NA,34.08800973744988,27.30571178604161,26.869603956788254,27.371931879136522,NA,NA,43.99376303287392,NA,NA
3962,diego__diego_1743,diego,Survey_September2023_cleaned,BE,BE,18_24,male,employed,usable_complete,TRUE,TRUE,32,28.465375486522277,36.14979945499468,NA,33.36347369891473,40.467100269500044,NA,35.30557122713296,48.30726569241557,NA,NA,NA,33.20818490960443,30.431014914473792,44.820161312171905,41.960541508516386,32.419565728469564,48.09061469333159,29.914359992881728,NA,25.690337779609635,NA,NA,37.79455903341035,36.689862125697985,49.945363300564324,NA,48.337176991374164,30.666787254672172,35.108857282503514,NA,NA,NA
3963,diego__diego_1744,diego,Survey_September2023_cleaned,BE,BE,18_24,male,employed,usable_complete,TRUE,TRUE,32,NA,44.55247167519974,NA,NA,NA,34.36254213151,NA,34.391317791993586,NA,NA,38.85689635165133,NA,NA,26.926201625413754,30.747822512294192,NA,NA,NA,NA,NA,NA,NA,41.84278909443836,NA,NA,NA,41.019650652020005,NA,NA,NA,NA,NA
3964,diego__diego_1745,diego,Survey_September2023_cleaned,DE,DE,25_34,female,employed,usable_complete,TRUE,TRUE,32,NA,46.370972829959264,NA,NA,28.465177609424586,32.95280100930566,29.987733400156674,47.47431956914966,26.55632284586828,NA,NA,25.82560134590105,46.8893051457243,36.16329847893719,NA,NA,NA,25.041124822469516,NA,NA,NA,30.972667179355977,NA,NA,34.813976447367175,36.99710037181138,37.18219550863033,NA,NA,44.53703203718757,NA,27.480335820333295
3965,diego__diego_1746,diego,Survey_September2023_cleaned,DE,DE,25_34,female,employed,usable_complete,TRUE,TRUE,32,NA,30.719154782788948,31.531481484990387,30.590312043359376,41.02397967826647,NA,NA,29.092670296471155,NA,NA,NA,40.87929500954522,46.32822247874198,NA,40.71114913404482,NA,NA,NA,37.10447899092859,NA,30.050253326903857,NA,NA,NA,NA,NA,NA,32.26376438673516,NA,49.223047386350906,NA,NA
3966,diego__diego_1747,diego,Survey_September2023_cleaned,DE,DE,25_34,female,student,usable_complete,TRUE,TRUE,32,NA,33.12932491409502,NA,NA,NA,28.767083967181122,NA,26.067014840812107,NA,NA,NA,39.61845504960978,NA,31.486498107220015,31.18723439775134,NA,NA,38.06505281532648,47.77226869071485,NA,NA,47.8685231981632,NA,26.15643773940517,NA,NA,NA,NA,NA,NA,NA,42.65611983076765
3967,diego__diego_1748,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,33.9995560170652,NA,25.185383839966505,46.45377331420926,NA,NA,28.3184327742447,25.99031432367292,NA,39.8009424093557,33.31784985025389,29.181342052782583,25.1007348438473,NA,37.3469938476898,37.233584049345666,36.95524498967883,NA,29.662401245091583,NA,40.70894644032414,48.1699198146523,40.039534261206356,30.772451256779693,NA,30.75475448872018,31.01619679791669,NA,43.645711685037625,27.537664161738316,NA,NA
3968,diego__diego_1749,diego,Survey_September2023_cleaned,NL,NL,25_34,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,NA,44.022527762793445,NA,NA,29.320370770187424,32.10694770527674,NA,46.04202223275037,40.05729579101833,NA,NA,28.265024118435605,NA,NA,NA,NA,NA,NA,40.78149058168477,26.401201334012438,NA,NA,39.48708043156816,NA,NA,29.738320353106445,NA,NA,NA,NA
3969,diego__diego_1750,diego,Survey_September2023_cleaned,NL,NL,25_34,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,44.681593370379034,30.262276057653313,28.6178174560823,42.86393188285841,NA,NA,NA,NA,NA,NA,NA,28.056597398633386,42.55146532562901,35.74336324010433,NA,31.31732347340477,NA,29.836597197894562,42.17052427897784,30.69267971249516,44.90128519611911,26.23597808302759,NA,37.523568597936475,31.34259321965591,NA,NA,NA,32.91625353705112,33.057787485319125
3970,diego__diego_1751,diego,Survey_September2023_cleaned,NL,NL,25_34,male,employed,usable_complete,TRUE,TRUE,32,NA,NA,47.75898432378955,NA,NA,38.221186768446145,NA,NA,NA,NA,NA,47.42025185694074,42.00761673203218,NA,NA,40.83934813288232,NA,43.93271000117403,NA,42.54861554832584,48.39878960288725,NA,NA,26.598478442594313,25.059425004682446,31.919195075109243,30.310660178628808,NA,30.7415176001238,38.04316658397703,NA,NA
3971,diego__diego_1752,diego,Survey_September2023_cleaned,DE,DE,45_54,female,employed,usable_complete,TRUE,TRUE,32,27.944135804549482,NA,NA,NA,NA,NA,31.37900335376588,NA,NA,44.95535719458892,NA,32.91858039631827,27.36001424630092,30.64448199562706,28.764682040637652,44.59630395057373,NA,NA,NA,36.40397771896763,NA,38.054865292825625,44.74114269743049,NA,29.780383876365335,36.635555385319464,42.33569588767445,NA,NA,NA,32.25883311637752,42.525006570987856
3972,diego__diego_1753,diego,Survey_September2023_cleaned,DE,DE,18_24,female,employed,usable_complete,TRUE,TRUE,32,NA,36.70878995415248,49.21356947901535,NA,42.061501719683214,NA,35.545013959536895,NA,45.157907718895814,42.733584619914964,NA,37.50442779012446,NA,NA,NA,NA,NA,NA,40.536704297071836,NA,25.9013571567246,41.178197517842435,36.33603447978224,39.127140747075096,NA,NA,32.716092797860654,NA,NA,32.43512745510344,44.646616942226345,NA
3973,diego__diego_1754,diego,Survey_September2023_cleaned,NL,NL,45_54,female,employed,usable_complete,TRUE,TRUE,32,28.016962482285457,42.91582569247126,NA,NA,37.10236483536495,NA,28.418788950802806,NA,NA,33.893339070823515,NA,NA,NA,40.00829660929742,29.682644361512487,46.25452697152289,31.678917211563103,NA,29.448499822928653,43.268334044285766,36.51986390772079,NA,NA,NA,33.899301729264536,34.03475212825896,NA,47.24609328471571,NA,NA,29.287167946348312,38.792517800273956
3974,diego__diego_1755,diego,Survey_September2023_cleaned,NL,NL,25_34,female,employed,usable_complete,TRUE,TRUE,32,NA,NA,32.74718818256675,42.38929850023868,39.51955692515198,35.99591419119214,34.77549813208268,31.29805535925361,NA,NA,38.21925909313926,31.717994047757756,27.61993003835039,NA,48.002614417359666,31.054085510892207,42.33351024721941,NA,49.709442912972634,40.70079321174214,47.383992800537484,NA,42.896091295954726,NA,29.211812368176467,NA,43.74942402482843,39.33127693199263,43.24666427853825,NA,28.47593942452085,42.07906832116967
3975,diego__diego_1756,diego,Survey_September2023_cleaned,NL,NL,18_24,male,employed,usable_complete,TRUE,TRUE,32,NA,35.0168666471026,47.590532309500055,NA,41.772918300288566,NA,NA,NA,45.16655757476741,38.29300132431067,31.432277395407795,NA,NA,NA,44.54920490674864,38.20598821290322,45.03354231240378,26.61639100597115,NA,42.6124318152858,36.044326756326114,48.15023324546104,46.081489864974536,33.625984361543786,NA,NA,NA,39.61286509872256,NA,46.65470413872886,45.3901343584982,NA
3976,diego__diego_1757,diego,Survey_September2023_cleaned,NL,NL,25_34,male,employed,usable_complete,TRUE,TRUE,32,35.861707453320676,NA,38.68895027242317,NA,NA,NA,33.08215888682814,NA,NA,35.72981978444974,41.834005698610454,NA,34.43784272578603,NA,NA,31.039482407467347,35.35686263880007,34.77158669408839,43.91993234034658,36.56557736278939,32.529594760808564,NA,NA,31.614618621908885,NA,NA,26.770003200675305,NA,NA,NA,NA,NA
3977,diego__diego_1758,diego,Survey_September2023_cleaned,DE,DE,45_54,male,employed,usable_complete,TRUE,TRUE,32,NA,45.23491493361655,NA,NA,NA,NA,NA,NA,49.4249541607018,41.648014134914405,NA,NA,29.567872079417512,NA,NA,30.34508772299184,NA,NA,NA,NA,45.631823478188,29.535557931199993,NA,36.424770376915006,NA,NA,NA,30.993813481041574,NA,30.083095572564826,31.806904924414486,39.194206116206956
