integrated_row_id,global_participant_key,dataset_source,source_survey,country_model,country_model_grouped,age_group_model,gender_model,employment_model,row_quality_final,usable_for_clustering,usable_for_main_analysis,n_det_valid,det_01_profits,det_02_credit_score,det_03_risk_profile,det_04_added_value,det_05_frugality,det_06_climate_protection,det_07_legal,det_08_trust,det_09_safety,det_10_cost_efficiency,det_11_knowledge,det_12_own_competence,det_13_technical_fit,det_14_environmental_concerns,det_15_self_satisfaction,det_16_commitment,det_17_adherence,det_18_autonomy,det_19_wellbeing,det_20_coziness,det_21_rights_and_duties,det_22_peer_pressure,det_23_support,det_24_socialising,det_25_agreement,det_26_novelty,det_27_fun,det_28_recognition,det_29_trends,det_30_authority,det_31_approval,det_32_own_significance
3877,diego__diego_1658,diego,Survey_September2023_cleaned,DE,DE,45_54,female,employed,usable_complete,TRUE,TRUE,32,0.8631917830380644,65.50954251875721,34.4609823917293,4.449621939047861,24.33571474430121,99.39373662527714,59.74255912533718,85.70383103051628,67.3363586939988,34.772842804797655,99.76872844678667,33.59683750334208,60.02593109691466,29.646600653476618,61.528826229109406,62.942589742116404,94.37444754578208,85.19778624343182,82.00293898736956,52.12711857986615,73.97759505384198,69.8281303837135,42.40174785179406,46.49484251809092,94.66840594084799,88.83236067311458,86.12718502969024,75.61046986486586,68.34296863935782,60.199393335386766,37.80873621015124,85.20938377592313
3878,diego__diego_1659,diego,Survey_September2023_cleaned,DE,DE,45_54,male,employed,usable_complete,TRUE,TRUE,32,22.201842522801428,27.216790456266192,46.66010191502268,60.9366965306941,21.898676062099415,63.16606104644163,52.12313325320406,86.37593837808225,10.71025031346985,22.623126722963146,51.84355562683,57.398088283144055,44.0867431202554,29.815267559891673,72.66342514721742,45.63995483254384,50.32397319217064,40.49816041486393,21.898954341082572,39.04854955976931,5.8444867140834855,1.664125585003473,39.387536278483395,82.76360743596682,8.782609016968859,31.974820433189077,99.27918765626744,47.24731992477158,13.983470900361986,98.42051019524547,18.982619332570255,27.68260859055263
3879,diego__diego_1660,diego,Survey_September2023_cleaned,NL,NL,18_24,female,student,usable_complete,TRUE,TRUE,32,12.365782440720997,19.348069026309126,58.94227401031766,72.08905465116399,55.72383578133242,3.2938860955038227,77.84998900814544,50.6726155348975,98.13103669924622,70.68088846826168,89.04300291017995,88.8336728813109,61.22074806247512,86.29143807337421,91.81995576444596,48.61477907133349,78.86202500040565,94.38687966543965,75.75327650292928,0.6472218263506636,72.33274713736678,56.07116983665473,9.766823011020865,66.91462626598249,16.178606307530156,57.617475219284074,7.851175123454848,14.358296990888334,45.50542991434807,70.15962024410119,0.9918647908940479,69.63930099975897
3880,diego__diego_1661,diego,Survey_September2023_cleaned,DE,DE,18_24,female,student,usable_complete,TRUE,TRUE,32,84.75049322107118,62.00594848783359,37.39612644478739,83.74618887195848,73.9241219135013,50.367395127122606,41.39254666325841,47.435276342059566,95.35348010715688,68.22945075847899,35.09439778090965,93.93096399229285,29.659298159413787,96.26710946468849,72.65551417484065,71.78335621741557,91.82796876463651,19.001224703614206,4.829182857093649,49.093415775560686,38.00088239661741,21.712703975294904,2.06565350036107,13.563100299197131,29.611455382656295,73.47142049655479,1.9371553462289026,3.181767643790101,47.09666117860339,16.56594672254593,25.622768467529927,29.46360767904926
3881,diego__diego_1662,diego,Survey_September2023_cleaned,NL,NL,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.1364431647005504,14.756098613960216,53.62512517731803,55.52985762861601,14.181106043164672,83.82196452601663,20.099292149993236,59.54720890538188,23.945470412121892,86.16163546033451,71.30608046151409,62.23722846277793,53.783861937597834,90.9647288256791,31.507692706755776,82.28782813509855,65.7931225852567,51.166174021029555,17.483660009755678,63.19357775638587,67.91128039671962,80.53155789470534,2.4478027584620996,40.28749226738134,47.31011298547101,38.53110354753491,63.35828239880254,5.796855903157661,7.6544417440122565,49.79652380903058,0.20512793407422297,95.02605187485604
3882,diego__diego_1663,diego,Survey_September2023_cleaned,NL,NL,25_34,male,employed,usable_complete,TRUE,TRUE,32,39.24447424014571,33.600149705744585,76.63479987281065,28.92357171816771,21.18080194944146,81.56680200654414,52.64482725892654,81.79871579808524,92.13252168147326,80.23753752199019,74.9093735241136,41.156954593012244,62.587087161059884,55.09096737905699,62.648788695102,79.09778853599538,33.44676569969028,78.82419671226405,32.61442247331821,29.89849012807609,41.562449454654526,3.546121299580191,84.49669770696539,43.68731769367226,35.349851970716536,69.00747144765153,56.316991917338896,20.94080073519612,17.62316524344429,46.29128784658198,50.44870501130693,34.910672293541495
3883,diego__diego_1664,diego,Survey_September2023_cleaned,NL,NL,25_34,male,employed,usable_complete,TRUE,TRUE,32,19.819608868606917,5.728634981843668,33.610665628701334,55.77962764051183,11.689228326627173,63.22140562619777,7.646425314066763,70.57370391400258,64.6209354534682,83.69487583287398,91.24493199946477,71.96286571172428,63.67940348185226,89.38183141979627,37.893692029418304,86.1853578510057,86.8184085215666,77.79952644343182,26.707949713680687,23.444171816242658,35.213518587404835,0.212731693702567,13.113491148160039,12.001377904227283,18.741345419724052,67.66998272403875,82.53143411839213,34.467954060972595,79.39563587702196,70.2291287681778,16.151190065524165,73.26267794730296
3884,diego__diego_1665,diego,Survey_September2023_cleaned,BE,BE,45_54,male,employed,usable_complete,TRUE,TRUE,32,33.33364049694544,92.15711348736237,72.63989755460902,83.04279130518363,94.86494441070302,66.20931047679491,77.76323395983674,9.173369172819168,55.78192418554973,35.78605283171711,19.78102983860756,41.30204359171468,86.05987326010958,96.0705850540105,97.44151587008852,70.20531146165087,42.89280217104239,62.24624048451349,65.90526277070012,95.2290149348518,15.773232513320133,79.67841257875624,52.52265722654328,91.88039176497324,52.13741706627542,39.429671527523816,32.58014117008072,94.30737031513156,58.211347087757964,89.59161738306533,60.87621152796636,10.703415747896415
3885,diego__diego_1666,diego,Survey_September2023_cleaned,DE,DE,18_24,female,student,usable_complete,TRUE,TRUE,32,63.794145268361916,37.661990683943976,24.40809777436719,94.0075258719477,34.53546442488341,44.19062491407726,63.12203016744773,59.6787881681903,94.48212087237029,79.51872960990417,61.25991082568365,99.30592243994336,31.004762510356834,88.17236998521136,77.38325086948848,75.76610872198928,58.10781509240152,73.61393504274754,67.41571713748618,20.156709645008785,78.59238309765443,24.756957494063183,13.963205122821881,14.520640837623148,40.36206885526044,84.66385589802658,58.31066162346962,75.1358883808984,37.86168366358489,35.96914467522952,53.026029974466105,83.09513273541268
3886,diego__diego_1667,diego,Survey_September2023_cleaned,DE,DE,18_24,female,student,usable_complete,TRUE,TRUE,32,51.09728370772571,9.109164957932611,54.00108519110067,42.98083642574968,37.16769825441198,13.601604774330719,78.0692034858789,64.75150701970101,7.619565489546877,60.172634963248434,80.6866932896834,28.66127889000652,56.819756668513904,34.69876436986837,83.68949886849003,85.30945434810057,72.70086866548651,58.50223464334947,47.72517372304793,69.04418502960247,43.3574368700061,52.40522632223475,81.05914841628906,33.008238867582655,8.334365675104316,85.14021153665153,80.32026036961906,72.07566189692828,54.03432504116485,56.84003490210762,46.58878681217575,71.25609503095173
3887,diego__diego_1668,diego,Survey_September2023_cleaned,NL,NL,18_24,female,student,usable_complete,TRUE,TRUE,32,50.70435118488541,26.160497022513784,51.5137210501559,40.51442158027376,14.28777667305859,32.813401391688465,32.01025903030501,12.855094017904317,67.30835708485748,79.47112880556088,98.2239953426177,90.39633840712773,69.33507731692278,54.4519311210158,82.07724362581948,80.02482481122101,45.69764703118909,19.791422555668206,3.258403360401697,19.39194353811412,62.65898932355458,15.472030779835597,34.135895090230754,18.923558645456307,14.983217398173242,86.5098439176126,64.79202507221046,36.518597444650204,27.81358854911582,81.51879660114676,15.208761983355446,22.151521765854657
3888,diego__diego_1669,diego,Survey_September2023_cleaned,DE,DE,45_54,female,employed,usable_complete,TRUE,TRUE,32,10.877261481208425,12.010882178231974,85.11760808424991,59.95230390848088,8.920605314054352,21.215150090521128,77.41618525238327,93.85648776079344,99.96504726468314,33.08315067944419,75.02944435929871,21.16250523687388,95.88421130641215,65.9488021075833,68.80028741398314,80.89954880768867,76.29125771938673,74.16786794732519,36.7549009847878,9.581466705663924,26.556658989013048,7.656714980121627,11.93788809212002,15.72665599543136,11.374537156299029,52.181878039965454,78.52859910348718,30.752165106887098,32.03112010368726,46.16820845295558,5.187146219029945,99.26144149772198
3889,diego__diego_1670,diego,Survey_September2023_cleaned,NL,NL,18_24,female,student,usable_complete,TRUE,TRUE,32,65.10530454059707,4.638364029439323,27.92702341539085,5.763081993232983,20.43535120239638,77.66751293321228,82.03245493299278,39.308573177757246,29.65003944400625,73.61631281033061,63.72249812704182,69.61200557275613,89.32773127763284,95.98270282467303,58.59320621478971,91.29571294938619,57.830599652885255,2.451678536548756,78.21262679948202,53.14547783032278,56.44773079729944,19.423555454438286,11.596712292420388,7.051858269778527,24.695864529256013,49.091068249014604,37.730572513600805,21.94159274369082,39.74997763773625,26.110995356310305,32.28292927376779,70.5073217599099
3890,diego__diego_1671,diego,Survey_September2023_cleaned,DE,DE,18_24,female,student,usable_complete,TRUE,TRUE,32,37.11472000636585,7.345312511437989,73.15463082518971,80.06923185817836,9.27221647396188,84.35056844654238,67.9567544507876,98.95183982456868,55.92153463838133,10.131642950455694,59.8453903131831,80.1647132897613,69.25333145241848,88.54403166692842,95.19200902674483,70.79423894634606,88.32294125330755,60.44894887745724,57.667920839912604,51.80786849737636,85.93303281667977,83.01873555697667,83.45000794869931,0.08579940242142706,90.2829513725282,71.42036231327333,99.42057011005046,10.649235161543421,49.71054343289272,47.420726668312696,4.714321495308701,38.31675253323904
3891,diego__diego_1672,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,25.313429844348093,88.60861089695179,81.85082643295047,59.1863805192818,85.42006523070506,19.544022023874707,9.22481295002719,49.39931774099753,94.78991808384208,77.758644853351,77.25893507831343,50.15857254141821,88.05162439992179,76.84705518446096,76.75285619843163,78.2370290592639,77.85370201809283,72.40143741885677,98.93679011197648,99.34858118183907,47.513808916055766,50.59993362173763,92.79510381994234,95.39425900294741,20.00283197626882,89.59953262827814,54.557462716341796,71.90791856276542,97.60284520743306,87.31774134410678,73.46166964408984,79.86702473812093
3892,diego__diego_1673,diego,Survey_September2023_cleaned,DE,DE,65_plus,male,employed,usable_complete,TRUE,TRUE,32,50.206009936629506,47.21836143041791,37.503248527541615,48.349402046397444,55.846245094526154,76.08991624133893,70.58073043037969,67.37671105530404,59.96107608648398,36.150920895734224,79.90778523056075,30.407233504624994,21.882596340807062,92.80285979939696,57.51725239572467,89.0780750393364,86.89860124232351,70.26881256649847,49.966241800949554,25.01788095846773,58.537031905830666,32.23519410570566,14.617931980230633,30.68067357853439,15.906073236157509,37.23149974244011,2.349531677942953,39.89547375895614,9.276752727160797,22.69926725286918,26.642747254164924,80.90379299613808
3893,diego__diego_1674,diego,Survey_September2023_cleaned,BE,BE,45_54,male,employed,usable_complete,TRUE,TRUE,32,37.45024213777377,15.476610264238127,47.44513051856504,83.41473477858648,12.729684972557967,36.26848852462447,39.89603198345048,84.81537530378975,49.285996474900934,76.23212879028291,92.0153913724281,79.93500641016516,52.1843787159315,66.12460409838397,62.1540649609073,61.05391811826737,38.87263752434272,69.64888650270169,37.658598859444545,73.73762058850895,50.62886684807736,30.985114125482017,1.66903184527053,33.17148658019331,21.102086375798145,51.804439672774244,69.45985117197398,18.68471413608541,45.886594705971504,9.59200176014385,31.186011471578286,93.7789483074278
3894,diego__diego_1675,diego,Survey_September2023_cleaned,NL,NL,18_24,female,student,usable_complete,TRUE,TRUE,32,48.08450095827095,80.01055926465446,27.412184560740616,1.471036963585337,23.650622885440846,32.3435317369355,1.064868555679915,75.1878274947354,0.8104612760637676,83.15508743306178,12.217549414121725,4.686589320082335,12.226896147237499,38.886453252030115,72.69992621126013,49.74496502087395,73.3404527718442,35.88957074736615,24.158009181911957,67.97334519927864,98.12170499970838,55.19947871272151,69.81114265250957,61.50095486119561,20.966568338783727,25.385861789944197,5.281368679248079,44.86066179126658,26.95934384861291,5.955522788533842,10.3853533836057,45.718292769661275
3895,diego__diego_1676,diego,Survey_September2023_cleaned,BE,BE,18_24,female,student,usable_complete,TRUE,TRUE,32,59.527508271237494,9.655339559294342,31.93403191659767,51.65354029432805,33.384644443365985,16.895926498801707,82.53625862290832,82.93125596983265,78.39636091516957,3.4816721347032713,87.27241609118445,72.87649855821064,53.044294331573106,53.089471004188006,92.93621328939484,63.46245240573399,99.27780698494676,71.79544173291741,77.38989305623925,14.18200642242375,67.58252704158184,63.12140169926439,60.490788750361304,39.29104638778129,63.44954591754126,5.016555892985467,14.685026421369644,57.941440683011344,40.63430396554162,85.77851933437562,47.69840717024893,11.9713315267885
3896,diego__diego_1677,diego,Survey_September2023_cleaned,BE,BE,45_54,male,unemployed,usable_complete,TRUE,TRUE,32,46.95626040462121,45.832604684798284,44.120612723989964,31.18582254072121,72.6708163223587,35.84773716694165,74.44498268369139,95.7962886032175,20.652090673467484,67.78520730114069,91.91029439736492,94.47788329653145,14.628783504093523,75.71418036717687,17.484197707138147,52.944249493492705,73.18240061708617,62.55184840873631,24.454777378175148,52.94341932908195,78.464927816414,33.208438682906404,8.545726504325144,21.69765307422886,97.17540334526605,37.65987895421209,10.80515838619785,8.746305873980427,39.3489590156128,24.79247051654158,2.1408891271453676,35.56929599341745
3897,diego__diego_1678,diego,Survey_September2023_cleaned,DE,DE,18_24,female,student,usable_complete,TRUE,TRUE,32,14.081557040900838,33.743568528645106,12.883079129400626,80.90199609538396,66.16490534458404,96.09824719484928,0.06513514053771435,35.399443966397904,67.75475096983106,90.12934167392422,61.316370506106075,90.07001677065729,61.1999361036329,51.258475942787015,67.51270728157539,29.998173459914838,89.45176277452545,42.5879250636437,69.31005251842416,72.06179870252689,30.708915006594918,8.960825711253207,92.5234250542685,60.780500565051376,15.154175431458649,83.78540057583233,80.24109340949796,7.943944822822297,39.61996252950155,9.244573804728235,23.031593017019368,36.28695083095193
3898,diego__diego_1679,diego,Survey_September2023_cleaned,BE,BE,18_24,female,student,usable_complete,TRUE,TRUE,32,13.204860000377513,22.961065935596253,23.32718026236224,59.98391681862174,25.766706695959577,96.29234166034419,15.281378101925387,74.04290790637614,78.13602061092476,35.17032767942734,6.05755368644037,78.75182860811567,21.24033468869925,1.8136470969799419,94.91014356308402,94.15463792068708,72.61011862205875,19.719066268425824,95.2421733121844,66.84866475745379,58.83153513043187,69.17870001180657,48.45193763822669,71.08858069952531,95.01743738386264,19.64036168781183,65.88573833219155,54.57475136820564,5.460049798404856,70.0554820715349,7.800888374927416,80.84853067641511
3899,diego__diego_1680,diego,Survey_September2023_cleaned,NL,NL,65_plus,male,employed,usable_complete,TRUE,TRUE,32,84.44189617015007,50.64682755212765,38.84193741869597,67.94320437098129,71.1201274597615,41.40775898483763,49.75159389630575,59.419473856018044,42.23014437925937,67.71544006159851,43.910588524130496,77.84179327315786,19.89497902555787,81.3442857389152,73.17246452324845,65.41387579447242,81.3130947898638,41.54740625592912,74.26220703936237,39.636327190246284,41.3650327243085,69.56037633631729,21.678708606150384,62.954456932297916,82.17504083924558,73.15727095964716,47.810745625035295,62.76201231128552,53.82115537005625,53.47302570330867,51.26806114855234,82.06635584998651
3900,diego__diego_1681,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,33.820660160443694,27.50323232338452,72.33146043840988,74.87439622903165,58.93268531467659,77.99193491844876,44.38603907292671,58.545134529518265,64.82622805260276,34.4954105732476,99.04804606058804,71.50442241606011,31.687060325435986,58.86500987342905,50.397164584595004,45.858456558945775,89.82745496889454,21.565899680283028,49.0635840729537,48.92621805216609,50.759588460523595,26.05560566160231,91.65451942106857,49.840837049855054,81.8979072726973,84.27708442172758,10.31195160263781,38.2768371389509,4.796841352688176,11.111047471336244,98.72880355146631,16.40455768089648
3901,diego__diego_1682,diego,Survey_September2023_cleaned,BE,BE,45_54,female,employed,usable_complete,TRUE,TRUE,32,70.73934948302802,26.67526510975363,58.828094121332825,44.76843219791817,26.495021464278256,62.66367974410334,77.36453758508387,15.379469999641634,32.67284830317976,99.86430299473712,71.49375713692953,42.071636947688326,34.41251410630913,76.87000614398264,8.700741846710953,90.44360743878997,27.58550312481598,27.512944154175468,36.73583747061875,18.956569746400497,61.28283526816031,17.68177171821684,50.292173369012,1.8190668249510493,96.28332885583055,39.285434479288845,8.52117263521841,55.554791852029254,35.32826745846389,21.21978606512772,17.357332059351414,76.8809803930286
3902,diego__diego_1683,diego,Survey_September2023_cleaned,DE,DE,18_24,female,employed,usable_complete,TRUE,TRUE,32,41.53245040839233,58.89336038251991,94.89277478169898,58.32066688816384,26.48890066079288,18.55452118436124,74.18917783074828,70.54413680792148,46.07985829251883,46.455432164741055,75.90464736580407,32.47811554143677,17.851660371259193,76.01525242955105,93.96363728613142,49.4522960097096,80.21774177707806,57.87624079471859,95.71164028216843,59.25658695624841,70.017099761102,5.5281664608849415,59.8689089777444,31.71511112832453,79.32585705341764,30.164456350328354,59.39577306409983,35.354305020269905,28.26866215586047,52.49009214140708,96.25064856699605,48.4623372429262
3903,diego__diego_1684,diego,Survey_September2023_cleaned,NL,NL,45_54,male,employed,usable_complete,TRUE,TRUE,32,86.39915543847567,5.0140120764427945,37.03795307014512,39.372255844800236,27.46616321858522,83.80760074285558,42.501502387245914,92.17297682382645,7.504987380015957,75.54500723453414,80.83790437473597,54.81034694310873,55.12919050528535,54.96284462718817,37.770286486466894,75.08020223453961,87.08137067143635,65.6217825462578,59.478615234640934,20.603595335088055,38.53614086453473,11.213999297419559,72.47004949992773,44.539518287105004,58.33483069528184,61.04354953012091,64.03597226397396,41.71953043101517,51.642471106926656,27.758413143614636,1.9297950369465688,8.352019571484739
3904,diego__diego_1685,diego,Survey_September2023_cleaned,NL,NL,18_24,other,student,usable_complete_limited_metadata,TRUE,TRUE,32,4.781121375945176,75.73770319901979,67.42668442569826,90.36411527073776,83.11105589306405,89.7942127577856,47.669849899122575,93.84583138296895,40.39886760647901,61.7556333114169,77.62506855106353,78.38951838461841,53.74491317235958,82.37454513435506,97.38632002996577,50.36258836781127,12.608272091449955,43.55370735956572,40.805793123144646,52.60371502933283,31.859486779672608,1.1554665524744094,34.24657190992705,57.98392654556723,14.427004628681942,37.4763696308545,42.71525737424446,35.89589446109694,26.998032969001084,6.747138542716095,30.559831877535498,10.15492843553137
3905,diego__diego_1686,diego,Survey_September2023_cleaned,DE,DE,45_54,male,employed,usable_complete,TRUE,TRUE,32,90.63378802166575,69.03377273527025,65.75579785323376,69.3193463767287,14.634170315469264,33.15046279224348,47.61467907353542,75.73617803083809,42.495746063419595,63.89125447113212,62.712060935741206,70.13041939092248,95.70974580543623,32.824798723365404,53.13821294491953,97.16166520524351,91.21333338134257,78.15543523133795,14.07608876220518,62.312229753841535,73.29096543183259,22.30627450900218,21.2306630655445,44.70011609098506,40.16188878327495,72.05258748504103,12.805479685711749,2.2467624703125857,44.857742226837374,8.088586720356293,13.487410112387437,67.16789075862795
3906,diego__diego_1687,diego,Survey_September2023_cleaned,DE,DE,18_24,female,student,usable_complete,TRUE,TRUE,32,10.575960810258131,29.09079364942856,37.481080300028694,50.81738077250691,21.257046265764522,83.92435195817717,57.393298488864154,91.21913206938667,81.78044028175465,53.59705700717488,49.358913592106056,46.30313254739268,66.4578496743107,41.79572056095792,73.79290901910021,84.6008462621518,83.57815921819888,75.33163741919373,85.92212492557996,35.711680647461534,81.25344272405603,80.2913671660086,30.61626878972439,88.54481151793658,32.48651395028244,19.44727884003001,9.014955670587355,21.17480277573209,16.055354261314225,52.654912464987405,33.754599535110884,84.85239116440945
3907,diego__diego_1688,diego,Survey_September2023_cleaned,BE,BE,18_24,female,employed,usable_complete,TRUE,TRUE,32,42.208193056530654,51.70089740861058,92.83724469513449,58.80001825446936,51.47765818797949,86.52944914784925,38.707831995269714,82.57037250182998,72.72752776235747,45.66896868375734,64.39304464337457,41.44805379367345,40.19322191924029,63.75184441319861,49.17391818328516,40.64579347837393,91.20561787842216,21.028674318829427,90.51638517402768,62.74829892103492,28.74468142692442,43.41244084625705,19.906738929062893,40.244421703013536,58.48761223097144,17.295672377835345,40.49470274277077,74.93734753867837,24.565890006361148,44.250564817289074,18.645860688991625,82.03899191040166
3908,diego__diego_1689,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,37.14956084936151,50.96335567055092,13.924484529377487,40.77995535436603,0.8577479094688205,65.21125696047362,19.52614469462992,92.5329324578943,29.62754789885242,57.09145893935368,87.01888658704821,71.60675380524421,17.139529105805263,65.01201214909744,58.988318041548816,44.10125454815006,63.64318427912278,20.822968816705266,60.858592441679484,97.9431249334856,59.91025426485872,73.84707438739153,25.317506960849887,67.359857709966,32.22526980215573,55.82941086328835,98.82331408948737,5.848550442797635,46.49667595493021,12.374270996533198,17.013367873819853,34.537896545599395
3909,diego__diego_1690,diego,Survey_September2023_cleaned,DE,DE,18_24,female,employed,usable_complete,TRUE,TRUE,32,28.407379980254042,23.51906455889197,27.948779126921682,37.75955632251275,97.40664822016679,69.4146929134901,60.349568711114756,77.02515718808272,82.62574566462787,99.19888106715038,78.54900803749555,27.270143950825123,38.853323286680855,73.39420055287506,79.57289030283124,95.99943762061238,67.52453810862679,72.98570747122658,22.572395033688892,95.22708305038995,16.436543556078526,66.04781102797529,37.817324340299095,40.960836440630374,97.1144822640253,50.961683083375945,17.561185553206055,12.619076520585072,35.05014124371671,30.178155222881227,10.928082642791715,89.17207669535878
3910,diego__diego_1691,diego,Survey_September2023_cleaned,NL,NL,18_24,female,employed,usable_complete,TRUE,TRUE,32,72.07306874064568,79.06050045246715,62.2799774472795,74.43850254155048,64.43014041010802,41.53229212915171,70.65380433807975,59.84920840330539,84.41280354204713,16.960864416591154,37.22826068369029,94.98574033300054,46.89928939504644,89.22398101141258,64.1198135237178,95.47436886811208,76.64680564710409,70.34604052853359,46.722757838831434,57.26621295952511,76.46884927444297,78.15430934411272,42.488746637146875,4.13068896632635,31.429460572654094,59.632947628047354,50.2391752640305,97.56748399657154,56.104411770646664,76.65854039959157,45.85076759949141,15.955608967575355
3911,diego__diego_1692,diego,Survey_September2023_cleaned,NL,NL,18_24,other,student,usable_complete_limited_metadata,TRUE,TRUE,32,41.14116865888971,85.37640982646451,35.75258284731513,51.819042969727874,20.65244938590974,48.50952198949854,34.387434332285196,94.45033935034752,38.76684593322895,72.97121871580227,92.66290228858765,43.574656839034674,90.36965345918439,63.67240746716657,72.08104040325411,88.61783566852081,65.49107850273778,69.81531920424246,16.94141296560127,13.648269877921049,16.040317269647016,70.7938576148311,20.379780272953667,67.53757379350272,58.517050870353856,77.15379117108938,83.31119513005227,20.21022147771838,38.91893472491612,9.155023783880875,16.74578925094188,45.061579881146216
3912,diego__diego_1693,diego,Survey_September2023_cleaned,DE,DE,45_54,female,employed,usable_complete,TRUE,TRUE,32,18.71438827701185,47.86405625921987,66.74721934328431,15.336989366771414,28.785578704119146,34.8583017405245,53.17288969695501,80.16686134264758,73.94929905009207,56.79989883355374,46.6491449915525,85.65127078909802,84.93891764261517,89.86876389192665,48.13996551787652,71.7094691960229,65.8065899112045,63.42357444324101,85.73366301274346,53.529745113406634,53.80020772585315,66.70254491156174,96.35186046682365,21.349126871040053,46.184108043710296,74.42454033818554,71.86033936167759,41.769654384296025,73.16013084411418,88.90823632268986,62.124418114389684,38.893288842290076
3913,diego__diego_1694,diego,Survey_September2023_cleaned,DE,DE,25_34,female,employed,usable_complete,TRUE,TRUE,32,69.11364991438718,54.44963976343963,70.60017929910552,71.02073108979653,4.177008019720896,3.2560368853758237,77.0943804590919,50.775973488152054,78.9421659416545,64.94563790405341,41.40128888089698,82.62747213714367,94.39042745190167,58.22128422520135,63.94095590333574,28.60466610771902,34.12109319724404,47.41552723382185,64.61610134543821,41.03426493819188,91.99822064210045,24.205946446506903,9.5684504065643,43.39283753739839,52.096530347346004,27.99790925699157,28.738427805190582,47.617256040665865,6.028149757637078,6.754871026321629,0.20959238551612208,68.54354810413429
3914,diego__diego_1695,diego,Survey_September2023_cleaned,DE,DE,45_54,female,employed,usable_complete,TRUE,TRUE,32,39.1525162544184,62.15457162199665,36.22856695982417,71.9142250687834,65.11368693753838,40.80875072056738,48.93103829893599,47.19100685295141,87.60907441757952,60.72984811733481,73.54068917235563,92.84353139657792,28.509277422799546,86.40422722870109,89.731609547678,77.31685350265971,67.12049633293611,86.60863376821956,72.26839443251401,38.780408983136226,63.058731142575034,64.42640252654002,59.41008017075959,86.1296241466835,13.215882173843145,76.33820210572424,99.21049240891936,76.95947472469457,66.37919546179944,99.26873517154628,31.88871738748749,66.09786769694273
3915,diego__diego_1696,diego,Survey_September2023_cleaned,NL,NL,18_24,female,student,usable_complete,TRUE,TRUE,32,12.642503298265044,35.33008053686647,34.62041278030213,80.469504263044,74.38604673907608,88.63341310528051,62.19013563720072,91.47149925548428,97.54687504770887,10.353459744003738,66.37052026347784,49.849077993155,76.99692895874409,83.70621207449449,60.49415641491047,73.13345062051826,89.4958342630405,24.763699374471834,74.06064469741847,52.16861006203411,33.74387861208212,49.52436689272219,2.5593921545205403,3.0818970129219876,10.599961897626887,60.73038110795496,57.86645651923359,8.326120423079422,61.145970993795856,10.781615233068404,50.4268863259015,74.87808681720585
3916,diego__diego_1697,diego,Survey_September2023_cleaned,DE,DE,45_54,male,employed,usable_complete,TRUE,TRUE,32,11.826616965566986,7.405373336564249,70.8600625963537,96.7987209060267,21.65295238737983,52.81357353585157,66.60723314078783,65.29759456758036,37.06207675527875,86.33595020793476,81.06944745620679,20.287048071798136,86.918620171275,85.9196723131528,98.04155576083612,96.41396461279636,67.4266894694962,87.03690684776194,92.12832774373123,48.05076454358605,6.935085128429231,76.29964874152846,72.44660665254453,43.20744775529797,13.21067513805437,82.21343821556816,83.87110313129244,33.49004579247987,7.4078877440564055,79.87061520322428,63.521475623681624,72.74658959384048
3917,diego__diego_1698,diego,Survey_September2023_cleaned,DE,DE,45_54,female,employed,usable_complete,TRUE,TRUE,32,16.40112362563706,7.19755074947783,40.76409238825023,30.693570796847577,4.6163755065046095,76.05023353029206,46.433885082955584,45.28075286813513,48.83186109165279,26.47920640821382,48.308892835321515,24.459707039718626,8.807820991708514,45.065411950147,62.41660343630977,98.43829492816214,54.731637166770476,9.611526457857384,37.49035582646123,17.220981746330327,43.08912858435067,95.33686695264487,23.010759268182856,32.360701606222385,52.0691744404595,98.6204119657296,29.39515788084367,9.39667198178814,38.7469525763612,13.196734995600016,20.30424473157535,70.48888770853638
3918,diego__diego_1699,diego,Survey_September2023_cleaned,DE,DE,25_34,female,employed,usable_complete,TRUE,TRUE,32,2.1811051651309374,36.081401692474394,90.50596000814735,88.64655989409043,8.744834249057899,51.50607836751414,51.18637211144824,33.18503161556138,73.66702635445925,17.132193731720776,60.16821716657961,17.19115309044604,46.088882723611285,86.33925727591297,67.41415410222926,39.42511921467675,39.60426739852745,79.33240180552833,48.3519926728922,48.27088933632553,28.64252195276498,18.393635996555744,80.62546188801839,72.05546965904169,20.51643191707499,4.466477548585335,31.369700323250104,57.53842878760605,49.55022707702098,39.360758494528554,54.090250637621665,61.51388358453839
