integrated_row_id,global_participant_key,dataset_source,source_survey,country_model,country_model_grouped,age_group_model,gender_model,employment_model,row_quality_final,usable_for_clustering,usable_for_main_analysis,n_det_valid,dim_financial,dim_security,dim_competence,dim_autonomy,dim_physiological,dim_relatedness,dim_stimulation,dim_popularity,dim_meaning
3569,diego__diego_1350,diego,Survey_September2023_cleaned,DE,DE,18_24,male,employed,usable_complete,TRUE,TRUE,32,0.5563659065161504,0.7523309482356985,0.7127618465614499,0.5916910992130953,0.590964403055912,0.5482548600711772,0.8272674234459396,0.5755462086073253,0.5561093631464674
3570,diego__diego_1351,diego,Survey_September2023_cleaned,DE,DE,25_34,male,other,usable_complete,TRUE,TRUE,32,0.6049161923459259,0.6844309888919419,0.6614991904360821,0.6326806514157004,0.687587854061038,0.5296302083159066,0.7191376476509896,0.5330484259766386,0.6981367205789462
3571,diego__diego_1352,diego,Survey_September2023_cleaned,DE,DE,18_24,female,student,usable_complete,TRUE,TRUE,32,0.505136693155113,0.9178808304044596,0.5140048578589831,0.6876367700963828,0.5,0.6129763694289929,0.7802286600922439,0.5553935029902056,0.65304870447522
3572,diego__diego_1353,diego,Survey_September2023_cleaned,NL,NL,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.5819676784231441,0.7313319943149899,0.7548071461466606,0.6240198727414952,0.5626491314372357,0.5547100504485141,0.624982640872489,0.5,0.5120333223023567
3573,diego__diego_1354,diego,Survey_September2023_cleaned,NL,NL,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.7100099861548547,0.5135810183556614,0.5939298316722923,0.5631356086840053,0.5,0.6579840750366099,0.5585007720467561,0.5,0.5708452775840643
3574,diego__diego_1355,diego,Survey_September2023_cleaned,NL,NL,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.5488822720906861,0.6532372095912033,0.6172355347444889,0.6786274709526396,0.5155476875754635,0.5451702175835662,0.8539729318361787,0.5,0.5639790838956332
3575,diego__diego_1356,diego,Survey_September2023_cleaned,DE,DE,18_24,female,student,usable_complete,TRUE,TRUE,32,0.6046053084158006,0.7346015876485089,0.670324191408199,0.6025396063575372,0.6523936602368972,0.5815972918989359,0.5835749954848632,0.5218371654362286,0.7219691431281383
3576,diego__diego_1357,diego,Survey_September2023_cleaned,NL,NL,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.5081887762363568,0.7777425934333361,0.5898199750204418,0.7071220936711861,0.8178640276969553,0.5890348219745873,0.6622370223127714,0.62963597602429,0.6804793623161655
3577,diego__diego_1358,diego,Survey_September2023_cleaned,NL,NL,25_34,male,unemployed,usable_complete,TRUE,TRUE,32,0.5692195677399908,0.6286388051667521,0.8415009832772308,0.6586498928449351,0.8361153289239638,0.7282287326046544,0.7016051829199375,0.7188263020515996,0.6936649097691605
3578,diego__diego_1359,diego,Survey_September2023_cleaned,DE,DE,18_24,male,student,usable_complete,TRUE,TRUE,32,0.653059459769746,0.6584424063092852,0.6099283945641539,0.6892863717157232,0.662074251151088,0.5983054914584669,0.653278891351518,0.5,0.6134531716954844
3579,diego__diego_1360,diego,Survey_September2023_cleaned,DE,DE,18_24,female,student,usable_complete,TRUE,TRUE,32,0.5726766999744056,0.580620301592369,0.6972661524348365,0.6845421339502984,0.6045302556113921,0.6321523242140586,0.6595047628653076,0.5145012346792615,0.6633545413590952
3580,diego__diego_1361,diego,Survey_September2023_cleaned,NL,NL,18_24,female,other,usable_complete,TRUE,TRUE,32,0.6653452176410444,0.6303678900088948,0.694480598695981,0.5953159673882421,0.7856768339964507,0.678283305917519,0.6448837525382553,0.510752804511776,0.6428603908127172
3581,diego__diego_1362,diego,Survey_September2023_cleaned,DE,DE,18_24,male,student,usable_complete,TRUE,TRUE,32,0.6382183106146475,0.5280639014084385,0.5568564796030969,0.6007006011760774,0.6727410778519405,0.6301527552484416,0.7769806913158852,0.8634819422669566,0.7487005974821628
3582,diego__diego_1363,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.5729054743849775,0.9131095310523475,0.9129204674145686,0.822199366674923,0.5,0.5,0.6656648416745486,0.5142709802535609,0.7859882947876035
3583,diego__diego_1364,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.6895295281482705,0.7850440981637604,0.7426209644079576,0.7441061468229622,0.6700090218281554,0.5907465158161525,0.8795790254640479,0.6507216799864629,0.750732360794529
3584,diego__diego_1365,diego,Survey_September2023_cleaned,NL,NL,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.5847860242538535,0.6481234140347228,0.6764388487734124,0.696082773168393,0.6308073732414115,0.5702081439465652,0.6671538237624214,0.5023491822571999,0.542445222477313
3585,diego__diego_1366,diego,Survey_September2023_cleaned,NL,NL,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.5414443673867572,0.5717484638364078,0.7352697003776859,0.8156802001764318,0.6404813441556464,0.5014546927747303,0.6030014050237306,0.5765532381073053,0.6543685372852172
3586,diego__diego_1367,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.7406763489715156,0.5685864598853837,0.6563257920122021,0.6282790517051922,0.5681603247700902,0.6593292431682852,0.7337827297456097,0.7474777461679112,0.8190797335127535
3587,diego__diego_1368,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.5526333165945463,0.5989008813930933,0.699800101503876,0.7134805574125771,0.5768871927417043,0.5752493180815017,0.5790973176459578,0.5,0.6148671801531523
3588,diego__diego_1369,diego,Survey_September2023_cleaned,BE,BE,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.5752790761613922,0.553602116952179,0.7595779324518533,0.617212593119379,0.9811083162725602,0.7227215872745052,0.7639701772319888,0.5901931184115405,0.695201130254472
3589,diego__diego_1370,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.5275495070323961,0.6364236740959476,0.6096957159844996,0.6288888372321995,0.5,0.5204829675110225,0.6142512565697434,0.515152266345877,0.7797175721833708
3590,diego__diego_1371,diego,Survey_September2023_cleaned,DE,DE,18_24,female,student,usable_complete,TRUE,TRUE,32,0.5564400611067746,0.5219966993233229,0.6996244150466164,0.7767180121779628,0.5,0.6441458873996514,0.5,0.5,0.5417957054703432
3591,diego__diego_1372,diego,Survey_September2023_cleaned,DE,DE,18_24,male,student,usable_complete,TRUE,TRUE,32,0.5,0.6901987732599771,0.6014192516455383,0.7472395538808035,0.5,0.5,0.5953591144512426,0.5,0.8742304922255778
3592,diego__diego_1373,diego,Survey_September2023_cleaned,DE,DE,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.6258054106080684,0.7040348608406265,0.6805858395833597,0.5275300408346911,0.5550636601499463,0.6423347453566626,0.6302867753388425,0.7218750928882889,0.5144538035658829
3593,diego__diego_1374,diego,Survey_September2023_cleaned,DE,DE,18_24,male,student,usable_complete,TRUE,TRUE,32,0.5225718355941777,0.870122794900294,0.603026469803885,0.6908633453106962,0.7289700283997195,0.639659699785242,0.7650289301348646,0.5303379060756916,0.5704588004279465
3594,diego__diego_1375,diego,Survey_September2023_cleaned,NL,NL,25_34,male,other,usable_complete,TRUE,TRUE,32,0.5598802374515721,0.5739614302041126,0.7062351188228193,0.5990851384786133,0.5,0.5,0.6276845434418608,0.5,0.5608781539676264
3595,diego__diego_1376,diego,Survey_September2023_cleaned,DE,DE,18_24,male,unemployed,usable_complete,TRUE,TRUE,32,0.7044369570186204,0.5971913864750894,0.6076954437411195,0.6145865421286097,0.8148030731856415,0.622386028997078,0.5716829532192724,0.6033619279187792,0.740935838110523
3596,diego__diego_1377,diego,Survey_September2023_cleaned,NL,NL,18_24,female,student,usable_complete,TRUE,TRUE,32,0.5190446108812925,0.6661570227399672,0.5996051304474089,0.7949856588836847,0.5051890539291095,0.6288832293929432,0.6325442389565725,0.6187144700524791,0.5520121322304617
3597,diego__diego_1378,diego,Survey_September2023_cleaned,DE,DE,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.6683106828858393,0.8492169924738672,0.7962451414474034,0.7359365391435054,0.5884164208570537,0.7964720451352802,0.7352274015363935,0.5361553498251547,0.5930161754936468
3598,diego__diego_1379,diego,Survey_September2023_cleaned,DE,DE,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.6825503333385494,0.6454419276994244,0.7268897785579104,0.6945056685424065,0.5,0.551020183269222,0.5594557622624097,0.5352554850292147,0.7265125379794775
3599,diego__diego_1380,diego,Survey_September2023_cleaned,DE,DE,18_24,female,student,usable_complete,TRUE,TRUE,32,0.5811695465272466,0.5,0.7569026527900455,0.6801071309651554,0.5,0.5,0.5,0.5,0.7039022678904437
3600,diego__diego_1381,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.5,0.5517128631691427,0.6705320980357768,0.68198664829293,0.6662545840993513,0.6749562786403634,0.6133473327789664,0.5,0.5333047563782355
3601,diego__diego_1382,diego,Survey_September2023_cleaned,NL,NL,45_54,female,employed,usable_complete,TRUE,TRUE,32,0.6696480693946631,0.5860537966667706,0.7323698907262259,0.831691279064616,0.605360441030308,0.5464112636388061,0.65962175932231,0.5761869812450309,0.6994329786221659
3602,diego__diego_1383,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.6227105121663156,0.7567510674773557,0.6910362310395664,0.7709362263673414,0.5029469149706163,0.5697508821028122,0.6191308088495382,0.5,0.5586330204440763
3603,diego__diego_1384,diego,Survey_September2023_cleaned,DE,DE,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.5730702211563291,0.5706565797456808,0.5237299683262014,0.5443735912979277,0.5338691954042307,0.5826342047181499,0.7656983237706257,0.6391078143062169,0.6190061402129832
3604,diego__diego_1385,diego,Survey_September2023_cleaned,DE,DE,18_24,male,employed,usable_complete,TRUE,TRUE,32,0.5665913477152721,0.5955619801568842,0.7095954112484274,0.6663328647326663,0.7946837808661571,0.5475667075141999,0.6818276366229078,0.5,0.7203547343543156
3605,diego__diego_1386,diego,Survey_September2023_cleaned,DE,DE,18_24,female,student,usable_complete,TRUE,TRUE,32,0.6204798100534257,0.63973233839094,0.6142357509589484,0.5748927711787363,0.6186638010263359,0.6397275601397495,0.5011209247288624,0.5807752428471209,0.7370445441485208
3606,diego__diego_1387,diego,Survey_September2023_cleaned,BE,BE,18_24,female,employed,usable_complete,TRUE,TRUE,32,0.6400879079249551,0.5,0.6697799255632733,0.8498033728595848,0.5,0.5888433424662548,0.624941230102211,0.6100399764477242,0.8542458455934755
3607,diego__diego_1388,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.5049742703869095,0.5634953040831782,0.8304010250081881,0.8687204167921141,0.5046159593951318,0.7767089346091159,0.7846346243305802,0.6111126723209684,0.519992294936943
3608,diego__diego_1389,diego,Survey_September2023_cleaned,NL,NL,18_24,male,student,usable_complete,TRUE,TRUE,32,0.5654624504882636,0.6351426473117209,0.6960385594515908,0.6974294389211635,0.7401563697414326,0.564857861740088,0.7644888467211531,0.5,0.6432676017252025
3609,diego__diego_1390,diego,Survey_September2023_cleaned,DE,DE,18_24,male,student,usable_complete,TRUE,TRUE,32,0.5,0.6086328352983764,0.5624433506918725,0.6895497343734777,0.6237087975252398,0.7014854941897656,0.5,0.5933927463715608,0.7598945233205731
3610,diego__diego_1391,diego,Survey_September2023_cleaned,DE,DE,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.5250199905092043,0.6798113288567018,0.7515686678189871,0.6737754680892312,0.8536749121018941,0.555143205720374,0.7508734168806517,0.5,0.6219063350215941
3611,diego__diego_1392,diego,Survey_September2023_cleaned,NL,NL,18_24,female,employed,usable_complete,TRUE,TRUE,32,0.6081796210456908,0.7811247232428,0.6446291625544672,0.6231039933010425,0.5,0.5956463342889217,0.7384275747909689,0.5640159920374042,0.5
3612,diego__diego_1393,diego,Survey_September2023_cleaned,NL,NL,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.6471370728470087,0.751623207053853,0.6706584343410282,0.9012355685100858,0.5,0.6555492151187637,0.708283352029233,0.5820258761701987,0.7577459063659769
3613,diego__diego_1394,diego,Survey_September2023_cleaned,NL,NL,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.7052083563764718,0.6884438906430624,0.8183623460576405,0.7469184567485151,0.5,0.582468821054298,0.6872225307094355,0.6553238067027383,0.6385766214548995
3614,diego__diego_1395,diego,Survey_September2023_cleaned,NL,NL,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.5208588104697558,0.5138276687822811,0.7777261898596701,0.6717162106422121,0.570434231106155,0.5505234443039753,0.9033736132270486,0.5412177869372389,0.6152307290058169
3615,diego__diego_1396,diego,Survey_September2023_cleaned,DE,DE,18_24,male,employed,usable_complete,TRUE,TRUE,32,0.5798065015048637,0.580217263025426,0.6436873347441432,0.6920076924175588,0.5403718775830654,0.5,0.7451149520022813,0.5,0.7053235312908841
3616,diego__diego_1397,diego,Survey_September2023_cleaned,NL,NL,18_24,male,employed,usable_complete,TRUE,TRUE,32,0.6767264605448159,0.7659719290303929,0.6928339430221792,0.734481980580035,0.6039538071638644,0.5091918340883688,0.7896648055900664,0.5,0.685191482958334
3617,diego__diego_1398,diego,Survey_September2023_cleaned,DE,DE,18_24,male,student,usable_complete,TRUE,TRUE,32,0.6452636068717501,0.7063588401817092,0.5685399884900081,0.7593905142654372,0.729908991809949,0.7293873017823819,0.7846414248508771,0.5437550384351837,0.6595378351784364
3618,diego__diego_1399,diego,Survey_September2023_cleaned,DE,DE,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.6355383056585369,0.6797624319910054,0.67224369441291,0.6384316760093105,0.7482795022665085,0.7582160774803424,0.5075667157725966,0.6714439547717765,0.7152760323279708
3619,diego__diego_1400,diego,Survey_September2023_cleaned,DE,DE,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.6256160816651295,0.6751313399285465,0.7911872237409412,0.5832436398519227,0.9385039448544312,0.5302929399942364,0.7908433682367649,0.5,0.5
3620,diego__diego_1401,diego,Survey_September2023_cleaned,BE,BE,45_54,female,employed,usable_complete,TRUE,TRUE,32,0.6703455170833535,0.8090034173944513,0.7106414467223401,0.7425771785863483,0.5607235423501378,0.5698799401274746,0.5,0.5,0.7615187984770072
3621,diego__diego_1402,diego,Survey_September2023_cleaned,DE,DE,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.5668146299309721,0.7823517300393306,0.7344518618022802,0.6459588034001309,0.7277444450798214,0.6399621320533979,0.5374063837119243,0.6671538461811495,0.7319770397095103
3622,diego__diego_1403,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.5639229263350204,0.6154442050678123,0.8300426905903625,0.6893902676615218,0.5,0.5088052461323015,0.5,0.5,0.5409640605409315
3623,diego__diego_1404,diego,Survey_September2023_cleaned,NL,NL,18_24,male,employed,usable_complete,TRUE,TRUE,32,0.5206635241203581,0.6686396977396211,0.7132149346410093,0.7062036794310207,0.7702801353199766,0.5572545910673348,0.5879546022684821,0.5324367796834133,0.5671960269919039
3624,diego__diego_1405,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.5185362610237997,0.8016524963601152,0.6103504096097052,0.6387062296620508,0.5,0.6437552642538965,0.8739154824674998,0.5,0.6756020811041449
3625,diego__diego_1406,diego,Survey_September2023_cleaned,DE,DE,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.5,0.5153987180929214,0.593313500894171,0.7919989667223652,0.5,0.5,0.6041773657456768,0.5,0.5
3626,diego__diego_1407,diego,Survey_September2023_cleaned,BE,BE,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.6086809724351796,0.6154426912304718,0.781167451396011,0.7270726061805103,0.5,0.6244463199458168,0.8465671791399332,0.5201080601901525,0.6238980540018753
3627,diego__diego_1408,diego,Survey_September2023_cleaned,NL,NL,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.5,0.5127549210457079,0.5,0.7463715559941037,0.6189204338369361,0.5,0.8776719508551544,0.5,0.7094998964696284
3628,diego__diego_1409,diego,Survey_September2023_cleaned,DE,DE,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.6455474297233168,0.6288445541528292,0.7570713178165809,0.5809026475558288,0.6254961289495794,0.6815581050008082,0.5,0.6195953671125569,0.5
3629,diego__diego_1410,diego,Survey_September2023_cleaned,DE,DE,18_24,male,student,usable_complete,TRUE,TRUE,32,0.6033201776317964,0.7026231969160962,0.6861746236566733,0.6381598824523522,0.7104308174323113,0.5614057115686383,0.8443156134298939,0.5036744049533755,0.8113116962780201
3630,diego__diego_1411,diego,Survey_September2023_cleaned,DE,DE,25_34,male,student,usable_complete,TRUE,TRUE,32,0.5500205228654294,0.7118480481570906,0.7009387949095609,0.6021045836668374,0.5462969046436967,0.5098356812039981,0.5,0.5,0.7657556873878777
3631,diego__diego_1412,diego,Survey_September2023_cleaned,DE,DE,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.5853462141897035,0.7068235683990669,0.6661049909852959,0.9037796262684609,0.8074255398794552,0.5965730877872251,0.5,0.5,0.8283988410276962
3632,diego__diego_1413,diego,Survey_September2023_cleaned,NL,NL,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.7083589199378807,0.7499362553570967,0.6704346331945629,0.7158473189991775,0.5,0.5421174604144963,0.8692056770225569,0.5240708138131334,0.6025179258019646
3633,diego__diego_1414,diego,Survey_September2023_cleaned,NL,NL,18_24,male,student,usable_complete,TRUE,TRUE,32,0.577148580023518,0.6289306018316453,0.6348754712611477,0.5,0.6598727193980753,0.500026193020745,0.5,0.6365656426826499,0.5481540495683167
3634,diego__diego_1415,diego,Survey_September2023_cleaned,NL,NL,25_34,female,student,usable_complete,TRUE,TRUE,32,0.5,0.9226171164833473,0.6271349018153545,0.8442529671665852,0.745401283230519,0.5951723827511577,0.7654938258941562,0.5,0.8359379193740263
3635,diego__diego_1416,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.5989150568936993,0.6452736428649465,0.6589431579075455,0.7127413076004043,0.5667706299822846,0.5181170128153941,0.5,0.5,0.6743959238314172
3636,diego__diego_1417,diego,Survey_September2023_cleaned,NL,NL,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.6639344850384405,0.6296881291358832,0.7138535916069183,0.5804078099827983,0.7778552807364982,0.730639730136625,0.5309267876175858,0.5,0.5190457304896837
3637,diego__diego_1418,diego,Survey_September2023_cleaned,DE,DE,18_24,female,student,usable_complete,TRUE,TRUE,32,0.5611081914791558,0.8186613278567098,0.6809526040975429,0.6393489733581058,0.5,0.6293723412225976,0.6444020295801225,0.510313358724723,0.6905587403516429
3638,diego__diego_1419,diego,Survey_September2023_cleaned,NL,NL,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.5918850756489962,0.6129536348053944,0.5928864354896045,0.7474293859740171,0.5231611777425267,0.5,0.6158278157001105,0.5,0.6581373800602415
3639,diego__diego_1420,diego,Survey_September2023_cleaned,DE,DE,18_24,female,employed,usable_complete,TRUE,TRUE,32,0.6482170362805544,0.7264980934982549,0.7474255145377995,0.6167283252731527,0.9514249506742114,0.7071066132957224,0.5407616817473695,0.7670974067283537,0.537694927496751
3640,diego__diego_1421,diego,Survey_September2023_cleaned,NL,NL,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.5340121357777194,0.6545795364849565,0.6714506981547975,0.6652454391932678,0.7077399733995176,0.5546059808977655,0.8248095429479694,0.5443754659041997,0.653339329221251
3641,diego__diego_1422,diego,Survey_September2023_cleaned,DE,DE,18_24,male,employed,usable_complete,TRUE,TRUE,32,0.575824205345971,0.5979514133284239,0.5558064913755743,0.8234573937488879,0.6102918300160768,0.5856316382798077,0.5771882841790705,0.5901885607263351,0.5877289002911956
3642,diego__diego_1423,diego,Survey_September2023_cleaned,DE,DE,45_54,female,employed,usable_complete,TRUE,TRUE,32,0.5541200416986659,0.5,0.606813644298841,0.7143498763312748,0.5659770925603594,0.5695057095573823,0.5120764677997756,0.5007001297296285,0.742333929313395
3643,diego__diego_1424,diego,Survey_September2023_cleaned,DE,DE,18_24,male,student,usable_complete,TRUE,TRUE,32,0.6508929633869339,0.6558544963882347,0.8068360633141552,0.8602483105302104,0.5,0.5,0.5904066264122958,0.5090377733410033,0.6590492633423329
3644,diego__diego_1425,diego,Survey_September2023_cleaned,DE,DE,18_24,male,student,usable_complete,TRUE,TRUE,32,0.5109135424103805,0.8501769994827528,0.7268444301088886,0.8128710670021614,0.5905543851686554,0.6176261521998023,0.6323378871482419,0.5,0.7247262697164066
3645,diego__diego_1426,diego,Survey_September2023_cleaned,NL,NL,18_24,male,student,usable_complete,TRUE,TRUE,32,0.5667972533521166,0.7932583445417055,0.6874216344597253,0.6909084952266679,0.7978122278775379,0.6855111410839059,0.6999739226449042,0.5820366895458344,0.5171413421592465
3646,diego__diego_1427,diego,Survey_September2023_cleaned,NL,NL,18_24,male,employed,usable_complete,TRUE,TRUE,32,0.626600923296377,0.7102511042977061,0.9071519320290218,0.7711158569054282,0.6846782516117309,0.5945517793250683,0.6868442685900558,0.5223617432627516,0.7713391838534523
3647,diego__diego_1428,diego,Survey_September2023_cleaned,NL,NL,25_34,female,unemployed,usable_complete,TRUE,TRUE,32,0.7497909560049816,0.8088837985666605,0.6871795428976281,0.7954169506114126,0.7293156347026994,0.724071312864048,0.5186049749015826,0.7163166270269318,0.8028654306607672
3648,diego__diego_1429,diego,Survey_September2023_cleaned,NL,NL,18_24,female,student,usable_complete,TRUE,TRUE,32,0.5,0.6870201334724851,0.5773635326419073,0.5903201792016324,0.7380032733389563,0.6839863035857038,0.8999287891477646,0.5136459513721165,0.6299303473697387
3649,diego__diego_1430,diego,Survey_September2023_cleaned,NL,NL,18_24,male,student,usable_complete,TRUE,TRUE,32,0.6715287554133531,0.5247644175831324,0.6841655403706115,0.7570294789804372,0.7163133749916797,0.5341836618290196,0.5,0.5336578381930793,0.5211726768239021
3650,diego__diego_1431,diego,Survey_September2023_cleaned,DE,DE,45_54,female,employed,usable_complete,TRUE,TRUE,32,0.6722000263728514,0.8489203427644365,0.737631658184687,0.6944981358572575,0.5572762115657138,0.6617040111429131,0.8821129618850378,0.5465168686173696,0.7283266226145305
3651,diego__diego_1432,diego,Survey_September2023_cleaned,NL,NL,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.5544772296665668,0.734228419937363,0.6202671102503011,0.649264974374423,0.5,0.5151247888248889,0.6382070304254498,0.5,0.6832241202529042
3652,diego__diego_1433,diego,Survey_September2023_cleaned,NL,NL,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.7841310617687599,0.6843463375043797,0.7481302160162605,0.5776851436635676,0.8580759794828354,0.6825837984105216,0.8164040532285752,0.6535471339524329,0.6188397165760073
3653,diego__diego_1434,diego,Survey_September2023_cleaned,DE,DE,45_54,female,employed,usable_complete,TRUE,TRUE,32,0.6018646600722646,0.6115597012026578,0.677926943205597,0.7871800798329343,0.5,0.524877821709768,0.5897091152732132,0.5,0.5832880029082297
3654,diego__diego_1435,diego,Survey_September2023_cleaned,DE,DE,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.5577310684503707,0.5,0.6655923199482789,0.8122010903742776,0.5,0.5559250275819727,0.5339145893140274,0.5140980929358734,0.6095211573615947
3655,diego__diego_1436,diego,Survey_September2023_cleaned,NL,NL,18_24,male,employed,usable_complete,TRUE,TRUE,32,0.5780473288391036,0.6960359547728113,0.6216273753372474,0.6388401389712173,0.6485952332544505,0.6022064157578473,0.8285287766644669,0.5236979705151036,0.6505932068027674
3656,diego__diego_1437,diego,Survey_September2023_cleaned,DE,DE,18_24,male,student,usable_complete,TRUE,TRUE,32,0.5376151155426776,0.591400389831958,0.7248025789053713,0.8312076094899549,0.5,0.6715766273401523,0.661104868174221,0.5240926196856324,0.6213476719801584
3657,diego__diego_1438,diego,Survey_September2023_cleaned,DE,DE,18_24,unknown,employed,usable_complete_limited_metadata,TRUE,TRUE,32,0.7117045847916005,0.6287390999924364,0.7456407958817088,0.5,0.5,0.5309321596458713,0.8394765671380104,0.5837435345803019,0.5
3658,diego__diego_1439,diego,Survey_September2023_cleaned,NL,NL,45_54,female,employed,usable_complete,TRUE,TRUE,32,0.5728201771421393,0.7805233292503219,0.6363669855195763,0.6054059484997496,0.7117575568045305,0.6280783964560811,0.6251664882779322,0.5303587040315397,0.7723989847838131
3659,diego__diego_1440,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.5794155383971196,0.7432905624238716,0.685553274506673,0.7310701050786079,0.5,0.5219084538262753,0.7902002437054784,0.5372907408753117,0.6837779897979747
3660,diego__diego_1441,diego,Survey_September2023_cleaned,DE,DE,18_24,female,student,usable_complete,TRUE,TRUE,32,0.5232936738123144,0.6478289404159124,0.5594602977402714,0.7142876055612845,0.5,0.6325401416852543,0.5,0.5441714290718861,0.8614091201444681
3661,diego__diego_1442,diego,Survey_September2023_cleaned,NL,NL,18_24,male,other,usable_complete,TRUE,TRUE,32,0.7199614762508981,0.8528061557565497,0.783572479812545,0.5750869687640008,0.5678297405897375,0.5531804095463769,0.653309373984617,0.5145227636941663,0.5494574895805336
3662,diego__diego_1443,diego,Survey_September2023_cleaned,BE,BE,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.531260927046631,0.5,0.6999099519658027,0.7512723667750312,0.7567936720105912,0.5400216440663453,0.50597959730244,0.5,0.592475260419716
3663,diego__diego_1444,diego,Survey_September2023_cleaned,BE,BE,18_24,male,employed,usable_complete,TRUE,TRUE,32,0.8229034373139038,0.7635451870341727,0.7306558180507523,0.647765054188943,0.8928007673769591,0.7594164020618084,0.5010041510031713,0.6468714732062704,0.6638026245545435
3664,diego__diego_1445,diego,Survey_September2023_cleaned,DE,DE,18_24,female,employed,usable_complete,TRUE,TRUE,32,0.5149232771814063,0.5,0.7338335474121123,0.7293422420145449,0.5,0.5,0.5,0.5,0.7629672993288205
3665,diego__diego_1446,diego,Survey_September2023_cleaned,NL,NL,45_54,female,employed,usable_complete,TRUE,TRUE,32,0.5,0.6408959415281535,0.7208626930355083,0.7486268428340621,0.7219557308834137,0.5565694384510964,0.653969895569254,0.5857014809703566,0.5572082291087365
3666,diego__diego_1447,diego,Survey_September2023_cleaned,NL,NL,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.6243480519192376,0.6807315766101447,0.6557559428674515,0.6287740129298437,0.6688872873024864,0.5,0.6667202456950627,0.5,0.6820742026857968
3667,diego__diego_1448,diego,Survey_September2023_cleaned,DE,DE,18_24,female,student,usable_complete,TRUE,TRUE,32,0.5299773056993313,0.514792261770375,0.5770277981965948,0.6743189939259191,0.6389503521997809,0.6173008881071111,0.6493039119655717,0.5574816640054858,0.604561186090346
3668,diego__diego_1449,diego,Survey_September2023_cleaned,DE,DE,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.6518598939765349,0.7208180758302323,0.7296631433920324,0.7228565080873735,0.9048132510903697,0.6219563342326436,0.5,0.5337647415310285,0.6352934770808852
3669,diego__diego_1450,diego,Survey_September2023_cleaned,DE,DE,18_24,female,employed,usable_complete,TRUE,TRUE,32,0.6255739763359927,0.658802347266965,0.5,0.620539373159039,0.6236324893971723,0.7370828690593073,0.6380411406494906,0.5578517556132108,0.6622678682911539
3670,diego__diego_1451,diego,Survey_September2023_cleaned,DE,DE,18_24,female,student,usable_complete,TRUE,TRUE,32,0.6785227134310766,0.6926651624856598,0.670329003332283,0.543382098385768,0.536904063798344,0.7436324999682156,0.5,0.7255134034438004,0.7977713898182556
