bootstrap_id,target_sample_type,row_quality_final,n,prop_within_type
593,voter,no_determinants,72,0.145748987854251
593,voter,suspicious_determinants,7,0.01417004048582996
593,voter,too_many_missing_determinants,18,0.03643724696356275
593,voter,usable_complete,285,0.5769230769230769
593,voter,usable_complete_limited_metadata,13,0.02631578947368421
593,voter,usable_partial,99,0.20040485829959515
594,abstention,no_determinants,30,0.05928853754940711
594,abstention,too_many_missing_determinants,8,0.015810276679841896
594,abstention,usable_complete,400,0.7905138339920948
594,abstention,usable_complete_limited_metadata,22,0.043478260869565216
594,abstention,usable_partial,44,0.08695652173913043
594,abstention,usable_partial_limited_metadata,2,0.003952569169960474
594,voter,no_determinants,72,0.145748987854251
594,voter,too_many_missing_determinants,24,0.048582995951417005
594,voter,usable_complete,267,0.5404858299595142
594,voter,usable_complete_limited_metadata,13,0.02631578947368421
594,voter,usable_partial,117,0.23684210526315788
594,voter,usable_partial_limited_metadata,1,0.0020242914979757085
595,abstention,no_determinants,18,0.03557312252964427
595,abstention,suspicious_determinants,2,0.003952569169960474
595,abstention,too_many_missing_determinants,4,0.007905138339920948
595,abstention,usable_complete,405,0.8003952569169961
595,abstention,usable_complete_limited_metadata,16,0.03162055335968379
595,abstention,usable_partial,56,0.11067193675889328
595,abstention,usable_partial_limited_metadata,5,0.009881422924901186
595,voter,no_determinants,67,0.13562753036437247
595,voter,suspicious_determinants,1,0.0020242914979757085
595,voter,too_many_missing_determinants,23,0.0465587044534413
595,voter,usable_complete,313,0.6336032388663968
595,voter,usable_complete_limited_metadata,6,0.012145748987854251
595,voter,usable_partial,84,0.1700404858299595
596,abstention,no_determinants,34,0.06719367588932806
596,abstention,suspicious_determinants,2,0.003952569169960474
596,abstention,too_many_missing_determinants,1,0.001976284584980237
596,abstention,usable_complete,381,0.7529644268774703
596,abstention,usable_complete_limited_metadata,23,0.045454545454545456
596,abstention,usable_partial,63,0.12450592885375494
596,abstention,usable_partial_limited_metadata,2,0.003952569169960474
596,voter,no_determinants,81,0.16396761133603238
596,voter,suspicious_determinants,4,0.008097165991902834
596,voter,too_many_missing_determinants,15,0.030364372469635626
596,voter,usable_complete,278,0.562753036437247
596,voter,usable_complete_limited_metadata,10,0.020242914979757085
596,voter,usable_partial,106,0.2145748987854251
597,abstention,no_determinants,39,0.07707509881422925
597,abstention,suspicious_determinants,1,0.001976284584980237
597,abstention,too_many_missing_determinants,7,0.01383399209486166
597,abstention,usable_complete,397,0.7845849802371542
597,abstention,usable_complete_limited_metadata,20,0.039525691699604744
597,abstention,usable_partial,41,0.08102766798418973
597,abstention,usable_partial_limited_metadata,1,0.001976284584980237
597,voter,no_determinants,65,0.13157894736842105
597,voter,too_many_missing_determinants,19,0.038461538461538464
597,voter,usable_complete,298,0.6032388663967612
597,voter,usable_complete_limited_metadata,16,0.032388663967611336
597,voter,usable_partial,96,0.19433198380566802
598,abstention,no_determinants,37,0.07312252964426877
598,abstention,suspicious_determinants,1,0.001976284584980237
598,abstention,too_many_missing_determinants,6,0.011857707509881422
598,abstention,usable_complete,379,0.7490118577075099
598,abstention,usable_complete_limited_metadata,20,0.039525691699604744
598,abstention,usable_partial,61,0.12055335968379446
598,abstention,usable_partial_limited_metadata,2,0.003952569169960474
598,voter,no_determinants,73,0.14777327935222673
598,voter,suspicious_determinants,3,0.006072874493927126
598,voter,too_many_missing_determinants,17,0.03441295546558704
598,voter,usable_complete,281,0.5688259109311741
598,voter,usable_complete_limited_metadata,15,0.030364372469635626
598,voter,usable_partial,104,0.21052631578947367
598,voter,usable_partial_limited_metadata,1,0.0020242914979757085
599,abstention,no_determinants,33,0.06521739130434782
599,abstention,too_many_missing_determinants,5,0.009881422924901186
599,abstention,usable_complete,407,0.8043478260869565
599,abstention,usable_complete_limited_metadata,17,0.03359683794466403
599,abstention,usable_partial,44,0.08695652173913043
599,voter,no_determinants,75,0.15182186234817813
599,voter,suspicious_determinants,3,0.006072874493927126
599,voter,too_many_missing_determinants,16,0.032388663967611336
599,voter,usable_complete,301,0.6093117408906883
599,voter,usable_complete_limited_metadata,9,0.018218623481781375
599,voter,usable_partial,90,0.18218623481781376
600,abstention,no_determinants,28,0.05533596837944664
600,abstention,suspicious_determinants,1,0.001976284584980237
600,abstention,too_many_missing_determinants,5,0.009881422924901186
600,abstention,usable_complete,403,0.7964426877470355
600,abstention,usable_complete_limited_metadata,23,0.045454545454545456
600,abstention,usable_partial,45,0.08893280632411067
600,abstention,usable_partial_limited_metadata,1,0.001976284584980237
600,voter,no_determinants,67,0.13562753036437247
600,voter,suspicious_determinants,2,0.004048582995951417
600,voter,too_many_missing_determinants,18,0.03643724696356275
600,voter,usable_complete,285,0.5769230769230769
600,voter,usable_complete_limited_metadata,12,0.024291497975708502
600,voter,usable_partial,110,0.22267206477732793
601,abstention,no_determinants,38,0.07509881422924901
601,abstention,suspicious_determinants,1,0.001976284584980237
601,abstention,too_many_missing_determinants,6,0.011857707509881422
601,abstention,usable_complete,394,0.7786561264822134
601,abstention,usable_complete_limited_metadata,22,0.043478260869565216
601,abstention,usable_partial,40,0.07905138339920949
601,abstention,usable_partial_limited_metadata,5,0.009881422924901186
601,voter,no_determinants,68,0.13765182186234817
601,voter,suspicious_determinants,3,0.006072874493927126
601,voter,too_many_missing_determinants,17,0.03441295546558704
601,voter,usable_complete,281,0.5688259109311741
601,voter,usable_complete_limited_metadata,10,0.020242914979757085
601,voter,usable_partial,114,0.23076923076923078
601,voter,usable_partial_limited_metadata,1,0.0020242914979757085
602,abstention,no_determinants,37,0.07312252964426877
602,abstention,suspicious_determinants,1,0.001976284584980237
602,abstention,too_many_missing_determinants,5,0.009881422924901186
602,abstention,usable_complete,402,0.7944664031620553
602,abstention,usable_complete_limited_metadata,17,0.03359683794466403
602,abstention,usable_partial,40,0.07905138339920949
602,abstention,usable_partial_limited_metadata,4,0.007905138339920948
602,voter,no_determinants,67,0.13562753036437247
602,voter,suspicious_determinants,2,0.004048582995951417
602,voter,too_many_missing_determinants,16,0.032388663967611336
602,voter,usable_complete,291,0.5890688259109311
602,voter,usable_complete_limited_metadata,4,0.008097165991902834
602,voter,usable_partial,114,0.23076923076923078
603,abstention,no_determinants,38,0.07509881422924901
603,abstention,suspicious_determinants,2,0.003952569169960474
603,abstention,too_many_missing_determinants,3,0.005928853754940711
603,abstention,usable_complete,406,0.8023715415019763
603,abstention,usable_complete_limited_metadata,15,0.029644268774703556
603,abstention,usable_partial,40,0.07905138339920949
603,abstention,usable_partial_limited_metadata,2,0.003952569169960474
603,voter,no_determinants,49,0.09919028340080972
603,voter,suspicious_determinants,2,0.004048582995951417
603,voter,too_many_missing_determinants,22,0.044534412955465584
603,voter,usable_complete,300,0.6072874493927125
603,voter,usable_complete_limited_metadata,10,0.020242914979757085
603,voter,usable_partial,111,0.22469635627530365
604,abstention,no_determinants,38,0.07509881422924901
604,abstention,too_many_missing_determinants,5,0.009881422924901186
604,abstention,usable_complete,397,0.7845849802371542
604,abstention,usable_complete_limited_metadata,15,0.029644268774703556
604,abstention,usable_partial,50,0.09881422924901186
604,abstention,usable_partial_limited_metadata,1,0.001976284584980237
604,voter,no_determinants,64,0.12955465587044535
604,voter,suspicious_determinants,4,0.008097165991902834
604,voter,too_many_missing_determinants,14,0.02834008097165992
604,voter,usable_complete,304,0.6153846153846154
604,voter,usable_complete_limited_metadata,8,0.016194331983805668
604,voter,usable_partial,99,0.20040485829959515
604,voter,usable_partial_limited_metadata,1,0.0020242914979757085
605,abstention,no_determinants,28,0.05533596837944664
605,abstention,suspicious_determinants,1,0.001976284584980237
605,abstention,too_many_missing_determinants,7,0.01383399209486166
605,abstention,usable_complete,396,0.782608695652174
605,abstention,usable_complete_limited_metadata,21,0.041501976284584984
605,abstention,usable_partial,51,0.1007905138339921
605,abstention,usable_partial_limited_metadata,2,0.003952569169960474
605,voter,no_determinants,75,0.15182186234817813
605,voter,suspicious_determinants,3,0.006072874493927126
605,voter,too_many_missing_determinants,18,0.03643724696356275
605,voter,usable_complete,291,0.5890688259109311
605,voter,usable_complete_limited_metadata,9,0.018218623481781375
605,voter,usable_partial,97,0.19635627530364372
605,voter,usable_partial_limited_metadata,1,0.0020242914979757085
606,abstention,no_determinants,33,0.06521739130434782
606,abstention,suspicious_determinants,2,0.003952569169960474
606,abstention,too_many_missing_determinants,5,0.009881422924901186
606,abstention,usable_complete,401,0.7924901185770751
606,abstention,usable_complete_limited_metadata,16,0.03162055335968379
606,abstention,usable_partial,48,0.09486166007905138
606,abstention,usable_partial_limited_metadata,1,0.001976284584980237
606,voter,no_determinants,70,0.1417004048582996
606,voter,suspicious_determinants,3,0.006072874493927126
606,voter,too_many_missing_determinants,13,0.02631578947368421
606,voter,usable_complete,276,0.5587044534412956
606,voter,usable_complete_limited_metadata,13,0.02631578947368421
606,voter,usable_partial,119,0.2408906882591093
607,abstention,no_determinants,39,0.07707509881422925
607,abstention,too_many_missing_determinants,6,0.011857707509881422
607,abstention,usable_complete,397,0.7845849802371542
607,abstention,usable_complete_limited_metadata,14,0.02766798418972332
607,abstention,usable_partial,47,0.09288537549407115
607,abstention,usable_partial_limited_metadata,3,0.005928853754940711
607,voter,no_determinants,59,0.1194331983805668
607,voter,suspicious_determinants,1,0.0020242914979757085
607,voter,too_many_missing_determinants,20,0.04048582995951417
607,voter,usable_complete,295,0.597165991902834
607,voter,usable_complete_limited_metadata,12,0.024291497975708502
607,voter,usable_partial,107,0.2165991902834008
608,abstention,no_determinants,35,0.0691699604743083
608,abstention,suspicious_determinants,1,0.001976284584980237
608,abstention,too_many_missing_determinants,7,0.01383399209486166
608,abstention,usable_complete,396,0.782608695652174
608,abstention,usable_complete_limited_metadata,22,0.043478260869565216
608,abstention,usable_partial,43,0.08498023715415019
608,abstention,usable_partial_limited_metadata,2,0.003952569169960474
608,voter,no_determinants,69,0.1396761133603239
608,voter,suspicious_determinants,1,0.0020242914979757085
608,voter,too_many_missing_determinants,22,0.044534412955465584
608,voter,usable_complete,285,0.5769230769230769
608,voter,usable_complete_limited_metadata,4,0.008097165991902834
608,voter,usable_partial,113,0.22874493927125505
609,abstention,no_determinants,33,0.06521739130434782
609,abstention,too_many_missing_determinants,11,0.021739130434782608
609,abstention,usable_complete,389,0.7687747035573123
609,abstention,usable_complete_limited_metadata,22,0.043478260869565216
609,abstention,usable_partial,48,0.09486166007905138
609,abstention,usable_partial_limited_metadata,3,0.005928853754940711
609,voter,no_determinants,65,0.13157894736842105
609,voter,suspicious_determinants,2,0.004048582995951417
609,voter,too_many_missing_determinants,15,0.030364372469635626
609,voter,usable_complete,299,0.6052631578947368
609,voter,usable_complete_limited_metadata,5,0.010121457489878543
609,voter,usable_partial,108,0.21862348178137653
610,abstention,no_determinants,32,0.06324110671936758
610,abstention,suspicious_determinants,1,0.001976284584980237
610,abstention,too_many_missing_determinants,8,0.015810276679841896
610,abstention,usable_complete,392,0.7747035573122529
610,abstention,usable_complete_limited_metadata,23,0.045454545454545456
610,abstention,usable_partial,48,0.09486166007905138
610,abstention,usable_partial_limited_metadata,2,0.003952569169960474
610,voter,no_determinants,70,0.1417004048582996
610,voter,suspicious_determinants,4,0.008097165991902834
610,voter,too_many_missing_determinants,16,0.032388663967611336
610,voter,usable_complete,277,0.5607287449392713
610,voter,usable_complete_limited_metadata,6,0.012145748987854251
610,voter,usable_partial,120,0.242914979757085
610,voter,usable_partial_limited_metadata,1,0.0020242914979757085
611,abstention,no_determinants,31,0.06126482213438735
611,abstention,suspicious_determinants,2,0.003952569169960474
611,abstention,too_many_missing_determinants,4,0.007905138339920948
611,abstention,usable_complete,406,0.8023715415019763
611,abstention,usable_complete_limited_metadata,17,0.03359683794466403
611,abstention,usable_partial,44,0.08695652173913043
611,abstention,usable_partial_limited_metadata,2,0.003952569169960474
611,voter,no_determinants,74,0.14979757085020243
611,voter,suspicious_determinants,3,0.006072874493927126
611,voter,too_many_missing_determinants,14,0.02834008097165992
611,voter,usable_complete,275,0.5566801619433198
611,voter,usable_complete_limited_metadata,11,0.022267206477732792
611,voter,usable_partial,114,0.23076923076923078
611,voter,usable_partial_limited_metadata,3,0.006072874493927126
612,abstention,no_determinants,34,0.06719367588932806
612,abstention,suspicious_determinants,1,0.001976284584980237
612,abstention,too_many_missing_determinants,4,0.007905138339920948
612,abstention,usable_complete,404,0.7984189723320159
612,abstention,usable_complete_limited_metadata,20,0.039525691699604744
612,abstention,usable_partial,41,0.08102766798418973
612,abstention,usable_partial_limited_metadata,2,0.003952569169960474
612,voter,no_determinants,77,0.15587044534412955
612,voter,suspicious_determinants,3,0.006072874493927126
612,voter,too_many_missing_determinants,23,0.0465587044534413
612,voter,usable_complete,282,0.5708502024291497
612,voter,usable_complete_limited_metadata,9,0.018218623481781375
612,voter,usable_partial,100,0.20242914979757085
613,abstention,no_determinants,34,0.06719367588932806
613,abstention,suspicious_determinants,2,0.003952569169960474
613,abstention,too_many_missing_determinants,5,0.009881422924901186
613,abstention,usable_complete,400,0.7905138339920948
613,abstention,usable_complete_limited_metadata,18,0.03557312252964427
613,abstention,usable_partial,44,0.08695652173913043
613,abstention,usable_partial_limited_metadata,3,0.005928853754940711
613,voter,no_determinants,60,0.1214574898785425
613,voter,suspicious_determinants,2,0.004048582995951417
613,voter,too_many_missing_determinants,20,0.04048582995951417
613,voter,usable_complete,298,0.6032388663967612
613,voter,usable_complete_limited_metadata,11,0.022267206477732792
613,voter,usable_partial,103,0.20850202429149797
614,abstention,no_determinants,30,0.05928853754940711
614,abstention,too_many_missing_determinants,5,0.009881422924901186
614,abstention,usable_complete,401,0.7924901185770751
614,abstention,usable_complete_limited_metadata,19,0.037549407114624504
614,abstention,usable_partial,46,0.09090909090909091
614,abstention,usable_partial_limited_metadata,5,0.009881422924901186
614,voter,no_determinants,64,0.12955465587044535
614,voter,suspicious_determinants,5,0.010121457489878543
614,voter,too_many_missing_determinants,18,0.03643724696356275
614,voter,usable_complete,271,0.548582995951417
614,voter,usable_complete_limited_metadata,6,0.012145748987854251
614,voter,usable_partial,130,0.2631578947368421
615,abstention,no_determinants,34,0.06719367588932806
615,abstention,suspicious_determinants,1,0.001976284584980237
615,abstention,too_many_missing_determinants,5,0.009881422924901186
615,abstention,usable_complete,410,0.8102766798418972
615,abstention,usable_complete_limited_metadata,14,0.02766798418972332
615,abstention,usable_partial,40,0.07905138339920949
615,abstention,usable_partial_limited_metadata,2,0.003952569169960474
615,voter,no_determinants,68,0.13765182186234817
615,voter,suspicious_determinants,5,0.010121457489878543
615,voter,too_many_missing_determinants,18,0.03643724696356275
615,voter,usable_complete,287,0.5809716599190283
615,voter,usable_complete_limited_metadata,11,0.022267206477732792
615,voter,usable_partial,105,0.2125506072874494
616,abstention,no_determinants,30,0.05928853754940711
616,abstention,suspicious_determinants,2,0.003952569169960474
616,abstention,too_many_missing_determinants,3,0.005928853754940711
616,abstention,usable_complete,396,0.782608695652174
616,abstention,usable_complete_limited_metadata,26,0.05138339920948617
616,abstention,usable_partial,46,0.09090909090909091
616,abstention,usable_partial_limited_metadata,3,0.005928853754940711
616,voter,no_determinants,67,0.13562753036437247
616,voter,suspicious_determinants,2,0.004048582995951417
616,voter,too_many_missing_determinants,15,0.030364372469635626
616,voter,usable_complete,298,0.6032388663967612
616,voter,usable_complete_limited_metadata,7,0.01417004048582996
616,voter,usable_partial,105,0.2125506072874494
617,abstention,no_determinants,34,0.06719367588932806
617,abstention,suspicious_determinants,1,0.001976284584980237
617,abstention,too_many_missing_determinants,8,0.015810276679841896
617,abstention,usable_complete,392,0.7747035573122529
617,abstention,usable_complete_limited_metadata,23,0.045454545454545456
617,abstention,usable_partial,44,0.08695652173913043
617,abstention,usable_partial_limited_metadata,4,0.007905138339920948
617,voter,no_determinants,86,0.17408906882591094
617,voter,suspicious_determinants,1,0.0020242914979757085
617,voter,too_many_missing_determinants,11,0.022267206477732792
617,voter,usable_complete,300,0.6072874493927125
617,voter,usable_complete_limited_metadata,9,0.018218623481781375
617,voter,usable_partial,87,0.17611336032388664
618,abstention,no_determinants,32,0.06324110671936758
618,abstention,suspicious_determinants,1,0.001976284584980237
618,abstention,too_many_missing_determinants,5,0.009881422924901186
618,abstention,usable_complete,388,0.766798418972332
618,abstention,usable_complete_limited_metadata,20,0.039525691699604744
618,abstention,usable_partial,52,0.10276679841897234
618,abstention,usable_partial_limited_metadata,8,0.015810276679841896
618,voter,no_determinants,73,0.14777327935222673
618,voter,suspicious_determinants,3,0.006072874493927126
618,voter,too_many_missing_determinants,19,0.038461538461538464
618,voter,usable_complete,289,0.5850202429149798
618,voter,usable_complete_limited_metadata,9,0.018218623481781375
618,voter,usable_partial,99,0.20040485829959515
618,voter,usable_partial_limited_metadata,2,0.004048582995951417
619,abstention,no_determinants,24,0.04743083003952569
619,abstention,too_many_missing_determinants,5,0.009881422924901186
619,abstention,usable_complete,405,0.8003952569169961
619,abstention,usable_complete_limited_metadata,23,0.045454545454545456
619,abstention,usable_partial,48,0.09486166007905138
619,abstention,usable_partial_limited_metadata,1,0.001976284584980237
619,voter,no_determinants,69,0.1396761133603239
619,voter,suspicious_determinants,5,0.010121457489878543
619,voter,too_many_missing_determinants,16,0.032388663967611336
619,voter,usable_complete,279,0.5647773279352226
619,voter,usable_complete_limited_metadata,10,0.020242914979757085
619,voter,usable_partial,115,0.23279352226720648
620,abstention,no_determinants,21,0.041501976284584984
620,abstention,suspicious_determinants,2,0.003952569169960474
620,abstention,too_many_missing_determinants,5,0.009881422924901186
620,abstention,usable_complete,411,0.8122529644268774
620,abstention,usable_complete_limited_metadata,14,0.02766798418972332
620,abstention,usable_partial,49,0.09683794466403162
620,abstention,usable_partial_limited_metadata,4,0.007905138339920948
620,voter,no_determinants,79,0.15991902834008098
620,voter,suspicious_determinants,6,0.012145748987854251
620,voter,too_many_missing_determinants,15,0.030364372469635626
620,voter,usable_complete,274,0.5546558704453441
620,voter,usable_complete_limited_metadata,9,0.018218623481781375
620,voter,usable_partial,111,0.22469635627530365
621,abstention,no_determinants,37,0.07312252964426877
621,abstention,suspicious_determinants,1,0.001976284584980237
621,abstention,too_many_missing_determinants,6,0.011857707509881422
621,abstention,usable_complete,395,0.7806324110671937
621,abstention,usable_complete_limited_metadata,20,0.039525691699604744
621,abstention,usable_partial,44,0.08695652173913043
621,abstention,usable_partial_limited_metadata,3,0.005928853754940711
621,voter,no_determinants,62,0.12550607287449392
621,voter,suspicious_determinants,2,0.004048582995951417
621,voter,too_many_missing_determinants,16,0.032388663967611336
621,voter,usable_complete,286,0.5789473684210527
621,voter,usable_complete_limited_metadata,9,0.018218623481781375
621,voter,usable_partial,119,0.2408906882591093
622,abstention,no_determinants,40,0.07905138339920949
622,abstention,too_many_missing_determinants,11,0.021739130434782608
622,abstention,usable_complete,388,0.766798418972332
622,abstention,usable_complete_limited_metadata,17,0.03359683794466403
622,abstention,usable_partial,47,0.09288537549407115
622,abstention,usable_partial_limited_metadata,3,0.005928853754940711
622,voter,no_determinants,69,0.1396761133603239
622,voter,suspicious_determinants,3,0.006072874493927126
622,voter,too_many_missing_determinants,14,0.02834008097165992
622,voter,usable_complete,298,0.6032388663967612
622,voter,usable_complete_limited_metadata,15,0.030364372469635626
622,voter,usable_partial,94,0.1902834008097166
622,voter,usable_partial_limited_metadata,1,0.0020242914979757085
623,abstention,no_determinants,39,0.07707509881422925
623,abstention,too_many_missing_determinants,2,0.003952569169960474
623,abstention,usable_complete,391,0.7727272727272727
623,abstention,usable_complete_limited_metadata,20,0.039525691699604744
623,abstention,usable_partial,51,0.1007905138339921
623,abstention,usable_partial_limited_metadata,3,0.005928853754940711
623,voter,no_determinants,56,0.11336032388663968
623,voter,suspicious_determinants,3,0.006072874493927126
623,voter,too_many_missing_determinants,18,0.03643724696356275
623,voter,usable_complete,302,0.611336032388664
623,voter,usable_complete_limited_metadata,12,0.024291497975708502
623,voter,usable_partial,102,0.20647773279352227
623,voter,usable_partial_limited_metadata,1,0.0020242914979757085
624,abstention,no_determinants,35,0.0691699604743083
624,abstention,suspicious_determinants,1,0.001976284584980237
624,abstention,too_many_missing_determinants,8,0.015810276679841896
624,abstention,usable_complete,397,0.7845849802371542
624,abstention,usable_complete_limited_metadata,15,0.029644268774703556
624,abstention,usable_partial,47,0.09288537549407115
624,abstention,usable_partial_limited_metadata,3,0.005928853754940711
624,voter,no_determinants,62,0.12550607287449392
624,voter,suspicious_determinants,3,0.006072874493927126
624,voter,too_many_missing_determinants,20,0.04048582995951417
624,voter,usable_complete,287,0.5809716599190283
624,voter,usable_complete_limited_metadata,11,0.022267206477732792
624,voter,usable_partial,110,0.22267206477732793
624,voter,usable_partial_limited_metadata,1,0.0020242914979757085
625,abstention,no_determinants,29,0.05731225296442688
625,abstention,suspicious_determinants,1,0.001976284584980237
625,abstention,too_many_missing_determinants,4,0.007905138339920948
625,abstention,usable_complete,407,0.8043478260869565
625,abstention,usable_complete_limited_metadata,22,0.043478260869565216
625,abstention,usable_partial,42,0.08300395256916997
625,abstention,usable_partial_limited_metadata,1,0.001976284584980237
625,voter,no_determinants,80,0.16194331983805668
625,voter,suspicious_determinants,5,0.010121457489878543
625,voter,too_many_missing_determinants,12,0.024291497975708502
625,voter,usable_complete,293,0.5931174089068826
625,voter,usable_complete_limited_metadata,9,0.018218623481781375
625,voter,usable_partial,95,0.19230769230769232
626,abstention,no_determinants,35,0.0691699604743083
626,abstention,suspicious_determinants,1,0.001976284584980237
626,abstention,too_many_missing_determinants,4,0.007905138339920948
626,abstention,usable_complete,411,0.8122529644268774
626,abstention,usable_complete_limited_metadata,15,0.029644268774703556
626,abstention,usable_partial,36,0.07114624505928854
626,abstention,usable_partial_limited_metadata,4,0.007905138339920948
626,voter,no_determinants,72,0.145748987854251
626,voter,suspicious_determinants,3,0.006072874493927126
626,voter,too_many_missing_determinants,13,0.02631578947368421
626,voter,usable_complete,272,0.5506072874493927
626,voter,usable_complete_limited_metadata,11,0.022267206477732792
626,voter,usable_partial,123,0.24898785425101214
627,abstention,no_determinants,28,0.05533596837944664
627,abstention,too_many_missing_determinants,5,0.009881422924901186
627,abstention,usable_complete,396,0.782608695652174
627,abstention,usable_complete_limited_metadata,24,0.04743083003952569
627,abstention,usable_partial,50,0.09881422924901186
627,abstention,usable_partial_limited_metadata,3,0.005928853754940711
627,voter,no_determinants,64,0.12955465587044535
627,voter,suspicious_determinants,1,0.0020242914979757085
627,voter,too_many_missing_determinants,15,0.030364372469635626
627,voter,usable_complete,286,0.5789473684210527
627,voter,usable_complete_limited_metadata,19,0.038461538461538464
627,voter,usable_partial,108,0.21862348178137653
627,voter,usable_partial_limited_metadata,1,0.0020242914979757085
628,abstention,no_determinants,29,0.05731225296442688
628,abstention,suspicious_determinants,3,0.005928853754940711
628,abstention,too_many_missing_determinants,7,0.01383399209486166
628,abstention,usable_complete,400,0.7905138339920948
628,abstention,usable_complete_limited_metadata,20,0.039525691699604744
628,abstention,usable_partial,43,0.08498023715415019
628,abstention,usable_partial_limited_metadata,4,0.007905138339920948
628,voter,no_determinants,65,0.13157894736842105
628,voter,suspicious_determinants,3,0.006072874493927126
628,voter,too_many_missing_determinants,15,0.030364372469635626
628,voter,usable_complete,291,0.5890688259109311
628,voter,usable_complete_limited_metadata,7,0.01417004048582996
628,voter,usable_partial,113,0.22874493927125505
629,abstention,no_determinants,30,0.05928853754940711
629,abstention,suspicious_determinants,2,0.003952569169960474
629,abstention,too_many_missing_determinants,3,0.005928853754940711
629,abstention,usable_complete,405,0.8003952569169961
629,abstention,usable_complete_limited_metadata,20,0.039525691699604744
629,abstention,usable_partial,45,0.08893280632411067
629,abstention,usable_partial_limited_metadata,1,0.001976284584980237
629,voter,no_determinants,64,0.12955465587044535
629,voter,suspicious_determinants,3,0.006072874493927126
629,voter,too_many_missing_determinants,19,0.038461538461538464
629,voter,usable_complete,297,0.6012145748987854
629,voter,usable_complete_limited_metadata,10,0.020242914979757085
629,voter,usable_partial,101,0.20445344129554655
630,abstention,no_determinants,30,0.05928853754940711
630,abstention,too_many_missing_determinants,1,0.001976284584980237
630,abstention,usable_complete,398,0.7865612648221344
630,abstention,usable_complete_limited_metadata,19,0.037549407114624504
630,abstention,usable_partial,53,0.10474308300395258
630,abstention,usable_partial_limited_metadata,5,0.009881422924901186
630,voter,no_determinants,68,0.13765182186234817
630,voter,suspicious_determinants,2,0.004048582995951417
630,voter,too_many_missing_determinants,14,0.02834008097165992
630,voter,usable_complete,297,0.6012145748987854
630,voter,usable_complete_limited_metadata,12,0.024291497975708502
630,voter,usable_partial,101,0.20445344129554655
631,abstention,no_determinants,33,0.06521739130434782
631,abstention,suspicious_determinants,1,0.001976284584980237
631,abstention,too_many_missing_determinants,2,0.003952569169960474
631,abstention,usable_complete,393,0.7766798418972332
631,abstention,usable_complete_limited_metadata,26,0.05138339920948617
631,abstention,usable_partial,51,0.1007905138339921
631,voter,no_determinants,76,0.15384615384615385
631,voter,suspicious_determinants,2,0.004048582995951417
631,voter,too_many_missing_determinants,12,0.024291497975708502
631,voter,usable_complete,297,0.6012145748987854
631,voter,usable_complete_limited_metadata,8,0.016194331983805668
631,voter,usable_partial,98,0.19838056680161945
631,voter,usable_partial_limited_metadata,1,0.0020242914979757085
632,abstention,no_determinants,34,0.06719367588932806
632,abstention,suspicious_determinants,1,0.001976284584980237
632,abstention,too_many_missing_determinants,3,0.005928853754940711
632,abstention,usable_complete,407,0.8043478260869565
632,abstention,usable_complete_limited_metadata,18,0.03557312252964427
632,abstention,usable_partial,38,0.07509881422924901
632,abstention,usable_partial_limited_metadata,5,0.009881422924901186
632,voter,no_determinants,72,0.145748987854251
632,voter,suspicious_determinants,1,0.0020242914979757085
632,voter,too_many_missing_determinants,16,0.032388663967611336
632,voter,usable_complete,276,0.5587044534412956
632,voter,usable_complete_limited_metadata,11,0.022267206477732792
632,voter,usable_partial,116,0.23481781376518218
632,voter,usable_partial_limited_metadata,2,0.004048582995951417
633,abstention,no_determinants,30,0.05928853754940711
633,abstention,too_many_missing_determinants,1,0.001976284584980237
633,abstention,usable_complete,410,0.8102766798418972
633,abstention,usable_complete_limited_metadata,19,0.037549407114624504
633,abstention,usable_partial,42,0.08300395256916997
633,abstention,usable_partial_limited_metadata,4,0.007905138339920948
633,voter,no_determinants,65,0.13157894736842105
633,voter,suspicious_determinants,1,0.0020242914979757085
633,voter,too_many_missing_determinants,27,0.05465587044534413
633,voter,usable_complete,285,0.5769230769230769
633,voter,usable_complete_limited_metadata,13,0.02631578947368421
633,voter,usable_partial,102,0.20647773279352227
633,voter,usable_partial_limited_metadata,1,0.0020242914979757085
634,abstention,no_determinants,38,0.07509881422924901
634,abstention,too_many_missing_determinants,7,0.01383399209486166
634,abstention,usable_complete,399,0.7885375494071146
634,abstention,usable_complete_limited_metadata,17,0.03359683794466403
634,abstention,usable_partial,44,0.08695652173913043
634,abstention,usable_partial_limited_metadata,1,0.001976284584980237
634,voter,no_determinants,65,0.13157894736842105
634,voter,suspicious_determinants,2,0.004048582995951417
634,voter,too_many_missing_determinants,21,0.04251012145748988
634,voter,usable_complete,290,0.5870445344129555
634,voter,usable_complete_limited_metadata,9,0.018218623481781375
634,voter,usable_partial,106,0.2145748987854251
634,voter,usable_partial_limited_metadata,1,0.0020242914979757085
635,abstention,no_determinants,33,0.06521739130434782
635,abstention,suspicious_determinants,3,0.005928853754940711
635,abstention,too_many_missing_determinants,3,0.005928853754940711
635,abstention,usable_complete,387,0.7648221343873518
635,abstention,usable_complete_limited_metadata,17,0.03359683794466403
635,abstention,usable_partial,60,0.11857707509881422
635,abstention,usable_partial_limited_metadata,3,0.005928853754940711
635,voter,no_determinants,62,0.12550607287449392
635,voter,suspicious_determinants,4,0.008097165991902834
635,voter,too_many_missing_determinants,21,0.04251012145748988
