bootstrap_id,target_sample_type,dataset_source,n,prop_within_type
395,abstention,diego,250,0.49407114624505927
395,abstention,rv,136,0.26877470355731226
395,abstention,why,120,0.23715415019762845
395,voter,rv,494,1
396,abstention,diego,222,0.43873517786561267
396,abstention,rv,147,0.29051383399209485
396,abstention,why,137,0.2707509881422925
396,voter,rv,494,1
397,abstention,diego,214,0.42292490118577075
397,abstention,rv,140,0.2766798418972332
397,abstention,why,152,0.30039525691699603
397,voter,rv,494,1
398,abstention,diego,227,0.44861660079051385
398,abstention,rv,157,0.3102766798418972
398,abstention,why,122,0.24110671936758893
398,voter,rv,494,1
399,abstention,diego,231,0.45652173913043476
399,abstention,rv,133,0.2628458498023715
399,abstention,why,142,0.28063241106719367
399,voter,rv,494,1
400,abstention,diego,231,0.45652173913043476
400,abstention,rv,127,0.2509881422924901
400,abstention,why,148,0.2924901185770751
400,voter,rv,494,1
401,abstention,diego,235,0.4644268774703557
401,abstention,rv,138,0.2727272727272727
401,abstention,why,133,0.2628458498023715
401,voter,rv,494,1
402,abstention,diego,218,0.4308300395256917
402,abstention,rv,154,0.30434782608695654
402,abstention,why,134,0.2648221343873518
402,voter,rv,494,1
403,abstention,diego,239,0.4723320158102767
403,abstention,rv,134,0.2648221343873518
403,abstention,why,133,0.2628458498023715
403,voter,rv,494,1
404,abstention,diego,221,0.4367588932806324
404,abstention,rv,143,0.2826086956521739
404,abstention,why,142,0.28063241106719367
404,voter,rv,494,1
405,abstention,diego,239,0.4723320158102767
405,abstention,rv,127,0.2509881422924901
405,abstention,why,140,0.2766798418972332
405,voter,rv,494,1
406,abstention,diego,234,0.4624505928853755
406,abstention,rv,130,0.25691699604743085
406,abstention,why,142,0.28063241106719367
406,voter,rv,494,1
407,abstention,diego,228,0.4505928853754941
407,abstention,rv,146,0.2885375494071146
407,abstention,why,132,0.2608695652173913
407,voter,rv,494,1
408,abstention,diego,199,0.3932806324110672
408,abstention,rv,159,0.3142292490118577
408,abstention,why,148,0.2924901185770751
408,voter,rv,494,1
409,abstention,diego,241,0.4762845849802372
409,abstention,rv,126,0.2490118577075099
409,abstention,why,139,0.274703557312253
409,voter,rv,494,1
410,abstention,diego,231,0.45652173913043476
410,abstention,rv,131,0.25889328063241107
410,abstention,why,144,0.2845849802371542
410,voter,rv,494,1
411,abstention,diego,216,0.4268774703557312
411,abstention,rv,154,0.30434782608695654
411,abstention,why,136,0.26877470355731226
411,voter,rv,494,1
412,abstention,diego,243,0.48023715415019763
412,abstention,rv,119,0.23517786561264822
412,abstention,why,144,0.2845849802371542
412,voter,rv,494,1
413,abstention,diego,219,0.43280632411067194
413,abstention,rv,151,0.2984189723320158
413,abstention,why,136,0.26877470355731226
413,voter,rv,494,1
414,abstention,diego,234,0.4624505928853755
414,abstention,rv,141,0.27865612648221344
414,abstention,why,131,0.25889328063241107
414,voter,rv,494,1
415,abstention,diego,231,0.45652173913043476
415,abstention,rv,141,0.27865612648221344
415,abstention,why,134,0.2648221343873518
415,voter,rv,494,1
416,abstention,diego,230,0.45454545454545453
416,abstention,rv,124,0.2450592885375494
416,abstention,why,152,0.30039525691699603
416,voter,rv,494,1
417,abstention,diego,247,0.4881422924901186
417,abstention,rv,135,0.26679841897233203
417,abstention,why,124,0.2450592885375494
417,voter,rv,494,1
418,abstention,diego,235,0.4644268774703557
418,abstention,rv,140,0.2766798418972332
418,abstention,why,131,0.25889328063241107
418,voter,rv,494,1
419,abstention,diego,245,0.4841897233201581
419,abstention,rv,132,0.2608695652173913
419,abstention,why,129,0.2549407114624506
419,voter,rv,494,1
420,abstention,diego,231,0.45652173913043476
420,abstention,rv,128,0.25296442687747034
420,abstention,why,147,0.29051383399209485
420,voter,rv,494,1
421,abstention,diego,233,0.46047430830039526
421,abstention,rv,131,0.25889328063241107
421,abstention,why,142,0.28063241106719367
421,voter,rv,494,1
422,abstention,diego,228,0.4505928853754941
422,abstention,rv,140,0.2766798418972332
422,abstention,why,138,0.2727272727272727
422,voter,rv,494,1
423,abstention,diego,256,0.5059288537549407
423,abstention,rv,134,0.2648221343873518
423,abstention,why,116,0.22924901185770752
423,voter,rv,494,1
424,abstention,diego,244,0.48221343873517786
424,abstention,rv,128,0.25296442687747034
424,abstention,why,134,0.2648221343873518
424,voter,rv,494,1
425,abstention,diego,232,0.45849802371541504
425,abstention,rv,153,0.30237154150197626
425,abstention,why,121,0.2391304347826087
425,voter,rv,494,1
426,abstention,diego,238,0.47035573122529645
426,abstention,rv,133,0.2628458498023715
426,abstention,why,135,0.26679841897233203
426,voter,rv,494,1
427,abstention,diego,231,0.45652173913043476
427,abstention,rv,144,0.2845849802371542
427,abstention,why,131,0.25889328063241107
427,voter,rv,494,1
428,abstention,diego,237,0.4683794466403162
428,abstention,rv,146,0.2885375494071146
428,abstention,why,123,0.24308300395256918
428,voter,rv,494,1
429,abstention,diego,219,0.43280632411067194
429,abstention,rv,146,0.2885375494071146
429,abstention,why,141,0.27865612648221344
429,voter,rv,494,1
430,abstention,diego,241,0.4762845849802372
430,abstention,rv,134,0.2648221343873518
430,abstention,why,131,0.25889328063241107
430,voter,rv,494,1
431,abstention,diego,236,0.466403162055336
431,abstention,rv,148,0.2924901185770751
431,abstention,why,122,0.24110671936758893
431,voter,rv,494,1
432,abstention,diego,223,0.4407114624505929
432,abstention,rv,146,0.2885375494071146
432,abstention,why,137,0.2707509881422925
432,voter,rv,494,1
433,abstention,diego,236,0.466403162055336
433,abstention,rv,149,0.29446640316205536
433,abstention,why,121,0.2391304347826087
433,voter,rv,494,1
434,abstention,diego,235,0.4644268774703557
434,abstention,rv,139,0.274703557312253
434,abstention,why,132,0.2608695652173913
434,voter,rv,494,1
435,abstention,diego,235,0.4644268774703557
435,abstention,rv,128,0.25296442687747034
435,abstention,why,143,0.2826086956521739
435,voter,rv,494,1
436,abstention,diego,248,0.4901185770750988
436,abstention,rv,124,0.2450592885375494
436,abstention,why,134,0.2648221343873518
436,voter,rv,494,1
437,abstention,diego,228,0.4505928853754941
437,abstention,rv,125,0.24703557312252963
437,abstention,why,153,0.30237154150197626
437,voter,rv,494,1
438,abstention,diego,238,0.47035573122529645
438,abstention,rv,130,0.25691699604743085
438,abstention,why,138,0.2727272727272727
438,voter,rv,494,1
439,abstention,diego,227,0.44861660079051385
439,abstention,rv,143,0.2826086956521739
439,abstention,why,136,0.26877470355731226
439,voter,rv,494,1
440,abstention,diego,219,0.43280632411067194
440,abstention,rv,154,0.30434782608695654
440,abstention,why,133,0.2628458498023715
440,voter,rv,494,1
441,abstention,diego,248,0.4901185770750988
441,abstention,rv,142,0.28063241106719367
441,abstention,why,116,0.22924901185770752
441,voter,rv,494,1
442,abstention,diego,243,0.48023715415019763
442,abstention,rv,128,0.25296442687747034
442,abstention,why,135,0.26679841897233203
442,voter,rv,494,1
443,abstention,diego,234,0.4624505928853755
443,abstention,rv,130,0.25691699604743085
443,abstention,why,142,0.28063241106719367
443,voter,rv,494,1
444,abstention,diego,243,0.48023715415019763
444,abstention,rv,121,0.2391304347826087
444,abstention,why,142,0.28063241106719367
444,voter,rv,494,1
445,abstention,diego,240,0.4743083003952569
445,abstention,rv,142,0.28063241106719367
445,abstention,why,124,0.2450592885375494
445,voter,rv,494,1
446,abstention,diego,241,0.4762845849802372
446,abstention,rv,132,0.2608695652173913
446,abstention,why,133,0.2628458498023715
446,voter,rv,494,1
447,abstention,diego,244,0.48221343873517786
447,abstention,rv,130,0.25691699604743085
447,abstention,why,132,0.2608695652173913
447,voter,rv,494,1
448,abstention,diego,238,0.47035573122529645
448,abstention,rv,145,0.2865612648221344
448,abstention,why,123,0.24308300395256918
448,voter,rv,494,1
449,abstention,diego,234,0.4624505928853755
449,abstention,rv,139,0.274703557312253
449,abstention,why,133,0.2628458498023715
449,voter,rv,494,1
450,abstention,diego,253,0.5
450,abstention,rv,123,0.24308300395256918
450,abstention,why,130,0.25691699604743085
450,voter,rv,494,1
451,abstention,diego,252,0.4980237154150198
451,abstention,rv,137,0.2707509881422925
451,abstention,why,117,0.23122529644268774
451,voter,rv,494,1
452,abstention,diego,223,0.4407114624505929
452,abstention,rv,158,0.31225296442687744
452,abstention,why,125,0.24703557312252963
452,voter,rv,494,1
453,abstention,diego,219,0.43280632411067194
453,abstention,rv,169,0.3339920948616601
453,abstention,why,118,0.233201581027668
453,voter,rv,494,1
454,abstention,diego,245,0.4841897233201581
454,abstention,rv,129,0.2549407114624506
454,abstention,why,132,0.2608695652173913
454,voter,rv,494,1
455,abstention,diego,229,0.4525691699604743
455,abstention,rv,140,0.2766798418972332
455,abstention,why,137,0.2707509881422925
455,voter,rv,494,1
456,abstention,diego,246,0.48616600790513836
456,abstention,rv,129,0.2549407114624506
456,abstention,why,131,0.25889328063241107
456,voter,rv,494,1
457,abstention,diego,226,0.44664031620553357
457,abstention,rv,152,0.30039525691699603
457,abstention,why,128,0.25296442687747034
457,voter,rv,494,1
458,abstention,diego,235,0.4644268774703557
458,abstention,rv,140,0.2766798418972332
458,abstention,why,131,0.25889328063241107
458,voter,rv,494,1
459,abstention,diego,228,0.4505928853754941
459,abstention,rv,153,0.30237154150197626
459,abstention,why,125,0.24703557312252963
459,voter,rv,494,1
460,abstention,diego,239,0.4723320158102767
460,abstention,rv,141,0.27865612648221344
460,abstention,why,126,0.2490118577075099
460,voter,rv,494,1
461,abstention,diego,244,0.48221343873517786
461,abstention,rv,136,0.26877470355731226
461,abstention,why,126,0.2490118577075099
461,voter,rv,494,1
462,abstention,diego,231,0.45652173913043476
462,abstention,rv,149,0.29446640316205536
462,abstention,why,126,0.2490118577075099
462,voter,rv,494,1
463,abstention,diego,241,0.4762845849802372
463,abstention,rv,150,0.2964426877470356
463,abstention,why,115,0.22727272727272727
463,voter,rv,494,1
464,abstention,diego,215,0.424901185770751
464,abstention,rv,150,0.2964426877470356
464,abstention,why,141,0.27865612648221344
464,voter,rv,494,1
465,abstention,diego,228,0.4505928853754941
465,abstention,rv,155,0.30632411067193677
465,abstention,why,123,0.24308300395256918
465,voter,rv,494,1
466,abstention,diego,240,0.4743083003952569
466,abstention,rv,130,0.25691699604743085
466,abstention,why,136,0.26877470355731226
466,voter,rv,494,1
467,abstention,diego,249,0.49209486166007904
467,abstention,rv,124,0.2450592885375494
467,abstention,why,133,0.2628458498023715
467,voter,rv,494,1
468,abstention,diego,232,0.45849802371541504
468,abstention,rv,137,0.2707509881422925
468,abstention,why,137,0.2707509881422925
468,voter,rv,494,1
469,abstention,diego,228,0.4505928853754941
469,abstention,rv,145,0.2865612648221344
469,abstention,why,133,0.2628458498023715
469,voter,rv,494,1
470,abstention,diego,239,0.4723320158102767
470,abstention,rv,125,0.24703557312252963
470,abstention,why,142,0.28063241106719367
470,voter,rv,494,1
471,abstention,diego,223,0.4407114624505929
471,abstention,rv,144,0.2845849802371542
471,abstention,why,139,0.274703557312253
471,voter,rv,494,1
472,abstention,diego,260,0.5138339920948617
472,abstention,rv,133,0.2628458498023715
472,abstention,why,113,0.22332015810276679
472,voter,rv,494,1
473,abstention,diego,219,0.43280632411067194
473,abstention,rv,151,0.2984189723320158
473,abstention,why,136,0.26877470355731226
473,voter,rv,494,1
474,abstention,diego,250,0.49407114624505927
474,abstention,rv,122,0.24110671936758893
474,abstention,why,134,0.2648221343873518
474,voter,rv,494,1
475,abstention,diego,246,0.48616600790513836
475,abstention,rv,127,0.2509881422924901
475,abstention,why,133,0.2628458498023715
475,voter,rv,494,1
476,abstention,diego,239,0.4723320158102767
476,abstention,rv,140,0.2766798418972332
476,abstention,why,127,0.2509881422924901
476,voter,rv,494,1
477,abstention,diego,221,0.4367588932806324
477,abstention,rv,155,0.30632411067193677
477,abstention,why,130,0.25691699604743085
477,voter,rv,494,1
478,abstention,diego,232,0.45849802371541504
478,abstention,rv,145,0.2865612648221344
478,abstention,why,129,0.2549407114624506
478,voter,rv,494,1
479,abstention,diego,240,0.4743083003952569
479,abstention,rv,130,0.25691699604743085
479,abstention,why,136,0.26877470355731226
479,voter,rv,494,1
480,abstention,diego,231,0.45652173913043476
480,abstention,rv,137,0.2707509881422925
480,abstention,why,138,0.2727272727272727
480,voter,rv,494,1
481,abstention,diego,220,0.43478260869565216
481,abstention,rv,139,0.274703557312253
481,abstention,why,147,0.29051383399209485
481,voter,rv,494,1
482,abstention,diego,236,0.466403162055336
482,abstention,rv,131,0.25889328063241107
482,abstention,why,139,0.274703557312253
482,voter,rv,494,1
483,abstention,diego,207,0.4090909090909091
483,abstention,rv,155,0.30632411067193677
483,abstention,why,144,0.2845849802371542
483,voter,rv,494,1
484,abstention,diego,247,0.4881422924901186
484,abstention,rv,117,0.23122529644268774
484,abstention,why,142,0.28063241106719367
484,voter,rv,494,1
485,abstention,diego,217,0.4288537549407115
485,abstention,rv,141,0.27865612648221344
485,abstention,why,148,0.2924901185770751
485,voter,rv,494,1
486,abstention,diego,232,0.45849802371541504
486,abstention,rv,129,0.2549407114624506
486,abstention,why,145,0.2865612648221344
486,voter,rv,494,1
487,abstention,diego,236,0.466403162055336
487,abstention,rv,134,0.2648221343873518
487,abstention,why,136,0.26877470355731226
487,voter,rv,494,1
488,abstention,diego,247,0.4881422924901186
488,abstention,rv,129,0.2549407114624506
488,abstention,why,130,0.25691699604743085
488,voter,rv,494,1
489,abstention,diego,225,0.44466403162055335
489,abstention,rv,142,0.28063241106719367
489,abstention,why,139,0.274703557312253
489,voter,rv,494,1
490,abstention,diego,227,0.44861660079051385
490,abstention,rv,131,0.25889328063241107
490,abstention,why,148,0.2924901185770751
490,voter,rv,494,1
491,abstention,diego,240,0.4743083003952569
491,abstention,rv,132,0.2608695652173913
491,abstention,why,134,0.2648221343873518
491,voter,rv,494,1
492,abstention,diego,228,0.4505928853754941
492,abstention,rv,151,0.2984189723320158
492,abstention,why,127,0.2509881422924901
492,voter,rv,494,1
493,abstention,diego,206,0.40711462450592883
493,abstention,rv,151,0.2984189723320158
493,abstention,why,149,0.29446640316205536
493,voter,rv,494,1
494,abstention,diego,223,0.4407114624505929
494,abstention,rv,131,0.25889328063241107
494,abstention,why,152,0.30039525691699603
494,voter,rv,494,1
495,abstention,diego,216,0.4268774703557312
495,abstention,rv,156,0.308300395256917
495,abstention,why,134,0.2648221343873518
495,voter,rv,494,1
496,abstention,diego,227,0.44861660079051385
496,abstention,rv,137,0.2707509881422925
496,abstention,why,142,0.28063241106719367
496,voter,rv,494,1
497,abstention,diego,212,0.4189723320158103
497,abstention,rv,151,0.2984189723320158
497,abstention,why,143,0.2826086956521739
497,voter,rv,494,1
498,abstention,diego,239,0.4723320158102767
498,abstention,rv,144,0.2845849802371542
498,abstention,why,123,0.24308300395256918
498,voter,rv,494,1
499,abstention,diego,228,0.4505928853754941
499,abstention,rv,144,0.2845849802371542
499,abstention,why,134,0.2648221343873518
499,voter,rv,494,1
500,abstention,diego,243,0.48023715415019763
500,abstention,rv,128,0.25296442687747034
500,abstention,why,135,0.26679841897233203
500,voter,rv,494,1
501,abstention,diego,250,0.49407114624505927
501,abstention,rv,135,0.26679841897233203
501,abstention,why,121,0.2391304347826087
501,voter,rv,494,1
502,abstention,diego,220,0.43478260869565216
502,abstention,rv,142,0.28063241106719367
502,abstention,why,144,0.2845849802371542
502,voter,rv,494,1
503,abstention,diego,240,0.4743083003952569
503,abstention,rv,138,0.2727272727272727
503,abstention,why,128,0.25296442687747034
503,voter,rv,494,1
504,abstention,diego,226,0.44664031620553357
504,abstention,rv,158,0.31225296442687744
504,abstention,why,122,0.24110671936758893
504,voter,rv,494,1
505,abstention,diego,230,0.45454545454545453
505,abstention,rv,130,0.25691699604743085
505,abstention,why,146,0.2885375494071146
505,voter,rv,494,1
506,abstention,diego,232,0.45849802371541504
506,abstention,rv,149,0.29446640316205536
506,abstention,why,125,0.24703557312252963
506,voter,rv,494,1
507,abstention,diego,229,0.4525691699604743
507,abstention,rv,144,0.2845849802371542
507,abstention,why,133,0.2628458498023715
507,voter,rv,494,1
508,abstention,diego,220,0.43478260869565216
508,abstention,rv,152,0.30039525691699603
508,abstention,why,134,0.2648221343873518
508,voter,rv,494,1
509,abstention,diego,240,0.4743083003952569
509,abstention,rv,121,0.2391304347826087
509,abstention,why,145,0.2865612648221344
509,voter,rv,494,1
510,abstention,diego,242,0.4782608695652174
510,abstention,rv,146,0.2885375494071146
510,abstention,why,118,0.233201581027668
510,voter,rv,494,1
511,abstention,diego,240,0.4743083003952569
511,abstention,rv,127,0.2509881422924901
511,abstention,why,139,0.274703557312253
511,voter,rv,494,1
512,abstention,diego,245,0.4841897233201581
512,abstention,rv,126,0.2490118577075099
512,abstention,why,135,0.26679841897233203
512,voter,rv,494,1
513,abstention,diego,226,0.44664031620553357
513,abstention,rv,139,0.274703557312253
513,abstention,why,141,0.27865612648221344
513,voter,rv,494,1
514,abstention,diego,252,0.4980237154150198
514,abstention,rv,124,0.2450592885375494
514,abstention,why,130,0.25691699604743085
514,voter,rv,494,1
515,abstention,diego,204,0.4031620553359684
515,abstention,rv,173,0.34189723320158105
515,abstention,why,129,0.2549407114624506
515,voter,rv,494,1
516,abstention,diego,220,0.43478260869565216
516,abstention,rv,149,0.29446640316205536
516,abstention,why,137,0.2707509881422925
516,voter,rv,494,1
517,abstention,diego,237,0.4683794466403162
517,abstention,rv,130,0.25691699604743085
517,abstention,why,139,0.274703557312253
517,voter,rv,494,1
518,abstention,diego,252,0.4980237154150198
518,abstention,rv,137,0.2707509881422925
518,abstention,why,117,0.23122529644268774
518,voter,rv,494,1
519,abstention,diego,224,0.4426877470355731
519,abstention,rv,145,0.2865612648221344
519,abstention,why,137,0.2707509881422925
519,voter,rv,494,1
520,abstention,diego,234,0.4624505928853755
520,abstention,rv,148,0.2924901185770751
520,abstention,why,124,0.2450592885375494
520,voter,rv,494,1
521,abstention,diego,231,0.45652173913043476
521,abstention,rv,145,0.2865612648221344
521,abstention,why,130,0.25691699604743085
521,voter,rv,494,1
522,abstention,diego,229,0.4525691699604743
522,abstention,rv,139,0.274703557312253
522,abstention,why,138,0.2727272727272727
522,voter,rv,494,1
523,abstention,diego,238,0.47035573122529645
523,abstention,rv,129,0.2549407114624506
523,abstention,why,139,0.274703557312253
523,voter,rv,494,1
524,abstention,diego,253,0.5
524,abstention,rv,123,0.24308300395256918
524,abstention,why,130,0.25691699604743085
524,voter,rv,494,1
525,abstention,diego,218,0.4308300395256917
525,abstention,rv,143,0.2826086956521739
525,abstention,why,145,0.2865612648221344
525,voter,rv,494,1
526,abstention,diego,243,0.48023715415019763
526,abstention,rv,124,0.2450592885375494
526,abstention,why,139,0.274703557312253
526,voter,rv,494,1
527,abstention,diego,222,0.43873517786561267
527,abstention,rv,151,0.2984189723320158
527,abstention,why,133,0.2628458498023715
527,voter,rv,494,1
528,abstention,diego,232,0.45849802371541504
528,abstention,rv,135,0.26679841897233203
528,abstention,why,139,0.274703557312253
528,voter,rv,494,1
529,abstention,diego,225,0.44466403162055335
529,abstention,rv,142,0.28063241106719367
529,abstention,why,139,0.274703557312253
529,voter,rv,494,1
530,abstention,diego,231,0.45652173913043476
530,abstention,rv,145,0.2865612648221344
530,abstention,why,130,0.25691699604743085
530,voter,rv,494,1
531,abstention,diego,226,0.44664031620553357
531,abstention,rv,152,0.30039525691699603
531,abstention,why,128,0.25296442687747034
531,voter,rv,494,1
532,abstention,diego,239,0.4723320158102767
532,abstention,rv,135,0.26679841897233203
532,abstention,why,132,0.2608695652173913
532,voter,rv,494,1
533,abstention,diego,220,0.43478260869565216
533,abstention,rv,140,0.2766798418972332
533,abstention,why,146,0.2885375494071146
533,voter,rv,494,1
534,abstention,diego,248,0.4901185770750988
534,abstention,rv,139,0.274703557312253
534,abstention,why,119,0.23517786561264822
534,voter,rv,494,1
535,abstention,diego,239,0.4723320158102767
535,abstention,rv,139,0.274703557312253
535,abstention,why,128,0.25296442687747034
535,voter,rv,494,1
536,abstention,diego,247,0.4881422924901186
536,abstention,rv,134,0.2648221343873518
536,abstention,why,125,0.24703557312252963
536,voter,rv,494,1
537,abstention,diego,231,0.45652173913043476
537,abstention,rv,144,0.2845849802371542
537,abstention,why,131,0.25889328063241107
537,voter,rv,494,1
538,abstention,diego,241,0.4762845849802372
538,abstention,rv,132,0.2608695652173913
538,abstention,why,133,0.2628458498023715
538,voter,rv,494,1
539,abstention,diego,254,0.5019762845849802
539,abstention,rv,147,0.29051383399209485
539,abstention,why,105,0.2075098814229249
539,voter,rv,494,1
540,abstention,diego,220,0.43478260869565216
540,abstention,rv,146,0.2885375494071146
540,abstention,why,140,0.2766798418972332
540,voter,rv,494,1
541,abstention,diego,255,0.5039525691699605
541,abstention,rv,108,0.2134387351778656
541,abstention,why,143,0.2826086956521739
541,voter,rv,494,1
542,abstention,diego,239,0.4723320158102767
542,abstention,rv,136,0.26877470355731226
542,abstention,why,131,0.25889328063241107
542,voter,rv,494,1
543,abstention,diego,214,0.42292490118577075
543,abstention,rv,144,0.2845849802371542
543,abstention,why,148,0.2924901185770751
543,voter,rv,494,1
544,abstention,diego,243,0.48023715415019763
544,abstention,rv,140,0.2766798418972332
544,abstention,why,123,0.24308300395256918
544,voter,rv,494,1
545,abstention,diego,228,0.4505928853754941
545,abstention,rv,147,0.29051383399209485
545,abstention,why,131,0.25889328063241107
545,voter,rv,494,1
546,abstention,diego,216,0.4268774703557312
546,abstention,rv,136,0.26877470355731226
546,abstention,why,154,0.30434782608695654
546,voter,rv,494,1
547,abstention,diego,247,0.4881422924901186
547,abstention,rv,132,0.2608695652173913
547,abstention,why,127,0.2509881422924901
547,voter,rv,494,1
548,abstention,diego,239,0.4723320158102767
548,abstention,rv,131,0.25889328063241107
548,abstention,why,136,0.26877470355731226
548,voter,rv,494,1
549,abstention,diego,219,0.43280632411067194
549,abstention,rv,151,0.2984189723320158
549,abstention,why,136,0.26877470355731226
549,voter,rv,494,1
550,abstention,diego,235,0.4644268774703557
550,abstention,rv,140,0.2766798418972332
550,abstention,why,131,0.25889328063241107
550,voter,rv,494,1
551,abstention,diego,212,0.4189723320158103
551,abstention,rv,159,0.3142292490118577
551,abstention,why,135,0.26679841897233203
551,voter,rv,494,1
552,abstention,diego,243,0.48023715415019763
552,abstention,rv,130,0.25691699604743085
552,abstention,why,133,0.2628458498023715
552,voter,rv,494,1
553,abstention,diego,236,0.466403162055336
553,abstention,rv,144,0.2845849802371542
553,abstention,why,126,0.2490118577075099
553,voter,rv,494,1
554,abstention,diego,232,0.45849802371541504
554,abstention,rv,151,0.2984189723320158
554,abstention,why,123,0.24308300395256918
554,voter,rv,494,1
555,abstention,diego,234,0.4624505928853755
555,abstention,rv,129,0.2549407114624506
555,abstention,why,143,0.2826086956521739
555,voter,rv,494,1
556,abstention,diego,218,0.4308300395256917
556,abstention,rv,151,0.2984189723320158
556,abstention,why,137,0.2707509881422925
556,voter,rv,494,1
557,abstention,diego,234,0.4624505928853755
557,abstention,rv,133,0.2628458498023715
557,abstention,why,139,0.274703557312253
557,voter,rv,494,1
558,abstention,diego,256,0.5059288537549407
558,abstention,rv,145,0.2865612648221344
558,abstention,why,105,0.2075098814229249
558,voter,rv,494,1
559,abstention,diego,235,0.4644268774703557
559,abstention,rv,133,0.2628458498023715
559,abstention,why,138,0.2727272727272727
559,voter,rv,494,1
560,abstention,diego,232,0.45849802371541504
560,abstention,rv,129,0.2549407114624506
560,abstention,why,145,0.2865612648221344
560,voter,rv,494,1
561,abstention,diego,226,0.44664031620553357
561,abstention,rv,131,0.25889328063241107
561,abstention,why,149,0.29446640316205536
561,voter,rv,494,1
562,abstention,diego,237,0.4683794466403162
562,abstention,rv,136,0.26877470355731226
562,abstention,why,133,0.2628458498023715
562,voter,rv,494,1
563,abstention,diego,245,0.4841897233201581
563,abstention,rv,122,0.24110671936758893
563,abstention,why,139,0.274703557312253
563,voter,rv,494,1
564,abstention,diego,239,0.4723320158102767
564,abstention,rv,136,0.26877470355731226
564,abstention,why,131,0.25889328063241107
564,voter,rv,494,1
565,abstention,diego,236,0.466403162055336
565,abstention,rv,132,0.2608695652173913
565,abstention,why,138,0.2727272727272727
565,voter,rv,494,1
566,abstention,diego,222,0.43873517786561267
566,abstention,rv,156,0.308300395256917
566,abstention,why,128,0.25296442687747034
566,voter,rv,494,1
567,abstention,diego,233,0.46047430830039526
567,abstention,rv,155,0.30632411067193677
567,abstention,why,118,0.233201581027668
567,voter,rv,494,1
568,abstention,diego,225,0.44466403162055335
568,abstention,rv,141,0.27865612648221344
568,abstention,why,140,0.2766798418972332
568,voter,rv,494,1
569,abstention,diego,225,0.44466403162055335
569,abstention,rv,123,0.24308300395256918
569,abstention,why,158,0.31225296442687744
569,voter,rv,494,1
570,abstention,diego,229,0.4525691699604743
570,abstention,rv,141,0.27865612648221344
570,abstention,why,136,0.26877470355731226
570,voter,rv,494,1
571,abstention,diego,224,0.4426877470355731
571,abstention,rv,139,0.274703557312253
571,abstention,why,143,0.2826086956521739
571,voter,rv,494,1
572,abstention,diego,241,0.4762845849802372
572,abstention,rv,134,0.2648221343873518
572,abstention,why,131,0.25889328063241107
572,voter,rv,494,1
573,abstention,diego,232,0.45849802371541504
573,abstention,rv,137,0.2707509881422925
573,abstention,why,137,0.2707509881422925
573,voter,rv,494,1
574,abstention,diego,221,0.4367588932806324
574,abstention,rv,155,0.30632411067193677
574,abstention,why,130,0.25691699604743085
574,voter,rv,494,1
575,abstention,diego,231,0.45652173913043476
575,abstention,rv,139,0.274703557312253
575,abstention,why,136,0.26877470355731226
575,voter,rv,494,1
576,abstention,diego,222,0.43873517786561267
576,abstention,rv,149,0.29446640316205536
576,abstention,why,135,0.26679841897233203
576,voter,rv,494,1
577,abstention,diego,241,0.4762845849802372
577,abstention,rv,132,0.2608695652173913
577,abstention,why,133,0.2628458498023715
577,voter,rv,494,1
578,abstention,diego,243,0.48023715415019763
578,abstention,rv,152,0.30039525691699603
578,abstention,why,111,0.21936758893280633
578,voter,rv,494,1
579,abstention,diego,225,0.44466403162055335
579,abstention,rv,146,0.2885375494071146
579,abstention,why,135,0.26679841897233203
579,voter,rv,494,1
580,abstention,diego,220,0.43478260869565216
580,abstention,rv,141,0.27865612648221344
580,abstention,why,145,0.2865612648221344
580,voter,rv,494,1
581,abstention,diego,247,0.4881422924901186
581,abstention,rv,136,0.26877470355731226
581,abstention,why,123,0.24308300395256918
581,voter,rv,494,1
582,abstention,diego,223,0.4407114624505929
582,abstention,rv,149,0.29446640316205536
582,abstention,why,134,0.2648221343873518
582,voter,rv,494,1
583,abstention,diego,236,0.466403162055336
583,abstention,rv,124,0.2450592885375494
583,abstention,why,146,0.2885375494071146
583,voter,rv,494,1
584,abstention,diego,225,0.44466403162055335
584,abstention,rv,141,0.27865612648221344
584,abstention,why,140,0.2766798418972332
584,voter,rv,494,1
585,abstention,diego,248,0.4901185770750988
585,abstention,rv,131,0.25889328063241107
585,abstention,why,127,0.2509881422924901
585,voter,rv,494,1
586,abstention,diego,242,0.4782608695652174
586,abstention,rv,124,0.2450592885375494
586,abstention,why,140,0.2766798418972332
586,voter,rv,494,1
587,abstention,diego,242,0.4782608695652174
587,abstention,rv,143,0.2826086956521739
587,abstention,why,121,0.2391304347826087
587,voter,rv,494,1
588,abstention,diego,232,0.45849802371541504
588,abstention,rv,140,0.2766798418972332
588,abstention,why,134,0.2648221343873518
588,voter,rv,494,1
589,abstention,diego,237,0.4683794466403162
589,abstention,rv,130,0.25691699604743085
589,abstention,why,139,0.274703557312253
589,voter,rv,494,1
590,abstention,diego,252,0.4980237154150198
590,abstention,rv,134,0.2648221343873518
590,abstention,why,120,0.23715415019762845
590,voter,rv,494,1
591,abstention,diego,236,0.466403162055336
591,abstention,rv,133,0.2628458498023715
591,abstention,why,137,0.2707509881422925
591,voter,rv,494,1
592,abstention,diego,221,0.4367588932806324
