analysis_sample,weighting,method,matrix_name,d_det,d_hamming,n_prototypes_used,n_bootstraps,n_unique_patterns,final_covered_pct,first_prototype_covered_pct,last_prototype_increment_pct,max_possible_hamming,effective_hamming_radius,min_common_determinants,min_common_pct,radius_can_cover_any_pattern
COMPLETE,equal_candidate,EFA,matrix_32_z_abs,11,6,12,100,2164,62.99690476190318,17.929285714285243,1.030238095238069,22,6,8,72.72727272727273,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_z_abs,11,8,12,100,2164,90.70809523809298,19.638571428570906,2.6961904761904076,22,8,7,63.63636363636363,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_z_abs,11,10,12,100,2164,99.23571428571184,23.71523809523746,0.47952380952379714,22,10,6,54.54545454545455,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_z_abs,12,0,12,100,2259,10.044047619047332,1.5804761904761455,0.48285714285712894,24,0,12,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_z_abs,12,2,12,100,2259,21.606190476189862,8.514761904761663,0.6892857142856945,24,2,11,91.66666666666667,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_z_abs,12,4,12,100,2259,36.03809523809419,14.21595238095197,0.3640476190476085,24,4,10,83.33333333333333,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_z_abs,12,6,12,100,2259,56.13785714285552,17.799523809523276,1.6026190476190025,24,6,9,75,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_z_abs,12,8,12,100,2259,82.75309523809283,19.760238095237504,0.5285714285714133,24,8,8,66.66666666666667,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_z_abs,12,10,12,100,2259,97.59380952380674,23.60833333333262,0.9240476190475925,24,10,7,58.333333333333336,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_z_abs,13,0,12,100,2320,6.714285714285522,0.745476190476169,0.36333333333332285,26,0,13,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_z_abs,13,2,12,100,2320,19.746428571428,7.31047619047598,0.6283333333333153,26,2,12,92.3076923076923,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_z_abs,13,4,12,100,2320,33.328095238094264,15.768095238094784,0.2923809523809439,26,4,11,84.61538461538461,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_z_abs,13,6,12,100,2320,51.6152380952366,17.371428571428062,2.489047619047546,26,6,10,76.92307692307692,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_z_abs,13,8,12,100,2320,76.52928571428342,18.49119047618993,0.9911904761904479,26,8,9,69.23076923076923,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_z_abs,13,10,12,100,2320,96.2609523809496,21.425952380951745,1.1380952380952052,26,10,8,61.53846153846154,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_z_abs,14,0,12,100,2444,5.230238095237933,0.5635714285714112,0.2788095238095151,28,0,14,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_z_abs,14,2,12,100,2444,17.32976190476137,5.6340476190474424,0.5495238095237923,28,2,13,92.85714285714286,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_z_abs,14,4,12,100,2444,28.082380952380085,13.397142857142448,0.6309523809523614,28,4,12,85.71428571428571,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_z_abs,14,6,12,100,2444,48.18833333333188,17.09285714285664,2.329523809523738,28,6,11,78.57142857142857,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_z_abs,14,8,12,100,2444,70.22095238095015,18.940952380951817,2.0385714285713674,28,8,10,71.42857142857143,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_z_abs,14,10,12,100,2444,94.56380952380673,21.711904761904115,0.766904761904738,28,10,9,64.28571428571429,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_z_abs,15,0,12,100,2540,4.527857142856986,0.6704761904761674,0.26523809523808606,30,0,15,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_z_abs,15,2,12,100,2540,15.96095238095183,3.569523809523687,0.5671428571428375,30,2,14,93.33333333333333,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_z_abs,15,4,12,100,2540,25.864047619046733,10.001428571428233,0.3685714285714159,30,4,13,86.66666666666667,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_z_abs,15,6,12,100,2540,42.10761904761763,15.780714285713763,0.25380952380951505,30,6,12,80,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_z_abs,15,8,12,100,2540,69.19261904761659,17.89190476190416,1.2595238095237666,30,8,11,73.33333333333333,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_z_abs,15,10,12,100,2540,93.0476190476159,20.734285714285022,0.8347619047618757,30,10,10,66.66666666666667,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,8,0,12,100,1135,26.442857142856706,7.853571428571304,0.9102380952380802,16,0,8,100,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,8,2,12,100,1135,64.90047619047513,21.886666666666304,2.9242857142856655,16,2,7,87.5,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,8,4,12,100,1135,90.20999999999846,32.07190476190417,0.21023809523809175,16,4,6,75,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,8,6,12,100,1135,97.55476190475991,41.981428571427735,0.41571428571427876,16,6,5,62.5,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,8,8,10,100,1135,99.9999999999978,53.656666666665615,0.04999999999999917,16,8,4,50,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,8,10,5,100,1135,99.99999999999903,65.18761904761875,0.29047619047618567,16,10,3,37.5,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,9,0,12,100,1272,22.64285714285674,7.220476190476063,0.600714285714275,18,0,9,100,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,9,2,12,100,1272,58.88833333333228,21.696428571428186,0.8011904761904617,18,2,8,88.88888888888889,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,9,4,12,100,1272,88.29119047618896,26.311904761904298,0.7635714285714149,18,4,7,77.77777777777777,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,9,6,12,100,1272,96.31666666666472,35.29976190476117,0.5252380952380858,18,6,6,66.66666666666667,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,9,8,12,100,1272,99.79642857142613,45.830238095237064,0.05357142857142762,18,8,5,55.55555555555556,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,9,10,8,100,1272,99.999999999998,56.98738095238004,0.049999999999999115,18,10,4,44.44444444444444,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,10,0,12,100,1375,20.583571428571066,8.520476190476046,0.5423809523809425,20,0,10,100,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,10,2,12,100,1375,56.92142857142756,19.963333333332987,2.4357142857142415,20,2,9,90,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,10,4,12,100,1375,86.77809523809377,25.919761904761458,0.5411904761904665,20,4,8,80,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,10,6,12,100,1375,95.17571428571227,31.813095238094572,0.3854761904761836,20,6,7,70,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,10,8,12,100,1375,99.23809523809282,45.32380952380851,0.1083333333333314,20,8,6,60,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,10,10,8,100,1375,99.9999999999976,55.516190476189266,0.024999999999999554,20,10,5,50,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,11,0,12,100,1464,19.417857142856782,5.115476190476094,0.6066666666666555,22,0,11,100,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,11,2,12,100,1464,57.21928571428468,17.827619047618725,2.0307142857142466,22,2,10,90.9090909090909,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,11,4,12,100,1464,85.2557142857128,24.949523809523363,0.42190476190475407,22,4,9,81.81818181818181,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,11,6,12,100,1464,95.59357142856936,31.342142857142132,0.2388095238095194,22,6,8,72.72727272727273,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,11,8,12,100,1464,99.53214285714029,42.64976190476084,0.07857142857142713,22,8,7,63.63636363636363,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,11,10,10,100,1464,99.99999999999733,52.742380952379584,0.02499999999999954,22,10,6,54.54545454545455,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,12,0,12,100,1546,17.639285714285375,4.900238095237999,0.6114285714285594,24,0,12,100,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,12,2,12,100,1546,52.92714285714183,16.42999999999969,1.625238095238064,24,2,11,91.66666666666667,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,12,4,12,100,1546,81.4983333333318,24.608333333332872,0.23404761904761445,24,4,10,83.33333333333333,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,12,6,12,100,1546,94.32309523809306,29.601666666665995,0.21666666666666246,24,6,9,75,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,12,8,12,100,1546,98.70357142856874,39.04690476190369,0.12857142857142606,24,8,8,66.66666666666667,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,12,10,12,100,1546,99.94999999999713,51.95642857142706,0.04999999999999903,24,10,7,58.333333333333336,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,13,0,12,100,1603,16.741428571428195,3.490476190476111,0.7849999999999824,26,0,13,100,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,13,2,12,100,1603,49.89952380952269,13.01142857142828,1.3602380952380655,26,2,12,92.3076923076923,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,13,4,12,100,1603,82.32095238095059,22.953571428570925,0.7169047619047457,26,4,11,84.61538461538461,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,13,6,12,100,1603,92.8547619047595,30.54142857142776,0.300714285714279,26,6,10,76.92307692307692,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,13,8,12,100,1603,98.60714285713986,41.881428571427264,0.06190476190476052,26,8,9,69.23076923076923,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,13,10,12,100,1603,99.8749999999968,55.68952380952197,0.12857142857142567,26,10,8,61.53846153846154,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,14,0,12,100,1612,15.763571428571085,2.95071428571422,0.7054761904761752,28,0,14,100,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,14,2,12,100,1612,51.649999999998876,11.61619047619022,0.9214285714285511,28,2,13,92.85714285714286,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,14,4,12,100,1612,80.41714285714113,21.07476190476143,1.1811904761904504,28,4,12,85.71428571428571,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,14,6,12,100,1612,92.44190476190252,29.555952380951748,0.5526190476190355,28,6,11,78.57142857142857,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,14,8,12,100,1612,98.38452380952089,41.00190476190344,0.16190476190475836,28,8,10,71.42857142857143,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,14,10,12,100,1612,99.84999999999681,55.1316666666648,0.07499999999999836,28,10,9,64.28571428571429,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,15,0,12,100,1660,16.12047619047583,3.209761904761831,0.5740476190476063,30,0,15,100,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,15,2,12,100,1660,48.94428571428463,10.997142857142618,1.3140476190475903,30,2,14,93.33333333333333,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,15,4,12,100,1660,77.08357142856967,20.41928571428527,0.5792857142857014,30,4,13,86.66666666666667,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,15,6,12,100,1660,93.61642857142627,31.32095238095161,0.3554761904761826,30,6,12,80,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,15,8,12,100,1660,98.25833333333038,44.66547619047472,0.14047619047618737,30,8,11,73.33333333333333,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_ext_0_1,15,10,12,100,1660,99.74642857142541,57.965238095236145,0.08214285714285532,30,10,10,66.66666666666667,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,8,0,12,100,620,39.77952380952349,8.596428571428508,1.1854761904761815,16,0,8,100,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,8,2,12,100,620,85.10404761904694,17.959523809523667,0.7202380952380895,16,2,7,87.5,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,8,4,12,100,620,98.1688095238086,34.4676190476187,0.1749999999999986,16,4,6,75,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,8,6,11,100,620,99.99999999999953,60.93285714285704,0.024999999999999797,16,6,5,62.5,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,8,8,5,100,620,99.99999999999974,78.17142857142848,0.028571428571428338,16,8,4,50,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,8,10,3,100,620,99.99999999999994,90.8502380952381,0.028571428571428338,16,10,3,37.5,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,0,12,100,674,30.607857142856865,4.216666666666627,1.3842857142857028,18,0,9,100,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,2,12,100,674,82.39809523809451,18.86595238095222,1.2669047619047509,18,2,8,88.88888888888889,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,4,12,100,674,97.89619047618947,43.708095238094735,0.3673809523809491,18,4,7,77.77777777777777,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,6,12,100,674,99.99999999999947,67.39928571428548,0.02499999999999978,18,6,6,66.66666666666667,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,8,6,100,674,99.99999999999972,82.65690476190463,0.02499999999999978,18,8,5,55.55555555555556,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,9,10,4,100,674,99.9999999999999,95.54261904761897,0.028571428571428317,18,10,4,44.44444444444444,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,0,12,100,710,26.67261904761882,3.0119047619047357,1.7073809523809385,20,0,10,100,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,2,12,100,710,79.966666666666,14.270952380952263,0.9190476190476117,20,2,9,90,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,4,12,100,710,96.75642857142766,35.458571428571084,0.07857142857142793,20,4,8,80,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,6,12,100,710,99.92499999999947,60.3445238095237,0.04999999999999959,20,6,7,70,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,8,6,100,710,99.99999999999976,75.62452380952377,0.024999999999999797,20,8,6,60,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,10,10,3,100,710,99.99999999999989,89.72333333333327,1.1226190476190383,20,10,5,50,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,0,12,100,727,31.39047619047587,7.053571428571356,1.1659523809523695,22,0,11,100,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,2,12,100,727,79.16071428571345,12.91738095238082,1.649285714285698,22,2,10,90.9090909090909,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,4,12,100,727,97.79619047618934,27.28071428571396,0.26023809523809255,22,4,9,81.81818181818181,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,6,12,100,727,99.92499999999868,48.26761904761841,0.02857142857142828,22,6,8,72.72727272727273,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,8,5,100,727,99.99999999999932,63.55357142857124,0.02857142857142828,22,8,7,63.63636363636363,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,11,10,3,100,727,99.99999999999964,77.04547619047611,0.8619047619047531,22,10,6,54.54545454545455,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,0,12,100,718,31.101904761904485,7.0461904761904135,1.122380952380943,24,0,12,100,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,2,12,100,718,79.02523809523738,17.210238095237944,1.0876190476190386,24,2,11,91.66666666666667,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,4,12,100,718,97.03309523809433,37.6557142857139,1.614285714285701,24,4,10,83.33333333333333,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,6,12,100,718,99.84285714285674,81.92904761904738,0.028571428571428324,24,6,9,75,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,8,6,100,718,99.99999999999987,97.59761904761895,0.09999999999999915,24,8,8,66.66666666666667,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,12,10,4,100,718,99.99999999999997,99.53214285714283,0.024999999999999786,24,10,7,58.333333333333336,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,0,12,100,705,29.758571428571155,4.174761904761865,1.2847619047618941,26,0,13,100,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,2,12,100,705,79.11166666666595,13.403333333333212,1.4109523809523685,26,2,12,92.3076923076923,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,4,12,100,705,97.58190476190377,31.86119047619009,0.05833333333333283,26,4,11,84.61538461538461,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,6,12,100,705,99.9749999999994,57.54738095238081,0.024999999999999783,26,6,10,76.92307692307692,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,8,6,100,705,99.99999999999966,72.10833333333326,0.024999999999999783,26,8,9,69.23076923076923,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,13,10,4,100,705,99.99999999999989,89.0038095238095,0.024999999999999783,26,10,8,61.53846153846154,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,0,12,100,644,30.478333333333108,5.121190476190435,1.1285714285714208,28,0,14,100,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,2,12,100,644,83.99309523809464,15.896666666666547,1.2128571428571342,28,2,13,92.85714285714286,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,4,12,100,644,98.39738095238008,38.97738095238055,0.06190476190476146,28,4,12,85.71428571428571,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,6,12,100,644,99.94999999999953,64.56571428571417,0.02499999999999982,28,6,11,78.57142857142857,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,8,6,100,644,99.99999999999979,80.03785714285708,0.02499999999999982,28,8,10,71.42857142857143,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,14,10,3,100,644,99.99999999999994,96.26309523809522,0.3714285714285687,28,10,9,64.28571428571429,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,0,12,100,587,36.01023809523786,5.036190476190444,1.7602380952380845,30,0,15,100,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,2,12,100,587,84.43999999999947,22.316666666666524,0.7573809523809477,30,2,14,93.33333333333333,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,4,12,100,587,98.57047619047552,35.44119047619024,0.23357142857142713,30,4,13,86.66666666666667,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,6,12,100,587,99.87499999999936,53.75285714285694,0.07857142857142808,30,6,12,80,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,8,6,100,587,99.99999999999955,68.17023809523796,0.024999999999999845,30,8,11,73.33333333333333,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_pos_0_1,15,10,3,100,587,99.99999999999977,82.36595238095228,0.12857142857142775,30,10,10,66.66666666666667,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,0,12,100,725,26.564523809523546,5.136190476190423,1.3047619047618928,16,0,8,100,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,2,12,100,725,77.01690476190402,14.788809523809379,1.276428571428559,16,2,7,87.5,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,4,12,100,725,97.57309523809423,23.335714285714058,1.1471428571428457,16,4,6,75,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,6,12,100,725,99.94999999999887,46.627619047618445,0.02499999999999976,16,6,5,62.5,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,8,6,100,725,99.99999999999969,81.55880952380936,0.02499999999999976,16,8,4,50,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,8,10,3,100,725,99.99999999999989,98.15476190476181,0.7035714285714217,16,10,3,37.5,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,9,0,12,100,859,23.612142857142597,4.796666666666614,1.0649999999999884,18,0,9,100,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,9,2,12,100,859,68.6123809523802,11.243333333333213,1.1811904761904637,18,2,8,88.88888888888889,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,9,4,12,100,859,95.96190476190374,24.90880952380925,0.3823809523809482,18,4,7,77.77777777777777,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,9,6,12,100,859,99.84999999999869,34.96023809523757,0.07499999999999919,18,6,6,66.66666666666667,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,9,8,8,100,859,99.99999999999848,47.264999999999276,0.02499999999999973,18,8,5,55.55555555555556,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,9,10,4,100,859,99.99999999999932,61.24333333333325,0.12857142857142717,18,10,4,44.44444444444444,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,10,0,12,100,906,16.869047619047468,2.2495238095237884,0.9261904761904678,20,0,10,100,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,10,2,12,100,906,66.15785714285656,11.026190476190381,2.1578571428571225,20,2,9,90,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,10,4,12,100,906,94.98238095238014,21.904523809523617,1.1840476190476088,20,4,8,80,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,10,6,12,100,906,99.4857142857131,37.97714285714233,0.03333333333333303,20,6,7,70,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,10,8,8,100,906,99.99999999999866,50.27904761904693,0.024999999999999772,20,8,6,60,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,10,10,6,100,906,99.99999999999923,61.992142857142646,0.049999999999999545,20,10,5,50,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,11,0,12,100,981,16.6102380952379,2.7990476190475833,0.999523809523798,22,0,11,100,FALSE
COMPLETE,equal_candidate,KMEANS,matrix_32_raw_0_1,11,2,12,100,981,61.95761904761833,10.455238095237972,2.251904761904735,22,2,10,90.9090909090909,FALSE
