analysis_sample,weighting,method,matrix_name,d_det,d_hamming,coverage_threshold,first_prototype_reaching_threshold,max_coverage_available,max_possible_hamming,effective_hamming_radius,min_common_determinants,min_common_pct,radius_can_cover_any_pattern
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,8,10,95,4,99.999999999999,16,10,3,37.5,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,9,0,80,NA,31.59880952380913,18,0,9,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,9,0,85,NA,31.59880952380913,18,0,9,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,9,0,90,NA,31.59880952380913,18,0,9,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,9,0,95,NA,31.59880952380913,18,0,9,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,9,2,80,NA,57.75738095238025,18,2,8,88.88888888888889,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,9,2,85,NA,57.75738095238025,18,2,8,88.88888888888889,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,9,2,90,NA,57.75738095238025,18,2,8,88.88888888888889,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,9,2,95,NA,57.75738095238025,18,2,8,88.88888888888889,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,9,4,80,9,85.13785714285613,18,4,7,77.77777777777777,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,9,4,85,12,85.13785714285613,18,4,7,77.77777777777777,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,9,4,90,NA,85.13785714285613,18,4,7,77.77777777777777,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,9,4,95,NA,85.13785714285613,18,4,7,77.77777777777777,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,9,6,80,6,95.54095238095125,18,6,6,66.66666666666667,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,9,6,85,7,95.54095238095125,18,6,6,66.66666666666667,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,9,6,90,7,95.54095238095125,18,6,6,66.66666666666667,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,9,6,95,12,95.54095238095125,18,6,6,66.66666666666667,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,9,8,80,4,99.89642857142734,18,8,5,55.55555555555556,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,9,8,85,5,99.89642857142734,18,8,5,55.55555555555556,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,9,8,90,5,99.89642857142734,18,8,5,55.55555555555556,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,9,8,95,6,99.89642857142734,18,8,5,55.55555555555556,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,9,10,80,4,99.99999999999878,18,10,4,44.44444444444444,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,9,10,85,4,99.99999999999878,18,10,4,44.44444444444444,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,9,10,90,4,99.99999999999878,18,10,4,44.44444444444444,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,9,10,95,4,99.99999999999878,18,10,4,44.44444444444444,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,10,0,80,NA,27.943333333332912,20,0,10,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,10,0,85,NA,27.943333333332912,20,0,10,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,10,0,90,NA,27.943333333332912,20,0,10,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,10,0,95,NA,27.943333333332912,20,0,10,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,10,2,80,NA,52.773095238094434,20,2,9,90,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,10,2,85,NA,52.773095238094434,20,2,9,90,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,10,2,90,NA,52.773095238094434,20,2,9,90,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,10,2,95,NA,52.773095238094434,20,2,9,90,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,10,4,80,NA,79.75428571428452,20,4,8,80,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,10,4,85,NA,79.75428571428452,20,4,8,80,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,10,4,90,NA,79.75428571428452,20,4,8,80,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,10,4,95,NA,79.75428571428452,20,4,8,80,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,10,6,80,6,94.86404761904626,20,6,7,70,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,10,6,85,7,94.86404761904626,20,6,7,70,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,10,6,90,9,94.86404761904626,20,6,7,70,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,10,6,95,NA,94.86404761904626,20,6,7,70,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,10,8,80,5,99.19214285714135,20,8,6,60,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,10,8,85,5,99.19214285714135,20,8,6,60,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,10,8,90,5,99.19214285714135,20,8,6,60,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,10,8,95,6,99.19214285714135,20,8,6,60,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,10,10,80,4,99.99999999999848,20,10,5,50,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,10,10,85,4,99.99999999999848,20,10,5,50,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,10,10,90,5,99.99999999999848,20,10,5,50,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,10,10,95,5,99.99999999999848,20,10,5,50,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,11,0,80,NA,22.87023809523767,22,0,11,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,11,0,85,NA,22.87023809523767,22,0,11,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,11,0,90,NA,22.87023809523767,22,0,11,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,11,0,95,NA,22.87023809523767,22,0,11,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,11,2,80,NA,48.929047619046706,22,2,10,90.9090909090909,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,11,2,85,NA,48.929047619046706,22,2,10,90.9090909090909,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,11,2,90,NA,48.929047619046706,22,2,10,90.9090909090909,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,11,2,95,NA,48.929047619046706,22,2,10,90.9090909090909,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,11,4,80,NA,74.21999999999859,22,4,9,81.81818181818181,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,11,4,85,NA,74.21999999999859,22,4,9,81.81818181818181,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,11,4,90,NA,74.21999999999859,22,4,9,81.81818181818181,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,11,4,95,NA,74.21999999999859,22,4,9,81.81818181818181,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,11,6,80,7,90.94238095237925,22,6,8,72.72727272727273,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,11,6,85,9,90.94238095237925,22,6,8,72.72727272727273,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,11,6,90,11,90.94238095237925,22,6,8,72.72727272727273,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,11,6,95,NA,90.94238095237925,22,6,8,72.72727272727273,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,11,8,80,5,98.51428571428393,22,8,7,63.63636363636363,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,11,8,85,5,98.51428571428393,22,8,7,63.63636363636363,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,11,8,90,6,98.51428571428393,22,8,7,63.63636363636363,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,11,8,95,8,98.51428571428393,22,8,7,63.63636363636363,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,11,10,80,4,99.99999999999805,22,10,6,54.54545454545455,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,11,10,85,5,99.99999999999805,22,10,6,54.54545454545455,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,11,10,90,5,99.99999999999805,22,10,6,54.54545454545455,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,11,10,95,5,99.99999999999805,22,10,6,54.54545454545455,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,12,0,80,NA,16.23952380952344,24,0,12,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,12,0,85,NA,16.23952380952344,24,0,12,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,12,0,90,NA,16.23952380952344,24,0,12,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,12,0,95,NA,16.23952380952344,24,0,12,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,12,2,80,NA,40.88047619047527,24,2,11,91.66666666666667,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,12,2,85,NA,40.88047619047527,24,2,11,91.66666666666667,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,12,2,90,NA,40.88047619047527,24,2,11,91.66666666666667,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,12,2,95,NA,40.88047619047527,24,2,11,91.66666666666667,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,12,4,80,NA,66.0849999999985,24,4,10,83.33333333333333,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,12,4,85,NA,66.0849999999985,24,4,10,83.33333333333333,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,12,4,90,NA,66.0849999999985,24,4,10,83.33333333333333,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,12,4,95,NA,66.0849999999985,24,4,10,83.33333333333333,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,12,6,80,9,87.02714285714092,24,6,9,75,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,12,6,85,10,87.02714285714092,24,6,9,75,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,12,6,90,NA,87.02714285714092,24,6,9,75,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,12,6,95,NA,87.02714285714092,24,6,9,75,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,12,8,80,5,97.39214285714071,24,8,8,66.66666666666667,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,12,8,85,6,97.39214285714071,24,8,8,66.66666666666667,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,12,8,90,7,97.39214285714071,24,8,8,66.66666666666667,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,12,8,95,9,97.39214285714071,24,8,8,66.66666666666667,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,12,10,80,4,99.89642857142637,24,10,7,58.333333333333336,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,12,10,85,4,99.89642857142637,24,10,7,58.333333333333336,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,12,10,90,5,99.89642857142637,24,10,7,58.333333333333336,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,12,10,95,5,99.89642857142637,24,10,7,58.333333333333336,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,13,0,80,NA,11.963333333333061,26,0,13,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,13,0,85,NA,11.963333333333061,26,0,13,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,13,0,90,NA,11.963333333333061,26,0,13,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,13,0,95,NA,11.963333333333061,26,0,13,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,13,2,80,NA,39.319761904761016,26,2,12,92.3076923076923,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,13,2,85,NA,39.319761904761016,26,2,12,92.3076923076923,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,13,2,90,NA,39.319761904761016,26,2,12,92.3076923076923,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,13,2,95,NA,39.319761904761016,26,2,12,92.3076923076923,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,13,4,80,NA,57.86928571428439,26,4,11,84.61538461538461,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,13,4,85,NA,57.86928571428439,26,4,11,84.61538461538461,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,13,4,90,NA,57.86928571428439,26,4,11,84.61538461538461,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,13,4,95,NA,57.86928571428439,26,4,11,84.61538461538461,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,13,6,80,12,81.1159523809506,26,6,10,76.92307692307692,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,13,6,85,NA,81.1159523809506,26,6,10,76.92307692307692,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,13,6,90,NA,81.1159523809506,26,6,10,76.92307692307692,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,13,6,95,NA,81.1159523809506,26,6,10,76.92307692307692,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,13,8,80,5,95.5345238095216,26,8,9,69.23076923076923,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,13,8,85,7,95.5345238095216,26,8,9,69.23076923076923,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,13,8,90,8,95.5345238095216,26,8,9,69.23076923076923,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,13,8,95,12,95.5345238095216,26,8,9,69.23076923076923,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,13,10,80,4,99.54285714285494,26,10,8,61.53846153846154,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,13,10,85,4,99.54285714285494,26,10,8,61.53846153846154,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,13,10,90,5,99.54285714285494,26,10,8,61.53846153846154,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,13,10,95,6,99.54285714285494,26,10,8,61.53846153846154,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,14,0,80,NA,11.45214285714259,28,0,14,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,14,0,85,NA,11.45214285714259,28,0,14,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,14,0,90,NA,11.45214285714259,28,0,14,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,14,0,95,NA,11.45214285714259,28,0,14,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,14,2,80,NA,31.949523809523058,28,2,13,92.85714285714286,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,14,2,85,NA,31.949523809523058,28,2,13,92.85714285714286,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,14,2,90,NA,31.949523809523058,28,2,13,92.85714285714286,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,14,2,95,NA,31.949523809523058,28,2,13,92.85714285714286,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,14,4,80,NA,55.887619047617754,28,4,12,85.71428571428571,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,14,4,85,NA,55.887619047617754,28,4,12,85.71428571428571,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,14,4,90,NA,55.887619047617754,28,4,12,85.71428571428571,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,14,4,95,NA,55.887619047617754,28,4,12,85.71428571428571,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,14,6,80,NA,77.68047619047437,28,6,11,78.57142857142857,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,14,6,85,NA,77.68047619047437,28,6,11,78.57142857142857,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,14,6,90,NA,77.68047619047437,28,6,11,78.57142857142857,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,14,6,95,NA,77.68047619047437,28,6,11,78.57142857142857,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,14,8,80,6,91.15880952380736,28,8,10,71.42857142857143,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,14,8,85,7,91.15880952380736,28,8,10,71.42857142857143,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,14,8,90,10,91.15880952380736,28,8,10,71.42857142857143,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,14,8,95,NA,91.15880952380736,28,8,10,71.42857142857143,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,14,10,80,5,98.80714285714058,28,10,9,64.28571428571429,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,14,10,85,5,98.80714285714058,28,10,9,64.28571428571429,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,14,10,90,6,98.80714285714058,28,10,9,64.28571428571429,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,14,10,95,8,98.80714285714058,28,10,9,64.28571428571429,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,15,0,80,NA,10.470476190475907,30,0,15,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,15,0,85,NA,10.470476190475907,30,0,15,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,15,0,90,NA,10.470476190475907,30,0,15,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,15,0,95,NA,10.470476190475907,30,0,15,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,15,2,80,NA,29.877619047618225,30,2,14,93.33333333333333,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,15,2,85,NA,29.877619047618225,30,2,14,93.33333333333333,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,15,2,90,NA,29.877619047618225,30,2,14,93.33333333333333,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,15,2,95,NA,29.877619047618225,30,2,14,93.33333333333333,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,15,4,80,NA,48.8335714285701,30,4,13,86.66666666666667,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,15,4,85,NA,48.8335714285701,30,4,13,86.66666666666667,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,15,4,90,NA,48.8335714285701,30,4,13,86.66666666666667,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,15,4,95,NA,48.8335714285701,30,4,13,86.66666666666667,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,15,6,80,NA,72.29642857142663,30,6,12,80,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,15,6,85,NA,72.29642857142663,30,6,12,80,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,15,6,90,NA,72.29642857142663,30,6,12,80,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,15,6,95,NA,72.29642857142663,30,6,12,80,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,15,8,80,7,89.6233333333309,30,8,11,73.33333333333333,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,15,8,85,9,89.6233333333309,30,8,11,73.33333333333333,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,15,8,90,NA,89.6233333333309,30,8,11,73.33333333333333,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,15,8,95,NA,89.6233333333309,30,8,11,73.33333333333333,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,15,10,80,4,98.39452380952105,30,10,10,66.66666666666667,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,15,10,85,4,98.39452380952105,30,10,10,66.66666666666667,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,15,10,90,5,98.39452380952105,30,10,10,66.66666666666667,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_pos_0_1,15,10,95,7,98.39452380952105,30,10,10,66.66666666666667,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,8,0,80,NA,38.04261904761867,16,0,8,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,8,0,85,NA,38.04261904761867,16,0,8,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,8,0,90,NA,38.04261904761867,16,0,8,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,8,0,95,NA,38.04261904761867,16,0,8,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,8,2,80,NA,66.43333333333264,16,2,7,87.5,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,8,2,85,NA,66.43333333333264,16,2,7,87.5,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,8,2,90,NA,66.43333333333264,16,2,7,87.5,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,8,2,95,NA,66.43333333333264,16,2,7,87.5,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,8,4,80,9,90.73428571428477,16,4,6,75,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,8,4,85,10,90.73428571428477,16,4,6,75,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,8,4,90,12,90.73428571428477,16,4,6,75,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,8,4,95,NA,90.73428571428477,16,4,6,75,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,8,6,80,5,98.89999999999901,16,6,5,62.5,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,8,6,85,6,98.89999999999901,16,6,5,62.5,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,8,6,90,6,98.89999999999901,16,6,5,62.5,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,8,6,95,8,98.89999999999901,16,6,5,62.5,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,8,8,80,5,99.999999999999,16,8,4,50,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,8,8,85,5,99.999999999999,16,8,4,50,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,8,8,90,5,99.999999999999,16,8,4,50,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,8,8,95,6,99.999999999999,16,8,4,50,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,8,10,80,4,99.99999999999898,16,10,3,37.5,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,8,10,85,4,99.99999999999898,16,10,3,37.5,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,8,10,90,5,99.99999999999898,16,10,3,37.5,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,8,10,95,5,99.99999999999898,16,10,3,37.5,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,9,0,80,NA,31.44119047619006,18,0,9,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,9,0,85,NA,31.44119047619006,18,0,9,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,9,0,90,NA,31.44119047619006,18,0,9,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,9,0,95,NA,31.44119047619006,18,0,9,100,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,9,2,80,NA,60.37880952380871,18,2,8,88.88888888888889,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,9,2,85,NA,60.37880952380871,18,2,8,88.88888888888889,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,9,2,90,NA,60.37880952380871,18,2,8,88.88888888888889,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,9,2,95,NA,60.37880952380871,18,2,8,88.88888888888889,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,9,4,80,10,82.27119047618939,18,4,7,77.77777777777777,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,9,4,85,NA,82.27119047618939,18,4,7,77.77777777777777,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,9,4,90,NA,82.27119047618939,18,4,7,77.77777777777777,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,9,4,95,NA,82.27119047618939,18,4,7,77.77777777777777,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,9,6,80,6,95.92261904761781,18,6,6,66.66666666666667,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,9,6,85,7,95.92261904761781,18,6,6,66.66666666666667,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,9,6,90,8,95.92261904761781,18,6,6,66.66666666666667,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,9,6,95,10,95.92261904761781,18,6,6,66.66666666666667,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,9,8,80,5,99.81785714285583,18,8,5,55.55555555555556,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,9,8,85,5,99.81785714285583,18,8,5,55.55555555555556,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,9,8,90,6,99.81785714285583,18,8,5,55.55555555555556,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,9,8,95,6,99.81785714285583,18,8,5,55.55555555555556,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,9,10,80,4,99.99999999999865,18,10,4,44.44444444444444,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,9,10,85,4,99.99999999999865,18,10,4,44.44444444444444,FALSE
COMPLETE,equal_candidate,EFA,matrix_32_raw_0_1,9,10,90,5,99.99999999999865,18,10,4,44.44444444444444,FALSE
