analysis_sample,method,matrix_name,score_rank,mean_score,median_score,q25_score,q75_score
WHY_EUROPE,EFA,matrix_32_z_abs,3,0.41490581156220663,0.4082549024921406,0.34550469712254805,0.48332575503149594
WHY_EUROPE,EFA,matrix_32_z_abs,4,0.3485235760119179,0.3406841034579249,0.2904490680786329,0.40007219818939477
WHY_EUROPE,EFA,matrix_32_z_abs,5,0.30278745554388864,0.29383635954205745,0.251779094212372,0.3458903832710001
WHY_EUROPE,EFA,matrix_32_z_abs,6,0.27090538986802193,0.2607199297098799,0.22488555505327135,0.30811724902733467
WHY_EUROPE,EFA,matrix_32_z_abs,7,0.24551928008299811,0.2358158861624926,0.20178598484826907,0.28011089250530674
WHY_EUROPE,EFA,matrix_32_z_abs,8,0.22421095469443322,0.2161450369997825,0.18418196159873293,0.25507816655880533
WHY_EUROPE,EFA,matrix_32_z_abs,9,0.20508582403188108,0.1975950152732449,0.16880289906201873,0.23237869676997133
WHY_EUROPE,EFA,matrix_32_z_abs,10,0.1885627464565721,0.18138876663534778,0.1555865495870914,0.21384756768125518
WHY_EUROPE,EFA,matrix_32_z_abs,11,0.17386437618694442,0.16724839049451448,0.1421317537568853,0.19587145438822715
WHY_EUROPE,EFA,matrix_32_z_abs,12,0.16030122095918153,0.1533530170235224,0.13093959666125432,0.18164805973792694
WHY_EUROPE,EFA,matrix_32_z_abs,13,0.14827489711265068,0.1413174044731262,0.12139128428087952,0.16746337970296485
WHY_EUROPE,EFA,matrix_32_z_abs,14,0.13691103664734888,0.13070606501856524,0.11149561610736206,0.15547694755903538
WHY_EUROPE,EFA,matrix_32_z_abs,15,0.12638216629323007,0.12132886161704315,0.1027544872307175,0.14390849056240368
WHY_EUROPE,EFA,matrix_32_z_abs,16,0.11658282551962236,0.11200555787979387,0.09438694738363651,0.13309148055088219
WHY_EUROPE,EFA,matrix_32_z_abs,17,0.10699148504990426,0.10265327892552198,0.08614152590221079,0.12244001257200895
WHY_EUROPE,EFA,matrix_32_z_abs,18,0.09803127471546703,0.09463438705295246,0.0788573752856712,0.1124706215343841
WHY_EUROPE,EFA,matrix_32_z_abs,19,0.08977453708259402,0.08657013629600843,0.07192332221627545,0.10355169001856376
WHY_EUROPE,EFA,matrix_32_z_abs,20,0.08202272170835602,0.0786248591453686,0.06512650180316278,0.09502273807151229
WHY_EUROPE,EFA,matrix_32_z_abs,21,0.07441098734975206,0.07146107781291137,0.05859484105958802,0.08663568244469258
WHY_EUROPE,EFA,matrix_32_z_abs,22,0.06706019183533092,0.06407837395885435,0.05209796579425289,0.07854883930626379
WHY_EUROPE,EFA,matrix_32_z_abs,23,0.060166799924842716,0.05769135256533868,0.04671725615290788,0.07028439118341717
WHY_EUROPE,EFA,matrix_32_z_abs,24,0.053426142137793634,0.050964651868832644,0.04092586958246014,0.06359534781997839
WHY_EUROPE,EFA,matrix_32_z_abs,25,0.04687649352697996,0.04469311218653675,0.03493363692050136,0.056073431240473745
WHY_EUROPE,EFA,matrix_32_z_abs,26,0.040301753556134814,0.03835674513277494,0.02956455403188475,0.048876894586424115
WHY_EUROPE,EFA,matrix_32_z_abs,27,0.034269186681710376,0.03242075257242123,0.02441153526416988,0.04213754560745508
WHY_EUROPE,EFA,matrix_32_z_abs,28,0.028316481259176327,0.026687569280967237,0.01898386643900835,0.03559356816220052
WHY_EUROPE,EFA,matrix_32_z_abs,29,0.022518167814069866,0.020711076030598435,0.014249604519574278,0.028530256284486417
WHY_EUROPE,EFA,matrix_32_z_abs,30,0.01688302241027031,0.01490852668890989,0.009721536903770617,0.02216350710919509
WHY_EUROPE,EFA,matrix_32_z_abs,31,0.011260334500484826,0.009413524654401206,0.00549632030940683,0.01507524440373731
WHY_EUROPE,EFA,matrix_32_z_abs,32,0.005651660907090918,0.003926104862826026,0.0016418403824182174,0.00766153372343014
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,1,0.7288975354974093,0.7989682539682539,0.6524519230769231,0.8934615384615385
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,2,0.6857469108013017,0.7481176470588234,0.5944334975369457,0.8540294117647057
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,3,0.6452861375046541,0.6969924812030076,0.548120777027027,0.8162833763996555
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,4,0.6092192483782564,0.6444444444444444,0.5014162561576355,0.7822222222222222
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,5,0.5758206783950948,0.5932183908045976,0.46074074074074073,0.7548369565217391
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,6,0.5443691716826098,0.5477777777777777,0.4232407407407407,0.72675
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,7,0.5180226174492063,0.5136421052631579,0.3928007518796992,0.7012708333333334
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,8,0.49591666247716387,0.48666666666666664,0.3685338345864662,0.6780454545454545
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,9,0.4751588231053769,0.4595238095238095,0.34566502463054183,0.6560625
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,10,0.4557680510163892,0.4352332657200811,0.324125,0.6354545454545455
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,11,0.43762510350354406,0.41433035714285715,0.30556363636363637,0.615174880763116
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,12,0.4203349890245588,0.39346666666666663,0.28862700228832955,0.5933333333333333
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,13,0.40332974686777917,0.37175925925925923,0.2742857142857143,0.5715714285714285
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,14,0.38693289506957473,0.35215384615384615,0.2604545454545455,0.5499999999999999
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,15,0.37099919307672075,0.3337171052631579,0.24746710526315788,0.5302272727272728
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,16,0.35661117433381806,0.3174679487179487,0.23497142857142858,0.5107692307692306
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,17,0.3421300511419616,0.3027329192546584,0.22083333333333333,0.4928571428571428
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,18,0.3281194321649481,0.28905418719211823,0.20683908045977012,0.4731043956043956
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,19,0.31447148335705627,0.27416408668730646,0.19445075757575758,0.45394886363636366
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,20,0.3003000317993824,0.2586206896551724,0.18108235294117644,0.4312946428571429
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,21,0.2865061261654457,0.24555862068965517,0.16891163793103448,0.4130392156862745
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,22,0.2730701220525909,0.2308831168831169,0.15783730158730158,0.39785714285714285
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,23,0.2590791986218695,0.2192592592592593,0.14709627329192548,0.36931818181818177
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,24,0.24515167582647668,0.20622844827586206,0.13666666666666666,0.3485714285714286
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,25,0.23109016811616254,0.19181985294117646,0.12495,0.33
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,26,0.21680525407572174,0.17678709677419355,0.11333333333333334,0.3064393939393939
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,27,0.2009818454076445,0.16151428571428572,0.10109649122807016,0.28
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,28,0.18443480523946257,0.14758620689655172,0.09000000000000001,0.255467032967033
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,29,0.16636736095664165,0.13,0.07729111405835545,0.2306923076923077
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,30,0.14583360866656195,0.1109384164222874,0.06339934533551556,0.19839285714285715
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,31,0.12192519264139615,0.08911688311688312,0.04726010101010101,0.16499999999999998
WHY_EUROPE,KMEANS,matrix_32_ext_0_1,32,0.08885358229047827,0.05630681818181817,0.02434782608695652,0.12129078014184397
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,1,0.3579548923533646,0.37327380952380956,0.3105555555555557,0.4247431077694236
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,2,0.3319708657591842,0.3420887445887447,0.27888888888888896,0.40000000000000013
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,3,0.3159985165045619,0.3236363636363636,0.2601923076923077,0.38560000000000005
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,4,0.3020279525470362,0.30704861111111115,0.2467911764705882,0.3715384615384616
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,5,0.2897204488898689,0.29351470588235296,0.232051724137931,0.35857500000000003
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,6,0.27859909520511394,0.2796275862068966,0.22047500000000003,0.3480000000000001
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,7,0.26766497818911555,0.26839743589743587,0.20660714285714274,0.3382598039215686
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,8,0.2573185078075879,0.2569909502262443,0.1976923076923077,0.3273063973063974
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,9,0.2462522470912145,0.24298148148148146,0.18802083333333322,0.31673076923076926
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,10,0.23523372482974375,0.22944947209653088,0.17735964912280697,0.30308894230769234
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,11,0.22372654225027933,0.21730249480249492,0.16814695945945954,0.2893333333333332
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,12,0.21270495817056795,0.20357142857142846,0.1571218487394957,0.2763798701298702
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,13,0.20154446121715325,0.19197222222222227,0.14663461538461534,0.26287815126050407
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,14,0.19047607503397973,0.18000000000000005,0.13618295019157098,0.2486666666666666
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,15,0.1794806822259194,0.16863354037267075,0.12738558352402754,0.2323897058823529
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,16,0.16809321677178252,0.15666666666666673,0.11649264705882356,0.21878472222222223
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,17,0.15618227774927085,0.1452173913043478,0.10681818181818181,0.20111111111111113
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,18,0.14433685996141263,0.13229670329670334,0.09837365591397843,0.1856677018633541
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,19,0.132813179296587,0.1207019704433498,0.08888888888888902,0.1681770833333333
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,20,0.12078742347094905,0.10799999999999993,0.0803419540229886,0.15459979209979205
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,21,0.10986761062785053,0.09636363636363643,0.07249999999999998,0.13888888888888887
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,22,0.0997503139244584,0.08569805194805197,0.06624999999999992,0.12714285714285714
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,23,0.08958008179369978,0.07676470588235296,0.05888888888888888,0.11111111111111116
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,24,0.08033584485912179,0.06846874999999991,0.051869212962962985,0.09999999999999998
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,25,0.07015661070899071,0.05944444444444441,0.0452130434782608,0.08647794117647062
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,26,0.05975318996032675,0.05045454545454553,0.037849378881987555,0.07250000000000001
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,27,0.05037244254982443,0.041874999999999996,0.031370320855614975,0.06000000000000005
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,28,0.04100773179844413,0.03388321995464849,0.02381592292089249,0.04948621553884722
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,29,0.03257489688884664,0.026842105263158,0.018112980769230708,0.040000000000000036
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,30,0.024710721558494235,0.020000000000000018,0.011714285714285677,0.03125
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,31,0.01747424395214075,0.013626692456479739,0.005618749999999978,0.02314661654135336
WHY_EUROPE,KMEANS,matrix_32_pos_0_1,32,0.01058916959968741,0.00666666666666671,0,0.014404651162790688
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,1,0.3710233640717845,0.39062745098039214,0.3244047619047619,0.43363636363636365
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,2,0.35021261160046663,0.3688888888888889,0.3039523809523809,0.4093333333333333
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,3,0.33374315214578754,0.34925000000000006,0.2871857142857143,0.3905509868421053
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,4,0.3183842231886505,0.3325866188769414,0.27015061936936946,0.37488636363636363
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,5,0.3039405992674214,0.3147368421052631,0.25579233870967727,0.3585178571428572
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,6,0.29113792655626153,0.2995227272727273,0.24104166666666665,0.345
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,7,0.2800028830827585,0.2879999999999999,0.22864285714285712,0.33482142857142844
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,8,0.2695038545381971,0.27599999999999997,0.21850427350427346,0.3225
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,9,0.25956751951830803,0.2646666666666667,0.20740384615384613,0.3130434782608694
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,10,0.24977412813294939,0.2533333333333334,0.19698076923076918,0.3026852720450281
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,11,0.24035451333512586,0.24214285714285716,0.18764423076923079,0.29268181818181827
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,12,0.23063746855180686,0.23033365570599604,0.17855357142857137,0.2827272727272727
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,13,0.22084742505372,0.22000000000000003,0.16864285714285712,0.2726896551724138
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,14,0.2108971088858669,0.20933333333333332,0.15991071428571424,0.26252314814814826
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,15,0.20166759634380516,0.19999999999999996,0.15000000000000008,0.2528571428571428
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,16,0.19203787673068895,0.18958260869565224,0.1404125,0.24242499999999997
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,17,0.18242889637583282,0.17930952380952397,0.1307019230769231,0.23007812500000008
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,18,0.1726810882204137,0.16881944444444447,0.12190527065527071,0.21857142857142864
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,19,0.16268819546443428,0.15800000000000003,0.11284798534798529,0.20666666666666667
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,20,0.15265227798394693,0.14857142857142858,0.10387096774193547,0.19602173913043497
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,21,0.14232285130807507,0.13736842105263164,0.09642204301075273,0.18308355437665785
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,22,0.1321098132049119,0.12617216117216118,0.08750000000000006,0.1695833333333333
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,23,0.12129143082124785,0.11458041958041956,0.07940576230492194,0.1577398989898989
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,24,0.11011042164460898,0.10249999999999992,0.07060763888888882,0.14346047794117656
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,25,0.09897179371200156,0.09096399535423924,0.061690830721003065,0.13087499999999996
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,26,0.0875782289060996,0.07966629588431584,0.05333333333333329,0.11563179347826086
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,27,0.07596558782158841,0.06799999999999992,0.04510104041616664,0.10064950980392158
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,28,0.06439959367141986,0.056396103896103944,0.03607684529828106,0.08535714285714283
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,29,0.051825452616173974,0.044340579710144934,0.028117559523809482,0.06827898550724638
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,30,0.03945989711722019,0.032419017763845426,0.019030291109362635,0.051832386363636435
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,31,0.026247699994665183,0.020000000000000018,0.010734126984126985,0.033333333333333326
WHY_EUROPE,KMEANS,matrix_32_raw_0_1,32,0.01304768953453658,0.007916666666666738,0.003246323529411649,0.01666666666666672
WHY_EUROPE,KMEANS,matrix_32_z_abs,1,1.6757075087282582,1.585886437856503,1.2443326512872859,1.949585632961823
WHY_EUROPE,KMEANS,matrix_32_z_abs,2,1.4770080624546622,1.4057382026325143,1.1379015589271873,1.7161332203487958
WHY_EUROPE,KMEANS,matrix_32_z_abs,3,1.380759186407797,1.3249084647706066,1.0753021151252018,1.5908538779931432
WHY_EUROPE,KMEANS,matrix_32_z_abs,4,1.3056759281114212,1.2524756327251803,1.023738646735484,1.5046456397413568
WHY_EUROPE,KMEANS,matrix_32_z_abs,5,1.2498245555913878,1.1943105251084147,0.9740542257088507,1.444278855502912
WHY_EUROPE,KMEANS,matrix_32_z_abs,6,1.2050795401915553,1.1485748797363478,0.9370301727683694,1.3913191066222972
WHY_EUROPE,KMEANS,matrix_32_z_abs,7,1.1659346438644116,1.1137344002490268,0.9084162173539583,1.3482478085071923
WHY_EUROPE,KMEANS,matrix_32_z_abs,8,1.1286534290608718,1.0823854240456172,0.8811425510507692,1.3109285197784237
WHY_EUROPE,KMEANS,matrix_32_z_abs,9,1.096930999059952,1.050466368554995,0.8597444115844636,1.277591132019095
WHY_EUROPE,KMEANS,matrix_32_z_abs,10,1.0655909479944978,1.022277178339988,0.8362872498372025,1.2500488876338325
WHY_EUROPE,KMEANS,matrix_32_z_abs,11,1.039014391677178,0.9997561928382891,0.8131832694854841,1.216003307127751
WHY_EUROPE,KMEANS,matrix_32_z_abs,12,1.0143476547632144,0.9762572584173081,0.7918354165635275,1.1812149293550176
WHY_EUROPE,KMEANS,matrix_32_z_abs,13,0.9879383970864657,0.954563810980942,0.7788803919524333,1.1492952857260839
WHY_EUROPE,KMEANS,matrix_32_z_abs,14,0.9630707405318645,0.9345939421255576,0.7522765762124075,1.1180240208491712
WHY_EUROPE,KMEANS,matrix_32_z_abs,15,0.9401681863322174,0.9101106663929046,0.7347162462331341,1.0898388715379252
WHY_EUROPE,KMEANS,matrix_32_z_abs,16,0.9157301282693948,0.8902895183346031,0.7190461804297226,1.0566886729124736
WHY_EUROPE,KMEANS,matrix_32_z_abs,17,0.8930574672477063,0.8691107045545858,0.7010905281248865,1.0327525250769285
WHY_EUROPE,KMEANS,matrix_32_z_abs,18,0.8722356134083189,0.8497371033287096,0.6847768855495329,1.0102524713756333
WHY_EUROPE,KMEANS,matrix_32_z_abs,19,0.8498925467125856,0.8270153135562693,0.6668604272757455,0.9822957002478969
WHY_EUROPE,KMEANS,matrix_32_z_abs,20,0.829222568613548,0.8068640714739692,0.650735534778974,0.9597536766640307
WHY_EUROPE,KMEANS,matrix_32_z_abs,21,0.8085263341157165,0.7812395715166727,0.6324847405581806,0.9325300098562903
WHY_EUROPE,KMEANS,matrix_32_z_abs,22,0.7858600439353512,0.7589460345990842,0.6167137944802795,0.9056474184938301
WHY_EUROPE,KMEANS,matrix_32_z_abs,23,0.7642726351408389,0.7358014861408284,0.6000385196414257,0.8788902006793256
WHY_EUROPE,KMEANS,matrix_32_z_abs,24,0.7406055984094094,0.7129642963073581,0.583819867335352,0.8549079088198834
WHY_EUROPE,KMEANS,matrix_32_z_abs,25,0.7161741237907918,0.6873872719921691,0.5662618872846529,0.8300064601454044
WHY_EUROPE,KMEANS,matrix_32_z_abs,26,0.691037169020871,0.6608744486962217,0.5475199024803834,0.80389030580071
WHY_EUROPE,KMEANS,matrix_32_z_abs,27,0.6644066238173331,0.6333460041588435,0.5312004009573358,0.7753737817700078
WHY_EUROPE,KMEANS,matrix_32_z_abs,28,0.6320601967127568,0.606471886295322,0.5108168735098443,0.7354402483507371
WHY_EUROPE,KMEANS,matrix_32_z_abs,29,0.5980798876191409,0.5675754552594388,0.48823016277909614,0.6980110203462159
WHY_EUROPE,KMEANS,matrix_32_z_abs,30,0.5617159620338076,0.5319974731338388,0.4592127669623808,0.6559531862426319
WHY_EUROPE,KMEANS,matrix_32_z_abs,31,0.5133134351282324,0.49164032811212527,0.42281046316450976,0.6042984294902584
WHY_EUROPE,KMEANS,matrix_32_z_abs,32,0.4455732924627586,0.4372255765177546,0.36367704197175094,0.5294524268535689
WHY_LATAM,EFA,matrix_32_ext_0_1,1,0.640458709107144,0.670543569771738,0.5546253502744083,0.73871984807872
WHY_LATAM,EFA,matrix_32_ext_0_1,2,0.5319051727883491,0.5386214213986482,0.4270195180658085,0.6550380899823376
WHY_LATAM,EFA,matrix_32_ext_0_1,3,0.44256581704620246,0.4260248667408778,0.33139271550471094,0.5346873489324695
WHY_LATAM,EFA,matrix_32_ext_0_1,4,0.37914891415860436,0.3411869273380235,0.27310794181264586,0.45806306425375043
WHY_LATAM,EFA,matrix_32_ext_0_1,5,0.3358634935418159,0.29584045623239386,0.2423536563217821,0.4113405424530683
WHY_LATAM,EFA,matrix_32_ext_0_1,6,0.3041870180978116,0.2626569558424152,0.21758534164464083,0.37567019499848114
WHY_LATAM,EFA,matrix_32_ext_0_1,7,0.26047608100952074,0.2380713808282932,0.19759882492860367,0.3121482793212042
WHY_LATAM,EFA,matrix_32_ext_0_1,8,0.2279390871177505,0.2105938539327509,0.17839621138005493,0.26276200785407344
WHY_LATAM,EFA,matrix_32_ext_0_1,9,0.20467355478687507,0.19001444801395917,0.1629372422196364,0.22711627612570057
WHY_LATAM,EFA,matrix_32_ext_0_1,10,0.1854597390705291,0.17210990483011496,0.1487994482250507,0.20157440065796303
WHY_LATAM,EFA,matrix_32_ext_0_1,11,0.1689536722524639,0.15704765374511848,0.13632230238546147,0.18416090891659267
WHY_LATAM,EFA,matrix_32_ext_0_1,12,0.15435252907223104,0.14441068289959114,0.1253767940170797,0.16621094244675413
WHY_LATAM,EFA,matrix_32_ext_0_1,13,0.1402124925922305,0.13103479253667677,0.11372742416749576,0.152391185710163
WHY_LATAM,EFA,matrix_32_ext_0_1,14,0.12861032122943541,0.12016246802163846,0.10407062585865218,0.14055795634852566
WHY_LATAM,EFA,matrix_32_ext_0_1,15,0.11768176610533543,0.11081384068975356,0.09492981977679277,0.1297754790724054
WHY_LATAM,EFA,matrix_32_ext_0_1,16,0.10790439254454798,0.10204511363364027,0.08670535900125817,0.11977174435772
WHY_LATAM,EFA,matrix_32_ext_0_1,17,0.09883249069252355,0.09356783438752571,0.07893630269313462,0.11058023022283095
WHY_LATAM,EFA,matrix_32_ext_0_1,18,0.09028472114236342,0.08530577566469913,0.07201188227033921,0.10081542027050149
WHY_LATAM,EFA,matrix_32_ext_0_1,19,0.08214641622774867,0.07794914324781514,0.06543276427842748,0.09280180544776165
WHY_LATAM,EFA,matrix_32_ext_0_1,20,0.07463747073291514,0.07103371735632125,0.05890673877107512,0.08484662150461607
WHY_LATAM,EFA,matrix_32_ext_0_1,21,0.0672678125688729,0.06398513383349182,0.05307497502338743,0.07656395703157223
WHY_LATAM,EFA,matrix_32_ext_0_1,22,0.06034250839710384,0.057783819055870156,0.04714414648679751,0.06937031836595742
WHY_LATAM,EFA,matrix_32_ext_0_1,23,0.05401022062564031,0.051603955271935543,0.041935971559237596,0.0630498951342805
WHY_LATAM,EFA,matrix_32_ext_0_1,24,0.04778645702876042,0.045844552145083775,0.036560960445600116,0.05594788458568771
WHY_LATAM,EFA,matrix_32_ext_0_1,25,0.04175980503101239,0.03986208012794269,0.03171246735409326,0.049531632027193774
WHY_LATAM,EFA,matrix_32_ext_0_1,26,0.036130399533516606,0.03423200265206536,0.026564273085410373,0.04339958483756161
WHY_LATAM,EFA,matrix_32_ext_0_1,27,0.030768821954048294,0.028954049655669077,0.022045263445376512,0.03736959793740823
WHY_LATAM,EFA,matrix_32_ext_0_1,28,0.025371385548585337,0.0237413935994508,0.017521321395353485,0.03132609211500255
WHY_LATAM,EFA,matrix_32_ext_0_1,29,0.020235567332317624,0.018571306638397376,0.013254767779731311,0.025256550210078187
WHY_LATAM,EFA,matrix_32_ext_0_1,30,0.014935890130083711,0.013472181138583238,0.008800122411203171,0.019180693663768726
WHY_LATAM,EFA,matrix_32_ext_0_1,31,0.009869640549954152,0.00855430390339529,0.00493363300309282,0.013171333104132085
WHY_LATAM,EFA,matrix_32_ext_0_1,32,0.004844346341066022,0.00338061033928094,0.0013913141358270478,0.006873859770185391
WHY_LATAM,EFA,matrix_32_pos_0_1,1,0.6842336227157164,0.6880990569246885,0.6210351979044281,0.7610032068899111
WHY_LATAM,EFA,matrix_32_pos_0_1,2,0.5934728918594838,0.6087535132154953,0.5261409752145226,0.6735061448682886
WHY_LATAM,EFA,matrix_32_pos_0_1,3,0.4663649841802364,0.47480410455607563,0.3763860051903837,0.5577197352402266
WHY_LATAM,EFA,matrix_32_pos_0_1,4,0.3969059478320542,0.39477015190126546,0.3164289439466357,0.4765064116692019
WHY_LATAM,EFA,matrix_32_pos_0_1,5,0.3361727209040889,0.320776059180377,0.26121369211033507,0.4075705377209081
WHY_LATAM,EFA,matrix_32_pos_0_1,6,0.2988639768573811,0.2850951200877274,0.2231715877293856,0.36518044548775086
WHY_LATAM,EFA,matrix_32_pos_0_1,7,0.27009877302260893,0.2532627192619433,0.19754713213630598,0.33394291919195723
WHY_LATAM,EFA,matrix_32_pos_0_1,8,0.24568895632589985,0.22868873467669804,0.178018948472979,0.3028923187196406
WHY_LATAM,EFA,matrix_32_pos_0_1,9,0.22087731880087397,0.2036397415470772,0.16072701382346677,0.268303903307578
WHY_LATAM,EFA,matrix_32_pos_0_1,10,0.19779506698419203,0.18097899855467717,0.14558524326072728,0.23752142310161983
WHY_LATAM,EFA,matrix_32_pos_0_1,11,0.1788423056193236,0.1654753801838884,0.1328158134472264,0.21253068513221018
WHY_LATAM,EFA,matrix_32_pos_0_1,12,0.1619983485112805,0.14985241355599524,0.1215653549043052,0.18995449571557135
WHY_LATAM,EFA,matrix_32_pos_0_1,13,0.14737302118282058,0.13614347399078092,0.11040236085699867,0.17211971459212755
WHY_LATAM,EFA,matrix_32_pos_0_1,14,0.13450347177803165,0.1243317522770072,0.10176132250009001,0.15610277857496585
WHY_LATAM,EFA,matrix_32_pos_0_1,15,0.12302246368740193,0.11419384017149634,0.09407713972155693,0.1417616208058986
WHY_LATAM,EFA,matrix_32_pos_0_1,16,0.11252495949646518,0.10482032079739095,0.08592787528540902,0.13043766926959044
WHY_LATAM,EFA,matrix_32_pos_0_1,17,0.10283076947657434,0.09571602354685896,0.07911167611669048,0.11932948278907912
WHY_LATAM,EFA,matrix_32_pos_0_1,18,0.09393392849404393,0.08809051393355308,0.07173565205324205,0.10882382325728346
WHY_LATAM,EFA,matrix_32_pos_0_1,19,0.08560637236502427,0.08050188530911048,0.06544214178732259,0.09999218129736076
WHY_LATAM,EFA,matrix_32_pos_0_1,20,0.07785630321905883,0.07285458502884576,0.0591558551294789,0.09085482161773163
WHY_LATAM,EFA,matrix_32_pos_0_1,21,0.07075120773109164,0.06630993252085893,0.05324237607358289,0.08293891505267686
WHY_LATAM,EFA,matrix_32_pos_0_1,22,0.0639641506598316,0.05981806712115152,0.047996104219489064,0.07570824978529
WHY_LATAM,EFA,matrix_32_pos_0_1,23,0.05748377554867691,0.05400591922462109,0.04270762748588757,0.06795272512349977
WHY_LATAM,EFA,matrix_32_pos_0_1,24,0.0512185687199529,0.04767375877976514,0.03755104480986279,0.06091565350992663
