method,matrix_name,d_det,d_hamming,n_prototypes_used,n_bootstraps,n_unique_patterns,final_covered_pct,first_prototype_covered_pct,last_prototype_increment_pct,pool_weighting,max_possible_hamming,effective_hamming_radius,min_common_determinants,min_common_pct,odd_radius_redundant,radius_can_cover_any_pattern
KMEANS,matrix_32_pos_0_1,14,0,12,100,945,32.08785714285669,7.2945238095237075,1.1519047619047462,equal_candidate,28,0,14,100,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,14,1,12,100,945,32.08785714285669,7.2945238095237075,1.1519047619047462,equal_candidate,28,0,14,100,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,14,2,12,100,945,71.73761904761804,20.269285714285434,0.6214285714285627,equal_candidate,28,2,13,92.85714285714286,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,14,3,12,100,945,71.73761904761804,20.269285714285434,0.6214285714285627,equal_candidate,28,2,13,92.85714285714286,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,14,4,12,100,945,92.96333333333199,35.86285714285658,0.1904761904761878,equal_candidate,28,4,12,85.71428571428571,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,14,5,12,100,945,92.96333333333199,35.86285714285658,0.1904761904761878,equal_candidate,28,4,12,85.71428571428571,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,14,6,12,100,945,98.95476190476022,47.7664285714278,0.42333333333332734,equal_candidate,28,6,11,78.57142857142857,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,14,7,12,100,945,98.95476190476022,47.7664285714278,0.42333333333332734,equal_candidate,28,6,11,78.57142857142857,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,14,8,12,100,945,99.89999999999857,56.92666666666613,0.0499999999999993,equal_candidate,28,8,10,71.42857142857143,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,14,9,12,100,945,99.89999999999857,56.92666666666613,0.0499999999999993,equal_candidate,28,8,10,71.42857142857143,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,14,10,8,100,945,99.9999999999993,75.79952380952345,0.02499999999999965,equal_candidate,28,10,9,64.28571428571429,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,15,0,12,100,925,33.122142857142414,8.41666666666656,1.3409523809523634,equal_candidate,30,0,15,100,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,15,1,12,100,925,33.122142857142414,8.41666666666656,1.3409523809523634,equal_candidate,30,0,15,100,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,15,2,12,100,925,73.36571428571331,25.50452380952346,1.8788095238094982,equal_candidate,30,2,14,93.33333333333333,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,15,3,12,100,925,73.36571428571331,25.50452380952346,1.8788095238094982,equal_candidate,30,2,14,93.33333333333333,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,15,4,12,100,925,92.05261904761781,41.581190476189875,0.3745238095238045,equal_candidate,30,4,13,86.66666666666667,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,15,5,12,100,925,92.05261904761781,41.581190476189875,0.3745238095238045,equal_candidate,30,4,13,86.66666666666667,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,15,6,12,100,925,98.60238095237925,51.20785714285632,0.1440476190476171,equal_candidate,30,6,12,80,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,15,7,12,100,925,98.60238095237925,51.20785714285632,0.1440476190476171,equal_candidate,30,6,12,80,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,15,8,12,100,925,99.89999999999897,63.408809523809126,0.024999999999999665,equal_candidate,30,8,11,73.33333333333333,FALSE,FALSE
KMEANS,matrix_32_pos_0_1,15,9,12,100,925,99.89999999999897,63.408809523809126,0.024999999999999665,equal_candidate,30,8,11,73.33333333333333,TRUE,FALSE
KMEANS,matrix_32_pos_0_1,15,10,7,100,925,99.99999999999946,81.5302380952378,0.024999999999999665,equal_candidate,30,10,10,66.66666666666667,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,8,0,12,100,985,22.132142857142597,4.001428571428521,1.1638095238095105,equal_candidate,16,0,8,100,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,8,1,12,100,985,22.132142857142597,4.001428571428521,1.1638095238095105,equal_candidate,16,0,8,100,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,8,2,12,100,985,65.95952380952303,17.343095238095028,1.2873809523809379,equal_candidate,16,2,7,87.5,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,8,3,12,100,985,65.95952380952303,17.343095238095028,1.2873809523809379,equal_candidate,16,2,7,87.5,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,8,4,12,100,985,94.90071428571305,29.765476190475788,0.1404761904761888,equal_candidate,16,4,6,75,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,8,5,12,100,985,94.90071428571305,29.765476190475788,0.1404761904761888,equal_candidate,16,4,6,75,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,8,6,12,100,985,99.61428571428424,40.95142857142792,0.1321428571428556,equal_candidate,16,6,5,62.5,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,8,7,12,100,985,99.61428571428424,40.95142857142792,0.1321428571428556,equal_candidate,16,6,5,62.5,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,8,8,7,100,985,99.99999999999834,54.06952380952287,0.024999999999999706,equal_candidate,16,8,4,50,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,8,9,7,100,985,99.99999999999834,54.06952380952287,0.024999999999999706,equal_candidate,16,8,4,50,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,8,10,4,100,985,99.99999999999912,63.2219047619045,0.024999999999999706,equal_candidate,16,10,3,37.5,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,9,0,12,100,1047,21.498333333333044,2.7976190476190084,1.1523809523809374,equal_candidate,18,0,9,100,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,9,1,12,100,1047,21.498333333333044,2.7976190476190084,1.1523809523809374,equal_candidate,18,0,9,100,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,9,2,12,100,1047,69.3507142857134,14.274523809523624,1.3219047619047446,equal_candidate,18,2,8,88.88888888888889,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,9,3,12,100,1047,69.3507142857134,14.274523809523624,1.3219047619047446,equal_candidate,18,2,8,88.88888888888889,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,9,4,12,100,1047,92.34452380952263,24.99357142857111,0.29880952380951986,equal_candidate,18,4,7,77.77777777777777,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,9,5,12,100,1047,92.34452380952263,24.99357142857111,0.29880952380951986,equal_candidate,18,4,7,77.77777777777777,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,9,6,12,100,1047,99.33571428571273,37.3147619047613,0.03333333333333289,equal_candidate,18,6,6,66.66666666666667,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,9,7,12,100,1047,99.33571428571273,37.3147619047613,0.03333333333333289,equal_candidate,18,6,6,66.66666666666667,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,9,8,11,100,1047,99.99999999999824,49.62571428571339,0.024999999999999672,equal_candidate,18,8,5,55.55555555555556,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,9,9,11,100,1047,99.99999999999824,49.62571428571339,0.024999999999999672,equal_candidate,18,8,5,55.55555555555556,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,9,10,5,100,1047,99.99999999999908,62.03214285714262,0.024999999999999672,equal_candidate,18,10,4,44.44444444444444,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,10,0,12,100,1105,22.335714285713948,4.105714285714222,1.0476190476190321,equal_candidate,20,0,10,100,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,10,1,12,100,1105,22.335714285713948,4.105714285714222,1.0476190476190321,equal_candidate,20,0,10,100,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,10,2,12,100,1105,65.62309523809427,11.70833333333316,2.054047619047589,equal_candidate,20,2,9,90,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,10,3,12,100,1105,65.62309523809427,11.70833333333316,2.054047619047589,equal_candidate,20,2,9,90,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,10,4,12,100,1105,91.90952380952244,18.78880952380925,0.8249999999999876,equal_candidate,20,4,8,80,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,10,5,12,100,1105,91.90952380952244,18.78880952380925,0.8249999999999876,equal_candidate,20,4,8,80,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,10,6,12,100,1105,98.98023809523637,31.066904761904205,0.12499999999999815,equal_candidate,20,6,7,70,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,10,7,12,100,1105,98.98023809523637,31.066904761904205,0.12499999999999815,equal_candidate,20,6,7,70,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,10,8,12,100,1105,99.94999999999807,47.116666666665736,0.02499999999999963,equal_candidate,20,8,6,60,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,10,9,12,100,1105,99.94999999999807,47.116666666665736,0.02499999999999963,equal_candidate,20,8,6,60,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,10,10,5,100,1105,99.99999999999896,61.57523809523779,0.04999999999999926,equal_candidate,20,10,5,50,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,11,0,12,100,1170,24.149523809523423,3.4519047619047054,1.0461904761904601,equal_candidate,22,0,11,100,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,11,1,12,100,1170,24.149523809523423,3.4519047619047054,1.0461904761904601,equal_candidate,22,0,11,100,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,11,2,12,100,1170,63.741666666665665,14.389999999999775,1.849761904761876,equal_candidate,22,2,10,90.9090909090909,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,11,3,12,100,1170,63.741666666665665,14.389999999999775,1.849761904761876,equal_candidate,22,2,10,90.9090909090909,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,11,4,12,100,1170,90.39952380952226,30.8999999999994,0.6297619047618949,equal_candidate,22,4,9,81.81818181818181,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,11,5,12,100,1170,90.39952380952226,30.8999999999994,0.6297619047618949,equal_candidate,22,4,9,81.81818181818181,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,11,6,12,100,1170,97.9714285714267,40.527619047618145,0.32261904761904253,equal_candidate,22,6,8,72.72727272727273,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,11,7,12,100,1170,97.9714285714267,40.527619047618145,0.32261904761904253,equal_candidate,22,6,8,72.72727272727273,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,11,8,12,100,1170,99.7249999999979,47.94928571428461,0.02499999999999961,equal_candidate,22,8,7,63.63636363636363,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,11,9,12,100,1170,99.7249999999979,47.94928571428461,0.02499999999999961,equal_candidate,22,8,7,63.63636363636363,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,11,10,7,100,1170,99.99999999999774,55.235952380951126,0.02499999999999961,equal_candidate,22,10,6,54.54545454545455,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,12,0,12,100,1185,21.305238095237794,4.475238095238029,1.0621428571428424,equal_candidate,24,0,12,100,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,12,1,12,100,1185,21.305238095237794,4.475238095238029,1.0621428571428424,equal_candidate,24,0,12,100,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,12,2,12,100,1185,62.674523809522924,14.974761904761694,2.2354761904761578,equal_candidate,24,2,11,91.66666666666667,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,12,3,12,100,1185,62.674523809522924,14.974761904761694,2.2354761904761578,equal_candidate,24,2,11,91.66666666666667,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,12,4,12,100,1185,90.21690476190348,28.219761904761455,2.099285714285685,equal_candidate,24,4,10,83.33333333333333,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,12,5,12,100,1185,90.21690476190348,28.219761904761455,2.099285714285685,equal_candidate,24,4,10,83.33333333333333,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,12,6,12,100,1185,97.73261904761735,38.70976190476113,1.1133333333333177,equal_candidate,24,6,9,75,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,12,7,12,100,1185,97.73261904761735,38.70976190476113,1.1133333333333177,equal_candidate,24,6,9,75,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,12,8,12,100,1185,99.74999999999811,46.133333333332374,0.02499999999999965,equal_candidate,24,8,8,66.66666666666667,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,12,9,12,100,1185,99.74999999999811,46.133333333332374,0.02499999999999965,equal_candidate,24,8,8,66.66666666666667,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,12,10,8,100,1185,99.99999999999801,53.48761904761793,0.02499999999999965,equal_candidate,24,10,7,58.333333333333336,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,13,0,12,100,1208,18.625952380952086,2.479523809523769,0.9840476190476038,equal_candidate,26,0,13,100,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,13,1,12,100,1208,18.625952380952086,2.479523809523769,0.9840476190476038,equal_candidate,26,0,13,100,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,13,2,12,100,1208,61.587619047618084,14.887380952380713,1.529761904761881,equal_candidate,26,2,12,92.3076923076923,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,13,3,12,100,1208,61.587619047618084,14.887380952380713,1.529761904761881,equal_candidate,26,2,12,92.3076923076923,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,13,4,12,100,1208,89.70785714285564,28.130952380951857,0.5292857142857058,equal_candidate,26,4,11,84.61538461538461,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,13,5,12,100,1208,89.70785714285564,28.130952380951857,0.5292857142857058,equal_candidate,26,4,11,84.61538461538461,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,13,6,12,100,1208,98.32380952380777,38.07642857142775,0.10833333333333162,equal_candidate,26,6,10,76.92307692307692,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,13,7,12,100,1208,98.32380952380777,38.07642857142775,0.10833333333333162,equal_candidate,26,6,10,76.92307692307692,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,13,8,12,100,1208,99.69999999999798,44.48285714285613,0.024999999999999606,equal_candidate,26,8,9,69.23076923076923,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,13,9,12,100,1208,99.69999999999798,44.48285714285613,0.024999999999999606,equal_candidate,26,8,9,69.23076923076923,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,13,10,9,100,1208,99.99999999999783,52.67785714285596,0.024999999999999606,equal_candidate,26,10,8,61.53846153846154,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,14,0,12,100,1229,18.125476190475926,2.959047619047573,0.9164285714285583,equal_candidate,28,0,14,100,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,14,1,12,100,1229,18.125476190475926,2.959047619047573,0.9164285714285583,equal_candidate,28,0,14,100,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,14,2,12,100,1229,62.09595238095147,9.84095238095224,3.7726190476189916,equal_candidate,28,2,13,92.85714285714286,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,14,3,12,100,1229,62.09595238095147,9.84095238095224,3.7726190476189916,equal_candidate,28,2,13,92.85714285714286,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,14,4,12,100,1229,90.45595238095108,13.62809523809505,0.7899999999999884,equal_candidate,28,4,12,85.71428571428571,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,14,5,12,100,1229,90.45595238095108,13.62809523809505,0.7899999999999884,equal_candidate,28,4,12,85.71428571428571,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,14,6,12,100,1229,97.7116666666651,16.259523809523586,0.1321428571428552,equal_candidate,28,6,11,78.57142857142857,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,14,7,12,100,1229,97.7116666666651,16.259523809523586,0.1321428571428552,equal_candidate,28,6,11,78.57142857142857,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,14,8,12,100,1229,99.52142857142681,26.65404761904725,0.02857142857142815,equal_candidate,28,8,10,71.42857142857143,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,14,9,12,100,1229,99.52142857142681,26.65404761904725,0.02857142857142815,equal_candidate,28,8,10,71.42857142857143,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,14,10,10,100,1229,99.99999999999794,44.958095238094316,0.024999999999999634,equal_candidate,28,10,9,64.28571428571429,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,15,0,12,100,1225,18.586666666666385,3.589761904761848,0.9690476190476045,equal_candidate,30,0,15,100,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,15,1,12,100,1225,18.586666666666385,3.589761904761848,0.9690476190476045,equal_candidate,30,0,15,100,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,15,2,12,100,1225,60.5795238095229,8.674761904761773,1.7283333333333066,equal_candidate,30,2,14,93.33333333333333,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,15,3,12,100,1225,60.5795238095229,8.674761904761773,1.7283333333333066,equal_candidate,30,2,14,93.33333333333333,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,15,4,12,100,1225,89.27119047618915,12.392142857142671,1.0557142857142696,equal_candidate,30,4,13,86.66666666666667,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,15,5,12,100,1225,89.27119047618915,12.392142857142671,1.0557142857142696,equal_candidate,30,4,13,86.66666666666667,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,15,6,12,100,1225,96.46833333333164,14.446190476190262,0.4428571428571362,equal_candidate,30,6,12,80,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,15,7,12,100,1225,96.46833333333164,14.446190476190262,0.4428571428571362,equal_candidate,30,6,12,80,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,15,8,12,100,1225,99.4928571428553,19.623095238094937,0.25714285714285323,equal_candidate,30,8,11,73.33333333333333,FALSE,FALSE
KMEANS,matrix_32_raw_0_1,15,9,12,100,1225,99.4928571428553,19.623095238094937,0.25714285714285323,equal_candidate,30,8,11,73.33333333333333,TRUE,FALSE
KMEANS,matrix_32_raw_0_1,15,10,12,100,1225,99.94999999999796,35.52809523809454,0.024999999999999623,equal_candidate,30,10,10,66.66666666666667,FALSE,FALSE
KMEANS,matrix_32_z_abs,8,0,12,100,2161,13.595952380951989,7.694761904761684,0.34666666666665646,equal_candidate,16,0,8,100,FALSE,FALSE
KMEANS,matrix_32_z_abs,8,1,12,100,2161,13.595952380951989,7.694761904761684,0.34666666666665646,equal_candidate,16,0,8,100,TRUE,FALSE
KMEANS,matrix_32_z_abs,8,2,12,100,2161,31.55738095238003,14.44595238095196,0.8914285714285451,equal_candidate,16,2,7,87.5,FALSE,FALSE
KMEANS,matrix_32_z_abs,8,3,12,100,2161,31.55738095238003,14.44595238095196,0.8914285714285451,equal_candidate,16,2,7,87.5,TRUE,FALSE
KMEANS,matrix_32_z_abs,8,4,12,100,2161,61.00404761904585,18.5880952380947,0.40428571428570237,equal_candidate,16,4,6,75,FALSE,FALSE
KMEANS,matrix_32_z_abs,8,5,12,100,2161,61.00404761904585,18.5880952380947,0.40428571428570237,equal_candidate,16,4,6,75,TRUE,FALSE
KMEANS,matrix_32_z_abs,8,6,12,100,2161,83.27523809523571,23.534047619046937,0.7564285714285491,equal_candidate,16,6,5,62.5,FALSE,FALSE
KMEANS,matrix_32_z_abs,8,7,12,100,2161,83.27523809523571,23.534047619046937,0.7564285714285491,equal_candidate,16,6,5,62.5,TRUE,FALSE
KMEANS,matrix_32_z_abs,8,8,12,100,2161,97.72095238094953,31.13904761904668,0.7788095238095009,equal_candidate,16,8,4,50,FALSE,FALSE
KMEANS,matrix_32_z_abs,8,9,12,100,2161,97.72095238094953,31.13904761904668,0.7788095238095009,equal_candidate,16,8,4,50,TRUE,FALSE
KMEANS,matrix_32_z_abs,8,10,9,100,2161,99.99999999999653,43.88142857142678,0.049999999999998525,equal_candidate,16,10,3,37.5,FALSE,FALSE
KMEANS,matrix_32_z_abs,9,0,12,100,2235,12.24595238095199,4.128095238095105,0.3652380952380837,equal_candidate,18,0,9,100,FALSE,FALSE
KMEANS,matrix_32_z_abs,9,1,12,100,2235,12.24595238095199,4.128095238095105,0.3652380952380837,equal_candidate,18,0,9,100,TRUE,FALSE
KMEANS,matrix_32_z_abs,9,2,12,100,2235,28.330952380951484,14.664047619047155,0.5226190476190311,equal_candidate,18,2,8,88.88888888888889,FALSE,FALSE
KMEANS,matrix_32_z_abs,9,3,12,100,2235,28.330952380951484,14.664047619047155,0.5226190476190311,equal_candidate,18,2,8,88.88888888888889,TRUE,FALSE
KMEANS,matrix_32_z_abs,9,4,12,100,2235,56.46523809523633,19.000952380951784,1.440476190476146,equal_candidate,18,4,7,77.77777777777777,FALSE,FALSE
KMEANS,matrix_32_z_abs,9,5,12,100,2235,56.46523809523633,19.000952380951784,1.440476190476146,equal_candidate,18,4,7,77.77777777777777,TRUE,FALSE
KMEANS,matrix_32_z_abs,9,6,12,100,2235,79.448333333330865,24.363571428570662,0.5114285714285552,equal_candidate,18,6,6,66.66666666666667,FALSE,FALSE
KMEANS,matrix_32_z_abs,9,7,12,100,2235,79.448333333330865,24.363571428570662,0.5114285714285552,equal_candidate,18,6,6,66.66666666666667,TRUE,FALSE
KMEANS,matrix_32_z_abs,9,8,12,100,2235,95.81190476190167,33.21904761904647,0.3673809523809407,equal_candidate,18,8,5,55.55555555555556,FALSE,FALSE
KMEANS,matrix_32_z_abs,9,9,12,100,2235,95.81190476190167,33.21904761904647,0.3673809523809407,equal_candidate,18,8,5,55.55555555555556,TRUE,FALSE
KMEANS,matrix_32_z_abs,9,10,12,100,2235,99.97499999999624,45.34666666666463,0.07857142857142609,equal_candidate,18,10,4,44.44444444444444,FALSE,FALSE
KMEANS,matrix_32_z_abs,10,0,12,100,2355,9.438809523809205,3.5573809523808313,0.3216666666666559,equal_candidate,20,0,10,100,FALSE,FALSE
KMEANS,matrix_32_z_abs,10,1,12,100,2355,9.438809523809205,3.5573809523808313,0.3216666666666559,equal_candidate,20,0,10,100,TRUE,FALSE
KMEANS,matrix_32_z_abs,10,2,12,100,2355,25.933571428570566,12.619761904761491,0.649523809523788,equal_candidate,20,2,9,90,FALSE,FALSE
KMEANS,matrix_32_z_abs,10,3,12,100,2355,25.933571428570566,12.619761904761491,0.649523809523788,equal_candidate,20,2,9,90,TRUE,FALSE
KMEANS,matrix_32_z_abs,10,4,12,100,2355,50.62547619047451,18.798333333332696,1.2509523809523393,equal_candidate,20,4,8,80,FALSE,FALSE
KMEANS,matrix_32_z_abs,10,5,12,100,2355,50.62547619047451,18.798333333332696,1.2509523809523393,equal_candidate,20,4,8,80,TRUE,FALSE
KMEANS,matrix_32_z_abs,10,6,12,100,2355,75.51571428571181,24.142619047618247,1.0321428571428224,equal_candidate,20,6,7,70,FALSE,FALSE
KMEANS,matrix_32_z_abs,10,7,12,100,2355,75.51571428571181,24.142619047618247,1.0321428571428224,equal_candidate,20,6,7,70,TRUE,FALSE
KMEANS,matrix_32_z_abs,10,8,12,100,2355,92.69904761904465,30.94714285714184,0.23214285714284935,equal_candidate,20,8,6,60,FALSE,FALSE
KMEANS,matrix_32_z_abs,10,9,12,100,2355,92.69904761904465,30.94714285714184,0.23214285714284935,equal_candidate,20,8,6,60,TRUE,FALSE
KMEANS,matrix_32_z_abs,10,10,12,100,2355,99.52857142856763,41.50523809523626,0.27023809523808623,equal_candidate,20,10,5,50,FALSE,FALSE
KMEANS,matrix_32_z_abs,11,0,12,100,2419,6.840714285714057,1.0823809523809163,0.3202380952380845,equal_candidate,22,0,11,100,FALSE,FALSE
KMEANS,matrix_32_z_abs,11,1,12,100,2419,6.840714285714057,1.0823809523809163,0.3202380952380845,equal_candidate,22,0,11,100,TRUE,FALSE
KMEANS,matrix_32_z_abs,11,2,12,100,2419,24.047380952380152,8.44499999999972,0.3038095238095136,equal_candidate,22,2,10,90.9090909090909,FALSE,FALSE
KMEANS,matrix_32_z_abs,11,3,12,100,2419,24.047380952380152,8.44499999999972,0.3038095238095136,equal_candidate,22,2,10,90.9090909090909,TRUE,FALSE
KMEANS,matrix_32_z_abs,11,4,12,100,2419,49.26119047618886,16.831428571428024,1.7245238095237534,equal_candidate,22,4,9,81.81818181818181,FALSE,FALSE
KMEANS,matrix_32_z_abs,11,5,12,100,2419,49.26119047618886,16.831428571428024,1.7245238095237534,equal_candidate,22,4,9,81.81818181818181,TRUE,FALSE
KMEANS,matrix_32_z_abs,11,6,12,100,2419,70.67214285714053,22.125714285713578,1.5788095238094721,equal_candidate,22,6,8,72.72727272727273,FALSE,FALSE
KMEANS,matrix_32_z_abs,11,7,12,100,2419,70.67214285714053,22.125714285713578,1.5788095238094721,equal_candidate,22,6,8,72.72727272727273,TRUE,FALSE
KMEANS,matrix_32_z_abs,11,8,12,100,2419,90.18499999999706,29.205952380951437,2.122619047618978,equal_candidate,22,8,7,63.63636363636363,FALSE,FALSE
KMEANS,matrix_32_z_abs,11,9,12,100,2419,90.18499999999706,29.205952380951437,2.122619047618978,equal_candidate,22,8,7,63.63636363636363,TRUE,FALSE
KMEANS,matrix_32_z_abs,11,10,12,100,2419,98.36071428571064,38.97880952380789,0.32380952380951294,equal_candidate,22,10,6,54.54545454545455,FALSE,FALSE
KMEANS,matrix_32_z_abs,12,0,12,100,2504,4.213095238095086,0.5123809523809338,0.2533333333333242,equal_candidate,24,0,12,100,FALSE,FALSE
KMEANS,matrix_32_z_abs,12,1,12,100,2504,4.213095238095086,0.5123809523809338,0.2533333333333242,equal_candidate,24,0,12,100,TRUE,FALSE
KMEANS,matrix_32_z_abs,12,2,12,100,2504,19.54880952380882,4.540476190476028,0.29714285714284644,equal_candidate,24,2,11,91.66666666666667,FALSE,FALSE
KMEANS,matrix_32_z_abs,12,3,12,100,2504,19.54880952380882,4.540476190476028,0.29714285714284644,equal_candidate,24,2,11,91.66666666666667,TRUE,FALSE
KMEANS,matrix_32_z_abs,12,4,12,100,2504,43.74238095237941,13.580952380951913,0.8390476190475887,equal_candidate,24,4,10,83.33333333333333,FALSE,FALSE
KMEANS,matrix_32_z_abs,12,5,12,100,2504,43.74238095237941,13.580952380951913,0.8390476190475887,equal_candidate,24,4,10,83.33333333333333,TRUE,FALSE
KMEANS,matrix_32_z_abs,12,6,12,100,2504,70.12095238094984,20.9688095238088,1.7511904761904151,equal_candidate,24,6,9,75,FALSE,FALSE
KMEANS,matrix_32_z_abs,12,7,12,100,2504,70.12095238094984,20.9688095238088,1.7511904761904151,equal_candidate,24,6,9,75,TRUE,FALSE
KMEANS,matrix_32_z_abs,12,8,12,100,2504,87.15999999999694,28.531904761903785,0.7245238095237834,equal_candidate,24,8,8,66.66666666666667,FALSE,FALSE
KMEANS,matrix_32_z_abs,12,9,12,100,2504,87.15999999999694,28.531904761903785,0.7245238095237834,equal_candidate,24,8,8,66.66666666666667,TRUE,FALSE
KMEANS,matrix_32_z_abs,12,10,12,100,2504,97.75166666666289,39.2195238095221,0.191904761904755,equal_candidate,24,10,7,58.333333333333336,FALSE,FALSE
KMEANS,matrix_32_z_abs,13,0,12,100,2584,3.1971428571427363,0.3771428571428429,0.2249999999999915,equal_candidate,26,0,13,100,FALSE,FALSE
KMEANS,matrix_32_z_abs,13,1,12,100,2584,3.1971428571427363,0.3771428571428429,0.2249999999999915,equal_candidate,26,0,13,100,TRUE,FALSE
