method,matrix_name,d_det,d_hamming,coverage_threshold,first_prototype_reaching_threshold,max_coverage_available
KMEANS,matrix_32_ext_0_1,13,7,85,NA,84.65523809523596
KMEANS,matrix_32_ext_0_1,13,7,90,NA,84.65523809523596
KMEANS,matrix_32_ext_0_1,13,7,95,NA,84.65523809523596
KMEANS,matrix_32_ext_0_1,13,8,80,3,92.87880952380655
KMEANS,matrix_32_ext_0_1,13,8,85,5,92.87880952380655
KMEANS,matrix_32_ext_0_1,13,8,90,7,92.87880952380655
KMEANS,matrix_32_ext_0_1,13,8,95,NA,92.87880952380655
KMEANS,matrix_32_ext_0_1,13,9,80,3,92.87880952380655
KMEANS,matrix_32_ext_0_1,13,9,85,5,92.87880952380655
KMEANS,matrix_32_ext_0_1,13,9,90,7,92.87880952380655
KMEANS,matrix_32_ext_0_1,13,9,95,NA,92.87880952380655
KMEANS,matrix_32_ext_0_1,13,10,80,2,99.6523809523776
KMEANS,matrix_32_ext_0_1,13,10,85,2,99.6523809523776
KMEANS,matrix_32_ext_0_1,13,10,90,5,99.6523809523776
KMEANS,matrix_32_ext_0_1,13,10,95,6,99.6523809523776
KMEANS,matrix_32_ext_0_1,14,0,80,NA,13.165476190475864
KMEANS,matrix_32_ext_0_1,14,0,85,NA,13.165476190475864
KMEANS,matrix_32_ext_0_1,14,0,90,NA,13.165476190475864
KMEANS,matrix_32_ext_0_1,14,0,95,NA,13.165476190475864
KMEANS,matrix_32_ext_0_1,14,1,80,NA,13.165476190475864
KMEANS,matrix_32_ext_0_1,14,1,85,NA,13.165476190475864
KMEANS,matrix_32_ext_0_1,14,1,90,NA,13.165476190475864
KMEANS,matrix_32_ext_0_1,14,1,95,NA,13.165476190475864
KMEANS,matrix_32_ext_0_1,14,2,80,NA,38.98047619047524
KMEANS,matrix_32_ext_0_1,14,2,85,NA,38.98047619047524
KMEANS,matrix_32_ext_0_1,14,2,90,NA,38.98047619047524
KMEANS,matrix_32_ext_0_1,14,2,95,NA,38.98047619047524
KMEANS,matrix_32_ext_0_1,14,3,80,NA,38.98047619047524
KMEANS,matrix_32_ext_0_1,14,3,85,NA,38.98047619047524
KMEANS,matrix_32_ext_0_1,14,3,90,NA,38.98047619047524
KMEANS,matrix_32_ext_0_1,14,3,95,NA,38.98047619047524
KMEANS,matrix_32_ext_0_1,14,4,80,NA,67.63595238095073
KMEANS,matrix_32_ext_0_1,14,4,85,NA,67.63595238095073
KMEANS,matrix_32_ext_0_1,14,4,90,NA,67.63595238095073
KMEANS,matrix_32_ext_0_1,14,4,95,NA,67.63595238095073
KMEANS,matrix_32_ext_0_1,14,5,80,NA,67.63595238095073
KMEANS,matrix_32_ext_0_1,14,5,85,NA,67.63595238095073
KMEANS,matrix_32_ext_0_1,14,5,90,NA,67.63595238095073
KMEANS,matrix_32_ext_0_1,14,5,95,NA,67.63595238095073
KMEANS,matrix_32_ext_0_1,14,6,80,7,84.98547619047413
KMEANS,matrix_32_ext_0_1,14,6,85,NA,84.98547619047413
KMEANS,matrix_32_ext_0_1,14,6,90,NA,84.98547619047413
KMEANS,matrix_32_ext_0_1,14,6,95,NA,84.98547619047413
KMEANS,matrix_32_ext_0_1,14,7,80,7,84.98547619047413
KMEANS,matrix_32_ext_0_1,14,7,85,NA,84.98547619047413
KMEANS,matrix_32_ext_0_1,14,7,90,NA,84.98547619047413
KMEANS,matrix_32_ext_0_1,14,7,95,NA,84.98547619047413
KMEANS,matrix_32_ext_0_1,14,8,80,3,95.2361904761875
KMEANS,matrix_32_ext_0_1,14,8,85,5,95.2361904761875
KMEANS,matrix_32_ext_0_1,14,8,90,6,95.2361904761875
KMEANS,matrix_32_ext_0_1,14,8,95,12,95.2361904761875
KMEANS,matrix_32_ext_0_1,14,9,80,3,95.2361904761875
KMEANS,matrix_32_ext_0_1,14,9,85,5,95.2361904761875
KMEANS,matrix_32_ext_0_1,14,9,90,6,95.2361904761875
KMEANS,matrix_32_ext_0_1,14,9,95,12,95.2361904761875
KMEANS,matrix_32_ext_0_1,14,10,80,2,99.3190476190441
KMEANS,matrix_32_ext_0_1,14,10,85,2,99.3190476190441
KMEANS,matrix_32_ext_0_1,14,10,90,4,99.3190476190441
KMEANS,matrix_32_ext_0_1,14,10,95,5,99.3190476190441
KMEANS,matrix_32_ext_0_1,15,0,80,NA,14.228095238094873
KMEANS,matrix_32_ext_0_1,15,0,85,NA,14.228095238094873
KMEANS,matrix_32_ext_0_1,15,0,90,NA,14.228095238094873
KMEANS,matrix_32_ext_0_1,15,0,95,NA,14.228095238094873
KMEANS,matrix_32_ext_0_1,15,1,80,NA,14.228095238094873
KMEANS,matrix_32_ext_0_1,15,1,85,NA,14.228095238094873
KMEANS,matrix_32_ext_0_1,15,1,90,NA,14.228095238094873
KMEANS,matrix_32_ext_0_1,15,1,95,NA,14.228095238094873
KMEANS,matrix_32_ext_0_1,15,2,80,NA,36.61642857142765
KMEANS,matrix_32_ext_0_1,15,2,85,NA,36.61642857142765
KMEANS,matrix_32_ext_0_1,15,2,90,NA,36.61642857142765
KMEANS,matrix_32_ext_0_1,15,2,95,NA,36.61642857142765
KMEANS,matrix_32_ext_0_1,15,3,80,NA,36.61642857142765
KMEANS,matrix_32_ext_0_1,15,3,85,NA,36.61642857142765
KMEANS,matrix_32_ext_0_1,15,3,90,NA,36.61642857142765
KMEANS,matrix_32_ext_0_1,15,3,95,NA,36.61642857142765
KMEANS,matrix_32_ext_0_1,15,4,80,NA,63.694999999998416
KMEANS,matrix_32_ext_0_1,15,4,85,NA,63.694999999998416
KMEANS,matrix_32_ext_0_1,15,4,90,NA,63.694999999998416
KMEANS,matrix_32_ext_0_1,15,4,95,NA,63.694999999998416
KMEANS,matrix_32_ext_0_1,15,5,80,NA,63.694999999998416
KMEANS,matrix_32_ext_0_1,15,5,85,NA,63.694999999998416
KMEANS,matrix_32_ext_0_1,15,5,90,NA,63.694999999998416
KMEANS,matrix_32_ext_0_1,15,5,95,NA,63.694999999998416
KMEANS,matrix_32_ext_0_1,15,6,80,9,81.52880952380754
KMEANS,matrix_32_ext_0_1,15,6,85,NA,81.52880952380754
KMEANS,matrix_32_ext_0_1,15,6,90,NA,81.52880952380754
KMEANS,matrix_32_ext_0_1,15,6,95,NA,81.52880952380754
KMEANS,matrix_32_ext_0_1,15,7,80,9,81.52880952380754
KMEANS,matrix_32_ext_0_1,15,7,85,NA,81.52880952380754
KMEANS,matrix_32_ext_0_1,15,7,90,NA,81.52880952380754
KMEANS,matrix_32_ext_0_1,15,7,95,NA,81.52880952380754
KMEANS,matrix_32_ext_0_1,15,8,80,3,93.55857142856856
KMEANS,matrix_32_ext_0_1,15,8,85,5,93.55857142856856
KMEANS,matrix_32_ext_0_1,15,8,90,7,93.55857142856856
KMEANS,matrix_32_ext_0_1,15,8,95,NA,93.55857142856856
KMEANS,matrix_32_ext_0_1,15,9,80,3,93.55857142856856
KMEANS,matrix_32_ext_0_1,15,9,85,5,93.55857142856856
KMEANS,matrix_32_ext_0_1,15,9,90,7,93.55857142856856
KMEANS,matrix_32_ext_0_1,15,9,95,NA,93.55857142856856
KMEANS,matrix_32_ext_0_1,15,10,80,2,99.26309523809184
KMEANS,matrix_32_ext_0_1,15,10,85,2,99.26309523809184
KMEANS,matrix_32_ext_0_1,15,10,90,4,99.26309523809184
KMEANS,matrix_32_ext_0_1,15,10,95,5,99.26309523809184
KMEANS,matrix_32_pos_0_1,8,0,80,NA,32.495714285713916
KMEANS,matrix_32_pos_0_1,8,0,85,NA,32.495714285713916
KMEANS,matrix_32_pos_0_1,8,0,90,NA,32.495714285713916
KMEANS,matrix_32_pos_0_1,8,0,95,NA,32.495714285713916
KMEANS,matrix_32_pos_0_1,8,1,80,NA,32.495714285713916
KMEANS,matrix_32_pos_0_1,8,1,85,NA,32.495714285713916
KMEANS,matrix_32_pos_0_1,8,1,90,NA,32.495714285713916
KMEANS,matrix_32_pos_0_1,8,1,95,NA,32.495714285713916
KMEANS,matrix_32_pos_0_1,8,2,80,NA,77.7109523809515
KMEANS,matrix_32_pos_0_1,8,2,85,NA,77.7109523809515
KMEANS,matrix_32_pos_0_1,8,2,90,NA,77.7109523809515
KMEANS,matrix_32_pos_0_1,8,2,95,NA,77.7109523809515
KMEANS,matrix_32_pos_0_1,8,3,80,NA,77.7109523809515
KMEANS,matrix_32_pos_0_1,8,3,85,NA,77.7109523809515
KMEANS,matrix_32_pos_0_1,8,3,90,NA,77.7109523809515
KMEANS,matrix_32_pos_0_1,8,3,95,NA,77.7109523809515
KMEANS,matrix_32_pos_0_1,8,4,80,3,94.23619047618928
KMEANS,matrix_32_pos_0_1,8,4,85,5,94.23619047618928
KMEANS,matrix_32_pos_0_1,8,4,90,7,94.23619047618928
KMEANS,matrix_32_pos_0_1,8,4,95,NA,94.23619047618928
KMEANS,matrix_32_pos_0_1,8,5,80,3,94.23619047618928
KMEANS,matrix_32_pos_0_1,8,5,85,5,94.23619047618928
KMEANS,matrix_32_pos_0_1,8,5,90,7,94.23619047618928
KMEANS,matrix_32_pos_0_1,8,5,95,NA,94.23619047618928
KMEANS,matrix_32_pos_0_1,8,6,80,2,99.46547619047473
KMEANS,matrix_32_pos_0_1,8,6,85,2,99.46547619047473
KMEANS,matrix_32_pos_0_1,8,6,90,2,99.46547619047473
KMEANS,matrix_32_pos_0_1,8,6,95,7,99.46547619047473
KMEANS,matrix_32_pos_0_1,8,7,80,2,99.46547619047473
KMEANS,matrix_32_pos_0_1,8,7,85,2,99.46547619047473
KMEANS,matrix_32_pos_0_1,8,7,90,2,99.46547619047473
KMEANS,matrix_32_pos_0_1,8,7,95,7,99.46547619047473
KMEANS,matrix_32_pos_0_1,8,8,80,2,99.99999999999949
KMEANS,matrix_32_pos_0_1,8,8,85,2,99.99999999999949
KMEANS,matrix_32_pos_0_1,8,8,90,2,99.99999999999949
KMEANS,matrix_32_pos_0_1,8,8,95,3,99.99999999999949
KMEANS,matrix_32_pos_0_1,8,9,80,2,99.99999999999949
KMEANS,matrix_32_pos_0_1,8,9,85,2,99.99999999999949
KMEANS,matrix_32_pos_0_1,8,9,90,2,99.99999999999949
KMEANS,matrix_32_pos_0_1,8,9,95,3,99.99999999999949
KMEANS,matrix_32_pos_0_1,8,10,80,1,99.99999999999983
KMEANS,matrix_32_pos_0_1,8,10,85,1,99.99999999999983
KMEANS,matrix_32_pos_0_1,8,10,90,1,99.99999999999983
KMEANS,matrix_32_pos_0_1,8,10,95,1,99.99999999999983
KMEANS,matrix_32_pos_0_1,9,0,80,NA,30.822380952380566
KMEANS,matrix_32_pos_0_1,9,0,85,NA,30.822380952380566
KMEANS,matrix_32_pos_0_1,9,0,90,NA,30.822380952380566
KMEANS,matrix_32_pos_0_1,9,0,95,NA,30.822380952380566
KMEANS,matrix_32_pos_0_1,9,1,80,NA,30.822380952380566
KMEANS,matrix_32_pos_0_1,9,1,85,NA,30.822380952380566
KMEANS,matrix_32_pos_0_1,9,1,90,NA,30.822380952380566
KMEANS,matrix_32_pos_0_1,9,1,95,NA,30.822380952380566
KMEANS,matrix_32_pos_0_1,9,2,80,NA,77.50261904761811
KMEANS,matrix_32_pos_0_1,9,2,85,NA,77.50261904761811
KMEANS,matrix_32_pos_0_1,9,2,90,NA,77.50261904761811
KMEANS,matrix_32_pos_0_1,9,2,95,NA,77.50261904761811
KMEANS,matrix_32_pos_0_1,9,3,80,NA,77.50261904761811
KMEANS,matrix_32_pos_0_1,9,3,85,NA,77.50261904761811
KMEANS,matrix_32_pos_0_1,9,3,90,NA,77.50261904761811
KMEANS,matrix_32_pos_0_1,9,3,95,NA,77.50261904761811
KMEANS,matrix_32_pos_0_1,9,4,80,3,93.8216666666654
KMEANS,matrix_32_pos_0_1,9,4,85,5,93.8216666666654
KMEANS,matrix_32_pos_0_1,9,4,90,8,93.8216666666654
KMEANS,matrix_32_pos_0_1,9,4,95,NA,93.8216666666654
KMEANS,matrix_32_pos_0_1,9,5,80,3,93.8216666666654
KMEANS,matrix_32_pos_0_1,9,5,85,5,93.8216666666654
KMEANS,matrix_32_pos_0_1,9,5,90,8,93.8216666666654
KMEANS,matrix_32_pos_0_1,9,5,95,NA,93.8216666666654
KMEANS,matrix_32_pos_0_1,9,6,80,2,99.29642857142795
KMEANS,matrix_32_pos_0_1,9,6,85,2,99.29642857142795
KMEANS,matrix_32_pos_0_1,9,6,90,3,99.29642857142795
KMEANS,matrix_32_pos_0_1,9,6,95,7,99.29642857142795
KMEANS,matrix_32_pos_0_1,9,7,80,2,99.29642857142795
KMEANS,matrix_32_pos_0_1,9,7,85,2,99.29642857142795
KMEANS,matrix_32_pos_0_1,9,7,90,3,99.29642857142795
KMEANS,matrix_32_pos_0_1,9,7,95,7,99.29642857142795
KMEANS,matrix_32_pos_0_1,9,8,80,1,99.99999999999972
KMEANS,matrix_32_pos_0_1,9,8,85,1,99.99999999999972
KMEANS,matrix_32_pos_0_1,9,8,90,1,99.99999999999972
KMEANS,matrix_32_pos_0_1,9,8,95,2,99.99999999999972
KMEANS,matrix_32_pos_0_1,9,9,80,1,99.99999999999972
KMEANS,matrix_32_pos_0_1,9,9,85,1,99.99999999999972
KMEANS,matrix_32_pos_0_1,9,9,90,1,99.99999999999972
KMEANS,matrix_32_pos_0_1,9,9,95,2,99.99999999999972
KMEANS,matrix_32_pos_0_1,9,10,80,1,99.99999999999994
KMEANS,matrix_32_pos_0_1,9,10,85,1,99.99999999999994
KMEANS,matrix_32_pos_0_1,9,10,90,1,99.99999999999994
KMEANS,matrix_32_pos_0_1,9,10,95,1,99.99999999999994
KMEANS,matrix_32_pos_0_1,10,0,80,NA,27.748571428571054
KMEANS,matrix_32_pos_0_1,10,0,85,NA,27.748571428571054
KMEANS,matrix_32_pos_0_1,10,0,90,NA,27.748571428571054
KMEANS,matrix_32_pos_0_1,10,0,95,NA,27.748571428571054
KMEANS,matrix_32_pos_0_1,10,1,80,NA,27.748571428571054
KMEANS,matrix_32_pos_0_1,10,1,85,NA,27.748571428571054
KMEANS,matrix_32_pos_0_1,10,1,90,NA,27.748571428571054
KMEANS,matrix_32_pos_0_1,10,1,95,NA,27.748571428571054
KMEANS,matrix_32_pos_0_1,10,2,80,NA,74.589523809522845
KMEANS,matrix_32_pos_0_1,10,2,85,NA,74.589523809522845
KMEANS,matrix_32_pos_0_1,10,2,90,NA,74.589523809522845
KMEANS,matrix_32_pos_0_1,10,2,95,NA,74.589523809522845
KMEANS,matrix_32_pos_0_1,10,3,80,NA,74.589523809522845
KMEANS,matrix_32_pos_0_1,10,3,85,NA,74.589523809522845
KMEANS,matrix_32_pos_0_1,10,3,90,NA,74.589523809522845
KMEANS,matrix_32_pos_0_1,10,3,95,NA,74.589523809522845
KMEANS,matrix_32_pos_0_1,10,4,80,4,92.95595238095106
KMEANS,matrix_32_pos_0_1,10,4,85,6,92.95595238095106
KMEANS,matrix_32_pos_0_1,10,4,90,10,92.95595238095106
KMEANS,matrix_32_pos_0_1,10,4,95,NA,92.95595238095106
KMEANS,matrix_32_pos_0_1,10,5,80,4,92.95595238095106
KMEANS,matrix_32_pos_0_1,10,5,85,6,92.95595238095106
KMEANS,matrix_32_pos_0_1,10,5,90,10,92.95595238095106
KMEANS,matrix_32_pos_0_1,10,5,95,NA,92.95595238095106
KMEANS,matrix_32_pos_0_1,10,6,80,2,99.10476190476102
KMEANS,matrix_32_pos_0_1,10,6,85,2,99.10476190476102
KMEANS,matrix_32_pos_0_1,10,6,90,5,99.10476190476102
KMEANS,matrix_32_pos_0_1,10,6,95,6,99.10476190476102
KMEANS,matrix_32_pos_0_1,10,7,80,2,99.10476190476102
KMEANS,matrix_32_pos_0_1,10,7,85,2,99.10476190476102
KMEANS,matrix_32_pos_0_1,10,7,90,5,99.10476190476102
KMEANS,matrix_32_pos_0_1,10,7,95,6,99.10476190476102
KMEANS,matrix_32_pos_0_1,10,8,80,1,99.99999999999953
KMEANS,matrix_32_pos_0_1,10,8,85,1,99.99999999999953
KMEANS,matrix_32_pos_0_1,10,8,90,2,99.99999999999953
KMEANS,matrix_32_pos_0_1,10,8,95,3,99.99999999999953
KMEANS,matrix_32_pos_0_1,10,9,80,1,99.99999999999953
KMEANS,matrix_32_pos_0_1,10,9,85,1,99.99999999999953
KMEANS,matrix_32_pos_0_1,10,9,90,2,99.99999999999953
KMEANS,matrix_32_pos_0_1,10,9,95,3,99.99999999999953
KMEANS,matrix_32_pos_0_1,10,10,80,1,99.99999999999983
KMEANS,matrix_32_pos_0_1,10,10,85,1,99.99999999999983
KMEANS,matrix_32_pos_0_1,10,10,90,1,99.99999999999983
KMEANS,matrix_32_pos_0_1,10,10,95,1,99.99999999999983
KMEANS,matrix_32_pos_0_1,11,0,80,NA,23.88666666666636
KMEANS,matrix_32_pos_0_1,11,0,85,NA,23.88666666666636
KMEANS,matrix_32_pos_0_1,11,0,90,NA,23.88666666666636
KMEANS,matrix_32_pos_0_1,11,0,95,NA,23.88666666666636
KMEANS,matrix_32_pos_0_1,11,1,80,NA,23.88666666666636
KMEANS,matrix_32_pos_0_1,11,1,85,NA,23.88666666666636
KMEANS,matrix_32_pos_0_1,11,1,90,NA,23.88666666666636
KMEANS,matrix_32_pos_0_1,11,1,95,NA,23.88666666666636
KMEANS,matrix_32_pos_0_1,11,2,80,NA,74.5119047619038
KMEANS,matrix_32_pos_0_1,11,2,85,NA,74.5119047619038
KMEANS,matrix_32_pos_0_1,11,2,90,NA,74.5119047619038
KMEANS,matrix_32_pos_0_1,11,2,95,NA,74.5119047619038
KMEANS,matrix_32_pos_0_1,11,3,80,NA,74.5119047619038
KMEANS,matrix_32_pos_0_1,11,3,85,NA,74.5119047619038
KMEANS,matrix_32_pos_0_1,11,3,90,NA,74.5119047619038
KMEANS,matrix_32_pos_0_1,11,3,95,NA,74.5119047619038
KMEANS,matrix_32_pos_0_1,11,4,80,4,93.763095238094
KMEANS,matrix_32_pos_0_1,11,4,85,6,93.763095238094
KMEANS,matrix_32_pos_0_1,11,4,90,8,93.763095238094
KMEANS,matrix_32_pos_0_1,11,4,95,NA,93.763095238094
KMEANS,matrix_32_pos_0_1,11,5,80,4,93.763095238094
KMEANS,matrix_32_pos_0_1,11,5,85,6,93.763095238094
KMEANS,matrix_32_pos_0_1,11,5,90,8,93.763095238094
KMEANS,matrix_32_pos_0_1,11,5,95,NA,93.763095238094
KMEANS,matrix_32_pos_0_1,11,6,80,2,99.01190476190389
KMEANS,matrix_32_pos_0_1,11,6,85,2,99.01190476190389
KMEANS,matrix_32_pos_0_1,11,6,90,4,99.01190476190389
KMEANS,matrix_32_pos_0_1,11,6,95,5,99.01190476190389
KMEANS,matrix_32_pos_0_1,11,7,80,2,99.01190476190389
KMEANS,matrix_32_pos_0_1,11,7,85,2,99.01190476190389
KMEANS,matrix_32_pos_0_1,11,7,90,4,99.01190476190389
KMEANS,matrix_32_pos_0_1,11,7,95,5,99.01190476190389
KMEANS,matrix_32_pos_0_1,11,8,80,2,99.94999999999942
KMEANS,matrix_32_pos_0_1,11,8,85,2,99.94999999999942
KMEANS,matrix_32_pos_0_1,11,8,90,2,99.94999999999942
KMEANS,matrix_32_pos_0_1,11,8,95,4,99.94999999999942
KMEANS,matrix_32_pos_0_1,11,9,80,2,99.94999999999942
KMEANS,matrix_32_pos_0_1,11,9,85,2,99.94999999999942
KMEANS,matrix_32_pos_0_1,11,9,90,2,99.94999999999942
KMEANS,matrix_32_pos_0_1,11,9,95,4,99.94999999999942
KMEANS,matrix_32_pos_0_1,11,10,80,1,99.99999999999964
KMEANS,matrix_32_pos_0_1,11,10,85,1,99.99999999999964
KMEANS,matrix_32_pos_0_1,11,10,90,1,99.99999999999964
KMEANS,matrix_32_pos_0_1,11,10,95,2,99.99999999999964
KMEANS,matrix_32_pos_0_1,12,0,80,NA,27.516190476190136
KMEANS,matrix_32_pos_0_1,12,0,85,NA,27.516190476190136
KMEANS,matrix_32_pos_0_1,12,0,90,NA,27.516190476190136
KMEANS,matrix_32_pos_0_1,12,0,95,NA,27.516190476190136
KMEANS,matrix_32_pos_0_1,12,1,80,NA,27.516190476190136
KMEANS,matrix_32_pos_0_1,12,1,85,NA,27.516190476190136
KMEANS,matrix_32_pos_0_1,12,1,90,NA,27.516190476190136
KMEANS,matrix_32_pos_0_1,12,1,95,NA,27.516190476190136
KMEANS,matrix_32_pos_0_1,12,2,80,NA,72.65238095238006
KMEANS,matrix_32_pos_0_1,12,2,85,NA,72.65238095238006
KMEANS,matrix_32_pos_0_1,12,2,90,NA,72.65238095238006
KMEANS,matrix_32_pos_0_1,12,2,95,NA,72.65238095238006
KMEANS,matrix_32_pos_0_1,12,3,80,NA,72.65238095238006
KMEANS,matrix_32_pos_0_1,12,3,85,NA,72.65238095238006
KMEANS,matrix_32_pos_0_1,12,3,90,NA,72.65238095238006
KMEANS,matrix_32_pos_0_1,12,3,95,NA,72.65238095238006
KMEANS,matrix_32_pos_0_1,12,4,80,5,92.01190476190351
KMEANS,matrix_32_pos_0_1,12,4,85,6,92.01190476190351
KMEANS,matrix_32_pos_0_1,12,4,90,8,92.01190476190351
KMEANS,matrix_32_pos_0_1,12,4,95,NA,92.01190476190351
KMEANS,matrix_32_pos_0_1,12,5,80,5,92.01190476190351
KMEANS,matrix_32_pos_0_1,12,5,85,6,92.01190476190351
KMEANS,matrix_32_pos_0_1,12,5,90,8,92.01190476190351
KMEANS,matrix_32_pos_0_1,12,5,95,NA,92.01190476190351
KMEANS,matrix_32_pos_0_1,12,6,80,2,98.84404761904663
KMEANS,matrix_32_pos_0_1,12,6,85,3,98.84404761904663
KMEANS,matrix_32_pos_0_1,12,6,90,4,98.84404761904663
KMEANS,matrix_32_pos_0_1,12,6,95,5,98.84404761904663
KMEANS,matrix_32_pos_0_1,12,7,80,2,98.84404761904663
KMEANS,matrix_32_pos_0_1,12,7,85,3,98.84404761904663
KMEANS,matrix_32_pos_0_1,12,7,90,4,98.84404761904663
KMEANS,matrix_32_pos_0_1,12,7,95,5,98.84404761904663
KMEANS,matrix_32_pos_0_1,12,8,80,2,99.97499999999938
KMEANS,matrix_32_pos_0_1,12,8,85,2,99.97499999999938
KMEANS,matrix_32_pos_0_1,12,8,90,2,99.97499999999938
KMEANS,matrix_32_pos_0_1,12,8,95,4,99.97499999999938
KMEANS,matrix_32_pos_0_1,12,9,80,2,99.97499999999938
KMEANS,matrix_32_pos_0_1,12,9,85,2,99.97499999999938
KMEANS,matrix_32_pos_0_1,12,9,90,2,99.97499999999938
KMEANS,matrix_32_pos_0_1,12,9,95,4,99.97499999999938
KMEANS,matrix_32_pos_0_1,12,10,80,1,99.99999999999972
KMEANS,matrix_32_pos_0_1,12,10,85,1,99.99999999999972
KMEANS,matrix_32_pos_0_1,12,10,90,1,99.99999999999972
KMEANS,matrix_32_pos_0_1,12,10,95,2,99.99999999999972
KMEANS,matrix_32_pos_0_1,13,0,80,NA,32.39880952380907
KMEANS,matrix_32_pos_0_1,13,0,85,NA,32.39880952380907
KMEANS,matrix_32_pos_0_1,13,0,90,NA,32.39880952380907
KMEANS,matrix_32_pos_0_1,13,0,95,NA,32.39880952380907
KMEANS,matrix_32_pos_0_1,13,1,80,NA,32.39880952380907
KMEANS,matrix_32_pos_0_1,13,1,85,NA,32.39880952380907
KMEANS,matrix_32_pos_0_1,13,1,90,NA,32.39880952380907
KMEANS,matrix_32_pos_0_1,13,1,95,NA,32.39880952380907
KMEANS,matrix_32_pos_0_1,13,2,80,NA,72.34642857142757
KMEANS,matrix_32_pos_0_1,13,2,85,NA,72.34642857142757
KMEANS,matrix_32_pos_0_1,13,2,90,NA,72.34642857142757
KMEANS,matrix_32_pos_0_1,13,2,95,NA,72.34642857142757
KMEANS,matrix_32_pos_0_1,13,3,80,NA,72.34642857142757
KMEANS,matrix_32_pos_0_1,13,3,85,NA,72.34642857142757
KMEANS,matrix_32_pos_0_1,13,3,90,NA,72.34642857142757
KMEANS,matrix_32_pos_0_1,13,3,95,NA,72.34642857142757
KMEANS,matrix_32_pos_0_1,13,4,80,5,93.78476190476047
KMEANS,matrix_32_pos_0_1,13,4,85,6,93.78476190476047
KMEANS,matrix_32_pos_0_1,13,4,90,9,93.78476190476047
KMEANS,matrix_32_pos_0_1,13,4,95,NA,93.78476190476047
KMEANS,matrix_32_pos_0_1,13,5,80,5,93.78476190476047
KMEANS,matrix_32_pos_0_1,13,5,85,6,93.78476190476047
KMEANS,matrix_32_pos_0_1,13,5,90,9,93.78476190476047
KMEANS,matrix_32_pos_0_1,13,5,95,NA,93.78476190476047
KMEANS,matrix_32_pos_0_1,13,6,80,2,99.04642857142763
KMEANS,matrix_32_pos_0_1,13,6,85,3,99.04642857142763
KMEANS,matrix_32_pos_0_1,13,6,90,4,99.04642857142763
KMEANS,matrix_32_pos_0_1,13,6,95,6,99.04642857142763
KMEANS,matrix_32_pos_0_1,13,7,80,2,99.04642857142763
KMEANS,matrix_32_pos_0_1,13,7,85,3,99.04642857142763
KMEANS,matrix_32_pos_0_1,13,7,90,4,99.04642857142763
KMEANS,matrix_32_pos_0_1,13,7,95,6,99.04642857142763
KMEANS,matrix_32_pos_0_1,13,8,80,1,99.89999999999951
KMEANS,matrix_32_pos_0_1,13,8,85,2,99.89999999999951
KMEANS,matrix_32_pos_0_1,13,8,90,2,99.89999999999951
KMEANS,matrix_32_pos_0_1,13,8,95,4,99.89999999999951
KMEANS,matrix_32_pos_0_1,13,9,80,1,99.89999999999951
KMEANS,matrix_32_pos_0_1,13,9,85,2,99.89999999999951
KMEANS,matrix_32_pos_0_1,13,9,90,2,99.89999999999951
KMEANS,matrix_32_pos_0_1,13,9,95,4,99.89999999999951
KMEANS,matrix_32_pos_0_1,13,10,80,1,99.99999999999979
KMEANS,matrix_32_pos_0_1,13,10,85,1,99.99999999999979
KMEANS,matrix_32_pos_0_1,13,10,90,1,99.99999999999979
KMEANS,matrix_32_pos_0_1,13,10,95,1,99.99999999999979
KMEANS,matrix_32_pos_0_1,14,0,80,NA,32.08785714285669
KMEANS,matrix_32_pos_0_1,14,0,85,NA,32.08785714285669
KMEANS,matrix_32_pos_0_1,14,0,90,NA,32.08785714285669
KMEANS,matrix_32_pos_0_1,14,0,95,NA,32.08785714285669
KMEANS,matrix_32_pos_0_1,14,1,80,NA,32.08785714285669
KMEANS,matrix_32_pos_0_1,14,1,85,NA,32.08785714285669
KMEANS,matrix_32_pos_0_1,14,1,90,NA,32.08785714285669
KMEANS,matrix_32_pos_0_1,14,1,95,NA,32.08785714285669
KMEANS,matrix_32_pos_0_1,14,2,80,NA,71.73761904761804
KMEANS,matrix_32_pos_0_1,14,2,85,NA,71.73761904761804
KMEANS,matrix_32_pos_0_1,14,2,90,NA,71.73761904761804
KMEANS,matrix_32_pos_0_1,14,2,95,NA,71.73761904761804
KMEANS,matrix_32_pos_0_1,14,3,80,NA,71.73761904761804
KMEANS,matrix_32_pos_0_1,14,3,85,NA,71.73761904761804
KMEANS,matrix_32_pos_0_1,14,3,90,NA,71.73761904761804
KMEANS,matrix_32_pos_0_1,14,3,95,NA,71.73761904761804
KMEANS,matrix_32_pos_0_1,14,4,80,5,92.96333333333199
KMEANS,matrix_32_pos_0_1,14,4,85,6,92.96333333333199
KMEANS,matrix_32_pos_0_1,14,4,90,7,92.96333333333199
KMEANS,matrix_32_pos_0_1,14,4,95,NA,92.96333333333199
KMEANS,matrix_32_pos_0_1,14,5,80,5,92.96333333333199
KMEANS,matrix_32_pos_0_1,14,5,85,6,92.96333333333199
KMEANS,matrix_32_pos_0_1,14,5,90,7,92.96333333333199
KMEANS,matrix_32_pos_0_1,14,5,95,NA,92.96333333333199
KMEANS,matrix_32_pos_0_1,14,6,80,2,98.95476190476022
KMEANS,matrix_32_pos_0_1,14,6,85,3,98.95476190476022
