analysis_sample,weighting,method,matrix_name,d_hamming,coverage_threshold,first_prototype_reaching_threshold,max_coverage_available,matrix
WHY_EUROPE,equal_element,EFA,matrix_32_z_abs,10,90,NA,77.3625,Z_ABS
WHY_EUROPE,equal_element,EFA,matrix_32_z_abs,10,95,NA,77.3625,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,0,80,NA,0.8166666666666667,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,0,85,NA,0.8166666666666667,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,0,90,NA,0.8166666666666667,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,0,95,NA,0.8166666666666667,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,1,80,NA,3.216666666666667,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,1,85,NA,3.216666666666667,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,1,90,NA,3.216666666666667,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,1,95,NA,3.216666666666667,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,2,80,NA,11.4375,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,2,85,NA,11.4375,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,2,90,NA,11.4375,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,2,95,NA,11.4375,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,3,80,NA,22.483333333333334,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,3,85,NA,22.483333333333334,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,3,90,NA,22.483333333333334,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,3,95,NA,22.483333333333334,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,4,80,NA,37.49166666666667,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,4,85,NA,37.49166666666667,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,4,90,NA,37.49166666666667,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,4,95,NA,37.49166666666667,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,5,80,NA,55.68333333333333,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,5,85,NA,55.68333333333333,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,5,90,NA,55.68333333333333,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,5,95,NA,55.68333333333333,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,6,80,NA,67.85416666666667,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,6,85,NA,67.85416666666667,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,6,90,NA,67.85416666666667,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,6,95,NA,67.85416666666667,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,7,80,12,80.6125,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,7,85,NA,80.6125,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,7,90,NA,80.6125,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,7,95,NA,80.6125,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,8,80,4,87.96666666666667,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,8,85,9,87.96666666666667,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,8,90,NA,87.96666666666667,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,8,95,NA,87.96666666666667,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,9,80,3,94.52916666666667,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,9,85,3,94.52916666666667,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,9,90,5,94.52916666666667,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,9,95,NA,94.52916666666667,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,10,80,2,97.5375,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,10,85,3,97.5375,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,10,90,4,97.5375,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,10,95,6,97.5375,EXT
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,0,80,NA,3.529166666666667,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,0,85,NA,3.529166666666667,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,0,90,NA,3.529166666666667,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,0,95,NA,3.529166666666667,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,1,80,NA,12.783333333333333,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,1,85,NA,12.783333333333333,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,1,90,NA,12.783333333333333,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,1,95,NA,12.783333333333333,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,2,80,NA,36.56666666666667,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,2,85,NA,36.56666666666667,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,2,90,NA,36.56666666666667,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,2,95,NA,36.56666666666667,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,3,80,NA,58.05416666666667,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,3,85,NA,58.05416666666667,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,3,90,NA,58.05416666666667,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,3,95,NA,58.05416666666667,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,4,80,NA,75.68333333333334,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,4,85,NA,75.68333333333334,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,4,90,NA,75.68333333333334,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,4,95,NA,75.68333333333334,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,5,80,8,88.63333333333334,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,5,85,11,88.63333333333334,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,5,90,NA,88.63333333333334,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,5,95,NA,88.63333333333334,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,6,80,3,95.44583333333334,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,6,85,4,95.44583333333334,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,6,90,6,95.44583333333334,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,6,95,11,95.44583333333334,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,7,80,2,97.14583333333333,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,7,85,2,97.14583333333333,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,7,90,3,97.14583333333333,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,7,95,6,97.14583333333333,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,8,80,1,98.35416666666667,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,8,85,1,98.35416666666667,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,8,90,2,98.35416666666667,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,8,95,3,98.35416666666667,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,9,80,1,99.67083333333333,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,9,85,1,99.67083333333333,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,9,90,1,99.67083333333333,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,9,95,2,99.67083333333333,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,10,80,1,99.95,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,10,85,1,99.95,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,10,90,1,99.95,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,10,95,1,99.95,POS
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,0,80,NA,1.3333333333333333,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,0,85,NA,1.3333333333333333,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,0,90,NA,1.3333333333333333,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,0,95,NA,1.3333333333333333,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,1,80,NA,5.941666666666666,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,1,85,NA,5.941666666666666,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,1,90,NA,5.941666666666666,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,1,95,NA,5.941666666666666,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,2,80,NA,20.8,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,2,85,NA,20.8,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,2,90,NA,20.8,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,2,95,NA,20.8,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,3,80,NA,39.016666666666666,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,3,85,NA,39.016666666666666,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,3,90,NA,39.016666666666666,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,3,95,NA,39.016666666666666,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,4,80,NA,56.24166666666667,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,4,85,NA,56.24166666666667,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,4,90,NA,56.24166666666667,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,4,95,NA,56.24166666666667,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,5,80,NA,67.575,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,5,85,NA,67.575,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,5,90,NA,67.575,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,5,95,NA,67.575,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,6,80,12,80.17083333333333,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,6,85,NA,80.17083333333333,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,6,90,NA,80.17083333333333,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,6,95,NA,80.17083333333333,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,7,80,4,88.31666666666666,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,7,85,7,88.31666666666666,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,7,90,NA,88.31666666666666,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,7,95,NA,88.31666666666666,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,8,80,3,93.64583333333333,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,8,85,4,93.64583333333333,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,8,90,4,93.64583333333333,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,8,95,NA,93.64583333333333,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,9,80,2,95.80416666666666,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,9,85,3,95.80416666666666,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,9,90,3,95.80416666666666,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,9,95,10,95.80416666666666,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,10,80,2,98.45416666666667,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,10,85,2,98.45416666666667,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,10,90,2,98.45416666666667,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,10,95,3,98.45416666666667,RAW
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,0,80,NA,1.2583333333333333,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,0,85,NA,1.2583333333333333,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,0,90,NA,1.2583333333333333,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,0,95,NA,1.2583333333333333,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,1,80,NA,1.825,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,1,85,NA,1.825,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,1,90,NA,1.825,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,1,95,NA,1.825,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,2,80,NA,2.2875,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,2,85,NA,2.2875,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,2,90,NA,2.2875,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,2,95,NA,2.2875,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,3,80,NA,3.25,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,3,85,NA,3.25,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,3,90,NA,3.25,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,3,95,NA,3.25,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,4,80,NA,4.016666666666667,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,4,85,NA,4.016666666666667,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,4,90,NA,4.016666666666667,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,4,95,NA,4.016666666666667,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,5,80,NA,8.441666666666666,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,5,85,NA,8.441666666666666,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,5,90,NA,8.441666666666666,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,5,95,NA,8.441666666666666,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,6,80,NA,17.091666666666665,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,6,85,NA,17.091666666666665,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,6,90,NA,17.091666666666665,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,6,95,NA,17.091666666666665,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,7,80,NA,30.266666666666666,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,7,85,NA,30.266666666666666,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,7,90,NA,30.266666666666666,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,7,95,NA,30.266666666666666,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,8,80,NA,44.84166666666667,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,8,85,NA,44.84166666666667,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,8,90,NA,44.84166666666667,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,8,95,NA,44.84166666666667,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,9,80,NA,60.458333333333336,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,9,85,NA,60.458333333333336,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,9,90,NA,60.458333333333336,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,9,95,NA,60.458333333333336,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,10,80,NA,76.9625,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,10,85,NA,76.9625,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,10,90,NA,76.9625,Z_ABS
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,10,95,NA,76.9625,Z_ABS
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,0,80,NA,5.547113095238179,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,0,85,NA,5.547113095238179,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,0,90,NA,5.547113095238179,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,0,95,NA,5.547113095238179,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,1,80,NA,11.054345238095406,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,1,85,NA,11.054345238095406,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,1,90,NA,11.054345238095406,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,1,95,NA,11.054345238095406,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,2,80,NA,23.162232142857484,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,2,85,NA,23.162232142857484,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,2,90,NA,23.162232142857484,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,2,95,NA,23.162232142857484,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,3,80,NA,32.47970238095283,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,3,85,NA,32.47970238095283,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,3,90,NA,32.47970238095283,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,3,95,NA,32.47970238095283,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,4,80,NA,44.93625000000069,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,4,85,NA,44.93625000000069,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,4,90,NA,44.93625000000069,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,4,95,NA,44.93625000000069,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,5,80,NA,55.325892857143856,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,5,85,NA,55.325892857143856,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,5,90,NA,55.325892857143856,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,5,95,NA,55.325892857143856,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,6,80,NA,65.71291666666806,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,6,85,NA,65.71291666666806,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,6,90,NA,65.71291666666806,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,6,95,NA,65.71291666666806,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,7,80,NA,79.10687500000095,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,7,85,NA,79.10687500000095,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,7,90,NA,79.10687500000095,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,7,95,NA,79.10687500000095,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,8,80,8,85.98258928571394,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,8,85,12,85.98258928571394,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,8,90,NA,85.98258928571394,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,8,95,NA,85.98258928571394,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,9,80,5,92.6564583333324,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,9,85,6,92.6564583333324,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,9,90,9,92.6564583333324,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,9,95,NA,92.6564583333324,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,10,80,4,96.64366071428461,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,10,85,5,96.64366071428461,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,10,90,6,96.64366071428461,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_ext_0_1,10,95,9,96.64366071428461,EXT
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,0,80,NA,5.1013392857143725,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,0,85,NA,5.1013392857143725,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,0,90,NA,5.1013392857143725,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,0,95,NA,5.1013392857143725,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,1,80,NA,11.82038690476211,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,1,85,NA,11.82038690476211,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,1,90,NA,11.82038690476211,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,1,95,NA,11.82038690476211,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,2,80,NA,26.166815476190923,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,2,85,NA,26.166815476190923,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,2,90,NA,26.166815476190923,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,2,95,NA,26.166815476190923,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,3,80,NA,38.19750000000064,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,3,85,NA,38.19750000000064,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,3,90,NA,38.19750000000064,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,3,95,NA,38.19750000000064,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,4,80,NA,49.75925595238201,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,4,85,NA,49.75925595238201,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,4,90,NA,49.75925595238201,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,4,95,NA,49.75925595238201,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,5,80,NA,57.682529761906224,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,5,85,NA,57.682529761906224,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,5,90,NA,57.682529761906224,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,5,95,NA,57.682529761906224,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,6,80,NA,71.63625000000123,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,6,85,NA,71.63625000000123,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,6,90,NA,71.63625000000123,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,6,95,NA,71.63625000000123,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,7,80,9,84.7093750000014,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,7,85,NA,84.7093750000014,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,7,90,NA,84.7093750000014,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,7,95,NA,84.7093750000014,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,8,80,6,89.89622023809643,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,8,85,8,89.89622023809643,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,8,90,NA,89.89622023809643,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,8,95,NA,89.89622023809643,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,9,80,5,94.23985119047714,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,9,85,6,94.23985119047714,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,9,90,7,94.23985119047714,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,9,95,NA,94.23985119047714,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,10,80,5,98.22642857142957,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,10,85,5,98.22642857142957,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,10,90,5,98.22642857142957,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_pos_0_1,10,95,8,98.22642857142957,POS
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,0,80,NA,6.799642857142641,RAW
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,0,85,NA,6.799642857142641,RAW
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,0,90,NA,6.799642857142641,RAW
