analysis_sample,weighting,method,matrix_name,d_hamming,prototype,center_pattern_key,center_signature_size,center_active_determinants,center_weight,center_weight_pct,n_unique_patterns_in_ball,incremental_covered_weight,incremental_covered_pct,cumulative_covered_weight,cumulative_covered_pct,weighted_mean_hamming,max_hamming_in_ball,total_weight,n_unique_patterns
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,9,9,10010100001011111000001000111011,15,det_01_profits; det_04_added_value; det_06_climate_protection; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_23_support; det_27_fun; det_28_recognition; det_29_trends; det_31_approval; det_32_own_significance,0.033482142857142856,0.006696428571428401,8,0.14955357142857142,0.029910714285713524,498.8206845238112,99.7641369047597,4.865671641791045,8,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,9,10,00100100101111100010111100000000,13,det_03_risk_profile; det_06_climate_protection; det_09_safety; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_19_wellbeing; det_21_rights_and_duties; det_22_peer_pressure; det_23_support; det_24_socialising,0.03125,0.006249999999999841,11,0.2075892857142857,0.04151785714285608,499.0282738095255,99.80565476190256,6.204301075268818,9,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,9,11,01000000010010000000001100100110,8,det_02_credit_score; det_10_cost_efficiency; det_13_technical_fit; det_23_support; det_24_socialising; det_27_fun; det_30_authority; det_31_approval,0.03125,0.006249999999999841,19,0.35119047619047616,0.07023809523809343,499.379464285716,99.87589285714064,4.692796610169492,9,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,9,12,10100100011000001110000010010101,12,det_01_profits; det_03_risk_profile; det_06_climate_protection; det_10_cost_efficiency; det_11_knowledge; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_25_agreement; det_28_recognition; det_30_authority; det_32_own_significance,0.03125,0.006249999999999841,11,0.234375,0.046874999999998807,499.613839285716,99.92276785714064,2.6,9,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,10,1,10000100011010100011011100011110,15,det_01_profits; det_06_climate_protection; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_19_wellbeing; det_20_coziness; det_22_peer_pressure; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,2.0912202380952363,0.4182440476190366,3077,183.60595238095416,36.721190476189896,183.60595238095416,36.721190476189896,7.151520628416039,10,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,10,2,00000011111010001000000000010000,8,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_17_adherence; det_28_recognition,2.0580357142857126,0.41160714285713207,4736,260.37857142857456,52.07571428571359,443.9845238095287,88.79690476190348,6.659222149068476,10,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,10,3,00000101001011011000010100111110,14,det_06_climate_protection; det_08_trust; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,1.312797619047619,0.26255952380951714,651,28.601488095237862,5.720297619047426,472.58601190476656,94.5172023809509,5.171496654561391,10,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,10,4,11000011111110110111100000000000,15,det_01_profits; det_02_credit_score; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,0.7041666666666668,0.14083333333332979,580,19.02842261904762,3.8056845238094272,491.61443452381417,98.32288690476034,5.23677769001572,10,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,10,5,10100000001100010100010100000000,8,det_01_profits; det_03_risk_profile; det_11_knowledge; det_12_own_competence; det_16_commitment; det_18_autonomy; det_22_peer_pressure; det_24_socialising,0.23705357142857142,0.04741071428571308,118,3.783779761904761,0.756755952380933,495.39821428571895,99.07964285714127,5.995555905140209,10,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,10,6,00101000011000101001000100000100,9,det_03_risk_profile; det_05_frugality; det_10_cost_efficiency; det_11_knowledge; det_15_self_satisfaction; det_17_adherence; det_20_coziness; det_24_socialising; det_30_authority,0.1808035714285714,0.03616071428571336,103,2.6251488095238065,0.5250297619047479,498.02336309524276,99.60467261904601,5.5911229522136,10,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,10,7,00000010010000000000000101111110,9,det_07_legal; det_10_cost_efficiency; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,0.10639880952380952,0.021279761904761364,47,1.2355654761904766,0.24711309523808903,499.2589285714332,99.8517857142841,3.8198241599421885,10,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,10,8,00100100101111100010000000000000,9,det_03_risk_profile; det_06_climate_protection; det_09_safety; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_19_wellbeing,0.03125,0.006249999999999841,18,0.4055059523809524,0.08110119047618841,499.6644345238142,99.9328869047603,5.489908256880734,10,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,10,9,10100100011000001110000010010101,12,det_01_profits; det_03_risk_profile; det_06_climate_protection; det_10_cost_efficiency; det_11_knowledge; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_25_agreement; det_28_recognition; det_30_authority; det_32_own_significance,0.03125,0.006249999999999841,5,0.140625,0.028124999999999283,499.8050595238142,99.9610119047603,1.4444444444444444,3,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,10,10,11000100010011000000001100000000,8,det_01_profits; det_02_credit_score; det_06_climate_protection; det_10_cost_efficiency; det_13_technical_fit; det_14_environmental_concerns; det_23_support; det_24_socialising,0.03125,0.006249999999999841,4,0.078125,0.015624999999999603,499.8831845238142,99.9766369047603,2,4,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,10,11,00010111001011111010100010010010,15,det_04_added_value; det_06_climate_protection; det_07_legal; det_08_trust; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_21_rights_and_duties; det_25_agreement; det_28_recognition; det_31_approval,0.020833333333333332,0.00416666666666656,2,0.03645833333333333,0.00729166666666648,499.9196428571475,99.98392857142694,3.0000000000000004,7,500.00000000001273,9346
RENOVISOR,equal_candidate,KMEANS,matrix_32_raw_0_1,10,12,11100010011010111100010000001011,15,det_01_profits; det_02_credit_score; det_03_risk_profile; det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_22_peer_pressure; det_29_trends; det_31_approval; det_32_own_significance,0.017857142857142856,0.0035714285714284802,2,0.033482142857142856,0.006696428571428401,499.95312500000466,99.99062499999839,3.7333333333333334,8,500.00000000001273,9346
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,0,1,00000000010000000000010100111110,8,det_10_cost_efficiency; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,12.375,0.4125,1,12.375,0.4125,12.375,0.4125,0,0,3000,9346
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,0,2,10000100011010100011011100011110,15,det_01_profits; det_06_climate_protection; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_19_wellbeing; det_20_coziness; det_22_peer_pressure; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,11.875,0.3958333333333333,1,11.875,0.3958333333333333,24.25,0.8083333333333333,0,0,3000,9346
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,0,3,00000011111010001000000000010000,8,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_17_adherence; det_28_recognition,11.75,0.39166666666666666,1,11.75,0.39166666666666666,36,1.2,0,0,3000,9346
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,0,4,00000000011000000000010100111110,9,det_10_cost_efficiency; det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,10,0.3333333333333333,1,10,0.3333333333333333,46,1.5333333333333334,0,0,3000,9346
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,0,5,00000101001011010000010100111110,13,det_06_climate_protection; det_08_trust; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_16_commitment; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,9.75,0.325,1,9.75,0.325,55.75,1.8583333333333334,0,0,3000,9346
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,0,6,00000000011010100010011100011110,12,det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_19_wellbeing; det_22_peer_pressure; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,9.625,0.32083333333333336,1,9.625,0.32083333333333336,65.375,2.1791666666666667,0,0,3000,9346
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,0,7,00000010011000000000000100011110,8,det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,8.625,0.2875,1,8.625,0.2875,74,2.466666666666667,0,0,3000,9346
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,0,8,00000000011010000000011100011110,10,det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_22_peer_pressure; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,8.25,0.275,1,8.25,0.275,82.25,2.7416666666666667,0,0,3000,9346
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,0,9,00000011111010001010000000010000,9,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_17_adherence; det_19_wellbeing; det_28_recognition,8.125,0.2708333333333333,1,8.125,0.2708333333333333,90.375,3.0125,0,0,3000,9346
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,0,10,00000101001011011000010100111110,14,det_06_climate_protection; det_08_trust; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,7.75,0.25833333333333336,1,7.75,0.25833333333333336,98.125,3.2708333333333335,0,0,3000,9346
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,0,11,00100011111010101010000100011110,15,det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,7.75,0.25833333333333336,1,7.75,0.25833333333333336,105.875,3.529166666666667,0,0,3000,9346
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,0,12,00000011111010101010000000010000,10,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_28_recognition,7.5,0.25,1,7.5,0.25,113.375,3.779166666666667,0,0,3000,9346
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,1,1,00000000010000000000010100111110,8,det_10_cost_efficiency; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,12.375,0.4125,10,32.5,1.0833333333333333,32.5,1.0833333333333333,0.6192307692307693,1,3000,9346
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,1,2,10000100011010100011011100011110,15,det_01_profits; det_06_climate_protection; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_19_wellbeing; det_20_coziness; det_22_peer_pressure; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,11.875,0.3958333333333333,9,32.75,1.0916666666666666,65.25,2.175,0.6374045801526718,1,3000,9346
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,1,3,00000011111010001000000000010000,8,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_17_adherence; det_28_recognition,11.75,0.39166666666666666,9,34.125,1.1375,99.375,3.3125,0.6556776556776557,1,3000,9346
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,1,4,00000101001011010000010100111110,13,det_06_climate_protection; det_08_trust; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_16_commitment; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,9.75,0.325,20,44.125,1.4708333333333334,143.5,4.783333333333333,0.7790368271954674,1,3000,9346
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,1,5,00000000011010100010011100011110,12,det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_19_wellbeing; det_22_peer_pressure; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,9.625,0.32083333333333336,21,46.25,1.5416666666666667,189.75,6.325,0.7918918918918919,1,3000,9346
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,1,6,00000010011000000000000100011110,8,det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,8.625,0.2875,9,24,0.8,213.75,7.125,0.640625,1,3000,9346
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,1,7,00000000011010000000011100011110,10,det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_22_peer_pressure; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,8.25,0.275,15,30.75,1.025,244.5,8.15,0.7317073170731707,1,3000,9346
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,1,8,00100011111010101010000100011110,15,det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,7.75,0.25833333333333336,11,24.25,0.8083333333333333,268.75,8.958333333333334,0.6804123711340206,1,3000,9346
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,1,9,00000011111010101010000000010000,10,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_28_recognition,7.5,0.25,17,30.75,1.025,299.5,9.983333333333333,0.7560975609756098,1,3000,9346
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,1,10,00000011111010111011100000000000,12,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,7.5,0.25,20,42.25,1.4083333333333334,341.75,11.391666666666667,0.8224852071005917,1,3000,9346
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,1,11,00000000001000000000010100111110,8,det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,7.25,0.24166666666666667,8,13.75,0.4583333333333333,355.5,11.85,0.4727272727272727,1,3000,9346
RENOVISOR,equal_element,KMEANS,matrix_32_raw_0_1,1,12,00000000011000000000010100011110,8,det_10_cost_efficiency; det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,6.5,0.21666666666666667,6,8.625,0.2875,364.125,12.1375,0.2463768115942029,1,3000,9346
