analysis_sample,weighting,method,matrix_name,matrix,d_hamming,prototype,incremental_covered_pct,cumulative_covered_pct,center_signature_size,center_active_determinants
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,5,1,6.28479166666528,6.28479166666528,9,det_01_profits; det_02_credit_score; det_05_frugality; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,6,1,10.049196428569624,10.049196428569624,9,det_01_profits; det_02_credit_score; det_05_frugality; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,7,1,14.812648809521166,14.812648809521166,9,det_01_profits; det_02_credit_score; det_05_frugality; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,8,1,19.839226190471166,19.839226190471166,9,det_01_profits; det_02_credit_score; det_05_frugality; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,9,1,25.67982142856441,25.67982142856441,9,det_01_profits; det_02_credit_score; det_05_frugality; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,10,1,31.889999999991815,31.889999999991815,9,det_01_profits; det_02_credit_score; det_05_frugality; det_22_peer_pressure; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,0,2,0.038779761904753976,0.07898809523807909,8,det_01_profits; det_02_credit_score; det_05_frugality; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,1,2,0.248184523809473,0.46258928571419106,12,det_01_profits; det_02_credit_score; det_05_frugality; det_17_adherence; det_22_peer_pressure; det_23_support; det_24_socialising; det_25_agreement; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,2,2,0.890297619047437,1.4675892857139854,12,det_01_profits; det_02_credit_score; det_05_frugality; det_17_adherence; det_22_peer_pressure; det_23_support; det_24_socialising; det_25_agreement; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,3,2,1.2794642857140266,2.8690773809517998,13,det_01_profits; det_02_credit_score; det_05_frugality; det_17_adherence; det_19_wellbeing; det_22_peer_pressure; det_23_support; det_24_socialising; det_25_agreement; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,4,2,1.4242857142854264,4.582589285713359,14,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_17_adherence; det_22_peer_pressure; det_23_support; det_24_socialising; det_25_agreement; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,5,2,6.936458333331779,13.221249999997061,10,det_08_trust; det_11_knowledge; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_28_recognition; det_29_trends; det_31_approval; det_32_own_significance
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,6,2,11.741071428569347,21.790267857138968,10,det_08_trust; det_11_knowledge; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_28_recognition; det_29_trends; det_31_approval; det_32_own_significance
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,7,2,17.18907738094845,32.00172619046961,10,det_08_trust; det_11_knowledge; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_28_recognition; det_29_trends; det_31_approval; det_32_own_significance
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,8,2,22.824880952374535,42.6641071428457,10,det_08_trust; det_11_knowledge; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_28_recognition; det_29_trends; det_31_approval; det_32_own_significance
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,9,2,27.481369047611334,53.16119047617575,10,det_08_trust; det_11_knowledge; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_28_recognition; det_29_trends; det_31_approval; det_32_own_significance
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,10,2,31.751249999991405,63.64124999998322,10,det_08_trust; det_11_knowledge; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_28_recognition; det_29_trends; det_31_approval; det_32_own_significance
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,0,3,0.03797619047618271,0.1169642857142618,12,det_01_profits; det_02_credit_score; det_05_frugality; det_17_adherence; det_22_peer_pressure; det_23_support; det_24_socialising; det_25_agreement; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,1,3,0.13056547619044953,0.5931547619046404,9,det_01_profits; det_02_credit_score; det_05_frugality; det_24_socialising; det_25_agreement; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,2,3,0.30136904761898575,1.768958333332971,8,det_02_credit_score; det_17_adherence; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,3,3,0.6217559523808254,3.4908333333326254,8,det_02_credit_score; det_17_adherence; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,4,3,1.2909523809521157,5.873541666665475,8,det_02_credit_score; det_17_adherence; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,5,3,0.3449107142856434,13.566160714282704,9,det_02_credit_score; det_05_frugality; det_20_coziness; det_21_rights_and_duties; det_25_agreement; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,6,3,2.3536011904757004,24.143869047614672,8,det_01_profits; det_08_trust; det_17_adherence; det_22_peer_pressure; det_26_novelty; det_28_recognition; det_29_trends; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,7,3,3.5374999999992904,35.53922619046891,15,det_04_added_value; det_06_climate_protection; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness; det_26_novelty; det_27_fun; det_32_own_significance
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,8,3,6.109017857141516,48.77312499998722,15,det_04_added_value; det_06_climate_protection; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness; det_26_novelty; det_27_fun; det_32_own_significance
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,9,3,8.73092261904587,61.89211309522162,15,det_04_added_value; det_06_climate_protection; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness; det_26_novelty; det_27_fun; det_32_own_significance
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,10,3,10.449970238093314,74.091220238076545,15,det_04_added_value; det_06_climate_protection; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness; det_26_novelty; det_27_fun; det_32_own_significance
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,0,4,0.03699404761904005,0.15395833333330186,9,det_01_profits; det_02_credit_score; det_05_frugality; det_24_socialising; det_25_agreement; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,1,4,0.09755952380950386,0.6907142857141444,14,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_17_adherence; det_22_peer_pressure; det_23_support; det_24_socialising; det_25_agreement; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,2,4,0.6753869047617664,2.444345238094737,10,det_08_trust; det_11_knowledge; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_28_recognition; det_29_trends; det_31_approval; det_32_own_significance
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,3,4,1.6691964285710907,5.160029761903716,10,det_08_trust; det_11_knowledge; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_28_recognition; det_29_trends; det_31_approval; det_32_own_significance
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,4,4,3.7510119047611465,9.62455357142662,10,det_08_trust; det_11_knowledge; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_28_recognition; det_29_trends; det_31_approval; det_32_own_significance
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,5,4,1.1879464285711896,14.754107142853895,8,det_01_profits; det_08_trust; det_17_adherence; det_22_peer_pressure; det_26_novelty; det_28_recognition; det_29_trends; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,6,4,1.1324999999997727,25.276369047614445,13,det_01_profits; det_02_credit_score; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_28_recognition; det_29_trends
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,7,4,1.420476190475901,36.959702380944805,15,det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_21_rights_and_duties; det_23_support; det_26_novelty; det_27_fun; det_32_own_significance
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,8,4,2.119047619047181,50.8921726190344,9,det_01_profits; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_24_socialising; det_27_fun
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,9,4,3.475535714285003,65.36764880950663,9,det_01_profits; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_24_socialising; det_27_fun
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,10,4,3.9568154761896666,78.0480357142662,9,det_01_profits; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_24_socialising; det_27_fun
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,0,5,0.032113095238088675,0.18607142857139053,13,det_01_profits; det_02_credit_score; det_05_frugality; det_17_adherence; det_19_wellbeing; det_22_peer_pressure; det_23_support; det_24_socialising; det_25_agreement; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,1,5,0.0807142857142692,0.7714285714284136,8,det_02_credit_score; det_17_adherence; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,2,5,0.27437499999994375,2.718720238094681,9,det_01_profits; det_05_frugality; det_17_adherence; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,3,5,0.5272916666665586,5.687321428570275,9,det_01_profits; det_05_frugality; det_17_adherence; det_19_wellbeing; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,4,5,0.18089285714282022,9.805446428569441,9,det_02_credit_score; det_05_frugality; det_20_coziness; det_21_rights_and_duties; det_25_agreement; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,5,5,1.0622916666664528,15.816398809520347,12,det_04_added_value; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_29_trends; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,6,5,1.8626785714281884,27.139047619042632,15,det_04_added_value; det_06_climate_protection; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness; det_26_novelty; det_27_fun; det_32_own_significance
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,7,5,1.6081547619044356,38.56785714284924,8,det_08_trust; det_09_safety; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_22_peer_pressure; det_23_support; det_32_own_significance
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,8,5,1.5088392857139856,52.40101190474839,13,det_01_profits; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_20_coziness; det_22_peer_pressure; det_23_support; det_24_socialising; det_32_own_significance
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,9,5,1.9807142857138864,67.34836309522052,13,det_01_profits; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_20_coziness; det_22_peer_pressure; det_23_support; det_24_socialising; det_32_own_significance
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,10,5,1.9964285714281689,80.04446428569439,13,det_01_profits; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_20_coziness; det_22_peer_pressure; det_23_support; det_24_socialising; det_32_own_significance
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,0,6,0.03023809523808905,0.21630952380947954,14,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_17_adherence; det_22_peer_pressure; det_23_support; det_24_socialising; det_25_agreement; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,1,6,0.06360119047617747,0.835029761904591,8,det_01_profits; det_02_credit_score; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,2,6,0.13860119047616215,2.857321428570843,8,det_01_profits; det_02_credit_score; det_05_frugality; det_17_adherence; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,3,6,0.1193452380952137,5.806666666665488,9,det_02_credit_score; det_05_frugality; det_20_coziness; det_21_rights_and_duties; det_25_agreement; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,4,6,0.6644345238093875,10.46988095237883,8,det_01_profits; det_08_trust; det_17_adherence; det_22_peer_pressure; det_26_novelty; det_28_recognition; det_29_trends; det_31_approval
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,5,6,0.6126488095236835,16.429047619044034,13,det_01_profits; det_02_credit_score; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_28_recognition; det_29_trends
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,6,6,0.7852678571426968,27.924315476185328,15,det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_21_rights_and_duties; det_23_support; det_26_novelty; det_27_fun; det_32_own_significance
DIEGO,equal_candidate,KMEANS,matrix_32_raw_0_1,RAW,7,6,1.1873511904759522,39.7552083333252,9,det_01_profits; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_24_socialising; det_27_fun
