analysis_sample,weighting,method,matrix_name,d_hamming,n_prototypes_used,n_unique_patterns,final_covered_pct,first_prototype_covered_pct,last_prototype_increment_pct
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,5,12,9697,88.63333333333334,40.708333333333336,2.433333333333333
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,6,12,9697,95.44583333333334,58.9875,0.35833333333333334
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,7,12,9697,97.14583333333333,76.44583333333334,0.425
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,8,12,9697,98.35416666666667,85.48333333333333,0.30833333333333335
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,9,12,9697,99.67083333333333,92.575,0.020833333333333332
WHY_EUROPE,equal_element,KMEANS,matrix_32_pos_0_1,10,12,9697,99.95,96.00416666666666,0.04583333333333333
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,0,12,17276,0.9163392857143083,0.1141071428571457,0.06357142857143014
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,1,12,17276,3.631636904761994,0.38529761904762866,0.14157738095238445
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,2,12,17276,12.363303571428881,1.5226488095238484,0.5160416666666793
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,3,12,17276,23.805446428571965,3.0988095238096007,0.3222321428571505
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,4,12,17276,40.05988095238203,6.47738095238105,1.088184523809552
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,5,12,17276,56.27011904762027,10.282797619048035,0.7351785714285894
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,6,12,17276,71.2355654761912,16.44464285714282,0.6494940476190638
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,7,12,17276,81.9376785714291,23.25669642857153,0.8626488095238306
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,8,12,17276,88.47330357142859,30.96261904761914,0.027113095238095908
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,9,12,17276,95.24449404762252,38.94598214285953,0.09601190476190713
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,10,12,17276,98.12056547619528,46.905029761907905,0.30199404761905513
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,0,12,17276,0.8166666666666667,0.1125,0.058333333333333334
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,1,12,17276,3.216666666666667,0.37916666666666665,0.1625
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,2,12,17276,11.4375,1.45,1.0083333333333333
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,3,12,17276,22.483333333333334,2.9291666666666667,1.6666666666666667
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,4,12,17276,37.49166666666667,6.1875,1.0375
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,5,12,17276,55.68333333333333,9.895833333333334,1.5666666666666667
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,6,12,17276,67.85416666666667,15.9375,0.5541666666666667
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,7,12,17276,80.6125,22.6375,0.8791666666666667
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,8,12,17276,87.96666666666667,30.354166666666668,1.5166666666666666
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,9,12,17276,94.52916666666667,38.395833333333336,0.30416666666666664
WHY_EUROPE,equal_element,KMEANS,matrix_32_ext_0_1,10,12,17276,97.5375,46.420833333333334,0.22916666666666666
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,0,12,20430,1.2462797619046813,0.14086309523808616,0.05196428571428235
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,1,12,20430,1.8131249999998829,0.42258928571425847,0.06595238095237668
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,2,12,20430,2.2213095238093805,0.5634523809523446,0.06476190476190057
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,3,12,20430,3.492470238095012,0.7074404761904305,0.627232142857102
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,4,12,20430,5.311398809523469,0.8862797619047049,1.6630059523808494
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,5,12,20430,8.747410714285152,1.1724107142856397,0.831666666666613
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,6,12,20430,14.547886904760933,1.6515476190475138,0.2993452380952187
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,7,12,20430,25.838363095236435,2.2361904761903335,1.0882142857142183
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,8,12,20430,41.2076190476168,3.2018154761902706,1.6319940476189458
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,9,12,20430,60.148809523805426,5.173363095237698,2.0185119047617763
WHY_EUROPE,equal_candidate,KMEANS,matrix_32_z_abs,10,12,20430,77.91410714285107,8.977678571428152,3.345773809523599
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,0,12,20430,1.2583333333333333,0.14166666666666666,0.05416666666666667
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,1,12,20430,1.825,0.425,0.075
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,2,12,20430,2.2875,0.5666666666666667,0.1125
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,3,12,20430,3.25,0.7125,0.19166666666666668
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,4,12,20430,4.016666666666667,0.8958333333333334,0.3
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,5,12,20430,8.441666666666666,1.1875,0.85
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,6,12,20430,17.091666666666665,1.6625,2.875
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,7,12,20430,30.266666666666666,2.2375,1.0708333333333333
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,8,12,20430,44.84166666666667,3.1958333333333333,1.8958333333333333
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,9,12,20430,60.458333333333336,5.1375,1.9166666666666667
WHY_EUROPE,equal_element,KMEANS,matrix_32_z_abs,10,12,20430,76.9625,8.904166666666667,1.0416666666666667
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,0,12,19985,1.7441666666665656,0.5024999999999706,0.06627976190475805
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,1,12,19985,3.591428571428363,1.3208333333332565,0.1619047619047525
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,2,12,19985,9.224642857142317,3.55113095238074,0.4943154761904477
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,3,12,19985,14.48035714285628,5.81321428571392,0.39991071428569086
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,4,12,19985,23.903809523808174,8.45151785714243,0.5814285714285369
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,5,12,19985,32.67163690476006,11.014613095237577,1.10818452380946
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,6,12,19985,47.56181547618797,13.69872023809459,0.912023809523757
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,7,12,19985,58.91630952380617,16.327351190474896,0.5993749999999644
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,8,12,19985,73.114077380948,17.50241071428442,1.1213392857142235
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,9,12,19985,81.55877976189872,18.766666666665344,0.9628869047618484
WHY_EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,10,12,19985,91.17494047618244,20.294761904760392,0.5785416666666324
WHY_EUROPE,equal_element,EFA,matrix_32_raw_0_1,0,12,19985,1.5541666666666667,0.44166666666666665,0.05416666666666667
WHY_EUROPE,equal_element,EFA,matrix_32_raw_0_1,1,12,19985,3.2333333333333334,1.1791666666666667,0.175
WHY_EUROPE,equal_element,EFA,matrix_32_raw_0_1,2,12,19985,7.766666666666667,3.2291666666666665,0.3
WHY_EUROPE,equal_element,EFA,matrix_32_raw_0_1,3,12,19985,13.079166666666667,5.308333333333334,0.375
WHY_EUROPE,equal_element,EFA,matrix_32_raw_0_1,4,12,19985,22.125,7.775,1.175
WHY_EUROPE,equal_element,EFA,matrix_32_raw_0_1,5,12,19985,30.2625,10.183333333333334,0.6291666666666667
WHY_EUROPE,equal_element,EFA,matrix_32_raw_0_1,6,12,19985,44.416666666666664,12.75,1.4291666666666667
WHY_EUROPE,equal_element,EFA,matrix_32_raw_0_1,7,12,19985,58.4875,15.291666666666666,2.3041666666666667
WHY_EUROPE,equal_element,EFA,matrix_32_raw_0_1,8,12,19985,69.125,16.570833333333333,1.6416666666666666
WHY_EUROPE,equal_element,EFA,matrix_32_raw_0_1,9,12,19985,80.3625,17.954166666666666,1.4375
WHY_EUROPE,equal_element,EFA,matrix_32_raw_0_1,10,12,19985,89.73333333333333,19.691666666666666,0.24166666666666667
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,0,12,20674,0.6686011904761487,0.18845238095236924,0.03499999999999782
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,1,12,20674,2.007678571428446,0.49508928571425487,0.10124999999999368
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,2,12,20674,5.809999999999639,1.5889880952379978,0.27538690476188743
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,3,12,20674,11.223958333332645,2.93449404761887,0.45124999999997184
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,4,12,20674,19.089910714284496,5.049434523809157,0.28702380952379136
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,5,12,20674,28.222053571426684,7.161428571428093,0.3907738095237846
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,6,12,20674,40.85883928571187,10.00077380952337,1.0134821428570808
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,7,12,20674,54.58279761904484,12.867261904761362,3.641130952380737
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,8,12,20674,65.93360119047247,15.304702380951408,0.34464285714283555
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,9,12,20674,77.65946428570798,17.844999999998237,0.6002976190475807
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,10,12,20674,88.17255952380096,20.711994047616475,0.8377083333332802
WHY_EUROPE,equal_element,EFA,matrix_32_pos_0_1,0,12,20674,0.5958333333333333,0.15416666666666667,0.03333333333333333
WHY_EUROPE,equal_element,EFA,matrix_32_pos_0_1,1,12,20674,1.7125,0.4083333333333333,0.0625
WHY_EUROPE,equal_element,EFA,matrix_32_pos_0_1,2,12,20674,5.254166666666666,1.3625,0.25833333333333336
WHY_EUROPE,equal_element,EFA,matrix_32_pos_0_1,3,12,20674,9.866666666666667,2.5541666666666667,0.20416666666666666
WHY_EUROPE,equal_element,EFA,matrix_32_pos_0_1,4,12,20674,17.5375,4.508333333333334,0.26666666666666666
WHY_EUROPE,equal_element,EFA,matrix_32_pos_0_1,5,12,20674,24.683333333333334,6.466666666666667,0.4666666666666667
WHY_EUROPE,equal_element,EFA,matrix_32_pos_0_1,6,12,20674,36.675,9.1625,0.48333333333333334
WHY_EUROPE,equal_element,EFA,matrix_32_pos_0_1,7,12,20674,50.454166666666666,11.9125,0.8791666666666667
WHY_EUROPE,equal_element,EFA,matrix_32_pos_0_1,8,12,20674,64.22083333333333,14.425,1.7958333333333334
WHY_EUROPE,equal_element,EFA,matrix_32_pos_0_1,9,12,20674,75.69583333333334,17.091666666666665,0.37083333333333335
WHY_EUROPE,equal_element,EFA,matrix_32_pos_0_1,10,12,20674,87.09583333333333,20.225,1.1958333333333333
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,0,12,20341,1.0972916666665902,0.17595238095236873,0.06151785714285284
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,1,12,20341,2.7888392857140905,0.5137202380952024,0.13681547619046663
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,2,12,20341,7.049523809523319,2.0308035714284305,0.27473214285712355
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,3,12,20341,12.328244047618181,3.8530952380949555,0.4157440476190184
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,4,12,20341,18.3103869047606,6.711041666666153,0.6646726190475727
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,5,12,20341,25.786815476188714,9.479791666666085,0.29547619047616963
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,6,12,20341,35.74330357142622,12.360744047618338,0.5167857142856773
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,7,12,20341,45.334345238091984,15.165833333332039,0.8658630952380348
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,8,12,20341,58.828601190472014,16.78937499999824,0.8643452380951783
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,9,12,20341,74.16994047618417,18.39660714285536,2.8866369047616907
WHY_EUROPE,equal_candidate,EFA,matrix_32_ext_0_1,10,12,20341,84.102083333325,20.34449404761717,0.748035714285661
WHY_EUROPE,equal_element,EFA,matrix_32_ext_0_1,0,12,20341,0.9583333333333334,0.14583333333333334,0.04583333333333333
WHY_EUROPE,equal_element,EFA,matrix_32_ext_0_1,1,12,20341,2.425,0.43333333333333335,0.12916666666666668
WHY_EUROPE,equal_element,EFA,matrix_32_ext_0_1,2,12,20341,6.145833333333333,1.8083333333333333,0.175
WHY_EUROPE,equal_element,EFA,matrix_32_ext_0_1,3,12,20341,10.566666666666666,3.475,0.3
WHY_EUROPE,equal_element,EFA,matrix_32_ext_0_1,4,12,20341,16.079166666666666,6.120833333333334,0.6916666666666667
WHY_EUROPE,equal_element,EFA,matrix_32_ext_0_1,5,12,20341,22.616666666666667,8.683333333333334,0.38333333333333336
WHY_EUROPE,equal_element,EFA,matrix_32_ext_0_1,6,12,20341,31.070833333333333,11.4125,0.775
WHY_EUROPE,equal_element,EFA,matrix_32_ext_0_1,7,12,20341,43.666666666666664,14.104166666666666,1.4791666666666667
WHY_EUROPE,equal_element,EFA,matrix_32_ext_0_1,8,12,20341,58.3875,15.804166666666667,0.36666666666666664
WHY_EUROPE,equal_element,EFA,matrix_32_ext_0_1,9,12,20341,69.09583333333333,17.4875,0.30833333333333335
WHY_EUROPE,equal_element,EFA,matrix_32_ext_0_1,10,12,20341,81.47083333333333,19.591666666666665,0.6041666666666666
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,0,12,21406,0.3193749999999652,0.05482142857142259,0.02211309523809283
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,1,12,21406,0.8991369047618066,0.16636904761902951,0.06633928571427848
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,2,12,21406,2.092440476190249,0.6746726190475457,0.07907738095237235
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,3,12,21406,4.0132142857138495,1.306934523809383,0.24446428571425918
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,4,12,21406,7.058154761904,2.806011904761607,0.18443452380950381
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,5,12,21406,10.983511904760666,4.572589285713746,0.26532738095235203
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,6,12,21406,18.566726190474068,6.994553571427694,0.5792857142856509
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,7,12,21406,32.57324404761563,9.50916666666584,1.9615476190474086
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,8,12,21406,48.44318452380463,12.276160714284666,1.6677678571426777
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,9,12,21406,64.68238095237425,15.293244047617607,1.3249404761903372
WHY_EUROPE,equal_candidate,EFA,matrix_32_z_abs,10,12,21406,81.25770833332366,19.26559523809233,1.407678571428423
WHY_EUROPE,equal_element,EFA,matrix_32_z_abs,0,12,21406,0.2791666666666667,0.041666666666666664,0.020833333333333332
WHY_EUROPE,equal_element,EFA,matrix_32_z_abs,1,12,21406,0.8416666666666667,0.14166666666666666,0.0625
WHY_EUROPE,equal_element,EFA,matrix_32_z_abs,2,12,21406,1.9041666666666666,0.625,0.075
WHY_EUROPE,equal_element,EFA,matrix_32_z_abs,3,12,21406,3.7083333333333335,1.2208333333333334,0.24166666666666667
WHY_EUROPE,equal_element,EFA,matrix_32_z_abs,4,12,21406,6.816666666666666,2.620833333333333,0.16666666666666666
WHY_EUROPE,equal_element,EFA,matrix_32_z_abs,5,12,21406,10.15,4.266666666666667,0.2791666666666667
WHY_EUROPE,equal_element,EFA,matrix_32_z_abs,6,12,21406,18.141666666666666,6.558333333333334,0.16666666666666666
WHY_EUROPE,equal_element,EFA,matrix_32_z_abs,7,12,21406,29.158333333333335,8.983333333333333,0.9083333333333333
WHY_EUROPE,equal_element,EFA,matrix_32_z_abs,8,12,21406,45.1375,11.745833333333334,1.4208333333333334
WHY_EUROPE,equal_element,EFA,matrix_32_z_abs,9,12,21406,63.833333333333336,14.779166666666667,2.6125
WHY_EUROPE,equal_element,EFA,matrix_32_z_abs,10,12,21406,77.3625,18.9,1.15
WHY_LATAM,equal_candidate,KMEANS,matrix_32_raw_0_1,0,12,8886,4.320119047618944,0.3977976190476094,0.3192857142857067
WHY_LATAM,equal_candidate,KMEANS,matrix_32_raw_0_1,1,12,8886,13.170386904761594,1.8304166666666235,1.0121726190475955
WHY_LATAM,equal_candidate,KMEANS,matrix_32_raw_0_1,2,12,8886,34.47726190476109,4.685327380952267,1.9212499999999557
WHY_LATAM,equal_candidate,KMEANS,matrix_32_raw_0_1,3,12,8886,58.47845238095108,9.069642857142687,2.4436607142856586
WHY_LATAM,equal_candidate,KMEANS,matrix_32_raw_0_1,4,12,8886,81.41202380952191,13.896636904761452,3.5080654761903958
WHY_LATAM,equal_candidate,KMEANS,matrix_32_raw_0_1,5,12,8886,91.57705357142613,18.715267857142226,0.8377976190475996
WHY_LATAM,equal_candidate,KMEANS,matrix_32_raw_0_1,6,12,8886,96.01193452380693,24.03160714285626,0.02276785714285661
WHY_LATAM,equal_candidate,KMEANS,matrix_32_raw_0_1,7,12,8886,98.39068452380722,29.617440476189653,0.392708333333324
WHY_LATAM,equal_candidate,KMEANS,matrix_32_raw_0_1,8,12,8886,99.14803571428457,37.10565476190435,0.021726190476189965
WHY_LATAM,equal_candidate,KMEANS,matrix_32_raw_0_1,9,12,8886,99.77142857142721,44.541607142856456,0.06071428571428429
WHY_LATAM,equal_candidate,KMEANS,matrix_32_raw_0_1,10,12,8886,99.85223214285584,52.55163690476106,0.012946428571428267
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,0,12,8886,3.7666666666666666,0.35833333333333334,0.275
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,1,12,8886,13.095833333333333,1.175,0.4125
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,2,12,8886,32.90833333333333,4.2625,1.4583333333333333
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,3,12,8886,57.858333333333334,8.15,3.1125
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,4,12,8886,78.77916666666667,14.3625,2.4875
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,5,12,8886,90.10416666666667,20.545833333333334,0.9041666666666667
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,6,12,8886,94.93333333333334,28.795833333333334,0.029166666666666667
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,7,12,8886,97.69166666666666,37.4625,0.14166666666666666
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,8,12,8886,99.05416666666666,44.2875,0.10833333333333334
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,9,12,8886,99.63333333333334,51.34166666666667,0.0375
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,10,12,8886,99.89583333333333,57.2,0.0375
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,0,12,6963,7.82830357142843,0.9900892857142684,0.4624107142857056
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,1,12,6963,25.507886904761445,4.759285714285627,0.9501190476190304
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,2,12,6963,50.619791666665776,9.357232142856981,0.7727083333333195
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,3,12,6963,72.42940476190343,17.616994047618707,1.2981547619047402
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,4,12,6963,89.81577380952233,27.04238095238061,1.2933630952380757
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,5,12,6963,94.56514880952253,39.92077380952332,1.5591964285714075
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,6,12,6963,98.25392857142866,53.69830357142935,0.2520535714285671
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,7,12,6963,99.31696428571271,63.751130952380194,0.11800595238095025
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,8,12,6963,99.96160714285551,73.81232142857051,0.013392857142856904
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,9,12,6963,99.99999999999872,82.51139880952302,0.0031249999999999447
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,10,9,6963,99.99999999999929,89.87244047618981,0.0031249999999999447
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,0,12,6963,7.116666666666666,0.8416666666666667,0.4583333333333333
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,1,12,6963,23.241666666666667,4.2,0.925
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,2,12,6963,48.97083333333333,8.483333333333333,2.65
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,3,12,6963,69.8,16.4875,1.5625
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,4,12,6963,86.94166666666666,25.75,0.7583333333333333
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,5,12,6963,93.8,38.604166666666664,0.375
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,6,12,6963,98.2,52.35,0.5666666666666667
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,7,12,6963,99.1625,62.545833333333334,0.13333333333333333
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,8,12,6963,99.9375,72.7,0.016666666666666666
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,9,12,6963,100,81.425,0.004166666666666667
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,10,9,6963,100,88.9125,0.004166666666666667
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,0,12,12598,5.245505952380823,1.0845238095237837,0.22258928571428024
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,1,12,12598,11.489077380952102,2.7228571428570767,1.0816071428571166
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,2,12,12598,29.01714285714214,5.555833333333194,1.6743154761904349
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,3,12,12598,45.71395833333215,8.121696428571253,2.147797619047568
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,4,12,12598,67.98940476190334,10.969166666666455,2.3347619047618484
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,5,12,12598,81.56824404761696,13.734583333332926,0.9804464285714048
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,6,12,12598,92.63517857142536,17.417410714285097,0.659315476190459
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,7,12,12598,97.82931547618851,22.269970238094384,0.2572619047618986
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,8,12,12598,99.26071428571308,28.06383928571315,0.07255952380952203
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,9,12,12598,99.74553571428523,34.637916666666385,0.02157738095238042
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,10,12,12598,99.9249999999996,42.72499999999978,0.02991071428571355
WHY_LATAM,equal_element,KMEANS,matrix_32_ext_0_1,0,12,12598,4.7125,1.0125,0.17083333333333334
WHY_LATAM,equal_element,KMEANS,matrix_32_ext_0_1,1,12,12598,10.0625,2.5458333333333334,0.225
WHY_LATAM,equal_element,KMEANS,matrix_32_ext_0_1,2,12,12598,26.979166666666668,5.208333333333333,1.0791666666666666
WHY_LATAM,equal_element,KMEANS,matrix_32_ext_0_1,3,12,12598,43.329166666666666,7.6375,1.8916666666666666
WHY_LATAM,equal_element,KMEANS,matrix_32_ext_0_1,4,12,12598,63.96666666666667,10.4,2.9583333333333335
WHY_LATAM,equal_element,KMEANS,matrix_32_ext_0_1,5,12,12598,80.4,13.104166666666666,2.6791666666666667
WHY_LATAM,equal_element,KMEANS,matrix_32_ext_0_1,6,12,12598,91.5,16.8,0.8333333333333334
WHY_LATAM,equal_element,KMEANS,matrix_32_ext_0_1,7,12,12598,97.10416666666667,21.691666666666666,0.5916666666666667
WHY_LATAM,equal_element,KMEANS,matrix_32_ext_0_1,8,12,12598,98.9375,27.6875,0.025
WHY_LATAM,equal_element,KMEANS,matrix_32_ext_0_1,9,12,12598,99.55833333333334,34.4625,0.016666666666666666
WHY_LATAM,equal_element,KMEANS,matrix_32_ext_0_1,10,12,12598,99.9375,42.57083333333333,0.020833333333333332
WHY_LATAM,equal_candidate,KMEANS,matrix_32_z_abs,0,12,20329,1.4824107142855802,0.14946428571427223,0.07675595238094543
WHY_LATAM,equal_candidate,KMEANS,matrix_32_z_abs,1,12,20329,3.1849107142854254,0.4680357142856719,0.19752976190474408
WHY_LATAM,equal_candidate,KMEANS,matrix_32_z_abs,2,12,20329,5.42749999999951,0.828809523809449,0.1398214285714159
WHY_LATAM,equal_candidate,KMEANS,matrix_32_z_abs,3,12,20329,10.146339285713376,1.2776488095236942,1.3594047619046414
WHY_LATAM,equal_candidate,KMEANS,matrix_32_z_abs,4,12,20329,20.17041666666486,1.7705357142855536,0.6742857142856533
WHY_LATAM,equal_candidate,KMEANS,matrix_32_z_abs,5,12,20329,31.84255952380649,2.2957142857140793,1.9408928571426813
WHY_LATAM,equal_candidate,KMEANS,matrix_32_z_abs,6,12,20329,42.374851190471965,3.026101190475919,0.377946428571394
WHY_LATAM,equal_candidate,KMEANS,matrix_32_z_abs,7,12,20329,59.85133928570888,4.1792261904757915,2.1227083333331387
WHY_LATAM,equal_candidate,KMEANS,matrix_32_z_abs,8,12,20329,74.62282738094638,6.266815476189822,2.619702380952123
WHY_LATAM,equal_candidate,KMEANS,matrix_32_z_abs,9,12,20329,86.90372023808801,9.29708333333264,3.720714285713923
WHY_LATAM,equal_candidate,KMEANS,matrix_32_z_abs,10,12,20329,92.12735119046845,14.329791666665795,1.0976190476189498
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,0,12,20329,1.6291666666666667,0.1625,0.075
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,1,12,20329,3.3041666666666667,0.5083333333333333,0.18333333333333332
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,2,12,20329,5.5,0.9,0.19166666666666668
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,3,12,20329,10.7875,1.3791666666666667,1.775
