global_participant_key,dataset_source,source_survey,source_file,source_row,participant_key,age_raw,gender_raw,country_raw,country_code,diego_scale_assumption,diego_noise_added,diego_noise_sd,diego__q1,diego__q2,diego__q3,diego__q4,diego__q5,diego__q6,diego__q7,diego__q21_1,diego__q21_2,diego__q21_3,diego__q21_4,diego__q21_5,diego__q21_6,diego__q21_7,diego__q21_8,diego__q22_1,diego__q22_2,diego__q22_3,diego__q22_4,diego__q22_5,diego__q22_6,diego__q22_7,diego__q22_8,diego__q23_1,diego__q23_2,diego__q23_3,diego__q23_4,diego__q23_5,diego__q23_6,diego__q23_7,diego__q23_8,diego__q24_1,diego__q24_2,diego__q24_3,diego__q24_4,diego__q24_5,diego__q24_6,diego__q24_7,diego__q24_8,diego_det_01_0_100,diego_det_02_0_100,diego_det_03_0_100,diego_det_04_0_100,diego_det_05_0_100,diego_det_06_0_100,diego_det_07_0_100,diego_det_08_0_100,diego_det_09_0_100,diego_det_10_0_100,diego_det_11_0_100,diego_det_12_0_100,diego_det_13_0_100,diego_det_14_0_100,diego_det_15_0_100,diego_det_16_0_100,diego_det_17_0_100,diego_det_18_0_100,diego_det_19_0_100,diego_det_20_0_100,diego_det_21_0_100,diego_det_22_0_100,diego_det_23_0_100,diego_det_24_0_100,diego_det_25_0_100,diego_det_26_0_100,diego_det_27_0_100,diego_det_28_0_100,diego_det_29_0_100,diego_det_30_0_100,diego_det_31_0_100,diego_det_32_0_100
diego__diego_1518,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1518,diego_1518,26-39,Female,Belgium,BE,1_5,TRUE,1,26-39,Female,Belgium,PhD,Paid employee (private sector),None,"50,000 - 100,000 euros per year",1,1,1,5,3,4,2,4,5,3,4,3,4,3,4,4,5,4,2,2,3,2,2,2,3,3,2,1,3,1,1,4,17.057881128437835,28.784116998847686,29.254688053190847,85.3963054368832,5.730117446618782,48.11423444318594,36.799385110604945,87.99995992039035,54.09482529441447,8.702681715866984,95.23370707711025,68.30676258059557,69.77436470213391,61.490086862883174,70.43164287748586,77.32833338596924,24.003360105028104,85.17198656258107,14.984056743535778,59.802090972212326,24.775846840996145,37.12849018685805,20.17019617037372,38.03003681620947,36.57368171049639,37.359082315437185,52.06681151842818,17.737395281953816,48.196475956666795,13.018193013675239,6.075789887149091,61.52345238937079
diego__diego_1519,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1519,diego_1519,18-25,Male,Germany,DE,1_5,TRUE,1,18-25,Male,Germany,Secondary or high school diploma,Student,None,I prefer not to say,5,5,3,2,4,2,1,4,2,4,5,4,5,2,4,2,4,4,2,2,1,2,1,2,2,4,4,1,1,2,2,2,97.06773213212878,93.22749205882042,72.34861266736203,19.624655097776756,68.72755697888336,26.48258295568472,18.084372480772227,85.64762547974547,16.818959846413968,92.36117987923404,65.49121956013349,62.225452705529946,77.94077173240521,92.40300508275794,70.93766484435507,6.480058950448497,60.20142597283507,38.72644501417619,62.06928177059827,57.84417708582945,9.570976196144587,34.376861362105934,11.231481877346628,66.43355289452111,17.30139092880552,95.58053183459845,67.18967846272872,18.227918988217063,26.76385149766487,36.50680141653798,43.158755061264465,36.48648198219071
diego__diego_1520,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1520,diego_1520,26-39,Male,The Netherlands,NL,1_5,TRUE,1,26-39,Male,The Netherlands,Master's degree,Self-employed,1,"More than 100,000 euros per year",3,3,2,4,3,4,3,2,2,3,4,2,3,3,4,4,4,4,4,3,4,4,2,3,2,4,4,2,2,4,4,4,41.383103401998454,41.512941966838405,10.494406668032013,62.93825415678622,91.20127522662568,26.344323534926062,53.31026861043379,13.939687676540991,14.054825330893594,27.435141574826883,40.628954631568014,27.63978995353742,48.522131187791416,49.62019022728148,96.78536273581267,93.20098797366043,31.15671218465923,37.779681643361705,84.84824957040537,49.41371238612238,75.36843735433554,49.038159938457596,25.35631596753004,20.692073256289596,16.72695797533513,80.52761053625477,66.65474325434579,38.32446303177651,24.8630038693502,61.09585783235259,75.7828138449109,83.87417644086838
diego__diego_1521,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1521,diego_1521,40-59,Female,Germany,DE,1_5,TRUE,1,40-59,Female,Germany,Undergraduate (Bachelor's) degree,Not working (other),2,"More than 100,000 euros per year",2,3,3,4,3,4,4,3,3,4,4,3,3,4,4,4,4,4,4,3,4,3,3,3,4,3,3,2,2,3,2,4,27.790512454930262,55.04347237728753,82.44229596967969,92.42394165210375,55.051384290382344,41.738474552556006,56.621143287766564,68.05978335655227,27.225935042228578,52.60995918522027,79.61469955445055,34.97112187405265,25.644571363720914,74.47896519476285,22.790771387321584,63.57141593105396,52.64687670613224,73.47505703991645,72.03255293907087,84.04970673294963,64.44578212007576,52.95746305221576,8.549676911542248,62.251647399619635,49.65627240496996,72.92670045099315,53.8845050096233,42.934480241278415,38.38252327469165,59.55634260828423,19.534730755920855,71.0020336166491
diego__diego_1522,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1522,diego_1522,40-59,Male,Belgium,BE,1_5,TRUE,1,40-59,Male,Belgium,Undergraduate (Bachelor's) degree,Self-employed,None,"50,000 - 100,000 euros per year",2,4,3,2,4,4,2,4,5,3,2,3,3,4,3,5,5,4,3,2,4,1,1,2,2,5,2,1,1,2,1,4,17.91486712544261,52.615423848417976,43.67927833694603,15.28803502469681,72.55769496978168,97.15389169184145,25.488247066794568,27.2296490452532,74.40811489807743,82.793275679029,18.17702995893022,70.09579690065806,53.38827443548204,79.3025931584178,73.04575263606058,93.48749595810926,63.693176775713646,56.41029329103823,53.538943613768495,26.788266207525712,84.08851663808841,20.563470084160247,24.672993862098142,42.65611783233454,43.23291235585405,49.09244122193864,16.644268661446084,26.899874610122644,13.762162428312907,45.98423876634056,7.970549641713209,71.44118705158719
diego__diego_1523,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1523,diego_1523,18-25,Male,Germany,DE,1_5,TRUE,1,18-25,Male,Germany,Secondary or high school diploma,Student,None,"Less than 20,000 euros per year",4,2,4,4,3,2,4,4,3,3,4,4,5,3,4,3,5,3,3,3,4,2,2,2,2,3,2,1,1,1,1,2,60.22457088864288,37.59483705057075,56.45547484210501,91.08008785039401,53.420605719032764,57.278547342173155,45.388711937089866,37.37061143633467,39.16377042064087,84.70592154720885,44.372579907052724,54.42523652078004,96.5766786265784,43.89784099250941,89.01420272150536,30.265161152563447,78.42081120168456,74.95513121695112,45.33434049636992,35.32179692493923,84.49633378224316,63.01453024950761,12.86177809991058,20.478744235949996,54.17455237380446,44.35836427686557,14.940177940757232,5.485138372015008,5.525341944139517,0.1602970621091382,17.120122446673093,4.552336812167246
diego__diego_1524,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1524,diego_1524,26-39,Female,Germany,DE,1_5,TRUE,1,26-39,Female,Germany,Master's degree,Paid employee (public sector),None,I prefer not to say,3,3,3,4,2,4,3,3,3,3,4,4,3,3,3,3,4,3,4,3,3,3,3,3,2,4,2,2,2,2,2,2,42.101576718940045,34.259082655196394,23.42626893325665,81.19361270937169,27.457571828819326,65.51050309954742,66.56155246693322,81.24574207498195,64.47490684898067,53.71420837169823,33.18547888108434,90.01549725611807,46.714471405366695,50.75040461798942,68.15776094469854,75.53165107442092,61.696148308589684,61.98460800862014,50.43035385879979,16.519147586779887,32.476597602871635,53.514836569622304,43.524080846292435,39.756600162765054,53.642037474583596,45.105054025757006,26.667649590811095,57.8450115208082,41.3132304456757,34.03937410245178,65.59196052920117,14.747416150998639
diego__diego_1525,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1525,diego_1525,26-39,Male,Germany,DE,1_5,TRUE,1,26-39,Male,Germany,Secondary or high school diploma,Paid employee (private sector),1,"20,000 - 49,999 euros per year",3,2,2,3,2,2,3,4,2,3,5,5,4,4,4,4,5,4,4,4,4,2,3,2,1,3,2,2,1,2,2,4,49.79619619186162,16.24614717706887,51.997890980949236,51.04877755633749,27.46714795637668,14.36439158093361,42.50858767818492,93.1682436622018,4.673504442739618,86.35177013177461,81.93404750861197,58.813102619051975,73.06298438369046,49.119945230465476,82.55134069133396,55.29728631049109,49.396474818043416,61.248485799703204,39.16658635482617,83.15779082157093,68.51621618517079,48.31774660436095,47.59768626112808,6.909014872658553,2.422072815692583,52.960424949816584,29.811894353400138,8.635242577112068,14.914984055041842,29.735104929253698,53.52982101051658,97.6799022368398
diego__diego_1526,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1526,diego_1526,18-25,Male,The Netherlands,NL,1_5,TRUE,1,18-25,Male,The Netherlands,Undergraduate (Bachelor's) degree,Student,None,"20,000 - 49,999 euros per year",3,3,2,3,2,4,2,3,4,4,3,4,3,3,4,4,2,2,4,2,2,2,4,2,2,4,4,2,2,4,2,3,55.18737851796185,26.216534329796403,9.069730557756884,64.36113833446797,5.103591481440883,62.86137409481298,46.748803077100874,57.779025448915746,59.36519821705688,56.37002866859648,18.483959725448873,78.01722945451408,56.46480524812133,71.02977684721692,78.5361474657615,43.23152319501635,44.72460979791243,12.933980793169974,95.20452832386998,20.982804066393886,29.620797102416184,28.378854059189806,92.90646494243688,62.4351002375614,14.51903955454229,87.25055779144368,51.51568080291248,40.471790759048474,78.25669064256209,66.7578396842461,4.918001190741461,57.60572431634275
diego__diego_1527,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1527,diego_1527,26-39,Male,The Netherlands,NL,1_5,TRUE,1,26-39,Male,The Netherlands,Master's degree,Paid employee (private sector),2,"50,000 - 100,000 euros per year",2,4,2,3,4,3,4,5,1,5,5,5,5,5,4,2,5,4,4,2,4,2,2,1,3,4,2,1,2,2,1,2,63.31059054064596,72.75464371877523,28.449129440828703,68.29301163649004,65.56871342982062,57.20941562947747,38.31528267967379,77.12969090537489,26.079185772971748,68.17691948263752,85.21333846543881,66.51746908935894,78.39248935832192,99.40937877865663,69.34550480291621,21.355939453441845,99.67036156993584,62.43607563389632,89.89917866549104,44.59843664452776,53.879831990620374,28.433706742746345,40.866958640092356,13.104099905667127,27.041746640562316,65.18874532271083,42.63974542920417,69.32250575464177,19.464200497391644,15.369097327906921,2.53262256466924,28.518964245486455
diego__diego_1528,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1528,diego_1528,26-39,Female,Germany,DE,1_5,TRUE,1,26-39,Female,Germany,Undergraduate (Bachelor's) degree,Student,None,"20,000 - 49,999 euros per year",2,2,2,2,1,3,3,5,4,4,4,1,3,2,4,5,4,3,2,2,4,2,1,1,1,2,4,2,2,2,2,2,16.887770588116304,12.510077548031923,10.09575787849698,48.61307265112396,4.800569130864851,93.63176903787593,39.207550242031985,62.450502258572,30.51247459388766,39.08612705926488,49.339261919075874,14.52191635671526,62.911023522226664,69.54851344961423,82.44368469094087,44.954412931162814,54.46940726484916,61.46927613938533,17.611974353630856,3.3405452161685556,69.02663172795627,6.656133306860851,17.214878121689882,12.627769461199744,6.317026294028199,3.984682571417153,98.85379787536294,26.65724674850426,6.644011972743947,6.606552981727953,43.55373882116324,26.500987432074474
diego__diego_1529,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1529,diego_1529,18-25,Male,The Netherlands,NL,1_5,TRUE,1,18-25,Male,The Netherlands,Master's degree,Paid employee (public sector),None,"20,000 - 49,999 euros per year",2,2,1,4,1,5,1,4,3,4,4,4,3,4,4,4,5,1,5,4,1,1,1,1,1,5,4,1,1,3,1,3,20.009523736176437,44.789317374084035,45.91727310631133,71.83013394913483,8.7587791285347,75.75461044484729,12.049014355478976,89.38010640344432,29.181309485464922,81.49196721055641,37.82531817119592,32.74959881918134,53.42806861561852,65.7732241101448,62.245439395248646,43.153688156101765,86.56464354506494,29.436034155216785,64.07110765657957,89.19897123534275,4.198284311526745,14.917187427180734,18.841028355447996,4.843291996351256,12.010716372358438,79.79471405362926,81.43363184300318,12.801363039285729,7.886235848893325,51.26698884512933,7.768934803079164,38.269785302969204
diego__diego_1530,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1530,diego_1530,40-59,Female,The Netherlands,NL,1_5,TRUE,1,40-59,Female,The Netherlands,Undergraduate (Bachelor's) degree,Not working (unemployed),2,"Less than 20,000 euros per year",4,3,3,3,3,1,3,4,4,4,4,3,3,3,3,4,3,3,5,5,4,2,2,2,3,1,3,1,1,2,1,4,90.78807819452066,37.681809892658215,45.98128503353875,54.85621406491353,66.71794138796108,50.564661223285924,66.80394056676822,75.50988283135156,92.16383601329252,96.52086214632192,71.80748391314586,67.5571322877675,76.11155777256798,41.69543506662512,60.27584234635208,88.84241918052015,55.326766409671876,92.66022367801648,96.43319046826375,40.51124637452309,79.39743240894339,53.416263942738226,32.43484413069388,30.12777358408418,56.39816117667983,0.2127833048803096,48.38916069900691,25.209984379460572,24.492724332006038,67.42520634710793,26.813514253696468,54.05115336639986
diego__diego_1531,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1531,diego_1531,18-25,Male,Germany,DE,1_5,TRUE,1,18-25,Male,Germany,Undergraduate (Bachelor's) degree,Paid employee (public sector),None,"50,000 - 100,000 euros per year",2,3,5,4,4,4,3,5,4,5,4,3,5,4,4,4,4,3,3,3,4,4,4,4,4,3,2,2,1,3,3,3,69.05052258607166,67.75786777529869,90.22709620181647,42.814319016301894,57.972545426794184,99.97837379387995,48.78701071261238,89.38696047111183,97.33204553181545,95.39045026037789,32.023350038375284,36.73541385199909,92.37330603710787,63.09573668994458,96.72105549644098,85.66006887877546,49.233138612350345,36.15604554048218,89.31369297854519,16.857429077893926,91.63356094517721,81.35702605252757,95.70782512101343,47.81387918883643,82.89721912665391,76.10727010893481,30.719051314613044,15.905730474715934,17.52318725156662,48.07349118284981,35.988040431494014,89.05102258211937
diego__diego_1532,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1532,diego_1532,60 or older,Male,Germany,DE,1_5,TRUE,1,60 or older,Male,Germany,Secondary or high school diploma,Retired,1,"Less than 20,000 euros per year",1,2,4,2,1,4,1,3,2,2,3,2,1,3,3,4,4,2,2,2,1,2,2,1,2,4,1,1,1,1,1,1,10.650359065387372,43.01825334668498,65.77436518850112,7.323387200377452,1.4661630584800633,67.6601513593704,49.10313514643194,31.85986637089475,26.74214205469522,16.229543597949164,45.98300240528063,67.41743441227364,2.2331159511400855,78.54647142645656,18.07021678980638,88.5681566156985,23.090413432785752,30.15716075761675,55.075436374852835,49.84290544043086,1.257518212521408,53.51567740559632,17.687642113673707,43.45300428593488,48.500045634096125,62.5428360624826,32.557972446032345,32.36290885161826,53.296790587878625,2.2539817913102667,36.337694638222786,1.5466878878918844
diego__diego_1533,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1533,diego_1533,18-25,Male,Germany,DE,1_5,TRUE,1,18-25,Male,Germany,Secondary or high school diploma,Other,None,"Less than 20,000 euros per year",1,1,3,5,1,3,1,5,2,1,5,3,4,2,5,5,5,3,4,4,3,1,2,1,1,5,4,1,1,1,1,5,28.908254134512724,35.24502247118748,31.30813107301602,85.72736060109054,1.573197476823468,8.973061879127226,37.15633656435684,73.23517456210476,20.769399763235956,11.573599993549088,59.80209943301289,66.4658440807101,90.04367232780102,8.822283486871074,91.50763613130457,76.88419455093212,79.01871495597688,56.51434418353769,83.73846622839886,65.2333907738028,73.05454371866509,25.71690714231327,24.727762480413734,13.736993871579573,0.44256852534885205,86.26335239919504,85.88741413698511,8.298090522373446,38.173051948862124,15.138894462954482,33.94222321990888,90.09256153869075
diego__diego_1534,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1534,diego_1534,26-39,Female,Germany,DE,1_5,TRUE,1,26-39,Female,Germany,Undergraduate (Bachelor's) degree,Student,None,"20,000 - 49,999 euros per year",2,4,3,4,3,5,4,5,4,4,5,5,5,4,5,4,5,4,4,4,4,4,3,3,4,4,3,2,2,3,3,5,17.311077260091018,57.385105074103016,68.22623252631695,88.44951930079799,35.01882432036461,88.09342701788059,70.81049377141015,81.71719391495395,67.37797726965282,73.67682341661622,47.75805271429917,81.59413181234613,66.35858280194873,39.52428165087562,89.89662108057155,73.33787803970286,94.25627763158751,91.1750873958653,80.8478919921366,89.16700324352287,55.842213822363206,42.29586004071667,16.89399326008065,43.578380027960094,70.78086591600827,91.96367023240674,29.811655557360794,56.43859998920615,24.448465110019686,68.60121938476914,29.238705641762063,69.23806055691735
diego__diego_1535,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1535,diego_1535,18-25,Female,Belgium,BE,1_5,TRUE,1,18-25,Female,Belgium,Undergraduate (Bachelor's) degree,Student,None,I prefer not to say,1,2,3,4,2,2,1,4,3,4,4,4,4,2,3,3,3,5,3,3,2,2,2,3,4,3,4,2,2,2,2,4,10.357704102707238,25.673107633197557,66.52796524795335,63.05574452019308,31.864538975819336,56.10571979773306,2.142842906954634,70.75277499384704,38.7190743929001,77.96376607389615,90.90098924816117,76.7587981741008,22.545424785322,24.23775402071161,31.55738318184307,7.947212432093586,47.52997311503816,71.37681036096697,78.94226155596962,57.24853398845987,45.55994092967063,60.63015288313084,58.40387913765801,53.77862288491354,88.25251648575599,61.463619083791635,73.93154841125437,91.82136660116775,27.73481850739469,17.177066868355727,17.158809301830036,68.3863871925511
diego__diego_1536,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1536,diego_1536,18-25,Male,Germany,DE,1_5,TRUE,1,18-25,Male,Germany,Vocational training,Paid employee (private sector),None,"20,000 - 49,999 euros per year",3,2,4,3,2,3,4,2,3,2,4,2,2,4,5,4,3,4,4,4,2,3,4,4,3,4,2,4,2,4,3,3,74.72644800490974,8.679539448848928,85.97101717960997,27.187521792099844,62.67099571391391,68.74111189707529,59.764813171043976,13.636853729285109,73.42219945735317,2.8922277135108256,68.05033269827241,19.457894880626696,51.987452602930894,88.3399528411684,92.38995499968672,86.2579699241714,47.32776538354364,89.15730321233745,99.47906692873904,95.42650873966237,25.130483829726924,72.41518159379856,48.924574851980516,44.08169842565488,78.96100908475829,67.44327013282847,70.28902580596207,77.73741426032099,39.589304990293414,35.0330559896443,90.0348475593197,19.15180137524449
diego__diego_1537,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1537,diego_1537,26-39,Female,The Netherlands,NL,1_5,TRUE,1,26-39,Female,The Netherlands,PhD,Paid employee (private sector),None,"20,000 - 49,999 euros per year",2,2,2,2,2,1,2,2,2,4,4,4,2,3,4,4,4,5,4,2,2,4,2,2,4,4,4,2,2,2,1,4,20.40354223634868,26.85998377979638,0.281339752976284,77.7217218756757,55.81651852375968,19.129807924355923,34.1190825055576,75.69777156745899,27.51980268354751,61.58273868837985,69.52010678450469,93.67096850277257,44.48490892169828,60.169813269812344,18.5516848146846,42.823054629323984,38.747997321018104,62.84040177558185,94.40755530757443,39.43331035602673,29.083495151633475,70.93869074486958,31.571238160160586,32.11020740505577,59.04446962710346,95.08652930123411,76.72497133765839,20.033713404458858,13.069433003231378,64.0260723866341,30.588286431367816,70.19916202032252
diego__diego_1538,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1538,diego_1538,40-59,Male,Germany,DE,1_5,TRUE,1,40-59,Male,Germany,Master's degree,Paid employee (private sector),3,"50,000 - 100,000 euros per year",1,2,1,4,2,5,4,5,5,4,3,4,4,4,5,5,4,2,1,1,4,3,3,3,4,4,4,1,4,3,2,4,4.0940351711639345,0.2259370382004633,0.41667590865346327,30.63757246607698,31.447638018744193,78.32758774465498,91.86120261822433,62.63125748278683,84.77066330216772,85.15343086104332,21.23990615597473,69.06413982171749,48.05094312652534,96.51493227358084,83.5925902838316,88.66180085218662,59.760391050330256,41.565961932563255,8.071417842136807,6.191076237597304,73.72263572017395,30.764614657385646,43.04167008204771,24.982429682100797,52.84910490635101,44.620808914939694,79.23674818651789,35.073523730799124,89.94017081970576,53.17274175787785,7.23934560428644,73.6529056537762
diego__diego_1539,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1539,diego_1539,26-39,Female,Germany,DE,1_5,TRUE,1,26-39,Female,Germany,Master's degree,Self-employed,None,"50,000 - 100,000 euros per year",1,2,2,3,3,5,4,5,3,4,5,5,4,4,4,5,4,3,4,4,5,2,2,3,2,4,3,1,1,2,1,5,5.423408603609603,41.274831989237605,4.61985628406234,67.85666170386786,47.02640899541127,75.8097646014499,88.84027100330121,60.676270966751304,58.50166559580367,29.150534443378785,84.0622909514046,85.73494698703277,29.44921317872906,92.20382393174664,96.66267220634354,49.0720457569648,44.04511496025159,42.91743306743858,81.56223297970595,56.34161145929202,92.68784324452568,8.486137937679928,40.50069088944842,35.10677258942223,8.894868685019986,62.159844644711725,58.096252813741756,27.142526740706895,12.538005232648143,27.231912942149894,4.854954281047741,84.47505421600985
diego__diego_1540,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1540,diego_1540,26-39,Female,Germany,DE,1_5,TRUE,1,26-39,Female,Germany,Master's degree,Student,None,"50,000 - 100,000 euros per year",4,4,3,5,4,3,5,5,4,5,5,5,4,4,5,5,5,4,3,2,5,4,5,4,5,3,4,4,3,4,4,5,93.2319408552414,52.6208002972495,21.315881934271054,88.44032244879085,61.07059498777757,82.94653204492262,94.23930542538943,92.49469294227244,86.18385356838468,99.48128209557596,80.2853467313243,83.5009865625461,51.19356434122577,76.75191669789858,63.773428628576376,92.42460435742794,90.24625245665464,40.54172248989484,83.246772725054,68.70293647276782,79.51341767187876,49.5602097925699,48.176576664595,81.73520965474326,96.96958853513043,37.490597571131424,63.66811050991065,70.94291781997217,12.388287078287735,90.98784197818316,53.35093423922863,58.37835126630719
diego__diego_1541,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1541,diego_1541,40-59,Female,Belgium,BE,1_5,TRUE,1,40-59,Female,Belgium,Master's degree,Paid employee (public sector),2,"20,000 - 49,999 euros per year",1,1,1,5,3,5,2,5,3,3,4,4,4,4,3,4,5,4,3,3,4,2,2,2,2,3,4,1,1,1,1,5,27.784510175617218,32.3248233752367,49.6032984292196,67.79647347223937,0.8732537787819572,58.88265064374091,58.1098844266309,80.89066278545505,64.00754299739266,62.683933002189285,70.49622208355655,54.160118234878986,58.944469462174155,84.82623277159304,79.74383967145275,85.43335615161536,84.89437716678022,43.384518440374656,95.51296677341163,48.84066262154456,28.082780066609892,46.68096630277903,48.80352642254036,36.405285728168266,3.127105987965728,1.9039772312616055,90.92562427720281,19.163675065919715,11.16385351922951,0.14033610647238293,55.23605132037166,92.41883712879124
diego__diego_1542,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1542,diego_1542,18-25,Female,Belgium,BE,1_5,TRUE,1,18-25,Female,Belgium,Undergraduate (Bachelor's) degree,Student,None,"50,000 - 100,000 euros per year",1,3,4,5,3,4,5,5,5,4,4,2,4,4,5,5,4,4,5,4,5,4,3,1,3,4,5,2,1,1,1,5,6.979020423490779,53.16606333170941,12.261427635535327,73.8245070595269,24.08042708472433,45.17469080085819,94.41748915583754,72.09607195596239,79.70205792122869,69.43404820487955,52.63745735159075,32.58278892136317,57.140884132672454,84.58437527407554,80.40222143834245,87.56569014774126,68.06013945581164,95.78338001786572,99.58301165593303,42.24519047914491,93.00190409616653,79.5468634414253,60.183356142147915,25.931556885994546,33.31403685192203,64.95963734430492,60.09694452586234,37.28549049716206,0.2541116537901844,52.656014891552495,16.88600242808253,99.25329792129165
diego__diego_1543,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1543,diego_1543,26-39,Male,The Netherlands,NL,1_5,TRUE,1,26-39,Male,The Netherlands,Undergraduate (Bachelor's) degree,Paid employee (private sector),1,"50,000 - 100,000 euros per year",2,2,3,2,4,1,2,4,4,4,4,3,4,1,4,4,3,1,4,4,2,4,2,2,2,4,3,2,1,4,2,3,23.0957332113205,29.21889509483585,14.704891373539809,26.82745427196377,79.86786062918236,27.238435225047475,5.4004062334903455,42.94390188440804,88.79444612971183,86.00132508888085,78.28959197440008,29.46401677293312,58.483674950328435,29.53173029505043,42.10406427327015,79.99175438865392,64.88647906121201,12.644361209310183,93.4601886859757,21.634329473084968,24.732101465649958,69.09969804370971,60.28364426462054,3.7982993057722068,46.48936409376026,91.38282745996504,39.316188402439025,24.973521054218416,25.883180055593247,80.4507807610315,19.59681829237091,58.72446525910071
diego__diego_1544,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1544,diego_1544,26-39,Female,Germany,DE,1_5,TRUE,1,26-39,Female,Germany,Master's degree,Paid employee (private sector),None,"Less than 20,000 euros per year",2,2,3,2,3,2,3,2,2,3,4,4,3,4,3,4,4,3,4,3,3,4,3,2,4,4,3,4,2,3,2,2,59.866578305214404,16.541352688499888,31.01665078477899,75.90165368898299,13.903705826121037,45.65520535325271,31.260239534105573,1.444535933338137,20.628962291001805,14.975160268369592,42.85923875420552,80.41930740604843,34.98558352945721,68.76707180753,65.94088235747971,98.00892602211295,97.85133242348903,54.62127960071575,57.321336025196324,65.91143513428037,69.10118049161734,32.1306330620555,64.25033844690317,25.49413810015254,77.99626789609508,62.00755782159466,28.41444537531047,70.38369767739695,6.927344053388673,18.96629348921207,24.211349459936343,41.34431759873222
diego__diego_1545,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1545,diego_1545,26-39,Female,Germany,DE,1_5,TRUE,1,26-39,Female,Germany,Undergraduate (Bachelor's) degree,Student,None,I prefer not to say,1,1,4,3,3,3,3,4,4,3,4,4,4,4,4,5,5,3,3,3,3,2,2,2,4,3,3,2,2,2,2,5,4.113352940139614,10.286622712876936,69.00914592173267,94.00757796556991,61.40287576681802,70.49589333724714,34.10522918481412,87.84668345121844,52.72947931035215,20.339088212058176,30.818294182044692,75.28936335604676,42.9078079405706,83.40481854064149,99.64154618020915,96.13041488808423,96.79835847155962,43.510166104589295,85.69744659473335,69.14061302295057,80.27847856734533,34.86738633771458,52.67657156281549,44.99562062360106,66.39198606064907,74.00678617610461,60.432940007453006,32.59775993969737,21.384965784922166,38.976735404454566,29.115999156799653,56.31569481832456
diego__diego_1546,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,1546,diego_1546,40-59,Male,Belgium,BE,1_5,TRUE,1,40-59,Male,Belgium,Undergraduate (Bachelor's) degree,Paid employee (private sector),2,"20,000 - 49,999 euros per year",2,3,4,2,2,5,2,5,5,4,5,2,3,4,4,5,4,4,3,3,4,4,2,2,3,4,4,3,3,4,3,4,64.44629946983697,83.67362928311395,71.30137473348826,16.086614267924364,37.27675779527726,55.89094307652187,12.80983580479313,98.99782827930994,84.33374718672337,85.75287069198593,52.10636554074253,26.28946060860735,43.50919860746926,57.94621480863813,70.13026186989529,71.41946552991556,66.89277913745987,94.1667891658002,26.111536510100684,62.278577344236254,70.21370949998787,51.504972867456914,38.46627044190488,24.932491562854864,26.923752277376078,63.060869800682816,77.41638526585352,71.5309484659791,69.92470623714502,50.86410852938917,1.5125764648746987,55.10480110657001
