prolific_id,prolific_status,prolific_country_raw,prolific_country_code,prolific_country_of_birth,prolific_country_of_birth_code,prolific_age,prolific_sex,prolific_ethnicity_simplified,prolific_nationality,prolific_language,prolific_student_status,prolific_employment_status,prolific_files
5f247ac02b2b8805b6cce266,APPROVED,Germany,DE,India,IN,38,Male,Asian,India,English,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
5f24891abbc6190706421642,APPROVED,Mexico,MX,United States,US,33,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
5f248b7b1bde03086270bd37,APPROVED,Poland,PL,Poland,PL,25,Female,White,Poland,Polish,Yes,Part-Time,prolific_export_633161d71da17ce25a7d09b2.csv
5f264332488e13372281c1c8,APPROVED,Chile,CL,Chile,CL,25,Female,Other,Chile,Spanish,No,Other,prolific_export_638657f445c7d89faeb56017.csv
5f26a9c838b9f84004646fec,APPROVED,Poland,PL,Poland,PL,32,Male,White,Poland,Polish,No,Full-Time,prolific_export_633161d71da17ce25a7d09b2.csv
5f27d3ff4d533a01570306d3,APPROVED,Germany,DE,Germany,DE,45,Male,White,Germany,German,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
5f296fc516fd7806914948f8,APPROVED,Spain,ES,Cuba,CU,20,Female,White,Spain,Spanish,Yes,Part-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
5f298b2b7823df0a46e25d81,APPROVED,Germany,DE,Germany,DE,43,Female,White,Germany,German,No,Part-Time,prolific_export_6331612f32727d005c9466da.csv
5f2b4939dae40959f75f7baf,APPROVED,Mexico,MX,Mexico,MX,31,Female,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5f2be3f5d81eaf0009520f8b,APPROVED,Netherlands,NL,Netherlands,NL,37,Female,Mixed,Netherlands,Dutch,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
5f2d14d99d93bf265393b8ac,APPROVED,Italy,IT,Italy,IT,32,Male,White,Italy,Italian,No,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
5f2d3482d4ebd129db3d5a25,APPROVED,Germany,DE,Germany,DE,38,Male,White,Germany,German,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
5f2dae50cee5310bdd43d160,APPROVED,Mexico,MX,Mexico,MX,21,Female,Mixed,Mexico,Spanish,Yes,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5f2dbb5133d3b9014b77b156,APPROVED,Mexico,MX,Mexico,MX,22,Female,Mixed,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
5f2dc04ae81ec50f0b8ea40f,APPROVED,Mexico,MX,Mexico,MX,23,Female,Other,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5f2dc3b1a2052d0fc281a2c4,APPROVED,Mexico,MX,Mexico,MX,26,Male,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5f2de3a7b874e712ac7bc516,APPROVED,Mexico,MX,Mexico,MX,19,Female,Mixed,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
5f2de85a6a3798144d095ae8,APPROVED,Mexico,MX,Mexico,MX,21,Female,Other,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
5f2decad2947eb143bbdf654,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_638657f445c7d89faeb56017.csv
5f2e09dd8b86e315a3525087,APPROVED,Mexico,MX,Mexico,MX,25,Female,Mixed,Mexico,Spanish,No,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
5f2ec82c8ec5e726e8d025ea,APPROVED,Mexico,MX,Mexico,MX,21,Male,Mixed,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
5f2f0014688d632bfee11cbf,APPROVED,Mexico,MX,Mexico,MX,27,Male,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5f2f46b2c1cba4190424f343,APPROVED,Mexico,MX,Mexico,MX,21,Male,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5f2f62bb956a3f34b614a33f,APPROVED,Mexico,MX,Mexico,MX,37,Female,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5f2f6daff36b1e000881ccd3,APPROVED,Mexico,MX,Mexico,MX,28,Female,Mixed,Mexico,Spanish,No,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
5f3016ae45eb230b9c9e66c6,APPROVED,Mexico,MX,Mexico,MX,25,Female,Mixed,Mexico,Spanish,No,Due to start a new job within the next month,prolific_export_638657f445c7d89faeb56017.csv
5f3050933b5a04118e4a4f73,APPROVED,Mexico,MX,Mexico,MX,52,Male,Mixed,Mexico,Spanish,No,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
5f30c06d1cdf4953b62ae475,APPROVED,Mexico,MX,Mexico,MX,23,Female,White,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5f30ee4c383a0d56521f69c7,APPROVED,Mexico,MX,Mexico,MX,21,Female,Other,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
5f3151777dbdaa6148ce7f97,APPROVED,Netherlands,NL,Netherlands,NL,61,Female,White,Netherlands,Dutch,No,Part-Time,prolific_export_6331612f32727d005c9466da.csv
5f32397f6eeae117b7b66456,APPROVED,Italy,IT,Italy,IT,50,Female,White,Italy,Italian,No,Unemployed (and job seeking),prolific_export_6331619a33b45c3d8eed0f5d.csv
5f325435f0fc671a7434cabe,APPROVED,Hungary,HU,Hungary,HU,26,Male,White,Hungary,Hungarian,No,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
5f326ff87342ad019f9f3c1d,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_633162142c195a4b173e2fab.csv
5f3284f1dd0c2204cd988bf0,APPROVED,Spain,ES,Spain,ES,35,Male,White,Spain,Spanish,No,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
5f331c32996b2711d70cd4de,APPROVED,Mexico,MX,Mexico,MX,26,Male,Mixed,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
5f3344917a7a0b159bd0c375,APPROVED,Mexico,MX,Mexico,MX,25,Female,Other,Mexico,Spanish,No,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
5f338ba6ea047119dbd6e49e,APPROVED,Hungary,HU,Hungary,HU,27,Male,White,Hungary,Hungarian,No,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
5f340d1b1f6b9629f6cd3a77,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331619a33b45c3d8eed0f5d.csv
5f343de4d0c07630b7f90b92,APPROVED,Italy,IT,Italy,IT,37,Male,White,Italy,Italian,No,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
5f3710b62fd489186633965a,APPROVED,Mexico,MX,United States,US,22,Female,Mixed,United States,English,Yes,Other,prolific_export_638657f445c7d89faeb56017.csv
5f37cdaeb05fd82674157052,APPROVED,Poland,PL,Poland,PL,29,Female,White,Poland,Polish,No,Full-Time,prolific_export_633161d71da17ce25a7d09b2.csv
5f39084a25dba7015e07fed0,APPROVED,Hungary,HU,Hungary,HU,23,Female,White,Hungary,Hungarian,Yes,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
5f392fae9168cc472f0468f6,APPROVED,Ireland,IE,Ireland,IE,75,Male,White,Ireland,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",prolific_export_63316268c0d0d441c2e46377.csv
5f3b1f2078bf3c22f24a262c,APPROVED,Chile,CL,Chile,CL,34,Male,Mixed,Chile,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5f3b9499509b4c01bca3053b,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331612f32727d005c9466da.csv
5f3be95dfe449098eebe04e1,APPROVED,Spain,ES,Spain,ES,20,Male,White,Spain,Spanish,Yes,Other,prolific_export_6331619a33b45c3d8eed0f5d.csv
5f3bffe2f0a3e93f63033ace,TIMED-OUT,France,FR,France,FR,21,Male,White,France,French,DATA_EXPIRED,DATA_EXPIRED,prolific_export_6331612f32727d005c9466da.csv
5f3c202dc59223a250d37f11,APPROVED,Mexico,MX,Mexico,MX,29,Female,White,Mexico,Spanish,Yes,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5f3ce48306ca7102dc4d2860,APPROVED,Hungary,HU,Hungary,HU,30,Female,White,Hungary,Hungarian,No,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
5f3d61026e288b0e5151cdb0,APPROVED,Spain,ES,Spain,ES,21,Female,White,Spain,Spanish,Yes,Other,prolific_export_6331619a33b45c3d8eed0f5d.csv
5f3dec9a4c8ba4213fd77b05,APPROVED,Mexico,MX,Mexico,MX,27,Male,White,Mexico,English,DATA_EXPIRED,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
5f3e721dde270107cd4c5bf6,APPROVED,Netherlands,NL,Netherlands,NL,27,Female,White,Netherlands,Dutch,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
5f3f47ae0c03be23a4ed6845,APPROVED,Poland,PL,DATA_EXPIRED,NA,28,Male,DATA_EXPIRED,DATA_EXPIRED,English,No,DATA_EXPIRED,prolific_export_633161d71da17ce25a7d09b2.csv
5f4048f348465a1794f110a0,APPROVED,Mexico,MX,Mexico,MX,29,Male,White,Mexico,English,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5f4174cf36442031ab52225a,APPROVED,Mexico,MX,Mexico,MX,25,Male,White,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
5f4310b391369a1776db2dde,APPROVED,Mexico,MX,Mexico,MX,28,Male,Other,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
5f444f41d9255617e1ba10ff,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331619a33b45c3d8eed0f5d.csv
5f445330e63d6b7925c392b6,APPROVED,Mexico,MX,Mexico,MX,45,Female,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5f44a14dc9c379248aa705a9,APPROVED,Latvia,LV,Latvia,LV,20,Female,White,Latvia,Latvian,No,Unemployed (and job seeking),prolific_export_63316268c0d0d441c2e46377.csv
5f4653d8a11887021cbf6829,APPROVED,France,FR,France,FR,45,Male,White,France,French,No,DATA_EXPIRED,prolific_export_6331612f32727d005c9466da.csv
5f4721d344b08110976d6865,APPROVED,Mexico,MX,Mexico,MX,23,Female,White,Mexico,Spanish,DATA_EXPIRED,Other,prolific_export_638657f445c7d89faeb56017.csv
5f47792545ed0015620c5dea,APPROVED,Italy,IT,Italy,IT,48,Male,White,Italy,Italian,No,DATA_EXPIRED,prolific_export_6331619a33b45c3d8eed0f5d.csv
5f480aa925629f16d6729716,APPROVED,France,FR,France,FR,37,Male,White,France,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,prolific_export_6331612f32727d005c9466da.csv
5f482ac357a1ab2e05c3f0d6,APPROVED,Poland,PL,Poland,PL,22,Female,White,Poland,Polish,Yes,Part-Time,prolific_export_633161d71da17ce25a7d09b2.csv
5f4849b98d15cc2fb3a4d609,APPROVED,Mexico,MX,Mexico,MX,23,Female,Other,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5f48da80995b8b28c50147be,APPROVED,Latvia,LV,Latvia,LV,28,Female,White,Latvia,Latvian,No,Full-Time,prolific_export_63316268c0d0d441c2e46377.csv
5f48e56c7f02363ac9920942,APPROVED,Italy,IT,Italy,IT,20,Female,White,Italy,Italian,Yes,Other,prolific_export_6331619a33b45c3d8eed0f5d.csv
5f4928d947b9fe312e9980ad,APPROVED,Chile,CL,Chile,CL,28,Male,Mixed,Chile,Spanish,Yes,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
5f494e2755e3b9495a8919e9,APPROVED,Chile,CL,Chile,CL,28,Male,Mixed,Chile,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5f497c1e6aa6394ebac7f840,APPROVED,Mexico,MX,Mexico,MX,33,Female,Other,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5f4a33e6d0e4f9031cdc7428,APPROVED,Sweden,SE,United Kingdom,GB,29,Female,White,United Kingdom,English,No,DATA_EXPIRED,prolific_export_63316268c0d0d441c2e46377.csv
5f4a6d58addc8308676d3412,APPROVED,Netherlands,NL,Netherlands,NL,29,Male,White,Netherlands,Dutch,No,Part-Time,prolific_export_6331612f32727d005c9466da.csv
5f4b6001f958ee71ec91df89,APPROVED,Hungary,HU,Hungary,HU,24,Male,White,Hungary,Hungarian,No,DATA_EXPIRED,prolific_export_633162142c195a4b173e2fab.csv
5f4c1b5626199983e1285d83,APPROVED,Mexico,MX,Mexico,MX,22,Female,Other,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
5f4cd7926e1f3e8ed56bd215,APPROVED,Germany,DE,Germany,DE,20,Male,White,Germany,German,Yes,Part-Time,prolific_export_6331612f32727d005c9466da.csv
5f4e76eff69af505fa21da55,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6324376597f7b837a1043faf.csv
5f4f9931364a0406c1ba7b50,APPROVED,Poland,PL,Poland,PL,43,Male,White,Poland,Polish,No,Full-Time,prolific_export_633161d71da17ce25a7d09b2.csv
5f4fa43ff313fc07706bb0fe,APPROVED,Finland,FI,Finland,FI,45,Male,White,Finland,Finnish,No,Part-Time,prolific_export_63316268c0d0d441c2e46377.csv
5f4fce11364a040ed268e1f5,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_633162142c195a4b173e2fab.csv
5f4fe7d9ab4448120aa35a14,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_638657f445c7d89faeb56017.csv
5f51129f9fc9f02dd5567892,APPROVED,Hungary,HU,Hungary,HU,30,Male,White,Hungary,Hungarian,No,Unemployed (and job seeking),prolific_export_633162142c195a4b173e2fab.csv
5f5158bdaee7753975fc9a41,APPROVED,Belgium,BE,Belgium,BE,29,Male,White,Belgium,Dutch,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
5f52458b984fc84bb230800d,APPROVED,France,FR,France,FR,31,Female,White,France,English,DATA_EXPIRED,Full-Time,prolific_export_6331612f32727d005c9466da.csv
5f527fcd94f94754853db0e5,APPROVED,Mexico,MX,Mexico,MX,21,Male,Mixed,Mexico,Spanish,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",prolific_export_638657f445c7d89faeb56017.csv
5f5494aa76d6147f7ca89533,APPROVED,Germany,DE,Germany,DE,32,Male,White,Germany,German,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
5f54ad0cbb2be4806841d75c,APPROVED,Netherlands,NL,Italy,IT,20,Male,White,Italy,Italian,Yes,Other,prolific_export_6331612f32727d005c9466da.csv
5f54c086c8cfea824fed2cc3,APPROVED,Greece,GR,Australia,AU,56,Female,White,Greece,Greek,No,Full-Time,prolific_export_633161d71da17ce25a7d09b2.csv
5f55136768e37c8a6616bb09,APPROVED,Mexico,MX,Mexico,MX,24,Female,Other,Mexico,Spanish,Yes,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5f556a7926b60d14b93b6a6e,APPROVED,Italy,IT,Italy,IT,28,Female,White,Italy,Italian,No,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
5f561a95aa1c4ea13672f138,APPROVED,Italy,IT,Italy,IT,38,Male,White,Italy,Italian,No,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
5f563f5b79ddd10221fc7452,APPROVED,Spain,ES,Morocco,MA,40,Male,White,Tunisia,French,Yes,Other,prolific_export_6331619a33b45c3d8eed0f5d.csv
5f56506b2a8fb805ac024015,APPROVED,Germany,DE,Germany,DE,26,Female,White,Germany,German,Yes,Part-Time,prolific_export_6331612f32727d005c9466da.csv
5f573b18a6a8b51a94fdbd08,APPROVED,Mexico,MX,Mexico,MX,34,Male,White,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5f575958009e1a1de016301e,APPROVED,Belgium,BE,Belgium,BE,38,Male,White,Belgium,French,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",prolific_export_6331612f32727d005c9466da.csv
5f58d87950e39f07ad1ba367,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331612f32727d005c9466da.csv
5f591c6d75be841230aa6ced,APPROVED,Poland,PL,Poland,PL,22,Male,White,Poland,Polish,No,Unemployed (and job seeking),prolific_export_633161d71da17ce25a7d09b2.csv
5f5a27482be30c0718bbf1e0,APPROVED,Hungary,HU,Hungary,HU,30,Male,White,Hungary,Hungarian,No,Full-Time,prolific_export_6324376597f7b837a1043faf.csv
5f5b5881b17fa72756b8ff2a,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6324376597f7b837a1043faf.csv
5f5be81d1e52273aabdfce6a,APPROVED,Italy,IT,Italy,IT,39,Male,White,Italy,Italian,No,Part-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
5f5d17f3547cf654d0eef5a0,APPROVED,Czech Republic,CZ,Czech Republic,CZ,19,Female,White,Czech Republic,Czech,Yes,Part-Time,prolific_export_633162142c195a4b173e2fab.csv
5f5d6c3cbacc025bf0a03440,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_638657f445c7d89faeb56017.csv
5f5f5013f947f6000bd8ddcb,APPROVED,Spain,ES,United Kingdom,GB,33,Female,White,United Kingdom,English,No,Full-Time,prolific_export_6324376597f7b837a1043faf.csv
5f600669b846780f0fe45709,APPROVED,Greece,GR,Greece,GR,33,Male,White,Greece,Greek,No,Part-Time,prolific_export_633161d71da17ce25a7d09b2.csv
5f625b3986ac2529e787517f,APPROVED,Czech Republic,CZ,Czech Republic,CZ,42,Male,White,Czech Republic,Czech,No,Full-Time,prolific_export_6324376597f7b837a1043faf.csv
5f627edffdaccd2edb7df1fb,APPROVED,Mexico,MX,Mexico,MX,20,Female,Other,Mexico,Spanish,Yes,Other,prolific_export_638657f445c7d89faeb56017.csv
5f632ea32e85353d93872c67,APPROVED,Hungary,HU,Hungary,HU,22,Male,Mixed,Hungary,Hungarian,No,Unemployed (and job seeking),prolific_export_6324376597f7b837a1043faf.csv
5f63b9d3a83a7d0ecdda4eb2,APPROVED,Mexico,MX,Mexico,MX,22,Female,White,Mexico,Spanish,Yes,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
5f64bdfa92434501c26dfca5,APPROVED,Chile,CL,United States,US,49,Female,White,United States,English,Yes,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
5f66e131cb8b062d0ea776f0,APPROVED,Mexico,MX,Mexico,MX,29,Female,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5f68aeffccea510008fc595d,APPROVED,Spain,ES,Netherlands,NL,20,Female,White,Spain,Dutch,Yes,Part-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
5f68f02c41716709ee9be42d,APPROVED,Mexico,MX,Mexico,MX,25,Male,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5f6916f985575a0f22ec8f69,APPROVED,Mexico,MX,Mexico,MX,22,Male,Other,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
5f69ed8f7b733b0008e498d1,APPROVED,Italy,IT,Philippines,PH,22,Female,Asian,Philippines,Tagalog-Filipino,Yes,Unemployed (and job seeking),prolific_export_6331619a33b45c3d8eed0f5d.csv
5f69f0d030340e000849c2f8,APPROVED,Netherlands,NL,Netherlands,NL,33,Male,White,Netherlands,Dutch,No,Unemployed (and job seeking),prolific_export_6331612f32727d005c9466da.csv
5f6d0078b9894a15a33638c4,APPROVED,Belgium,BE,Belgium,BE,23,Male,DATA_EXPIRED,Belgium,Dutch,No,DATA_EXPIRED,prolific_export_6331612f32727d005c9466da.csv
5f6e5f1a89a12b394d694868,APPROVED,Ireland,IE,Lithuania,LT,21,Female,White,Lithuania,Lithuanian,Yes,Part-Time,prolific_export_63316268c0d0d441c2e46377.csv
5f6e83419dd5cb3c85325fc6,APPROVED,Sweden,SE,Sweden,SE,66,Female,White,Sweden,Swedish,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",prolific_export_63316268c0d0d441c2e46377.csv
5f7014ba8655415e9dddc1b7,APPROVED,France,FR,France,FR,24,Male,White,France,French,No,Unemployed (and job seeking),prolific_export_6331612f32727d005c9466da.csv
5f70f2daea9a9f7076484982,APPROVED,Poland,PL,Poland,PL,38,Female,White,Poland,Polish,No,Full-Time,prolific_export_633161d71da17ce25a7d09b2.csv
5f7162927120347978ff3eb6,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_638657f445c7d89faeb56017.csv
5f720f7fb7dd520e26f3c0b3,APPROVED,Mexico,MX,India,IN,31,Male,Asian,India,Hindi,Yes,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5f725b345c6f1e18af1dd1b8,APPROVED,Mexico,MX,Mexico,MX,38,Female,Mixed,Mexico,Spanish,No,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
5f75e0840b4b1c29baf60e39,APPROVED,Germany,DE,Turkey,TR,32,Female,White,Turkey,Turkish,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
5f761e5106b786071f45b4aa,APPROVED,Poland,PL,Poland,PL,25,Male,White,Poland,Polish,No,Full-Time,prolific_export_6322dfdcb013fdf74851c4d7.csv
5f77ab4ba70b67320b08b999,APPROVED,Austria,AT,Austria,AT,27,Male,White,Austria,German,DATA_EXPIRED,Full-Time,prolific_export_6331612f32727d005c9466da.csv
5f7a83385c95ed18aaebebcc,APPROVED,Portugal,PT,Portugal,PT,26,Male,White,Portugal,Portuguese,No,Full-Time,prolific_export_6324376597f7b837a1043faf.csv
5f7ad4d0a5196673920933f8,APPROVED,Italy,IT,Italy,IT,30,Female,White,Italy,Italian,No,DATA_EXPIRED,prolific_export_6331619a33b45c3d8eed0f5d.csv
5f7cada3fac3bc114cb6d6b8,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331619a33b45c3d8eed0f5d.csv
5f7d002d141e4e1c0e84e98e,APPROVED,Italy,IT,Italy,IT,44,Female,White,Italy,Italian,Yes,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
5f7d9cac292b3227f04c346e,APPROVED,Spain,ES,Spain,ES,31,Male,White,Spain,Spanish,Yes,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
5f7f40f16abd6c0ab68311b5,APPROVED,Italy,IT,Italy,IT,46,Male,White,Italy,Italian,No,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
5f8051b402daee04b8108440,APPROVED,Germany,DE,Germany,DE,59,Female,White,Germany,German,No,Part-Time,prolific_export_6331612f32727d005c9466da.csv
5f80b75d46ee0012d2634d26,APPROVED,Mexico,MX,Mexico,MX,24,Male,Mixed,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
5f83e5fac85c275782756b34,APPROVED,Mexico,MX,Mexico,MX,34,Male,Other,Mexico,Spanish,No,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
5f843d6c842a0b04ab2faedb,APPROVED,Czech Republic,CZ,Czech Republic,CZ,31,Female,White,Czech Republic,Czech,No,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
5f84e3aa5a8a9e1bd6be956c,APPROVED,Mexico,MX,Mexico,MX,63,Female,White,Mexico,Spanish,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",prolific_export_638657f445c7d89faeb56017.csv
5f857edcc4d42502bec40821,APPROVED,Greece,GR,Greece,GR,51,Female,White,Greece,Greek,No,Full-Time,prolific_export_633161d71da17ce25a7d09b2.csv
5f861a972534c8146ae39d0e,APPROVED,Ireland,IE,Ireland,IE,39,Male,White,Ireland,English,No,Full-Time,prolific_export_63316268c0d0d441c2e46377.csv
5f87990fe9acf51d7dad3f9d,APPROVED,Chile,CL,Chile,CL,23,Female,Mixed,Chile,Spanish,Yes,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
5f8893a5e2f88a04b1833278,APPROVED,Greece,GR,Greece,GR,25,Male,White,Greece,Greek,Yes,Other,prolific_export_633161d71da17ce25a7d09b2.csv
5f8a434256536a0fe2e01e78,APPROVED,Mexico,MX,Mexico,MX,25,Male,White,Mexico,Spanish,Yes,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
5f8d00ca25aa354b7063d7c7,REJECTED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_638657f445c7d89faeb56017.csv
5f8dc5a637ef2911ed0450c0,APPROVED,Chile,CL,Chile,CL,21,Male,DATA_EXPIRED,Chile,Spanish,DATA_EXPIRED,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
