bootstrap_id,country_code,income_band,n,n_draw_country,prop,target_prop,target_prop_effective
929,MX,<15000,443,517,0.8568665377176016,0.848,0.848
929,MX,>100000,2,517,0.0038684719535783366,0.004,0.004
929,MX,15000_30000,49,517,0.09477756286266925,0.112,0.112
929,MX,30000_50000,20,517,0.03868471953578337,0.02799999999999999,0.02799999999999999
929,MX,50000_100000,3,517,0.005802707930367505,0.008,0.008
930,CL,<15000,62,78,0.7948717948717948,0.754,0.754
930,CL,>100000,0,78,0,0.009,0.009
930,CL,15000_30000,11,78,0.14102564102564102,0.161,0.161
930,CL,30000_50000,2,78,0.02564102564102564,0.052,0.052
930,CL,50000_100000,3,78,0.038461538461538464,0.024,0.024
930,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
930,CO,>100000,0,13,0,0.003,0
930,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
930,CO,30000_50000,0,13,0,0.019,0
930,CO,50000_100000,0,13,0,0.008,0
930,MX,<15000,438,517,0.8471953578336557,0.848,0.848
930,MX,>100000,2,517,0.0038684719535783366,0.004,0.004
930,MX,15000_30000,62,517,0.11992263056092843,0.112,0.112
930,MX,30000_50000,9,517,0.017408123791102514,0.02799999999999999,0.02799999999999999
930,MX,50000_100000,6,517,0.01160541586073501,0.008,0.008
931,CL,<15000,60,78,0.7692307692307693,0.754,0.754
931,CL,>100000,0,78,0,0.009,0.009
931,CL,15000_30000,12,78,0.15384615384615385,0.161,0.161
931,CL,30000_50000,5,78,0.0641025641025641,0.052,0.052
931,CL,50000_100000,1,78,0.01282051282051282,0.024,0.024
931,CO,<15000,11,13,0.8461538461538461,0.889,0.9164948453608248
931,CO,>100000,0,13,0,0.003,0
931,CO,15000_30000,2,13,0.15384615384615385,0.081,0.08350515463917527
931,CO,30000_50000,0,13,0,0.019,0
931,CO,50000_100000,0,13,0,0.008,0
931,MX,<15000,441,517,0.8529980657640233,0.848,0.848
931,MX,>100000,2,517,0.0038684719535783366,0.004,0.004
931,MX,15000_30000,54,517,0.10444874274661509,0.112,0.112
931,MX,30000_50000,15,517,0.029013539651837523,0.02799999999999999,0.02799999999999999
931,MX,50000_100000,5,517,0.009671179883945842,0.008,0.008
932,CL,<15000,60,78,0.7692307692307693,0.754,0.754
932,CL,>100000,1,78,0.01282051282051282,0.009,0.009
932,CL,15000_30000,10,78,0.1282051282051282,0.161,0.161
932,CL,30000_50000,5,78,0.0641025641025641,0.052,0.052
932,CL,50000_100000,2,78,0.02564102564102564,0.024,0.024
932,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
932,CO,>100000,0,13,0,0.003,0
932,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
932,CO,30000_50000,0,13,0,0.019,0
932,CO,50000_100000,0,13,0,0.008,0
932,MX,<15000,437,517,0.8452611218568665,0.848,0.848
932,MX,>100000,3,517,0.005802707930367505,0.004,0.004
932,MX,15000_30000,60,517,0.11605415860735009,0.112,0.112
932,MX,30000_50000,14,517,0.027079303675048357,0.02799999999999999,0.02799999999999999
932,MX,50000_100000,3,517,0.005802707930367505,0.008,0.008
933,CL,<15000,59,78,0.7564102564102564,0.754,0.754
933,CL,>100000,0,78,0,0.009,0.009
933,CL,15000_30000,11,78,0.14102564102564102,0.161,0.161
933,CL,30000_50000,7,78,0.08974358974358974,0.052,0.052
933,CL,50000_100000,1,78,0.01282051282051282,0.024,0.024
933,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
933,CO,>100000,0,13,0,0.003,0
933,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
933,CO,30000_50000,0,13,0,0.019,0
933,CO,50000_100000,0,13,0,0.008,0
933,MX,<15000,442,517,0.8549323017408124,0.848,0.848
933,MX,>100000,1,517,0.0019342359767891683,0.004,0.004
933,MX,15000_30000,57,517,0.1102514506769826,0.112,0.112
933,MX,30000_50000,14,517,0.027079303675048357,0.02799999999999999,0.02799999999999999
933,MX,50000_100000,3,517,0.005802707930367505,0.008,0.008
934,CL,<15000,47,78,0.6025641025641025,0.754,0.754
934,CL,>100000,0,78,0,0.009,0.009
934,CL,15000_30000,21,78,0.2692307692307692,0.161,0.161
934,CL,30000_50000,6,78,0.07692307692307693,0.052,0.052
934,CL,50000_100000,4,78,0.05128205128205128,0.024,0.024
934,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
934,CO,>100000,0,13,0,0.003,0
934,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
934,CO,30000_50000,0,13,0,0.019,0
934,CO,50000_100000,0,13,0,0.008,0
934,MX,<15000,442,517,0.8549323017408124,0.848,0.848
934,MX,>100000,3,517,0.005802707930367505,0.004,0.004
934,MX,15000_30000,62,517,0.11992263056092843,0.112,0.112
934,MX,30000_50000,7,517,0.013539651837524178,0.02799999999999999,0.02799999999999999
934,MX,50000_100000,3,517,0.005802707930367505,0.008,0.008
935,CL,<15000,59,78,0.7564102564102564,0.754,0.754
935,CL,>100000,1,78,0.01282051282051282,0.009,0.009
935,CL,15000_30000,12,78,0.15384615384615385,0.161,0.161
935,CL,30000_50000,4,78,0.05128205128205128,0.052,0.052
935,CL,50000_100000,2,78,0.02564102564102564,0.024,0.024
935,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
935,CO,>100000,0,13,0,0.003,0
935,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
935,CO,30000_50000,0,13,0,0.019,0
935,CO,50000_100000,0,13,0,0.008,0
935,MX,<15000,427,517,0.8259187620889749,0.848,0.848
935,MX,>100000,4,517,0.007736943907156673,0.004,0.004
935,MX,15000_30000,66,517,0.1276595744680851,0.112,0.112
935,MX,30000_50000,15,517,0.029013539651837523,0.02799999999999999,0.02799999999999999
935,MX,50000_100000,5,517,0.009671179883945842,0.008,0.008
936,CL,<15000,55,78,0.7051282051282052,0.754,0.754
936,CL,>100000,0,78,0,0.009,0.009
936,CL,15000_30000,13,78,0.16666666666666666,0.161,0.161
936,CL,30000_50000,8,78,0.10256410256410256,0.052,0.052
936,CL,50000_100000,2,78,0.02564102564102564,0.024,0.024
936,CO,<15000,11,13,0.8461538461538461,0.889,0.9164948453608248
936,CO,>100000,0,13,0,0.003,0
936,CO,15000_30000,2,13,0.15384615384615385,0.081,0.08350515463917527
936,CO,30000_50000,0,13,0,0.019,0
936,CO,50000_100000,0,13,0,0.008,0
936,MX,<15000,431,517,0.8336557059961315,0.848,0.848
936,MX,>100000,1,517,0.0019342359767891683,0.004,0.004
936,MX,15000_30000,71,517,0.13733075435203096,0.112,0.112
936,MX,30000_50000,11,517,0.02127659574468085,0.02799999999999999,0.02799999999999999
936,MX,50000_100000,3,517,0.005802707930367505,0.008,0.008
937,CL,<15000,58,78,0.7435897435897436,0.754,0.754
937,CL,>100000,1,78,0.01282051282051282,0.009,0.009
937,CL,15000_30000,13,78,0.16666666666666666,0.161,0.161
937,CL,30000_50000,3,78,0.038461538461538464,0.052,0.052
937,CL,50000_100000,3,78,0.038461538461538464,0.024,0.024
937,CO,<15000,11,13,0.8461538461538461,0.889,0.9164948453608248
937,CO,>100000,0,13,0,0.003,0
937,CO,15000_30000,2,13,0.15384615384615385,0.081,0.08350515463917527
937,CO,30000_50000,0,13,0,0.019,0
937,CO,50000_100000,0,13,0,0.008,0
937,MX,<15000,449,517,0.8684719535783365,0.848,0.848
937,MX,>100000,2,517,0.0038684719535783366,0.004,0.004
937,MX,15000_30000,54,517,0.10444874274661509,0.112,0.112
937,MX,30000_50000,11,517,0.02127659574468085,0.02799999999999999,0.02799999999999999
937,MX,50000_100000,1,517,0.0019342359767891683,0.008,0.008
938,CL,<15000,63,78,0.8076923076923077,0.754,0.754
938,CL,>100000,0,78,0,0.009,0.009
938,CL,15000_30000,13,78,0.16666666666666666,0.161,0.161
938,CL,30000_50000,1,78,0.01282051282051282,0.052,0.052
938,CL,50000_100000,1,78,0.01282051282051282,0.024,0.024
938,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
938,CO,>100000,0,13,0,0.003,0
938,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
938,CO,30000_50000,0,13,0,0.019,0
938,CO,50000_100000,0,13,0,0.008,0
938,MX,<15000,432,517,0.8355899419729207,0.848,0.848
938,MX,>100000,3,517,0.005802707930367505,0.004,0.004
938,MX,15000_30000,61,517,0.11798839458413926,0.112,0.112
938,MX,30000_50000,14,517,0.027079303675048357,0.02799999999999999,0.02799999999999999
938,MX,50000_100000,7,517,0.013539651837524178,0.008,0.008
939,CL,<15000,61,78,0.782051282051282,0.754,0.754
939,CL,>100000,1,78,0.01282051282051282,0.009,0.009
939,CL,15000_30000,13,78,0.16666666666666666,0.161,0.161
939,CL,30000_50000,2,78,0.02564102564102564,0.052,0.052
939,CL,50000_100000,1,78,0.01282051282051282,0.024,0.024
939,CO,<15000,13,13,1,0.889,0.9164948453608248
939,CO,>100000,0,13,0,0.003,0
939,CO,15000_30000,0,13,0,0.081,0.08350515463917527
939,CO,30000_50000,0,13,0,0.019,0
939,CO,50000_100000,0,13,0,0.008,0
939,MX,<15000,416,517,0.804642166344294,0.848,0.848
939,MX,>100000,6,517,0.01160541586073501,0.004,0.004
939,MX,15000_30000,71,517,0.13733075435203096,0.112,0.112
939,MX,30000_50000,21,517,0.04061895551257253,0.02799999999999999,0.02799999999999999
939,MX,50000_100000,3,517,0.005802707930367505,0.008,0.008
940,CL,<15000,57,78,0.7307692307692307,0.754,0.754
940,CL,>100000,1,78,0.01282051282051282,0.009,0.009
940,CL,15000_30000,12,78,0.15384615384615385,0.161,0.161
940,CL,30000_50000,7,78,0.08974358974358974,0.052,0.052
940,CL,50000_100000,1,78,0.01282051282051282,0.024,0.024
940,CO,<15000,11,13,0.8461538461538461,0.889,0.9164948453608248
940,CO,>100000,0,13,0,0.003,0
940,CO,15000_30000,2,13,0.15384615384615385,0.081,0.08350515463917527
940,CO,30000_50000,0,13,0,0.019,0
940,CO,50000_100000,0,13,0,0.008,0
940,MX,<15000,447,517,0.8646034816247582,0.848,0.848
940,MX,>100000,0,517,0,0.004,0.004
940,MX,15000_30000,50,517,0.09671179883945841,0.112,0.112
940,MX,30000_50000,16,517,0.030947775628626693,0.02799999999999999,0.02799999999999999
940,MX,50000_100000,4,517,0.007736943907156673,0.008,0.008
941,CL,<15000,60,78,0.7692307692307693,0.754,0.754
941,CL,>100000,0,78,0,0.009,0.009
941,CL,15000_30000,10,78,0.1282051282051282,0.161,0.161
941,CL,30000_50000,6,78,0.07692307692307693,0.052,0.052
941,CL,50000_100000,2,78,0.02564102564102564,0.024,0.024
941,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
941,CO,>100000,0,13,0,0.003,0
941,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
941,CO,30000_50000,0,13,0,0.019,0
941,CO,50000_100000,0,13,0,0.008,0
941,MX,<15000,438,517,0.8471953578336557,0.848,0.848
941,MX,>100000,0,517,0,0.004,0.004
941,MX,15000_30000,62,517,0.11992263056092843,0.112,0.112
941,MX,30000_50000,14,517,0.027079303675048357,0.02799999999999999,0.02799999999999999
941,MX,50000_100000,3,517,0.005802707930367505,0.008,0.008
942,CL,<15000,56,78,0.717948717948718,0.754,0.754
942,CL,>100000,0,78,0,0.009,0.009
942,CL,15000_30000,18,78,0.23076923076923078,0.161,0.161
942,CL,30000_50000,2,78,0.02564102564102564,0.052,0.052
942,CL,50000_100000,2,78,0.02564102564102564,0.024,0.024
942,CO,<15000,13,13,1,0.889,0.9164948453608248
942,CO,>100000,0,13,0,0.003,0
942,CO,15000_30000,0,13,0,0.081,0.08350515463917527
942,CO,30000_50000,0,13,0,0.019,0
942,CO,50000_100000,0,13,0,0.008,0
942,MX,<15000,428,517,0.8278529980657641,0.848,0.848
942,MX,>100000,4,517,0.007736943907156673,0.004,0.004
942,MX,15000_30000,59,517,0.11411992263056092,0.112,0.112
942,MX,30000_50000,21,517,0.04061895551257253,0.02799999999999999,0.02799999999999999
942,MX,50000_100000,5,517,0.009671179883945842,0.008,0.008
943,CL,<15000,52,78,0.6666666666666666,0.754,0.754
943,CL,>100000,1,78,0.01282051282051282,0.009,0.009
943,CL,15000_30000,15,78,0.19230769230769232,0.161,0.161
943,CL,30000_50000,6,78,0.07692307692307693,0.052,0.052
943,CL,50000_100000,4,78,0.05128205128205128,0.024,0.024
943,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
943,CO,>100000,0,13,0,0.003,0
943,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
943,CO,30000_50000,0,13,0,0.019,0
943,CO,50000_100000,0,13,0,0.008,0
943,MX,<15000,447,517,0.8646034816247582,0.848,0.848
943,MX,>100000,2,517,0.0038684719535783366,0.004,0.004
943,MX,15000_30000,45,517,0.08704061895551257,0.112,0.112
943,MX,30000_50000,19,517,0.0367504835589942,0.02799999999999999,0.02799999999999999
943,MX,50000_100000,4,517,0.007736943907156673,0.008,0.008
944,CL,<15000,53,78,0.6794871794871795,0.754,0.754
944,CL,>100000,1,78,0.01282051282051282,0.009,0.009
944,CL,15000_30000,16,78,0.20512820512820512,0.161,0.161
944,CL,30000_50000,6,78,0.07692307692307693,0.052,0.052
944,CL,50000_100000,2,78,0.02564102564102564,0.024,0.024
944,CO,<15000,13,13,1,0.889,0.9164948453608248
944,CO,>100000,0,13,0,0.003,0
944,CO,15000_30000,0,13,0,0.081,0.08350515463917527
944,CO,30000_50000,0,13,0,0.019,0
944,CO,50000_100000,0,13,0,0.008,0
944,MX,<15000,432,517,0.8355899419729207,0.848,0.848
944,MX,>100000,2,517,0.0038684719535783366,0.004,0.004
944,MX,15000_30000,58,517,0.11218568665377177,0.112,0.112
944,MX,30000_50000,19,517,0.0367504835589942,0.02799999999999999,0.02799999999999999
944,MX,50000_100000,6,517,0.01160541586073501,0.008,0.008
945,CL,<15000,60,78,0.7692307692307693,0.754,0.754
945,CL,>100000,0,78,0,0.009,0.009
945,CL,15000_30000,10,78,0.1282051282051282,0.161,0.161
945,CL,30000_50000,5,78,0.0641025641025641,0.052,0.052
945,CL,50000_100000,3,78,0.038461538461538464,0.024,0.024
945,CO,<15000,13,13,1,0.889,0.9164948453608248
945,CO,>100000,0,13,0,0.003,0
945,CO,15000_30000,0,13,0,0.081,0.08350515463917527
945,CO,30000_50000,0,13,0,0.019,0
945,CO,50000_100000,0,13,0,0.008,0
945,MX,<15000,446,517,0.8626692456479691,0.848,0.848
945,MX,>100000,1,517,0.0019342359767891683,0.004,0.004
945,MX,15000_30000,54,517,0.10444874274661509,0.112,0.112
945,MX,30000_50000,12,517,0.02321083172147002,0.02799999999999999,0.02799999999999999
945,MX,50000_100000,4,517,0.007736943907156673,0.008,0.008
946,CL,<15000,57,78,0.7307692307692307,0.754,0.754
946,CL,>100000,0,78,0,0.009,0.009
946,CL,15000_30000,16,78,0.20512820512820512,0.161,0.161
946,CL,30000_50000,3,78,0.038461538461538464,0.052,0.052
946,CL,50000_100000,2,78,0.02564102564102564,0.024,0.024
946,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
946,CO,>100000,0,13,0,0.003,0
946,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
946,CO,30000_50000,0,13,0,0.019,0
946,CO,50000_100000,0,13,0,0.008,0
946,MX,<15000,430,517,0.8317214700193424,0.848,0.848
946,MX,>100000,2,517,0.0038684719535783366,0.004,0.004
946,MX,15000_30000,68,517,0.13152804642166344,0.112,0.112
946,MX,30000_50000,12,517,0.02321083172147002,0.02799999999999999,0.02799999999999999
946,MX,50000_100000,5,517,0.009671179883945842,0.008,0.008
947,CL,<15000,54,78,0.6923076923076923,0.754,0.754
947,CL,>100000,2,78,0.02564102564102564,0.009,0.009
947,CL,15000_30000,12,78,0.15384615384615385,0.161,0.161
947,CL,30000_50000,8,78,0.10256410256410256,0.052,0.052
947,CL,50000_100000,2,78,0.02564102564102564,0.024,0.024
947,CO,<15000,13,13,1,0.889,0.9164948453608248
947,CO,>100000,0,13,0,0.003,0
947,CO,15000_30000,0,13,0,0.081,0.08350515463917527
947,CO,30000_50000,0,13,0,0.019,0
947,CO,50000_100000,0,13,0,0.008,0
947,MX,<15000,427,517,0.8259187620889749,0.848,0.848
947,MX,>100000,1,517,0.0019342359767891683,0.004,0.004
947,MX,15000_30000,67,517,0.12959381044487428,0.112,0.112
947,MX,30000_50000,22,517,0.0425531914893617,0.02799999999999999,0.02799999999999999
947,MX,50000_100000,0,517,0,0.008,0.008
948,CL,<15000,58,78,0.7435897435897436,0.754,0.754
948,CL,>100000,2,78,0.02564102564102564,0.009,0.009
948,CL,15000_30000,9,78,0.11538461538461539,0.161,0.161
948,CL,30000_50000,3,78,0.038461538461538464,0.052,0.052
948,CL,50000_100000,6,78,0.07692307692307693,0.024,0.024
948,CO,<15000,13,13,1,0.889,0.9164948453608248
948,CO,>100000,0,13,0,0.003,0
948,CO,15000_30000,0,13,0,0.081,0.08350515463917527
948,CO,30000_50000,0,13,0,0.019,0
948,CO,50000_100000,0,13,0,0.008,0
948,MX,<15000,430,517,0.8317214700193424,0.848,0.848
948,MX,>100000,0,517,0,0.004,0.004
948,MX,15000_30000,67,517,0.12959381044487428,0.112,0.112
948,MX,30000_50000,17,517,0.03288201160541586,0.02799999999999999,0.02799999999999999
948,MX,50000_100000,3,517,0.005802707930367505,0.008,0.008
949,CL,<15000,66,78,0.8461538461538461,0.754,0.754
949,CL,>100000,0,78,0,0.009,0.009
949,CL,15000_30000,7,78,0.08974358974358974,0.161,0.161
949,CL,30000_50000,3,78,0.038461538461538464,0.052,0.052
949,CL,50000_100000,2,78,0.02564102564102564,0.024,0.024
949,CO,<15000,13,13,1,0.889,0.9164948453608248
949,CO,>100000,0,13,0,0.003,0
949,CO,15000_30000,0,13,0,0.081,0.08350515463917527
949,CO,30000_50000,0,13,0,0.019,0
949,CO,50000_100000,0,13,0,0.008,0
949,MX,<15000,449,517,0.8684719535783365,0.848,0.848
949,MX,>100000,1,517,0.0019342359767891683,0.004,0.004
949,MX,15000_30000,46,517,0.08897485493230174,0.112,0.112
949,MX,30000_50000,18,517,0.03481624758220503,0.02799999999999999,0.02799999999999999
949,MX,50000_100000,3,517,0.005802707930367505,0.008,0.008
950,CL,<15000,58,78,0.7435897435897436,0.754,0.754
950,CL,>100000,2,78,0.02564102564102564,0.009,0.009
950,CL,15000_30000,12,78,0.15384615384615385,0.161,0.161
950,CL,30000_50000,6,78,0.07692307692307693,0.052,0.052
950,CL,50000_100000,0,78,0,0.024,0.024
950,CO,<15000,13,13,1,0.889,0.9164948453608248
950,CO,>100000,0,13,0,0.003,0
950,CO,15000_30000,0,13,0,0.081,0.08350515463917527
950,CO,30000_50000,0,13,0,0.019,0
950,CO,50000_100000,0,13,0,0.008,0
950,MX,<15000,443,517,0.8568665377176016,0.848,0.848
950,MX,>100000,2,517,0.0038684719535783366,0.004,0.004
950,MX,15000_30000,53,517,0.10251450676982592,0.112,0.112
950,MX,30000_50000,14,517,0.027079303675048357,0.02799999999999999,0.02799999999999999
950,MX,50000_100000,5,517,0.009671179883945842,0.008,0.008
951,CL,<15000,56,78,0.717948717948718,0.754,0.754
951,CL,>100000,0,78,0,0.009,0.009
951,CL,15000_30000,13,78,0.16666666666666666,0.161,0.161
951,CL,30000_50000,6,78,0.07692307692307693,0.052,0.052
951,CL,50000_100000,3,78,0.038461538461538464,0.024,0.024
951,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
951,CO,>100000,0,13,0,0.003,0
951,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
951,CO,30000_50000,0,13,0,0.019,0
951,CO,50000_100000,0,13,0,0.008,0
951,MX,<15000,434,517,0.839458413926499,0.848,0.848
951,MX,>100000,2,517,0.0038684719535783366,0.004,0.004
951,MX,15000_30000,65,517,0.12572533849129594,0.112,0.112
951,MX,30000_50000,15,517,0.029013539651837523,0.02799999999999999,0.02799999999999999
951,MX,50000_100000,1,517,0.0019342359767891683,0.008,0.008
952,CL,<15000,47,78,0.6025641025641025,0.754,0.754
952,CL,>100000,3,78,0.038461538461538464,0.009,0.009
952,CL,15000_30000,21,78,0.2692307692307692,0.161,0.161
952,CL,30000_50000,4,78,0.05128205128205128,0.052,0.052
952,CL,50000_100000,3,78,0.038461538461538464,0.024,0.024
952,CO,<15000,11,13,0.8461538461538461,0.889,0.9164948453608248
952,CO,>100000,0,13,0,0.003,0
952,CO,15000_30000,2,13,0.15384615384615385,0.081,0.08350515463917527
952,CO,30000_50000,0,13,0,0.019,0
952,CO,50000_100000,0,13,0,0.008,0
952,MX,<15000,440,517,0.851063829787234,0.848,0.848
952,MX,>100000,2,517,0.0038684719535783366,0.004,0.004
952,MX,15000_30000,48,517,0.09284332688588008,0.112,0.112
952,MX,30000_50000,18,517,0.03481624758220503,0.02799999999999999,0.02799999999999999
952,MX,50000_100000,9,517,0.017408123791102514,0.008,0.008
953,CL,<15000,65,78,0.8333333333333334,0.754,0.754
953,CL,>100000,1,78,0.01282051282051282,0.009,0.009
953,CL,15000_30000,9,78,0.11538461538461539,0.161,0.161
953,CL,30000_50000,3,78,0.038461538461538464,0.052,0.052
953,CL,50000_100000,0,78,0,0.024,0.024
953,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
953,CO,>100000,0,13,0,0.003,0
953,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
953,CO,30000_50000,0,13,0,0.019,0
953,CO,50000_100000,0,13,0,0.008,0
953,MX,<15000,423,517,0.8181818181818182,0.848,0.848
953,MX,>100000,3,517,0.005802707930367505,0.004,0.004
953,MX,15000_30000,73,517,0.14119922630560927,0.112,0.112
953,MX,30000_50000,15,517,0.029013539651837523,0.02799999999999999,0.02799999999999999
953,MX,50000_100000,3,517,0.005802707930367505,0.008,0.008
954,CL,<15000,62,78,0.7948717948717948,0.754,0.754
954,CL,>100000,0,78,0,0.009,0.009
954,CL,15000_30000,9,78,0.11538461538461539,0.161,0.161
954,CL,30000_50000,5,78,0.0641025641025641,0.052,0.052
954,CL,50000_100000,2,78,0.02564102564102564,0.024,0.024
954,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
954,CO,>100000,0,13,0,0.003,0
954,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
954,CO,30000_50000,0,13,0,0.019,0
954,CO,50000_100000,0,13,0,0.008,0
954,MX,<15000,437,517,0.8452611218568665,0.848,0.848
954,MX,>100000,2,517,0.0038684719535783366,0.004,0.004
954,MX,15000_30000,59,517,0.11411992263056092,0.112,0.112
954,MX,30000_50000,15,517,0.029013539651837523,0.02799999999999999,0.02799999999999999
954,MX,50000_100000,4,517,0.007736943907156673,0.008,0.008
955,CL,<15000,57,78,0.7307692307692307,0.754,0.754
955,CL,>100000,0,78,0,0.009,0.009
955,CL,15000_30000,16,78,0.20512820512820512,0.161,0.161
955,CL,30000_50000,4,78,0.05128205128205128,0.052,0.052
955,CL,50000_100000,1,78,0.01282051282051282,0.024,0.024
955,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
955,CO,>100000,0,13,0,0.003,0
955,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
955,CO,30000_50000,0,13,0,0.019,0
955,CO,50000_100000,0,13,0,0.008,0
955,MX,<15000,432,517,0.8355899419729207,0.848,0.848
955,MX,>100000,1,517,0.0019342359767891683,0.004,0.004
955,MX,15000_30000,61,517,0.11798839458413926,0.112,0.112
955,MX,30000_50000,16,517,0.030947775628626693,0.02799999999999999,0.02799999999999999
955,MX,50000_100000,7,517,0.013539651837524178,0.008,0.008
956,CL,<15000,53,78,0.6794871794871795,0.754,0.754
956,CL,>100000,1,78,0.01282051282051282,0.009,0.009
956,CL,15000_30000,12,78,0.15384615384615385,0.161,0.161
956,CL,30000_50000,8,78,0.10256410256410256,0.052,0.052
956,CL,50000_100000,4,78,0.05128205128205128,0.024,0.024
956,CO,<15000,11,13,0.8461538461538461,0.889,0.9164948453608248
956,CO,>100000,0,13,0,0.003,0
956,CO,15000_30000,2,13,0.15384615384615385,0.081,0.08350515463917527
956,CO,30000_50000,0,13,0,0.019,0
956,CO,50000_100000,0,13,0,0.008,0
956,MX,<15000,446,517,0.8626692456479691,0.848,0.848
956,MX,>100000,3,517,0.005802707930367505,0.004,0.004
956,MX,15000_30000,48,517,0.09284332688588008,0.112,0.112
956,MX,30000_50000,18,517,0.03481624758220503,0.02799999999999999,0.02799999999999999
956,MX,50000_100000,2,517,0.0038684719535783366,0.008,0.008
957,CL,<15000,60,78,0.7692307692307693,0.754,0.754
957,CL,>100000,0,78,0,0.009,0.009
957,CL,15000_30000,13,78,0.16666666666666666,0.161,0.161
957,CL,30000_50000,3,78,0.038461538461538464,0.052,0.052
957,CL,50000_100000,2,78,0.02564102564102564,0.024,0.024
957,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
957,CO,>100000,0,13,0,0.003,0
957,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
957,CO,30000_50000,0,13,0,0.019,0
957,CO,50000_100000,0,13,0,0.008,0
957,MX,<15000,437,517,0.8452611218568665,0.848,0.848
957,MX,>100000,2,517,0.0038684719535783366,0.004,0.004
957,MX,15000_30000,52,517,0.10058027079303675,0.112,0.112
957,MX,30000_50000,19,517,0.0367504835589942,0.02799999999999999,0.02799999999999999
957,MX,50000_100000,7,517,0.013539651837524178,0.008,0.008
958,CL,<15000,57,78,0.7307692307692307,0.754,0.754
958,CL,>100000,0,78,0,0.009,0.009
958,CL,15000_30000,14,78,0.1794871794871795,0.161,0.161
958,CL,30000_50000,3,78,0.038461538461538464,0.052,0.052
958,CL,50000_100000,4,78,0.05128205128205128,0.024,0.024
958,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
958,CO,>100000,0,13,0,0.003,0
958,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
958,CO,30000_50000,0,13,0,0.019,0
958,CO,50000_100000,0,13,0,0.008,0
958,MX,<15000,426,517,0.8239845261121856,0.848,0.848
958,MX,>100000,3,517,0.005802707930367505,0.004,0.004
958,MX,15000_30000,60,517,0.11605415860735009,0.112,0.112
958,MX,30000_50000,19,517,0.0367504835589942,0.02799999999999999,0.02799999999999999
958,MX,50000_100000,9,517,0.017408123791102514,0.008,0.008
959,CL,<15000,59,78,0.7564102564102564,0.754,0.754
959,CL,>100000,1,78,0.01282051282051282,0.009,0.009
959,CL,15000_30000,13,78,0.16666666666666666,0.161,0.161
959,CL,30000_50000,2,78,0.02564102564102564,0.052,0.052
959,CL,50000_100000,3,78,0.038461538461538464,0.024,0.024
959,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
959,CO,>100000,0,13,0,0.003,0
959,CO,15000_30000,1,13,0.07692307692307693,0.081,0.08350515463917527
959,CO,30000_50000,0,13,0,0.019,0
959,CO,50000_100000,0,13,0,0.008,0
959,MX,<15000,441,517,0.8529980657640233,0.848,0.848
959,MX,>100000,1,517,0.0019342359767891683,0.004,0.004
959,MX,15000_30000,60,517,0.11605415860735009,0.112,0.112
959,MX,30000_50000,14,517,0.027079303675048357,0.02799999999999999,0.02799999999999999
959,MX,50000_100000,1,517,0.0019342359767891683,0.008,0.008
960,CL,<15000,56,78,0.717948717948718,0.754,0.754
960,CL,>100000,2,78,0.02564102564102564,0.009,0.009
960,CL,15000_30000,13,78,0.16666666666666666,0.161,0.161
960,CL,30000_50000,5,78,0.0641025641025641,0.052,0.052
960,CL,50000_100000,2,78,0.02564102564102564,0.024,0.024
960,CO,<15000,12,13,0.9230769230769231,0.889,0.9164948453608248
960,CO,>100000,0,13,0,0.003,0
