integrated_row_id,comparison_region,subsample,dataset_source,n_det_valid_original,n_det_missing_original,n_det_imputed_50,prop_det_imputed_50,has_det_imputed_50,det_cols_imputed_50,n_det_valid,n_det_missing,usable_for_clustering
1342,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1343,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1344,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1345,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1346,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1347,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1348,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1349,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1350,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1351,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1352,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1353,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1354,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1355,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_12_own_competence,32,0,TRUE
1356,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1357,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1358,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1359,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1360,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1361,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1362,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_18_autonomy,32,0,TRUE
1363,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1364,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1365,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_18_autonomy,32,0,TRUE
1366,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1367,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_01_profits,32,0,TRUE
1368,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1369,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1370,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1371,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1372,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1373,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1374,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_25_agreement,32,0,TRUE
1375,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1376,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1377,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1378,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1379,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1380,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1381,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1382,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1383,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1384,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1385,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1386,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1387,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1388,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1389,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1390,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1391,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1392,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1393,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1394,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1395,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1396,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1397,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1398,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1399,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1400,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1401,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1402,EUROPE,WHY_EUROPE,why,30,2,2,0.0625,TRUE,det_01_profits; det_04_added_value,32,0,TRUE
1403,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1404,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1405,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1406,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1407,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1408,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1409,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1410,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_02_credit_score,32,0,TRUE
1411,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1412,EUROPE,WHY_EUROPE,why,30,2,2,0.0625,TRUE,det_25_agreement; det_32_own_significance,32,0,TRUE
1413,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_23_support,32,0,TRUE
1414,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1415,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1416,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1417,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1418,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1419,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1420,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1421,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1422,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1423,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1424,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1425,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_13_technical_fit,32,0,TRUE
1426,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1427,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1428,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1429,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_19_wellbeing,32,0,TRUE
1430,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1431,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1432,EUROPE,WHY_EUROPE,why,29,3,3,0.09375,TRUE,det_09_safety; det_22_peer_pressure; det_26_novelty,32,0,TRUE
1433,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1434,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1435,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1436,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1437,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1438,EUROPE,WHY_EUROPE,why,29,3,3,0.09375,TRUE,det_07_legal; det_12_own_competence; det_25_agreement,32,0,TRUE
1439,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1440,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1441,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_31_approval,32,0,TRUE
1442,EUROPE,WHY_EUROPE,why,30,2,2,0.0625,TRUE,det_10_cost_efficiency; det_17_adherence,32,0,TRUE
1443,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1444,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1445,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_23_support,32,0,TRUE
1446,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_25_agreement,32,0,TRUE
1447,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_08_trust,32,0,TRUE
1448,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1449,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1450,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1451,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1452,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1453,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1454,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1455,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1456,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1457,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1458,EUROPE,WHY_EUROPE,why,10,22,0,0,FALSE,NA,10,22,FALSE
1459,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1460,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1461,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1462,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1463,EUROPE,WHY_EUROPE,why,29,3,3,0.09375,TRUE,det_04_added_value; det_12_own_competence; det_13_technical_fit,32,0,TRUE
1464,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1465,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1466,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1467,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1468,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1469,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1470,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1471,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_08_trust,32,0,TRUE
1472,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1473,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_16_commitment,32,0,TRUE
1474,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1475,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1476,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1477,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1478,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1479,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1480,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1481,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1482,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1483,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1484,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1485,EUROPE,WHY_EUROPE,why,27,5,5,0.15625,TRUE,det_01_profits; det_03_risk_profile; det_06_climate_protection; det_22_peer_pressure; det_29_trends,32,0,TRUE
1486,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1487,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_02_credit_score,32,0,TRUE
1488,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_32_own_significance,32,0,TRUE
1489,EUROPE,WHY_EUROPE,why,2,30,0,0,FALSE,NA,2,30,FALSE
1490,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1491,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1492,EUROPE,WHY_EUROPE,why,30,2,2,0.0625,TRUE,det_24_socialising; det_27_fun,32,0,TRUE
1493,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1494,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1495,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1496,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1497,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1498,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1499,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1500,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1501,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1502,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1503,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1504,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1505,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1506,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1507,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1508,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1509,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_23_support,32,0,TRUE
1510,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_02_credit_score,32,0,TRUE
1511,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1512,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1513,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1514,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1515,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1516,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1517,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1518,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1519,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1520,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1521,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1522,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1523,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1524,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1525,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1526,EUROPE,WHY_EUROPE,why,26,6,6,0.1875,TRUE,det_06_climate_protection; det_08_trust; det_13_technical_fit; det_19_wellbeing; det_21_rights_and_duties; det_23_support,32,0,TRUE
1527,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1528,EUROPE,WHY_EUROPE,why,28,4,4,0.125,TRUE,det_18_autonomy; det_20_coziness; det_21_rights_and_duties; det_27_fun,32,0,TRUE
1529,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1530,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1531,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1532,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1533,EUROPE,WHY_EUROPE,why,30,2,2,0.0625,TRUE,det_08_trust; det_12_own_competence,32,0,TRUE
1534,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1535,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1536,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1537,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_03_risk_profile,32,0,TRUE
1538,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1539,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_05_frugality,32,0,TRUE
1540,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_32_own_significance,32,0,TRUE
1541,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1542,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1543,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1544,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1545,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1546,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_20_coziness,32,0,TRUE
1547,EUROPE,WHY_EUROPE,why,30,2,2,0.0625,TRUE,det_13_technical_fit; det_16_commitment,32,0,TRUE
1548,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1549,EUROPE,WHY_EUROPE,why,0,32,0,0,FALSE,NA,0,32,FALSE
1550,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1551,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_06_climate_protection,32,0,TRUE
1552,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1553,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1554,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1555,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1556,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1557,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1558,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1559,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_01_profits,32,0,TRUE
1560,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1561,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1562,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1563,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1564,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1565,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1566,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1567,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1568,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1569,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1570,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1571,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1572,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1573,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1574,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1575,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1576,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1577,EUROPE,WHY_EUROPE,why,30,2,2,0.0625,TRUE,det_06_climate_protection; det_18_autonomy,32,0,TRUE
1578,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_07_legal,32,0,TRUE
1579,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1580,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1581,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_32_own_significance,32,0,TRUE
1582,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1583,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1584,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1585,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1586,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1587,EUROPE,WHY_EUROPE,why,30,2,2,0.0625,TRUE,det_25_agreement; det_31_approval,32,0,TRUE
1588,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1589,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1590,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1591,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1592,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1593,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1594,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1595,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_21_rights_and_duties,32,0,TRUE
1596,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1597,EUROPE,WHY_EUROPE,why,28,4,4,0.125,TRUE,det_06_climate_protection; det_25_agreement; det_26_novelty; det_32_own_significance,32,0,TRUE
1598,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1599,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_19_wellbeing,32,0,TRUE
1600,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_02_credit_score,32,0,TRUE
1601,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1602,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1603,EUROPE,WHY_EUROPE,why,30,2,2,0.0625,TRUE,det_16_commitment; det_20_coziness,32,0,TRUE
1604,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1605,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1606,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1607,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1608,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1609,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,FALSE
1610,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1611,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1612,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1613,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1614,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1615,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1616,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1617,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1618,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1619,EUROPE,WHY_EUROPE,why,31,1,1,0.03125,TRUE,det_21_rights_and_duties,32,0,TRUE
1620,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1621,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1622,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1623,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1624,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1625,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1626,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1627,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
1628,EUROPE,WHY_EUROPE,why,32,0,0,0,FALSE,NA,32,0,TRUE
