analysis_sample,method,matrix,matrix_name,d_hamming,coverage_P1,coverage_P2,coverage_P3,coverage_P4,coverage_P5,coverage_P6,coverage_P7,coverage_P8,P_for_80,P_for_85,P_for_90,P_for_95,max_coverage_P12,max_prototype_available
RENOVISOR,KMEANS,RAW,matrix_32_raw_0_1,4,7.454047619047484,17.652113095237766,25.99931547618997,34.98273809523742,41.45592261904675,58.03511904761768,62.10247023809376,64.36627976190323,NA,NA,NA,NA,77.8127083333314,12
RENOVISOR,KMEANS,RAW,matrix_32_raw_0_1,5,9.984583333333164,25.45440476190404,36.5485714285705,47.1553869047608,53.35241071428441,73.48821428571233,76.1009821428551,80.24038690475973,8,10,12,NA,91.00812499999756,12
RENOVISOR,KMEANS,RAW,matrix_32_raw_0_1,6,13.035267857142657,37.47142857142758,50.83583333333211,61.42029761904626,66.12958333333182,83.22345238095026,87.78999999999773,88.87675595237866,6,7,9,10,96.33467261904512,12
RENOVISOR,KMEANS,RAW,matrix_32_raw_0_1,7,16.738273809523182,51.47345238095114,64.87303571428427,74.44505952380798,88.90839285714085,93.52377976190262,96.40214285714065,96.88187499999776,5,5,6,7,98.29833333333106,12
RENOVISOR,KMEANS,RAW,matrix_32_raw_0_1,8,20.49443452380879,64.43571428571276,76.80541666666497,83.84327380952189,94.09065476190278,97.30514880952174,97.90723214285508,98.0376785714265,4,5,5,6,99.5924107142836,12
RENOVISOR,KMEANS,RAW,matrix_32_raw_0_1,9,27.43077380952288,78.003333333331625,90.16645833333146,96.4916369047598,98.28062499999784,98.79011904761688,99.58809523809305,99.734226190474,3,3,3,4,99.92276785714064,12
RENOVISOR,KMEANS,RAW,matrix_32_raw_0_1,10,36.721190476189896,88.79690476190348,94.5172023809509,98.32288690476034,99.07964285714128,99.604672619046,99.8517857142841,99.9328869047603,2,2,3,4,99.9906249999984,12
RENOVISOR,KMEANS,POS,matrix_32_pos_0_1,0,0.8324702380952254,1.5404464285714052,2.1399107142856817,2.710238095238054,3.23717261904757,3.745535714285657,4.252053571428506,4.754494047618975,NA,NA,NA,NA,6.657946428571326,12
RENOVISOR,KMEANS,POS,matrix_32_pos_0_1,1,4.8269345238094505,8.163303571428447,10.731101190476029,12.557916666666475,14.947499999999776,16.64258928571404,18.16565476190449,19.714315476190183,NA,NA,NA,NA,24.455386904761543,12
RENOVISOR,KMEANS,POS,matrix_32_pos_0_1,2,11.025505952380794,18.152351190475933,23.37467261904728,28.935089285713865,33.785684523809024,38.92589285714228,40.88443452380892,42.93973214285651,NA,NA,NA,NA,50.61690476190402,12
RENOVISOR,KMEANS,POS,matrix_32_pos_0_1,3,21.699910714285423,32.60032738095194,41.716101190475634,49.16869047618982,57.50327380952304,60.18672619047539,63.55217261904677,65.48142857142771,NA,NA,NA,NA,75.04377976190372,12
RENOVISOR,KMEANS,POS,matrix_32_pos_0_1,4,33.39467261904724,45.145922619047106,57.10008928571363,64.10351190476119,65.93874999999926,71.82026785714201,78.2525297619038,79.87764880952281,9,10,NA,NA,89.18717261904646,12
RENOVISOR,KMEANS,POS,matrix_32_pos_0_1,5,49.38235119047576,57.170684523809015,70.13845238095173,72.73910714285647,78.7433630952373,81.73291666666584,83.41773809523725,85.69065476190387,6,8,10,NA,94.97633928571322,12
RENOVISOR,KMEANS,POS,matrix_32_pos_0_1,6,66.85285714285658,77.54482142857078,79.35119047618981,86.18386904761824,89.74398809523724,95.1441369047609,96.193749999999,96.42160714285612,4,4,6,6,97.8179464285704,12
RENOVISOR,KMEANS,POS,matrix_32_pos_0_1,7,78.39613095238042,85.18782738095169,92.08979166666585,96.45491071428478,97.59622023809428,98.15330357142764,98.47217261904666,98.62985119047524,2,2,3,4,99.23005952380856,12
RENOVISOR,KMEANS,POS,matrix_32_pos_0_1,8,87.18889880952337,90.25255952380904,95.61127976190416,98.03235119047557,99.01264880952316,99.50095238095172,99.52535714285648,99.64461309523745,1,1,2,3,99.87946428571362,12
RENOVISOR,KMEANS,POS,matrix_32_pos_0_1,9,92.35895833333304,96.10416666666632,97.34523809523776,99.46163690476152,99.8242261904758,99.85913690476151,99.8839285714282,99.8968749999996,1,1,1,2,99.96562499999962,12
RENOVISOR,KMEANS,POS,matrix_32_pos_0_1,10,95.76782738095216,98.42738095238067,99.6704166666664,99.8371130952378,99.87386904761875,99.91964285714258,99.932589285714,99.94687499999972,1,1,1,1,99.99999999999972,10
RENOVISOR,KMEANS,EXT,matrix_32_ext_0_1,0,0.7396726190476207,1.3973511904761935,2.0105654761904805,2.590773809523815,3.13255952380953,3.6702678571428646,4.184315476190484,4.685863095238104,NA,NA,NA,NA,6.4097023809523925,12
RENOVISOR,KMEANS,EXT,matrix_32_ext_0_1,1,2.2413988095238144,3.4777976190476276,6.5214880952381105,8.326904761904782,10.859047619047644,11.461130952380978,11.969732142857168,12.452827380952408,NA,NA,NA,NA,14.399970238095271,12
RENOVISOR,KMEANS,EXT,matrix_32_ext_0_1,2,6.343809523809531,13.946041666666703,18.665595238095275,22.511607142857184,24.044880952380996,24.89604166666671,26.604880952381,27.959613095238147,NA,NA,NA,NA,32.71333333333341,12
RENOVISOR,KMEANS,EXT,matrix_32_ext_0_1,3,10.623065476190543,22.0745535714287,27.72351190476202,29.68217261904774,35.130327380952494,36.913392857142966,40.0595535714287,40.93255952380965,NA,NA,NA,NA,47.6938690476192,12
RENOVISOR,KMEANS,EXT,matrix_32_ext_0_1,4,16.284047619047545,32.15663690476181,38.69666666666653,44.26568452380935,48.66306547619027,53.453422619047366,55.95601190476167,57.95261904761882,NA,NA,NA,NA,66.1852678571426,12
RENOVISOR,KMEANS,EXT,matrix_32_ext_0_1,5,21.746488095237975,42.13532738095225,48.6126488095236,56.63907738095224,63.663154761904586,66.14744047619031,68.74574404761889,71.81148809523793,NA,NA,NA,NA,79.10011904761893,12
RENOVISOR,KMEANS,EXT,matrix_32_ext_0_1,6,28.2990476190474,51.69026785714254,57.47199404761867,68.49913690476183,76.54419642857141,80.65139880952381,82.6683630952381,83.46788690476191,6,9,NA,NA,89.47901785714288,12
RENOVISOR,KMEANS,EXT,matrix_32_ext_0_1,7,35.42261904762007,62.715505952381754,73.24485119047726,85.09000000000142,85.93005952381094,89.52842261904907,91.39145833333478,92.90202380952526,4,4,7,11,95.78681547619192,12
RENOVISOR,KMEANS,EXT,matrix_32_ext_0_1,8,40.746845238096626,72.89145833333531,82.4959226190498,90.35889880952594,94.16425595238309,95.68437500000216,96.00020833333546,96.93366071428784,3,4,4,6,98.5224404761926,12
RENOVISOR,KMEANS,EXT,matrix_32_ext_0_1,9,46.58122023809682,82.98505952381237,91.05297619047892,94.85092261905037,95.6496428571456,98.26919642857416,98.94369047619324,99.03967261905036,2,3,3,5,99.59357142857417,12
RENOVISOR,KMEANS,EXT,matrix_32_ext_0_1,10,52.921696428573256,91.17372023809853,94.6145833333366,96.46342261905092,98.54684523809854,99.5366369047652,99.7578869047652,99.86315476190806,2,2,2,4,99.9906250000033,12
RENOVISOR,KMEANS,Z_ABS,matrix_32_z_abs,0,0.7348809523809215,0.9888988095237684,1.160505952380904,1.3263988095237544,1.481994047618986,1.6161011904761236,1.7482440476189751,1.8697619047618277,NA,NA,NA,NA,2.2719940476189535,12
RENOVISOR,KMEANS,Z_ABS,matrix_32_z_abs,1,1.906696428571349,2.410952380952281,2.7589583333332186,3.1136011904760608,3.794642857142699,4.001607142856977,4.5033333333331464,4.699047619047423,NA,NA,NA,NA,5.732886904761667,12
RENOVISOR,KMEANS,Z_ABS,matrix_32_z_abs,2,4.066517857142674,5.888898809523552,8.145357142856792,8.962232142856758,9.93163690476148,10.571130952380502,11.03342261904715,11.766071428570928,NA,NA,NA,NA,12.94095238095183,12
RENOVISOR,KMEANS,Z_ABS,matrix_32_z_abs,3,6.18077380952351,9.619404761904311,13.361339285713663,14.31904761904696,15.453244047618345,17.11547619047542,17.634732142856347,17.811636904761105,NA,NA,NA,NA,19.83999999999912,12
RENOVISOR,KMEANS,Z_ABS,matrix_32_z_abs,4,8.694880952380663,14.679553571427991,19.245714285713476,21.245982142856253,23.13505952380855,23.372708333332355,23.50538690476092,24.86074404761801,NA,NA,NA,NA,29.737738095236864,12
RENOVISOR,KMEANS,Z_ABS,matrix_32_z_abs,5,11.13199404761873,19.628511904761297,23.40178571428496,26.66931547618958,28.581369047618075,28.94151785714187,29.047916666665675,30.55005952380847,NA,NA,NA,NA,37.76080357142721,12
RENOVISOR,KMEANS,Z_ABS,matrix_32_z_abs,6,13.828988095237635,25.266160714284943,28.225297619046735,32.88300595237983,33.56476190476075,33.67220238095123,35.06589285714164,36.55764880952254,NA,NA,NA,NA,47.10044642856974,12
RENOVISOR,KMEANS,Z_ABS,matrix_32_z_abs,7,16.536994047617675,30.830773809521947,36.80190476190258,37.98053571428349,43.30767857142612,45.075238095235584,51.96026785713995,53.93699404761607,NA,NA,NA,NA,65.82857142856795,12
RENOVISOR,KMEANS,Z_ABS,matrix_32_z_abs,8,17.80526785714146,33.79505952380713,41.046845238092445,43.50547619047328,50.54955357142529,52.65967261904424,61.52482142856771,64.57288690475806,NA,NA,NA,NA,77.70318452380543,12
RENOVISOR,KMEANS,Z_ABS,matrix_32_z_abs,9,19.331071428570155,37.08681547618774,45.308095238092186,49.57928571428249,58.481428571424964,61.005238095234375,71.27919642856749,82.68985119047214,8,10,NA,NA,87.33238095237672,12
RENOVISOR,KMEANS,Z_ABS,matrix_32_z_abs,10,22.923273809522534,42.94187499999717,51.82889880952072,59.36318452380598,65.8505654761866,73.17101190475759,75.53124999999557,86.04803571428107,8,8,10,NA,94.50098214285217,12
RENOVISOR,EFA,RAW,matrix_32_raw_0_1,0,1.7616964285714358,2.991994047619059,4.172827380952395,4.675714285714301,5.161845238095254,5.613541666666683,6.065178571428588,6.350595238095256,NA,NA,NA,NA,7.368720238095259,12
RENOVISOR,EFA,RAW,matrix_32_raw_0_1,1,3.626785714285726,6.309434523809543,7.780684523809545,8.60026785714288,9.0761904761905,9.85273809523812,10.450238095238122,10.991488095238124,NA,NA,NA,NA,12.97491071428575,12
RENOVISOR,EFA,RAW,matrix_32_raw_0_1,2,5.858154761904778,9.825565476190494,12.191547619047643,14.297291666666698,16.042797619047654,17.432797619047655,19.19571428571433,20.34577380952386,NA,NA,NA,NA,24.009821428571488,12
RENOVISOR,EFA,RAW,matrix_32_raw_0_1,3,8.040684523809562,14.180148809523844,18.214791666666688,21.41648809523813,23.51982142857147,26.741279761904817,28.374553571428628,30.125625000000063,NA,NA,NA,NA,36.16276785714293,12
RENOVISOR,EFA,RAW,matrix_32_raw_0_1,4,10.389880952381011,15.954851190476244,22.463988095238104,28.06830357142855,32.97568452380949,35.90714285714284,37.96333333333333,40.0533630952381,NA,NA,NA,NA,50.37889880952386,12
RENOVISOR,EFA,RAW,matrix_32_raw_0_1,5,12.76190476190485,21.932380952381138,25.99479166666684,34.27604166666696,41.816369047619375,43.60526785714318,45.81580357142891,49.70934523809558,NA,NA,NA,NA,62.16392857142895,12
RENOVISOR,EFA,RAW,matrix_32_raw_0_1,6,15.285119047618991,27.50580357142871,39.12553571428606,50.24122023809569,52.63741071428617,56.19020833333379,62.93461309523845,65.5630952380956,NA,NA,NA,NA,77.484791666667,12
RENOVISOR,EFA,RAW,matrix_32_raw_0_1,7,17.82872023809518,33.03386904761875,47.84669642857122,61.86124999999976,70.32107142857123,78.69095238095217,80.26883928571408,81.38464285714265,7,11,NA,NA,85.99937499999982,12
RENOVISOR,EFA,RAW,matrix_32_raw_0_1,8,18.58318452380941,35.438095238094604,52.23044642857034,68.76354166666519,78.14282738095105,87.01247023809393,88.05324404761775,88.73690476190346,6,6,10,NA,91.7538095238082,12
RENOVISOR,EFA,RAW,matrix_32_raw_0_1,9,19.53901785714266,38.07589285714236,56.76389880952263,75.13580357142716,84.6890773809511,93.57755952380826,93.70514880952256,94.5457440476178,5,6,6,9,96.45291666666542,12
RENOVISOR,EFA,RAW,matrix_32_raw_0_1,10,20.966577380952057,41.75505952380902,63.557053571427744,84.0427083333323,87.28520833333233,92.7056547619038,95.38446428571332,97.0183928571419,4,5,6,7,98.49877976190382,12
RENOVISOR,EFA,POS,matrix_32_pos_0_1,0,0.4830059523809605,0.9017857142857296,1.3139285714285938,1.717559523809553,2.0502678571428916,2.339880952380992,2.604970238095282,2.854077380952429,NA,NA,NA,NA,3.645357142857205,12
RENOVISOR,EFA,POS,matrix_32_pos_0_1,1,2.138720238095275,4.044583333333403,4.822738095238178,5.376309523809616,5.934136904762007,6.483958333333445,6.769851190476308,7.108184523809648,NA,NA,NA,NA,8.243779761904907,12
RENOVISOR,EFA,POS,matrix_32_pos_0_1,2,3.7224702380952976,7.160654761904876,8.5688988095239491,10.26360119047636,11.4610119047621,12.275892857143065,13.351666666666894,14.07934523809548,NA,NA,NA,NA,16.086398809524084,12
RENOVISOR,EFA,POS,matrix_32_pos_0_1,3,5.744494047619129,9.697053571428707,12.085089285714467,15.193630952381191,17.24470238095266,18.495684523809828,20.353005952381288,21.80377976190513,NA,NA,NA,NA,25.578214285714715,12
RENOVISOR,EFA,POS,matrix_32_pos_0_1,4,7.808779761904949,11.383928571428813,15.625505952381246,21.129940476190804,24.21523809523848,27.23744047619093,30.27761904761956,31.66279761904816,NA,NA,NA,NA,38.72473214285781,12
RENOVISOR,EFA,POS,matrix_32_pos_0_1,5,10.553065476190758,13.294970238095573,19.682976190476577,27.72645833333395,32.274761904762606,37.012708333334054,40.7496726190484,42.17529761904842,NA,NA,NA,NA,51.66943452381045,12
RENOVISOR,EFA,POS,matrix_32_pos_0_1,6,13.56238095238135,22.93050595238157,34.019136904762874,40.00782738095341,47.043035714286766,48.50595238095347,54.00419642857257,56.63125000000119,NA,NA,NA,NA,67.33565476190601,12
RENOVISOR,EFA,POS,matrix_32_pos_0_1,7,15.952410714285564,28.095863095238283,42.392500000000645,50.017142857143504,59.268273809524814,62.61071428571536,71.02535714285834,72.48303571428694,NA,NA,NA,NA,79.62133928571564,12
RENOVISOR,EFA,POS,matrix_32_pos_0_1,8,18.213958333333252,32.35071428571451,49.00494047619053,58.16107142857165,69.13550595238162,78.0374404761913,78.90434523809608,81.71089285714375,8,10,NA,NA,88.39169642857243,12
RENOVISOR,EFA,POS,matrix_32_pos_0_1,9,20.57357142857136,36.652857142856945,55.63791666666592,66.31619047619012,78.60125000000016,87.61294642857173,87.98232142857174,90.12276785714322,6,6,8,NA,93.31791666666707,12
RENOVISOR,EFA,POS,matrix_32_pos_0_1,10,23.018452380952247,40.88872023809462,61.610476190475175,75.87497023809487,87.14711309523821,93.86446428571448,95.25500000000022,95.693154761905,5,5,6,7,97.4014583333336,12
RENOVISOR,EFA,EXT,matrix_32_ext_0_1,0,1.55089285714287,2.8412797619047843,3.4206250000000264,3.7816964285714567,4.05922619047622,4.293125000000032,4.494761904761937,4.674226190476225,NA,NA,NA,NA,5.3253571428571815,12
RENOVISOR,EFA,EXT,matrix_32_ext_0_1,1,3.4128869047619315,4.897261904761941,5.428482142857182,6.674613095238143,7.372648809523861,7.741220238095292,8.623690476190536,8.902410714285777,NA,NA,NA,NA,10.443005952381023,12
RENOVISOR,EFA,EXT,matrix_32_ext_0_1,2,5.940238095238132,9.213244047619105,11.218690476190543,12.693005952381032,13.764345238095324,15.083839285714385,15.619880952381054,16.76904761904773,NA,NA,NA,NA,19.124196428571555,12
RENOVISOR,EFA,EXT,matrix_32_ext_0_1,3,8.240654761904848,14.818779761904874,16.457500000000124,18.67904761904776,21.04187500000016,21.687351190476356,23.377470238095416,24.334970238095423,NA,NA,NA,NA,27.741636904762117,12
RENOVISOR,EFA,EXT,matrix_32_ext_0_1,4,10.5886904761906,20.32446428571457,21.63592261904791,26.460535714286,30.28398809523839,31.12636904761934,32.97127976190507,33.8753273809527,NA,NA,NA,NA,37.467886904762246,12
RENOVISOR,EFA,EXT,matrix_32_ext_0_1,5,12.909940476190648,25.191339285714697,32.563541666667156,35.77202380952433,36.91247023809576,37.782946428571954,40.87916666666722,41.77875000000056,NA,NA,NA,NA,48.18785714285777,12
RENOVISOR,EFA,EXT,matrix_32_ext_0_1,6,15.30991071428571,29.793630952380965,40.43845238095256,45.73500000000016,47.623392857143024,49.02946428571446,51.9900892857145,54.386577380952595,NA,NA,NA,NA,61.09297619047645,12
RENOVISOR,EFA,EXT,matrix_32_ext_0_1,7,17.787529761904615,34.201220238094656,48.03547619047586,55.544196428571006,60.020327380952,64.30425595238057,65.49035714285678,68.95860119047586,NA,NA,NA,NA,72.58014880952354,12
RENOVISOR,EFA,EXT,matrix_32_ext_0_1,8,18.489523809523593,36.88404761904695,53.04139880952281,62.70374999999919,68.90002976190387,74.38398809523724,75.4418452380944,77.8755357142849,10,NA,NA,NA,82.54690476190399,12
RENOVISOR,EFA,EXT,matrix_32_ext_0_1,9,19.339940476190197,40.14633928571363,58.63535714285562,69.97904761904648,77.58089285714169,83.3339583333322,85.58979166666555,88.21181547618937,6,7,10,NA,92.1851785714275,12
RENOVISOR,EFA,EXT,matrix_32_ext_0_1,10,20.979464285713924,44.377857142856314,65.49988095237931,77.42145833333214,85.3281249999988,89.6903273809512,91.61148809523694,93.64592261904647,5,5,7,10,95.86095238095128,12
RENOVISOR,EFA,Z_ABS,matrix_32_z_abs,0,0.7981250000000121,1.5622321428571662,2.116488095238126,2.3692261904762253,2.5816369047619427,2.791339285714327,2.967648809523854,3.1009523809524273,NA,NA,NA,NA,3.569553571428625,12
RENOVISOR,EFA,Z_ABS,matrix_32_z_abs,1,3.468303571428622,3.9874404761905344,4.28479166666673,4.68812500000007,4.91011904761912,5.303452380952459,5.510178571428653,5.784315476190561,NA,NA,NA,NA,6.745357142857243,12
RENOVISOR,EFA,Z_ABS,matrix_32_z_abs,2,5.9211607142858,7.066904761904866,7.853273809523925,9.175773809523948,9.843690476190623,10.518363095238255,11.218392857143026,11.963511904762086,NA,NA,NA,NA,14.441636904762126,12
RENOVISOR,EFA,Z_ABS,matrix_32_z_abs,3,8.847470238095386,11.05258928571447,12.297470238095444,13.85812500000023,15.058095238095488,16.87425595238123,18.534285714286025,19.850386904762235,NA,NA,NA,NA,22.640416666667043,12
RENOVISOR,EFA,Z_ABS,matrix_32_z_abs,4,11.431785714285928,15.93833333333357,18.290565476190753,22.44520833333364,25.234226190476544,26.74535714285752,28.05750000000041,29.420416666667094,NA,NA,NA,NA,33.90348214285764,12
RENOVISOR,EFA,Z_ABS,matrix_32_z_abs,5,13.979880952381016,20.970565476190565,24.65833333333349,31.132440476190652,35.84080357142881,38.36940476190505,40.2593154761908,41.10517857142891,NA,NA,NA,NA,48.40288690476236,12
RENOVISOR,EFA,Z_ABS,matrix_32_z_abs,6,16.488720238095315,26.430833333333695,32.35648809523847,41.71589285714354,48.58392857142925,51.94181547619121,54.544553571429354,58.71952380952467,NA,NA,NA,NA,64.68595238095334,12
RENOVISOR,EFA,Z_ABS,matrix_32_z_abs,7,17.244136904761945,29.995089285714705,38.49508928571481,50.72556547619142,59.74627976190588,62.873125000001174,68.45392857142977,69.64505952381076,NA,NA,NA,NA,75.76991071428705,12
RENOVISOR,EFA,Z_ABS,matrix_32_z_abs,8,17.99839285714285,32.923630952381146,44.31494047619119,58.81779761904873,69.66020833333486,76.94083333333485,77.97306547619199,81.8284226190492,8,NA,NA,NA,84.9412797619064,12
RENOVISOR,EFA,Z_ABS,matrix_32_z_abs,9,18.698452380952332,35.91815476190435,50.38294642857167,66.79455357142874,78.65744047619118,86.5116666666674,89.51982142857219,90.01738095238171,6,6,8,NA,91.63675595238172,12
RENOVISOR,EFA,Z_ABS,matrix_32_z_abs,10,19.531666666666577,39.23035714285662,56.69657738095188,73.7313690476184,85.7179761904761,92.58610119047611,93.20654761904756,94.47738095238093,5,5,6,11,95.39416666666664,12
WHY_EUROPE,KMEANS,RAW,matrix_32_raw_0_1,0,0.20729166666666227,0.3423214285714213,0.47604166666665654,0.6036309523809394,0.7280654761904607,0.8487797619047437,0.9688988095237888,1.0888988095237864,NA,NA,NA,NA,1.5412797619047292,12
WHY_EUROPE,KMEANS,RAW,matrix_32_raw_0_1,1,1.2583333333333062,1.7505059523809148,2.4120238095237574,2.874851190476128,3.3240773809523088,3.523869047618972,3.858392857142774,4.689255952380851,NA,NA,NA,NA,6.72038690476176,12
WHY_EUROPE,KMEANS,RAW,matrix_32_raw_0_1,2,4.189642857142759,5.824732142857009,7.930505952380773,9.9015476190474,12.676011904761625,14.498005952380629,16.194583333332975,17.171607142856764,NA,NA,NA,NA,22.332351190475705,12
WHY_EUROPE,KMEANS,RAW,matrix_32_raw_0_1,3,8.211964285714139,11.313749999999787,16.155863095237752,19.503839285713873,26.15693452380891,30.50556547618975,33.124345238094456,35.60181547618965,NA,NA,NA,NA,41.71044642857048,12
WHY_EUROPE,KMEANS,RAW,matrix_32_raw_0_1,4,14.266547619047158,20.717261904761237,31.245565476189707,40.13848214285628,46.71282738095134,49.577202380951285,51.88559523809408,54.44940476190356,NA,NA,NA,NA,58.95092261904632,12
WHY_EUROPE,KMEANS,RAW,matrix_32_raw_0_1,5,20.481815476189936,30.812738095237485,45.88315476190362,57.1395535714274,64.15252976190334,66.22044642856996,66.43794642856996,66.50598214285567,NA,NA,NA,NA,72.00607142856985,12
WHY_EUROPE,KMEANS,RAW,matrix_32_raw_0_1,6,25.905803571427924,43.17523809523688,62.898392857140905,74.23226190475998,78.53994047618845,78.84080357142655,78.88464285714082,79.1341071428551,10,NA,NA,NA,82.97184523809311,12
WHY_EUROPE,KMEANS,RAW,matrix_32_raw_0_1,7,31.12514880952381,55.81550595237997,76.93970238095056,85.72374999999815,86.13857142856956,86.44133928571242,87.6261904761886,88.19904761904571,4,4,NA,NA,89.66437499999807,12
WHY_EUROPE,KMEANS,RAW,matrix_32_raw_0_1,8,36.16610119047649,69.27428571428595,86.14464285714244,91.4362797619042,91.9618749999994,92.33214285714226,92.87794642857082,93.61833333333271,3,3,4,NA,94.36130952380888,12
WHY_EUROPE,KMEANS,RAW,matrix_32_raw_0_1,9,41.210684523809874,82.78485119047683,91.31651785714335,92.2158630952386,92.80479166666716,94.74217261904806,95.10434523809568,95.44461309523854,2,3,3,7,96.51550595238136,12
WHY_EUROPE,KMEANS,RAW,matrix_32_raw_0_1,10,46.294553571429226,91.21925595238196,95.6309523809533,96.6838988095247,97.14119047619135,97.41857142857228,97.8055952380961,98.1314583333342,2,2,2,3,98.7855059523818,12
WHY_EUROPE,KMEANS,POS,matrix_32_pos_0_1,0,0.5023511904761814,0.9303869047618878,1.3319345238094995,1.7187797619047305,2.1016071428571044,2.3763095238094807,2.647440476190428,2.892916666666614,NA,NA,NA,NA,3.78089285714279,12
WHY_EUROPE,KMEANS,POS,matrix_32_pos_0_1,1,1.9201190476190144,3.0959821428570886,4.858869047618962,6.046011904761798,7.5184821428570094,8.833482142856987,9.399345238095073,10.568898809523624,NA,NA,NA,NA,13.33556547619024,12
WHY_EUROPE,KMEANS,POS,matrix_32_pos_0_1,2,7.193749999999879,12.414136904761683,16.64824404761875,20.464821428571053,22.884464285713868,26.43440476190428,28.168154761904244,30.09461309523755,NA,NA,NA,NA,38.44720238095168,12
WHY_EUROPE,KMEANS,POS,matrix_32_pos_0_1,3,14.423809523809238,22.814315476190075,30.048928571428068,38.63276785714224,42.31214285714216,45.69461309523734,47.62529761904683,52.39818452380864,NA,NA,NA,NA,60.1328869047609,12
WHY_EUROPE,KMEANS,POS,matrix_32_pos_0_1,4,27.45124999999976,41.86830357142802,53.997797619046935,59.799702380951565,62.80988095238009,66.04857142857051,70.43169642857042,73.01627976190369,NA,NA,NA,NA,76.88794642857032,12
WHY_EUROPE,KMEANS,POS,matrix_32_pos_0_1,5,42.267767857142616,58.65410714285638,72.33419642857058,75.89869047618957,78.12392857142763,80.61630952380854,81.49610119047519,82.80922619047516,6,10,NA,NA,88.73330357142746,12
WHY_EUROPE,KMEANS,POS,matrix_32_pos_0_1,6,60.6752083333329,76.41366071428477,86.09547619047521,88.14901785714184,89.40116071428467,90.71461309523704,93.11437499999889,94.14038690476076,3,3,6,10,95.27553571428456,12
WHY_EUROPE,KMEANS,POS,matrix_32_pos_0_1,7,78.11190476190345,86.95797619047488,91.95723214285572,93.59812499999856,95.30574404761758,96.01419642856996,96.21669642856996,96.51877976190328,2,2,3,5,97.52065476190324,12
WHY_EUROPE,KMEANS,POS,matrix_32_pos_0_1,8,86.70645833333235,92.73717261904646,95.57270833333212,96.7015476190464,97.53264880952256,97.98961309523683,98.01842261904638,98.06264880952256,1,1,2,3,98.70726190476066,12
WHY_EUROPE,KMEANS,POS,matrix_32_pos_0_1,9,93.34470238095146,96.58508928571332,97.90705357142755,98.27285714285614,98.4434226190466,98.63199404761802,98.97717261904658,99.38089285714184,1,1,1,2,99.69845238095132,12
WHY_EUROPE,KMEANS,POS,matrix_32_pos_0_1,10,96.4661309523802,98.40077380952305,98.9847023809516,99.38044642857064,99.513273809523,99.72580357142778,99.77818452380872,99.84315476190396,1,1,1,1,99.93080357142776,12
WHY_EUROPE,KMEANS,EXT,matrix_32_ext_0_1,0,0.1141071428571457,0.22348214285714835,0.30270833333334085,0.37821428571429505,0.4501488095238207,0.5204464285714415,0.5900892857143003,0.6578571428571591,NA,NA,NA,NA,0.9163392857143084,12
WHY_EUROPE,KMEANS,EXT,matrix_32_ext_0_1,1,0.38529761904762866,0.9881547619047863,1.5435416666667046,1.7565476190476623,2.0603869047619554,2.2794047619048183,2.5114285714286333,2.8707440476191186,NA,NA,NA,NA,3.631636904761994,12
WHY_EUROPE,KMEANS,EXT,matrix_32_ext_0_1,2,1.5226488095238484,3.4133928571429446,5.156517857142989,6.1266071428573,7.03955357142875,7.859880952381151,8.695535714285933,9.277857142857377,NA,NA,NA,NA,12.36330357142888,12
WHY_EUROPE,KMEANS,EXT,matrix_32_ext_0_1,3,3.0988095238096007,7.662470238095402,12.728839285714535,14.598690476190772,16.22250000000034,17.612470238095618,18.841666666667077,19.99077380952425,NA,NA,NA,NA,23.805446428571965,12
WHY_EUROPE,KMEANS,EXT,matrix_32_ext_0_1,4,6.47738095238105,14.873660714286077,24.21806547619114,27.190000000000744,29.991934523810343,32.7786607142866,35.62303571428668,36.69794642857242,NA,NA,NA,NA,40.05988095238203,12
WHY_EUROPE,KMEANS,EXT,matrix_32_ext_0_1,5,10.282797619048036,23.147976190477124,39.77145833333414,43.43187500000089,45.18428571428666,46.00139880952478,49.4709821428582,52.07907738095351,NA,NA,NA,NA,56.27011904762027,12
WHY_EUROPE,KMEANS,EXT,matrix_32_ext_0_1,6,16.44464285714282,34.1413690476192,56.36565476190513,58.50059523809566,60.0495833333338,64.09375000000057,64.96190476190534,67.28068452381015,NA,NA,NA,NA,71.2355654761912,12
WHY_EUROPE,KMEANS,EXT,matrix_32_ext_0_1,7,23.25669642857153,45.82023809523843,66.07339285714308,68.20098214285741,74.43437500000036,75.8185714285718,78.22836309523854,78.80029761904807,10,NA,NA,NA,81.9376785714291,12
WHY_EUROPE,KMEANS,EXT,matrix_32_ext_0_1,8,30.96261904761914,59.00848214285731,79.87601190476173,82.25916666666653,84.19050595238087,85.01080357142851,85.61255952380947,86.65553571428569,4,6,NA,NA,88.47330357142859,12
WHY_EUROPE,KMEANS,EXT,matrix_32_ext_0_1,9,38.94598214285953,71.92047619047905,88.09913690476519,89.51964285714618,90.45898809524144,90.94029761905098,91.78523809524148,92.9125892857177,3,3,5,11,95.24449404762252,12
WHY_EUROPE,KMEANS,EXT,matrix_32_ext_0_1,10,46.905029761907905,82.2784523809568,90.62494047619508,94.49526785714755,95.80068452381428,96.13752976190952,96.4641964285762,97.15508928571906,2,3,3,5,98.12056547619528,12
