integrated_row_id,global_participant_key,participant_key,dataset_source,n_source_rows,n_distinct_surveys,source_survey,source_file,prolific_id,identification_code,reference_year_model,year_birth_raw_clean,age_raw_clean,gender_raw_clean,country_raw_clean,country_code_raw_clean,country_birth_raw_clean,nationality_raw_clean,ethnicity_raw_clean,language_raw_clean,student_status_raw_clean,city_size_raw_clean,climate_zone_raw_clean,household_type_raw_clean,tenure_raw_clean,education_raw_clean,employment_raw_clean,num_children_raw_clean,health_raw_clean,income_raw_clean,travel_distance_raw_clean,travel_time_raw_clean,work_from_home_raw_clean,travel_role_raw_clean,vote_raw_clean,political_left_right_raw_clean,self_classification_raw_clean,energy_efficiency_goal_raw_clean,climate_awareness_raw_clean,energy_transition_awareness_raw_clean,renovation_role_raw_clean,household_decision_raw_clean,year_birth_model,age_model,age_model_is_approximate,age_group_model,gender_model,education_model,employment_model,student_status_model,city_size_model,tenure_model,health_condition_model,work_from_home_model,income_model,num_children_model,country_model,country_model_grouped,country_birth_model,nationality_model,ethnicity_model,language_model,climate_zone_model,household_type_model,travel_role_model,renovation_role_model,household_decision_model,vote_status_declared,voted_observed,political_left_right_model,political_block_model,self_classification_model,energy_efficiency_goal_0_100,climate_awareness_0_100,energy_transition_awareness_0_100,travel_distance_model,travel_time_model,year_birth_conflict,age_conflict,gender_conflict,education_conflict,employment_conflict,student_status_conflict,country_conflict,country_birth_conflict,nationality_conflict,ethnicity_conflict,income_conflict,vote_conflict,n_det_non_missing,prop_det_non_missing,det_01_profits,det_02_credit_score,det_03_risk_profile,det_04_added_value,det_05_frugality,det_06_climate_protection,det_07_legal,det_08_trust,det_09_safety,det_10_cost_efficiency,det_11_knowledge,det_12_own_competence,det_13_technical_fit,det_14_environmental_concerns,det_15_self_satisfaction,det_16_commitment,det_17_adherence,det_18_autonomy,det_19_wellbeing,det_20_coziness,det_21_rights_and_duties,det_22_peer_pressure,det_23_support,det_24_socialising,det_25_agreement,det_26_novelty,det_27_fun,det_28_recognition,det_29_trends,det_30_authority,det_31_approval,det_32_own_significance
2507,diego__diego_288,diego_288,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,26-39,Female,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,PhD,Paid employee (private sector),NA,NA,"Less than 20,000 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,TRUE,25_34,female,high,employed,unknown,unknown,unknown,unknown,unknown,low,NA,IT,IT,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,91.02115414943715,23.57239597583516,53.26413472124124,76.69978207674679,73.06086997616606,74.9883853393773,45.89527744271894,77.26571910665552,70.16868257812332,39.83897139600753,97.79172205485425,50.10016058439077,70.19287620493613,82.14174220001263,76.8336890468357,45.040332866919115,73.24464081284427,63.51128061312159,81.61220011629908,62.27473530001003,37.02652927992119,22.18438676306093,58.60389973403822,56.10885017300895,46.078583892207774,86.5707027572238,69.86627388931261,35.67538091671416,67.33048140483957,80.22926750505096,33.65006687674044,65.08576706678117
2508,diego__diego_289,diego_289,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,26-39,Female,Greece,GR,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master's degree,Self-employed,NA,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,TRUE,25_34,female,high,employed,unknown,unknown,unknown,unknown,unknown,medium,NA,GR,GR,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,48.97660390442583,31.071098660560793,48.53713682844891,46.114724095719666,53.21035936377031,71.65561950248096,95.5144577858211,89.55715628181754,67.6051735825069,48.79943060243916,83.20172524247064,54.84789197303933,78.25987792375811,84.74776197959126,39.484588880735714,91.12781939161698,45.188437748269024,48.62632616004847,80.31126936899074,9.463142167026025,96.02383448055106,35.28677974954832,27.98580739333367,41.16659078624883,33.30322450215482,35.21544585595823,53.43893243920634,37.10837898061657,65.963244247832165,19.872076157268886,5.434255728929172,90.94702812202232
2509,diego__diego_290,diego_290,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,26-39,Male,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master's degree,Paid employee (private sector),NA,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,TRUE,25_34,male,high,employed,unknown,unknown,unknown,unknown,unknown,medium,NA,ES,ES,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,29.201634597116442,49.240853320356756,38.96733747701943,3.071902304588791,18.511771300494665,70.96204616311283,10.899246431191505,78.3120162797341,62.42480218224832,77.76907467505586,79.75019608688831,1.8123063995396702,69.68580402941468,87.9786093402197,69.23968909230383,22.91733216277409,75.069346186774,74.29485914092922,63.871888897514985,93.80167540392507,64.72835858894778,66.4365149972357,2.8222730697619713,31.951502103961808,30.26219488883516,62.81732571242167,62.862728556292346,22.914099154039636,3.123029555873464,78.64910003623471,48.499310859008524,86.04676269295453
2510,diego__diego_291,diego_291,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,18-25,Female,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master's degree,Other,NA,NA,"Less than 20,000 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5,TRUE,18_24,female,high,other,unknown,unknown,unknown,unknown,unknown,low,NA,ES,ES,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,79.2095968267273,36.749042164263024,40.39562429856267,81.29226362002153,93.80920110924144,60.64119237259269,89.20226075112839,87.15086193647049,59.36696802191699,76.31579434243463,72.73377788256079,77.98175060369523,84.44046205258078,85.23228991310809,77.75071644165375,44.06715947068647,59.53934773457879,66.15079087613132,17.93832339708474,43.984355459832145,32.6646169809734,88.31568753882728,26.688489452679427,76.95907801328957,38.383303164048996,24.232101125437268,56.38132751876587,5.02784275995558,18.838104701809495,2.5967183953884194,17.85266097446527,51.3996126316576
2511,diego__diego_292,diego_292,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,26-39,Female,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master's degree,Student,NA,NA,"Less than 20,000 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,TRUE,25_34,female,high,student,unknown,unknown,unknown,unknown,unknown,low,NA,ES,ES,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,39.28850969447068,82.27522448840593,41.85861112020024,69.1610663063247,47.92018926965011,88.00524240191524,75.95587988059117,85.44315642931869,20.42544790626904,56.29015143626015,81.95326238838669,48.44755337110848,74.79750380971915,72.30291242698677,56.754016636916,84.15751532410869,81.93131073882851,63.832395459172055,66.51338618541484,53.55311859457104,72.85873379165733,62.51809965851232,11.536036386027012,50.61711229489941,62.454993127569146,74.82413178584109,13.597018278175222,9.140231049349554,50.22022574364765,31.475865549934582,72.70872884458606,76.525055877287
2512,diego__diego_293,diego_293,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,26-39,Female,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master's degree,Paid employee (private sector),NA,NA,"Less than 20,000 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,TRUE,25_34,female,high,employed,unknown,unknown,unknown,unknown,unknown,low,NA,ES,ES,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,58.83895413452136,18.06510996668065,44.18731226053179,10.399074676941401,17.310397406891518,99.99990145365531,48.06055283868959,58.07586664603528,59.1979289311003,85.71206764936784,37.801874051272634,21.047075411730685,83.12804563833787,66.85864601549454,79.49105731037588,59.798194263636226,67.82148935617774,42.88599239049301,77.07634405177076,64.14264113535502,74.063438098212,40.520866451810654,20.72336349659365,24.380214375063023,36.736971943953186,34.3690705682628,93.08811119029275,77.13049779388145,5.749784914270551,17.734620036802006,13.863860834852652,39.61595431426574
2513,diego__diego_294,diego_294,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,26-39,Male,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Undergraduate (Bachelor's) degree,Not working (other),NA,NA,"Less than 20,000 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,TRUE,25_34,male,high,employed,unknown,unknown,unknown,unknown,unknown,low,NA,IT,IT,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,35.563299973511086,92.75349188300575,45.27371751656028,6.550255797137755,31.5886165926432,5.541960275212443,49.30501771933256,51.46201098310387,16.90839135646725,97.21928619001783,48.16092064767775,10.543403404635999,83.04999135488103,5.027332348996676,39.94541648330514,22.12969862929945,92.71454453186882,61.51820291259087,54.915865423046306,54.4234388097893,10.279592436102355,12.919677553097193,67.6875554202431,9.854031086973649,1.6836021261574685,28.94477179744035,15.916823628338284,33.15705189855671,19.09846514783035,26.09791055558832,14.431570557482566,51.31764194541795
2514,diego__diego_295,diego_295,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,26-39,Female,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,Undergraduate (Bachelor's) degree,Paid employee (private sector),NA,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,TRUE,25_34,female,high,employed,unknown,unknown,unknown,unknown,unknown,medium,NA,ES,ES,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,75.06206825732072,1.6577718778168105,80.05754192126005,79.11312142195882,15.726013238971534,58.51844433430931,19.113380725995718,90.77325711130524,67.36102551256111,17.953442286059527,75.61486670043115,59.27530951372923,0.21676747435867563,94.751489409143,32.60259876841425,51.28905012985391,40.99231952717722,42.40992167928788,3.323716472052729,14.509184125284742,92.44579661417033,29.355364768018948,24.91995549890739,17.822960156452698,19.496773126975437,19.398582249732012,0.030699550418400442,19.31957835108309,1.341803365779359,21.251098235919663,26.04971130184882,94.37154655485705
2515,diego__diego_296,diego_296,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,18-25,Female,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master's degree,Not working (unemployed),NA,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5,TRUE,18_24,female,high,unemployed,unknown,unknown,unknown,unknown,unknown,medium,NA,IT,IT,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,26.66752177325458,29.64069308211862,72.77724619453384,52.46374038327266,55.61060791452925,72.03820931658397,53.9735794022198,85.00177212657093,10.134994594477131,57.589785780326324,84.25109541667945,96.03809563336347,62.26685076433158,65.14455981429826,89.99745190899341,58.430299286650445,95.38640125753396,36.283553591659626,55.72967418938496,19.42617708720502,76.40908170178191,79.33064898855105,51.98421513030023,21.901696846890637,19.938627514967703,54.22861354713895,14.264949854133102,24.16509801346163,6.314268978568638,37.82771162949649,21.16710366666643,80.82921136555926
2516,diego__diego_297,diego_297,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,18-25,Female,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,Undergraduate (Bachelor's) degree,Not working (unemployed),NA,NA,"Less than 20,000 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5,TRUE,18_24,female,high,unemployed,unknown,unknown,unknown,unknown,unknown,low,NA,ES,ES,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,96.67129611767153,75.94254511862597,73.75521174398051,29.221344294224647,60.12926105801042,17.789835596097543,71.62174422267154,81.55781250379145,70.52634175127524,73.69274597658618,13.219701365191568,58.833132994949835,96.48947947226631,23.332330553460142,64.04538965220719,77.08241887696008,60.479609934845314,72.86505440135679,89.48446860179718,82.81319091045505,47.510163375696564,58.99451247964741,33.73079931504856,67.71248050577773,86.7958604300175,20.713008098955925,88.31112510145904,59.63989267857132,0.9540727364582059,86.7158441507329,34.700971816159914,67.43841670505827
2517,diego__diego_298,diego_298,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,18-25,Male,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary or high school diploma,Paid employee (private sector),NA,NA,"Less than 20,000 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5,TRUE,18_24,male,medium,employed,unknown,unknown,unknown,unknown,unknown,low,NA,IT,IT,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,41.2274328492322,74.12328831532277,89.24833017136652,47.57589959409338,80.97699411198165,82.33562574180614,46.50622498432991,81.16646287079126,94.53877968134618,85.828984611466,22.07076609394682,88.83586655211143,68.30976657251969,54.38462423569402,81.08060428518017,5.923381743844741,50.91567210066317,54.26804609839982,96.54419196137327,95.13181786650708,19.74502509228503,79.2294455915474,57.85673018730857,63.59053039143758,54.10856412647714,91.84366193464912,95.37676700713696,52.4462609257465,26.811905995278597,10.414253075342062,14.773630468276389,55.62814590024208
2518,diego__diego_299,diego_299,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,40-59,Male,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master's degree,Self-employed,1,NA,"Less than 20,000 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,TRUE,45_54,male,high,employed,unknown,unknown,unknown,unknown,unknown,low,1,IT,IT,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,25.52458965885593,13.79277093650202,65.39715898469704,87.30908636388187,36.5248262461966,85.85243414354623,68.01608509077394,95.31309237799249,87.85861075439865,65.04974929615625,80.8137604723183,68.31211297013675,14.545802578143611,92.56188901879901,52.95453867859186,92.2970721596059,98.57127322712098,80.71133121196148,94.14024627706593,57.57825478784784,3.620931620642526,5.271446801024417,98.82096927679716,55.697679025679996,57.79038430773138,41.79835176234493,32.88265886820741,17.21093155908174,41.65406868041214,41.833712746021845,45.96592605768054,69.21831027563987
2519,diego__diego_300,diego_300,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,26-39,Male,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Secondary or high school diploma,Not working (unemployed),NA,NA,I prefer not to say,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,TRUE,25_34,male,medium,unemployed,unknown,unknown,unknown,unknown,unknown,unknown,NA,IT,IT,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,66.21020277802052,81.82971323350708,73.21838491765699,50.66666861743658,17.187963915153446,70.5433022704078,22.148381801144613,7.316748584122324,58.21501532758788,85.59656061753509,2.7381462168084516,67.31911369853894,74.6753191586735,63.893191825801864,77.58331038292245,72.8250577607646,72.48235836288006,50.36392057512191,77.36141156320723,68.15371956306868,85.37508275796023,75.94562533649881,79.50283591651441,67.79001720534124,66.11603615335738,71.37406740852919,71.48071295348731,31.537629242216944,27.086874386145638,6.884372867890353,25.07401522880251,44.93579310715193
2520,diego__diego_301,diego_301,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,26-39,Male,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,Undergraduate (Bachelor's) degree,Paid employee (private sector),NA,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,TRUE,25_34,male,high,employed,unknown,unknown,unknown,unknown,unknown,medium,NA,ES,ES,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,7.1189453194300905,31.046495083547487,38.63708956663158,0.18266103935291045,61.68700243841032,42.08534995739072,56.2484728486436,59.394181601658794,67.39465110572118,94.31118414455425,93.08833654394137,73.01601654755714,55.18833273237819,18.272346207101226,86.01801375742588,58.76222851893803,17.34477565687037,16.720125531115116,49.86948703828253,67.91269959237368,87.56265943718608,10.290810285529906,68.44122536266399,5.320816729867233,37.382960916349354,79.79927354126421,66.88164239952528,4.457981669781917,32.593059667745194,13.031973122837933,34.773669268756315,48.90821169546825
2521,diego__diego_302,diego_302,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,26-39,Male,Spain,ES,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vocational training,Not working (unemployed),NA,NA,"Less than 20,000 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,TRUE,25_34,male,medium,unemployed,unknown,unknown,unknown,unknown,unknown,low,NA,ES,ES,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,6.182775794556449,94.77344088336487,54.27932311534096,74.1312126249041,27.09516614224532,66.51258835244143,16.641593141301303,66.92328446449541,75.72731569609313,90.71934985393365,73.76743030601354,35.603468675824324,98.67424272308664,53.95766798622185,94.75484074438438,87.30213512116184,85.23262039709766,69.94701077513088,20.055284654559998,93.62492633459874,22.95467896821976,21.73212448144793,23.710699090039768,5.519462831578148,21.98405752776882,29.50955548804455,29.88013517815269,27.726866876292313,4.963418229778727,47.57040389251435,14.611724823606233,50.82162948946203
2522,diego__diego_303,diego_303,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,40-59,Female,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vocational training,Self-employed,2,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,TRUE,45_54,female,medium,employed,unknown,unknown,unknown,unknown,unknown,medium,2,IT,IT,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,76.53653240982766,64.18663761954781,61.735118522370506,54.99630552701485,83.55881022629282,52.39732579050448,56.898633286225426,28.851626950708862,87.75970855025889,59.99704999360708,63.150949218623104,60.97397701965023,92.85999295475794,70.48174616342473,99.05763081817831,68.31739316086843,92.99635897526727,84.56945636885135,78.93521398837399,47.22647162928148,54.28769437697325,61.19412534502831,25.15277392639889,14.2474772714583,4.779628279999172,88.9765038704323,6.484679738603445,58.808030579254414,5.232826107898126,58.35186052874752,60.98518041394152,76.77101983426304
2523,diego__diego_304,diego_304,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,18-25,Female,Greece,GR,NA,NA,NA,NA,NA,NA,NA,NA,NA,Undergraduate (Bachelor's) degree,Student,NA,NA,"20,000 - 49,999 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5,TRUE,18_24,female,high,student,unknown,unknown,unknown,unknown,unknown,medium,NA,GR,GR,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,23.687168016531587,50.341592073668245,5.554183103674099,37.776717844429236,53.250396241006015,75.09287858775028,47.23839179126953,83.79247780390186,28.66978376730691,93.19840411705708,84.87817655235555,59.171023462449035,77.51363945689458,72.53904425169897,91.42746589039345,49.5853717173832,76.14364431174229,67.10361124483705,69.8973135900069,71.29298562482133,96.3887346237877,57.59447946968313,69.9532132912595,53.80564756146128,86.51724812769915,58.281951220735856,40.936073359805874,50.699713147984795,14.214814760408611,57.51457077616578,94.15608894987638,87.14695294986107
2524,diego__diego_305,diego_305,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,40-59,Male,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Undergraduate (Bachelor's) degree,Paid employee (private sector),NA,NA,"50,000 - 100,000 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,TRUE,45_54,male,high,employed,unknown,unknown,unknown,unknown,unknown,high,NA,IT,IT,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,14.071011670490028,36.5380488804633,9.884497280565654,67.07677197896447,25.981928032602937,58.26490266768154,51.26163893709172,66.61507892233259,70.3338285732996,45.170492935392254,82.073037627507,96.09900060343115,64.20394175362614,78.1298386077168,73.7922032799974,91.98799351939482,82.8527347590989,50.23626127358248,89.93765765586105,61.11604365982029,57.07876433255969,3.4738626585699595,66.01786573726653,31.482650581838314,17.384696522982708,97.90487597627164,22.710770629298683,17.705694689578607,5.922012550305443,82.00745957080626,27.784548723940972,95.39626370243316
2525,diego__diego_306,diego_306,diego,NA,NA,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,NA,NA,2023,NA,26-39,Male,Italy,IT,NA,NA,NA,NA,NA,NA,NA,NA,NA,Undergraduate (Bachelor's) degree,Not working (unemployed),NA,NA,"Less than 20,000 euros per year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,TRUE,25_34,male,high,unemployed,unknown,unknown,unknown,unknown,unknown,low,NA,IT,IT,NA,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,NA,NA,unknown,unknown,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,1,8.279479323974549,24.018887259408597,22.15391367036786,91.21725000481854,8.5947916366381,99.22247367294469,29.608852322512384,79.42701311564707,58.0355519638679,6.990989783848884,47.36750768705329,72.97772398551412,27.79980658321466,54.92001820992032,77.85031716665449,62.752876012670754,75.64124713858259,53.790436797530546,58.72697020860545,98.89660277321697,66.56805645783267,23.0831094068144,0.9051526391239184,21.710005807279686,52.81547343390039,88.51095225853628,90.86996439350004,9.36627341445584,1.4334571252881292,36.33803210020821,12.87511049163477,39.45118367689508
