survey,source_file,sheet,variable,question
rvs,Content_Export_RVS_8.xlsx,Content,please_complete_one_row_for_each_member_of_your_household_starting_with_yourself_select_the_option_in_each_column_that_corresponds_to_each_household_member_occupant_3_travel_role,"Please complete one row for each member of your household, starting with yourself. Select the option in each column that corresponds to each household member. : Occupant 3 : Travel role"
rvs,Content_Export_RVS_8.xlsx,Content,please_complete_one_row_for_each_member_of_your_household_starting_with_yourself_select_the_option_in_each_column_that_corresponds_to_each_household_member_occupant_4_daily_commuting_distance,"Please complete one row for each member of your household, starting with yourself. Select the option in each column that corresponds to each household member. : Occupant 4 : Daily commuting distance"
rvs,Content_Export_RVS_8.xlsx,Content,please_complete_one_row_for_each_member_of_your_household_starting_with_yourself_select_the_option_in_each_column_that_corresponds_to_each_household_member_occupant_4_daily_commuting_time,"Please complete one row for each member of your household, starting with yourself. Select the option in each column that corresponds to each household member. : Occupant 4 : Daily commuting time"
rvs,Content_Export_RVS_8.xlsx,Content,please_complete_one_row_for_each_member_of_your_household_starting_with_yourself_select_the_option_in_each_column_that_corresponds_to_each_household_member_occupant_4_working_studying_at_home,"Please complete one row for each member of your household, starting with yourself. Select the option in each column that corresponds to each household member. : Occupant 4 : Working/Studying at home"
rvs,Content_Export_RVS_8.xlsx,Content,please_complete_one_row_for_each_member_of_your_household_starting_with_yourself_select_the_option_in_each_column_that_corresponds_to_each_household_member_occupant_4_travel_role,"Please complete one row for each member of your household, starting with yourself. Select the option in each column that corresponds to each household member. : Occupant 4 : Travel role"
rvs,Content_Export_RVS_8.xlsx,Content,please_complete_one_row_for_each_member_of_your_household_starting_with_yourself_select_the_option_in_each_column_that_corresponds_to_each_household_member_occupant_5_daily_commuting_distance,"Please complete one row for each member of your household, starting with yourself. Select the option in each column that corresponds to each household member. : Occupant 5 : Daily commuting distance"
rvs,Content_Export_RVS_8.xlsx,Content,please_complete_one_row_for_each_member_of_your_household_starting_with_yourself_select_the_option_in_each_column_that_corresponds_to_each_household_member_occupant_5_daily_commuting_time,"Please complete one row for each member of your household, starting with yourself. Select the option in each column that corresponds to each household member. : Occupant 5 : Daily commuting time"
rvs,Content_Export_RVS_8.xlsx,Content,please_complete_one_row_for_each_member_of_your_household_starting_with_yourself_select_the_option_in_each_column_that_corresponds_to_each_household_member_occupant_5_working_studying_at_home,"Please complete one row for each member of your household, starting with yourself. Select the option in each column that corresponds to each household member. : Occupant 5 : Working/Studying at home"
rvs,Content_Export_RVS_8.xlsx,Content,please_complete_one_row_for_each_member_of_your_household_starting_with_yourself_select_the_option_in_each_column_that_corresponds_to_each_household_member_occupant_5_travel_role,"Please complete one row for each member of your household, starting with yourself. Select the option in each column that corresponds to each household member. : Occupant 5 : Travel role"
rvs,Content_Export_RVS_8.xlsx,Content,please_complete_one_row_for_each_member_of_your_household_starting_with_yourself_select_the_option_in_each_column_that_corresponds_to_each_household_member_occupant_6_daily_commuting_distance,"Please complete one row for each member of your household, starting with yourself. Select the option in each column that corresponds to each household member. : Occupant 6 : Daily commuting distance"
rvs,Content_Export_RVS_8.xlsx,Content,please_complete_one_row_for_each_member_of_your_household_starting_with_yourself_select_the_option_in_each_column_that_corresponds_to_each_household_member_occupant_6_daily_commuting_time,"Please complete one row for each member of your household, starting with yourself. Select the option in each column that corresponds to each household member. : Occupant 6 : Daily commuting time"
rvs,Content_Export_RVS_8.xlsx,Content,please_complete_one_row_for_each_member_of_your_household_starting_with_yourself_select_the_option_in_each_column_that_corresponds_to_each_household_member_occupant_6_working_studying_at_home,"Please complete one row for each member of your household, starting with yourself. Select the option in each column that corresponds to each household member. : Occupant 6 : Working/Studying at home"
rvs,Content_Export_RVS_8.xlsx,Content,please_complete_one_row_for_each_member_of_your_household_starting_with_yourself_select_the_option_in_each_column_that_corresponds_to_each_household_member_occupant_6_travel_role,"Please complete one row for each member of your household, starting with yourself. Select the option in each column that corresponds to each household member. : Occupant 6 : Travel role"
rvs,Content_Export_RVS_8.xlsx,Content,please_complete_one_row_for_each_member_of_your_household_starting_with_yourself_select_the_option_in_each_column_that_corresponds_to_each_household_member_occupant_7_daily_commuting_distance,"Please complete one row for each member of your household, starting with yourself. Select the option in each column that corresponds to each household member. : Occupant 7 : Daily commuting distance"
rvs,Content_Export_RVS_8.xlsx,Content,please_complete_one_row_for_each_member_of_your_household_starting_with_yourself_select_the_option_in_each_column_that_corresponds_to_each_household_member_occupant_7_daily_commuting_time,"Please complete one row for each member of your household, starting with yourself. Select the option in each column that corresponds to each household member. : Occupant 7 : Daily commuting time"
rvs,Content_Export_RVS_8.xlsx,Content,please_complete_one_row_for_each_member_of_your_household_starting_with_yourself_select_the_option_in_each_column_that_corresponds_to_each_household_member_occupant_7_working_studying_at_home,"Please complete one row for each member of your household, starting with yourself. Select the option in each column that corresponds to each household member. : Occupant 7 : Working/Studying at home"
rvs,Content_Export_RVS_8.xlsx,Content,please_complete_one_row_for_each_member_of_your_household_starting_with_yourself_select_the_option_in_each_column_that_corresponds_to_each_household_member_occupant_7_travel_role,"Please complete one row for each member of your household, starting with yourself. Select the option in each column that corresponds to each household member. : Occupant 7 : Travel role"
rvs,Content_Export_RVS_8.xlsx,Content,please_complete_one_row_for_each_member_of_your_household_starting_with_yourself_select_the_option_in_each_column_that_corresponds_to_each_household_member_occupant_8_daily_commuting_distance,"Please complete one row for each member of your household, starting with yourself. Select the option in each column that corresponds to each household member. : Occupant 8 : Daily commuting distance"
rvs,Content_Export_RVS_8.xlsx,Content,please_complete_one_row_for_each_member_of_your_household_starting_with_yourself_select_the_option_in_each_column_that_corresponds_to_each_household_member_occupant_8_daily_commuting_time,"Please complete one row for each member of your household, starting with yourself. Select the option in each column that corresponds to each household member. : Occupant 8 : Daily commuting time"
rvs,Content_Export_RVS_8.xlsx,Content,please_complete_one_row_for_each_member_of_your_household_starting_with_yourself_select_the_option_in_each_column_that_corresponds_to_each_household_member_occupant_8_working_studying_at_home,"Please complete one row for each member of your household, starting with yourself. Select the option in each column that corresponds to each household member. : Occupant 8 : Working/Studying at home"
rvs,Content_Export_RVS_8.xlsx,Content,please_complete_one_row_for_each_member_of_your_household_starting_with_yourself_select_the_option_in_each_column_that_corresponds_to_each_household_member_occupant_8_travel_role,"Please complete one row for each member of your household, starting with yourself. Select the option in each column that corresponds to each household member. : Occupant 8 : Travel role"
rvs,Content_Export_RVS_8.xlsx,Content,please_complete_one_row_for_each_member_of_your_household_starting_with_yourself_select_the_option_in_each_column_that_corresponds_to_each_household_member_occupant_9_daily_commuting_distance,"Please complete one row for each member of your household, starting with yourself. Select the option in each column that corresponds to each household member. : Occupant 9 : Daily commuting distance"
rvs,Content_Export_RVS_8.xlsx,Content,please_complete_one_row_for_each_member_of_your_household_starting_with_yourself_select_the_option_in_each_column_that_corresponds_to_each_household_member_occupant_9_daily_commuting_time,"Please complete one row for each member of your household, starting with yourself. Select the option in each column that corresponds to each household member. : Occupant 9 : Daily commuting time"
rvs,Content_Export_RVS_8.xlsx,Content,please_complete_one_row_for_each_member_of_your_household_starting_with_yourself_select_the_option_in_each_column_that_corresponds_to_each_household_member_occupant_9_working_studying_at_home,"Please complete one row for each member of your household, starting with yourself. Select the option in each column that corresponds to each household member. : Occupant 9 : Working/Studying at home"
rvs,Content_Export_RVS_8.xlsx,Content,please_complete_one_row_for_each_member_of_your_household_starting_with_yourself_select_the_option_in_each_column_that_corresponds_to_each_household_member_occupant_9_travel_role,"Please complete one row for each member of your household, starting with yourself. Select the option in each column that corresponds to each household member. : Occupant 9 : Travel role"
rvs,Content_Export_RVS_8.xlsx,Content,please_select_the_activity_that_is_usually_performed_in_each_time_block_on_a_typical_working_day_please_take_into_consideration_that_this_refers_to_activities_carried_out_by_any_household_members_00_00_04_00,Please select the activity that is usually performed in each time block on a typical working day. Please take into consideration that this refers to activities carried out by any household members.: 00:00-04:00
rvs,Content_Export_RVS_8.xlsx,Content,please_select_the_activity_that_is_usually_performed_in_each_time_block_on_a_typical_working_day_please_take_into_consideration_that_this_refers_to_activities_carried_out_by_any_household_members_04_00_08_00,Please select the activity that is usually performed in each time block on a typical working day. Please take into consideration that this refers to activities carried out by any household members.: 04:00-08:00
rvs,Content_Export_RVS_8.xlsx,Content,please_select_the_activity_that_is_usually_performed_in_each_time_block_on_a_typical_working_day_please_take_into_consideration_that_this_refers_to_activities_carried_out_by_any_household_members_08_00_12_00,Please select the activity that is usually performed in each time block on a typical working day. Please take into consideration that this refers to activities carried out by any household members.: 08:00-12:00
rvs,Content_Export_RVS_8.xlsx,Content,please_select_the_activity_that_is_usually_performed_in_each_time_block_on_a_typical_working_day_please_take_into_consideration_that_this_refers_to_activities_carried_out_by_any_household_members_12_00_16_00,Please select the activity that is usually performed in each time block on a typical working day. Please take into consideration that this refers to activities carried out by any household members.: 12:00-16:00
rvs,Content_Export_RVS_8.xlsx,Content,please_select_the_activity_that_is_usually_performed_in_each_time_block_on_a_typical_working_day_please_take_into_consideration_that_this_refers_to_activities_carried_out_by_any_household_members_16_00_20_00,Please select the activity that is usually performed in each time block on a typical working day. Please take into consideration that this refers to activities carried out by any household members.: 16:00-20:00
rvs,Content_Export_RVS_8.xlsx,Content,please_select_the_activity_that_is_usually_performed_in_each_time_block_on_a_typical_working_day_please_take_into_consideration_that_this_refers_to_activities_carried_out_by_any_household_members_20_00_24_00,Please select the activity that is usually performed in each time block on a typical working day. Please take into consideration that this refers to activities carried out by any household members.: 20:00-24:00
rvs,Content_Export_RVS_8.xlsx,Content,in_which_country_do_you_currently_live,In which country do you currently live?
rvs,Content_Export_RVS_8.xlsx,Content,what_is_the_approximate_population_size_of_the_city_where_you_live,What is the approximate population size of the city where you live?
rvs,Content_Export_RVS_8.xlsx,Content,in_which_climate_zone_do_you_live_please_select_the_option_that_corresponds_to_your_location_if_you_re_not_sure_which_climate_zone_you_live_in_please_refer_to_the_map_below_or_select_the_option_that_best_matches_your_region,"In which climate zone do you live? Please select the option that corresponds to your location. If you’re not sure which climate zone you live in, please refer to the map below or select the option that best matches your region."
rvs,Content_Export_RVS_8.xlsx,Content,in_which_type_of_house_do_you_live,In which type of house do you live?
rvs,Content_Export_RVS_8.xlsx,Content,do_you_own_your_house,Do you own your house?
rvs,Content_Export_RVS_8.xlsx,Content,when_was_the_house_constructed,When was the house constructed?
rvs,Content_Export_RVS_8.xlsx,Content,what_is_the_usable_floor_area_of_your_home,What is the usable floor area of your home?
rvs,Content_Export_RVS_8.xlsx,Content,please_indicate_which_of_the_following_devices_you_have_at_home_personal_mobility_aid_or_personal_mobility_devices_e_g_wheelchair_electric_scooter_walker,"Please indicate which of the following devices you have at home:: Personal mobility aid or personal mobility devices (e.g. wheelchair, electric scooter, walker)."
rvs,Content_Export_RVS_8.xlsx,Content,please_indicate_which_of_the_following_devices_you_have_at_home_small_household_appliances_e_g_tv_speakers_laptop,"Please indicate which of the following devices you have at home:: Small household appliances (e.g. TV, speakers, laptop)."
rvs,Content_Export_RVS_8.xlsx,Content,please_indicate_which_of_the_following_devices_you_have_at_home_large_household_appliances_e_g_refrigerator_washing_machine_dryer,"Please indicate which of the following devices you have at home:: Large household appliances (e.g. refrigerator, washing machine, dryer)."
rvs,Content_Export_RVS_8.xlsx,Content,please_indicate_which_of_the_following_devices_you_have_at_home_critical_devices_e_g_panic_buttons_elevators_medical_devices,"Please indicate which of the following devices you have at home:: Critical devices (e.g. panic buttons, elevators, medical devices)."
rvs,Content_Export_RVS_8.xlsx,Content,does_your_dwelling_have_an_energy_performance_certificate_also_known_as_a_building_energy_rating,Does your dwelling have an Energy Performance Certificate (also known as a Building Energy Rating)?
rvs,Content_Export_RVS_8.xlsx,Content,for_each_of_the_following_technologies_please_indicate_your_experience_micro_efficiency_measures_e_g_avoiding_unnecesary_loads,"For each of the following technologies, please indicate your experience.: Micro-efficiency measures (e.g. avoiding unnecesary loads)"
rvs,Content_Export_RVS_8.xlsx,Content,for_each_of_the_following_technologies_please_indicate_your_experience_change_of_electricity_tariff_e_g_switching_to_a_time_of_use_tariff,"For each of the following technologies, please indicate your experience.: Change of electricity tariff (e.g. switching to a time -of-use tariff)"
rvs,Content_Export_RVS_8.xlsx,Content,for_each_of_the_following_technologies_please_indicate_your_experience_energy_efficient_appliances,"For each of the following technologies, please indicate your experience.: Energy-efficient appliances"
rvs,Content_Export_RVS_8.xlsx,Content,for_each_of_the_following_technologies_please_indicate_your_experience_pv_panels,"For each of the following technologies, please indicate your experience.: PV panels"
rvs,Content_Export_RVS_8.xlsx,Content,for_each_of_the_following_technologies_please_indicate_your_experience_energy_storage_systems,"For each of the following technologies, please indicate your experience.: Energy storage systems"
rvs,Content_Export_RVS_8.xlsx,Content,for_each_of_the_following_technologies_please_indicate_your_experience_heating_system,"For each of the following technologies, please indicate your experience.: Heating system"
rvs,Content_Export_RVS_8.xlsx,Content,for_each_of_the_following_technologies_please_indicate_your_experience_cooling_system,"For each of the following technologies, please indicate your experience.: Cooling system"
rvs,Content_Export_RVS_8.xlsx,Content,for_each_of_the_following_technologies_please_indicate_your_experience_envelope_renovation_e_g_wall_roof_insulation_double_windows,"For each of the following technologies, please indicate your experience.: Envelope renovation (e.g. wall/roof insulation, double windows)"
rvs,Content_Export_RVS_8.xlsx,Content,for_each_of_the_following_technologies_please_indicate_your_experience_electric_vehicle,"For each of the following technologies, please indicate your experience.: Electric vehicle"
rvs,Content_Export_RVS_8.xlsx,Content,for_each_of_the_following_technologies_please_indicate_your_experience_heat_recovery_mechanical_ventilation,"For each of the following technologies, please indicate your experience.: Heat recovery mechanical ventilation"
rvs,Content_Export_RVS_8.xlsx,Content,for_each_of_the_following_technologies_please_indicate_your_experience_smart_home_systems,"For each of the following technologies, please indicate your experience.: Smart home systems"
rvs,Content_Export_RVS_8.xlsx,Content,for_each_of_the_following_technologies_please_indicate_your_experience_elevator,"For each of the following technologies, please indicate your experience.: Elevator"
rvs,Content_Export_RVS_8.xlsx,Content,please_indicate_the_date_when_the_technology_was_installed_for_original_installations_that_have_never_been_upgraded_please_enter_the_age_of_the_building_micro_efficiency_measures_e_g_avoiding_unnecesary_loads,"Please indicate the date when the technology was installed. For original installations that have never been upgraded, please enter the age of the building.: Micro-efficiency measures (e.g. avoiding unnecesary loads)"
rvs,Content_Export_RVS_8.xlsx,Content,please_indicate_the_date_when_the_technology_was_installed_for_original_installations_that_have_never_been_upgraded_please_enter_the_age_of_the_building_change_of_electricity_tariff_e_g_switching_to_a_time_of_use_tariff,"Please indicate the date when the technology was installed. For original installations that have never been upgraded, please enter the age of the building.: Change of electricity tariff (e.g. switching to a time -of-use tariff)"
rvs,Content_Export_RVS_8.xlsx,Content,please_indicate_the_date_when_the_technology_was_installed_for_original_installations_that_have_never_been_upgraded_please_enter_the_age_of_the_building_energy_efficient_appliances,"Please indicate the date when the technology was installed. For original installations that have never been upgraded, please enter the age of the building.: Energy-efficient appliances"
rvs,Content_Export_RVS_8.xlsx,Content,please_indicate_the_date_when_the_technology_was_installed_for_original_installations_that_have_never_been_upgraded_please_enter_the_age_of_the_building_pv_panels,"Please indicate the date when the technology was installed. For original installations that have never been upgraded, please enter the age of the building.: PV panels"
rvs,Content_Export_RVS_8.xlsx,Content,please_indicate_the_date_when_the_technology_was_installed_for_original_installations_that_have_never_been_upgraded_please_enter_the_age_of_the_building_energy_storage_systems,"Please indicate the date when the technology was installed. For original installations that have never been upgraded, please enter the age of the building.: Energy storage systems"
rvs,Content_Export_RVS_8.xlsx,Content,please_indicate_the_date_when_the_technology_was_installed_for_original_installations_that_have_never_been_upgraded_please_enter_the_age_of_the_building_heating_system,"Please indicate the date when the technology was installed. For original installations that have never been upgraded, please enter the age of the building.: Heating system"
rvs,Content_Export_RVS_8.xlsx,Content,please_indicate_the_date_when_the_technology_was_installed_for_original_installations_that_have_never_been_upgraded_please_enter_the_age_of_the_building_cooling_system,"Please indicate the date when the technology was installed. For original installations that have never been upgraded, please enter the age of the building.: Cooling system"
rvs,Content_Export_RVS_8.xlsx,Content,please_indicate_the_date_when_the_technology_was_installed_for_original_installations_that_have_never_been_upgraded_please_enter_the_age_of_the_building_envelope_renovation_e_g_wall_roof_insulation_double_windows,"Please indicate the date when the technology was installed. For original installations that have never been upgraded, please enter the age of the building.: Envelope renovation (e.g. wall/roof insulation, double windows)"
rvs,Content_Export_RVS_8.xlsx,Content,please_indicate_the_date_when_the_technology_was_installed_for_original_installations_that_have_never_been_upgraded_please_enter_the_age_of_the_building_electric_vehicle,"Please indicate the date when the technology was installed. For original installations that have never been upgraded, please enter the age of the building.: Electric vehicle"
rvs,Content_Export_RVS_8.xlsx,Content,please_indicate_the_date_when_the_technology_was_installed_for_original_installations_that_have_never_been_upgraded_please_enter_the_age_of_the_building_heat_recovery_mechanical_ventilation,"Please indicate the date when the technology was installed. For original installations that have never been upgraded, please enter the age of the building.: Heat recovery mechanical ventilation"
rvs,Content_Export_RVS_8.xlsx,Content,please_indicate_the_date_when_the_technology_was_installed_for_original_installations_that_have_never_been_upgraded_please_enter_the_age_of_the_building_smart_home_systems,"Please indicate the date when the technology was installed. For original installations that have never been upgraded, please enter the age of the building.: Smart home systems"
rvs,Content_Export_RVS_8.xlsx,Content,please_indicate_the_date_when_the_technology_was_installed_for_original_installations_that_have_never_been_upgraded_please_enter_the_age_of_the_building_elevator,"Please indicate the date when the technology was installed. For original installations that have never been upgraded, please enter the age of the building.: Elevator"
rvs,Content_Export_RVS_8.xlsx,Content,if_you_were_to_refurbish_your_home_what_level_of_energy_efficiency_would_you_aim_for,"If you were to refurbish your home, what level of energy efficiency would you aim for?"
rvs,Content_Export_RVS_8.xlsx,Content,do_you_have_any_of_the_following_problems_in_your_home_please_select_all_that_apply,Do you have any of the following problems in your home? Please select all that apply.
rvs,Content_Export_RVS_8.xlsx,Content,is_your_heating_system_able_to_keep_your_home_adequately_warm,Is your heating system able to keep your home adequately warm?
rvs,Content_Export_RVS_8.xlsx,Content,is_your_cooling_system_able_to_keep_your_home_adequately_cold,Is your cooling system able to keep your home adequately cold?
rvs,Content_Export_RVS_8.xlsx,Content,what_strategies_did_you_use_to_keep_yourself_comfortable_at_home_during_the_last_year_please_select_all_that_apply_we_only_used_rooms_with_direct_no_direct_sun_exposure,What strategies did you use to keep yourself comfortable at home during the last year? Please select all that apply.: We only used rooms with direct / no direct sun exposure.
rvs,Content_Export_RVS_8.xlsx,Content,what_strategies_did_you_use_to_keep_yourself_comfortable_at_home_during_the_last_year_please_select_all_that_apply_we_heated_cooled_only_one_room,What strategies did you use to keep yourself comfortable at home during the last year? Please select all that apply.: We heated / cooled only one room.
rvs,Content_Export_RVS_8.xlsx,Content,what_strategies_did_you_use_to_keep_yourself_comfortable_at_home_during_the_last_year_please_select_all_that_apply_we_spent_as_much_time_as_possible_outside_the_home_e_g_sitting_in_libraries_staying_longer_at_work,"What strategies did you use to keep yourself comfortable at home during the last year? Please select all that apply.: We spent as much time as possible outside the home (e.g. sitting in libraries, staying longer at work)."
rvs,Content_Export_RVS_8.xlsx,Content,what_strategies_did_you_use_to_keep_yourself_comfortable_at_home_during_the_last_year_please_select_all_that_apply_we_do_avoid_physical_activity_to_heat_prevent_overheating,What strategies did you use to keep yourself comfortable at home during the last year? Please select all that apply.: We do / avoid physical activity to heat / prevent overheating.
rvs,Content_Export_RVS_8.xlsx,Content,what_strategies_did_you_use_to_keep_yourself_comfortable_at_home_during_the_last_year_please_select_all_that_apply_we_dressed_warmer_lightly,What strategies did you use to keep yourself comfortable at home during the last year? Please select all that apply.: We dressed warmer / lightly.
rvs,Content_Export_RVS_8.xlsx,Content,what_strategies_did_you_use_to_keep_yourself_comfortable_at_home_during_the_last_year_please_select_all_that_apply_we_spent_more_time_in_bed_going_to_bed_early_or_taking_a_nap,What strategies did you use to keep yourself comfortable at home during the last year? Please select all that apply.: We spent more time in bed (going to bed early or taking a nap).
rvs,Content_Export_RVS_8.xlsx,Content,what_strategies_did_you_use_to_keep_yourself_comfortable_at_home_during_the_last_year_please_select_all_that_apply_we_used_portable_heating_like_a_table_with_a_heater_cooling_like_a_portable_fan_systems,What strategies did you use to keep yourself comfortable at home during the last year? Please select all that apply.: We used portable heating (like a table with a heater) / cooling (like a portable fan) systems.
rvs,Content_Export_RVS_8.xlsx,Content,what_strategies_did_you_use_to_keep_yourself_comfortable_at_home_during_the_last_year_please_select_all_that_apply_we_ventilated_very_often_very_little,What strategies did you use to keep yourself comfortable at home during the last year? Please select all that apply.: We ventilated very often / very little.
rvs,Content_Export_RVS_8.xlsx,Content,what_strategies_did_you_use_to_keep_yourself_comfortable_at_home_during_the_last_year_please_select_all_that_apply_we_lowered_opened_the_blinds_during_daylight_hours,What strategies did you use to keep yourself comfortable at home during the last year? Please select all that apply.: We lowered / opened the blinds during daylight hours.
rvs,Content_Export_RVS_8.xlsx,Content,what_strategies_did_you_use_to_keep_yourself_comfortable_at_home_during_the_last_year_please_select_all_that_apply_we_used_hot_cold_water_bottles,What strategies did you use to keep yourself comfortable at home during the last year? Please select all that apply.: We used hot / cold water bottles.
rvs,Content_Export_RVS_8.xlsx,Content,what_strategies_did_you_use_to_keep_yourself_comfortable_at_home_during_the_last_year_please_select_all_that_apply_we_drank_hot_cold_beverages,What strategies did you use to keep yourself comfortable at home during the last year? Please select all that apply.: We drank hot / cold beverages.
rvs,Content_Export_RVS_8.xlsx,Content,what_strategies_did_you_use_to_keep_yourself_comfortable_at_home_during_the_last_year_please_select_all_that_apply_we_avoided_certain_times_of_day_for_activities_outside_the_home,What strategies did you use to keep yourself comfortable at home during the last year? Please select all that apply.: We avoided certain times of day for activities outside the home.
rvs,Content_Export_RVS_8.xlsx,Content,what_strategies_did_you_use_to_keep_yourself_comfortable_at_home_during_the_last_year_please_select_all_that_apply_we_increase_shower_time_to_feel_comfortable,What strategies did you use to keep yourself comfortable at home during the last year? Please select all that apply.: We increase shower time to feel comfortable.
rvs,Content_Export_RVS_8.xlsx,Content,which_of_these_energy_consumption_reduction_strategies_did_you_use_last_year_please_select_all_that_apply,Which of these energy consumption reduction strategies did you use last year? Please select all that apply.
rvs,Content_Export_RVS_8.xlsx,Content,what_are_your_main_barriers_to_performing_a_deep_renovation_of_your_household_please_select_all_that_apply_to_you,What are your main barriers to performing a deep renovation of your household? Please select all that apply to you.
rvs,Content_Export_RVS_8.xlsx,Content,which_of_the_following_would_make_you_more_convinced_that_the_renovation_is_financially_worthwhile_please_select_all_that_apply,Which of the following would make you more convinced that the renovation is financially worthwhile? Please select all that apply.
rvs,Content_Export_RVS_8.xlsx,Content,which_of_the_following_options_would_make_this_type_of_renovation_seem_more_meaningful_to_you_select_all_that_apply,Which of the following options would make this type of renovation seem more meaningful to you? Select all that apply.
rvs,Content_Export_RVS_8.xlsx,Content,which_of_the_following_measures_would_make_you_feel_more_secure_about_starting_the_renovation_process_please_select_all_that_apply,Which of the following measures would make you feel more secure about starting the renovation process? Please select all that apply.
rvs,Content_Export_RVS_8.xlsx,Content,which_of_the_following_would_help_you_feel_better_informed_and_more_confident_about_this_renovation_please_select_all_that_apply,Which of the following would help you feel better informed and more confident about this renovation? Please select all that apply.
rvs,Content_Export_RVS_8.xlsx,Content,which_of_the_following_would_make_you_feel_more_willing_and_able_to_undertake_the_renovation_please_select_all_that_apply,Which of the following would make you feel more willing and able to undertake the renovation? Please select all that apply.
rvs,Content_Export_RVS_8.xlsx,Content,which_of_the_following_would_make_energy_efficiency_or_greater_energy_self_sufficiency_feel_more_interesting_engaging_or_appealing_to_you,"Which of the following would make energy efficiency or greater energy self-sufficiency feel more interesting, engaging, or appealing to you?"
rvs,Content_Export_RVS_8.xlsx,Content,which_of_the_following_would_help_reduce_your_concerns_about_disruption_comfort_or_quality_of_life_caused_by_the_renovation_please_select_all_that_apply,"Which of the following would help reduce your concerns about disruption, comfort, or quality of life caused by the renovation?Please select all that apply."
rvs,Content_Export_RVS_8.xlsx,Content,which_of_the_following_would_make_you_more_willing_to_undertake_the_renovation_despite_concerns_about_your_social_environment_or_the_people_around_you_please_select_all_that_apply,Which of the following would make you more willing to undertake the renovation despite concerns about your social environment or the people around you? Please select all that apply.
rvs,Content_Export_RVS_8.xlsx,Content,which_of_the_following_would_make_energy_renovations_feel_more_socially_encouraged_visible_or_relevant_please_select_all_that_apply,"Which of the following would make energy renovations feel more socially encouraged, visible, or relevant? Please select all that apply."
rvs,Content_Export_RVS_8.xlsx,Content,please_briefly_explain_why_none_of_the_options_above_apply_to_your_situation_or_describe_any_other_reasons_concerns_or_conditions_that_were_not_covered,"Please briefly explain why none of the options above apply to your situation, or describe any other reasons, concerns, or conditions that were not covered."
rvs,Content_Export_RVS_8.xlsx,Content,which_of_the_following_best_describes_your_usual_voting_behaviour,Which of the following best describes your usual voting behaviour?
rvs,Content_Export_RVS_8.xlsx,Content,on_a_scale_from_0_to_100_where_0_means_most_left_and_100_means_most_right_where_would_you_place_yourself_politically,"On a scale from 0 to 100, where 0 means ""most left"" and 100 means ""most right"", where would you place yourself politically?"
rvs,Content_Export_RVS_8.xlsx,Content,which_statement_best_describes_your_role_or_situation_regarding_household_renovation_decisions,Which statement best describes your role or situation regarding household renovation decisions?
rvs,Content_Export_RVS_8.xlsx,Content,in_a_renovation_process_how_are_decisions_usually_made_in_your_hosehold,"In a renovation process, how are decisions usually made in your hosehold?"
rvs,Content_Export_RVS_8.xlsx,Content,which_statement_best_describes_you_when_making_an_investment_decision_related_to_your_household,Which statement best describes you when making an investment decision related to your household?
rvs,Content_Export_RVS_8.xlsx,Content,on_a_scale_of_0_to_100_where_0_means_i_am_not_interested_in_energy_efficiency_at_all_and_100_means_i_am_interested_in_getting_the_highest_efficiency_in_my_home_even_if_the_actions_are_not_cost_effective_how_would_you_rate_your_energy_efficiency_goal,"On a scale of 0 to 100, where 0 means “I am not interested in energy efficiency at all” and 100 means “I am interested in getting the highest efficiency in my home, even if the actions are not cost effective” how would you rate your energy efficiency goal?"
rvs,Content_Export_RVS_8.xlsx,Content,on_a_scale_of_0_to_100_where_0_means_climate_change_does_not_exist_and_100_means_i_am_a_climate_change_expert_or_activist_how_would_you_rate_your_level_of_awareness_of_climate_change,"On a scale of 0 to 100, where 0 means “Climate change does not exist” and 100 means “I am a climate change expert or activist”, how would you rate your level of awareness of climate change?"
rvs,Content_Export_RVS_8.xlsx,Content,on_a_scale_of_0_to_100_where_0_means_it_is_the_first_time_i_hear_about_it_and_100_means_i_am_an_expert_or_activist_how_would_you_rate_your_level_of_awareness_about_the_energy_transition,"On a scale of 0 to 100, where 0 means “It is the first time I hear about it” and 100 means “I am an expert or activist”, how would you rate your level of awareness about the energy transition?"
rvs,Content_Export_RVS_8.xlsx,Content,do_the_members_of_your_household_currently_receive_regular_monetary_income_from_any_of_the_following_sources_please_select_all_that_apply,Do the members of your household currently receive regular monetary income from any of the following sources? Please select all that apply.
rvs,Content_Export_RVS_8.xlsx,Content,what_is_approximately_the_current_total_net_monthly_income_of_your_household_please_include_from_all_sources_selected_above,What is approximately the current total net monthly income of your household? Please include from all sources selected above.
rvs,Content_Export_RVS_8.xlsx,Content,how_difficult_is_it_for_you_to_make_ends_meet,How difficult is it for you to make ends meet?
rvs,Content_Export_RVS_8.xlsx,Content,have_you_recently_last_year_had_problems_paying_any_bills,Have you recently (last year) had problems paying any bills?
rvs,Content_Export_RVS_8.xlsx,Content,is_the_utility_bill_holder_a_member_of_this_household,Is the utility bill holder a member of this household?
rvs,Content_Export_RVS_8.xlsx,Content,who_is_the_account_holder_for_the_bills,Who is the account holder for the bills?
rvs,Content_Export_RVS_8.xlsx,Content,do_you_understand_your_electricity_and_gas_bills,Do you understand your electricity and gas bills?
rvs,Content_Export_RVS_8.xlsx,Content,approximately_how_much_was_your_household_s_last_electricity_bill,"Approximately, how much was your household’s last electricity bill?"
