bootstrap_id,analysis_sample,n_draws
689,EUROPE,1000
689,LATAM,608
689,DIEGO,250
689,RENOVISOR,618
689,WHY_EUROPE,132
689,WHY_LATAM,608
690,COMPLETE,1608
690,EUROPE,1000
690,LATAM,608
690,DIEGO,264
690,RENOVISOR,614
690,WHY_EUROPE,122
690,WHY_LATAM,608
691,COMPLETE,1608
691,EUROPE,1000
691,LATAM,608
691,DIEGO,259
691,RENOVISOR,607
691,WHY_EUROPE,134
691,WHY_LATAM,608
692,COMPLETE,1608
692,EUROPE,1000
692,LATAM,608
692,DIEGO,235
692,RENOVISOR,614
692,WHY_EUROPE,151
692,WHY_LATAM,608
693,COMPLETE,1608
693,EUROPE,1000
693,LATAM,608
693,DIEGO,247
693,RENOVISOR,607
693,WHY_EUROPE,146
693,WHY_LATAM,608
694,COMPLETE,1608
694,EUROPE,1000
694,LATAM,608
694,DIEGO,265
694,RENOVISOR,601
694,WHY_EUROPE,134
694,WHY_LATAM,608
695,COMPLETE,1608
695,EUROPE,1000
695,LATAM,608
695,DIEGO,258
695,RENOVISOR,610
695,WHY_EUROPE,132
695,WHY_LATAM,608
696,COMPLETE,1608
696,EUROPE,1000
696,LATAM,608
696,DIEGO,264
696,RENOVISOR,594
696,WHY_EUROPE,142
696,WHY_LATAM,608
697,COMPLETE,1608
697,EUROPE,1000
697,LATAM,608
697,DIEGO,250
697,RENOVISOR,604
697,WHY_EUROPE,146
697,WHY_LATAM,608
698,COMPLETE,1608
698,EUROPE,1000
698,LATAM,608
698,DIEGO,238
698,RENOVISOR,625
698,WHY_EUROPE,137
698,WHY_LATAM,608
699,COMPLETE,1608
699,EUROPE,1000
699,LATAM,608
699,DIEGO,252
699,RENOVISOR,628
699,WHY_EUROPE,120
699,WHY_LATAM,608
700,COMPLETE,1608
700,EUROPE,1000
700,LATAM,608
700,DIEGO,254
700,RENOVISOR,607
700,WHY_EUROPE,139
700,WHY_LATAM,608
701,COMPLETE,1608
701,EUROPE,1000
701,LATAM,608
701,DIEGO,255
701,RENOVISOR,603
701,WHY_EUROPE,142
701,WHY_LATAM,608
702,COMPLETE,1608
702,EUROPE,1000
702,LATAM,608
702,DIEGO,232
702,RENOVISOR,611
702,WHY_EUROPE,157
702,WHY_LATAM,608
703,COMPLETE,1608
703,EUROPE,1000
703,LATAM,608
703,DIEGO,263
703,RENOVISOR,597
703,WHY_EUROPE,140
703,WHY_LATAM,608
704,COMPLETE,1608
704,EUROPE,1000
704,LATAM,608
704,DIEGO,270
704,RENOVISOR,605
704,WHY_EUROPE,125
704,WHY_LATAM,608
705,COMPLETE,1608
705,EUROPE,1000
705,LATAM,608
705,DIEGO,249
705,RENOVISOR,611
705,WHY_EUROPE,140
705,WHY_LATAM,608
706,COMPLETE,1608
706,EUROPE,1000
706,LATAM,608
706,DIEGO,258
706,RENOVISOR,600
706,WHY_EUROPE,142
706,WHY_LATAM,608
707,COMPLETE,1608
707,EUROPE,1000
707,LATAM,608
707,DIEGO,272
707,RENOVISOR,590
707,WHY_EUROPE,138
707,WHY_LATAM,608
708,COMPLETE,1608
708,EUROPE,1000
708,LATAM,608
708,DIEGO,251
708,RENOVISOR,605
708,WHY_EUROPE,144
708,WHY_LATAM,608
709,COMPLETE,1608
709,EUROPE,1000
709,LATAM,608
709,DIEGO,247
709,RENOVISOR,615
709,WHY_EUROPE,138
709,WHY_LATAM,608
710,COMPLETE,1608
710,EUROPE,1000
710,LATAM,608
710,DIEGO,253
710,RENOVISOR,620
710,WHY_EUROPE,127
710,WHY_LATAM,608
711,COMPLETE,1608
711,EUROPE,1000
711,LATAM,608
711,DIEGO,246
711,RENOVISOR,619
711,WHY_EUROPE,135
711,WHY_LATAM,608
712,COMPLETE,1608
712,EUROPE,1000
712,LATAM,608
712,DIEGO,238
712,RENOVISOR,616
712,WHY_EUROPE,146
712,WHY_LATAM,608
713,COMPLETE,1608
713,EUROPE,1000
713,LATAM,608
713,DIEGO,242
713,RENOVISOR,612
713,WHY_EUROPE,146
713,WHY_LATAM,608
714,COMPLETE,1608
714,EUROPE,1000
714,LATAM,608
714,DIEGO,259
714,RENOVISOR,611
714,WHY_EUROPE,130
714,WHY_LATAM,608
715,COMPLETE,1608
715,EUROPE,1000
715,LATAM,608
715,DIEGO,236
715,RENOVISOR,613
715,WHY_EUROPE,151
715,WHY_LATAM,608
716,COMPLETE,1608
716,EUROPE,1000
716,LATAM,608
716,DIEGO,248
716,RENOVISOR,598
716,WHY_EUROPE,154
716,WHY_LATAM,608
717,COMPLETE,1608
717,EUROPE,1000
717,LATAM,608
717,DIEGO,245
717,RENOVISOR,627
717,WHY_EUROPE,128
717,WHY_LATAM,608
718,COMPLETE,1608
718,EUROPE,1000
718,LATAM,608
718,DIEGO,266
718,RENOVISOR,607
718,WHY_EUROPE,127
718,WHY_LATAM,608
719,COMPLETE,1608
719,EUROPE,1000
719,LATAM,608
719,DIEGO,241
719,RENOVISOR,613
719,WHY_EUROPE,146
719,WHY_LATAM,608
720,COMPLETE,1608
720,EUROPE,1000
720,LATAM,608
720,DIEGO,256
720,RENOVISOR,604
720,WHY_EUROPE,140
720,WHY_LATAM,608
721,COMPLETE,1608
721,EUROPE,1000
721,LATAM,608
721,DIEGO,242
721,RENOVISOR,614
721,WHY_EUROPE,144
721,WHY_LATAM,608
722,COMPLETE,1608
722,EUROPE,1000
722,LATAM,608
722,DIEGO,225
722,RENOVISOR,628
722,WHY_EUROPE,147
722,WHY_LATAM,608
723,COMPLETE,1608
723,EUROPE,1000
723,LATAM,608
723,DIEGO,257
723,RENOVISOR,605
723,WHY_EUROPE,138
723,WHY_LATAM,608
724,COMPLETE,1608
724,EUROPE,1000
724,LATAM,608
724,DIEGO,248
724,RENOVISOR,618
724,WHY_EUROPE,134
724,WHY_LATAM,608
725,COMPLETE,1608
725,EUROPE,1000
725,LATAM,608
725,DIEGO,246
725,RENOVISOR,607
725,WHY_EUROPE,147
725,WHY_LATAM,608
726,COMPLETE,1608
726,EUROPE,1000
726,LATAM,608
726,DIEGO,252
726,RENOVISOR,619
726,WHY_EUROPE,129
726,WHY_LATAM,608
727,COMPLETE,1608
727,EUROPE,1000
727,LATAM,608
727,DIEGO,253
727,RENOVISOR,628
727,WHY_EUROPE,119
727,WHY_LATAM,608
728,COMPLETE,1608
728,EUROPE,1000
728,LATAM,608
728,DIEGO,249
728,RENOVISOR,607
728,WHY_EUROPE,144
728,WHY_LATAM,608
729,COMPLETE,1608
729,EUROPE,1000
729,LATAM,608
729,DIEGO,222
729,RENOVISOR,631
729,WHY_EUROPE,147
729,WHY_LATAM,608
730,COMPLETE,1608
730,EUROPE,1000
730,LATAM,608
730,DIEGO,253
730,RENOVISOR,589
730,WHY_EUROPE,158
730,WHY_LATAM,608
731,COMPLETE,1608
731,EUROPE,1000
731,LATAM,608
731,DIEGO,254
731,RENOVISOR,619
731,WHY_EUROPE,127
731,WHY_LATAM,608
732,COMPLETE,1608
732,EUROPE,1000
732,LATAM,608
732,DIEGO,256
732,RENOVISOR,610
732,WHY_EUROPE,134
732,WHY_LATAM,608
733,COMPLETE,1608
733,EUROPE,1000
733,LATAM,608
733,DIEGO,253
733,RENOVISOR,603
733,WHY_EUROPE,144
733,WHY_LATAM,608
734,COMPLETE,1608
734,EUROPE,1000
734,LATAM,608
734,DIEGO,265
734,RENOVISOR,608
734,WHY_EUROPE,127
734,WHY_LATAM,608
735,COMPLETE,1608
735,EUROPE,1000
735,LATAM,608
735,DIEGO,258
735,RENOVISOR,615
735,WHY_EUROPE,127
735,WHY_LATAM,608
736,COMPLETE,1608
736,EUROPE,1000
736,LATAM,608
736,DIEGO,240
736,RENOVISOR,609
736,WHY_EUROPE,151
736,WHY_LATAM,608
737,COMPLETE,1608
737,EUROPE,1000
737,LATAM,608
737,DIEGO,246
737,RENOVISOR,615
737,WHY_EUROPE,139
737,WHY_LATAM,608
738,COMPLETE,1608
738,EUROPE,1000
738,LATAM,608
738,DIEGO,255
738,RENOVISOR,613
738,WHY_EUROPE,132
738,WHY_LATAM,608
739,COMPLETE,1608
739,EUROPE,1000
739,LATAM,608
739,DIEGO,262
739,RENOVISOR,601
739,WHY_EUROPE,137
739,WHY_LATAM,608
740,COMPLETE,1608
740,EUROPE,1000
740,LATAM,608
740,DIEGO,253
740,RENOVISOR,588
740,WHY_EUROPE,159
740,WHY_LATAM,608
741,COMPLETE,1608
741,EUROPE,1000
741,LATAM,608
741,DIEGO,257
741,RENOVISOR,619
741,WHY_EUROPE,124
741,WHY_LATAM,608
742,COMPLETE,1608
742,EUROPE,1000
742,LATAM,608
742,DIEGO,245
742,RENOVISOR,623
742,WHY_EUROPE,132
742,WHY_LATAM,608
743,COMPLETE,1608
743,EUROPE,1000
743,LATAM,608
743,DIEGO,254
743,RENOVISOR,612
743,WHY_EUROPE,134
743,WHY_LATAM,608
744,COMPLETE,1608
744,EUROPE,1000
744,LATAM,608
744,DIEGO,255
744,RENOVISOR,608
744,WHY_EUROPE,137
744,WHY_LATAM,608
745,COMPLETE,1608
745,EUROPE,1000
745,LATAM,608
745,DIEGO,245
745,RENOVISOR,608
745,WHY_EUROPE,147
745,WHY_LATAM,608
746,COMPLETE,1608
746,EUROPE,1000
746,LATAM,608
746,DIEGO,241
746,RENOVISOR,610
746,WHY_EUROPE,149
746,WHY_LATAM,608
747,COMPLETE,1608
747,EUROPE,1000
747,LATAM,608
747,DIEGO,250
747,RENOVISOR,630
747,WHY_EUROPE,120
747,WHY_LATAM,608
748,COMPLETE,1608
748,EUROPE,1000
748,LATAM,608
748,DIEGO,260
748,RENOVISOR,616
748,WHY_EUROPE,124
748,WHY_LATAM,608
749,COMPLETE,1608
749,EUROPE,1000
749,LATAM,608
749,DIEGO,255
749,RENOVISOR,614
749,WHY_EUROPE,131
749,WHY_LATAM,608
750,COMPLETE,1608
750,EUROPE,1000
750,LATAM,608
750,DIEGO,245
750,RENOVISOR,615
750,WHY_EUROPE,140
750,WHY_LATAM,608
751,COMPLETE,1608
751,EUROPE,1000
751,LATAM,608
751,DIEGO,267
751,RENOVISOR,595
751,WHY_EUROPE,138
751,WHY_LATAM,608
752,COMPLETE,1608
752,EUROPE,1000
752,LATAM,608
752,DIEGO,256
752,RENOVISOR,606
752,WHY_EUROPE,138
752,WHY_LATAM,608
753,COMPLETE,1608
753,EUROPE,1000
753,LATAM,608
753,DIEGO,258
753,RENOVISOR,609
753,WHY_EUROPE,133
753,WHY_LATAM,608
754,COMPLETE,1608
754,EUROPE,1000
754,LATAM,608
754,DIEGO,249
754,RENOVISOR,606
754,WHY_EUROPE,145
754,WHY_LATAM,608
755,COMPLETE,1608
755,EUROPE,1000
755,LATAM,608
755,DIEGO,249
755,RENOVISOR,618
755,WHY_EUROPE,133
755,WHY_LATAM,608
756,COMPLETE,1608
756,EUROPE,1000
756,LATAM,608
756,DIEGO,275
756,RENOVISOR,601
756,WHY_EUROPE,124
756,WHY_LATAM,608
757,COMPLETE,1608
757,EUROPE,1000
757,LATAM,608
757,DIEGO,253
757,RENOVISOR,614
757,WHY_EUROPE,133
757,WHY_LATAM,608
758,COMPLETE,1608
758,EUROPE,1000
758,LATAM,608
758,DIEGO,269
758,RENOVISOR,611
758,WHY_EUROPE,120
758,WHY_LATAM,608
759,COMPLETE,1608
759,EUROPE,1000
759,LATAM,608
759,DIEGO,265
759,RENOVISOR,610
759,WHY_EUROPE,125
759,WHY_LATAM,608
760,COMPLETE,1608
760,EUROPE,1000
760,LATAM,608
760,DIEGO,242
760,RENOVISOR,604
760,WHY_EUROPE,154
760,WHY_LATAM,608
761,COMPLETE,1608
761,EUROPE,1000
761,LATAM,608
761,DIEGO,249
761,RENOVISOR,617
761,WHY_EUROPE,134
761,WHY_LATAM,608
762,COMPLETE,1608
762,EUROPE,1000
762,LATAM,608
762,DIEGO,255
762,RENOVISOR,600
762,WHY_EUROPE,145
762,WHY_LATAM,608
763,COMPLETE,1608
763,EUROPE,1000
763,LATAM,608
763,DIEGO,257
763,RENOVISOR,608
763,WHY_EUROPE,135
763,WHY_LATAM,608
764,COMPLETE,1608
764,EUROPE,1000
764,LATAM,608
764,DIEGO,242
764,RENOVISOR,612
764,WHY_EUROPE,146
764,WHY_LATAM,608
765,COMPLETE,1608
765,EUROPE,1000
765,LATAM,608
765,DIEGO,250
765,RENOVISOR,619
765,WHY_EUROPE,131
765,WHY_LATAM,608
766,COMPLETE,1608
766,EUROPE,1000
766,LATAM,608
766,DIEGO,244
766,RENOVISOR,608
766,WHY_EUROPE,148
766,WHY_LATAM,608
767,COMPLETE,1608
767,EUROPE,1000
767,LATAM,608
767,DIEGO,246
767,RENOVISOR,612
767,WHY_EUROPE,142
767,WHY_LATAM,608
768,COMPLETE,1608
768,EUROPE,1000
768,LATAM,608
768,DIEGO,260
768,RENOVISOR,610
768,WHY_EUROPE,130
768,WHY_LATAM,608
769,COMPLETE,1608
769,EUROPE,1000
769,LATAM,608
769,DIEGO,243
769,RENOVISOR,599
769,WHY_EUROPE,158
769,WHY_LATAM,608
770,COMPLETE,1608
770,EUROPE,1000
770,LATAM,608
770,DIEGO,257
770,RENOVISOR,599
770,WHY_EUROPE,144
770,WHY_LATAM,608
771,COMPLETE,1608
771,EUROPE,1000
771,LATAM,608
771,DIEGO,264
771,RENOVISOR,609
771,WHY_EUROPE,127
771,WHY_LATAM,608
772,COMPLETE,1608
772,EUROPE,1000
772,LATAM,608
772,DIEGO,266
772,RENOVISOR,583
772,WHY_EUROPE,151
772,WHY_LATAM,608
773,COMPLETE,1608
773,EUROPE,1000
773,LATAM,608
773,DIEGO,250
773,RENOVISOR,614
773,WHY_EUROPE,136
773,WHY_LATAM,608
774,COMPLETE,1608
774,EUROPE,1000
774,LATAM,608
774,DIEGO,223
774,RENOVISOR,631
774,WHY_EUROPE,146
774,WHY_LATAM,608
775,COMPLETE,1608
775,EUROPE,1000
775,LATAM,608
775,DIEGO,245
775,RENOVISOR,621
775,WHY_EUROPE,134
775,WHY_LATAM,608
776,COMPLETE,1608
776,EUROPE,1000
776,LATAM,608
776,DIEGO,251
776,RENOVISOR,618
776,WHY_EUROPE,131
776,WHY_LATAM,608
777,COMPLETE,1608
777,EUROPE,1000
777,LATAM,608
777,DIEGO,239
777,RENOVISOR,613
777,WHY_EUROPE,148
777,WHY_LATAM,608
778,COMPLETE,1608
778,EUROPE,1000
778,LATAM,608
778,DIEGO,247
778,RENOVISOR,626
778,WHY_EUROPE,127
778,WHY_LATAM,608
779,COMPLETE,1608
779,EUROPE,1000
779,LATAM,608
779,DIEGO,262
779,RENOVISOR,614
779,WHY_EUROPE,124
779,WHY_LATAM,608
780,COMPLETE,1608
780,EUROPE,1000
780,LATAM,608
780,DIEGO,255
780,RENOVISOR,618
780,WHY_EUROPE,127
780,WHY_LATAM,608
781,COMPLETE,1608
781,EUROPE,1000
781,LATAM,608
781,DIEGO,227
781,RENOVISOR,613
781,WHY_EUROPE,160
781,WHY_LATAM,608
782,COMPLETE,1608
782,EUROPE,1000
782,LATAM,608
782,DIEGO,227
782,RENOVISOR,624
782,WHY_EUROPE,149
782,WHY_LATAM,608
783,COMPLETE,1608
783,EUROPE,1000
783,LATAM,608
783,DIEGO,231
783,RENOVISOR,623
783,WHY_EUROPE,146
783,WHY_LATAM,608
784,COMPLETE,1608
784,EUROPE,1000
784,LATAM,608
784,DIEGO,259
784,RENOVISOR,602
784,WHY_EUROPE,139
784,WHY_LATAM,608
785,COMPLETE,1608
785,EUROPE,1000
785,LATAM,608
785,DIEGO,258
785,RENOVISOR,598
785,WHY_EUROPE,144
785,WHY_LATAM,608
786,COMPLETE,1608
786,EUROPE,1000
786,LATAM,608
786,DIEGO,239
786,RENOVISOR,615
786,WHY_EUROPE,146
786,WHY_LATAM,608
787,COMPLETE,1608
787,EUROPE,1000
787,LATAM,608
787,DIEGO,253
787,RENOVISOR,606
787,WHY_EUROPE,141
787,WHY_LATAM,608
788,COMPLETE,1608
788,EUROPE,1000
788,LATAM,608
788,DIEGO,264
788,RENOVISOR,606
788,WHY_EUROPE,130
788,WHY_LATAM,608
789,COMPLETE,1608
789,EUROPE,1000
789,LATAM,608
789,DIEGO,235
789,RENOVISOR,622
789,WHY_EUROPE,143
789,WHY_LATAM,608
790,COMPLETE,1608
790,EUROPE,1000
790,LATAM,608
790,DIEGO,228
790,RENOVISOR,614
790,WHY_EUROPE,158
790,WHY_LATAM,608
791,COMPLETE,1608
791,EUROPE,1000
791,LATAM,608
791,DIEGO,259
791,RENOVISOR,608
791,WHY_EUROPE,133
791,WHY_LATAM,608
792,COMPLETE,1608
792,EUROPE,1000
792,LATAM,608
792,DIEGO,267
792,RENOVISOR,608
792,WHY_EUROPE,125
792,WHY_LATAM,608
793,COMPLETE,1608
793,EUROPE,1000
793,LATAM,608
793,DIEGO,246
793,RENOVISOR,594
793,WHY_EUROPE,160
793,WHY_LATAM,608
794,COMPLETE,1608
794,EUROPE,1000
794,LATAM,608
794,DIEGO,251
794,RENOVISOR,605
794,WHY_EUROPE,144
794,WHY_LATAM,608
795,COMPLETE,1608
795,EUROPE,1000
795,LATAM,608
795,DIEGO,263
795,RENOVISOR,602
795,WHY_EUROPE,135
795,WHY_LATAM,608
796,COMPLETE,1608
796,EUROPE,1000
796,LATAM,608
796,DIEGO,270
796,RENOVISOR,604
796,WHY_EUROPE,126
796,WHY_LATAM,608
797,COMPLETE,1608
797,EUROPE,1000
797,LATAM,608
797,DIEGO,234
797,RENOVISOR,602
797,WHY_EUROPE,164
797,WHY_LATAM,608
798,COMPLETE,1608
798,EUROPE,1000
798,LATAM,608
798,DIEGO,257
798,RENOVISOR,624
798,WHY_EUROPE,119
798,WHY_LATAM,608
799,COMPLETE,1608
799,EUROPE,1000
799,LATAM,608
799,DIEGO,249
799,RENOVISOR,601
799,WHY_EUROPE,150
799,WHY_LATAM,608
800,COMPLETE,1608
800,EUROPE,1000
800,LATAM,608
800,DIEGO,260
800,RENOVISOR,611
800,WHY_EUROPE,129
800,WHY_LATAM,608
801,COMPLETE,1608
801,EUROPE,1000
801,LATAM,608
801,DIEGO,251
801,RENOVISOR,619
801,WHY_EUROPE,130
801,WHY_LATAM,608
802,COMPLETE,1608
802,EUROPE,1000
802,LATAM,608
802,DIEGO,261
802,RENOVISOR,612
802,WHY_EUROPE,127
802,WHY_LATAM,608
803,COMPLETE,1608
803,EUROPE,1000
803,LATAM,608
803,DIEGO,220
803,RENOVISOR,624
803,WHY_EUROPE,156
803,WHY_LATAM,608
804,COMPLETE,1608
804,EUROPE,1000
804,LATAM,608
804,DIEGO,271
804,RENOVISOR,592
804,WHY_EUROPE,137
804,WHY_LATAM,608
805,COMPLETE,1608
805,EUROPE,1000
805,LATAM,608
805,DIEGO,258
805,RENOVISOR,610
805,WHY_EUROPE,132
805,WHY_LATAM,608
806,COMPLETE,1608
806,EUROPE,1000
806,LATAM,608
806,DIEGO,241
806,RENOVISOR,605
806,WHY_EUROPE,154
806,WHY_LATAM,608
807,COMPLETE,1608
807,EUROPE,1000
807,LATAM,608
807,DIEGO,253
807,RENOVISOR,626
807,WHY_EUROPE,121
807,WHY_LATAM,608
808,COMPLETE,1608
808,EUROPE,1000
808,LATAM,608
808,DIEGO,249
808,RENOVISOR,607
808,WHY_EUROPE,144
808,WHY_LATAM,608
809,COMPLETE,1608
809,EUROPE,1000
809,LATAM,608
809,DIEGO,248
809,RENOVISOR,611
809,WHY_EUROPE,141
809,WHY_LATAM,608
810,COMPLETE,1608
810,EUROPE,1000
810,LATAM,608
810,DIEGO,246
810,RENOVISOR,611
810,WHY_EUROPE,143
810,WHY_LATAM,608
811,COMPLETE,1608
811,EUROPE,1000
811,LATAM,608
811,DIEGO,252
811,RENOVISOR,608
811,WHY_EUROPE,140
811,WHY_LATAM,608
812,COMPLETE,1608
812,EUROPE,1000
812,LATAM,608
812,DIEGO,231
812,RENOVISOR,618
812,WHY_EUROPE,151
812,WHY_LATAM,608
813,COMPLETE,1608
813,EUROPE,1000
813,LATAM,608
813,DIEGO,255
813,RENOVISOR,617
813,WHY_EUROPE,128
813,WHY_LATAM,608
814,COMPLETE,1608
814,EUROPE,1000
814,LATAM,608
814,DIEGO,253
814,RENOVISOR,605
814,WHY_EUROPE,142
814,WHY_LATAM,608
815,COMPLETE,1608
815,EUROPE,1000
815,LATAM,608
815,DIEGO,257
815,RENOVISOR,603
815,WHY_EUROPE,140
815,WHY_LATAM,608
816,COMPLETE,1608
816,EUROPE,1000
816,LATAM,608
816,DIEGO,242
816,RENOVISOR,607
816,WHY_EUROPE,151
816,WHY_LATAM,608
817,COMPLETE,1608
817,EUROPE,1000
817,LATAM,608
817,DIEGO,232
817,RENOVISOR,615
817,WHY_EUROPE,153
817,WHY_LATAM,608
818,COMPLETE,1608
818,EUROPE,1000
818,LATAM,608
818,DIEGO,238
818,RENOVISOR,624
818,WHY_EUROPE,138
818,WHY_LATAM,608
819,COMPLETE,1608
819,EUROPE,1000
819,LATAM,608
819,DIEGO,285
819,RENOVISOR,591
819,WHY_EUROPE,124
819,WHY_LATAM,608
820,COMPLETE,1608
820,EUROPE,1000
820,LATAM,608
820,DIEGO,240
820,RENOVISOR,625
820,WHY_EUROPE,135
820,WHY_LATAM,608
821,COMPLETE,1608
821,EUROPE,1000
821,LATAM,608
821,DIEGO,241
821,RENOVISOR,628
821,WHY_EUROPE,131
821,WHY_LATAM,608
822,COMPLETE,1608
822,EUROPE,1000
822,LATAM,608
822,DIEGO,249
822,RENOVISOR,624
822,WHY_EUROPE,127
822,WHY_LATAM,608
823,COMPLETE,1608
823,EUROPE,1000
823,LATAM,608
823,DIEGO,240
823,RENOVISOR,622
823,WHY_EUROPE,138
823,WHY_LATAM,608
824,COMPLETE,1608
824,EUROPE,1000
824,LATAM,608
824,DIEGO,245
824,RENOVISOR,611
824,WHY_EUROPE,144
824,WHY_LATAM,608
825,COMPLETE,1608
825,EUROPE,1000
825,LATAM,608
825,DIEGO,265
825,RENOVISOR,607
825,WHY_EUROPE,128
825,WHY_LATAM,608
826,COMPLETE,1608
826,EUROPE,1000
826,LATAM,608
826,DIEGO,259
826,RENOVISOR,604
826,WHY_EUROPE,137
826,WHY_LATAM,608
827,COMPLETE,1608
827,EUROPE,1000
827,LATAM,608
827,DIEGO,264
827,RENOVISOR,593
827,WHY_EUROPE,143
827,WHY_LATAM,608
828,COMPLETE,1608
828,EUROPE,1000
828,LATAM,608
828,DIEGO,263
828,RENOVISOR,606
828,WHY_EUROPE,131
828,WHY_LATAM,608
829,COMPLETE,1608
829,EUROPE,1000
829,LATAM,608
829,DIEGO,247
829,RENOVISOR,619
829,WHY_EUROPE,134
829,WHY_LATAM,608
830,COMPLETE,1608
830,EUROPE,1000
830,LATAM,608
830,DIEGO,243
830,RENOVISOR,622
830,WHY_EUROPE,135
830,WHY_LATAM,608
831,COMPLETE,1608
831,EUROPE,1000
831,LATAM,608
831,DIEGO,252
831,RENOVISOR,615
831,WHY_EUROPE,133
831,WHY_LATAM,608
832,COMPLETE,1608
832,EUROPE,1000
832,LATAM,608
832,DIEGO,229
832,RENOVISOR,640
832,WHY_EUROPE,131
832,WHY_LATAM,608
833,COMPLETE,1608
833,EUROPE,1000
833,LATAM,608
833,DIEGO,232
833,RENOVISOR,613
833,WHY_EUROPE,155
833,WHY_LATAM,608
834,COMPLETE,1608
834,EUROPE,1000
834,LATAM,608
834,DIEGO,248
834,RENOVISOR,623
834,WHY_EUROPE,129
834,WHY_LATAM,608
835,COMPLETE,1608
835,EUROPE,1000
835,LATAM,608
835,DIEGO,236
835,RENOVISOR,613
835,WHY_EUROPE,151
835,WHY_LATAM,608
836,COMPLETE,1608
836,EUROPE,1000
836,LATAM,608
836,DIEGO,232
836,RENOVISOR,637
836,WHY_EUROPE,131
836,WHY_LATAM,608
837,COMPLETE,1608
837,EUROPE,1000
837,LATAM,608
837,DIEGO,229
837,RENOVISOR,619
837,WHY_EUROPE,152
837,WHY_LATAM,608
838,COMPLETE,1608
838,EUROPE,1000
838,LATAM,608
838,DIEGO,260
838,RENOVISOR,611
838,WHY_EUROPE,129
838,WHY_LATAM,608
839,COMPLETE,1608
839,EUROPE,1000
839,LATAM,608
839,DIEGO,246
839,RENOVISOR,610
839,WHY_EUROPE,144
839,WHY_LATAM,608
840,COMPLETE,1608
840,EUROPE,1000
840,LATAM,608
840,DIEGO,239
840,RENOVISOR,604
840,WHY_EUROPE,157
840,WHY_LATAM,608
841,COMPLETE,1608
841,EUROPE,1000
841,LATAM,608
841,DIEGO,265
841,RENOVISOR,601
841,WHY_EUROPE,134
841,WHY_LATAM,608
842,COMPLETE,1608
842,EUROPE,1000
842,LATAM,608
842,DIEGO,239
842,RENOVISOR,618
842,WHY_EUROPE,143
842,WHY_LATAM,608
843,COMPLETE,1608
843,EUROPE,1000
843,LATAM,608
843,DIEGO,265
843,RENOVISOR,620
843,WHY_EUROPE,115
843,WHY_LATAM,608
844,COMPLETE,1608
844,EUROPE,1000
844,LATAM,608
844,DIEGO,266
844,RENOVISOR,608
844,WHY_EUROPE,126
844,WHY_LATAM,608
845,COMPLETE,1608
845,EUROPE,1000
845,LATAM,608
845,DIEGO,256
845,RENOVISOR,619
845,WHY_EUROPE,125
845,WHY_LATAM,608
846,COMPLETE,1608
846,EUROPE,1000
846,LATAM,608
846,DIEGO,249
846,RENOVISOR,612
846,WHY_EUROPE,139
846,WHY_LATAM,608
847,COMPLETE,1608
847,EUROPE,1000
847,LATAM,608
847,DIEGO,219
847,RENOVISOR,646
847,WHY_EUROPE,135
847,WHY_LATAM,608
848,COMPLETE,1608
848,EUROPE,1000
848,LATAM,608
848,DIEGO,216
848,RENOVISOR,636
848,WHY_EUROPE,148
848,WHY_LATAM,608
849,COMPLETE,1608
849,EUROPE,1000
849,LATAM,608
849,DIEGO,256
849,RENOVISOR,594
849,WHY_EUROPE,150
849,WHY_LATAM,608
850,COMPLETE,1608
850,EUROPE,1000
850,LATAM,608
850,DIEGO,238
850,RENOVISOR,629
850,WHY_EUROPE,133
850,WHY_LATAM,608
851,COMPLETE,1608
851,EUROPE,1000
851,LATAM,608
851,DIEGO,241
851,RENOVISOR,616
851,WHY_EUROPE,143
851,WHY_LATAM,608
852,COMPLETE,1608
852,EUROPE,1000
852,LATAM,608
852,DIEGO,261
852,RENOVISOR,605
852,WHY_EUROPE,134
852,WHY_LATAM,608
853,COMPLETE,1608
853,EUROPE,1000
853,LATAM,608
853,DIEGO,243
853,RENOVISOR,605
853,WHY_EUROPE,152
853,WHY_LATAM,608
854,COMPLETE,1608
854,EUROPE,1000
854,LATAM,608
854,DIEGO,247
854,RENOVISOR,603
854,WHY_EUROPE,150
854,WHY_LATAM,608
855,COMPLETE,1608
855,EUROPE,1000
855,LATAM,608
855,DIEGO,253
855,RENOVISOR,605
855,WHY_EUROPE,142
855,WHY_LATAM,608
856,COMPLETE,1608
856,EUROPE,1000
856,LATAM,608
856,DIEGO,264
856,RENOVISOR,615
856,WHY_EUROPE,121
856,WHY_LATAM,608
857,COMPLETE,1608
857,EUROPE,1000
857,LATAM,608
857,DIEGO,243
857,RENOVISOR,620
857,WHY_EUROPE,137
857,WHY_LATAM,608
858,COMPLETE,1608
858,EUROPE,1000
858,LATAM,608
858,DIEGO,225
858,RENOVISOR,610
858,WHY_EUROPE,165
858,WHY_LATAM,608
859,COMPLETE,1608
859,EUROPE,1000
859,LATAM,608
859,DIEGO,235
859,RENOVISOR,603
859,WHY_EUROPE,162
859,WHY_LATAM,608
860,COMPLETE,1608
860,EUROPE,1000
860,LATAM,608
860,DIEGO,258
860,RENOVISOR,615
860,WHY_EUROPE,127
860,WHY_LATAM,608
861,COMPLETE,1608
861,EUROPE,1000
861,LATAM,608
861,DIEGO,254
861,RENOVISOR,634
