analysis_sample,variable,category,mean_n,sd_n,mean_total_n,sd_total_n,mean_prop,sd_prop,n_bootstraps
COMPLETE,political_left_right_model,15,17.884,4.1487053107874505,1608,0,0.011121890547263681,0.0025800406161613273,1000
COMPLETE,political_left_right_model,100,17.486,3.7584478085946484,1608,0,0.010874378109452736,0.002337343164548917,1000
COMPLETE,political_left_right_model,45,16.416,3.7227413021593123,1608,0,0.010208955223880597,0.00231513762572096,1000
COMPLETE,political_left_right_model,35,15.143,3.6919075260874354,1608,0,0.00941728855721393,0.002295962391845439,1000
COMPLETE,political_left_right_model,55,13.599,3.604607078752436,1608,0,0.008457089552238806,0.0022416710688758935,1000
COMPLETE,political_left_right_model,65,12.155,3.303011487246882,1608,0,0.00755907960199005,0.002054111621422188,1000
COMPLETE,political_left_right_model,70,9.706,2.8575740987295,1608,0,0.0060360696517412936,0.0017770983201054126,1000
COMPLETE,political_left_right_model,75,7.708,2.714793934372575,1608,0,0.004793532338308457,0.0016883046855550783,1000
COMPLETE,political_left_right_model,87,7.159,2.6035547809672654,1608,0,0.004452114427860697,0.0016191261075667108,1000
COMPLETE,political_left_right_model,26,7.129,2.628929491308251,1608,0,0.004433457711442786,0.0016349064000673276,1000
COMPLETE,political_left_right_model,19,7.036,2.571637088960512,1608,0,0.004375621890547264,0.0015992767966172368,1000
COMPLETE,political_left_right_model,33,6.93,2.8261435007952205,1608,0,0.004309701492537313,0.001757551928355244,1000
COMPLETE,political_left_right_model,23,6.722,2.558370821687357,1608,0,0.004180348258706467,0.001591026630402588,1000
COMPLETE,political_left_right_model,51,5.625,2.334914736521834,1608,0,0.003498134328358209,0.001452061403309593,1000
COMPLETE,political_left_right_model,52,5.548,2.308034450137823,1608,0,0.0034502487562189056,0.0014353448072996428,1000
COMPLETE,political_left_right_model,47,5.325,2.3243876134968886,1608,0,0.0033115671641791044,0.0014455146850105066,1000
COMPLETE,political_left_right_model,37,4.49,2.0547803099412114,1608,0,0.0027922885572139304,0.0012778484514559766,1000
COMPLETE,political_left_right_model,5,4.43,2.0256364933529434,1608,0,0.0027549751243781096,0.001259724187408547,1000
COMPLETE,political_left_right_model,17,4.352,2.0129948206958104,1608,0,0.0027064676616915424,0.0012518624506814794,1000
COMPLETE,political_left_right_model,42,4.327,2.0114962384049213,1608,0,0.0026909203980099504,0.001250930496520463,1000
COMPLETE,political_left_right_model,49,4.25,2.0272172082955517,1608,0,0.0026430348258706464,0.0012607072190892687,1000
COMPLETE,political_left_right_model,48,4.066,2.0223090104466515,1608,0,0.0025286069651741295,0.0012576548572429476,1000
COMPLETE,political_left_right_model,84,4.056,1.9361334180816678,1608,0,0.0025223880597014924,0.0012040630709463159,1000
COMPLETE,political_left_right_model,14,4.019,1.999659380403969,1608,0,0.0024993781094527364,0.0012435692664203794,1000
COMPLETE,political_left_right_model,24,3.903,1.9003163426656573,1608,0,0.002427238805970149,0.0011817887703144648,1000
COMPLETE,political_left_right_model,18,3.756,1.9910872478192507,1608,0,0.0023358208955223878,0.0012382383381960526,1000
COMPLETE,political_left_right_model,89,3.74,1.877211741899104,1608,0,0.002325870646766169,0.0011674202374994547,1000
COMPLETE,political_left_right_model,11,3.718,1.8750978619773464,1608,0,0.002312189054726368,0.0011661056355580489,1000
COMPLETE,political_left_right_model,81,3.675,1.8630206241064104,1608,0,0.00228544776119403,0.0011585949154890643,1000
COMPLETE,political_left_right_model,16,3.569,1.8293675370426798,1608,0,0.00221952736318408,0.0011376663787578815,1000
COMPLETE,political_left_right_model,86,3.53,1.7984255153701367,1608,0,0.002195273631840796,0.0011184238279665047,1000
COMPLETE,political_left_right_model,21,3.495,1.8404788405092756,1608,0,0.0021735074626865673,0.0011445763933515371,1000
COMPLETE,political_left_right_model,73,3.487,1.8818534407260208,1608,0,0.0021685323383084576,0.0011703068661231477,1000
COMPLETE,political_left_right_model,32,3.419,1.8140368600802286,1608,0,0.0021262437810945275,0.0011281323756717812,1000
COMPLETE,political_left_right_model,36,3.4,1.842116552608278,1608,0,0.0021144278606965174,0.0011455948710250494,1000
COMPLETE,political_left_right_model,83,3.28,1.7665561753651404,1608,0,0.0020398009950248755,0.001098604586669868,1000
COMPLETE,political_left_right_model,41,3.24,1.8411381778100848,1608,0,0.0020149253731343284,0.0011449864289863577,1000
COMPLETE,political_left_right_model,58,3.213,1.7974598359523515,1608,0,0.001998134328358209,0.0011178232810648964,1000
COMPLETE,political_left_right_model,12,3.189,1.7732522165285545,1608,0,0.0019832089552238807,0.0011027687913734794,1000
COMPLETE,political_left_right_model,28,3.186,1.7205709413925225,1608,0,0.0019813432835820897,0.0010700068043485887,1000
COMPLETE,political_left_right_model,61,3.058,1.7197655635561544,1608,0,0.0019017412935323384,0.0010695059474851666,1000
COMPLETE,political_left_right_model,77,2.921,1.693406810729962,1608,0,0.001816542288557214,0.0010531136882648976,1000
COMPLETE,political_left_right_model,7,2.904,1.6430104940271812,1608,0,0.0018059701492537314,0.0010217726952905398,1000
COMPLETE,political_left_right_model,44,2.902,1.6760683772463503,1608,0,0.001804726368159204,0.0010423310803770803,1000
COMPLETE,political_left_right_model,90,2.874,1.566070425165024,1608,0,0.001787313432835821,9.739243937593513e-4,1000
COMPLETE,political_left_right_model,46,2.831,1.7003912286089704,1608,0,0.0017605721393034826,0.0010574572317219948,1000
COMPLETE,political_left_right_model,8,2.609,1.6083238808479148,1608,0,0.0016225124378109453,0.0010002014184377597,1000
COMPLETE,political_left_right_model,54,2.545,1.5819220832510927,1608,0,0.0015827114427860696,9.837823900815256e-4,1000
COMPLETE,political_left_right_model,13,2.486,1.5388866664482455,1608,0,0.0015460199004975123,9.570190711742723e-4,1000
COMPLETE,political_left_right_model,53,2.484,1.5323485543740067,1608,0,0.001544776119402985,9.529530810783579e-4,1000
COMPLETE,political_left_right_model,9,2.468,1.5366643541571883,1608,0,0.0015348258706467661,9.556370361674102e-4,1000
COMPLETE,political_left_right_model,22,2.357,1.48585287251422,1608,0,0.0014657960199004976,9.240378560411841e-4,1000
COMPLETE,political_left_right_model,57,2.297,1.51429326224615,1608,0,0.0014284825870646766,9.417246655759664e-4,1000
COMPLETE,political_left_right_model,56,2.273,1.461713928102078,1608,0,0.0014135572139303482,9.090260746903459e-4,1000
COMPLETE,political_left_right_model,2,2.194,1.453436093014237,1608,0,0.0013644278606965174,9.038781672974062e-4,1000
COMPLETE,political_left_right_model,1,2.144,1.4971658243178922,1608,0,0.0013333333333333333,9.31073273829537e-4,1000
COMPLETE,political_left_right_model,29,2.075,1.4803940578665429,1608,0,0.0012904228855721393,9.206430708125319e-4,1000
COMPLETE,political_left_right_model,38,2.074,1.4073039843987167,1608,0,0.0012898009950248757,8.751890450240757e-4,1000
COMPLETE,political_left_right_model,43,2.071,1.4608535495021648,1608,0,0.0012879353233830847,9.084910133719966e-4,1000
COMPLETE,political_left_right_model,34,1.985,1.3566928965744673,1608,0,0.001234452736318408,8.437144879194393e-4,1000
COMPLETE,political_left_right_model,31,1.928,1.4066964117373848,1608,0,0.0011990049751243782,8.748112013292146e-4,1000
COMPLETE,political_left_right_model,27,1.855,1.3489977000702427,1608,0,0.0011536069651741294,8.389289179541258e-4,1000
COMPLETE,political_left_right_model,68,1.754,1.2927316640181623,1608,0,0.0010907960199004977,8.039376020013407e-4,1000
COMPLETE,political_left_right_model,4,1.657,1.3338403690585092,1608,0,0.0010304726368159205,8.295027170761829e-4,1000
COMPLETE,political_left_right_model,74,1.557,1.2386627003689517,1608,0,9.682835820895522e-4,7.703126246075549e-4,1000
COMPLETE,political_left_right_model,67,1.554,1.2233481027821091,1608,0,9.664179104477611e-4,7.607886211331509e-4,1000
COMPLETE,political_left_right_model,6,1.35,1.1378905021111572,1608,0,8.395522388059703e-4,7.076433470840572e-4,1000
COMPLETE,political_left_right_model,3,1.313,1.095550652060971,1608,0,8.165422885572138e-4,6.813125945652833e-4,1000
COMPLETE,political_left_right_model,63,1.198,1.0401335865540942,1608,0,7.450248756218905e-4,6.468492453694575e-4,1000
COMPLETE,political_left_right_model,76,1.01,1.02320425475412,1608,0,6.281094527363184e-4,6.36321053951572e-4,1000
COMPLETE,political_left_right_model,69,0.948,0.9561434046262117,1608,0,5.895522388059702e-4,5.946165451655598e-4,1000
COMPLETE,political_left_right_model,66,0.906,0.9685567108342644,1608,0,5.634328358208955e-4,6.023362629566324e-4,1000
COMPLETE,political_left_right_model,92,0.839,0.8977109138719946,1608,0,5.217661691542288e-4,5.582779315124342e-4,1000
COMPLETE,political_left_right_model,72,0.774,0.8588723197668316,1608,0,4.813432835820896e-4,5.341245769694225e-4,1000
COMPLETE,political_left_right_model,78,0.699,0.827698063356492,1608,0,4.347014925373134e-4,5.147376015898589e-4,1000
COMPLETE,political_left_right_model,64,0.686,0.8355250457658949,1608,0,4.2661691542288566e-4,5.196051279638621e-4,1000
COMPLETE,political_left_right_model,62,0.68,0.8162513499322757,1608,0,4.2288557213930345e-4,5.076189987141056e-4,1000
COMPLETE,political_left_right_model,79,0.623,0.8046853537368001,1608,0,3.8743781094527363e-4,5.004262150104491e-4,1000
COMPLETE,political_left_right_model,99,0.417,0.6461644748270566,1608,0,2.593283582089552e-4,4.0184357887254943e-4,1000
COMPLETE,political_left_right_model,59,0.376,0.5924314095108181,1608,0,2.338308457711443e-4,3.684274934768768e-4,1000
EUROPE,political_left_right_model,Missing,407.176,9.244484003149363,1000,0,0.407176,0.009244484003149327,1000
EUROPE,political_left_right_model,50,43.448,5.752250375669017,1000,0,0.043448,0.005752250375669019,1000
EUROPE,political_left_right_model,20,33.984,5.264547412594883,1000,0,0.033984,0.005264547412594872,1000
EUROPE,political_left_right_model,25,31.971,5.222972184344686,1000,0,0.031971,0.005222972184344705,1000
EUROPE,political_left_right_model,40,30.13,4.981758516620204,1000,0,0.03013,0.004981758516620207,1000
EUROPE,political_left_right_model,0,24.889,4.75492253231199,1000,0,0.024889,0.004754922532312004,1000
EUROPE,political_left_right_model,60,24.234,4.281305125025965,1000,0,0.024234,0.0042813051250259635,1000
EUROPE,political_left_right_model,30,23.478,4.671545712003613,1000,0,0.023478,0.004671545712003611,1000
EUROPE,political_left_right_model,85,20.339,3.9754097754675546,1000,0,0.020339,0.003975409775467532,1000
EUROPE,political_left_right_model,80,18.751,3.8574446047712563,1000,0,0.018751,0.003857444604771262,1000
EUROPE,political_left_right_model,10,18.563,4.0675023756078525,1000,0,0.018563,0.004067502375607862,1000
EUROPE,political_left_right_model,15,17.884,4.1487053107874505,1000,0,0.017884,0.004148705310787421,1000
EUROPE,political_left_right_model,100,17.486,3.7584478085946484,1000,0,0.017485999999999998,0.003758447808594655,1000
EUROPE,political_left_right_model,45,16.416,3.7227413021593123,1000,0,0.016416,0.003722741302159306,1000
EUROPE,political_left_right_model,35,15.143,3.6919075260874354,1000,0,0.015143,0.0036919075260874504,1000
