analysis_sample,matrix,matrix_name,d_hamming,prototype,KMEANS,EFA,delta_KMEANS_minus_EFA
WHY_EUROPE,POS,matrix_32_pos_0_1,0,7,2.647440476190428,0.4859226190475888,2.1615178571428393
WHY_EUROPE,POS,matrix_32_pos_0_1,0,8,2.892916666666614,0.5238392857142531,2.369077380952361
WHY_EUROPE,POS,matrix_32_pos_0_1,1,1,1.9201190476190144,0.49508928571425487,1.4250297619047596
WHY_EUROPE,POS,matrix_32_pos_0_1,1,2,3.0959821428570886,0.8206845238094727,2.275297619047616
WHY_EUROPE,POS,matrix_32_pos_0_1,1,3,4.858869047618962,0.9614285714285116,3.897440476190451
WHY_EUROPE,POS,matrix_32_pos_0_1,1,4,6.046011904761798,1.0611904761904098,4.984821428571388
WHY_EUROPE,POS,matrix_32_pos_0_1,1,5,7.5184821428570094,1.1735714285713554,6.344910714285654
WHY_EUROPE,POS,matrix_32_pos_0_1,1,6,8.833482142856987,1.3173809523808702,7.516101190476117
WHY_EUROPE,POS,matrix_32_pos_0_1,1,7,9.399345238095073,1.4233035714284823,7.976041666666591
WHY_EUROPE,POS,matrix_32_pos_0_1,1,8,10.568898809523624,1.5055654761903825,9.063333333333242
WHY_EUROPE,POS,matrix_32_pos_0_1,2,1,7.193749999999879,1.5889880952379978,5.604761904761881
WHY_EUROPE,POS,matrix_32_pos_0_1,2,2,12.414136904761683,2.546696428571271,9.867440476190412
WHY_EUROPE,POS,matrix_32_pos_0_1,2,3,16.64824404761875,3.026874999999813,13.621369047618938
WHY_EUROPE,POS,matrix_32_pos_0_1,2,4,20.464821428571053,3.3414583333331267,17.123363095237927
WHY_EUROPE,POS,matrix_32_pos_0_1,2,5,22.884464285713868,3.6447321428569177,19.23973214285695
WHY_EUROPE,POS,matrix_32_pos_0_1,2,6,26.43440476190428,4.157797619047361,22.276607142856918
WHY_EUROPE,POS,matrix_32_pos_0_1,2,7,28.168154761904244,4.392232142856871,23.77592261904737
WHY_EUROPE,POS,matrix_32_pos_0_1,2,8,30.09461309523755,4.9167857142854094,25.177827380952138
WHY_EUROPE,POS,matrix_32_pos_0_1,3,1,14.423809523809238,2.93449404761887,11.489315476190368
WHY_EUROPE,POS,matrix_32_pos_0_1,3,2,22.814315476190075,4.85428571428542,17.960029761904654
WHY_EUROPE,POS,matrix_32_pos_0_1,3,3,30.048928571428068,5.844374999999644,24.204553571428423
WHY_EUROPE,POS,matrix_32_pos_0_1,3,4,38.63276785714224,6.400148809523419,32.232619047618826
WHY_EUROPE,POS,matrix_32_pos_0_1,3,5,42.31214285714216,7.041160714285284,35.27098214285688
WHY_EUROPE,POS,matrix_32_pos_0_1,3,6,45.69461309523734,8.329791666666159,37.364821428571176
