analysis_sample,variable,category,n_bootstraps,mean_n,sd_n,mean_total_n,min_total_n,max_total_n,mean_prop,sd_prop,min_prop,q25_prop,median_prop,q75_prop,max_prop
RENOVISOR,political_block_model,unknown,1000,18.817,4.286710497209572,611.641,583,646,0.030741739637965997,0.006878414158973096,0.011570247933884297,0.026101141924959218,0.030744336569579287,0.035327194933755864,0.05573770491803279
WHY_EUROPE,political_block_model,unknown,1000,138.423,10.385756348717935,138.423,102,171,1,0,1,1,1,1,1
WHY_LATAM,political_block_model,unknown,1000,608,0,608,608,608,1,0,1,1,1,1,1
COMPLETE,political_left_right_model,Missing,1000,1015.176,9.24448400314937,1608,1608,1608,0.6313283582089553,0.005749057215888908,0.6131840796019901,0.6274875621890548,0.6312189054726368,0.6349502487562189,0.6486318407960199
COMPLETE,political_left_right_model,50,1000,43.448,5.752250375669017,1608,1608,1608,0.027019900497512437,0.0035772701341225213,0.017412935323383085,0.024253731343283583,0.026741293532338308,0.029228855721393034,0.03917910447761194
COMPLETE,political_left_right_model,20,1000,33.984,5.264547412594883,1608,1608,1608,0.021134328358208956,0.003273972271514229,0.011194029850746268,0.018656716417910446,0.021144278606965175,0.0236318407960199,0.030472636815920398
COMPLETE,political_left_right_model,25,1000,31.971,5.222972184344686,1608,1608,1608,0.019882462686567164,0.0032481170300651062,0.009328358208955223,0.017412935323383085,0.01990049751243781,0.021766169154228857,0.03296019900497513
COMPLETE,political_left_right_model,40,1000,30.13,4.981758516620204,1608,1608,1608,0.018737562189054726,0.0030981085302364503,0.009950248756218905,0.016791044776119403,0.018656716417910446,0.020522388059701493,0.029228855721393034
COMPLETE,political_left_right_model,0,1000,24.889,4.75492253231199,1608,1608,1608,0.015478233830845772,0.0029570413758159197,0.006840796019900498,0.013681592039800995,0.01554726368159204,0.017412935323383085,0.026119402985074626
COMPLETE,political_left_right_model,60,1000,24.234,4.281305125025965,1608,1608,1608,0.01507089552238806,0.002662503187205205,0.006840796019900498,0.013059701492537313,0.014925373134328358,0.016791044776119403,0.026119402985074626
COMPLETE,political_left_right_model,30,1000,23.478,4.671545712003613,1608,1608,1608,0.014600746268656716,0.002905190119405226,0.006218905472636816,0.012437810945273632,0.014303482587064677,0.016791044776119403,0.024875621890547265
COMPLETE,political_left_right_model,85,1000,20.339,3.9754097754675546,1608,1608,1608,0.01264863184079602,0.002472269760862898,0.005597014925373134,0.011194029850746268,0.012437810945273632,0.014303482587064677,0.022388059701492536
COMPLETE,political_left_right_model,80,1000,18.751,3.8574446047712563,1608,1608,1608,0.011661069651741294,0.0023989083363005243,0.004353233830845771,0.009950248756218905,0.01181592039800995,0.013059701492537313,0.020522388059701493
COMPLETE,political_left_right_model,10,1000,18.563,4.0675023756078525,1608,1608,1608,0.011544154228855722,0.0025295412783631027,0.004975124378109453,0.009950248756218905,0.011194029850746268,0.013059701492537313,0.01990049751243781
COMPLETE,political_left_right_model,15,1000,17.884,4.1487053107874505,1608,1608,1608,0.011121890547263681,0.0025800406161613273,0.0037313432835820895,0.009328358208955223,0.011194029850746268,0.013059701492537313,0.01990049751243781
COMPLETE,political_left_right_model,100,1000,17.486,3.7584478085946484,1608,1608,1608,0.010874378109452736,0.002337343164548917,0.004353233830845771,0.009328358208955223,0.010572139303482588,0.012437810945273632,0.018034825870646767
COMPLETE,political_left_right_model,45,1000,16.416,3.7227413021593123,1608,1608,1608,0.010208955223880597,0.00231513762572096,0.0024875621890547263,0.008706467661691543,0.009950248756218905,0.01181592039800995,0.017412935323383085
COMPLETE,political_left_right_model,35,1000,15.143,3.6919075260874354,1608,1608,1608,0.00941728855721393,0.002295962391845439,0.0018656716417910447,0.00808457711442786,0.009328358208955223,0.011194029850746268,0.016791044776119403
COMPLETE,political_left_right_model,55,1000,13.599,3.604607078752436,1608,1608,1608,0.008457089552238806,0.0022416710688758935,0.0018656716417910447,0.006840796019900498,0.00808457711442786,0.009950248756218905,0.01616915422885572
COMPLETE,political_left_right_model,65,1000,12.155,3.303011487246882,1608,1608,1608,0.00755907960199005,0.002054111621422188,0.0012437810945273632,0.006218905472636816,0.007462686567164179,0.008706467661691543,0.01554726368159204
COMPLETE,political_left_right_model,70,1000,9.706,2.8575740987295,1608,1608,1608,0.0060360696517412936,0.0017770983201054126,0.0012437810945273632,0.004975124378109453,0.006218905472636816,0.007462686567164179,0.01181592039800995
COMPLETE,political_left_right_model,75,1000,7.708,2.714793934372575,1608,1608,1608,0.004793532338308457,0.0016883046855550783,0,0.0037313432835820895,0.004975124378109453,0.006218905472636816,0.01181592039800995
COMPLETE,political_left_right_model,19,1000,7.036,2.571637088960512,1608,1608,1608,0.004375621890547264,0.0015992767966172368,6.218905472636816e-4,0.003109452736318408,0.004353233830845771,0.005597014925373134,0.009328358208955223
COMPLETE,political_left_right_model,23,1000,6.722,2.558370821687357,1608,1608,1608,0.004180348258706467,0.001591026630402588,6.218905472636816e-4,0.003109452736318408,0.004353233830845771,0.004975124378109453,0.009950248756218905
COMPLETE,political_left_right_model,26,1000,7.129,2.628929491308251,1608,1608,1608,0.004433457711442786,0.0016349064000673276,0,0.003109452736318408,0.004353233830845771,0.005597014925373134,0.009950248756218905
COMPLETE,political_left_right_model,33,1000,6.93,2.8261435007952205,1608,1608,1608,0.004309701492537313,0.001757551928355244,0,0.003109452736318408,0.004353233830845771,0.005597014925373134,0.01181592039800995
COMPLETE,political_left_right_model,87,1000,7.159,2.6035547809672654,1608,1608,1608,0.004452114427860697,0.0016191261075667108,0,0.003109452736318408,0.004353233830845771,0.005597014925373134,0.009328358208955223
COMPLETE,political_left_right_model,47,1000,5.325,2.3243876134968886,1608,1608,1608,0.0033115671641791044,0.0014455146850105066,0,0.0024875621890547263,0.003109452736318408,0.004353233830845771,0.009328358208955223
COMPLETE,political_left_right_model,51,1000,5.625,2.334914736521834,1608,1608,1608,0.003498134328358209,0.001452061403309593,0,0.0024875621890547263,0.003109452736318408,0.004353233830845771,0.008706467661691543
COMPLETE,political_left_right_model,52,1000,5.548,2.308034450137823,1608,1608,1608,0.0034502487562189056,0.0014353448072996428,0,0.0024875621890547263,0.003109452736318408,0.004353233830845771,0.00808457711442786
COMPLETE,political_left_right_model,11,1000,3.718,1.8750978619773464,1608,1608,1608,0.002312189054726368,0.0011661056355580489,0,0.0012437810945273632,0.0024875621890547263,0.003109452736318408,0.006840796019900498
COMPLETE,political_left_right_model,14,1000,4.019,1.999659380403969,1608,1608,1608,0.0024993781094527364,0.0012435692664203794,0,0.0018656716417910447,0.0024875621890547263,0.003109452736318408,0.007462686567164179
COMPLETE,political_left_right_model,17,1000,4.352,2.0129948206958104,1608,1608,1608,0.0027064676616915424,0.0012518624506814794,0,0.0018656716417910447,0.0024875621890547263,0.0037313432835820895,0.007462686567164179
COMPLETE,political_left_right_model,18,1000,3.756,1.9910872478192507,1608,1608,1608,0.0023358208955223878,0.0012382383381960526,0,0.0012437810945273632,0.0024875621890547263,0.003109452736318408,0.006840796019900498
COMPLETE,political_left_right_model,24,1000,3.903,1.9003163426656573,1608,1608,1608,0.002427238805970149,0.0011817887703144648,0,0.0018656716417910447,0.0024875621890547263,0.003109452736318408,0.007462686567164179
COMPLETE,political_left_right_model,37,1000,4.49,2.0547803099412114,1608,1608,1608,0.0027922885572139304,0.0012778484514559766,0,0.0018656716417910447,0.0024875621890547263,0.0037313432835820895,0.00808457711442786
COMPLETE,political_left_right_model,42,1000,4.327,2.0114962384049213,1608,1608,1608,0.0026909203980099504,0.001250930496520463,0,0.0018656716417910447,0.0024875621890547263,0.0037313432835820895,0.00808457711442786
COMPLETE,political_left_right_model,48,1000,4.066,2.0223090104466515,1608,1608,1608,0.0025286069651741295,0.0012576548572429476,0,0.0018656716417910447,0.0024875621890547263,0.003109452736318408,0.006840796019900498
COMPLETE,political_left_right_model,49,1000,4.25,2.0272172082955517,1608,1608,1608,0.0026430348258706464,0.0012607072190892687,0,0.0018656716417910447,0.0024875621890547263,0.003109452736318408,0.00808457711442786
COMPLETE,political_left_right_model,5,1000,4.43,2.0256364933529434,1608,1608,1608,0.0027549751243781096,0.001259724187408547,0,0.0018656716417910447,0.0024875621890547263,0.0037313432835820895,0.007462686567164179
COMPLETE,political_left_right_model,81,1000,3.675,1.8630206241064104,1608,1608,1608,0.00228544776119403,0.0011585949154890643,0,0.0012437810945273632,0.0024875621890547263,0.003109452736318408,0.006840796019900498
COMPLETE,political_left_right_model,84,1000,4.056,1.9361334180816678,1608,1608,1608,0.0025223880597014924,0.0012040630709463159,0,0.0018656716417910447,0.0024875621890547263,0.003109452736318408,0.006840796019900498
COMPLETE,political_left_right_model,89,1000,3.74,1.877211741899104,1608,1608,1608,0.002325870646766169,0.0011674202374994547,0,0.0012437810945273632,0.0024875621890547263,0.003109452736318408,0.006218905472636816
COMPLETE,political_left_right_model,12,1000,3.189,1.7732522165285545,1608,1608,1608,0.0019832089552238807,0.0011027687913734794,0,0.0012437810945273632,0.0018656716417910447,0.0024875621890547263,0.006840796019900498
COMPLETE,political_left_right_model,16,1000,3.569,1.8293675370426798,1608,1608,1608,0.00221952736318408,0.0011376663787578815,0,0.0012437810945273632,0.0018656716417910447,0.003109452736318408,0.006218905472636816
COMPLETE,political_left_right_model,21,1000,3.495,1.8404788405092756,1608,1608,1608,0.0021735074626865673,0.0011445763933515371,0,0.0012437810945273632,0.0018656716417910447,0.003109452736318408,0.007462686567164179
COMPLETE,political_left_right_model,28,1000,3.186,1.7205709413925225,1608,1608,1608,0.0019813432835820897,0.0010700068043485887,0,0.0012437810945273632,0.0018656716417910447,0.0024875621890547263,0.006840796019900498
COMPLETE,political_left_right_model,32,1000,3.419,1.8140368600802286,1608,1608,1608,0.0021262437810945275,0.0011281323756717812,0,0.0012437810945273632,0.0018656716417910447,0.003109452736318408,0.007462686567164179
COMPLETE,political_left_right_model,36,1000,3.4,1.842116552608278,1608,1608,1608,0.0021144278606965174,0.0011455948710250494,0,0.0012437810945273632,0.0018656716417910447,0.003109452736318408,0.006840796019900498
COMPLETE,political_left_right_model,41,1000,3.24,1.8411381778100848,1608,1608,1608,0.0020149253731343284,0.0011449864289863577,0,0.0012437810945273632,0.0018656716417910447,0.0024875621890547263,0.007462686567164179
COMPLETE,political_left_right_model,44,1000,2.902,1.6760683772463503,1608,1608,1608,0.001804726368159204,0.0010423310803770803,0,0.0012437810945273632,0.0018656716417910447,0.0024875621890547263,0.005597014925373134
COMPLETE,political_left_right_model,46,1000,2.831,1.7003912286089704,1608,1608,1608,0.0017605721393034826,0.0010574572317219948,0,0.0012437810945273632,0.0018656716417910447,0.0024875621890547263,0.006218905472636816
COMPLETE,political_left_right_model,58,1000,3.213,1.7974598359523515,1608,1608,1608,0.001998134328358209,0.0011178232810648964,0,0.0012437810945273632,0.0018656716417910447,0.0024875621890547263,0.006218905472636816
COMPLETE,political_left_right_model,61,1000,3.058,1.7197655635561544,1608,1608,1608,0.0019017412935323384,0.0010695059474851666,0,0.0012437810945273632,0.0018656716417910447,0.0024875621890547263,0.006218905472636816
COMPLETE,political_left_right_model,7,1000,2.904,1.6430104940271812,1608,1608,1608,0.0018059701492537314,0.0010217726952905398,0,0.0012437810945273632,0.0018656716417910447,0.0024875621890547263,0.006218905472636816
COMPLETE,political_left_right_model,73,1000,3.487,1.8818534407260208,1608,1608,1608,0.0021685323383084576,0.0011703068661231477,0,0.0012437810945273632,0.0018656716417910447,0.003109452736318408,0.00808457711442786
COMPLETE,political_left_right_model,77,1000,2.921,1.693406810729962,1608,1608,1608,0.001816542288557214,0.0010531136882648976,0,0.0012437810945273632,0.0018656716417910447,0.0024875621890547263,0.006218905472636816
COMPLETE,political_left_right_model,83,1000,3.28,1.7665561753651404,1608,1608,1608,0.0020398009950248755,0.001098604586669868,0,0.0012437810945273632,0.0018656716417910447,0.0024875621890547263,0.005597014925373134
COMPLETE,political_left_right_model,86,1000,3.53,1.7984255153701367,1608,1608,1608,0.002195273631840796,0.0011184238279665047,0,0.0012437810945273632,0.0018656716417910447,0.003109452736318408,0.007462686567164179
COMPLETE,political_left_right_model,90,1000,2.874,1.566070425165024,1608,1608,1608,0.001787313432835821,9.739243937593513e-4,0,0.0012437810945273632,0.0018656716417910447,0.0024875621890547263,0.004975124378109453
COMPLETE,political_left_right_model,1,1000,2.144,1.4971658243178922,1608,1608,1608,0.0013333333333333333,9.31073273829537e-4,0,6.218905472636816e-4,0.0012437810945273632,0.0018656716417910447,0.004975124378109453
COMPLETE,political_left_right_model,13,1000,2.486,1.5388866664482455,1608,1608,1608,0.0015460199004975123,9.570190711742723e-4,0,6.218905472636816e-4,0.0012437810945273632,0.0018656716417910447,0.004975124378109453
COMPLETE,political_left_right_model,2,1000,2.194,1.453436093014237,1608,1608,1608,0.0013644278606965174,9.038781672974062e-4,0,6.218905472636816e-4,0.0012437810945273632,0.0018656716417910447,0.004975124378109453
COMPLETE,political_left_right_model,22,1000,2.357,1.48585287251422,1608,1608,1608,0.0014657960199004976,9.240378560411841e-4,0,6.218905472636816e-4,0.0012437810945273632,0.0018656716417910447,0.006218905472636816
COMPLETE,political_left_right_model,27,1000,1.855,1.3489977000702427,1608,1608,1608,0.0011536069651741294,8.389289179541258e-4,0,6.218905472636816e-4,0.0012437810945273632,0.0018656716417910447,0.004353233830845771
COMPLETE,political_left_right_model,29,1000,2.075,1.4803940578665429,1608,1608,1608,0.0012904228855721393,9.206430708125319e-4,0,6.218905472636816e-4,0.0012437810945273632,0.0018656716417910447,0.004353233830845771
COMPLETE,political_left_right_model,31,1000,1.928,1.4066964117373848,1608,1608,1608,0.0011990049751243782,8.748112013292146e-4,0,6.218905472636816e-4,0.0012437810945273632,0.0018656716417910447,0.004975124378109453
COMPLETE,political_left_right_model,34,1000,1.985,1.3566928965744673,1608,1608,1608,0.001234452736318408,8.437144879194393e-4,0,6.218905472636816e-4,0.0012437810945273632,0.0018656716417910447,0.004975124378109453
COMPLETE,political_left_right_model,38,1000,2.074,1.4073039843987167,1608,1608,1608,0.0012898009950248757,8.751890450240757e-4,0,6.218905472636816e-4,0.0012437810945273632,0.0018656716417910447,0.004975124378109453
COMPLETE,political_left_right_model,43,1000,2.071,1.4608535495021648,1608,1608,1608,0.0012879353233830847,9.084910133719966e-4,0,6.218905472636816e-4,0.0012437810945273632,0.0018656716417910447,0.004975124378109453
COMPLETE,political_left_right_model,53,1000,2.484,1.5323485543740067,1608,1608,1608,0.001544776119402985,9.529530810783579e-4,0,6.218905472636816e-4,0.0012437810945273632,0.0018656716417910447,0.004975124378109453
COMPLETE,political_left_right_model,54,1000,2.545,1.5819220832510927,1608,1608,1608,0.0015827114427860696,9.837823900815256e-4,0,6.218905472636816e-4,0.0012437810945273632,0.0018656716417910447,0.005597014925373134
COMPLETE,political_left_right_model,56,1000,2.273,1.461713928102078,1608,1608,1608,0.0014135572139303482,9.090260746903459e-4,0,6.218905472636816e-4,0.0012437810945273632,0.0018656716417910447,0.004353233830845771
COMPLETE,political_left_right_model,57,1000,2.297,1.51429326224615,1608,1608,1608,0.0014284825870646766,9.417246655759664e-4,0,6.218905472636816e-4,0.0012437810945273632,0.0018656716417910447,0.004975124378109453
COMPLETE,political_left_right_model,68,1000,1.754,1.2927316640181623,1608,1608,1608,0.0010907960199004977,8.039376020013407e-4,0,6.218905472636816e-4,0.0012437810945273632,0.0018656716417910447,0.004353233830845771
COMPLETE,political_left_right_model,8,1000,2.609,1.6083238808479148,1608,1608,1608,0.0016225124378109453,0.0010002014184377597,0,6.218905472636816e-4,0.0012437810945273632,0.0024875621890547263,0.004975124378109453
COMPLETE,political_left_right_model,9,1000,2.468,1.5366643541571883,1608,1608,1608,0.0015348258706467661,9.556370361674102e-4,0,6.218905472636816e-4,0.0012437810945273632,0.0018656716417910447,0.005597014925373134
COMPLETE,political_left_right_model,3,1000,1.313,1.095550652060971,1608,1608,1608,8.165422885572138e-4,6.813125945652833e-4,0,6.218905472636816e-4,6.218905472636816e-4,0.0012437810945273632,0.004353233830845771
COMPLETE,political_left_right_model,4,1000,1.657,1.3338403690585092,1608,1608,1608,0.0010304726368159205,8.295027170761829e-4,0,6.218905472636816e-4,6.218905472636816e-4,0.0012437810945273632,0.004353233830845771
COMPLETE,political_left_right_model,6,1000,1.35,1.1378905021111572,1608,1608,1608,8.395522388059703e-4,7.076433470840572e-4,0,0,6.218905472636816e-4,0.0012437810945273632,0.0037313432835820895
COMPLETE,political_left_right_model,63,1000,1.198,1.0401335865540942,1608,1608,1608,7.450248756218905e-4,6.468492453694575e-4,0,0,6.218905472636816e-4,0.0012437810945273632,0.003109452736318408
COMPLETE,political_left_right_model,66,1000,0.906,0.9685567108342644,1608,1608,1608,5.634328358208955e-4,6.023362629566324e-4,0,0,6.218905472636816e-4,6.218905472636816e-4,0.003109452736318408
COMPLETE,political_left_right_model,67,1000,1.554,1.2233481027821091,1608,1608,1608,9.664179104477611e-4,7.607886211331509e-4,0,6.218905472636816e-4,6.218905472636816e-4,0.0012437810945273632,0.0037313432835820895
COMPLETE,political_left_right_model,69,1000,0.948,0.9561434046262117,1608,1608,1608,5.895522388059702e-4,5.946165451655598e-4,0,0,6.218905472636816e-4,6.218905472636816e-4,0.0024875621890547263
COMPLETE,political_left_right_model,72,1000,0.774,0.8588723197668316,1608,1608,1608,4.813432835820896e-4,5.341245769694225e-4,0,0,6.218905472636816e-4,6.218905472636816e-4,0.0024875621890547263
COMPLETE,political_left_right_model,74,1000,1.557,1.2386627003689517,1608,1608,1608,9.682835820895522e-4,7.703126246075549e-4,0,6.218905472636816e-4,6.218905472636816e-4,0.0012437810945273632,0.0037313432835820895
COMPLETE,political_left_right_model,76,1000,1.01,1.02320425475412,1608,1608,1608,6.281094527363184e-4,6.36321053951572e-4,0,0,6.218905472636816e-4,0.0012437810945273632,0.0037313432835820895
COMPLETE,political_left_right_model,78,1000,0.699,0.827698063356492,1608,1608,1608,4.347014925373134e-4,5.147376015898589e-4,0,0,6.218905472636816e-4,6.218905472636816e-4,0.0024875621890547263
COMPLETE,political_left_right_model,92,1000,0.839,0.8977109138719946,1608,1608,1608,5.217661691542288e-4,5.582779315124342e-4,0,0,6.218905472636816e-4,6.218905472636816e-4,0.0024875621890547263
COMPLETE,political_left_right_model,59,1000,0.376,0.5924314095108181,1608,1608,1608,2.338308457711443e-4,3.684274934768768e-4,0,0,0,6.218905472636816e-4,0.0018656716417910447
COMPLETE,political_left_right_model,62,1000,0.68,0.8162513499322757,1608,1608,1608,4.2288557213930345e-4,5.076189987141056e-4,0,0,0,6.218905472636816e-4,0.0024875621890547263
COMPLETE,political_left_right_model,64,1000,0.686,0.8355250457658949,1608,1608,1608,4.2661691542288566e-4,5.196051279638621e-4,0,0,0,6.218905472636816e-4,0.0024875621890547263
COMPLETE,political_left_right_model,79,1000,0.623,0.8046853537368001,1608,1608,1608,3.8743781094527363e-4,5.004262150104491e-4,0,0,0,6.218905472636816e-4,0.0037313432835820895
COMPLETE,political_left_right_model,99,1000,0.417,0.6461644748270566,1608,1608,1608,2.593283582089552e-4,4.0184357887254943e-4,0,0,0,6.218905472636816e-4,0.0018656716417910447
EUROPE,political_left_right_model,Missing,1000,407.176,9.244484003149363,1000,1000,1000,0.407176,0.009244484003149327,0.378,0.401,0.407,0.413,0.435
EUROPE,political_left_right_model,50,1000,43.448,5.752250375669017,1000,1000,1000,0.043448,0.005752250375669019,0.028,0.039,0.043,0.047,0.063
EUROPE,political_left_right_model,20,1000,33.984,5.264547412594883,1000,1000,1000,0.033984,0.005264547412594872,0.018,0.03,0.034,0.038,0.049
EUROPE,political_left_right_model,25,1000,31.971,5.222972184344686,1000,1000,1000,0.031971,0.005222972184344705,0.015,0.028,0.032,0.035,0.053
EUROPE,political_left_right_model,40,1000,30.13,4.981758516620204,1000,1000,1000,0.03013,0.004981758516620207,0.016,0.027,0.03,0.033,0.047
EUROPE,political_left_right_model,0,1000,24.889,4.75492253231199,1000,1000,1000,0.024889,0.004754922532312004,0.011,0.022,0.025,0.028,0.042
EUROPE,political_left_right_model,60,1000,24.234,4.281305125025965,1000,1000,1000,0.024234,0.0042813051250259635,0.011,0.021,0.024,0.027,0.042
EUROPE,political_left_right_model,30,1000,23.478,4.671545712003613,1000,1000,1000,0.023478,0.004671545712003611,0.01,0.02,0.023,0.027,0.04
EUROPE,political_left_right_model,85,1000,20.339,3.9754097754675546,1000,1000,1000,0.020339,0.003975409775467532,0.009,0.018,0.02,0.023,0.036
EUROPE,political_left_right_model,80,1000,18.751,3.8574446047712563,1000,1000,1000,0.018751,0.003857444604771262,0.007,0.016,0.019,0.021,0.033
EUROPE,political_left_right_model,10,1000,18.563,4.0675023756078525,1000,1000,1000,0.018563,0.004067502375607862,0.008,0.016,0.018,0.021,0.032
EUROPE,political_left_right_model,15,1000,17.884,4.1487053107874505,1000,1000,1000,0.017884,0.004148705310787421,0.006,0.015,0.018,0.021,0.032
EUROPE,political_left_right_model,100,1000,17.486,3.7584478085946484,1000,1000,1000,0.017485999999999998,0.003758447808594655,0.007,0.015,0.017,0.02,0.029
EUROPE,political_left_right_model,45,1000,16.416,3.7227413021593123,1000,1000,1000,0.016416,0.003722741302159306,0.004,0.014,0.016,0.019,0.028
EUROPE,political_left_right_model,35,1000,15.143,3.6919075260874354,1000,1000,1000,0.015143,0.0036919075260874504,0.003,0.013,0.015,0.018,0.027
EUROPE,political_left_right_model,55,1000,13.599,3.604607078752436,1000,1000,1000,0.013599,0.0036046070787524374,0.003,0.011,0.013,0.016,0.026
EUROPE,political_left_right_model,65,1000,12.155,3.303011487246882,1000,1000,1000,0.012155,0.0033030114872468854,0.002,0.01,0.012,0.014,0.025
EUROPE,political_left_right_model,70,1000,9.706,2.8575740987295,1000,1000,1000,0.009706,0.0028575740987294928,0.002,0.008,0.01,0.012,0.019
EUROPE,political_left_right_model,75,1000,7.708,2.714793934372575,1000,1000,1000,0.007708,0.0027147939343725685,0,0.006,0.008,0.01,0.019
EUROPE,political_left_right_model,19,1000,7.036,2.571637088960512,1000,1000,1000,0.007036,0.002571637088960525,0.001,0.005,0.007,0.009,0.015
EUROPE,political_left_right_model,23,1000,6.722,2.558370821687357,1000,1000,1000,0.0067220000000000005,0.0025583708216873496,0.001,0.005,0.007,0.008,0.016
EUROPE,political_left_right_model,26,1000,7.129,2.628929491308251,1000,1000,1000,0.007129,0.0026289294913082483,0,0.005,0.007,0.009,0.016
EUROPE,political_left_right_model,33,1000,6.93,2.8261435007952205,1000,1000,1000,0.00693,0.002826143500795221,0,0.005,0.007,0.009,0.019
EUROPE,political_left_right_model,87,1000,7.159,2.6035547809672654,1000,1000,1000,0.0071589999999999996,0.0026035547809672697,0,0.005,0.007,0.009,0.015
EUROPE,political_left_right_model,47,1000,5.325,2.3243876134968886,1000,1000,1000,0.005325,0.002324387613496881,0,0.004,0.005,0.007,0.015
EUROPE,political_left_right_model,51,1000,5.625,2.334914736521834,1000,1000,1000,0.005625000000000001,0.002334914736521829,0,0.004,0.005,0.007,0.014
EUROPE,political_left_right_model,52,1000,5.548,2.308034450137823,1000,1000,1000,0.005548,0.002308034450137823,0,0.004,0.005,0.007,0.013
EUROPE,political_left_right_model,11,1000,3.718,1.8750978619773464,1000,1000,1000,0.003718,0.001875097861977344,0,0.002,0.004,0.005,0.011
EUROPE,political_left_right_model,14,1000,4.019,1.999659380403969,1000,1000,1000,0.004018999999999999,0.001999659380403978,0,0.003,0.004,0.005,0.012
EUROPE,political_left_right_model,17,1000,4.352,2.0129948206958104,1000,1000,1000,0.004352,0.0020129948206958166,0,0.003,0.004,0.006,0.012
EUROPE,political_left_right_model,18,1000,3.756,1.9910872478192507,1000,1000,1000,0.003755999999999999,0.00199108724781926,0,0.002,0.004,0.005,0.011
EUROPE,political_left_right_model,24,1000,3.903,1.9003163426656573,1000,1000,1000,0.0039030000000000002,0.0019003163426656716,0,0.003,0.004,0.005,0.012
EUROPE,political_left_right_model,37,1000,4.49,2.0547803099412114,1000,1000,1000,0.00449,0.002054780309941207,0,0.003,0.004,0.006,0.013
EUROPE,political_left_right_model,42,1000,4.327,2.0114962384049213,1000,1000,1000,0.004327,0.0020114962384049063,0,0.003,0.004,0.006,0.013
EUROPE,political_left_right_model,48,1000,4.066,2.0223090104466515,1000,1000,1000,0.004066,0.002022309010446652,0,0.003,0.004,0.005,0.011
EUROPE,political_left_right_model,49,1000,4.25,2.0272172082955517,1000,1000,1000,0.00425,0.0020272172082955514,0,0.003,0.004,0.005,0.013
EUROPE,political_left_right_model,5,1000,4.43,2.0256364933529434,1000,1000,1000,0.00443,0.002025636493352952,0,0.003,0.004,0.006,0.012
EUROPE,political_left_right_model,81,1000,3.675,1.8630206241064104,1000,1000,1000,0.003675,0.0018630206241064126,0,0.002,0.004,0.005,0.011
EUROPE,political_left_right_model,84,1000,4.056,1.9361334180816678,1000,1000,1000,0.004056,0.0019361334180816848,0,0.003,0.004,0.005,0.011
EUROPE,political_left_right_model,89,1000,3.74,1.877211741899104,1000,1000,1000,0.0037400000000000007,0.0018772117418991163,0,0.002,0.004,0.005,0.01
EUROPE,political_left_right_model,12,1000,3.189,1.7732522165285545,1000,1000,1000,0.0031889999999999996,0.0017732522165285482,0,0.002,0.003,0.004,0.011
EUROPE,political_left_right_model,16,1000,3.569,1.8293675370426798,1000,1000,1000,0.003569,0.0018293675370426768,0,0.002,0.003,0.005,0.01
EUROPE,political_left_right_model,21,1000,3.495,1.8404788405092756,1000,1000,1000,0.0034950000000000003,0.0018404788405092744,0,0.002,0.003,0.005,0.012
EUROPE,political_left_right_model,28,1000,3.186,1.7205709413925225,1000,1000,1000,0.003186,0.0017205709413925382,0,0.002,0.003,0.004,0.011
EUROPE,political_left_right_model,32,1000,3.419,1.8140368600802286,1000,1000,1000,0.0034189999999999997,0.001814036860080222,0,0.002,0.003,0.005,0.012
EUROPE,political_left_right_model,36,1000,3.4,1.842116552608278,1000,1000,1000,0.0034000000000000002,0.001842116552608276,0,0.002,0.003,0.005,0.011
EUROPE,political_left_right_model,41,1000,3.24,1.8411381778100848,1000,1000,1000,0.0032400000000000003,0.0018411381778100759,0,0.002,0.003,0.004,0.012
EUROPE,political_left_right_model,44,1000,2.902,1.6760683772463503,1000,1000,1000,0.002902,0.0016760683772463376,0,0.002,0.003,0.004,0.009
EUROPE,political_left_right_model,46,1000,2.831,1.7003912286089704,1000,1000,1000,0.002831,0.001700391228608967,0,0.002,0.003,0.004,0.01
EUROPE,political_left_right_model,58,1000,3.213,1.7974598359523515,1000,1000,1000,0.0032130000000000006,0.001797459835952356,0,0.002,0.003,0.004,0.01
EUROPE,political_left_right_model,61,1000,3.058,1.7197655635561544,1000,1000,1000,0.003058,0.0017197655635561436,0,0.002,0.003,0.004,0.01
EUROPE,political_left_right_model,7,1000,2.904,1.6430104940271812,1000,1000,1000,0.002904,0.0016430104940272007,0,0.002,0.003,0.004,0.01
EUROPE,political_left_right_model,73,1000,3.487,1.8818534407260208,1000,1000,1000,0.003487,0.0018818534407260255,0,0.002,0.003,0.005,0.013
EUROPE,political_left_right_model,77,1000,2.921,1.693406810729962,1000,1000,1000,0.0029210000000000004,0.0016934068107299694,0,0.002,0.003,0.004,0.01
EUROPE,political_left_right_model,83,1000,3.28,1.7665561753651404,1000,1000,1000,0.00328,0.0017665561753651391,0,0.002,0.003,0.004,0.009
EUROPE,political_left_right_model,86,1000,3.53,1.7984255153701367,1000,1000,1000,0.00353,0.001798425515370132,0,0.002,0.003,0.005,0.012
EUROPE,political_left_right_model,90,1000,2.874,1.566070425165024,1000,1000,1000,0.002874,0.0015660704251650311,0,0.002,0.003,0.004,0.008
EUROPE,political_left_right_model,1,1000,2.144,1.4971658243178922,1000,1000,1000,0.002144,0.0014971658243179,0,0.001,0.002,0.003,0.008
