analysis_sample,bootstrap_id,variable,category,n,total_n,prop
RENOVISOR,38,self_classification_archetype_model,Influencer,40,607,0.06589785831960461
RENOVISOR,38,self_classification_archetype_model,None,12,607,0.019769357495881382
RENOVISOR,38,self_classification_archetype_model,Stubborn,37,607,0.060955518945634266
RENOVISOR,38,self_classification_archetype_model,Uninterested,26,607,0.042833607907743
RENOVISOR,39,self_classification_archetype_model,Activist,68,602,0.11295681063122924
RENOVISOR,39,self_classification_archetype_model,Careful,189,602,0.313953488372093
RENOVISOR,39,self_classification_archetype_model,Early adopter,11,602,0.018272425249169437
RENOVISOR,39,self_classification_archetype_model,Fearful,89,602,0.1478405315614618
RENOVISOR,39,self_classification_archetype_model,Homo economicus,153,602,0.2541528239202658
RENOVISOR,39,self_classification_archetype_model,Influencer,29,602,0.04817275747508306
RENOVISOR,39,self_classification_archetype_model,None,8,602,0.013289036544850499
RENOVISOR,39,self_classification_archetype_model,Stubborn,39,602,0.06478405315614617
RENOVISOR,39,self_classification_archetype_model,Uninterested,16,602,0.026578073089700997
RENOVISOR,40,self_classification_archetype_model,Activist,83,598,0.13879598662207357
RENOVISOR,40,self_classification_archetype_model,Careful,181,598,0.30267558528428096
RENOVISOR,40,self_classification_archetype_model,Early adopter,4,598,0.006688963210702341
RENOVISOR,40,self_classification_archetype_model,Fearful,80,598,0.13377926421404682
RENOVISOR,40,self_classification_archetype_model,Homo economicus,156,598,0.2608695652173913
RENOVISOR,40,self_classification_archetype_model,Influencer,34,598,0.056856187290969896
RENOVISOR,40,self_classification_archetype_model,None,6,598,0.010033444816053512
RENOVISOR,40,self_classification_archetype_model,Stubborn,34,598,0.056856187290969896
RENOVISOR,40,self_classification_archetype_model,Uninterested,20,598,0.033444816053511704
RENOVISOR,41,self_classification_archetype_model,Activist,85,609,0.13957307060755336
RENOVISOR,41,self_classification_archetype_model,Careful,168,609,0.27586206896551724
RENOVISOR,41,self_classification_archetype_model,Early adopter,2,609,0.003284072249589491
RENOVISOR,41,self_classification_archetype_model,Fearful,70,609,0.11494252873563218
RENOVISOR,41,self_classification_archetype_model,Homo economicus,193,609,0.3169129720853859
RENOVISOR,41,self_classification_archetype_model,Influencer,43,609,0.07060755336617405
RENOVISOR,41,self_classification_archetype_model,None,6,609,0.009852216748768473
RENOVISOR,41,self_classification_archetype_model,Stubborn,26,609,0.042692939244663386
RENOVISOR,41,self_classification_archetype_model,Uninterested,16,609,0.026272577996715927
RENOVISOR,42,self_classification_archetype_model,Activist,66,596,0.11073825503355705
RENOVISOR,42,self_classification_archetype_model,Careful,171,596,0.28691275167785235
RENOVISOR,42,self_classification_archetype_model,Early adopter,5,596,0.008389261744966443
RENOVISOR,42,self_classification_archetype_model,Fearful,79,596,0.1325503355704698
RENOVISOR,42,self_classification_archetype_model,Homo economicus,184,596,0.3087248322147651
RENOVISOR,42,self_classification_archetype_model,Influencer,29,596,0.04865771812080537
RENOVISOR,42,self_classification_archetype_model,None,6,596,0.010067114093959731
RENOVISOR,42,self_classification_archetype_model,Stubborn,45,596,0.07550335570469799
RENOVISOR,42,self_classification_archetype_model,Uninterested,11,596,0.018456375838926176
RENOVISOR,43,self_classification_archetype_model,Activist,84,593,0.14165261382799327
RENOVISOR,43,self_classification_archetype_model,Careful,164,593,0.2765598650927487
RENOVISOR,43,self_classification_archetype_model,Early adopter,7,593,0.011804384485666104
RENOVISOR,43,self_classification_archetype_model,Fearful,75,593,0.12647554806070826
RENOVISOR,43,self_classification_archetype_model,Homo economicus,171,593,0.28836424957841483
RENOVISOR,43,self_classification_archetype_model,Influencer,31,593,0.05227655986509275
RENOVISOR,43,self_classification_archetype_model,None,11,593,0.01854974704890388
RENOVISOR,43,self_classification_archetype_model,Stubborn,35,593,0.05902192242833052
RENOVISOR,43,self_classification_archetype_model,Uninterested,15,593,0.025295109612141653
RENOVISOR,44,self_classification_archetype_model,Activist,77,594,0.12962962962962962
RENOVISOR,44,self_classification_archetype_model,Careful,180,594,0.30303030303030304
RENOVISOR,44,self_classification_archetype_model,Early adopter,6,594,0.010101010101010102
RENOVISOR,44,self_classification_archetype_model,Fearful,74,594,0.12457912457912458
RENOVISOR,44,self_classification_archetype_model,Homo economicus,182,594,0.3063973063973064
RENOVISOR,44,self_classification_archetype_model,Influencer,28,594,0.04713804713804714
RENOVISOR,44,self_classification_archetype_model,None,12,594,0.020202020202020204
RENOVISOR,44,self_classification_archetype_model,Stubborn,25,594,0.04208754208754209
RENOVISOR,44,self_classification_archetype_model,Uninterested,10,594,0.016835016835016835
RENOVISOR,45,self_classification_archetype_model,Activist,55,598,0.09197324414715718
RENOVISOR,45,self_classification_archetype_model,Careful,175,598,0.29264214046822745
RENOVISOR,45,self_classification_archetype_model,Early adopter,6,598,0.010033444816053512
RENOVISOR,45,self_classification_archetype_model,Fearful,89,598,0.1488294314381271
RENOVISOR,45,self_classification_archetype_model,Homo economicus,177,598,0.2959866220735786
RENOVISOR,45,self_classification_archetype_model,Influencer,32,598,0.05351170568561873
RENOVISOR,45,self_classification_archetype_model,None,8,598,0.013377926421404682
RENOVISOR,45,self_classification_archetype_model,Stubborn,41,598,0.06856187290969899
RENOVISOR,45,self_classification_archetype_model,Uninterested,15,598,0.02508361204013378
RENOVISOR,46,self_classification_archetype_model,Activist,67,600,0.11166666666666666
RENOVISOR,46,self_classification_archetype_model,Careful,179,600,0.29833333333333334
RENOVISOR,46,self_classification_archetype_model,Early adopter,3,600,0.005
RENOVISOR,46,self_classification_archetype_model,Fearful,81,600,0.135
RENOVISOR,46,self_classification_archetype_model,Homo economicus,202,600,0.33666666666666667
RENOVISOR,46,self_classification_archetype_model,Influencer,21,600,0.035
RENOVISOR,46,self_classification_archetype_model,None,7,600,0.011666666666666667
RENOVISOR,46,self_classification_archetype_model,Stubborn,27,600,0.045
RENOVISOR,46,self_classification_archetype_model,Uninterested,13,600,0.021666666666666667
RENOVISOR,47,self_classification_archetype_model,Activist,68,597,0.11390284757118928
RENOVISOR,47,self_classification_archetype_model,Careful,167,597,0.2797319932998325
RENOVISOR,47,self_classification_archetype_model,Early adopter,11,597,0.018425460636515914
RENOVISOR,47,self_classification_archetype_model,Fearful,81,597,0.135678391959799
RENOVISOR,47,self_classification_archetype_model,Homo economicus,183,597,0.3065326633165829
RENOVISOR,47,self_classification_archetype_model,Influencer,37,597,0.06197654941373534
RENOVISOR,47,self_classification_archetype_model,None,8,597,0.01340033500837521
RENOVISOR,47,self_classification_archetype_model,Stubborn,31,597,0.051926298157453935
RENOVISOR,47,self_classification_archetype_model,Uninterested,11,597,0.018425460636515914
RENOVISOR,48,self_classification_archetype_model,Activist,72,610,0.1180327868852459
RENOVISOR,48,self_classification_archetype_model,Careful,179,610,0.2934426229508197
RENOVISOR,48,self_classification_archetype_model,Early adopter,9,610,0.014754098360655738
RENOVISOR,48,self_classification_archetype_model,Fearful,85,610,0.13934426229508196
RENOVISOR,48,self_classification_archetype_model,Homo economicus,166,610,0.2721311475409836
RENOVISOR,48,self_classification_archetype_model,Influencer,30,610,0.04918032786885246
RENOVISOR,48,self_classification_archetype_model,None,9,610,0.014754098360655738
RENOVISOR,48,self_classification_archetype_model,Stubborn,47,610,0.07704918032786885
RENOVISOR,48,self_classification_archetype_model,Uninterested,13,610,0.021311475409836064
RENOVISOR,49,self_classification_archetype_model,Activist,81,613,0.13213703099510604
RENOVISOR,49,self_classification_archetype_model,Careful,175,613,0.28548123980424145
RENOVISOR,49,self_classification_archetype_model,Early adopter,6,613,0.009787928221859706
RENOVISOR,49,self_classification_archetype_model,Fearful,77,613,0.12561174551386622
RENOVISOR,49,self_classification_archetype_model,Homo economicus,176,613,0.28711256117455136
RENOVISOR,49,self_classification_archetype_model,Influencer,31,613,0.05057096247960848
RENOVISOR,49,self_classification_archetype_model,None,12,613,0.01957585644371941
RENOVISOR,49,self_classification_archetype_model,Stubborn,40,613,0.06525285481239804
RENOVISOR,49,self_classification_archetype_model,Uninterested,15,613,0.024469820554649267
RENOVISOR,50,self_classification_archetype_model,Activist,65,609,0.10673234811165845
RENOVISOR,50,self_classification_archetype_model,Careful,170,609,0.2791461412151067
RENOVISOR,50,self_classification_archetype_model,Early adopter,3,609,0.0049261083743842365
RENOVISOR,50,self_classification_archetype_model,Fearful,96,609,0.15763546798029557
RENOVISOR,50,self_classification_archetype_model,Homo economicus,186,609,0.3054187192118227
RENOVISOR,50,self_classification_archetype_model,Influencer,27,609,0.04433497536945813
RENOVISOR,50,self_classification_archetype_model,None,9,609,0.014778325123152709
RENOVISOR,50,self_classification_archetype_model,Stubborn,35,609,0.05747126436781609
RENOVISOR,50,self_classification_archetype_model,Uninterested,18,609,0.029556650246305417
RENOVISOR,51,self_classification_archetype_model,Activist,99,605,0.16363636363636364
RENOVISOR,51,self_classification_archetype_model,Careful,160,605,0.2644628099173554
RENOVISOR,51,self_classification_archetype_model,Early adopter,6,605,0.009917355371900827
RENOVISOR,51,self_classification_archetype_model,Fearful,74,605,0.12231404958677686
RENOVISOR,51,self_classification_archetype_model,Homo economicus,186,605,0.3074380165289256
RENOVISOR,51,self_classification_archetype_model,Influencer,29,605,0.047933884297520664
RENOVISOR,51,self_classification_archetype_model,None,13,605,0.021487603305785124
RENOVISOR,51,self_classification_archetype_model,Stubborn,28,605,0.04628099173553719
RENOVISOR,51,self_classification_archetype_model,Uninterested,10,605,0.01652892561983471
RENOVISOR,52,self_classification_archetype_model,Activist,79,596,0.1325503355704698
RENOVISOR,52,self_classification_archetype_model,Careful,163,596,0.27348993288590606
RENOVISOR,52,self_classification_archetype_model,Early adopter,4,596,0.006711409395973154
RENOVISOR,52,self_classification_archetype_model,Fearful,93,596,0.15604026845637584
RENOVISOR,52,self_classification_archetype_model,Homo economicus,174,596,0.29194630872483224
RENOVISOR,52,self_classification_archetype_model,Influencer,26,596,0.0436241610738255
RENOVISOR,52,self_classification_archetype_model,None,12,596,0.020134228187919462
RENOVISOR,52,self_classification_archetype_model,Stubborn,29,596,0.04865771812080537
RENOVISOR,52,self_classification_archetype_model,Uninterested,16,596,0.026845637583892617
RENOVISOR,53,self_classification_archetype_model,Activist,83,595,0.13949579831932774
RENOVISOR,53,self_classification_archetype_model,Careful,167,595,0.280672268907563
RENOVISOR,53,self_classification_archetype_model,Early adopter,8,595,0.013445378151260505
RENOVISOR,53,self_classification_archetype_model,Fearful,86,595,0.14453781512605043
RENOVISOR,53,self_classification_archetype_model,Homo economicus,168,595,0.2823529411764706
RENOVISOR,53,self_classification_archetype_model,Influencer,23,595,0.03865546218487395
RENOVISOR,53,self_classification_archetype_model,None,10,595,0.01680672268907563
RENOVISOR,53,self_classification_archetype_model,Stubborn,37,595,0.06218487394957983
RENOVISOR,53,self_classification_archetype_model,Uninterested,13,595,0.021848739495798318
RENOVISOR,54,self_classification_archetype_model,Activist,63,593,0.10623946037099494
RENOVISOR,54,self_classification_archetype_model,Careful,168,593,0.28330522765598654
RENOVISOR,54,self_classification_archetype_model,Early adopter,6,593,0.01011804384485666
RENOVISOR,54,self_classification_archetype_model,Fearful,90,593,0.15177065767284992
RENOVISOR,54,self_classification_archetype_model,Homo economicus,166,593,0.2799325463743676
RENOVISOR,54,self_classification_archetype_model,Influencer,32,593,0.05396290050590219
RENOVISOR,54,self_classification_archetype_model,None,13,593,0.021922428330522766
RENOVISOR,54,self_classification_archetype_model,Stubborn,33,593,0.05564924114671164
RENOVISOR,54,self_classification_archetype_model,Uninterested,22,593,0.03709949409780776
RENOVISOR,55,self_classification_archetype_model,Activist,69,600,0.115
RENOVISOR,55,self_classification_archetype_model,Careful,182,600,0.30333333333333334
RENOVISOR,55,self_classification_archetype_model,Early adopter,8,600,0.013333333333333334
RENOVISOR,55,self_classification_archetype_model,Fearful,75,600,0.125
RENOVISOR,55,self_classification_archetype_model,Homo economicus,171,600,0.285
RENOVISOR,55,self_classification_archetype_model,Influencer,24,600,0.04
RENOVISOR,55,self_classification_archetype_model,None,17,600,0.028333333333333332
RENOVISOR,55,self_classification_archetype_model,Stubborn,40,600,0.06666666666666667
RENOVISOR,55,self_classification_archetype_model,Uninterested,14,600,0.023333333333333334
RENOVISOR,56,self_classification_archetype_model,Activist,49,600,0.08166666666666667
RENOVISOR,56,self_classification_archetype_model,Careful,191,600,0.31833333333333336
RENOVISOR,56,self_classification_archetype_model,Early adopter,4,600,0.006666666666666667
RENOVISOR,56,self_classification_archetype_model,Fearful,93,600,0.155
RENOVISOR,56,self_classification_archetype_model,Homo economicus,159,600,0.265
RENOVISOR,56,self_classification_archetype_model,Influencer,35,600,0.058333333333333334
RENOVISOR,56,self_classification_archetype_model,None,9,600,0.015
RENOVISOR,56,self_classification_archetype_model,Stubborn,41,600,0.06833333333333333
RENOVISOR,56,self_classification_archetype_model,Uninterested,19,600,0.03166666666666667
RENOVISOR,57,self_classification_archetype_model,Activist,65,602,0.1079734219269103
RENOVISOR,57,self_classification_archetype_model,Careful,167,602,0.27740863787375414
RENOVISOR,57,self_classification_archetype_model,Early adopter,8,602,0.013289036544850499
RENOVISOR,57,self_classification_archetype_model,Fearful,83,602,0.1378737541528239
RENOVISOR,57,self_classification_archetype_model,Homo economicus,164,602,0.2724252491694352
RENOVISOR,57,self_classification_archetype_model,Influencer,43,602,0.07142857142857142
RENOVISOR,57,self_classification_archetype_model,None,10,602,0.016611295681063124
RENOVISOR,57,self_classification_archetype_model,Stubborn,43,602,0.07142857142857142
RENOVISOR,57,self_classification_archetype_model,Uninterested,19,602,0.03156146179401993
RENOVISOR,58,self_classification_archetype_model,Activist,65,608,0.1069078947368421
RENOVISOR,58,self_classification_archetype_model,Careful,174,608,0.28618421052631576
RENOVISOR,58,self_classification_archetype_model,Early adopter,4,608,0.006578947368421052
RENOVISOR,58,self_classification_archetype_model,Fearful,94,608,0.15460526315789475
RENOVISOR,58,self_classification_archetype_model,Homo economicus,176,608,0.2894736842105263
RENOVISOR,58,self_classification_archetype_model,Influencer,34,608,0.05592105263157895
RENOVISOR,58,self_classification_archetype_model,None,16,608,0.02631578947368421
RENOVISOR,58,self_classification_archetype_model,Stubborn,33,608,0.054276315789473686
RENOVISOR,58,self_classification_archetype_model,Uninterested,12,608,0.019736842105263157
RENOVISOR,59,self_classification_archetype_model,Activist,66,608,0.10855263157894737
RENOVISOR,59,self_classification_archetype_model,Careful,170,608,0.27960526315789475
RENOVISOR,59,self_classification_archetype_model,Early adopter,6,608,0.009868421052631578
RENOVISOR,59,self_classification_archetype_model,Fearful,91,608,0.14967105263157895
RENOVISOR,59,self_classification_archetype_model,Homo economicus,181,608,0.29769736842105265
RENOVISOR,59,self_classification_archetype_model,Influencer,33,608,0.054276315789473686
RENOVISOR,59,self_classification_archetype_model,None,13,608,0.02138157894736842
RENOVISOR,59,self_classification_archetype_model,Stubborn,35,608,0.05756578947368421
RENOVISOR,59,self_classification_archetype_model,Uninterested,13,608,0.02138157894736842
RENOVISOR,60,self_classification_archetype_model,Activist,75,606,0.12376237623762376
RENOVISOR,60,self_classification_archetype_model,Careful,170,606,0.28052805280528054
RENOVISOR,60,self_classification_archetype_model,Early adopter,11,606,0.018151815181518153
RENOVISOR,60,self_classification_archetype_model,Fearful,87,606,0.14356435643564355
RENOVISOR,60,self_classification_archetype_model,Homo economicus,160,606,0.264026402640264
RENOVISOR,60,self_classification_archetype_model,Influencer,28,606,0.0462046204620462
RENOVISOR,60,self_classification_archetype_model,None,10,606,0.0165016501650165
RENOVISOR,60,self_classification_archetype_model,Stubborn,50,606,0.08250825082508251
RENOVISOR,60,self_classification_archetype_model,Uninterested,15,606,0.024752475247524754
RENOVISOR,61,self_classification_archetype_model,Activist,72,599,0.12020033388981637
RENOVISOR,61,self_classification_archetype_model,Careful,174,599,0.2904841402337229
RENOVISOR,61,self_classification_archetype_model,Early adopter,4,599,0.00667779632721202
RENOVISOR,61,self_classification_archetype_model,Fearful,71,599,0.11853088480801335
RENOVISOR,61,self_classification_archetype_model,Homo economicus,181,599,0.3021702838063439
RENOVISOR,61,self_classification_archetype_model,Influencer,27,599,0.045075125208681135
RENOVISOR,61,self_classification_archetype_model,None,16,599,0.02671118530884808
RENOVISOR,61,self_classification_archetype_model,Stubborn,43,599,0.07178631051752922
RENOVISOR,61,self_classification_archetype_model,Uninterested,11,599,0.018363939899833055
RENOVISOR,62,self_classification_archetype_model,Activist,82,608,0.13486842105263158
RENOVISOR,62,self_classification_archetype_model,Careful,180,608,0.29605263157894735
RENOVISOR,62,self_classification_archetype_model,Early adopter,7,608,0.011513157894736841
RENOVISOR,62,self_classification_archetype_model,Fearful,75,608,0.12335526315789473
RENOVISOR,62,self_classification_archetype_model,Homo economicus,175,608,0.2878289473684211
RENOVISOR,62,self_classification_archetype_model,Influencer,31,608,0.05098684210526316
RENOVISOR,62,self_classification_archetype_model,None,7,608,0.011513157894736841
RENOVISOR,62,self_classification_archetype_model,Stubborn,33,608,0.054276315789473686
RENOVISOR,62,self_classification_archetype_model,Uninterested,18,608,0.029605263157894735
RENOVISOR,63,self_classification_archetype_model,Activist,69,601,0.11480865224625623
RENOVISOR,63,self_classification_archetype_model,Careful,184,601,0.30615640599001664
RENOVISOR,63,self_classification_archetype_model,Early adopter,6,601,0.009983361064891847
RENOVISOR,63,self_classification_archetype_model,Fearful,80,601,0.13311148086522462
RENOVISOR,63,self_classification_archetype_model,Homo economicus,169,601,0.281198003327787
RENOVISOR,63,self_classification_archetype_model,Influencer,31,601,0.051580698835274545
RENOVISOR,63,self_classification_archetype_model,None,8,601,0.013311148086522463
RENOVISOR,63,self_classification_archetype_model,Stubborn,40,601,0.06655574043261231
RENOVISOR,63,self_classification_archetype_model,Uninterested,14,601,0.02329450915141431
RENOVISOR,64,self_classification_archetype_model,Activist,86,604,0.1423841059602649
RENOVISOR,64,self_classification_archetype_model,Careful,163,604,0.26986754966887416
RENOVISOR,64,self_classification_archetype_model,Early adopter,6,604,0.009933774834437087
RENOVISOR,64,self_classification_archetype_model,Fearful,83,604,0.13741721854304637
RENOVISOR,64,self_classification_archetype_model,Homo economicus,180,604,0.2980132450331126
RENOVISOR,64,self_classification_archetype_model,Influencer,32,604,0.052980132450331126
RENOVISOR,64,self_classification_archetype_model,None,8,604,0.013245033112582781
RENOVISOR,64,self_classification_archetype_model,Stubborn,26,604,0.04304635761589404
RENOVISOR,64,self_classification_archetype_model,Uninterested,20,604,0.033112582781456956
RENOVISOR,65,self_classification_archetype_model,Activist,69,591,0.116751269035533
RENOVISOR,65,self_classification_archetype_model,Careful,179,591,0.30287648054145516
RENOVISOR,65,self_classification_archetype_model,Early adopter,4,591,0.00676818950930626
RENOVISOR,65,self_classification_archetype_model,Fearful,84,591,0.14213197969543148
RENOVISOR,65,self_classification_archetype_model,Homo economicus,175,591,0.2961082910321489
RENOVISOR,65,self_classification_archetype_model,Influencer,22,591,0.03722504230118443
RENOVISOR,65,self_classification_archetype_model,None,10,591,0.01692047377326565
RENOVISOR,65,self_classification_archetype_model,Stubborn,33,591,0.05583756345177665
RENOVISOR,65,self_classification_archetype_model,Uninterested,15,591,0.025380710659898477
RENOVISOR,66,self_classification_archetype_model,Activist,76,615,0.12357723577235773
RENOVISOR,66,self_classification_archetype_model,Careful,181,615,0.2943089430894309
RENOVISOR,66,self_classification_archetype_model,Early adopter,6,615,0.00975609756097561
RENOVISOR,66,self_classification_archetype_model,Fearful,82,615,0.13333333333333333
RENOVISOR,66,self_classification_archetype_model,Homo economicus,186,615,0.3024390243902439
RENOVISOR,66,self_classification_archetype_model,Influencer,24,615,0.03902439024390244
RENOVISOR,66,self_classification_archetype_model,None,14,615,0.022764227642276424
RENOVISOR,66,self_classification_archetype_model,Stubborn,31,615,0.05040650406504065
RENOVISOR,66,self_classification_archetype_model,Uninterested,15,615,0.024390243902439025
RENOVISOR,67,self_classification_archetype_model,Activist,81,600,0.135
RENOVISOR,67,self_classification_archetype_model,Careful,176,600,0.29333333333333333
RENOVISOR,67,self_classification_archetype_model,Early adopter,6,600,0.01
RENOVISOR,67,self_classification_archetype_model,Fearful,66,600,0.11
RENOVISOR,67,self_classification_archetype_model,Homo economicus,187,600,0.31166666666666665
RENOVISOR,67,self_classification_archetype_model,Influencer,27,600,0.045
RENOVISOR,67,self_classification_archetype_model,None,7,600,0.011666666666666667
RENOVISOR,67,self_classification_archetype_model,Stubborn,35,600,0.058333333333333334
RENOVISOR,67,self_classification_archetype_model,Uninterested,15,600,0.025
RENOVISOR,68,self_classification_archetype_model,Activist,83,584,0.1421232876712329
RENOVISOR,68,self_classification_archetype_model,Careful,173,584,0.2962328767123288
RENOVISOR,68,self_classification_archetype_model,Early adopter,5,584,0.008561643835616438
RENOVISOR,68,self_classification_archetype_model,Fearful,77,584,0.13184931506849315
RENOVISOR,68,self_classification_archetype_model,Homo economicus,152,584,0.2602739726027397
RENOVISOR,68,self_classification_archetype_model,Influencer,21,584,0.03595890410958904
RENOVISOR,68,self_classification_archetype_model,None,12,584,0.02054794520547945
RENOVISOR,68,self_classification_archetype_model,Stubborn,44,584,0.07534246575342465
RENOVISOR,68,self_classification_archetype_model,Uninterested,17,584,0.02910958904109589
RENOVISOR,69,self_classification_archetype_model,Activist,65,590,0.11016949152542373
RENOVISOR,69,self_classification_archetype_model,Careful,167,590,0.2830508474576271
RENOVISOR,69,self_classification_archetype_model,Early adopter,7,590,0.011864406779661017
RENOVISOR,69,self_classification_archetype_model,Fearful,79,590,0.13389830508474576
RENOVISOR,69,self_classification_archetype_model,Homo economicus,177,590,0.3
RENOVISOR,69,self_classification_archetype_model,Influencer,32,590,0.05423728813559322
RENOVISOR,69,self_classification_archetype_model,None,12,590,0.020338983050847456
RENOVISOR,69,self_classification_archetype_model,Stubborn,37,590,0.06271186440677966
RENOVISOR,69,self_classification_archetype_model,Uninterested,14,590,0.023728813559322035
RENOVISOR,70,self_classification_archetype_model,Activist,65,578,0.11245674740484429
RENOVISOR,70,self_classification_archetype_model,Careful,169,578,0.29238754325259514
RENOVISOR,70,self_classification_archetype_model,Early adopter,6,578,0.010380622837370242
RENOVISOR,70,self_classification_archetype_model,Fearful,84,578,0.1453287197231834
RENOVISOR,70,self_classification_archetype_model,Homo economicus,165,578,0.28546712802768165
RENOVISOR,70,self_classification_archetype_model,Influencer,26,578,0.04498269896193772
RENOVISOR,70,self_classification_archetype_model,None,8,578,0.01384083044982699
RENOVISOR,70,self_classification_archetype_model,Stubborn,42,578,0.0726643598615917
RENOVISOR,70,self_classification_archetype_model,Uninterested,13,578,0.02249134948096886
RENOVISOR,71,self_classification_archetype_model,Activist,68,611,0.11129296235679215
RENOVISOR,71,self_classification_archetype_model,Careful,175,611,0.2864157119476268
RENOVISOR,71,self_classification_archetype_model,Early adopter,7,611,0.011456628477905073
RENOVISOR,71,self_classification_archetype_model,Fearful,98,611,0.16039279869067102
RENOVISOR,71,self_classification_archetype_model,Homo economicus,168,611,0.27495908346972175
RENOVISOR,71,self_classification_archetype_model,Influencer,34,611,0.05564648117839607
RENOVISOR,71,self_classification_archetype_model,None,15,611,0.024549918166939442
RENOVISOR,71,self_classification_archetype_model,Stubborn,38,611,0.062193126022913256
RENOVISOR,71,self_classification_archetype_model,Uninterested,8,611,0.01309328968903437
RENOVISOR,72,self_classification_archetype_model,Activist,85,613,0.13866231647634583
RENOVISOR,72,self_classification_archetype_model,Careful,171,613,0.27895595432300163
RENOVISOR,72,self_classification_archetype_model,Early adopter,8,613,0.013050570962479609
RENOVISOR,72,self_classification_archetype_model,Fearful,89,613,0.14518760195758565
RENOVISOR,72,self_classification_archetype_model,Homo economicus,155,613,0.2528548123980424
RENOVISOR,72,self_classification_archetype_model,Influencer,38,613,0.06199021207177814
RENOVISOR,72,self_classification_archetype_model,None,5,613,0.008156606851549755
RENOVISOR,72,self_classification_archetype_model,Stubborn,38,613,0.06199021207177814
RENOVISOR,72,self_classification_archetype_model,Uninterested,24,613,0.03915171288743882
RENOVISOR,73,self_classification_archetype_model,Activist,66,585,0.11282051282051282
RENOVISOR,73,self_classification_archetype_model,Careful,175,585,0.29914529914529914
RENOVISOR,73,self_classification_archetype_model,Early adopter,8,585,0.013675213675213675
RENOVISOR,73,self_classification_archetype_model,Fearful,84,585,0.14358974358974358
RENOVISOR,73,self_classification_archetype_model,Homo economicus,157,585,0.26837606837606837
RENOVISOR,73,self_classification_archetype_model,Influencer,34,585,0.05811965811965812
RENOVISOR,73,self_classification_archetype_model,None,8,585,0.013675213675213675
RENOVISOR,73,self_classification_archetype_model,Stubborn,33,585,0.05641025641025641
RENOVISOR,73,self_classification_archetype_model,Uninterested,20,585,0.03418803418803419
RENOVISOR,74,self_classification_archetype_model,Activist,70,599,0.11686143572621036
RENOVISOR,74,self_classification_archetype_model,Careful,170,599,0.2838063439065108
RENOVISOR,74,self_classification_archetype_model,Early adopter,10,599,0.01669449081803005
RENOVISOR,74,self_classification_archetype_model,Fearful,90,599,0.15025041736227046
RENOVISOR,74,self_classification_archetype_model,Homo economicus,170,599,0.2838063439065108
RENOVISOR,74,self_classification_archetype_model,Influencer,25,599,0.041736227045075125
RENOVISOR,74,self_classification_archetype_model,None,7,599,0.011686143572621035
RENOVISOR,74,self_classification_archetype_model,Stubborn,41,599,0.06844741235392321
RENOVISOR,74,self_classification_archetype_model,Uninterested,16,599,0.02671118530884808
RENOVISOR,75,self_classification_archetype_model,Activist,69,611,0.11292962356792144
RENOVISOR,75,self_classification_archetype_model,Careful,184,611,0.3011456628477905
RENOVISOR,75,self_classification_archetype_model,Early adopter,10,611,0.016366612111292964
RENOVISOR,75,self_classification_archetype_model,Fearful,76,611,0.12438625204582651
RENOVISOR,75,self_classification_archetype_model,Homo economicus,173,611,0.28314238952536824
RENOVISOR,75,self_classification_archetype_model,Influencer,35,611,0.057283142389525366
RENOVISOR,75,self_classification_archetype_model,None,13,611,0.02127659574468085
RENOVISOR,75,self_classification_archetype_model,Stubborn,34,611,0.05564648117839607
RENOVISOR,75,self_classification_archetype_model,Uninterested,17,611,0.027823240589198037
RENOVISOR,76,self_classification_archetype_model,Activist,76,616,0.12337662337662338
RENOVISOR,76,self_classification_archetype_model,Careful,171,616,0.2775974025974026
RENOVISOR,76,self_classification_archetype_model,Early adopter,6,616,0.00974025974025974
RENOVISOR,76,self_classification_archetype_model,Fearful,87,616,0.14123376623376624
RENOVISOR,76,self_classification_archetype_model,Homo economicus,184,616,0.2987012987012987
RENOVISOR,76,self_classification_archetype_model,Influencer,26,616,0.04220779220779221
RENOVISOR,76,self_classification_archetype_model,None,11,616,0.017857142857142856
RENOVISOR,76,self_classification_archetype_model,Stubborn,43,616,0.0698051948051948
RENOVISOR,76,self_classification_archetype_model,Uninterested,12,616,0.01948051948051948
RENOVISOR,77,self_classification_archetype_model,Activist,64,598,0.10702341137123746
RENOVISOR,77,self_classification_archetype_model,Careful,175,598,0.29264214046822745
RENOVISOR,77,self_classification_archetype_model,Early adopter,6,598,0.010033444816053512
RENOVISOR,77,self_classification_archetype_model,Fearful,96,598,0.1605351170568562
RENOVISOR,77,self_classification_archetype_model,Homo economicus,163,598,0.2725752508361204
RENOVISOR,77,self_classification_archetype_model,Influencer,35,598,0.05852842809364549
RENOVISOR,77,self_classification_archetype_model,None,16,598,0.026755852842809364
RENOVISOR,77,self_classification_archetype_model,Stubborn,34,598,0.056856187290969896
RENOVISOR,77,self_classification_archetype_model,Uninterested,9,598,0.015050167224080268
RENOVISOR,78,self_classification_archetype_model,Activist,82,597,0.1373534338358459
RENOVISOR,78,self_classification_archetype_model,Careful,175,597,0.2931323283082077
RENOVISOR,78,self_classification_archetype_model,Early adopter,12,597,0.020100502512562814
RENOVISOR,78,self_classification_archetype_model,Fearful,89,597,0.1490787269681742
RENOVISOR,78,self_classification_archetype_model,Homo economicus,165,597,0.27638190954773867
