bootstrap_id,variable,category,n,total_n,prop
848,self_classification_archetype_model,Uninterested,15,620,0.024193548387096774
849,self_classification_archetype_model,Activist,75,604,0.12417218543046357
849,self_classification_archetype_model,Careful,193,604,0.3195364238410596
849,self_classification_archetype_model,Early adopter,13,604,0.02152317880794702
849,self_classification_archetype_model,Fearful,78,604,0.1291390728476821
849,self_classification_archetype_model,Homo economicus,157,604,0.2599337748344371
849,self_classification_archetype_model,Influencer,25,604,0.041390728476821195
849,self_classification_archetype_model,None,15,604,0.024834437086092714
849,self_classification_archetype_model,Stubborn,37,604,0.061258278145695365
849,self_classification_archetype_model,Uninterested,11,604,0.018211920529801324
850,self_classification_archetype_model,Activist,70,617,0.11345218800648298
850,self_classification_archetype_model,Careful,169,617,0.2739059967585089
850,self_classification_archetype_model,Early adopter,9,617,0.014586709886547812
850,self_classification_archetype_model,Fearful,93,617,0.1507293354943274
850,self_classification_archetype_model,Homo economicus,182,617,0.29497568881685576
850,self_classification_archetype_model,Influencer,29,617,0.04700162074554295
850,self_classification_archetype_model,None,12,617,0.019448946515397084
850,self_classification_archetype_model,Stubborn,36,617,0.05834683954619125
850,self_classification_archetype_model,Uninterested,17,617,0.027552674230145867
851,self_classification_archetype_model,Activist,75,606,0.12376237623762376
851,self_classification_archetype_model,Careful,198,606,0.32673267326732675
851,self_classification_archetype_model,Early adopter,7,606,0.01155115511551155
851,self_classification_archetype_model,Fearful,90,606,0.1485148514851485
851,self_classification_archetype_model,Homo economicus,153,606,0.2524752475247525
851,self_classification_archetype_model,Influencer,25,606,0.041254125412541254
851,self_classification_archetype_model,None,11,606,0.018151815181518153
851,self_classification_archetype_model,Stubborn,37,606,0.06105610561056106
851,self_classification_archetype_model,Uninterested,10,606,0.0165016501650165
852,self_classification_archetype_model,Activist,76,625,0.1216
852,self_classification_archetype_model,Careful,182,625,0.2912
852,self_classification_archetype_model,Early adopter,4,625,0.0064
852,self_classification_archetype_model,Fearful,81,625,0.1296
852,self_classification_archetype_model,Homo economicus,179,625,0.2864
852,self_classification_archetype_model,Influencer,27,625,0.0432
852,self_classification_archetype_model,None,19,625,0.0304
852,self_classification_archetype_model,Stubborn,43,625,0.0688
852,self_classification_archetype_model,Uninterested,14,625,0.0224
853,self_classification_archetype_model,Activist,66,612,0.10784313725490197
853,self_classification_archetype_model,Careful,172,612,0.28104575163398693
853,self_classification_archetype_model,Early adopter,4,612,0.006535947712418301
853,self_classification_archetype_model,Fearful,79,612,0.12908496732026145
853,self_classification_archetype_model,Homo economicus,168,612,0.27450980392156865
853,self_classification_archetype_model,Influencer,30,612,0.049019607843137254
853,self_classification_archetype_model,None,23,612,0.03758169934640523
853,self_classification_archetype_model,Stubborn,49,612,0.08006535947712418
853,self_classification_archetype_model,Uninterested,21,612,0.03431372549019608
854,self_classification_archetype_model,Activist,73,612,0.119281045751634
854,self_classification_archetype_model,Careful,173,612,0.2826797385620915
854,self_classification_archetype_model,Early adopter,10,612,0.016339869281045753
854,self_classification_archetype_model,Fearful,79,612,0.12908496732026145
854,self_classification_archetype_model,Homo economicus,186,612,0.30392156862745096
854,self_classification_archetype_model,Influencer,30,612,0.049019607843137254
854,self_classification_archetype_model,None,17,612,0.027777777777777776
854,self_classification_archetype_model,Stubborn,35,612,0.05718954248366013
854,self_classification_archetype_model,Uninterested,9,612,0.014705882352941176
855,self_classification_archetype_model,Activist,70,605,0.11570247933884298
855,self_classification_archetype_model,Careful,154,605,0.2545454545454545
855,self_classification_archetype_model,Early adopter,8,605,0.013223140495867768
855,self_classification_archetype_model,Fearful,96,605,0.15867768595041323
855,self_classification_archetype_model,Homo economicus,178,605,0.29421487603305785
855,self_classification_archetype_model,Influencer,30,605,0.049586776859504134
855,self_classification_archetype_model,None,14,605,0.023140495867768594
855,self_classification_archetype_model,Stubborn,43,605,0.07107438016528926
855,self_classification_archetype_model,Uninterested,12,605,0.019834710743801654
856,self_classification_archetype_model,Activist,62,621,0.0998389694041868
856,self_classification_archetype_model,Careful,172,621,0.27697262479871176
856,self_classification_archetype_model,Early adopter,6,621,0.00966183574879227
856,self_classification_archetype_model,Fearful,88,621,0.14170692431561996
856,self_classification_archetype_model,Homo economicus,172,621,0.27697262479871176
856,self_classification_archetype_model,Influencer,28,621,0.04508856682769726
856,self_classification_archetype_model,None,26,621,0.04186795491143317
856,self_classification_archetype_model,Stubborn,46,621,0.07407407407407407
856,self_classification_archetype_model,Uninterested,21,621,0.033816425120772944
857,self_classification_archetype_model,Activist,63,607,0.10378912685337727
857,self_classification_archetype_model,Careful,186,607,0.30642504118616143
857,self_classification_archetype_model,Early adopter,5,607,0.008237232289950576
857,self_classification_archetype_model,Fearful,83,607,0.13673805601317957
857,self_classification_archetype_model,Homo economicus,168,607,0.27677100494233936
857,self_classification_archetype_model,Influencer,23,607,0.03789126853377265
857,self_classification_archetype_model,None,12,607,0.019769357495881382
857,self_classification_archetype_model,Stubborn,53,607,0.08731466227347612
857,self_classification_archetype_model,Uninterested,14,607,0.023064250411861616
858,self_classification_archetype_model,Activist,66,614,0.10749185667752444
858,self_classification_archetype_model,Careful,197,614,0.32084690553745926
858,self_classification_archetype_model,Early adopter,5,614,0.008143322475570033
858,self_classification_archetype_model,Fearful,90,614,0.1465798045602606
858,self_classification_archetype_model,Homo economicus,172,614,0.28013029315960913
858,self_classification_archetype_model,Influencer,21,614,0.03420195439739414
858,self_classification_archetype_model,None,9,614,0.014657980456026058
858,self_classification_archetype_model,Stubborn,38,614,0.06188925081433225
858,self_classification_archetype_model,Uninterested,16,614,0.026058631921824105
859,self_classification_archetype_model,Activist,68,610,0.11147540983606558
859,self_classification_archetype_model,Careful,186,610,0.30491803278688523
859,self_classification_archetype_model,Early adopter,11,610,0.018032786885245903
859,self_classification_archetype_model,Fearful,90,610,0.14754098360655737
859,self_classification_archetype_model,Homo economicus,166,610,0.2721311475409836
859,self_classification_archetype_model,Influencer,23,610,0.03770491803278689
859,self_classification_archetype_model,None,13,610,0.021311475409836064
859,self_classification_archetype_model,Stubborn,35,610,0.05737704918032787
859,self_classification_archetype_model,Uninterested,18,610,0.029508196721311476
860,self_classification_archetype_model,Activist,62,636,0.09748427672955975
860,self_classification_archetype_model,Careful,190,636,0.29874213836477986
860,self_classification_archetype_model,Early adopter,9,636,0.014150943396226415
860,self_classification_archetype_model,Fearful,92,636,0.14465408805031446
860,self_classification_archetype_model,Homo economicus,190,636,0.29874213836477986
860,self_classification_archetype_model,Influencer,26,636,0.040880503144654086
860,self_classification_archetype_model,None,17,636,0.026729559748427674
860,self_classification_archetype_model,Stubborn,41,636,0.06446540880503145
860,self_classification_archetype_model,Uninterested,9,636,0.014150943396226415
861,self_classification_archetype_model,Activist,72,620,0.11612903225806452
861,self_classification_archetype_model,Careful,182,620,0.29354838709677417
861,self_classification_archetype_model,Early adopter,7,620,0.01129032258064516
861,self_classification_archetype_model,Fearful,83,620,0.1338709677419355
861,self_classification_archetype_model,Homo economicus,158,620,0.25483870967741934
861,self_classification_archetype_model,Influencer,36,620,0.05806451612903226
861,self_classification_archetype_model,None,19,620,0.03064516129032258
861,self_classification_archetype_model,Stubborn,42,620,0.06774193548387097
861,self_classification_archetype_model,Uninterested,21,620,0.03387096774193549
862,self_classification_archetype_model,Activist,77,605,0.12727272727272726
862,self_classification_archetype_model,Careful,170,605,0.2809917355371901
862,self_classification_archetype_model,Early adopter,10,605,0.01652892561983471
862,self_classification_archetype_model,Fearful,97,605,0.16033057851239668
862,self_classification_archetype_model,Homo economicus,170,605,0.2809917355371901
862,self_classification_archetype_model,Influencer,26,605,0.04297520661157025
862,self_classification_archetype_model,None,14,605,0.023140495867768594
862,self_classification_archetype_model,Stubborn,35,605,0.05785123966942149
862,self_classification_archetype_model,Uninterested,6,605,0.009917355371900827
863,self_classification_archetype_model,Activist,72,626,0.11501597444089456
863,self_classification_archetype_model,Careful,192,626,0.30670926517571884
863,self_classification_archetype_model,Early adopter,13,626,0.020766773162939296
863,self_classification_archetype_model,Fearful,92,626,0.14696485623003194
863,self_classification_archetype_model,Homo economicus,166,626,0.26517571884984026
863,self_classification_archetype_model,Influencer,22,626,0.03514376996805112
863,self_classification_archetype_model,None,14,626,0.022364217252396165
863,self_classification_archetype_model,Stubborn,39,626,0.06230031948881789
863,self_classification_archetype_model,Uninterested,16,626,0.025559105431309903
864,self_classification_archetype_model,Activist,72,599,0.12020033388981637
864,self_classification_archetype_model,Careful,167,599,0.27879799666110183
864,self_classification_archetype_model,Early adopter,6,599,0.01001669449081803
864,self_classification_archetype_model,Fearful,82,599,0.13689482470784642
864,self_classification_archetype_model,Homo economicus,186,599,0.3105175292153589
864,self_classification_archetype_model,Influencer,20,599,0.0333889816360601
864,self_classification_archetype_model,None,12,599,0.02003338898163606
864,self_classification_archetype_model,Stubborn,46,599,0.07679465776293823
864,self_classification_archetype_model,Uninterested,8,599,0.01335559265442404
865,self_classification_archetype_model,Activist,73,614,0.11889250814332247
865,self_classification_archetype_model,Careful,182,614,0.2964169381107492
865,self_classification_archetype_model,Early adopter,5,614,0.008143322475570033
865,self_classification_archetype_model,Fearful,85,614,0.13843648208469056
865,self_classification_archetype_model,Homo economicus,179,614,0.2915309446254072
865,self_classification_archetype_model,Influencer,32,614,0.05211726384364821
865,self_classification_archetype_model,None,11,614,0.017915309446254073
865,self_classification_archetype_model,Stubborn,36,614,0.05863192182410423
865,self_classification_archetype_model,Uninterested,11,614,0.017915309446254073
866,self_classification_archetype_model,Activist,77,633,0.12164296998420221
866,self_classification_archetype_model,Careful,174,633,0.27488151658767773
866,self_classification_archetype_model,Early adopter,12,633,0.018957345971563982
866,self_classification_archetype_model,Fearful,87,633,0.13744075829383887
866,self_classification_archetype_model,Homo economicus,172,633,0.2717219589257504
866,self_classification_archetype_model,Influencer,31,633,0.04897314375987362
866,self_classification_archetype_model,None,25,633,0.03949447077409163
866,self_classification_archetype_model,Stubborn,36,633,0.05687203791469194
866,self_classification_archetype_model,Uninterested,19,633,0.030015797788309637
867,self_classification_archetype_model,Activist,73,618,0.11812297734627832
867,self_classification_archetype_model,Careful,188,618,0.3042071197411003
867,self_classification_archetype_model,Early adopter,8,618,0.012944983818770227
867,self_classification_archetype_model,Fearful,70,618,0.11326860841423948
867,self_classification_archetype_model,Homo economicus,174,618,0.2815533980582524
867,self_classification_archetype_model,Influencer,28,618,0.045307443365695796
867,self_classification_archetype_model,None,20,618,0.032362459546925564
867,self_classification_archetype_model,Stubborn,33,618,0.05339805825242718
867,self_classification_archetype_model,Uninterested,24,618,0.038834951456310676
868,self_classification_archetype_model,Activist,85,617,0.13776337115072934
868,self_classification_archetype_model,Careful,180,617,0.2917341977309562
868,self_classification_archetype_model,Early adopter,1,617,0.0016207455429497568
868,self_classification_archetype_model,Fearful,87,617,0.14100486223662884
868,self_classification_archetype_model,Homo economicus,165,617,0.26742301458670986
868,self_classification_archetype_model,Influencer,24,617,0.03889789303079417
868,self_classification_archetype_model,None,23,617,0.03727714748784441
868,self_classification_archetype_model,Stubborn,36,617,0.05834683954619125
868,self_classification_archetype_model,Uninterested,16,617,0.02593192868719611
869,self_classification_archetype_model,Activist,87,611,0.14238952536824878
869,self_classification_archetype_model,Careful,171,611,0.27986906710310966
869,self_classification_archetype_model,Early adopter,6,611,0.009819967266775777
869,self_classification_archetype_model,Fearful,82,611,0.1342062193126023
869,self_classification_archetype_model,Homo economicus,166,611,0.27168576104746317
869,self_classification_archetype_model,Influencer,24,611,0.03927986906710311
869,self_classification_archetype_model,None,23,611,0.03764320785597381
869,self_classification_archetype_model,Stubborn,38,611,0.062193126022913256
869,self_classification_archetype_model,Uninterested,14,611,0.022913256955810146
870,self_classification_archetype_model,Activist,80,619,0.12924071082390953
870,self_classification_archetype_model,Careful,185,619,0.2988691437802908
870,self_classification_archetype_model,Early adopter,5,619,0.008077544426494346
870,self_classification_archetype_model,Fearful,80,619,0.12924071082390953
870,self_classification_archetype_model,Homo economicus,176,619,0.284329563812601
870,self_classification_archetype_model,Influencer,31,619,0.050080775444264945
870,self_classification_archetype_model,None,13,619,0.0210016155088853
870,self_classification_archetype_model,Stubborn,38,619,0.061389337641357025
870,self_classification_archetype_model,Uninterested,11,619,0.017770597738287562
871,self_classification_archetype_model,Activist,75,619,0.12116316639741519
871,self_classification_archetype_model,Careful,165,619,0.2665589660743134
871,self_classification_archetype_model,Early adopter,12,619,0.01938610662358643
871,self_classification_archetype_model,Fearful,105,619,0.16962843295638125
871,self_classification_archetype_model,Homo economicus,166,619,0.2681744749596123
871,self_classification_archetype_model,Influencer,29,619,0.046849757673667204
871,self_classification_archetype_model,None,13,619,0.0210016155088853
871,self_classification_archetype_model,Stubborn,40,619,0.06462035541195477
871,self_classification_archetype_model,Uninterested,14,619,0.022617124394184167
872,self_classification_archetype_model,Activist,76,623,0.12199036918138041
872,self_classification_archetype_model,Careful,191,623,0.30658105939004815
872,self_classification_archetype_model,Early adopter,3,623,0.004815409309791332
872,self_classification_archetype_model,Fearful,91,623,0.14606741573033707
872,self_classification_archetype_model,Homo economicus,171,623,0.27447833065810595
872,self_classification_archetype_model,Influencer,24,623,0.038523274478330656
872,self_classification_archetype_model,None,19,623,0.030497592295345103
872,self_classification_archetype_model,Stubborn,34,623,0.05457463884430177
872,self_classification_archetype_model,Uninterested,14,623,0.02247191011235955
873,self_classification_archetype_model,Activist,67,611,0.10965630114566285
873,self_classification_archetype_model,Careful,175,611,0.2864157119476268
873,self_classification_archetype_model,Early adopter,10,611,0.016366612111292964
873,self_classification_archetype_model,Fearful,79,611,0.12929623567921442
873,self_classification_archetype_model,Homo economicus,187,611,0.3060556464811784
873,self_classification_archetype_model,Influencer,20,611,0.03273322422258593
873,self_classification_archetype_model,None,15,611,0.024549918166939442
873,self_classification_archetype_model,Stubborn,44,611,0.07201309328968904
873,self_classification_archetype_model,Uninterested,14,611,0.022913256955810146
874,self_classification_archetype_model,Activist,68,608,0.1118421052631579
874,self_classification_archetype_model,Careful,173,608,0.2845394736842105
874,self_classification_archetype_model,Early adopter,8,608,0.013157894736842105
874,self_classification_archetype_model,Fearful,90,608,0.14802631578947367
874,self_classification_archetype_model,Homo economicus,172,608,0.28289473684210525
874,self_classification_archetype_model,Influencer,27,608,0.044407894736842105
874,self_classification_archetype_model,None,26,608,0.04276315789473684
874,self_classification_archetype_model,Stubborn,31,608,0.05098684210526316
874,self_classification_archetype_model,Uninterested,13,608,0.02138157894736842
875,self_classification_archetype_model,Activist,62,624,0.09935897435897435
875,self_classification_archetype_model,Careful,191,624,0.3060897435897436
875,self_classification_archetype_model,Early adopter,5,624,0.008012820512820512
875,self_classification_archetype_model,Fearful,81,624,0.12980769230769232
875,self_classification_archetype_model,Homo economicus,184,624,0.2948717948717949
875,self_classification_archetype_model,Influencer,29,624,0.046474358974358976
875,self_classification_archetype_model,None,19,624,0.030448717948717948
875,self_classification_archetype_model,Stubborn,34,624,0.05448717948717949
875,self_classification_archetype_model,Uninterested,19,624,0.030448717948717948
876,self_classification_archetype_model,Activist,75,622,0.12057877813504823
876,self_classification_archetype_model,Careful,177,622,0.2845659163987138
876,self_classification_archetype_model,Early adopter,5,622,0.008038585209003215
876,self_classification_archetype_model,Fearful,92,622,0.14790996784565916
876,self_classification_archetype_model,Homo economicus,163,622,0.2620578778135048
876,self_classification_archetype_model,Influencer,32,622,0.05144694533762058
876,self_classification_archetype_model,None,15,622,0.024115755627009645
876,self_classification_archetype_model,Stubborn,45,622,0.07234726688102894
876,self_classification_archetype_model,Uninterested,18,622,0.028938906752411574
877,self_classification_archetype_model,Activist,88,601,0.1464226289517471
877,self_classification_archetype_model,Careful,177,601,0.2945091514143095
877,self_classification_archetype_model,Early adopter,5,601,0.008319467554076539
877,self_classification_archetype_model,Fearful,85,601,0.14143094841930118
877,self_classification_archetype_model,Homo economicus,148,601,0.24625623960066556
877,self_classification_archetype_model,Influencer,26,601,0.04326123128119801
877,self_classification_archetype_model,None,13,601,0.021630615640599003
877,self_classification_archetype_model,Stubborn,42,601,0.06988352745424292
877,self_classification_archetype_model,Uninterested,17,601,0.028286189683860232
878,self_classification_archetype_model,Activist,87,614,0.14169381107491857
878,self_classification_archetype_model,Careful,166,614,0.2703583061889251
878,self_classification_archetype_model,Early adopter,4,614,0.006514657980456026
878,self_classification_archetype_model,Fearful,80,614,0.13029315960912052
878,self_classification_archetype_model,Homo economicus,175,614,0.28501628664495116
878,self_classification_archetype_model,Influencer,34,614,0.05537459283387622
878,self_classification_archetype_model,None,15,614,0.024429967426710098
878,self_classification_archetype_model,Stubborn,38,614,0.06188925081433225
878,self_classification_archetype_model,Uninterested,15,614,0.024429967426710098
879,self_classification_archetype_model,Activist,76,609,0.12479474548440066
879,self_classification_archetype_model,Careful,178,609,0.2922824302134647
879,self_classification_archetype_model,Early adopter,9,609,0.014778325123152709
879,self_classification_archetype_model,Fearful,84,609,0.13793103448275862
879,self_classification_archetype_model,Homo economicus,171,609,0.28078817733990147
879,self_classification_archetype_model,Influencer,30,609,0.04926108374384237
879,self_classification_archetype_model,None,10,609,0.016420361247947456
879,self_classification_archetype_model,Stubborn,36,609,0.059113300492610835
879,self_classification_archetype_model,Uninterested,15,609,0.024630541871921183
880,self_classification_archetype_model,Activist,82,619,0.13247172859450726
880,self_classification_archetype_model,Careful,179,619,0.28917609046849757
880,self_classification_archetype_model,Early adopter,10,619,0.01615508885298869
880,self_classification_archetype_model,Fearful,76,619,0.12277867528271405
880,self_classification_archetype_model,Homo economicus,177,619,0.2859450726978998
880,self_classification_archetype_model,Influencer,24,619,0.03877221324717286
880,self_classification_archetype_model,None,15,619,0.024232633279483037
880,self_classification_archetype_model,Stubborn,41,619,0.06623586429725363
880,self_classification_archetype_model,Uninterested,15,619,0.024232633279483037
881,self_classification_archetype_model,Activist,70,616,0.11363636363636363
881,self_classification_archetype_model,Careful,166,616,0.2694805194805195
881,self_classification_archetype_model,Early adopter,12,616,0.01948051948051948
881,self_classification_archetype_model,Fearful,92,616,0.14935064935064934
881,self_classification_archetype_model,Homo economicus,183,616,0.29707792207792205
881,self_classification_archetype_model,Influencer,23,616,0.037337662337662336
881,self_classification_archetype_model,None,15,616,0.024350649350649352
881,self_classification_archetype_model,Stubborn,42,616,0.06818181818181818
881,self_classification_archetype_model,Uninterested,13,616,0.021103896103896104
882,self_classification_archetype_model,Activist,70,617,0.11345218800648298
882,self_classification_archetype_model,Careful,179,617,0.2901134521880065
882,self_classification_archetype_model,Early adopter,8,617,0.012965964343598054
882,self_classification_archetype_model,Fearful,95,617,0.1539708265802269
882,self_classification_archetype_model,Homo economicus,169,617,0.2739059967585089
882,self_classification_archetype_model,Influencer,25,617,0.04051863857374392
882,self_classification_archetype_model,None,17,617,0.027552674230145867
882,self_classification_archetype_model,Stubborn,36,617,0.05834683954619125
882,self_classification_archetype_model,Uninterested,18,617,0.029173419773095625
883,self_classification_archetype_model,Activist,62,614,0.10097719869706841
883,self_classification_archetype_model,Careful,191,614,0.31107491856677527
883,self_classification_archetype_model,Early adopter,9,614,0.014657980456026058
883,self_classification_archetype_model,Fearful,104,614,0.16938110749185667
883,self_classification_archetype_model,Homo economicus,160,614,0.26058631921824105
883,self_classification_archetype_model,Influencer,24,614,0.03908794788273615
883,self_classification_archetype_model,None,15,614,0.024429967426710098
883,self_classification_archetype_model,Stubborn,36,614,0.05863192182410423
883,self_classification_archetype_model,Uninterested,13,614,0.021172638436482084
884,self_classification_archetype_model,Activist,64,606,0.10561056105610561
884,self_classification_archetype_model,Careful,193,606,0.3184818481848185
884,self_classification_archetype_model,Early adopter,3,606,0.0049504950495049506
884,self_classification_archetype_model,Fearful,76,606,0.1254125412541254
884,self_classification_archetype_model,Homo economicus,163,606,0.26897689768976896
884,self_classification_archetype_model,Influencer,31,606,0.05115511551155116
884,self_classification_archetype_model,None,25,606,0.041254125412541254
884,self_classification_archetype_model,Stubborn,37,606,0.06105610561056106
884,self_classification_archetype_model,Uninterested,14,606,0.0231023102310231
885,self_classification_archetype_model,Activist,74,632,0.11708860759493671
885,self_classification_archetype_model,Careful,182,632,0.2879746835443038
885,self_classification_archetype_model,Early adopter,12,632,0.0189873417721519
885,self_classification_archetype_model,Fearful,110,632,0.17405063291139242
885,self_classification_archetype_model,Homo economicus,162,632,0.2563291139240506
885,self_classification_archetype_model,Influencer,18,632,0.028481012658227847
885,self_classification_archetype_model,None,23,632,0.03639240506329114
885,self_classification_archetype_model,Stubborn,38,632,0.060126582278481014
885,self_classification_archetype_model,Uninterested,13,632,0.020569620253164556
886,self_classification_archetype_model,Activist,73,606,0.12046204620462046
886,self_classification_archetype_model,Careful,190,606,0.31353135313531355
886,self_classification_archetype_model,Early adopter,1,606,0.0016501650165016502
886,self_classification_archetype_model,Fearful,82,606,0.1353135313531353
886,self_classification_archetype_model,Homo economicus,156,606,0.25742574257425743
886,self_classification_archetype_model,Influencer,28,606,0.0462046204620462
886,self_classification_archetype_model,None,18,606,0.0297029702970297
886,self_classification_archetype_model,Stubborn,36,606,0.0594059405940594
886,self_classification_archetype_model,Uninterested,22,606,0.036303630363036306
887,self_classification_archetype_model,Activist,79,627,0.12599681020733652
887,self_classification_archetype_model,Careful,172,627,0.2743221690590112
887,self_classification_archetype_model,Early adopter,7,627,0.011164274322169059
887,self_classification_archetype_model,Fearful,98,627,0.15629984051036683
887,self_classification_archetype_model,Homo economicus,166,627,0.2647527910685805
887,self_classification_archetype_model,Influencer,30,627,0.04784688995215311
887,self_classification_archetype_model,None,21,627,0.03349282296650718
887,self_classification_archetype_model,Stubborn,37,627,0.05901116427432217
887,self_classification_archetype_model,Uninterested,17,627,0.02711323763955343
888,self_classification_archetype_model,Activist,62,625,0.0992
888,self_classification_archetype_model,Careful,185,625,0.296
888,self_classification_archetype_model,Early adopter,7,625,0.0112
888,self_classification_archetype_model,Fearful,102,625,0.1632
888,self_classification_archetype_model,Homo economicus,158,625,0.2528
888,self_classification_archetype_model,Influencer,26,625,0.0416
888,self_classification_archetype_model,None,20,625,0.032
888,self_classification_archetype_model,Stubborn,50,625,0.08
888,self_classification_archetype_model,Uninterested,15,625,0.024
889,self_classification_archetype_model,Activist,67,609,0.11001642036124795
889,self_classification_archetype_model,Careful,178,609,0.2922824302134647
889,self_classification_archetype_model,Early adopter,9,609,0.014778325123152709
889,self_classification_archetype_model,Fearful,84,609,0.13793103448275862
889,self_classification_archetype_model,Homo economicus,166,609,0.27257799671592775
889,self_classification_archetype_model,Influencer,35,609,0.05747126436781609
889,self_classification_archetype_model,None,14,609,0.022988505747126436
889,self_classification_archetype_model,Stubborn,44,609,0.0722495894909688
889,self_classification_archetype_model,Uninterested,12,609,0.019704433497536946
890,self_classification_archetype_model,Activist,68,627,0.10845295055821372
890,self_classification_archetype_model,Careful,162,627,0.2583732057416268
890,self_classification_archetype_model,Early adopter,7,627,0.011164274322169059
890,self_classification_archetype_model,Fearful,88,627,0.14035087719298245
890,self_classification_archetype_model,Homo economicus,191,627,0.30462519936204147
890,self_classification_archetype_model,Influencer,35,627,0.05582137161084529
890,self_classification_archetype_model,None,18,627,0.028708133971291867
890,self_classification_archetype_model,Stubborn,38,627,0.06060606060606061
890,self_classification_archetype_model,Uninterested,20,627,0.03189792663476874
891,self_classification_archetype_model,Activist,72,606,0.1188118811881188
891,self_classification_archetype_model,Careful,180,606,0.297029702970297
891,self_classification_archetype_model,Early adopter,7,606,0.01155115511551155
891,self_classification_archetype_model,Fearful,76,606,0.1254125412541254
891,self_classification_archetype_model,Homo economicus,184,606,0.30363036303630364
891,self_classification_archetype_model,Influencer,18,606,0.0297029702970297
891,self_classification_archetype_model,None,12,606,0.019801980198019802
891,self_classification_archetype_model,Stubborn,46,606,0.07590759075907591
891,self_classification_archetype_model,Uninterested,11,606,0.018151815181518153
892,self_classification_archetype_model,Activist,78,613,0.1272430668841762
892,self_classification_archetype_model,Careful,170,613,0.27732463295269166
892,self_classification_archetype_model,Early adopter,5,613,0.008156606851549755
892,self_classification_archetype_model,Fearful,87,613,0.14192495921696574
892,self_classification_archetype_model,Homo economicus,182,613,0.2969004893964111
892,self_classification_archetype_model,Influencer,24,613,0.03915171288743882
892,self_classification_archetype_model,None,18,613,0.02936378466557912
892,self_classification_archetype_model,Stubborn,38,613,0.06199021207177814
892,self_classification_archetype_model,Uninterested,11,613,0.01794453507340946
893,self_classification_archetype_model,Activist,69,594,0.11616161616161616
893,self_classification_archetype_model,Careful,203,594,0.34175084175084175
893,self_classification_archetype_model,Early adopter,4,594,0.006734006734006734
893,self_classification_archetype_model,Fearful,75,594,0.12626262626262627
893,self_classification_archetype_model,Homo economicus,157,594,0.26430976430976433
893,self_classification_archetype_model,Influencer,14,594,0.02356902356902357
893,self_classification_archetype_model,None,20,594,0.03367003367003367
893,self_classification_archetype_model,Stubborn,43,594,0.0723905723905724
893,self_classification_archetype_model,Uninterested,9,594,0.015151515151515152
894,self_classification_archetype_model,Activist,84,612,0.13725490196078433
894,self_classification_archetype_model,Careful,183,612,0.29901960784313725
894,self_classification_archetype_model,Early adopter,3,612,0.004901960784313725
894,self_classification_archetype_model,Fearful,95,612,0.15522875816993464
894,self_classification_archetype_model,Homo economicus,144,612,0.23529411764705882
894,self_classification_archetype_model,Influencer,24,612,0.0392156862745098
894,self_classification_archetype_model,None,18,612,0.029411764705882353
894,self_classification_archetype_model,Stubborn,36,612,0.058823529411764705
894,self_classification_archetype_model,Uninterested,25,612,0.04084967320261438
895,self_classification_archetype_model,Activist,73,628,0.11624203821656051
895,self_classification_archetype_model,Careful,192,628,0.3057324840764331
895,self_classification_archetype_model,Early adopter,11,628,0.01751592356687898
895,self_classification_archetype_model,Fearful,92,628,0.1464968152866242
895,self_classification_archetype_model,Homo economicus,166,628,0.2643312101910828
895,self_classification_archetype_model,Influencer,24,628,0.03821656050955414
895,self_classification_archetype_model,None,12,628,0.01910828025477707
895,self_classification_archetype_model,Stubborn,49,628,0.07802547770700637
895,self_classification_archetype_model,Uninterested,9,628,0.014331210191082803
896,self_classification_archetype_model,Activist,67,611,0.10965630114566285
896,self_classification_archetype_model,Careful,157,611,0.2569558101472995
896,self_classification_archetype_model,Early adopter,9,611,0.014729950900163666
896,self_classification_archetype_model,Fearful,90,611,0.14729950900163666
896,self_classification_archetype_model,Homo economicus,176,611,0.28805237315875615
896,self_classification_archetype_model,Influencer,28,611,0.04582651391162029
896,self_classification_archetype_model,None,24,611,0.03927986906710311
896,self_classification_archetype_model,Stubborn,46,611,0.07528641571194762
896,self_classification_archetype_model,Uninterested,14,611,0.022913256955810146
897,self_classification_archetype_model,Activist,65,626,0.10383386581469649
897,self_classification_archetype_model,Careful,188,626,0.3003194888178914
897,self_classification_archetype_model,Early adopter,6,626,0.009584664536741214
897,self_classification_archetype_model,Fearful,103,626,0.1645367412140575
897,self_classification_archetype_model,Homo economicus,174,626,0.2779552715654952
897,self_classification_archetype_model,Influencer,16,626,0.025559105431309903
897,self_classification_archetype_model,None,20,626,0.03194888178913738
897,self_classification_archetype_model,Stubborn,42,626,0.0670926517571885
897,self_classification_archetype_model,Uninterested,12,626,0.019169329073482427
898,self_classification_archetype_model,Activist,72,614,0.11726384364820847
898,self_classification_archetype_model,Careful,175,614,0.28501628664495116
898,self_classification_archetype_model,Early adopter,4,614,0.006514657980456026
898,self_classification_archetype_model,Fearful,77,614,0.1254071661237785
898,self_classification_archetype_model,Homo economicus,203,614,0.3306188925081433
898,self_classification_archetype_model,Influencer,22,614,0.035830618892508145
898,self_classification_archetype_model,None,16,614,0.026058631921824105
898,self_classification_archetype_model,Stubborn,32,614,0.05211726384364821
898,self_classification_archetype_model,Uninterested,13,614,0.021172638436482084
899,self_classification_archetype_model,Activist,65,602,0.1079734219269103
899,self_classification_archetype_model,Careful,193,602,0.32059800664451826
