bootstrap_id,variable,category,n,total_n,prop
924,self_classification_archetype_model,Uninterested,15,1000,0.015
925,self_classification_archetype_model,Activist,74,1000,0.074
925,self_classification_archetype_model,Careful,184,1000,0.184
925,self_classification_archetype_model,Early adopter,8,1000,0.008
925,self_classification_archetype_model,Fearful,88,1000,0.088
925,self_classification_archetype_model,Homo economicus,169,1000,0.169
925,self_classification_archetype_model,Influencer,19,1000,0.019
925,self_classification_archetype_model,Missing,386,1000,0.386
925,self_classification_archetype_model,None,15,1000,0.015
925,self_classification_archetype_model,Stubborn,38,1000,0.038
925,self_classification_archetype_model,Uninterested,19,1000,0.019
926,self_classification_archetype_model,Activist,92,1000,0.092
926,self_classification_archetype_model,Careful,160,1000,0.16
926,self_classification_archetype_model,Early adopter,9,1000,0.009
926,self_classification_archetype_model,Fearful,88,1000,0.088
926,self_classification_archetype_model,Homo economicus,173,1000,0.173
926,self_classification_archetype_model,Influencer,27,1000,0.027
926,self_classification_archetype_model,Missing,384,1000,0.384
926,self_classification_archetype_model,None,15,1000,0.015
926,self_classification_archetype_model,Stubborn,37,1000,0.037
926,self_classification_archetype_model,Uninterested,15,1000,0.015
927,self_classification_archetype_model,Activist,82,1000,0.082
927,self_classification_archetype_model,Careful,181,1000,0.181
927,self_classification_archetype_model,Early adopter,14,1000,0.014
927,self_classification_archetype_model,Fearful,64,1000,0.064
927,self_classification_archetype_model,Homo economicus,184,1000,0.184
927,self_classification_archetype_model,Influencer,32,1000,0.032
927,self_classification_archetype_model,Missing,380,1000,0.38
927,self_classification_archetype_model,None,18,1000,0.018
927,self_classification_archetype_model,Stubborn,34,1000,0.034
927,self_classification_archetype_model,Uninterested,11,1000,0.011
928,self_classification_archetype_model,Activist,71,1000,0.071
928,self_classification_archetype_model,Careful,192,1000,0.192
928,self_classification_archetype_model,Early adopter,5,1000,0.005
928,self_classification_archetype_model,Fearful,88,1000,0.088
928,self_classification_archetype_model,Homo economicus,170,1000,0.17
928,self_classification_archetype_model,Influencer,28,1000,0.028
928,self_classification_archetype_model,Missing,376,1000,0.376
928,self_classification_archetype_model,None,12,1000,0.012
928,self_classification_archetype_model,Stubborn,42,1000,0.042
928,self_classification_archetype_model,Uninterested,16,1000,0.016
929,self_classification_archetype_model,Activist,59,1000,0.059
929,self_classification_archetype_model,Careful,203,1000,0.203
929,self_classification_archetype_model,Early adopter,11,1000,0.011
929,self_classification_archetype_model,Fearful,87,1000,0.087
929,self_classification_archetype_model,Homo economicus,172,1000,0.172
929,self_classification_archetype_model,Influencer,37,1000,0.037
929,self_classification_archetype_model,Missing,376,1000,0.376
929,self_classification_archetype_model,None,15,1000,0.015
929,self_classification_archetype_model,Stubborn,32,1000,0.032
929,self_classification_archetype_model,Uninterested,8,1000,0.008
930,self_classification_archetype_model,Activist,72,1000,0.072
930,self_classification_archetype_model,Careful,183,1000,0.183
930,self_classification_archetype_model,Early adopter,8,1000,0.008
930,self_classification_archetype_model,Fearful,90,1000,0.09
930,self_classification_archetype_model,Homo economicus,173,1000,0.173
930,self_classification_archetype_model,Influencer,30,1000,0.03
930,self_classification_archetype_model,Missing,382,1000,0.382
930,self_classification_archetype_model,None,13,1000,0.013
930,self_classification_archetype_model,Stubborn,43,1000,0.043
930,self_classification_archetype_model,Uninterested,6,1000,0.006
931,self_classification_archetype_model,Activist,85,1000,0.085
931,self_classification_archetype_model,Careful,171,1000,0.171
931,self_classification_archetype_model,Early adopter,7,1000,0.007
931,self_classification_archetype_model,Fearful,82,1000,0.082
931,self_classification_archetype_model,Homo economicus,156,1000,0.156
931,self_classification_archetype_model,Influencer,32,1000,0.032
931,self_classification_archetype_model,Missing,398,1000,0.398
931,self_classification_archetype_model,None,17,1000,0.017
931,self_classification_archetype_model,Stubborn,41,1000,0.041
931,self_classification_archetype_model,Uninterested,11,1000,0.011
932,self_classification_archetype_model,Activist,53,1000,0.053
932,self_classification_archetype_model,Careful,186,1000,0.186
932,self_classification_archetype_model,Early adopter,6,1000,0.006
932,self_classification_archetype_model,Fearful,89,1000,0.089
932,self_classification_archetype_model,Homo economicus,189,1000,0.189
932,self_classification_archetype_model,Influencer,22,1000,0.022
932,self_classification_archetype_model,Missing,368,1000,0.368
932,self_classification_archetype_model,None,19,1000,0.019
932,self_classification_archetype_model,Stubborn,54,1000,0.054
932,self_classification_archetype_model,Uninterested,14,1000,0.014
933,self_classification_archetype_model,Activist,55,1000,0.055
933,self_classification_archetype_model,Careful,175,1000,0.175
933,self_classification_archetype_model,Early adopter,6,1000,0.006
933,self_classification_archetype_model,Fearful,93,1000,0.093
933,self_classification_archetype_model,Homo economicus,171,1000,0.171
933,self_classification_archetype_model,Influencer,27,1000,0.027
933,self_classification_archetype_model,Missing,396,1000,0.396
933,self_classification_archetype_model,None,12,1000,0.012
933,self_classification_archetype_model,Stubborn,50,1000,0.05
933,self_classification_archetype_model,Uninterested,15,1000,0.015
934,self_classification_archetype_model,Activist,73,1000,0.073
934,self_classification_archetype_model,Careful,186,1000,0.186
934,self_classification_archetype_model,Early adopter,11,1000,0.011
934,self_classification_archetype_model,Fearful,93,1000,0.093
934,self_classification_archetype_model,Homo economicus,167,1000,0.167
934,self_classification_archetype_model,Influencer,26,1000,0.026
934,self_classification_archetype_model,Missing,372,1000,0.372
934,self_classification_archetype_model,None,11,1000,0.011
934,self_classification_archetype_model,Stubborn,41,1000,0.041
934,self_classification_archetype_model,Uninterested,20,1000,0.02
935,self_classification_archetype_model,Activist,69,1000,0.069
935,self_classification_archetype_model,Careful,180,1000,0.18
935,self_classification_archetype_model,Early adopter,9,1000,0.009
935,self_classification_archetype_model,Fearful,83,1000,0.083
935,self_classification_archetype_model,Homo economicus,165,1000,0.165
935,self_classification_archetype_model,Influencer,26,1000,0.026
935,self_classification_archetype_model,Missing,397,1000,0.397
935,self_classification_archetype_model,None,9,1000,0.009
935,self_classification_archetype_model,Stubborn,51,1000,0.051
935,self_classification_archetype_model,Uninterested,11,1000,0.011
936,self_classification_archetype_model,Activist,80,1000,0.08
936,self_classification_archetype_model,Careful,183,1000,0.183
936,self_classification_archetype_model,Early adopter,6,1000,0.006
936,self_classification_archetype_model,Fearful,110,1000,0.11
936,self_classification_archetype_model,Homo economicus,149,1000,0.149
936,self_classification_archetype_model,Influencer,28,1000,0.028
936,self_classification_archetype_model,Missing,370,1000,0.37
936,self_classification_archetype_model,None,13,1000,0.013
936,self_classification_archetype_model,Stubborn,44,1000,0.044
936,self_classification_archetype_model,Uninterested,17,1000,0.017
937,self_classification_archetype_model,Activist,70,1000,0.07
937,self_classification_archetype_model,Careful,186,1000,0.186
937,self_classification_archetype_model,Early adopter,12,1000,0.012
937,self_classification_archetype_model,Fearful,97,1000,0.097
937,self_classification_archetype_model,Homo economicus,172,1000,0.172
937,self_classification_archetype_model,Influencer,20,1000,0.02
937,self_classification_archetype_model,Missing,376,1000,0.376
937,self_classification_archetype_model,None,9,1000,0.009
937,self_classification_archetype_model,Stubborn,42,1000,0.042
937,self_classification_archetype_model,Uninterested,16,1000,0.016
938,self_classification_archetype_model,Activist,56,1000,0.056
938,self_classification_archetype_model,Careful,163,1000,0.163
938,self_classification_archetype_model,Early adopter,5,1000,0.005
938,self_classification_archetype_model,Fearful,96,1000,0.096
938,self_classification_archetype_model,Homo economicus,200,1000,0.2
938,self_classification_archetype_model,Influencer,17,1000,0.017
938,self_classification_archetype_model,Missing,382,1000,0.382
938,self_classification_archetype_model,None,13,1000,0.013
938,self_classification_archetype_model,Stubborn,50,1000,0.05
938,self_classification_archetype_model,Uninterested,18,1000,0.018
939,self_classification_archetype_model,Activist,72,1000,0.072
939,self_classification_archetype_model,Careful,193,1000,0.193
939,self_classification_archetype_model,Early adopter,7,1000,0.007
939,self_classification_archetype_model,Fearful,89,1000,0.089
939,self_classification_archetype_model,Homo economicus,163,1000,0.163
939,self_classification_archetype_model,Influencer,28,1000,0.028
939,self_classification_archetype_model,Missing,387,1000,0.387
939,self_classification_archetype_model,None,12,1000,0.012
939,self_classification_archetype_model,Stubborn,40,1000,0.04
939,self_classification_archetype_model,Uninterested,9,1000,0.009
940,self_classification_archetype_model,Activist,84,1000,0.084
940,self_classification_archetype_model,Careful,186,1000,0.186
940,self_classification_archetype_model,Early adopter,7,1000,0.007
940,self_classification_archetype_model,Fearful,78,1000,0.078
940,self_classification_archetype_model,Homo economicus,162,1000,0.162
940,self_classification_archetype_model,Influencer,26,1000,0.026
940,self_classification_archetype_model,Missing,390,1000,0.39
940,self_classification_archetype_model,None,16,1000,0.016
940,self_classification_archetype_model,Stubborn,38,1000,0.038
940,self_classification_archetype_model,Uninterested,13,1000,0.013
941,self_classification_archetype_model,Activist,71,1000,0.071
941,self_classification_archetype_model,Careful,184,1000,0.184
941,self_classification_archetype_model,Early adopter,7,1000,0.007
941,self_classification_archetype_model,Fearful,94,1000,0.094
941,self_classification_archetype_model,Homo economicus,192,1000,0.192
941,self_classification_archetype_model,Influencer,24,1000,0.024
941,self_classification_archetype_model,Missing,364,1000,0.364
941,self_classification_archetype_model,None,8,1000,0.008
941,self_classification_archetype_model,Stubborn,49,1000,0.049
941,self_classification_archetype_model,Uninterested,7,1000,0.007
942,self_classification_archetype_model,Activist,70,1000,0.07
942,self_classification_archetype_model,Careful,182,1000,0.182
942,self_classification_archetype_model,Early adopter,7,1000,0.007
942,self_classification_archetype_model,Fearful,85,1000,0.085
942,self_classification_archetype_model,Homo economicus,161,1000,0.161
942,self_classification_archetype_model,Influencer,23,1000,0.023
942,self_classification_archetype_model,Missing,390,1000,0.39
942,self_classification_archetype_model,None,13,1000,0.013
942,self_classification_archetype_model,Stubborn,48,1000,0.048
942,self_classification_archetype_model,Uninterested,21,1000,0.021
943,self_classification_archetype_model,Activist,78,1000,0.078
943,self_classification_archetype_model,Careful,192,1000,0.192
943,self_classification_archetype_model,Early adopter,7,1000,0.007
943,self_classification_archetype_model,Fearful,81,1000,0.081
943,self_classification_archetype_model,Homo economicus,170,1000,0.17
943,self_classification_archetype_model,Influencer,31,1000,0.031
943,self_classification_archetype_model,Missing,364,1000,0.364
943,self_classification_archetype_model,None,15,1000,0.015
943,self_classification_archetype_model,Stubborn,43,1000,0.043
943,self_classification_archetype_model,Uninterested,19,1000,0.019
944,self_classification_archetype_model,Activist,64,1000,0.064
944,self_classification_archetype_model,Careful,175,1000,0.175
944,self_classification_archetype_model,Early adopter,6,1000,0.006
944,self_classification_archetype_model,Fearful,97,1000,0.097
944,self_classification_archetype_model,Homo economicus,168,1000,0.168
944,self_classification_archetype_model,Influencer,25,1000,0.025
944,self_classification_archetype_model,Missing,388,1000,0.388
944,self_classification_archetype_model,None,8,1000,0.008
944,self_classification_archetype_model,Stubborn,57,1000,0.057
944,self_classification_archetype_model,Uninterested,12,1000,0.012
945,self_classification_archetype_model,Activist,74,1000,0.074
945,self_classification_archetype_model,Careful,177,1000,0.177
945,self_classification_archetype_model,Early adopter,4,1000,0.004
945,self_classification_archetype_model,Fearful,94,1000,0.094
945,self_classification_archetype_model,Homo economicus,178,1000,0.178
945,self_classification_archetype_model,Influencer,30,1000,0.03
945,self_classification_archetype_model,Missing,367,1000,0.367
945,self_classification_archetype_model,None,21,1000,0.021
945,self_classification_archetype_model,Stubborn,42,1000,0.042
945,self_classification_archetype_model,Uninterested,13,1000,0.013
946,self_classification_archetype_model,Activist,71,1000,0.071
946,self_classification_archetype_model,Careful,173,1000,0.173
946,self_classification_archetype_model,Early adopter,6,1000,0.006
946,self_classification_archetype_model,Fearful,99,1000,0.099
946,self_classification_archetype_model,Homo economicus,167,1000,0.167
946,self_classification_archetype_model,Influencer,25,1000,0.025
946,self_classification_archetype_model,Missing,398,1000,0.398
946,self_classification_archetype_model,None,8,1000,0.008
946,self_classification_archetype_model,Stubborn,35,1000,0.035
946,self_classification_archetype_model,Uninterested,18,1000,0.018
947,self_classification_archetype_model,Activist,95,1000,0.095
947,self_classification_archetype_model,Careful,153,1000,0.153
947,self_classification_archetype_model,Early adopter,6,1000,0.006
947,self_classification_archetype_model,Fearful,94,1000,0.094
947,self_classification_archetype_model,Homo economicus,168,1000,0.168
947,self_classification_archetype_model,Influencer,24,1000,0.024
947,self_classification_archetype_model,Missing,381,1000,0.381
947,self_classification_archetype_model,None,15,1000,0.015
947,self_classification_archetype_model,Stubborn,44,1000,0.044
947,self_classification_archetype_model,Uninterested,20,1000,0.02
948,self_classification_archetype_model,Activist,77,1000,0.077
948,self_classification_archetype_model,Careful,166,1000,0.166
948,self_classification_archetype_model,Early adopter,7,1000,0.007
948,self_classification_archetype_model,Fearful,91,1000,0.091
948,self_classification_archetype_model,Homo economicus,172,1000,0.172
948,self_classification_archetype_model,Influencer,33,1000,0.033
948,self_classification_archetype_model,Missing,383,1000,0.383
948,self_classification_archetype_model,None,16,1000,0.016
948,self_classification_archetype_model,Stubborn,40,1000,0.04
948,self_classification_archetype_model,Uninterested,15,1000,0.015
949,self_classification_archetype_model,Activist,73,1000,0.073
949,self_classification_archetype_model,Careful,177,1000,0.177
949,self_classification_archetype_model,Early adopter,2,1000,0.002
949,self_classification_archetype_model,Fearful,87,1000,0.087
949,self_classification_archetype_model,Homo economicus,172,1000,0.172
949,self_classification_archetype_model,Influencer,21,1000,0.021
949,self_classification_archetype_model,Missing,383,1000,0.383
949,self_classification_archetype_model,None,17,1000,0.017
949,self_classification_archetype_model,Stubborn,53,1000,0.053
949,self_classification_archetype_model,Uninterested,15,1000,0.015
950,self_classification_archetype_model,Activist,68,1000,0.068
950,self_classification_archetype_model,Careful,181,1000,0.181
950,self_classification_archetype_model,Early adopter,5,1000,0.005
950,self_classification_archetype_model,Fearful,84,1000,0.084
950,self_classification_archetype_model,Homo economicus,176,1000,0.176
950,self_classification_archetype_model,Influencer,23,1000,0.023
950,self_classification_archetype_model,Missing,386,1000,0.386
950,self_classification_archetype_model,None,20,1000,0.02
950,self_classification_archetype_model,Stubborn,45,1000,0.045
950,self_classification_archetype_model,Uninterested,12,1000,0.012
951,self_classification_archetype_model,Activist,78,1000,0.078
951,self_classification_archetype_model,Careful,182,1000,0.182
951,self_classification_archetype_model,Early adopter,11,1000,0.011
951,self_classification_archetype_model,Fearful,87,1000,0.087
951,self_classification_archetype_model,Homo economicus,170,1000,0.17
951,self_classification_archetype_model,Influencer,24,1000,0.024
951,self_classification_archetype_model,Missing,374,1000,0.374
951,self_classification_archetype_model,None,14,1000,0.014
951,self_classification_archetype_model,Stubborn,35,1000,0.035
951,self_classification_archetype_model,Uninterested,25,1000,0.025
952,self_classification_archetype_model,Activist,57,1000,0.057
952,self_classification_archetype_model,Careful,172,1000,0.172
952,self_classification_archetype_model,Early adopter,18,1000,0.018
952,self_classification_archetype_model,Fearful,92,1000,0.092
952,self_classification_archetype_model,Homo economicus,176,1000,0.176
952,self_classification_archetype_model,Influencer,23,1000,0.023
952,self_classification_archetype_model,Missing,385,1000,0.385
952,self_classification_archetype_model,None,13,1000,0.013
952,self_classification_archetype_model,Stubborn,45,1000,0.045
952,self_classification_archetype_model,Uninterested,19,1000,0.019
953,self_classification_archetype_model,Activist,77,1000,0.077
953,self_classification_archetype_model,Careful,167,1000,0.167
953,self_classification_archetype_model,Early adopter,11,1000,0.011
953,self_classification_archetype_model,Fearful,86,1000,0.086
953,self_classification_archetype_model,Homo economicus,168,1000,0.168
953,self_classification_archetype_model,Influencer,29,1000,0.029
953,self_classification_archetype_model,Missing,397,1000,0.397
953,self_classification_archetype_model,None,17,1000,0.017
953,self_classification_archetype_model,Stubborn,40,1000,0.04
953,self_classification_archetype_model,Uninterested,8,1000,0.008
954,self_classification_archetype_model,Activist,82,1000,0.082
954,self_classification_archetype_model,Careful,158,1000,0.158
954,self_classification_archetype_model,Early adopter,13,1000,0.013
954,self_classification_archetype_model,Fearful,87,1000,0.087
954,self_classification_archetype_model,Homo economicus,180,1000,0.18
954,self_classification_archetype_model,Influencer,22,1000,0.022
954,self_classification_archetype_model,Missing,381,1000,0.381
954,self_classification_archetype_model,None,15,1000,0.015
954,self_classification_archetype_model,Stubborn,48,1000,0.048
954,self_classification_archetype_model,Uninterested,14,1000,0.014
955,self_classification_archetype_model,Activist,70,1000,0.07
955,self_classification_archetype_model,Careful,181,1000,0.181
955,self_classification_archetype_model,Early adopter,6,1000,0.006
955,self_classification_archetype_model,Fearful,67,1000,0.067
955,self_classification_archetype_model,Homo economicus,204,1000,0.204
955,self_classification_archetype_model,Influencer,22,1000,0.022
955,self_classification_archetype_model,Missing,384,1000,0.384
955,self_classification_archetype_model,None,13,1000,0.013
955,self_classification_archetype_model,Stubborn,36,1000,0.036
955,self_classification_archetype_model,Uninterested,17,1000,0.017
956,self_classification_archetype_model,Activist,76,1000,0.076
956,self_classification_archetype_model,Careful,157,1000,0.157
956,self_classification_archetype_model,Early adopter,8,1000,0.008
956,self_classification_archetype_model,Fearful,92,1000,0.092
956,self_classification_archetype_model,Homo economicus,179,1000,0.179
956,self_classification_archetype_model,Influencer,37,1000,0.037
956,self_classification_archetype_model,Missing,380,1000,0.38
956,self_classification_archetype_model,None,17,1000,0.017
956,self_classification_archetype_model,Stubborn,41,1000,0.041
956,self_classification_archetype_model,Uninterested,13,1000,0.013
957,self_classification_archetype_model,Activist,61,1000,0.061
957,self_classification_archetype_model,Careful,175,1000,0.175
957,self_classification_archetype_model,Early adopter,7,1000,0.007
957,self_classification_archetype_model,Fearful,83,1000,0.083
957,self_classification_archetype_model,Homo economicus,192,1000,0.192
957,self_classification_archetype_model,Influencer,26,1000,0.026
957,self_classification_archetype_model,Missing,377,1000,0.377
957,self_classification_archetype_model,None,17,1000,0.017
957,self_classification_archetype_model,Stubborn,51,1000,0.051
957,self_classification_archetype_model,Uninterested,11,1000,0.011
958,self_classification_archetype_model,Activist,68,1000,0.068
958,self_classification_archetype_model,Careful,178,1000,0.178
958,self_classification_archetype_model,Early adopter,8,1000,0.008
958,self_classification_archetype_model,Fearful,83,1000,0.083
958,self_classification_archetype_model,Homo economicus,170,1000,0.17
958,self_classification_archetype_model,Influencer,32,1000,0.032
958,self_classification_archetype_model,Missing,391,1000,0.391
958,self_classification_archetype_model,None,15,1000,0.015
958,self_classification_archetype_model,Stubborn,41,1000,0.041
958,self_classification_archetype_model,Uninterested,14,1000,0.014
959,self_classification_archetype_model,Activist,69,1000,0.069
959,self_classification_archetype_model,Careful,190,1000,0.19
959,self_classification_archetype_model,Early adopter,8,1000,0.008
959,self_classification_archetype_model,Fearful,71,1000,0.071
959,self_classification_archetype_model,Homo economicus,181,1000,0.181
959,self_classification_archetype_model,Influencer,22,1000,0.022
959,self_classification_archetype_model,Missing,374,1000,0.374
959,self_classification_archetype_model,None,21,1000,0.021
959,self_classification_archetype_model,Stubborn,48,1000,0.048
959,self_classification_archetype_model,Uninterested,16,1000,0.016
960,self_classification_archetype_model,Activist,57,1000,0.057
960,self_classification_archetype_model,Careful,174,1000,0.174
960,self_classification_archetype_model,Early adopter,6,1000,0.006
960,self_classification_archetype_model,Fearful,120,1000,0.12
960,self_classification_archetype_model,Homo economicus,181,1000,0.181
960,self_classification_archetype_model,Influencer,29,1000,0.029
960,self_classification_archetype_model,Missing,365,1000,0.365
960,self_classification_archetype_model,None,15,1000,0.015
960,self_classification_archetype_model,Stubborn,38,1000,0.038
960,self_classification_archetype_model,Uninterested,15,1000,0.015
961,self_classification_archetype_model,Activist,74,1000,0.074
961,self_classification_archetype_model,Careful,185,1000,0.185
961,self_classification_archetype_model,Early adopter,10,1000,0.01
961,self_classification_archetype_model,Fearful,75,1000,0.075
961,self_classification_archetype_model,Homo economicus,164,1000,0.164
961,self_classification_archetype_model,Influencer,27,1000,0.027
961,self_classification_archetype_model,Missing,374,1000,0.374
961,self_classification_archetype_model,None,25,1000,0.025
961,self_classification_archetype_model,Stubborn,47,1000,0.047
961,self_classification_archetype_model,Uninterested,19,1000,0.019
962,self_classification_archetype_model,Activist,64,1000,0.064
962,self_classification_archetype_model,Careful,180,1000,0.18
962,self_classification_archetype_model,Early adopter,3,1000,0.003
962,self_classification_archetype_model,Fearful,84,1000,0.084
962,self_classification_archetype_model,Homo economicus,184,1000,0.184
962,self_classification_archetype_model,Influencer,26,1000,0.026
962,self_classification_archetype_model,Missing,388,1000,0.388
962,self_classification_archetype_model,None,14,1000,0.014
962,self_classification_archetype_model,Stubborn,44,1000,0.044
962,self_classification_archetype_model,Uninterested,13,1000,0.013
963,self_classification_archetype_model,Activist,62,1000,0.062
963,self_classification_archetype_model,Careful,184,1000,0.184
963,self_classification_archetype_model,Early adopter,6,1000,0.006
963,self_classification_archetype_model,Fearful,109,1000,0.109
963,self_classification_archetype_model,Homo economicus,175,1000,0.175
963,self_classification_archetype_model,Influencer,27,1000,0.027
963,self_classification_archetype_model,Missing,366,1000,0.366
963,self_classification_archetype_model,None,15,1000,0.015
963,self_classification_archetype_model,Stubborn,35,1000,0.035
963,self_classification_archetype_model,Uninterested,21,1000,0.021
964,self_classification_archetype_model,Activist,73,1000,0.073
964,self_classification_archetype_model,Careful,196,1000,0.196
964,self_classification_archetype_model,Early adopter,6,1000,0.006
964,self_classification_archetype_model,Fearful,84,1000,0.084
964,self_classification_archetype_model,Homo economicus,157,1000,0.157
964,self_classification_archetype_model,Influencer,27,1000,0.027
964,self_classification_archetype_model,Missing,383,1000,0.383
964,self_classification_archetype_model,None,17,1000,0.017
964,self_classification_archetype_model,Stubborn,43,1000,0.043
964,self_classification_archetype_model,Uninterested,14,1000,0.014
965,self_classification_archetype_model,Activist,86,1000,0.086
965,self_classification_archetype_model,Careful,187,1000,0.187
965,self_classification_archetype_model,Early adopter,8,1000,0.008
965,self_classification_archetype_model,Fearful,75,1000,0.075
965,self_classification_archetype_model,Homo economicus,187,1000,0.187
965,self_classification_archetype_model,Influencer,28,1000,0.028
965,self_classification_archetype_model,Missing,377,1000,0.377
965,self_classification_archetype_model,None,8,1000,0.008
965,self_classification_archetype_model,Stubborn,31,1000,0.031
965,self_classification_archetype_model,Uninterested,13,1000,0.013
966,self_classification_archetype_model,Activist,75,1000,0.075
966,self_classification_archetype_model,Careful,180,1000,0.18
966,self_classification_archetype_model,Early adopter,10,1000,0.01
966,self_classification_archetype_model,Fearful,85,1000,0.085
966,self_classification_archetype_model,Homo economicus,162,1000,0.162
966,self_classification_archetype_model,Influencer,21,1000,0.021
966,self_classification_archetype_model,Missing,388,1000,0.388
966,self_classification_archetype_model,None,17,1000,0.017
966,self_classification_archetype_model,Stubborn,46,1000,0.046
966,self_classification_archetype_model,Uninterested,16,1000,0.016
967,self_classification_archetype_model,Activist,82,1000,0.082
967,self_classification_archetype_model,Careful,175,1000,0.175
967,self_classification_archetype_model,Early adopter,8,1000,0.008
967,self_classification_archetype_model,Fearful,95,1000,0.095
967,self_classification_archetype_model,Homo economicus,175,1000,0.175
967,self_classification_archetype_model,Influencer,26,1000,0.026
967,self_classification_archetype_model,Missing,380,1000,0.38
967,self_classification_archetype_model,None,12,1000,0.012
967,self_classification_archetype_model,Stubborn,37,1000,0.037
967,self_classification_archetype_model,Uninterested,10,1000,0.01
968,self_classification_archetype_model,Activist,81,1000,0.081
968,self_classification_archetype_model,Careful,161,1000,0.161
968,self_classification_archetype_model,Early adopter,8,1000,0.008
968,self_classification_archetype_model,Fearful,87,1000,0.087
968,self_classification_archetype_model,Homo economicus,175,1000,0.175
968,self_classification_archetype_model,Influencer,34,1000,0.034
968,self_classification_archetype_model,Missing,384,1000,0.384
968,self_classification_archetype_model,None,19,1000,0.019
968,self_classification_archetype_model,Stubborn,38,1000,0.038
968,self_classification_archetype_model,Uninterested,13,1000,0.013
969,self_classification_archetype_model,Activist,80,1000,0.08
969,self_classification_archetype_model,Careful,183,1000,0.183
969,self_classification_archetype_model,Early adopter,10,1000,0.01
969,self_classification_archetype_model,Fearful,96,1000,0.096
969,self_classification_archetype_model,Homo economicus,161,1000,0.161
969,self_classification_archetype_model,Influencer,27,1000,0.027
969,self_classification_archetype_model,Missing,383,1000,0.383
969,self_classification_archetype_model,None,13,1000,0.013
969,self_classification_archetype_model,Stubborn,35,1000,0.035
969,self_classification_archetype_model,Uninterested,12,1000,0.012
970,self_classification_archetype_model,Activist,66,1000,0.066
970,self_classification_archetype_model,Careful,175,1000,0.175
970,self_classification_archetype_model,Early adopter,5,1000,0.005
970,self_classification_archetype_model,Fearful,96,1000,0.096
970,self_classification_archetype_model,Homo economicus,157,1000,0.157
970,self_classification_archetype_model,Influencer,23,1000,0.023
970,self_classification_archetype_model,Missing,401,1000,0.401
970,self_classification_archetype_model,None,17,1000,0.017
970,self_classification_archetype_model,Stubborn,45,1000,0.045
970,self_classification_archetype_model,Uninterested,15,1000,0.015
971,self_classification_archetype_model,Activist,76,1000,0.076
971,self_classification_archetype_model,Careful,190,1000,0.19
971,self_classification_archetype_model,Early adopter,16,1000,0.016
971,self_classification_archetype_model,Fearful,92,1000,0.092
971,self_classification_archetype_model,Homo economicus,169,1000,0.169
971,self_classification_archetype_model,Influencer,27,1000,0.027
971,self_classification_archetype_model,Missing,368,1000,0.368
971,self_classification_archetype_model,None,14,1000,0.014
971,self_classification_archetype_model,Stubborn,37,1000,0.037
971,self_classification_archetype_model,Uninterested,11,1000,0.011
972,self_classification_archetype_model,Activist,63,1000,0.063
972,self_classification_archetype_model,Careful,184,1000,0.184
972,self_classification_archetype_model,Early adopter,6,1000,0.006
972,self_classification_archetype_model,Fearful,80,1000,0.08
972,self_classification_archetype_model,Homo economicus,174,1000,0.174
972,self_classification_archetype_model,Influencer,26,1000,0.026
972,self_classification_archetype_model,Missing,389,1000,0.389
972,self_classification_archetype_model,None,15,1000,0.015
972,self_classification_archetype_model,Stubborn,43,1000,0.043
972,self_classification_archetype_model,Uninterested,20,1000,0.02
973,self_classification_archetype_model,Activist,69,1000,0.069
973,self_classification_archetype_model,Careful,194,1000,0.194
973,self_classification_archetype_model,Early adopter,5,1000,0.005
973,self_classification_archetype_model,Fearful,78,1000,0.078
973,self_classification_archetype_model,Homo economicus,181,1000,0.181
973,self_classification_archetype_model,Influencer,24,1000,0.024
973,self_classification_archetype_model,Missing,374,1000,0.374
973,self_classification_archetype_model,None,12,1000,0.012
973,self_classification_archetype_model,Stubborn,44,1000,0.044
973,self_classification_archetype_model,Uninterested,19,1000,0.019
974,self_classification_archetype_model,Activist,62,1000,0.062
974,self_classification_archetype_model,Careful,204,1000,0.204
974,self_classification_archetype_model,Early adopter,7,1000,0.007
974,self_classification_archetype_model,Fearful,87,1000,0.087
974,self_classification_archetype_model,Homo economicus,170,1000,0.17
974,self_classification_archetype_model,Influencer,18,1000,0.018
974,self_classification_archetype_model,Missing,385,1000,0.385
974,self_classification_archetype_model,None,16,1000,0.016
974,self_classification_archetype_model,Stubborn,37,1000,0.037
974,self_classification_archetype_model,Uninterested,14,1000,0.014
975,self_classification_archetype_model,Activist,64,1000,0.064
975,self_classification_archetype_model,Careful,188,1000,0.188
975,self_classification_archetype_model,Early adopter,12,1000,0.012
975,self_classification_archetype_model,Fearful,94,1000,0.094
975,self_classification_archetype_model,Homo economicus,162,1000,0.162
975,self_classification_archetype_model,Influencer,29,1000,0.029
975,self_classification_archetype_model,Missing,392,1000,0.392
975,self_classification_archetype_model,None,11,1000,0.011
975,self_classification_archetype_model,Stubborn,37,1000,0.037
975,self_classification_archetype_model,Uninterested,11,1000,0.011
976,self_classification_archetype_model,Activist,85,1000,0.085
976,self_classification_archetype_model,Careful,194,1000,0.194
976,self_classification_archetype_model,Early adopter,6,1000,0.006
976,self_classification_archetype_model,Fearful,91,1000,0.091
976,self_classification_archetype_model,Homo economicus,163,1000,0.163
976,self_classification_archetype_model,Influencer,23,1000,0.023
976,self_classification_archetype_model,Missing,377,1000,0.377
976,self_classification_archetype_model,None,11,1000,0.011
