bootstrap_id,comparison_region,subsample,n_draws,n_unique_people,unique_share
750,EUROPE,RENOVISOR,615,384,0.624390243902439
750,EUROPE,WHY_EUROPE,140,126,0.9
750,LATAM,WHY_LATAM,608,271,0.4457236842105263
751,EUROPE,DIEGO,267,245,0.9176029962546817
751,EUROPE,RENOVISOR,595,381,0.6403361344537815
751,EUROPE,WHY_EUROPE,138,130,0.9420289855072463
751,LATAM,WHY_LATAM,608,277,0.4555921052631579
752,EUROPE,DIEGO,256,233,0.91015625
752,EUROPE,RENOVISOR,606,385,0.6353135313531353
752,EUROPE,WHY_EUROPE,138,125,0.9057971014492754
752,LATAM,WHY_LATAM,608,268,0.4407894736842105
753,EUROPE,DIEGO,258,242,0.937984496124031
753,EUROPE,RENOVISOR,609,384,0.6305418719211823
753,EUROPE,WHY_EUROPE,133,121,0.9097744360902256
753,LATAM,WHY_LATAM,608,272,0.4473684210526316
754,EUROPE,DIEGO,249,225,0.9036144578313253
754,EUROPE,RENOVISOR,606,371,0.6122112211221122
754,EUROPE,WHY_EUROPE,145,138,0.9517241379310345
754,LATAM,WHY_LATAM,608,264,0.4342105263157895
755,EUROPE,DIEGO,249,234,0.9397590361445783
755,EUROPE,RENOVISOR,618,405,0.6553398058252428
755,EUROPE,WHY_EUROPE,133,121,0.9097744360902256
755,LATAM,WHY_LATAM,608,268,0.4407894736842105
756,EUROPE,DIEGO,275,251,0.9127272727272727
756,EUROPE,RENOVISOR,601,391,0.6505823627287853
756,EUROPE,WHY_EUROPE,124,120,0.967741935483871
756,LATAM,WHY_LATAM,608,266,0.4375
757,EUROPE,DIEGO,253,233,0.9209486166007905
757,EUROPE,RENOVISOR,614,388,0.6319218241042345
757,EUROPE,WHY_EUROPE,133,121,0.9097744360902256
757,LATAM,WHY_LATAM,608,271,0.4457236842105263
758,EUROPE,DIEGO,269,245,0.9107806691449815
758,EUROPE,RENOVISOR,611,400,0.6546644844517185
758,EUROPE,WHY_EUROPE,120,112,0.9333333333333333
758,LATAM,WHY_LATAM,608,280,0.4605263157894737
759,EUROPE,DIEGO,265,246,0.9283018867924528
759,EUROPE,RENOVISOR,610,401,0.6573770491803279
759,EUROPE,WHY_EUROPE,125,112,0.896
759,LATAM,WHY_LATAM,608,253,0.4161184210526316
760,EUROPE,DIEGO,242,228,0.9421487603305785
760,EUROPE,RENOVISOR,604,383,0.6341059602649006
760,EUROPE,WHY_EUROPE,154,145,0.9415584415584416
760,LATAM,WHY_LATAM,608,274,0.4506578947368421
761,EUROPE,DIEGO,249,223,0.8955823293172691
761,EUROPE,RENOVISOR,617,392,0.6353322528363047
761,EUROPE,WHY_EUROPE,134,123,0.917910447761194
761,LATAM,WHY_LATAM,608,270,0.4440789473684211
762,EUROPE,DIEGO,255,232,0.9098039215686274
762,EUROPE,RENOVISOR,600,390,0.65
762,EUROPE,WHY_EUROPE,145,131,0.903448275862069
762,LATAM,WHY_LATAM,608,273,0.44901315789473684
763,EUROPE,DIEGO,257,241,0.9377431906614786
763,EUROPE,RENOVISOR,608,382,0.6282894736842105
763,EUROPE,WHY_EUROPE,135,126,0.9333333333333333
763,LATAM,WHY_LATAM,608,265,0.43585526315789475
764,EUROPE,DIEGO,242,222,0.9173553719008265
764,EUROPE,RENOVISOR,612,376,0.6143790849673203
764,EUROPE,WHY_EUROPE,146,128,0.8767123287671232
764,LATAM,WHY_LATAM,608,270,0.4440789473684211
765,EUROPE,DIEGO,250,238,0.952
765,EUROPE,RENOVISOR,619,396,0.6397415185783522
765,EUROPE,WHY_EUROPE,131,122,0.9312977099236641
765,LATAM,WHY_LATAM,608,262,0.4309210526315789
766,EUROPE,DIEGO,244,222,0.9098360655737705
766,EUROPE,RENOVISOR,608,389,0.6398026315789473
766,EUROPE,WHY_EUROPE,148,134,0.9054054054054054
766,LATAM,WHY_LATAM,608,268,0.4407894736842105
767,EUROPE,DIEGO,246,235,0.9552845528455285
767,EUROPE,RENOVISOR,612,393,0.6421568627450981
767,EUROPE,WHY_EUROPE,142,129,0.9084507042253521
767,LATAM,WHY_LATAM,608,276,0.45394736842105265
768,EUROPE,DIEGO,260,237,0.9115384615384615
768,EUROPE,RENOVISOR,610,395,0.6475409836065574
768,EUROPE,WHY_EUROPE,130,123,0.9461538461538461
768,LATAM,WHY_LATAM,608,274,0.4506578947368421
769,EUROPE,DIEGO,243,227,0.934156378600823
769,EUROPE,RENOVISOR,599,382,0.6377295492487479
769,EUROPE,WHY_EUROPE,158,142,0.8987341772151899
769,LATAM,WHY_LATAM,608,278,0.45723684210526316
770,EUROPE,DIEGO,257,234,0.9105058365758755
770,EUROPE,RENOVISOR,599,376,0.6277128547579299
770,EUROPE,WHY_EUROPE,144,132,0.9166666666666666
770,LATAM,WHY_LATAM,608,268,0.4407894736842105
771,EUROPE,DIEGO,264,248,0.9393939393939394
771,EUROPE,RENOVISOR,609,401,0.6584564860426929
771,EUROPE,WHY_EUROPE,127,114,0.8976377952755905
771,LATAM,WHY_LATAM,608,272,0.4473684210526316
772,EUROPE,DIEGO,266,246,0.924812030075188
772,EUROPE,RENOVISOR,583,372,0.6380789022298456
772,EUROPE,WHY_EUROPE,151,138,0.9139072847682119
772,LATAM,WHY_LATAM,608,261,0.4292763157894737
773,EUROPE,DIEGO,250,232,0.928
773,EUROPE,RENOVISOR,614,397,0.6465798045602605
773,EUROPE,WHY_EUROPE,136,122,0.8970588235294118
773,LATAM,WHY_LATAM,608,266,0.4375
774,EUROPE,DIEGO,223,209,0.9372197309417041
774,EUROPE,RENOVISOR,631,402,0.6370839936608558
774,EUROPE,WHY_EUROPE,146,137,0.9383561643835616
774,LATAM,WHY_LATAM,608,267,0.43914473684210525
775,EUROPE,DIEGO,245,230,0.9387755102040817
775,EUROPE,RENOVISOR,621,400,0.644122383252818
775,EUROPE,WHY_EUROPE,134,121,0.9029850746268657
775,LATAM,WHY_LATAM,608,265,0.43585526315789475
776,EUROPE,DIEGO,251,225,0.896414342629482
776,EUROPE,RENOVISOR,618,402,0.6504854368932039
776,EUROPE,WHY_EUROPE,131,118,0.9007633587786259
776,LATAM,WHY_LATAM,608,273,0.44901315789473684
777,EUROPE,DIEGO,239,222,0.9288702928870293
777,EUROPE,RENOVISOR,613,392,0.6394779771615008
777,EUROPE,WHY_EUROPE,148,136,0.918918918918919
777,LATAM,WHY_LATAM,608,266,0.4375
778,EUROPE,DIEGO,247,220,0.8906882591093117
778,EUROPE,RENOVISOR,626,404,0.645367412140575
778,EUROPE,WHY_EUROPE,127,118,0.9291338582677166
778,LATAM,WHY_LATAM,608,272,0.4473684210526316
779,EUROPE,DIEGO,262,245,0.9351145038167938
779,EUROPE,RENOVISOR,614,401,0.6530944625407166
779,EUROPE,WHY_EUROPE,124,115,0.9274193548387096
779,LATAM,WHY_LATAM,608,272,0.4473684210526316
780,EUROPE,DIEGO,255,235,0.9215686274509803
780,EUROPE,RENOVISOR,618,393,0.6359223300970874
780,EUROPE,WHY_EUROPE,127,116,0.9133858267716536
780,LATAM,WHY_LATAM,608,254,0.41776315789473684
781,EUROPE,DIEGO,227,202,0.8898678414096917
781,EUROPE,RENOVISOR,613,389,0.634584013050571
781,EUROPE,WHY_EUROPE,160,149,0.93125
781,LATAM,WHY_LATAM,608,266,0.4375
782,EUROPE,DIEGO,227,212,0.933920704845815
782,EUROPE,RENOVISOR,624,389,0.6233974358974359
782,EUROPE,WHY_EUROPE,149,135,0.9060402684563759
782,LATAM,WHY_LATAM,608,279,0.4588815789473684
783,EUROPE,DIEGO,231,218,0.9437229437229437
783,EUROPE,RENOVISOR,623,394,0.6324237560192616
783,EUROPE,WHY_EUROPE,146,132,0.9041095890410958
783,LATAM,WHY_LATAM,608,269,0.44243421052631576
784,EUROPE,DIEGO,259,243,0.9382239382239382
784,EUROPE,RENOVISOR,602,386,0.6411960132890365
784,EUROPE,WHY_EUROPE,139,125,0.8992805755395683
784,LATAM,WHY_LATAM,608,275,0.45230263157894735
785,EUROPE,DIEGO,258,234,0.9069767441860465
785,EUROPE,RENOVISOR,598,389,0.6505016722408027
785,EUROPE,WHY_EUROPE,144,135,0.9375
785,LATAM,WHY_LATAM,608,267,0.43914473684210525
786,EUROPE,DIEGO,239,223,0.9330543933054394
786,EUROPE,RENOVISOR,615,386,0.6276422764227643
786,EUROPE,WHY_EUROPE,146,129,0.8835616438356164
786,LATAM,WHY_LATAM,608,257,0.42269736842105265
787,EUROPE,DIEGO,253,228,0.9011857707509882
787,EUROPE,RENOVISOR,606,382,0.6303630363036303
787,EUROPE,WHY_EUROPE,141,128,0.9078014184397163
787,LATAM,WHY_LATAM,608,263,0.43256578947368424
788,EUROPE,DIEGO,264,241,0.9128787878787878
788,EUROPE,RENOVISOR,606,389,0.641914191419142
788,EUROPE,WHY_EUROPE,130,120,0.9230769230769231
788,LATAM,WHY_LATAM,608,263,0.43256578947368424
789,EUROPE,DIEGO,235,214,0.9106382978723404
789,EUROPE,RENOVISOR,622,385,0.6189710610932476
789,EUROPE,WHY_EUROPE,143,133,0.9300699300699301
789,LATAM,WHY_LATAM,608,270,0.4440789473684211
790,EUROPE,DIEGO,228,215,0.9429824561403509
790,EUROPE,RENOVISOR,614,394,0.6416938110749185
790,EUROPE,WHY_EUROPE,158,146,0.9240506329113924
790,LATAM,WHY_LATAM,608,268,0.4407894736842105
791,EUROPE,DIEGO,259,238,0.918918918918919
791,EUROPE,RENOVISOR,608,395,0.649671052631579
791,EUROPE,WHY_EUROPE,133,125,0.9398496240601504
791,LATAM,WHY_LATAM,608,269,0.44243421052631576
792,EUROPE,DIEGO,267,243,0.9101123595505618
792,EUROPE,RENOVISOR,608,382,0.6282894736842105
792,EUROPE,WHY_EUROPE,125,118,0.944
792,LATAM,WHY_LATAM,608,281,0.4621710526315789
793,EUROPE,DIEGO,246,223,0.9065040650406504
793,EUROPE,RENOVISOR,594,368,0.6195286195286195
793,EUROPE,WHY_EUROPE,160,149,0.93125
793,LATAM,WHY_LATAM,608,262,0.4309210526315789
794,EUROPE,DIEGO,251,230,0.9163346613545816
794,EUROPE,RENOVISOR,605,384,0.6347107438016529
794,EUROPE,WHY_EUROPE,144,132,0.9166666666666666
794,LATAM,WHY_LATAM,608,268,0.4407894736842105
795,EUROPE,DIEGO,263,245,0.9315589353612167
795,EUROPE,RENOVISOR,602,386,0.6411960132890365
795,EUROPE,WHY_EUROPE,135,126,0.9333333333333333
795,LATAM,WHY_LATAM,608,275,0.45230263157894735
796,EUROPE,DIEGO,270,248,0.9185185185185185
796,EUROPE,RENOVISOR,604,383,0.6341059602649006
796,EUROPE,WHY_EUROPE,126,116,0.9206349206349206
796,LATAM,WHY_LATAM,608,265,0.43585526315789475
797,EUROPE,DIEGO,234,219,0.9358974358974359
797,EUROPE,RENOVISOR,602,380,0.6312292358803987
797,EUROPE,WHY_EUROPE,164,159,0.9695121951219512
797,LATAM,WHY_LATAM,608,268,0.4407894736842105
798,EUROPE,DIEGO,257,239,0.9299610894941635
798,EUROPE,RENOVISOR,624,402,0.6442307692307693
798,EUROPE,WHY_EUROPE,119,115,0.9663865546218487
798,LATAM,WHY_LATAM,608,275,0.45230263157894735
799,EUROPE,DIEGO,249,230,0.9236947791164659
799,EUROPE,RENOVISOR,601,390,0.64891846921797
799,EUROPE,WHY_EUROPE,150,140,0.9333333333333333
799,LATAM,WHY_LATAM,608,261,0.4292763157894737
800,EUROPE,DIEGO,260,241,0.926923076923077
800,EUROPE,RENOVISOR,611,394,0.6448445171849427
800,EUROPE,WHY_EUROPE,129,121,0.937984496124031
800,LATAM,WHY_LATAM,608,284,0.46710526315789475
801,EUROPE,DIEGO,251,227,0.9043824701195219
801,EUROPE,RENOVISOR,619,398,0.6429725363489499
801,EUROPE,WHY_EUROPE,130,116,0.8923076923076924
801,LATAM,WHY_LATAM,608,271,0.4457236842105263
802,EUROPE,DIEGO,261,241,0.9233716475095786
802,EUROPE,RENOVISOR,612,385,0.6290849673202614
802,EUROPE,WHY_EUROPE,127,116,0.9133858267716536
802,LATAM,WHY_LATAM,608,266,0.4375
803,EUROPE,DIEGO,220,205,0.9318181818181818
803,EUROPE,RENOVISOR,624,400,0.6410256410256411
803,EUROPE,WHY_EUROPE,156,144,0.9230769230769231
803,LATAM,WHY_LATAM,608,270,0.4440789473684211
804,EUROPE,DIEGO,271,248,0.915129151291513
804,EUROPE,RENOVISOR,592,374,0.6317567567567568
804,EUROPE,WHY_EUROPE,137,129,0.9416058394160584
804,LATAM,WHY_LATAM,608,272,0.4473684210526316
805,EUROPE,DIEGO,258,238,0.9224806201550387
805,EUROPE,RENOVISOR,610,399,0.6540983606557377
805,EUROPE,WHY_EUROPE,132,119,0.9015151515151515
805,LATAM,WHY_LATAM,608,267,0.43914473684210525
806,EUROPE,DIEGO,241,223,0.9253112033195021
806,EUROPE,RENOVISOR,605,389,0.6429752066115703
806,EUROPE,WHY_EUROPE,154,141,0.9155844155844156
806,LATAM,WHY_LATAM,608,275,0.45230263157894735
807,EUROPE,DIEGO,253,236,0.932806324110672
807,EUROPE,RENOVISOR,626,384,0.6134185303514377
807,EUROPE,WHY_EUROPE,121,112,0.9256198347107438
807,LATAM,WHY_LATAM,608,257,0.42269736842105265
808,EUROPE,DIEGO,249,225,0.9036144578313253
808,EUROPE,RENOVISOR,607,371,0.6112026359143328
808,EUROPE,WHY_EUROPE,144,125,0.8680555555555556
808,LATAM,WHY_LATAM,608,270,0.4440789473684211
809,EUROPE,DIEGO,248,230,0.9274193548387096
809,EUROPE,RENOVISOR,611,403,0.6595744680851063
809,EUROPE,WHY_EUROPE,141,131,0.9290780141843972
809,LATAM,WHY_LATAM,608,274,0.4506578947368421
810,EUROPE,DIEGO,246,226,0.9186991869918699
810,EUROPE,RENOVISOR,611,393,0.6432078559738135
810,EUROPE,WHY_EUROPE,143,134,0.9370629370629371
810,LATAM,WHY_LATAM,608,266,0.4375
811,EUROPE,DIEGO,252,229,0.9087301587301587
811,EUROPE,RENOVISOR,608,383,0.6299342105263158
811,EUROPE,WHY_EUROPE,140,128,0.9142857142857143
811,LATAM,WHY_LATAM,608,263,0.43256578947368424
812,EUROPE,DIEGO,231,207,0.8961038961038961
812,EUROPE,RENOVISOR,618,395,0.63915857605178
812,EUROPE,WHY_EUROPE,151,136,0.9006622516556292
812,LATAM,WHY_LATAM,608,272,0.4473684210526316
813,EUROPE,DIEGO,255,233,0.9137254901960784
813,EUROPE,RENOVISOR,617,394,0.6385737439222042
813,EUROPE,WHY_EUROPE,128,117,0.9140625
813,LATAM,WHY_LATAM,608,265,0.43585526315789475
814,EUROPE,DIEGO,253,235,0.9288537549407114
814,EUROPE,RENOVISOR,605,391,0.6462809917355372
814,EUROPE,WHY_EUROPE,142,138,0.971830985915493
814,LATAM,WHY_LATAM,608,266,0.4375
815,EUROPE,DIEGO,257,235,0.914396887159533
815,EUROPE,RENOVISOR,603,381,0.6318407960199005
815,EUROPE,WHY_EUROPE,140,126,0.9
815,LATAM,WHY_LATAM,608,276,0.45394736842105265
816,EUROPE,DIEGO,242,223,0.9214876033057852
816,EUROPE,RENOVISOR,607,385,0.6342668863261944
816,EUROPE,WHY_EUROPE,151,139,0.9205298013245033
816,LATAM,WHY_LATAM,608,272,0.4473684210526316
817,EUROPE,DIEGO,232,212,0.9137931034482759
817,EUROPE,RENOVISOR,615,383,0.6227642276422765
817,EUROPE,WHY_EUROPE,153,145,0.9477124183006536
817,LATAM,WHY_LATAM,608,270,0.4440789473684211
818,EUROPE,DIEGO,238,216,0.907563025210084
818,EUROPE,RENOVISOR,624,390,0.625
818,EUROPE,WHY_EUROPE,138,128,0.927536231884058
818,LATAM,WHY_LATAM,608,263,0.43256578947368424
819,EUROPE,DIEGO,285,253,0.887719298245614
819,EUROPE,RENOVISOR,591,385,0.6514382402707276
819,EUROPE,WHY_EUROPE,124,112,0.9032258064516129
819,LATAM,WHY_LATAM,608,271,0.4457236842105263
820,EUROPE,DIEGO,240,220,0.9166666666666666
820,EUROPE,RENOVISOR,625,398,0.6368
820,EUROPE,WHY_EUROPE,135,130,0.9629629629629629
820,LATAM,WHY_LATAM,608,268,0.4407894736842105
821,EUROPE,DIEGO,241,222,0.921161825726141
821,EUROPE,RENOVISOR,628,411,0.6544585987261147
821,EUROPE,WHY_EUROPE,131,118,0.9007633587786259
821,LATAM,WHY_LATAM,608,268,0.4407894736842105
822,EUROPE,DIEGO,249,232,0.9317269076305221
822,EUROPE,RENOVISOR,624,399,0.6394230769230769
822,EUROPE,WHY_EUROPE,127,113,0.889763779527559
822,LATAM,WHY_LATAM,608,262,0.4309210526315789
823,EUROPE,DIEGO,240,224,0.9333333333333333
823,EUROPE,RENOVISOR,622,396,0.6366559485530546
823,EUROPE,WHY_EUROPE,138,130,0.9420289855072463
823,LATAM,WHY_LATAM,608,264,0.4342105263157895
824,EUROPE,DIEGO,245,228,0.9306122448979591
824,EUROPE,RENOVISOR,611,378,0.618657937806874
824,EUROPE,WHY_EUROPE,144,135,0.9375
824,LATAM,WHY_LATAM,608,280,0.4605263157894737
825,EUROPE,DIEGO,265,250,0.9433962264150944
825,EUROPE,RENOVISOR,607,378,0.6227347611202636
825,EUROPE,WHY_EUROPE,128,118,0.921875
825,LATAM,WHY_LATAM,608,271,0.4457236842105263
826,EUROPE,DIEGO,259,236,0.9111969111969112
826,EUROPE,RENOVISOR,604,397,0.6572847682119205
826,EUROPE,WHY_EUROPE,137,126,0.9197080291970803
826,LATAM,WHY_LATAM,608,270,0.4440789473684211
827,EUROPE,DIEGO,264,246,0.9318181818181818
827,EUROPE,RENOVISOR,593,377,0.6357504215851602
827,EUROPE,WHY_EUROPE,143,135,0.9440559440559441
827,LATAM,WHY_LATAM,608,269,0.44243421052631576
828,EUROPE,DIEGO,263,245,0.9315589353612167
828,EUROPE,RENOVISOR,606,397,0.6551155115511551
828,EUROPE,WHY_EUROPE,131,123,0.9389312977099237
828,LATAM,WHY_LATAM,608,256,0.42105263157894735
829,EUROPE,DIEGO,247,229,0.9271255060728745
829,EUROPE,RENOVISOR,619,406,0.6558966074313409
829,EUROPE,WHY_EUROPE,134,128,0.9552238805970149
829,LATAM,WHY_LATAM,608,272,0.4473684210526316
830,EUROPE,DIEGO,243,229,0.9423868312757202
830,EUROPE,RENOVISOR,622,387,0.6221864951768489
830,EUROPE,WHY_EUROPE,135,121,0.8962962962962963
830,LATAM,WHY_LATAM,608,273,0.44901315789473684
831,EUROPE,DIEGO,252,236,0.9365079365079365
831,EUROPE,RENOVISOR,615,400,0.6504065040650406
831,EUROPE,WHY_EUROPE,133,121,0.9097744360902256
831,LATAM,WHY_LATAM,608,258,0.4243421052631579
832,EUROPE,DIEGO,229,210,0.9170305676855895
832,EUROPE,RENOVISOR,640,406,0.634375
832,EUROPE,WHY_EUROPE,131,119,0.9083969465648855
832,LATAM,WHY_LATAM,608,272,0.4473684210526316
833,EUROPE,DIEGO,232,218,0.9396551724137931
833,EUROPE,RENOVISOR,613,384,0.6264274061990212
833,EUROPE,WHY_EUROPE,155,136,0.8774193548387097
833,LATAM,WHY_LATAM,608,268,0.4407894736842105
834,EUROPE,DIEGO,248,219,0.8830645161290323
834,EUROPE,RENOVISOR,623,391,0.6276083467094703
834,EUROPE,WHY_EUROPE,129,114,0.8837209302325582
834,LATAM,WHY_LATAM,608,273,0.44901315789473684
835,EUROPE,DIEGO,236,212,0.8983050847457628
835,EUROPE,RENOVISOR,613,389,0.634584013050571
835,EUROPE,WHY_EUROPE,151,143,0.9470198675496688
835,LATAM,WHY_LATAM,608,273,0.44901315789473684
836,EUROPE,DIEGO,232,212,0.9137931034482759
836,EUROPE,RENOVISOR,637,400,0.6279434850863422
836,EUROPE,WHY_EUROPE,131,118,0.9007633587786259
836,LATAM,WHY_LATAM,608,269,0.44243421052631576
837,EUROPE,DIEGO,229,213,0.9301310043668122
837,EUROPE,RENOVISOR,619,402,0.6494345718901454
837,EUROPE,WHY_EUROPE,152,140,0.9210526315789473
837,LATAM,WHY_LATAM,608,268,0.4407894736842105
838,EUROPE,DIEGO,260,241,0.926923076923077
838,EUROPE,RENOVISOR,611,388,0.6350245499181669
838,EUROPE,WHY_EUROPE,129,117,0.9069767441860465
838,LATAM,WHY_LATAM,608,272,0.4473684210526316
839,EUROPE,DIEGO,246,229,0.9308943089430894
839,EUROPE,RENOVISOR,610,396,0.6491803278688525
839,EUROPE,WHY_EUROPE,144,130,0.9027777777777778
839,LATAM,WHY_LATAM,608,275,0.45230263157894735
840,EUROPE,DIEGO,239,214,0.895397489539749
840,EUROPE,RENOVISOR,604,394,0.652317880794702
840,EUROPE,WHY_EUROPE,157,146,0.9299363057324841
840,LATAM,WHY_LATAM,608,269,0.44243421052631576
841,EUROPE,DIEGO,265,240,0.9056603773584906
841,EUROPE,RENOVISOR,601,384,0.6389351081530782
841,EUROPE,WHY_EUROPE,134,125,0.9328358208955224
841,LATAM,WHY_LATAM,608,258,0.4243421052631579
842,EUROPE,DIEGO,239,226,0.9456066945606695
842,EUROPE,RENOVISOR,618,396,0.6407766990291263
842,EUROPE,WHY_EUROPE,143,125,0.8741258741258742
842,LATAM,WHY_LATAM,608,273,0.44901315789473684
843,EUROPE,DIEGO,265,254,0.9584905660377359
843,EUROPE,RENOVISOR,620,394,0.635483870967742
843,EUROPE,WHY_EUROPE,115,108,0.9391304347826087
843,LATAM,WHY_LATAM,608,262,0.4309210526315789
844,EUROPE,DIEGO,266,247,0.9285714285714286
844,EUROPE,RENOVISOR,608,383,0.6299342105263158
844,EUROPE,WHY_EUROPE,126,118,0.9365079365079365
844,LATAM,WHY_LATAM,608,266,0.4375
845,EUROPE,DIEGO,256,230,0.8984375
845,EUROPE,RENOVISOR,619,393,0.6348949919224556
845,EUROPE,WHY_EUROPE,125,115,0.92
845,LATAM,WHY_LATAM,608,262,0.4309210526315789
846,EUROPE,DIEGO,249,232,0.9317269076305221
846,EUROPE,RENOVISOR,612,396,0.6470588235294118
846,EUROPE,WHY_EUROPE,139,125,0.8992805755395683
846,LATAM,WHY_LATAM,608,266,0.4375
847,EUROPE,DIEGO,219,204,0.9315068493150684
847,EUROPE,RENOVISOR,646,413,0.6393188854489165
847,EUROPE,WHY_EUROPE,135,127,0.9407407407407408
847,LATAM,WHY_LATAM,608,277,0.4555921052631579
848,EUROPE,DIEGO,216,198,0.9166666666666666
848,EUROPE,RENOVISOR,636,397,0.6242138364779874
848,EUROPE,WHY_EUROPE,148,135,0.9121621621621622
848,LATAM,WHY_LATAM,608,272,0.4473684210526316
849,EUROPE,DIEGO,256,230,0.8984375
849,EUROPE,RENOVISOR,594,373,0.6279461279461279
849,EUROPE,WHY_EUROPE,150,138,0.92
849,LATAM,WHY_LATAM,608,267,0.43914473684210525
850,EUROPE,DIEGO,238,219,0.9201680672268907
850,EUROPE,RENOVISOR,629,414,0.6581875993640699
850,EUROPE,WHY_EUROPE,133,123,0.924812030075188
850,LATAM,WHY_LATAM,608,270,0.4440789473684211
851,EUROPE,DIEGO,241,226,0.9377593360995851
851,EUROPE,RENOVISOR,616,403,0.6542207792207793
851,EUROPE,WHY_EUROPE,143,134,0.9370629370629371
851,LATAM,WHY_LATAM,608,274,0.4506578947368421
852,EUROPE,DIEGO,261,235,0.9003831417624522
852,EUROPE,RENOVISOR,605,390,0.6446280991735537
852,EUROPE,WHY_EUROPE,134,122,0.9104477611940298
852,LATAM,WHY_LATAM,608,267,0.43914473684210525
853,EUROPE,DIEGO,243,232,0.9547325102880658
853,EUROPE,RENOVISOR,605,370,0.6115702479338843
853,EUROPE,WHY_EUROPE,152,143,0.9407894736842105
853,LATAM,WHY_LATAM,608,271,0.4457236842105263
854,EUROPE,DIEGO,247,232,0.9392712550607287
854,EUROPE,RENOVISOR,603,387,0.6417910447761194
854,EUROPE,WHY_EUROPE,150,141,0.94
854,LATAM,WHY_LATAM,608,275,0.45230263157894735
855,EUROPE,DIEGO,253,229,0.9051383399209486
855,EUROPE,RENOVISOR,605,379,0.6264462809917355
855,EUROPE,WHY_EUROPE,142,132,0.9295774647887324
855,LATAM,WHY_LATAM,608,258,0.4243421052631579
856,EUROPE,DIEGO,264,254,0.9621212121212122
856,EUROPE,RENOVISOR,615,392,0.6373983739837399
856,EUROPE,WHY_EUROPE,121,116,0.9586776859504132
856,LATAM,WHY_LATAM,608,278,0.45723684210526316
857,EUROPE,DIEGO,243,224,0.9218106995884774
857,EUROPE,RENOVISOR,620,401,0.646774193548387
857,EUROPE,WHY_EUROPE,137,126,0.9197080291970803
857,LATAM,WHY_LATAM,608,258,0.4243421052631579
858,EUROPE,DIEGO,225,205,0.9111111111111111
858,EUROPE,RENOVISOR,610,391,0.6409836065573771
858,EUROPE,WHY_EUROPE,165,147,0.8909090909090909
858,LATAM,WHY_LATAM,608,262,0.4309210526315789
859,EUROPE,DIEGO,235,221,0.9404255319148936
859,EUROPE,RENOVISOR,603,396,0.6567164179104478
859,EUROPE,WHY_EUROPE,162,147,0.9074074074074074
859,LATAM,WHY_LATAM,608,256,0.42105263157894735
860,EUROPE,DIEGO,258,231,0.8953488372093024
860,EUROPE,RENOVISOR,615,384,0.624390243902439
860,EUROPE,WHY_EUROPE,127,118,0.9291338582677166
860,LATAM,WHY_LATAM,608,260,0.4276315789473684
861,EUROPE,DIEGO,254,237,0.9330708661417323
861,EUROPE,RENOVISOR,634,394,0.6214511041009464
861,EUROPE,WHY_EUROPE,112,100,0.8928571428571429
861,LATAM,WHY_LATAM,608,263,0.43256578947368424
862,EUROPE,DIEGO,237,221,0.9324894514767933
862,EUROPE,RENOVISOR,620,388,0.6258064516129033
862,EUROPE,WHY_EUROPE,143,128,0.8951048951048951
862,LATAM,WHY_LATAM,608,268,0.4407894736842105
863,EUROPE,DIEGO,236,217,0.9194915254237288
863,EUROPE,RENOVISOR,610,388,0.6360655737704918
863,EUROPE,WHY_EUROPE,154,139,0.9025974025974026
863,LATAM,WHY_LATAM,608,263,0.43256578947368424
864,EUROPE,DIEGO,251,232,0.9243027888446215
864,EUROPE,RENOVISOR,602,371,0.6162790697674418
864,EUROPE,WHY_EUROPE,147,133,0.9047619047619048
864,LATAM,WHY_LATAM,608,268,0.4407894736842105
865,EUROPE,DIEGO,221,208,0.9411764705882353
865,EUROPE,RENOVISOR,635,404,0.6362204724409449
865,EUROPE,WHY_EUROPE,144,137,0.9513888888888888
865,LATAM,WHY_LATAM,608,261,0.4292763157894737
866,EUROPE,DIEGO,244,227,0.930327868852459
866,EUROPE,RENOVISOR,629,407,0.6470588235294118
866,EUROPE,WHY_EUROPE,127,115,0.905511811023622
866,LATAM,WHY_LATAM,608,281,0.4621710526315789
867,EUROPE,DIEGO,253,231,0.9130434782608695
867,EUROPE,RENOVISOR,612,387,0.6323529411764706
867,EUROPE,WHY_EUROPE,135,125,0.9259259259259259
867,LATAM,WHY_LATAM,608,266,0.4375
868,EUROPE,DIEGO,223,206,0.9237668161434978
868,EUROPE,RENOVISOR,612,373,0.6094771241830066
868,EUROPE,WHY_EUROPE,165,152,0.9212121212121213
868,LATAM,WHY_LATAM,608,262,0.4309210526315789
869,EUROPE,DIEGO,259,237,0.915057915057915
869,EUROPE,RENOVISOR,605,383,0.6330578512396694
869,EUROPE,WHY_EUROPE,136,121,0.8897058823529411
869,LATAM,WHY_LATAM,608,279,0.4588815789473684
870,EUROPE,DIEGO,248,224,0.9032258064516129
870,EUROPE,RENOVISOR,620,388,0.6258064516129033
870,EUROPE,WHY_EUROPE,132,124,0.9393939393939394
870,LATAM,WHY_LATAM,608,269,0.44243421052631576
871,EUROPE,DIEGO,239,224,0.9372384937238494
871,EUROPE,RENOVISOR,633,398,0.6287519747235387
871,EUROPE,WHY_EUROPE,128,122,0.953125
871,LATAM,WHY_LATAM,608,262,0.4309210526315789
