bootstrap_id,comparison_region,subsample,dataset_source,n_draws
681,LATAM,WHY_LATAM,why,608
682,EUROPE,DIEGO,diego,263
682,EUROPE,RENOVISOR,rv,590
682,EUROPE,WHY_EUROPE,why,147
682,LATAM,WHY_LATAM,why,608
683,EUROPE,DIEGO,diego,246
683,EUROPE,RENOVISOR,rv,608
683,EUROPE,WHY_EUROPE,why,146
683,LATAM,WHY_LATAM,why,608
684,EUROPE,DIEGO,diego,249
684,EUROPE,RENOVISOR,rv,588
684,EUROPE,WHY_EUROPE,why,163
684,LATAM,WHY_LATAM,why,608
685,EUROPE,DIEGO,diego,259
685,EUROPE,RENOVISOR,rv,598
685,EUROPE,WHY_EUROPE,why,143
685,LATAM,WHY_LATAM,why,608
686,EUROPE,DIEGO,diego,245
686,EUROPE,RENOVISOR,rv,626
686,EUROPE,WHY_EUROPE,why,129
686,LATAM,WHY_LATAM,why,608
687,EUROPE,DIEGO,diego,265
687,EUROPE,RENOVISOR,rv,603
687,EUROPE,WHY_EUROPE,why,132
687,LATAM,WHY_LATAM,why,608
688,EUROPE,DIEGO,diego,242
688,EUROPE,RENOVISOR,rv,610
688,EUROPE,WHY_EUROPE,why,148
688,LATAM,WHY_LATAM,why,608
689,EUROPE,DIEGO,diego,250
689,EUROPE,RENOVISOR,rv,618
689,EUROPE,WHY_EUROPE,why,132
689,LATAM,WHY_LATAM,why,608
690,EUROPE,DIEGO,diego,264
690,EUROPE,RENOVISOR,rv,614
690,EUROPE,WHY_EUROPE,why,122
690,LATAM,WHY_LATAM,why,608
691,EUROPE,DIEGO,diego,259
691,EUROPE,RENOVISOR,rv,607
691,EUROPE,WHY_EUROPE,why,134
691,LATAM,WHY_LATAM,why,608
692,EUROPE,DIEGO,diego,235
692,EUROPE,RENOVISOR,rv,614
692,EUROPE,WHY_EUROPE,why,151
692,LATAM,WHY_LATAM,why,608
693,EUROPE,DIEGO,diego,247
693,EUROPE,RENOVISOR,rv,607
693,EUROPE,WHY_EUROPE,why,146
693,LATAM,WHY_LATAM,why,608
694,EUROPE,DIEGO,diego,265
694,EUROPE,RENOVISOR,rv,601
694,EUROPE,WHY_EUROPE,why,134
694,LATAM,WHY_LATAM,why,608
695,EUROPE,DIEGO,diego,258
695,EUROPE,RENOVISOR,rv,610
695,EUROPE,WHY_EUROPE,why,132
695,LATAM,WHY_LATAM,why,608
696,EUROPE,DIEGO,diego,264
696,EUROPE,RENOVISOR,rv,594
696,EUROPE,WHY_EUROPE,why,142
696,LATAM,WHY_LATAM,why,608
697,EUROPE,DIEGO,diego,250
697,EUROPE,RENOVISOR,rv,604
697,EUROPE,WHY_EUROPE,why,146
697,LATAM,WHY_LATAM,why,608
698,EUROPE,DIEGO,diego,238
698,EUROPE,RENOVISOR,rv,625
698,EUROPE,WHY_EUROPE,why,137
698,LATAM,WHY_LATAM,why,608
699,EUROPE,DIEGO,diego,252
699,EUROPE,RENOVISOR,rv,628
699,EUROPE,WHY_EUROPE,why,120
699,LATAM,WHY_LATAM,why,608
700,EUROPE,DIEGO,diego,254
700,EUROPE,RENOVISOR,rv,607
700,EUROPE,WHY_EUROPE,why,139
700,LATAM,WHY_LATAM,why,608
701,EUROPE,DIEGO,diego,255
701,EUROPE,RENOVISOR,rv,603
701,EUROPE,WHY_EUROPE,why,142
701,LATAM,WHY_LATAM,why,608
702,EUROPE,DIEGO,diego,232
702,EUROPE,RENOVISOR,rv,611
702,EUROPE,WHY_EUROPE,why,157
702,LATAM,WHY_LATAM,why,608
703,EUROPE,DIEGO,diego,263
703,EUROPE,RENOVISOR,rv,597
703,EUROPE,WHY_EUROPE,why,140
703,LATAM,WHY_LATAM,why,608
704,EUROPE,DIEGO,diego,270
704,EUROPE,RENOVISOR,rv,605
704,EUROPE,WHY_EUROPE,why,125
704,LATAM,WHY_LATAM,why,608
705,EUROPE,DIEGO,diego,249
705,EUROPE,RENOVISOR,rv,611
705,EUROPE,WHY_EUROPE,why,140
705,LATAM,WHY_LATAM,why,608
706,EUROPE,DIEGO,diego,258
706,EUROPE,RENOVISOR,rv,600
706,EUROPE,WHY_EUROPE,why,142
706,LATAM,WHY_LATAM,why,608
707,EUROPE,DIEGO,diego,272
707,EUROPE,RENOVISOR,rv,590
707,EUROPE,WHY_EUROPE,why,138
707,LATAM,WHY_LATAM,why,608
708,EUROPE,DIEGO,diego,251
708,EUROPE,RENOVISOR,rv,605
708,EUROPE,WHY_EUROPE,why,144
708,LATAM,WHY_LATAM,why,608
709,EUROPE,DIEGO,diego,247
709,EUROPE,RENOVISOR,rv,615
709,EUROPE,WHY_EUROPE,why,138
709,LATAM,WHY_LATAM,why,608
710,EUROPE,DIEGO,diego,253
710,EUROPE,RENOVISOR,rv,620
710,EUROPE,WHY_EUROPE,why,127
710,LATAM,WHY_LATAM,why,608
711,EUROPE,DIEGO,diego,246
711,EUROPE,RENOVISOR,rv,619
711,EUROPE,WHY_EUROPE,why,135
711,LATAM,WHY_LATAM,why,608
712,EUROPE,DIEGO,diego,238
712,EUROPE,RENOVISOR,rv,616
712,EUROPE,WHY_EUROPE,why,146
712,LATAM,WHY_LATAM,why,608
713,EUROPE,DIEGO,diego,242
713,EUROPE,RENOVISOR,rv,612
713,EUROPE,WHY_EUROPE,why,146
713,LATAM,WHY_LATAM,why,608
714,EUROPE,DIEGO,diego,259
714,EUROPE,RENOVISOR,rv,611
714,EUROPE,WHY_EUROPE,why,130
714,LATAM,WHY_LATAM,why,608
715,EUROPE,DIEGO,diego,236
715,EUROPE,RENOVISOR,rv,613
715,EUROPE,WHY_EUROPE,why,151
715,LATAM,WHY_LATAM,why,608
716,EUROPE,DIEGO,diego,248
716,EUROPE,RENOVISOR,rv,598
716,EUROPE,WHY_EUROPE,why,154
716,LATAM,WHY_LATAM,why,608
717,EUROPE,DIEGO,diego,245
717,EUROPE,RENOVISOR,rv,627
717,EUROPE,WHY_EUROPE,why,128
717,LATAM,WHY_LATAM,why,608
718,EUROPE,DIEGO,diego,266
718,EUROPE,RENOVISOR,rv,607
718,EUROPE,WHY_EUROPE,why,127
718,LATAM,WHY_LATAM,why,608
719,EUROPE,DIEGO,diego,241
719,EUROPE,RENOVISOR,rv,613
719,EUROPE,WHY_EUROPE,why,146
719,LATAM,WHY_LATAM,why,608
720,EUROPE,DIEGO,diego,256
720,EUROPE,RENOVISOR,rv,604
720,EUROPE,WHY_EUROPE,why,140
720,LATAM,WHY_LATAM,why,608
721,EUROPE,DIEGO,diego,242
721,EUROPE,RENOVISOR,rv,614
721,EUROPE,WHY_EUROPE,why,144
721,LATAM,WHY_LATAM,why,608
722,EUROPE,DIEGO,diego,225
722,EUROPE,RENOVISOR,rv,628
722,EUROPE,WHY_EUROPE,why,147
722,LATAM,WHY_LATAM,why,608
723,EUROPE,DIEGO,diego,257
723,EUROPE,RENOVISOR,rv,605
723,EUROPE,WHY_EUROPE,why,138
723,LATAM,WHY_LATAM,why,608
724,EUROPE,DIEGO,diego,248
724,EUROPE,RENOVISOR,rv,618
724,EUROPE,WHY_EUROPE,why,134
724,LATAM,WHY_LATAM,why,608
725,EUROPE,DIEGO,diego,246
725,EUROPE,RENOVISOR,rv,607
725,EUROPE,WHY_EUROPE,why,147
725,LATAM,WHY_LATAM,why,608
726,EUROPE,DIEGO,diego,252
726,EUROPE,RENOVISOR,rv,619
726,EUROPE,WHY_EUROPE,why,129
726,LATAM,WHY_LATAM,why,608
727,EUROPE,DIEGO,diego,253
727,EUROPE,RENOVISOR,rv,628
727,EUROPE,WHY_EUROPE,why,119
727,LATAM,WHY_LATAM,why,608
728,EUROPE,DIEGO,diego,249
728,EUROPE,RENOVISOR,rv,607
728,EUROPE,WHY_EUROPE,why,144
728,LATAM,WHY_LATAM,why,608
729,EUROPE,DIEGO,diego,222
729,EUROPE,RENOVISOR,rv,631
729,EUROPE,WHY_EUROPE,why,147
729,LATAM,WHY_LATAM,why,608
730,EUROPE,DIEGO,diego,253
730,EUROPE,RENOVISOR,rv,589
730,EUROPE,WHY_EUROPE,why,158
730,LATAM,WHY_LATAM,why,608
731,EUROPE,DIEGO,diego,254
731,EUROPE,RENOVISOR,rv,619
731,EUROPE,WHY_EUROPE,why,127
731,LATAM,WHY_LATAM,why,608
732,EUROPE,DIEGO,diego,256
732,EUROPE,RENOVISOR,rv,610
732,EUROPE,WHY_EUROPE,why,134
732,LATAM,WHY_LATAM,why,608
733,EUROPE,DIEGO,diego,253
733,EUROPE,RENOVISOR,rv,603
733,EUROPE,WHY_EUROPE,why,144
733,LATAM,WHY_LATAM,why,608
734,EUROPE,DIEGO,diego,265
734,EUROPE,RENOVISOR,rv,608
734,EUROPE,WHY_EUROPE,why,127
734,LATAM,WHY_LATAM,why,608
735,EUROPE,DIEGO,diego,258
735,EUROPE,RENOVISOR,rv,615
735,EUROPE,WHY_EUROPE,why,127
735,LATAM,WHY_LATAM,why,608
736,EUROPE,DIEGO,diego,240
736,EUROPE,RENOVISOR,rv,609
736,EUROPE,WHY_EUROPE,why,151
736,LATAM,WHY_LATAM,why,608
737,EUROPE,DIEGO,diego,246
737,EUROPE,RENOVISOR,rv,615
737,EUROPE,WHY_EUROPE,why,139
737,LATAM,WHY_LATAM,why,608
738,EUROPE,DIEGO,diego,255
738,EUROPE,RENOVISOR,rv,613
738,EUROPE,WHY_EUROPE,why,132
738,LATAM,WHY_LATAM,why,608
739,EUROPE,DIEGO,diego,262
739,EUROPE,RENOVISOR,rv,601
739,EUROPE,WHY_EUROPE,why,137
739,LATAM,WHY_LATAM,why,608
740,EUROPE,DIEGO,diego,253
740,EUROPE,RENOVISOR,rv,588
740,EUROPE,WHY_EUROPE,why,159
740,LATAM,WHY_LATAM,why,608
741,EUROPE,DIEGO,diego,257
741,EUROPE,RENOVISOR,rv,619
741,EUROPE,WHY_EUROPE,why,124
741,LATAM,WHY_LATAM,why,608
742,EUROPE,DIEGO,diego,245
742,EUROPE,RENOVISOR,rv,623
742,EUROPE,WHY_EUROPE,why,132
742,LATAM,WHY_LATAM,why,608
743,EUROPE,DIEGO,diego,254
743,EUROPE,RENOVISOR,rv,612
743,EUROPE,WHY_EUROPE,why,134
743,LATAM,WHY_LATAM,why,608
744,EUROPE,DIEGO,diego,255
744,EUROPE,RENOVISOR,rv,608
744,EUROPE,WHY_EUROPE,why,137
744,LATAM,WHY_LATAM,why,608
745,EUROPE,DIEGO,diego,245
745,EUROPE,RENOVISOR,rv,608
745,EUROPE,WHY_EUROPE,why,147
745,LATAM,WHY_LATAM,why,608
746,EUROPE,DIEGO,diego,241
746,EUROPE,RENOVISOR,rv,610
746,EUROPE,WHY_EUROPE,why,149
746,LATAM,WHY_LATAM,why,608
747,EUROPE,DIEGO,diego,250
747,EUROPE,RENOVISOR,rv,630
747,EUROPE,WHY_EUROPE,why,120
747,LATAM,WHY_LATAM,why,608
748,EUROPE,DIEGO,diego,260
748,EUROPE,RENOVISOR,rv,616
748,EUROPE,WHY_EUROPE,why,124
748,LATAM,WHY_LATAM,why,608
749,EUROPE,DIEGO,diego,255
749,EUROPE,RENOVISOR,rv,614
749,EUROPE,WHY_EUROPE,why,131
749,LATAM,WHY_LATAM,why,608
750,EUROPE,DIEGO,diego,245
750,EUROPE,RENOVISOR,rv,615
750,EUROPE,WHY_EUROPE,why,140
750,LATAM,WHY_LATAM,why,608
751,EUROPE,DIEGO,diego,267
751,EUROPE,RENOVISOR,rv,595
751,EUROPE,WHY_EUROPE,why,138
751,LATAM,WHY_LATAM,why,608
752,EUROPE,DIEGO,diego,256
752,EUROPE,RENOVISOR,rv,606
752,EUROPE,WHY_EUROPE,why,138
752,LATAM,WHY_LATAM,why,608
753,EUROPE,DIEGO,diego,258
753,EUROPE,RENOVISOR,rv,609
753,EUROPE,WHY_EUROPE,why,133
753,LATAM,WHY_LATAM,why,608
754,EUROPE,DIEGO,diego,249
754,EUROPE,RENOVISOR,rv,606
754,EUROPE,WHY_EUROPE,why,145
754,LATAM,WHY_LATAM,why,608
755,EUROPE,DIEGO,diego,249
755,EUROPE,RENOVISOR,rv,618
755,EUROPE,WHY_EUROPE,why,133
755,LATAM,WHY_LATAM,why,608
756,EUROPE,DIEGO,diego,275
756,EUROPE,RENOVISOR,rv,601
756,EUROPE,WHY_EUROPE,why,124
756,LATAM,WHY_LATAM,why,608
757,EUROPE,DIEGO,diego,253
757,EUROPE,RENOVISOR,rv,614
757,EUROPE,WHY_EUROPE,why,133
757,LATAM,WHY_LATAM,why,608
758,EUROPE,DIEGO,diego,269
758,EUROPE,RENOVISOR,rv,611
758,EUROPE,WHY_EUROPE,why,120
758,LATAM,WHY_LATAM,why,608
759,EUROPE,DIEGO,diego,265
759,EUROPE,RENOVISOR,rv,610
759,EUROPE,WHY_EUROPE,why,125
759,LATAM,WHY_LATAM,why,608
760,EUROPE,DIEGO,diego,242
760,EUROPE,RENOVISOR,rv,604
760,EUROPE,WHY_EUROPE,why,154
760,LATAM,WHY_LATAM,why,608
761,EUROPE,DIEGO,diego,249
761,EUROPE,RENOVISOR,rv,617
761,EUROPE,WHY_EUROPE,why,134
761,LATAM,WHY_LATAM,why,608
762,EUROPE,DIEGO,diego,255
762,EUROPE,RENOVISOR,rv,600
762,EUROPE,WHY_EUROPE,why,145
762,LATAM,WHY_LATAM,why,608
763,EUROPE,DIEGO,diego,257
763,EUROPE,RENOVISOR,rv,608
763,EUROPE,WHY_EUROPE,why,135
763,LATAM,WHY_LATAM,why,608
764,EUROPE,DIEGO,diego,242
764,EUROPE,RENOVISOR,rv,612
764,EUROPE,WHY_EUROPE,why,146
764,LATAM,WHY_LATAM,why,608
765,EUROPE,DIEGO,diego,250
765,EUROPE,RENOVISOR,rv,619
765,EUROPE,WHY_EUROPE,why,131
765,LATAM,WHY_LATAM,why,608
766,EUROPE,DIEGO,diego,244
766,EUROPE,RENOVISOR,rv,608
766,EUROPE,WHY_EUROPE,why,148
766,LATAM,WHY_LATAM,why,608
767,EUROPE,DIEGO,diego,246
767,EUROPE,RENOVISOR,rv,612
767,EUROPE,WHY_EUROPE,why,142
767,LATAM,WHY_LATAM,why,608
768,EUROPE,DIEGO,diego,260
768,EUROPE,RENOVISOR,rv,610
768,EUROPE,WHY_EUROPE,why,130
768,LATAM,WHY_LATAM,why,608
769,EUROPE,DIEGO,diego,243
769,EUROPE,RENOVISOR,rv,599
769,EUROPE,WHY_EUROPE,why,158
769,LATAM,WHY_LATAM,why,608
770,EUROPE,DIEGO,diego,257
770,EUROPE,RENOVISOR,rv,599
770,EUROPE,WHY_EUROPE,why,144
770,LATAM,WHY_LATAM,why,608
771,EUROPE,DIEGO,diego,264
771,EUROPE,RENOVISOR,rv,609
771,EUROPE,WHY_EUROPE,why,127
771,LATAM,WHY_LATAM,why,608
772,EUROPE,DIEGO,diego,266
772,EUROPE,RENOVISOR,rv,583
772,EUROPE,WHY_EUROPE,why,151
772,LATAM,WHY_LATAM,why,608
773,EUROPE,DIEGO,diego,250
773,EUROPE,RENOVISOR,rv,614
773,EUROPE,WHY_EUROPE,why,136
773,LATAM,WHY_LATAM,why,608
774,EUROPE,DIEGO,diego,223
774,EUROPE,RENOVISOR,rv,631
774,EUROPE,WHY_EUROPE,why,146
774,LATAM,WHY_LATAM,why,608
775,EUROPE,DIEGO,diego,245
775,EUROPE,RENOVISOR,rv,621
775,EUROPE,WHY_EUROPE,why,134
775,LATAM,WHY_LATAM,why,608
776,EUROPE,DIEGO,diego,251
776,EUROPE,RENOVISOR,rv,618
776,EUROPE,WHY_EUROPE,why,131
776,LATAM,WHY_LATAM,why,608
777,EUROPE,DIEGO,diego,239
777,EUROPE,RENOVISOR,rv,613
777,EUROPE,WHY_EUROPE,why,148
777,LATAM,WHY_LATAM,why,608
778,EUROPE,DIEGO,diego,247
778,EUROPE,RENOVISOR,rv,626
778,EUROPE,WHY_EUROPE,why,127
778,LATAM,WHY_LATAM,why,608
779,EUROPE,DIEGO,diego,262
779,EUROPE,RENOVISOR,rv,614
779,EUROPE,WHY_EUROPE,why,124
779,LATAM,WHY_LATAM,why,608
780,EUROPE,DIEGO,diego,255
780,EUROPE,RENOVISOR,rv,618
780,EUROPE,WHY_EUROPE,why,127
780,LATAM,WHY_LATAM,why,608
781,EUROPE,DIEGO,diego,227
781,EUROPE,RENOVISOR,rv,613
781,EUROPE,WHY_EUROPE,why,160
781,LATAM,WHY_LATAM,why,608
782,EUROPE,DIEGO,diego,227
782,EUROPE,RENOVISOR,rv,624
782,EUROPE,WHY_EUROPE,why,149
782,LATAM,WHY_LATAM,why,608
783,EUROPE,DIEGO,diego,231
783,EUROPE,RENOVISOR,rv,623
783,EUROPE,WHY_EUROPE,why,146
783,LATAM,WHY_LATAM,why,608
784,EUROPE,DIEGO,diego,259
784,EUROPE,RENOVISOR,rv,602
784,EUROPE,WHY_EUROPE,why,139
784,LATAM,WHY_LATAM,why,608
785,EUROPE,DIEGO,diego,258
785,EUROPE,RENOVISOR,rv,598
785,EUROPE,WHY_EUROPE,why,144
785,LATAM,WHY_LATAM,why,608
786,EUROPE,DIEGO,diego,239
786,EUROPE,RENOVISOR,rv,615
786,EUROPE,WHY_EUROPE,why,146
786,LATAM,WHY_LATAM,why,608
787,EUROPE,DIEGO,diego,253
787,EUROPE,RENOVISOR,rv,606
787,EUROPE,WHY_EUROPE,why,141
787,LATAM,WHY_LATAM,why,608
788,EUROPE,DIEGO,diego,264
788,EUROPE,RENOVISOR,rv,606
788,EUROPE,WHY_EUROPE,why,130
788,LATAM,WHY_LATAM,why,608
789,EUROPE,DIEGO,diego,235
789,EUROPE,RENOVISOR,rv,622
789,EUROPE,WHY_EUROPE,why,143
789,LATAM,WHY_LATAM,why,608
790,EUROPE,DIEGO,diego,228
790,EUROPE,RENOVISOR,rv,614
790,EUROPE,WHY_EUROPE,why,158
790,LATAM,WHY_LATAM,why,608
791,EUROPE,DIEGO,diego,259
791,EUROPE,RENOVISOR,rv,608
791,EUROPE,WHY_EUROPE,why,133
791,LATAM,WHY_LATAM,why,608
792,EUROPE,DIEGO,diego,267
792,EUROPE,RENOVISOR,rv,608
792,EUROPE,WHY_EUROPE,why,125
792,LATAM,WHY_LATAM,why,608
793,EUROPE,DIEGO,diego,246
793,EUROPE,RENOVISOR,rv,594
793,EUROPE,WHY_EUROPE,why,160
793,LATAM,WHY_LATAM,why,608
794,EUROPE,DIEGO,diego,251
794,EUROPE,RENOVISOR,rv,605
794,EUROPE,WHY_EUROPE,why,144
794,LATAM,WHY_LATAM,why,608
795,EUROPE,DIEGO,diego,263
795,EUROPE,RENOVISOR,rv,602
795,EUROPE,WHY_EUROPE,why,135
795,LATAM,WHY_LATAM,why,608
796,EUROPE,DIEGO,diego,270
796,EUROPE,RENOVISOR,rv,604
796,EUROPE,WHY_EUROPE,why,126
796,LATAM,WHY_LATAM,why,608
797,EUROPE,DIEGO,diego,234
797,EUROPE,RENOVISOR,rv,602
797,EUROPE,WHY_EUROPE,why,164
797,LATAM,WHY_LATAM,why,608
798,EUROPE,DIEGO,diego,257
798,EUROPE,RENOVISOR,rv,624
798,EUROPE,WHY_EUROPE,why,119
798,LATAM,WHY_LATAM,why,608
799,EUROPE,DIEGO,diego,249
799,EUROPE,RENOVISOR,rv,601
799,EUROPE,WHY_EUROPE,why,150
799,LATAM,WHY_LATAM,why,608
800,EUROPE,DIEGO,diego,260
800,EUROPE,RENOVISOR,rv,611
800,EUROPE,WHY_EUROPE,why,129
800,LATAM,WHY_LATAM,why,608
801,EUROPE,DIEGO,diego,251
801,EUROPE,RENOVISOR,rv,619
801,EUROPE,WHY_EUROPE,why,130
801,LATAM,WHY_LATAM,why,608
802,EUROPE,DIEGO,diego,261
802,EUROPE,RENOVISOR,rv,612
802,EUROPE,WHY_EUROPE,why,127
802,LATAM,WHY_LATAM,why,608
803,EUROPE,DIEGO,diego,220
803,EUROPE,RENOVISOR,rv,624
803,EUROPE,WHY_EUROPE,why,156
803,LATAM,WHY_LATAM,why,608
804,EUROPE,DIEGO,diego,271
804,EUROPE,RENOVISOR,rv,592
804,EUROPE,WHY_EUROPE,why,137
804,LATAM,WHY_LATAM,why,608
805,EUROPE,DIEGO,diego,258
805,EUROPE,RENOVISOR,rv,610
805,EUROPE,WHY_EUROPE,why,132
805,LATAM,WHY_LATAM,why,608
806,EUROPE,DIEGO,diego,241
806,EUROPE,RENOVISOR,rv,605
806,EUROPE,WHY_EUROPE,why,154
806,LATAM,WHY_LATAM,why,608
807,EUROPE,DIEGO,diego,253
807,EUROPE,RENOVISOR,rv,626
807,EUROPE,WHY_EUROPE,why,121
807,LATAM,WHY_LATAM,why,608
808,EUROPE,DIEGO,diego,249
808,EUROPE,RENOVISOR,rv,607
808,EUROPE,WHY_EUROPE,why,144
808,LATAM,WHY_LATAM,why,608
809,EUROPE,DIEGO,diego,248
809,EUROPE,RENOVISOR,rv,611
809,EUROPE,WHY_EUROPE,why,141
809,LATAM,WHY_LATAM,why,608
810,EUROPE,DIEGO,diego,246
810,EUROPE,RENOVISOR,rv,611
810,EUROPE,WHY_EUROPE,why,143
810,LATAM,WHY_LATAM,why,608
811,EUROPE,DIEGO,diego,252
811,EUROPE,RENOVISOR,rv,608
811,EUROPE,WHY_EUROPE,why,140
811,LATAM,WHY_LATAM,why,608
812,EUROPE,DIEGO,diego,231
812,EUROPE,RENOVISOR,rv,618
812,EUROPE,WHY_EUROPE,why,151
812,LATAM,WHY_LATAM,why,608
813,EUROPE,DIEGO,diego,255
813,EUROPE,RENOVISOR,rv,617
813,EUROPE,WHY_EUROPE,why,128
813,LATAM,WHY_LATAM,why,608
814,EUROPE,DIEGO,diego,253
814,EUROPE,RENOVISOR,rv,605
814,EUROPE,WHY_EUROPE,why,142
814,LATAM,WHY_LATAM,why,608
815,EUROPE,DIEGO,diego,257
815,EUROPE,RENOVISOR,rv,603
815,EUROPE,WHY_EUROPE,why,140
815,LATAM,WHY_LATAM,why,608
816,EUROPE,DIEGO,diego,242
816,EUROPE,RENOVISOR,rv,607
816,EUROPE,WHY_EUROPE,why,151
816,LATAM,WHY_LATAM,why,608
817,EUROPE,DIEGO,diego,232
817,EUROPE,RENOVISOR,rv,615
817,EUROPE,WHY_EUROPE,why,153
817,LATAM,WHY_LATAM,why,608
818,EUROPE,DIEGO,diego,238
818,EUROPE,RENOVISOR,rv,624
818,EUROPE,WHY_EUROPE,why,138
818,LATAM,WHY_LATAM,why,608
819,EUROPE,DIEGO,diego,285
819,EUROPE,RENOVISOR,rv,591
819,EUROPE,WHY_EUROPE,why,124
819,LATAM,WHY_LATAM,why,608
820,EUROPE,DIEGO,diego,240
820,EUROPE,RENOVISOR,rv,625
820,EUROPE,WHY_EUROPE,why,135
820,LATAM,WHY_LATAM,why,608
821,EUROPE,DIEGO,diego,241
821,EUROPE,RENOVISOR,rv,628
821,EUROPE,WHY_EUROPE,why,131
821,LATAM,WHY_LATAM,why,608
822,EUROPE,DIEGO,diego,249
822,EUROPE,RENOVISOR,rv,624
822,EUROPE,WHY_EUROPE,why,127
822,LATAM,WHY_LATAM,why,608
823,EUROPE,DIEGO,diego,240
823,EUROPE,RENOVISOR,rv,622
823,EUROPE,WHY_EUROPE,why,138
823,LATAM,WHY_LATAM,why,608
824,EUROPE,DIEGO,diego,245
824,EUROPE,RENOVISOR,rv,611
824,EUROPE,WHY_EUROPE,why,144
824,LATAM,WHY_LATAM,why,608
825,EUROPE,DIEGO,diego,265
825,EUROPE,RENOVISOR,rv,607
825,EUROPE,WHY_EUROPE,why,128
825,LATAM,WHY_LATAM,why,608
826,EUROPE,DIEGO,diego,259
826,EUROPE,RENOVISOR,rv,604
826,EUROPE,WHY_EUROPE,why,137
826,LATAM,WHY_LATAM,why,608
827,EUROPE,DIEGO,diego,264
827,EUROPE,RENOVISOR,rv,593
827,EUROPE,WHY_EUROPE,why,143
827,LATAM,WHY_LATAM,why,608
828,EUROPE,DIEGO,diego,263
828,EUROPE,RENOVISOR,rv,606
828,EUROPE,WHY_EUROPE,why,131
828,LATAM,WHY_LATAM,why,608
829,EUROPE,DIEGO,diego,247
829,EUROPE,RENOVISOR,rv,619
829,EUROPE,WHY_EUROPE,why,134
829,LATAM,WHY_LATAM,why,608
830,EUROPE,DIEGO,diego,243
830,EUROPE,RENOVISOR,rv,622
830,EUROPE,WHY_EUROPE,why,135
830,LATAM,WHY_LATAM,why,608
831,EUROPE,DIEGO,diego,252
831,EUROPE,RENOVISOR,rv,615
831,EUROPE,WHY_EUROPE,why,133
831,LATAM,WHY_LATAM,why,608
832,EUROPE,DIEGO,diego,229
832,EUROPE,RENOVISOR,rv,640
832,EUROPE,WHY_EUROPE,why,131
832,LATAM,WHY_LATAM,why,608
833,EUROPE,DIEGO,diego,232
833,EUROPE,RENOVISOR,rv,613
833,EUROPE,WHY_EUROPE,why,155
833,LATAM,WHY_LATAM,why,608
834,EUROPE,DIEGO,diego,248
834,EUROPE,RENOVISOR,rv,623
834,EUROPE,WHY_EUROPE,why,129
834,LATAM,WHY_LATAM,why,608
835,EUROPE,DIEGO,diego,236
835,EUROPE,RENOVISOR,rv,613
835,EUROPE,WHY_EUROPE,why,151
835,LATAM,WHY_LATAM,why,608
836,EUROPE,DIEGO,diego,232
836,EUROPE,RENOVISOR,rv,637
836,EUROPE,WHY_EUROPE,why,131
836,LATAM,WHY_LATAM,why,608
837,EUROPE,DIEGO,diego,229
837,EUROPE,RENOVISOR,rv,619
837,EUROPE,WHY_EUROPE,why,152
837,LATAM,WHY_LATAM,why,608
838,EUROPE,DIEGO,diego,260
838,EUROPE,RENOVISOR,rv,611
838,EUROPE,WHY_EUROPE,why,129
838,LATAM,WHY_LATAM,why,608
839,EUROPE,DIEGO,diego,246
839,EUROPE,RENOVISOR,rv,610
839,EUROPE,WHY_EUROPE,why,144
839,LATAM,WHY_LATAM,why,608
840,EUROPE,DIEGO,diego,239
840,EUROPE,RENOVISOR,rv,604
840,EUROPE,WHY_EUROPE,why,157
840,LATAM,WHY_LATAM,why,608
841,EUROPE,DIEGO,diego,265
841,EUROPE,RENOVISOR,rv,601
841,EUROPE,WHY_EUROPE,why,134
841,LATAM,WHY_LATAM,why,608
842,EUROPE,DIEGO,diego,239
842,EUROPE,RENOVISOR,rv,618
842,EUROPE,WHY_EUROPE,why,143
842,LATAM,WHY_LATAM,why,608
843,EUROPE,DIEGO,diego,265
843,EUROPE,RENOVISOR,rv,620
843,EUROPE,WHY_EUROPE,why,115
843,LATAM,WHY_LATAM,why,608
844,EUROPE,DIEGO,diego,266
844,EUROPE,RENOVISOR,rv,608
844,EUROPE,WHY_EUROPE,why,126
844,LATAM,WHY_LATAM,why,608
845,EUROPE,DIEGO,diego,256
845,EUROPE,RENOVISOR,rv,619
845,EUROPE,WHY_EUROPE,why,125
845,LATAM,WHY_LATAM,why,608
846,EUROPE,DIEGO,diego,249
846,EUROPE,RENOVISOR,rv,612
846,EUROPE,WHY_EUROPE,why,139
846,LATAM,WHY_LATAM,why,608
847,EUROPE,DIEGO,diego,219
847,EUROPE,RENOVISOR,rv,646
847,EUROPE,WHY_EUROPE,why,135
847,LATAM,WHY_LATAM,why,608
848,EUROPE,DIEGO,diego,216
848,EUROPE,RENOVISOR,rv,636
848,EUROPE,WHY_EUROPE,why,148
848,LATAM,WHY_LATAM,why,608
849,EUROPE,DIEGO,diego,256
849,EUROPE,RENOVISOR,rv,594
849,EUROPE,WHY_EUROPE,why,150
849,LATAM,WHY_LATAM,why,608
850,EUROPE,DIEGO,diego,238
850,EUROPE,RENOVISOR,rv,629
850,EUROPE,WHY_EUROPE,why,133
850,LATAM,WHY_LATAM,why,608
851,EUROPE,DIEGO,diego,241
851,EUROPE,RENOVISOR,rv,616
851,EUROPE,WHY_EUROPE,why,143
851,LATAM,WHY_LATAM,why,608
