term,estimate,std.error,statistic,p.value,coef.type,sample_label,n_participants,boot_id,model_type,formula,is_dimension_term,is_interaction_term,is_archetype_term,is_significant
macro_archetype_5G5_Uninterested:z_STIMULATION,0.9688567099629561,0.2951394066351529,3.2827087409599724,0.0010281483397134629,location,bootstrap,2000,3,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G2_EarlyAdopter_Influencer:z_POPULARITY,-0.38139504597190604,0.13091251679101476,-2.913358136569591,0.003575642609189843,location,bootstrap,2000,3,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G3_Fearful_Careful:z_POPULARITY,-0.4931517864335669,0.14529045177321448,-3.3942477321450766,6.881740957427413e-4,location,bootstrap,2000,3,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G4_HomoEconomicus:z_POPULARITY,-0.005322313400969872,0.18798593035119243,-0.02831229651616378,0.9774130733303904,location,bootstrap,2000,3,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G5_Uninterested:z_POPULARITY,-0.07540343363296384,0.237832440317688,-0.31704435918095386,0.7512099433772117,location,bootstrap,2000,3,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G2_EarlyAdopter_Influencer:z_MEANING,0.37085668941002997,0.15458682522003062,2.3990187319143943,0.016439073710685696,location,bootstrap,2000,3,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G3_Fearful_Careful:z_MEANING,-1.2347017663537618,0.18169225497826227,-6.795566307994152,1.078878802916779e-11,location,bootstrap,2000,3,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G4_HomoEconomicus:z_MEANING,-1.4938708871642052,0.23386669692142575,-6.387702510999735,1.683965257410906e-10,location,bootstrap,2000,3,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G5_Uninterested:z_MEANING,-0.7069461380209864,0.31427507521100057,-2.249450223013553,0.02448386636279206,location,bootstrap,2000,3,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
Knowledge|Considering,-1.1920743755365735,NA,NA,NA,intercept,bootstrap,2000,4,M0,adoption_stage ~ macro_archetype_5 + (1 | participant_id),FALSE,FALSE,FALSE,FALSE
Considering|Done,0.6079391570953933,NA,NA,NA,intercept,bootstrap,2000,4,M0,adoption_stage ~ macro_archetype_5 + (1 | participant_id),FALSE,FALSE,FALSE,FALSE
macro_archetype_5G2_EarlyAdopter_Influencer,0.6323225673468281,NA,NA,NA,location,bootstrap,2000,4,M0,adoption_stage ~ macro_archetype_5 + (1 | participant_id),FALSE,FALSE,TRUE,FALSE
macro_archetype_5G3_Fearful_Careful,-0.9901490597127688,NA,NA,NA,location,bootstrap,2000,4,M0,adoption_stage ~ macro_archetype_5 + (1 | participant_id),FALSE,FALSE,TRUE,FALSE
macro_archetype_5G4_HomoEconomicus,-0.49155725864423155,NA,NA,NA,location,bootstrap,2000,4,M0,adoption_stage ~ macro_archetype_5 + (1 | participant_id),FALSE,FALSE,TRUE,FALSE
macro_archetype_5G5_Uninterested,-1.8020943689933266,NA,NA,NA,location,bootstrap,2000,4,M0,adoption_stage ~ macro_archetype_5 + (1 | participant_id),FALSE,FALSE,TRUE,FALSE
Knowledge|Considering,0.9263886731815439,0.09592167059233586,9.657762082967333,4.557099991201453e-22,intercept,bootstrap,2000,4,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),FALSE,FALSE,FALSE,TRUE
Considering|Done,4.512497538844887,0.13194037430864264,34.20103635820366,2.3336636792460647e-256,intercept,bootstrap,2000,4,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),FALSE,FALSE,FALSE,TRUE
macro_archetype_5G2_EarlyAdopter_Influencer,1.76399649748597,0.10937652928798941,16.12774247792551,1.6286574987396736e-58,location,bootstrap,2000,4,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
macro_archetype_5G3_Fearful_Careful,5.693258541561594,0.19611386031419306,29.030373133446314,2.722751669121806e-185,location,bootstrap,2000,4,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
macro_archetype_5G4_HomoEconomicus,5.546569566037273,0.22434156950691256,24.723770891985172,5.938034356067483e-135,location,bootstrap,2000,4,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
macro_archetype_5G5_Uninterested,3.8218248610466503,0.19924442118002467,19.181590322137506,5.274226266250012e-82,location,bootstrap,2000,4,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
z_FINANCIAL,-0.07767305828837126,0.04286573528868619,-1.8120080704383013,0.0699849495082948,location,bootstrap,2000,4,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),TRUE,FALSE,FALSE,FALSE
z_SECURITY,-1.447297874508156,0.056298277728426153,-25.70767584560381,9.593026928499538e-146,location,bootstrap,2000,4,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_COMPETENCE,-0.24012006300212616,0.039668131034760364,-6.053223500540368,1.4197566680656126e-9,location,bootstrap,2000,4,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_AUTONOMY,2.564783856120792,0.07090503618047153,36.17209713556535,1.6722813994685155e-286,location,bootstrap,2000,4,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_PHYSIOLOGICAL,-0.6297457959380526,0.04063627627041001,-15.497133441742362,3.627177344360405e-54,location,bootstrap,2000,4,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_RELATEDNESS,-0.1333093773479941,0.04375347599298591,-3.046829407779278,0.0023126892124413537,location,bootstrap,2000,4,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_STIMULATION,0.16316171832000706,0.04771108055142236,3.4197866917760025,6.267025647769942e-4,location,bootstrap,2000,4,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_POPULARITY,0.16862859461899948,0.04170974866189386,4.042906035851015,5.279278128813742e-5,location,bootstrap,2000,4,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_MEANING,1.0455572433917604,0.0526543572109542,19.85699377551689,9.588067894250444e-88,location,bootstrap,2000,4,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
Knowledge|Considering,0.6495187525639685,0.17219873538049665,3.7719136039458596,1.620003528303242e-4,intercept,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,FALSE,FALSE,TRUE
Considering|Done,5.499958818547579,0.21605284647274797,25.45654412028921,5.974781979357288e-143,intercept,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,FALSE,FALSE,TRUE
macro_archetype_5G2_EarlyAdopter_Influencer,3.4454129007743513,0.23292849204893767,14.791719426279885,1.656669859913931e-49,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
macro_archetype_5G3_Fearful_Careful,6.598132035334179,0.2998259304302395,22.00654234897594,2.492949120563771e-107,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
macro_archetype_5G4_HomoEconomicus,5.514019709018988,0.39076808869361257,14.110721598206899,3.262227283839784e-45,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
macro_archetype_5G5_Uninterested,4.289269362311897,0.47394251005282373,9.050189150228015,1.4272089825557368e-19,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
z_FINANCIAL,-0.8915811602658951,0.10119599085389,-8.810439551436266,1.2465609505813694e-18,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_SECURITY,-1.4037365230286063,0.12380227335430903,-11.338535916955745,8.454706885451813e-30,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_COMPETENCE,-0.025776746744435853,0.08808452108014284,-0.29263650898417365,0.7698000046258929,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),TRUE,FALSE,FALSE,FALSE
z_AUTONOMY,2.9152477486965305,0.1398731773346193,20.84207854749999,1.7985765891380992e-96,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_PHYSIOLOGICAL,0.7606763330043005,0.10763103845572836,7.0674439633618125,1.578134391305556e-12,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_RELATEDNESS,0.018308761029279773,0.107940159662346,0.16961954740990276,0.8653093487038441,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),TRUE,FALSE,FALSE,FALSE
z_STIMULATION,-0.14881614017799114,0.11892246170912815,-1.2513711710911248,0.21079909020441762,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),TRUE,FALSE,FALSE,FALSE
z_POPULARITY,0.43186703472910365,0.09935044591384395,4.3469058518732355,1.3807144876510333e-5,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_MEANING,1.4899296801074102,0.13001825834548744,11.459388081851824,2.110002637808422e-30,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
macro_archetype_5G2_EarlyAdopter_Influencer:z_FINANCIAL,2.087287472020426,0.13914240885400453,15.001087656966734,7.222598233526876e-51,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G3_Fearful_Careful:z_FINANCIAL,0.6494209131720122,0.14992006290231413,4.331781221271005,1.4790787416357007e-5,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G4_HomoEconomicus:z_FINANCIAL,-0.6597813743594473,0.16912679027267266,-3.901105042528878,9.575458734736449e-5,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G5_Uninterested:z_FINANCIAL,0.9390218699654974,0.2596617227739139,3.6163276586711195,2.9881210128270214e-4,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G2_EarlyAdopter_Influencer:z_SECURITY,0.055057949787876044,0.16901216979794034,0.32576322671734026,0.7446035031328244,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G3_Fearful_Careful:z_SECURITY,-0.8743930056853839,0.17754802215150775,-4.924825380139885,8.443572074967703e-7,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G4_HomoEconomicus:z_SECURITY,1.2927195955491655,0.1913636231853857,6.755304764985708,1.4253532332664132e-11,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G5_Uninterested:z_SECURITY,0.2587733098873903,0.3263894760740279,0.7928359486342578,0.4278734090113845,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G2_EarlyAdopter_Influencer:z_COMPETENCE,-1.1158149249431946,0.1347992358110145,-8.27760571660467,1.2567654656633008e-16,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G3_Fearful_Careful:z_COMPETENCE,-0.12950955108011206,0.12691420312165969,-1.0204496257677675,0.30751526837137305,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G4_HomoEconomicus:z_COMPETENCE,-1.107879210834577,0.1784009713452117,-6.210051450284957,5.296725650980747e-10,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G5_Uninterested:z_COMPETENCE,-0.5733676483299204,0.25812453198693996,-2.221283052472248,0.026331796000921056,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G2_EarlyAdopter_Influencer:z_AUTONOMY,-0.06196346527901952,0.1624534524103276,-0.38142288981653144,0.7028894788545363,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G3_Fearful_Careful:z_AUTONOMY,-0.304059873794039,0.17091297492688984,-1.779033299982663,0.0752343026898476,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G4_HomoEconomicus:z_AUTONOMY,-0.5153142648498752,0.21710855680732077,-2.3735327267971553,0.017618831602299725,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G5_Uninterested:z_AUTONOMY,-0.685329640493827,0.3204362731463463,-2.1387392686995534,0.03245679041959936,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G2_EarlyAdopter_Influencer:z_PHYSIOLOGICAL,-1.1096816412810313,0.14114314371243436,-7.862100928840733,3.777434651205596e-15,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G3_Fearful_Careful:z_PHYSIOLOGICAL,-1.901592804378749,0.15789829394646657,-12.043149782374849,2.1075214304874785e-33,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G4_HomoEconomicus:z_PHYSIOLOGICAL,-0.6940998962160309,0.18466266751109037,-3.7587450975944825,1.7076770353234566e-4,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G5_Uninterested:z_PHYSIOLOGICAL,-2.7329621686630348,0.19564764365350554,-13.968796749237345,2.4167522380277485e-44,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G2_EarlyAdopter_Influencer:z_RELATEDNESS,-0.550018911153855,0.13577879614368282,-4.050845395416661,5.1032919289112195e-5,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G3_Fearful_Careful:z_RELATEDNESS,-0.006149698370371204,0.1565570577285791,-0.03928087599239923,0.9686664535949258,location,bootstrap,2000,4,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
