matrix_name,bootstrap_id,n_factors,factor_a,factor_b,correlation,abs_correlation,correlation_distance
matrix_32_z_abs,45,8,MR1,MR4,0.26061197275354614,0.26061197275354614,0.7393880272464539
matrix_32_z_abs,45,8,MR2,MR4,0.2144251165332213,0.2144251165332213,0.7855748834667787
matrix_32_z_abs,45,8,MR8,MR6,0.29591887649897936,0.29591887649897936,0.7040811235010207
matrix_32_z_abs,45,8,MR7,MR6,0.12324292577463551,0.12324292577463551,0.8767570742253645
matrix_32_z_abs,45,8,MR1,MR6,0.2732884660631917,0.2732884660631917,0.7267115339368083
matrix_32_z_abs,45,8,MR2,MR6,0.31395134160856125,0.31395134160856125,0.6860486583914387
matrix_32_z_abs,45,8,MR4,MR6,0.22233724974901467,0.22233724974901467,0.7776627502509853
matrix_32_z_abs,45,8,MR8,MR3,0.3074501080287208,0.3074501080287208,0.6925498919712791
matrix_32_z_abs,45,8,MR7,MR3,0.13724651521604275,0.13724651521604275,0.8627534847839573
matrix_32_z_abs,45,8,MR1,MR3,0.23420415282744722,0.23420415282744722,0.7657958471725528
matrix_32_z_abs,45,8,MR2,MR3,0.33446759721280506,0.33446759721280506,0.6655324027871949
matrix_32_z_abs,45,8,MR4,MR3,0.20919093127474997,0.20919093127474997,0.79080906872525
matrix_32_z_abs,45,8,MR6,MR3,0.2923658306327371,0.2923658306327371,0.707634169367263
matrix_32_z_abs,45,8,MR8,MR5,0.4014799054770935,0.4014799054770935,0.5985200945229066
matrix_32_z_abs,45,8,MR7,MR5,0.21620596320410468,0.21620596320410468,0.7837940367958953
matrix_32_z_abs,45,8,MR1,MR5,0.16491793172412159,0.16491793172412159,0.8350820682758784
matrix_32_z_abs,45,8,MR2,MR5,0.23274179660794497,0.23274179660794497,0.767258203392055
matrix_32_z_abs,45,8,MR4,MR5,0.194557063285299,0.194557063285299,0.805442936714701
matrix_32_z_abs,45,8,MR6,MR5,0.203953966636612,0.203953966636612,0.796046033363388
matrix_32_z_abs,45,8,MR3,MR5,0.24231285517071252,0.24231285517071252,0.7576871448292875
matrix_32_z_abs,46,8,MR6,MR3,0.24725788927562525,0.24725788927562525,0.7527421107243748
matrix_32_z_abs,46,8,MR6,MR8,0.22142705453926506,0.22142705453926506,0.778572945460735
matrix_32_z_abs,46,8,MR3,MR8,0.22835596069462488,0.22835596069462488,0.7716440393053752
matrix_32_z_abs,46,8,MR6,MR1,0.32016813426860596,0.32016813426860596,0.679831865731394
matrix_32_z_abs,46,8,MR3,MR1,0.44183569038434845,0.44183569038434845,0.5581643096156516
matrix_32_z_abs,46,8,MR8,MR1,0.2541994264529424,0.2541994264529424,0.7458005735470576
matrix_32_z_abs,46,8,MR6,MR7,0.29281595808968025,0.29281595808968025,0.7071840419103197
matrix_32_z_abs,46,8,MR3,MR7,0.35039032813790494,0.35039032813790494,0.6496096718620951
matrix_32_z_abs,46,8,MR8,MR7,0.14728865167443794,0.14728865167443794,0.8527113483255621
matrix_32_z_abs,46,8,MR1,MR7,0.3037084343479669,0.3037084343479669,0.6962915656520331
matrix_32_z_abs,46,8,MR6,MR4,0.17876539158590066,0.17876539158590066,0.8212346084140993
matrix_32_z_abs,46,8,MR3,MR4,0.27148612028646657,0.27148612028646657,0.7285138797135334
matrix_32_z_abs,46,8,MR8,MR4,0.24466274446306513,0.24466274446306513,0.7553372555369349
matrix_32_z_abs,46,8,MR1,MR4,0.23476424141075533,0.23476424141075533,0.7652357585892446
matrix_32_z_abs,46,8,MR7,MR4,0.2674499421283235,0.2674499421283235,0.7325500578716765
matrix_32_z_abs,46,8,MR6,MR2,0.31825208323649923,0.31825208323649923,0.6817479167635008
matrix_32_z_abs,46,8,MR3,MR2,0.23503486331298773,0.23503486331298773,0.7649651366870123
matrix_32_z_abs,46,8,MR8,MR2,0.20745622460986027,0.20745622460986027,0.7925437753901398
matrix_32_z_abs,46,8,MR1,MR2,0.19149682628067227,0.19149682628067227,0.8085031737193278
matrix_32_z_abs,46,8,MR7,MR2,0.17775710267079597,0.17775710267079597,0.822242897329204
matrix_32_z_abs,46,8,MR4,MR2,0.09225809717026935,0.09225809717026935,0.9077419028297307
matrix_32_z_abs,46,8,MR6,MR5,0.04108621810051364,0.04108621810051364,0.9589137818994864
matrix_32_z_abs,46,8,MR3,MR5,0.13554185931327653,0.13554185931327653,0.8644581406867234
matrix_32_z_abs,46,8,MR8,MR5,0.027586290128664787,0.027586290128664787,0.9724137098713352
matrix_32_z_abs,46,8,MR1,MR5,0.12392934003457294,0.12392934003457294,0.8760706599654271
matrix_32_z_abs,46,8,MR7,MR5,0.1288171843684991,0.1288171843684991,0.8711828156315009
matrix_32_z_abs,46,8,MR4,MR5,0.056039730664599684,0.056039730664599684,0.9439602693354003
matrix_32_z_abs,46,8,MR2,MR5,0.03171378604559712,0.03171378604559712,0.9682862139544028
matrix_32_z_abs,47,8,MR3,MR8,0.2777454130773814,0.2777454130773814,0.7222545869226187
matrix_32_z_abs,47,8,MR3,MR2,0.35495005423813236,0.35495005423813236,0.6450499457618677
matrix_32_z_abs,47,8,MR8,MR2,0.3072215439686595,0.3072215439686595,0.6927784560313405
matrix_32_z_abs,47,8,MR3,MR7,0.34732416597152793,0.34732416597152793,0.6526758340284721
matrix_32_z_abs,47,8,MR8,MR7,0.18829604116271095,0.18829604116271095,0.8117039588372891
matrix_32_z_abs,47,8,MR2,MR7,0.2922660270539059,0.2922660270539059,0.7077339729460941
matrix_32_z_abs,47,8,MR3,MR5,0.21652279505046002,0.21652279505046002,0.78347720494954
matrix_32_z_abs,47,8,MR8,MR5,0.1789388873050142,0.1789388873050142,0.8210611126949858
matrix_32_z_abs,47,8,MR2,MR5,0.3125132767789826,0.3125132767789826,0.6874867232210173
matrix_32_z_abs,47,8,MR7,MR5,0.20229721692391936,0.20229721692391936,0.7977027830760807
matrix_32_z_abs,47,8,MR3,MR1,0.2863124357166371,0.2863124357166371,0.7136875642833629
matrix_32_z_abs,47,8,MR8,MR1,0.2743752498587312,0.2743752498587312,0.7256247501412688
matrix_32_z_abs,47,8,MR2,MR1,0.2627467408458966,0.2627467408458966,0.7372532591541034
matrix_32_z_abs,47,8,MR7,MR1,0.28017375309115283,0.28017375309115283,0.7198262469088472
matrix_32_z_abs,47,8,MR5,MR1,0.27908236829249317,0.27908236829249317,0.7209176317075068
matrix_32_z_abs,47,8,MR3,MR6,0.26350690570461965,0.26350690570461965,0.7364930942953803
matrix_32_z_abs,47,8,MR8,MR6,0.10584851466840153,0.10584851466840153,0.8941514853315985
matrix_32_z_abs,47,8,MR2,MR6,0.30985070832968103,0.30985070832968103,0.6901492916703189
matrix_32_z_abs,47,8,MR7,MR6,0.16107548395742935,0.16107548395742935,0.8389245160425707
matrix_32_z_abs,47,8,MR5,MR6,0.20194322656795105,0.20194322656795105,0.798056773432049
matrix_32_z_abs,47,8,MR1,MR6,0.23069958801796375,0.23069958801796375,0.7693004119820362
matrix_32_z_abs,47,8,MR3,MR4,0.21497104913899387,0.21497104913899387,0.7850289508610061
matrix_32_z_abs,47,8,MR8,MR4,0.0907492754432523,0.0907492754432523,0.9092507245567477
matrix_32_z_abs,47,8,MR2,MR4,0.11991876570961947,0.11991876570961947,0.8800812342903805
matrix_32_z_abs,47,8,MR7,MR4,0.14619856780975415,0.14619856780975415,0.8538014321902458
matrix_32_z_abs,47,8,MR5,MR4,0.11389108542591592,0.11389108542591592,0.8861089145740841
matrix_32_z_abs,47,8,MR1,MR4,0.09073558910017211,0.09073558910017211,0.9092644108998279
matrix_32_z_abs,47,8,MR6,MR4,0.08782217555497386,0.08782217555497386,0.9121778244450262
matrix_32_z_abs,48,8,MR5,MR2,0.2767297113478603,0.2767297113478603,0.7232702886521397
matrix_32_z_abs,48,8,MR5,MR1,0.2569355317394847,0.2569355317394847,0.7430644682605153
matrix_32_z_abs,48,8,MR2,MR1,0.31420262734786064,0.31420262734786064,0.6857973726521394
matrix_32_z_abs,48,8,MR5,MR8,0.27579379686708355,0.27579379686708355,0.7242062031329164
matrix_32_z_abs,48,8,MR2,MR8,0.4201177128547833,0.4201177128547833,0.5798822871452167
matrix_32_z_abs,48,8,MR1,MR8,0.26537983324156905,0.26537983324156905,0.7346201667584309
matrix_32_z_abs,48,8,MR5,MR6,0.26060717743788203,0.26060717743788203,0.739392822562118
matrix_32_z_abs,48,8,MR2,MR6,0.38779653206638504,0.38779653206638504,0.612203467933615
matrix_32_z_abs,48,8,MR1,MR6,0.28985109435303447,0.28985109435303447,0.7101489056469655
matrix_32_z_abs,48,8,MR8,MR6,0.33340364908906794,0.33340364908906794,0.6665963509109321
matrix_32_z_abs,48,8,MR5,MR4,0.13579191574603927,0.13579191574603927,0.8642080842539608
matrix_32_z_abs,48,8,MR2,MR4,0.08647968389581141,0.08647968389581141,0.9135203161041886
matrix_32_z_abs,48,8,MR1,MR4,0.06944491999068762,0.06944491999068762,0.9305550800093124
matrix_32_z_abs,48,8,MR8,MR4,0.11754988265549608,0.11754988265549608,0.882450117344504
matrix_32_z_abs,48,8,MR6,MR4,0.08615098716036938,0.08615098716036938,0.9138490128396306
matrix_32_z_abs,48,8,MR5,MR3,0.12010627854806877,0.12010627854806877,0.8798937214519312
matrix_32_z_abs,48,8,MR2,MR3,0.16828938241421465,0.16828938241421465,0.83171061758578535
matrix_32_z_abs,48,8,MR1,MR3,0.11241936975102734,0.11241936975102734,0.8875806302489726
matrix_32_z_abs,48,8,MR8,MR3,0.21365839671388412,0.21365839671388412,0.7863416032861159
matrix_32_z_abs,48,8,MR6,MR3,0.10797750346653322,0.10797750346653322,0.8920224965334668
matrix_32_z_abs,48,8,MR4,MR3,0.05100134493122343,0.05100134493122343,0.9489986550687766
matrix_32_z_abs,48,8,MR5,MR7,0.1801078387343637,0.1801078387343637,0.8198921612656362
matrix_32_z_abs,48,8,MR2,MR7,0.15364250994691647,0.15364250994691647,0.8463574900530835
matrix_32_z_abs,48,8,MR1,MR7,0.16720667660994093,0.16720667660994093,0.8327933233900591
matrix_32_z_abs,48,8,MR8,MR7,0.14076777644133684,0.14076777644133684,0.8592322235586631
matrix_32_z_abs,48,8,MR6,MR7,0.13968713081756962,0.13968713081756962,0.8603128691824304
matrix_32_z_abs,48,8,MR4,MR7,0.08327532429531763,0.08327532429531763,0.9167246757046824
matrix_32_z_abs,48,8,MR3,MR7,0.0737965287347213,0.0737965287347213,0.9262034712652787
matrix_32_z_abs,49,8,MR2,MR7,0.33135025116770694,0.33135025116770694,0.6686497488322931
matrix_32_z_abs,49,8,MR2,MR8,0.2943396941023141,0.2943396941023141,0.7056603058976859
matrix_32_z_abs,49,8,MR7,MR8,0.3643731256252481,0.3643731256252481,0.635626874374752
matrix_32_z_abs,49,8,MR2,MR3,0.22339771532906139,0.22339771532906139,0.7766022846709386
matrix_32_z_abs,49,8,MR7,MR3,0.201751021703176,0.201751021703176,0.7982489782968241
matrix_32_z_abs,49,8,MR8,MR3,0.12080968597870739,0.12080968597870739,0.8791903140212927
matrix_32_z_abs,49,8,MR2,MR4,0.2678164689727299,0.2678164689727299,0.7321835310272701
matrix_32_z_abs,49,8,MR7,MR4,0.3104197417415199,0.3104197417415199,0.6895802582584801
matrix_32_z_abs,49,8,MR8,MR4,0.32955144170321843,0.32955144170321843,0.6704485582967816
matrix_32_z_abs,49,8,MR3,MR4,0.18452213516457744,0.18452213516457744,0.8154778648354226
matrix_32_z_abs,49,8,MR2,MR6,0.2260203617133819,0.2260203617133819,0.7739796382866181
matrix_32_z_abs,49,8,MR7,MR6,0.18308392449761018,0.18308392449761018,0.8169160755023899
matrix_32_z_abs,49,8,MR8,MR6,0.29882195814218926,0.29882195814218926,0.7011780418578107
matrix_32_z_abs,49,8,MR3,MR6,0.1003868368011978,0.1003868368011978,0.8996131631988022
matrix_32_z_abs,49,8,MR4,MR6,0.23209393010301824,0.23209393010301824,0.7679060698969817
matrix_32_z_abs,49,8,MR2,MR5,0.24145322304222952,0.24145322304222952,0.7585467769577705
matrix_32_z_abs,49,8,MR7,MR5,0.10597061964054291,0.10597061964054291,0.8940293803594571
matrix_32_z_abs,49,8,MR8,MR5,0.14638175879895812,0.14638175879895812,0.8536182412010419
matrix_32_z_abs,49,8,MR3,MR5,0.0410617075704213,0.0410617075704213,0.9589382924295787
matrix_32_z_abs,49,8,MR4,MR5,0.09562844146636833,0.09562844146636833,0.9043715585336317
matrix_32_z_abs,49,8,MR6,MR5,0.08339612058621078,0.08339612058621078,0.9166038794137892
matrix_32_z_abs,49,8,MR2,MR1,0.17218302470759442,0.17218302470759442,0.8278169752924056
matrix_32_z_abs,49,8,MR7,MR1,0.27017211039916006,0.27017211039916006,0.7298278896008399
matrix_32_z_abs,49,8,MR8,MR1,0.25022003536156295,0.25022003536156295,0.7497799646384371
matrix_32_z_abs,49,8,MR3,MR1,0.07794154785654712,0.07794154785654712,0.9220584521434528
matrix_32_z_abs,49,8,MR4,MR1,0.13295368985902162,0.13295368985902162,0.8670463101409784
matrix_32_z_abs,49,8,MR6,MR1,0.19415311197109694,0.19415311197109694,0.805846888028903
matrix_32_z_abs,49,8,MR5,MR1,0.08674647062566317,0.08674647062566317,0.9132535293743368
matrix_32_z_abs,50,8,MR8,MR5,0.31000880441222656,0.31000880441222656,0.6899911955877734
matrix_32_z_abs,50,8,MR8,MR2,0.27235815197557073,0.27235815197557073,0.7276418480244293
matrix_32_z_abs,50,8,MR5,MR2,0.20433374654708358,0.20433374654708358,0.7956662534529164
matrix_32_z_abs,50,8,MR8,MR3,0.22133785508166148,0.22133785508166148,0.7786621449183385
matrix_32_z_abs,50,8,MR5,MR3,0.3664408197614812,0.3664408197614812,0.6335591802385188
matrix_32_z_abs,50,8,MR2,MR3,0.24584651778387803,0.24584651778387803,0.754153482216122
matrix_32_z_abs,50,8,MR8,MR6,0.25219070784619896,0.25219070784619896,0.7478092921538011
matrix_32_z_abs,50,8,MR5,MR6,0.43086053253149165,0.43086053253149165,0.5691394674685084
matrix_32_z_abs,50,8,MR2,MR6,0.22688589259692593,0.22688589259692593,0.7731141074030741
matrix_32_z_abs,50,8,MR3,MR6,0.2607877982965508,0.2607877982965508,0.7392122017034493
matrix_32_z_abs,50,8,MR8,MR1,0.37057491049254626,0.37057491049254626,0.6294250895074538
matrix_32_z_abs,50,8,MR5,MR1,0.23953707553546774,0.23953707553546774,0.7604629244645322
matrix_32_z_abs,50,8,MR2,MR1,0.13784895414749285,0.13784895414749285,0.8621510458525071
matrix_32_z_abs,50,8,MR3,MR1,0.16906940311588373,0.16906940311588373,0.8309305968841163
matrix_32_z_abs,50,8,MR6,MR1,0.2435296934869848,0.2435296934869848,0.7564703065130152
matrix_32_z_abs,50,8,MR8,MR4,0.2970149400401376,0.2970149400401376,0.7029850599598624
matrix_32_z_abs,50,8,MR5,MR4,0.34944359766790917,0.34944359766790917,0.6505564023320909
matrix_32_z_abs,50,8,MR2,MR4,0.17373294042314527,0.17373294042314527,0.8262670595768548
matrix_32_z_abs,50,8,MR3,MR4,0.38448040393533756,0.38448040393533756,0.6155195960646624
matrix_32_z_abs,50,8,MR6,MR4,0.2507594760514741,0.2507594760514741,0.7492405239485259
matrix_32_z_abs,50,8,MR1,MR4,0.24103998454780828,0.24103998454780828,0.7589600154521917
matrix_32_z_abs,50,8,MR8,MR7,0.033817967607048895,0.033817967607048895,0.9661820323929511
matrix_32_z_abs,50,8,MR5,MR7,0.0968105389797871,0.0968105389797871,0.9031894610202129
matrix_32_z_abs,50,8,MR2,MR7,0.10604641067778962,0.10604641067778962,0.8939535893222104
matrix_32_z_abs,50,8,MR3,MR7,0.06537920626629416,0.06537920626629416,0.9346207937337059
matrix_32_z_abs,50,8,MR6,MR7,0.00910248871113631,0.00910248871113631,0.9908975112888637
matrix_32_z_abs,50,8,MR1,MR7,0.16709651486655544,0.16709651486655544,0.8329034851334446
matrix_32_z_abs,50,8,MR4,MR7,0.08323017522756429,0.08323017522756429,0.9167698247724357
matrix_32_z_abs,51,8,MR1,MR4,0.35647216044994373,0.35647216044994373,0.6435278395500563
matrix_32_z_abs,51,8,MR1,MR2,0.24187066933663884,0.24187066933663884,0.7581293306633612
matrix_32_z_abs,51,8,MR4,MR2,0.2774041464249159,0.2774041464249159,0.722595853575084
matrix_32_z_abs,51,8,MR1,MR5,0.42281202176906413,0.42281202176906413,0.5771879782309359
matrix_32_z_abs,51,8,MR4,MR5,0.27339798042496843,0.27339798042496843,0.7266020195750316
matrix_32_z_abs,51,8,MR2,MR5,0.17354706935471204,0.17354706935471204,0.8264529306452879
matrix_32_z_abs,51,8,MR1,MR3,0.24833443376960093,0.24833443376960093,0.751665566230399
matrix_32_z_abs,51,8,MR4,MR3,0.15603429472800584,0.15603429472800584,0.8439657052719942
matrix_32_z_abs,51,8,MR2,MR3,0.11735655623624154,0.11735655623624154,0.8826434437637585
matrix_32_z_abs,51,8,MR5,MR3,0.16871454397817623,0.16871454397817623,0.8312854560218238
matrix_32_z_abs,51,8,MR1,MR6,0.25160748661066384,0.25160748661066384,0.7483925133893361
matrix_32_z_abs,51,8,MR4,MR6,0.3403423269584531,0.3403423269584531,0.6596576730415469
matrix_32_z_abs,51,8,MR2,MR6,0.3511852692439468,0.3511852692439468,0.6488147307560532
matrix_32_z_abs,51,8,MR5,MR6,0.20774066057326276,0.20774066057326276,0.7922593394267372
matrix_32_z_abs,51,8,MR3,MR6,0.1148220233141566,0.1148220233141566,0.8851779766858434
matrix_32_z_abs,51,8,MR1,MR7,0.29414952507274233,0.29414952507274233,0.7058504749272576
matrix_32_z_abs,51,8,MR4,MR7,0.20564812767458587,0.20564812767458587,0.7943518723254142
matrix_32_z_abs,51,8,MR2,MR7,0.25194129793940734,0.25194129793940734,0.7480587020605927
matrix_32_z_abs,51,8,MR5,MR7,0.24746700341347477,0.24746700341347477,0.7525329965865253
matrix_32_z_abs,51,8,MR3,MR7,0.3642981445287234,0.3642981445287234,0.6357018554712766
matrix_32_z_abs,51,8,MR6,MR7,0.22663893115485978,0.22663893115485978,0.7733610688451402
matrix_32_z_abs,51,8,MR1,MR8,0.19366062964055222,0.19366062964055222,0.8063393703594478
matrix_32_z_abs,51,8,MR4,MR8,0.16764993409338963,0.16764993409338963,0.8323500659066103
matrix_32_z_abs,51,8,MR2,MR8,0.142193187739641,0.142193187739641,0.857806812260359
matrix_32_z_abs,51,8,MR5,MR8,0.1348696261625893,0.1348696261625893,0.8651303738374108
matrix_32_z_abs,51,8,MR3,MR8,0.03213003742722228,0.03213003742722228,0.9678699625727777
matrix_32_z_abs,51,8,MR6,MR8,0.06129588240196603,0.06129588240196603,0.938704117598034
matrix_32_z_abs,51,8,MR7,MR8,0.07997996256785704,0.07997996256785704,0.920020037432143
matrix_32_z_abs,52,8,MR4,MR1,0.31411611622634567,0.31411611622634567,0.6858838837736543
matrix_32_z_abs,52,8,MR4,MR5,0.34471205355209966,0.34471205355209966,0.6552879464479003
matrix_32_z_abs,52,8,MR1,MR5,0.19049294027986566,0.19049294027986566,0.8095070597201344
matrix_32_z_abs,52,8,MR4,MR8,0.2958085950643547,0.2958085950643547,0.7041914049356452
matrix_32_z_abs,52,8,MR1,MR8,0.23403573626954616,0.23403573626954616,0.7659642637304538
matrix_32_z_abs,52,8,MR5,MR8,0.3982771996369789,0.3982771996369789,0.6017228003630211
matrix_32_z_abs,52,8,MR4,MR6,0.24674910316501597,0.24674910316501597,0.753250896834984
matrix_32_z_abs,52,8,MR1,MR6,0.2038394522205916,0.2038394522205916,0.7961605477794084
matrix_32_z_abs,52,8,MR5,MR6,0.2895540073263664,0.2895540073263664,0.7104459926736336
matrix_32_z_abs,52,8,MR8,MR6,0.22702184558984118,0.22702184558984118,0.7729781544101588
matrix_32_z_abs,52,8,MR4,MR3,0.32184600670007585,0.32184600670007585,0.6781539932999241
matrix_32_z_abs,52,8,MR1,MR3,0.31158897733573654,0.31158897733573654,0.6884110226642635
matrix_32_z_abs,52,8,MR5,MR3,0.33074721894360115,0.33074721894360115,0.6692527810563988
matrix_32_z_abs,52,8,MR8,MR3,0.2600459981805931,0.2600459981805931,0.7399540018194068
matrix_32_z_abs,52,8,MR6,MR3,0.1652258884329256,0.1652258884329256,0.8347741115670744
matrix_32_z_abs,52,8,MR4,MR7,0.3223816922400901,0.3223816922400901,0.6776183077599098
matrix_32_z_abs,52,8,MR1,MR7,0.1705390015545035,0.1705390015545035,0.8294609984454965
matrix_32_z_abs,52,8,MR5,MR7,0.22231344799645228,0.22231344799645228,0.7776865520035477
matrix_32_z_abs,52,8,MR8,MR7,0.26108427768468384,0.26108427768468384,0.7389157223153162
matrix_32_z_abs,52,8,MR6,MR7,0.10533144771939651,0.10533144771939651,0.8946685522806035
matrix_32_z_abs,52,8,MR3,MR7,0.24852335980233992,0.24852335980233992,0.75147664019766
matrix_32_z_abs,52,8,MR4,MR2,0.14924919939602874,0.14924919939602874,0.8507508006039712
matrix_32_z_abs,52,8,MR1,MR2,0.1350083244911887,0.1350083244911887,0.8649916755088113
matrix_32_z_abs,52,8,MR5,MR2,0.12423185419347803,0.12423185419347803,0.875768145806522
matrix_32_z_abs,52,8,MR8,MR2,0.09951143063194198,0.09951143063194198,0.900488569368058
matrix_32_z_abs,52,8,MR6,MR2,0.04687512785010643,0.04687512785010643,0.9531248721498936
matrix_32_z_abs,52,8,MR3,MR2,0.10686547618307096,0.10686547618307096,0.893134523816929
matrix_32_z_abs,52,8,MR7,MR2,0.015624351902864972,0.015624351902864972,0.9843756480971351
matrix_32_z_abs,53,8,MR1,MR3,0.3105195177485333,0.3105195177485333,0.6894804822514666
matrix_32_z_abs,53,8,MR1,MR6,0.3921888144956406,0.3921888144956406,0.6078111855043594
matrix_32_z_abs,53,8,MR3,MR6,0.3298893410702535,0.3298893410702535,0.6701106589297465
matrix_32_z_abs,53,8,MR1,MR4,0.37729768530658625,0.37729768530658625,0.6227023146934137
matrix_32_z_abs,53,8,MR3,MR4,0.2397434538541407,0.2397434538541407,0.7602565461458592
matrix_32_z_abs,53,8,MR6,MR4,0.38324362236707804,0.38324362236707804,0.6167563776329219
matrix_32_z_abs,53,8,MR1,MR8,0.344542158218603,0.344542158218603,0.655457841781397
matrix_32_z_abs,53,8,MR3,MR8,0.17243929532797952,0.17243929532797952,0.8275607046720205
matrix_32_z_abs,53,8,MR6,MR8,0.32654704040578203,0.32654704040578203,0.673452959594218
matrix_32_z_abs,53,8,MR4,MR8,0.3335937071740313,0.3335937071740313,0.6664062928259686
matrix_32_z_abs,53,8,MR1,MR5,0.17724758552689687,0.17724758552689687,0.8227524144731031
matrix_32_z_abs,53,8,MR3,MR5,0.20326346985500043,0.20326346985500043,0.7967365301449996
matrix_32_z_abs,53,8,MR6,MR5,0.3394611050156311,0.3394611050156311,0.6605388949843689
matrix_32_z_abs,53,8,MR4,MR5,0.31973710392430277,0.31973710392430277,0.6802628960756972
matrix_32_z_abs,53,8,MR8,MR5,0.25497173485195224,0.25497173485195224,0.7450282651480478
matrix_32_z_abs,53,8,MR1,MR7,0.2545683801564994,0.2545683801564994,0.7454316198435006
matrix_32_z_abs,53,8,MR3,MR7,0.234749175174891,0.234749175174891,0.765250824825109
matrix_32_z_abs,53,8,MR6,MR7,0.16087688410790296,0.16087688410790296,0.8391231158920971
matrix_32_z_abs,53,8,MR4,MR7,0.25877069206083897,0.25877069206083897,0.741229307939161
matrix_32_z_abs,53,8,MR8,MR7,0.23032062859759742,0.23032062859759742,0.7696793714024026
matrix_32_z_abs,53,8,MR5,MR7,0.12254391035564707,0.12254391035564707,0.877456089644353
matrix_32_z_abs,53,8,MR1,MR2,0.059933187920752695,0.059933187920752695,0.9400668120792472
matrix_32_z_abs,53,8,MR3,MR2,-0.016821012294397353,0.016821012294397353,0.9831789877056026
matrix_32_z_abs,53,8,MR6,MR2,0.16581974071618902,0.16581974071618902,0.834180259283811
matrix_32_z_abs,53,8,MR4,MR2,0.17218568696949524,0.17218568696949524,0.8278143130305048
matrix_32_z_abs,53,8,MR8,MR2,0.11955768630320052,0.11955768630320052,0.8804423136967995
matrix_32_z_abs,53,8,MR5,MR2,0.22394248081941157,0.22394248081941157,0.7760575191805884
matrix_32_z_abs,53,8,MR7,MR2,0.03379352960324474,0.03379352960324474,0.9662064703967552
matrix_32_z_abs,54,8,MR6,MR2,0.2579529589611297,0.2579529589611297,0.7420470410388703
matrix_32_z_abs,54,8,MR6,MR8,0.20415524364323562,0.20415524364323562,0.7958447563567643
matrix_32_z_abs,54,8,MR2,MR8,0.34591784625146205,0.34591784625146205,0.654082153748538
matrix_32_z_abs,54,8,MR6,MR1,0.18967167028583673,0.18967167028583673,0.8103283297141632
matrix_32_z_abs,54,8,MR2,MR1,0.2294976474837235,0.2294976474837235,0.7705023525162765
matrix_32_z_abs,54,8,MR8,MR1,0.18639897451890408,0.18639897451890408,0.8136010254810959
matrix_32_z_abs,54,8,MR6,MR5,0.1877240002121105,0.1877240002121105,0.8122759997878894
matrix_32_z_abs,54,8,MR2,MR5,0.23259523158821896,0.23259523158821896,0.7674047684117811
matrix_32_z_abs,54,8,MR8,MR5,0.20292500992364199,0.20292500992364199,0.7970749900763581
matrix_32_z_abs,54,8,MR1,MR5,0.10498539572522542,0.10498539572522542,0.8950146042747746
matrix_32_z_abs,54,8,MR6,MR4,0.33259796707745104,0.33259796707745104,0.667402032922549
matrix_32_z_abs,54,8,MR2,MR4,0.3145113582507689,0.3145113582507689,0.6854886417492311
matrix_32_z_abs,54,8,MR8,MR4,0.2763481799183498,0.2763481799183498,0.7236518200816502
matrix_32_z_abs,54,8,MR1,MR4,0.13710695715224658,0.13710695715224658,0.8628930428477535
matrix_32_z_abs,54,8,MR5,MR4,0.20805391409355392,0.20805391409355392,0.7919460859064461
matrix_32_z_abs,54,8,MR6,MR3,0.1687353252174169,0.1687353252174169,0.8312646747825831
matrix_32_z_abs,54,8,MR2,MR3,0.32165149239831975,0.32165149239831975,0.6783485076016802
matrix_32_z_abs,54,8,MR8,MR3,0.21251489068883694,0.21251489068883694,0.787485109311163
matrix_32_z_abs,54,8,MR1,MR3,0.17032700411117013,0.17032700411117013,0.8296729958888298
matrix_32_z_abs,54,8,MR5,MR3,0.13475627612391272,0.13475627612391272,0.8652437238760873
matrix_32_z_abs,54,8,MR4,MR3,0.24814852899588377,0.24814852899588377,0.7518514710041162
matrix_32_z_abs,54,8,MR6,MR7,0.30105575362875137,0.30105575362875137,0.6989442463712486
matrix_32_z_abs,54,8,MR2,MR7,0.20146013898058476,0.20146013898058476,0.7985398610194152
matrix_32_z_abs,54,8,MR8,MR7,0.11754888587004038,0.11754888587004038,0.8824511141299596
matrix_32_z_abs,54,8,MR1,MR7,0.2504247131026069,0.2504247131026069,0.7495752868973931
matrix_32_z_abs,54,8,MR5,MR7,0.11746202275469088,0.11746202275469088,0.8825379772453091
matrix_32_z_abs,54,8,MR4,MR7,0.20669838502634807,0.20669838502634807,0.7933016149736519
matrix_32_z_abs,54,8,MR3,MR7,0.15065653998971068,0.15065653998971068,0.8493434600102894
matrix_32_z_abs,55,8,MR5,MR6,0.30326401049426976,0.30326401049426976,0.6967359895057302
matrix_32_z_abs,55,8,MR5,MR7,0.30670096114541123,0.30670096114541123,0.6932990388545888
matrix_32_z_abs,55,8,MR6,MR7,0.27688156063821273,0.27688156063821273,0.7231184393617873
matrix_32_z_abs,55,8,MR5,MR3,0.337030907232151,0.337030907232151,0.662969092767849
matrix_32_z_abs,55,8,MR6,MR3,0.3738019005136683,0.3738019005136683,0.6261980994863316
matrix_32_z_abs,55,8,MR7,MR3,0.24069342936221105,0.24069342936221105,0.759306570637789
matrix_32_z_abs,55,8,MR5,MR1,0.2709879882779882,0.2709879882779882,0.7290120117220118
matrix_32_z_abs,55,8,MR6,MR1,0.3469859681518581,0.3469859681518581,0.6530140318481419
