analysis_sample,matrix_name,bootstrap_id,n_factors,status,n_bootstrap_draws,n_rows_used,n_rows_dropped,n_unique_participants,n_variable_features,n_constant_features,RMSR,TLI,RMSEA,BIC,mean_abs_factor_correlation,var_abs_factor_correlation,mean_factor_distance,var_factor_distance,warning_flag,warning_message,error_message
WHY_EUROPE,matrix_32_z_abs,20,2,ok,130,130,0,121,32,0,0.05564071006853533,0.6815969017322058,0.049477304098356226,-1533.4877040828278,0.32468501475215833,NA,0.6753149852478417,NA,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,20,3,ok,130,130,0,121,32,0,0.04985052650371537,0.7540635803881109,0.0430732889171916,-1458.2927549772908,0.26146358750352117,0.0019525828965568266,0.7385364124964788,0.0019525828965568284,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,20,4,ok,130,130,0,121,32,0,0.04497265163417605,0.8043438119340497,0.03803064591725447,-1373.2380936598665,0.20088388349506187,0.003457077028867046,0.7991161165049381,0.003457077028867045,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,20,5,ok,130,130,0,121,32,0,0.04035888490301711,0.8736981024533478,0.030020456383346876,-1294.9475228051256,0.18889231548217003,0.002862620469712823,0.81110768451783,0.002862620469712822,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,20,6,ok,130,130,0,121,32,0,0.03670963279408085,0.9056931322906395,0.02548324596945607,-1204.340176609729,0.16058565452345494,0.003960182321484342,0.839414345476545,0.0039601823214843405,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,20,7,ok,130,130,0,121,32,0,0.03301862061745443,0.9506756949020454,0.017515628259354387,-1119.2303695368735,0.14962576384454368,0.00360089792768578,0.8503742361554564,0.0036008979276857802,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,20,8,ok,130,130,0,121,32,0,0.029813231727697093,1.0002597761492762,0,-1036.5656605298536,0.14474349520228935,0.0032849425696298323,0.8552565047977106,0.003284942569629832,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,21,2,ok,156,156,0,135,32,0,0.050995994400353455,0.7037680463372646,0.05492388114368086,-1547.0265957891488,0.17380126818335415,NA,0.8261987318166458,NA,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,21,3,ok,156,156,0,135,32,0,0.04662171361442723,0.7236789956394215,0.05281487138693237,-1454.1273028300461,0.11670437158039684,0.011349083482307194,0.8832956284196032,0.01134908348230719,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,21,4,ok,156,156,0,135,32,0,0.042561760882193087,0.7560835297903271,0.04937917832841504,-1369.9728785281122,0.20291050010079353,0.018005416882207047,0.7970894998992064,0.018005416882207043,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,21,5,ok,156,156,0,135,32,0,0.039276524537986544,0.7739630388411187,0.047315993383977635,-1278.1762773060605,0.18369167573408973,0.010627739143071396,0.8163083242659103,0.010627739143071396,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,21,6,ok,156,156,0,135,32,0,0.03578276913889026,0.8006995590298289,0.04419794739675389,-1192.6340903109262,0.17328528497710022,0.011096285369954498,0.8267147150228998,0.011096285369954504,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,21,7,ok,156,156,0,135,32,0,0.03268260778206285,0.8302396613946074,0.0405520465144214,-1109.5521224192507,0.15893978375302453,0.008063656191862962,0.8410602162469755,0.008063656191862962,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,21,8,ok,156,156,0,135,32,0,0.02951602751288089,0.8676725921545008,0.035529606696195905,-1030.8559254681654,0.14836617701469684,0.007270368160125094,0.8516338229853032,0.007270368160125092,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,22,2,ok,129,129,0,123,32,0,0.05615293298558876,0.6912169850791692,0.050322344925830216,-1526.4671326449206,0.21043016663143127,NA,0.7895698333685688,NA,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,22,3,ok,129,129,0,123,32,0,0.04959819751991512,0.7596548116907281,0.04399075979864086,-1451.7513976096643,0.20341319727634954,0.01808894325413842,0.7965868027236505,0.018088943254138408,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,22,4,ok,129,129,0,123,32,0,0.04287539156898572,0.8448299452148493,0.03483409846266734,-1382.105572331075,0.14992927107480933,0.007859083540157536,0.8500707289251906,0.007859083540157533,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,22,5,ok,129,129,0,123,32,0,0.03882746784653092,0.8829445387712402,0.0298252163438715,-1293.08808099296,0.15677465849704383,0.01552156605278162,0.8432253415029561,0.01552156605278162,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,22,6,ok,129,129,0,123,32,0,0.03497149289237367,0.9379912094169663,0.02090331996069392,-1210.8070900242362,0.15274084886063438,0.010572088908142254,0.8472591511393657,0.010572088908142253,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,22,7,ok,129,129,0,123,32,0,0.03158363783760265,0.982760473002976,0.008726000476712301,-1125.7579918199426,0.1298534973652924,0.006721155184654594,0.8701465026347076,0.006721155184654594,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,22,8,ok,129,129,0,123,32,0,0.028243034417840932,1.0480384731628076,0,-1047.4440847057972,0.11053342397153995,0.009127269703496794,0.88946657602846,0.009127269703496796,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,23,2,ok,148,148,0,138,32,0,0.051576032110039235,0.7218518615545843,0.04587516248841861,-1592.9806016100847,0.4161703742606898,NA,0.5838296257393102,NA,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,23,3,ok,148,148,0,138,32,0,0.047429827291985166,0.7470029742326137,0.043495537935158556,-1495.2968433201854,0.18210655098670603,0.034631075844564686,0.817893449013294,0.03463107584456469,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,23,4,ok,148,148,0,138,32,0,0.0432610363084744,0.791776023638847,0.03916545878301015,-1407.5069043351896,0.24293905728186366,0.004311254112404605,0.7570609427181363,0.004311254112404604,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,23,5,ok,148,148,0,138,32,0,0.03939056452564647,0.8315105710329689,0.034933048738479404,-1318.191666501385,0.22292875299390344,0.0029308179451467834,0.7770712470060965,0.0029308179451467842,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,23,6,ok,148,148,0,138,32,0,0.0356131211361164,0.8682190306513164,0.030576926138581425,-1228.7998628722194,0.15999121368687103,0.0126178934444575,0.840008786313129,0.0126178934444575,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,23,7,ok,148,148,0,138,32,0,0.032132262082834075,0.9215534528726675,0.023071751869119604,-1146.1070930713454,0.14187032122129384,0.00959240637885372,0.8581296787787062,0.009592406378853719,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,23,8,ok,148,148,0,138,32,0,0.028558393687749182,0.9571167246236751,0.016342069903406285,-1058.836963419542,0.12077588442670797,0.008405978466567756,0.879224115573292,0.008405978466567758,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,24,2,ok,155,155,0,139,32,0,0.055636825877411825,0.62400231619821,0.0677724651378942,-1439.725008937701,0.24842949081358037,NA,0.7515705091864197,NA,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,24,3,ok,155,155,0,139,32,0,0.04888753869234721,0.6954428531361448,0.06070778821596226,-1396.6727073661932,0.2607683871185094,0.013356833517528489,0.7392316128814905,0.013356833517528498,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,24,4,ok,155,155,0,139,32,0,0.0428714598427927,0.7551751493568954,0.05415430308832188,-1339.8044674625703,0.2471501710077301,0.007017345179628143,0.7528498289922699,0.007017345179628144,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,24,5,ok,155,155,0,139,32,0,0.038438608851045865,0.7838768284949876,0.05064386596108636,-1259.2280510241535,0.17481499122687907,0.014356835861987237,0.825185008773121,0.014356835861987232,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,24,6,ok,155,155,0,139,32,0,0.03464377798253013,0.8158047285065597,0.046512134964522014,-1180.8129239558373,0.16725522465814677,0.010134833126675768,0.8327447753418532,0.010134833126675772,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,24,7,ok,155,155,0,139,32,0,0.03084410734493077,0.8607752962759789,0.04015747691291562,-1109.5836904891464,0.16791676166064773,0.005004287698762025,0.8320832383393523,0.005004287698762024,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,24,8,ok,155,155,0,139,32,0,0.028140699908958382,0.8778721142733875,0.03739809156017373,-1023.7991109317645,0.157794121822846,0.0056200488903824855,0.842205878177154,0.005620048890382486,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,25,2,ok,141,141,0,133,32,0,0.05226213852086082,0.7478338894979689,0.05532033913552059,-1519.8772421288104,0.3406701016953609,NA,0.6593298983046392,NA,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,25,3,ok,141,141,0,133,32,0,0.04671508196486085,0.7936546813142212,0.049739586260427716,-1447.8900599165147,0.2895057416409651,0.014631516638287961,0.7104942583590349,0.014631516638287961,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,25,4,ok,141,141,0,133,32,0,0.04148081817241781,0.8553233164511378,0.04128873149551089,-1384.2659909457648,0.25312585088357037,0.004726508458494164,0.7468741491164297,0.0047265084584941644,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,25,5,ok,141,141,0,133,32,0,0.03534573518016177,0.9171677120489795,0.030756144135492332,-1317.6508450433878,0.19068112937885182,0.011605889048897861,0.8093188706211482,0.011605889048897866,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,25,6,ok,141,141,0,133,32,0,0.031943313925019375,0.9371657641211902,0.026437343924761256,-1225.938519277469,0.1991682646530696,0.010175391891260915,0.8008317353469304,0.010175391891260913,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,25,7,ok,141,141,0,133,32,0,0.028866729395259843,0.955898351361176,0.021701785313150406,-1135.4367109979967,0.18180127641753777,0.006333840352141945,0.8181987235824623,0.006333840352141946,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,25,8,ok,141,141,0,133,32,0,0.026533616418156925,0.9705550332881616,0.017164259584623632,-1045.2205739408091,0.17099198032549537,0.006278364215652371,0.8290080196745047,0.00627836421565237,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,26,2,ok,145,145,0,136,32,0,0.05407176313194922,0.6401199571261841,0.05735222207870095,-1512.4014858858259,0.18307393661077842,NA,0.8169260633892216,NA,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,26,3,ok,145,145,0,136,32,0,0.04864345621796762,0.6736444402572694,0.05432847916817495,-1427.3492965710286,0.2216254552288326,0.01076702116880655,0.7783745447711674,0.010767021168806543,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,26,4,ok,145,145,0,136,32,0,0.04356001544368394,0.7411566645562652,0.04806056714965781,-1359.4397610803553,0.19413442960977312,0.008792191907867236,0.8058655703902269,0.008792191907867234,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,26,5,ok,145,145,0,136,32,0,0.03846823290953122,0.8057233252964737,0.041300573052721154,-1287.9702550287209,0.17579915457227144,0.003879880989734143,0.8242008454277285,0.003879880989734143,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,26,6,ok,145,145,0,136,32,0,0.035054049674688385,0.8263298761918216,0.03880026300931355,-1196.7277148087119,0.16237526441569863,0.005391939207152302,0.8376247355843014,0.005391939207152302,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,26,7,ok,145,145,0,136,32,0,0.03183796842573346,0.8451306423633107,0.036394691093952415,-1106.873757467574,0.15282781331880166,0.0052468817245487475,0.8471721866811983,0.00524688172454875,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,26,8,ok,145,145,0,136,32,0,0.028938718478908373,0.864051985382768,0.03384845983852838,-1019.3809213061061,0.1251440611254653,0.006811641589695162,0.8748559388745347,0.006811641589695162,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,27,2,ok,113,113,0,107,32,0,0.06366724678154319,0.4789322313816963,0.06287560854186842,-1416.6597760404838,0.18046670564543638,NA,0.8195332943545637,NA,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,27,3,ok,113,113,0,107,32,0,0.05638931224561847,0.5815350127479788,0.05579130794467673,-1356.7911956046266,0.15467230855686342,2.02690028372408e-4,0.8453276914431366,2.0269002837240837e-4,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,27,4,ok,113,113,0,107,32,0,0.051177999283673774,0.6232632566252285,0.05246323406395614,-1274.3822130659992,0.14231508225098186,0.0031373369347100894,0.8576849177490181,0.003137336934710088,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,27,5,ok,113,113,0,107,32,0,0.04547759450888981,0.6978533904929639,0.04645542289515449,-1202.209258802842,0.12243059155568378,0.004082281936445232,0.8775694084443162,0.004082281936445233,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,27,6,ok,113,113,0,107,32,0,0.04079337916206042,0.7417180813728238,0.04247970531646194,-1121.140774095581,0.10951457542726548,0.005423619175789485,0.8904854245727345,0.005423619175789485,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,27,7,ok,113,113,0,107,32,0,0.03594498289486534,0.7887171878334547,0.03792386250840109,-1041.890555075909,0.10002652372097956,0.004242930617942031,0.8999734762790205,0.004242930617942029,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,27,8,ok,113,113,0,107,32,0,0.03238302335958291,0.8505759838053849,0.0312625117288324,-966.9491732065435,0.0980782805210748,0.003449371339466507,0.9019217194789252,0.003449371339466507,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,28,2,ok,142,142,0,129,32,0,0.05119980000809388,0.7205454967671011,0.04885510643540382,-1563.0460918293777,0.38265540802233355,NA,0.6173445919776664,NA,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,28,3,ok,142,142,0,129,32,0,0.046596697027648695,0.758048346182559,0.045166027273051565,-1474.6008238415907,0.297890621281739,0.0037943735006399884,0.702109378718261,0.003794373500639986,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,28,4,ok,142,142,0,129,32,0,0.042644612682934326,0.7830238909777072,0.042502336441662396,-1380.88996486523,0.23701005563775435,0.005617280880876359,0.7629899443622457,0.005617280880876357,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,28,5,ok,142,142,0,129,32,0,0.03918240446649645,0.8127189097287435,0.039204984496635877,-1290.7448634942864,0.19719919199394811,0.00942358047432647,0.8028008080060519,0.009423580474326473,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,28,6,ok,142,142,0,129,32,0,0.0362218209164656,0.8338410557450134,0.03666638599852668,-1198.7467079176681,0.18399215466513805,0.004301520155190937,0.8160078453348619,0.004301520155190939,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,28,7,ok,142,142,0,129,32,0,0.03292114370188606,0.871193074221781,0.03194391253266595,-1114.523987619069,0.17075896093807985,0.0051612193343258525,0.8292410390619201,0.0051612193343258525,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,28,8,ok,142,142,0,129,32,0,0.02984252764717042,0.8945095175558693,0.028600873154410195,-1027.1307557429516,0.15282655988845256,0.004859632065581382,0.8471734401115475,0.0048596320655813815,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,29,2,ok,142,142,0,129,32,0,0.05687026022318438,0.6075740347254137,0.05748722500384661,-1506.604427013534,0.1485797154210487,NA,0.8514202845789514,NA,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,29,3,ok,142,142,0,129,32,0,0.05072122906455223,0.6766056473343941,0.051850025297172087,-1437.4923320779785,0.1781937506006639,0.016092197274983695,0.8218062493993361,0.01609219727498369,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,29,4,ok,142,142,0,129,32,0,0.045662240990544015,0.7412271208315032,0.04604618705358433,-1364.2245289932084,0.173347484698907,0.0099231733581563,0.826652515301093,0.009923173358156302,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,29,5,ok,142,142,0,129,32,0,0.04180179488360162,0.7656492456601047,0.043548022013730224,-1273.0868515874954,0.15921063107927988,0.004371219453446803,0.8407893689207201,0.004371219453446805,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,29,6,ok,142,142,0,129,32,0,0.038010787778696674,0.8095529138344375,0.038940316435408816,-1190.958877266506,0.1281129642834844,0.008871934902088065,0.8718870357165156,0.008871934902088065,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,29,7,ok,142,142,0,129,32,0,0.03425410439517568,0.8495943412645122,0.034275912724055814,-1108.0989958320229,0.1348148244422384,0.0059697691013366975,0.8651851755577616,0.0059697691013366975,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,29,8,ok,142,142,0,129,32,0,0.031086694844516573,0.8756786226271334,0.03086011300327627,-1022.0184409752542,0.11488206088657588,0.005202743958415308,0.8851179391134242,0.005202743958415308,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,30,2,ok,142,142,0,133,32,0,0.05846607021788577,0.47526473015003035,0.057735679149252164,-1504.8442298968243,0.16428861916294443,NA,0.8357113808370555,NA,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,30,3,ok,142,142,0,133,32,0,0.0525433444135672,0.5464679556263389,0.05331496289053224,-1428.676086237294,0.15124322560936027,0.0018939251463898678,0.8487567743906397,0.0018939251463898719,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,30,4,ok,142,142,0,133,32,0,0.04689139180662803,0.6233904770287158,0.048223236500021326,-1353.3252168327456,0.13386708318231727,0.0010880858582259605,0.8661329168176828,0.0010880858582259607,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,30,5,ok,142,142,0,133,32,0,0.04249011483306817,0.6623204895474784,0.04534577028710122,-1265.2351324246724,0.11626106497485843,0.0011050629316999123,0.8837389350251416,0.0011050629316999125,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,30,6,ok,142,142,0,133,32,0,0.038840623652551406,0.7074196123981668,0.04188574127163253,-1180.1749147770297,0.11410055246786002,0.0022882595542153793,0.88589944753214,0.002288259554215378,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,30,7,ok,142,142,0,133,32,0,0.03571621473688859,0.7368645989598028,0.03942540324065883,-1092.3085108176044,0.10436339809752733,0.0035016432456635464,0.8956366019024726,0.003501643245663546,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,30,8,ok,142,142,0,133,32,0,0.032816765530533074,0.7816168033225719,0.03558355582056753,-1010.0748367046219,0.10384256348309698,0.0031873877293090184,0.896157436516903,0.0031873877293090162,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,31,2,ok,139,139,0,125,32,0,0.056619698073925674,0.6344305448200644,0.06514321648244764,-1445.0776522371889,0.26893044621198126,NA,0.7310695537880187,NA,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,31,3,ok,139,139,0,125,32,0,0.05120614841893408,0.6753428161820165,0.061074729834138,-1373.7224261504577,0.21784206863651445,0.0062482783320943844,0.7821579313634855,0.006248278332094393,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,31,4,ok,139,139,0,125,32,0,0.04617441108261839,0.7041946654729557,0.05800129392258832,-1293.8943991365832,0.15246001016273997,0.01203922537651904,0.84753998983726,0.012039225376519042,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,31,5,ok,139,139,0,125,32,0,0.04144900124347447,0.7433726960120033,0.05371949568204699,-1220.031828386066,0.17425595789376094,0.006762262292236544,0.8257440421062391,0.006762262292236544,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,31,6,ok,139,139,0,125,32,0,0.03769294887578653,0.769402339046616,0.05064112308997194,-1139.072060700385,0.1617102321354749,0.004975924981691893,0.8382897678645251,0.004975924981691895,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,31,7,ok,139,139,0,125,32,0,0.03332236381762033,0.8249518659547251,0.04377812267179204,-1072.6234000489042,0.14904863129873228,0.006004150939609593,0.8509513687012678,0.006004150939609593,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,31,8,ok,139,139,0,125,32,0,0.029413760156699477,0.8721572296677501,0.0370504367713084,-1001.3598659045974,0.13495565331068174,0.005728954964762192,0.8650443466893183,0.005728954964762194,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,32,2,ok,131,131,0,118,32,0,0.05528057171537312,0.7064970560919013,0.04793095750075436,-1544.3155739020815,0.32435238584971643,NA,0.6756476141502836,NA,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,32,3,ok,131,131,0,118,32,0,0.04901801966914867,0.8067653809233516,0.0384090220623434,-1480.7214908994156,0.2059620908208653,0.005509601240066358,0.7940379091791347,0.005509601240066351,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,32,4,ok,131,131,0,118,32,0,0.04339762214147027,0.8599678710986426,0.0322557325323634,-1395.4719366152256,0.15457867094821223,0.006912150769600145,0.8454213290517878,0.006912150769600142,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,32,5,ok,131,131,0,118,32,0,0.03941208255213397,0.9007300287288338,0.02667644104260935,-1305.901280367384,0.14826066728521137,0.005809497859311148,0.8517393327147886,0.00580949785931115,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,32,6,ok,131,131,0,118,32,0,0.035215014507201756,0.9391190392398077,0.020206482530652155,-1216.671570332887,0.13986676129594294,0.005115381025081728,0.8601332387040571,0.0051153810250817245,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,32,7,ok,131,131,0,118,32,0,0.032092848704111776,0.9749828949067316,0.011443717570011596,-1128.15238284354,0.12170070603417961,0.0051236024978015705,0.8782992939658204,0.0051236024978015705,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,32,8,ok,131,131,0,118,32,0,0.029245946085606496,1.0301249467657418,0,-1046.477515507466,0.12443237923566453,0.006288370457952881,0.8755676207643355,0.006288370457952882,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,33,2,ok,139,139,0,128,32,0,0.05578864098948628,0.6415026204176411,0.05713608417448166,-1504.0071374930958,0.2756305504110462,NA,0.7243694495889538,NA,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,33,3,ok,139,139,0,128,32,0,0.04913029907190695,0.7027644017070639,0.051688762904266945,-1433.010506024899,0.24446841910448808,0.00591377584706479,0.755531580895512,0.005913775847064787,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,33,4,ok,139,139,0,128,32,0,0.04434540433243694,0.7404161297247792,0.04799948502371204,-1349.0099321190569,0.14261619655113145,0.017710276605994696,0.8573838034488686,0.017710276605994703,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,33,5,ok,139,139,0,128,32,0,0.03996166171553406,0.7833263000773613,0.04353736363667269,-1267.6584597386293,0.14804199987728248,0.008410814558309304,0.8519580001227175,0.00841081455830931,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,33,6,ok,139,139,0,128,32,0,0.0361109945240074,0.8127266937820502,0.04018487310565993,-1181.1826783059578,0.13449942917741375,0.006887856367508388,0.8655005708225862,0.006887856367508388,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,33,7,ok,139,139,0,128,32,0,0.03219853601076327,0.8628176803979131,0.03401379136167065,-1103.559059961653,0.12456862214249959,0.006460203998276079,0.8754313778575005,0.006460203998276079,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,33,8,ok,139,139,0,128,32,0,0.029463544029847636,0.8824816579357752,0.031198295222797323,-1016.23836090214,0.11995763525447085,0.00614507950093118,0.8800423647455291,0.006145079500931182,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,34,2,ok,133,133,0,128,32,0,0.057289630001189924,0.6604266230724736,0.05427753556857549,-1511.5807460871342,0.21458065550668962,NA,0.7854193444933104,NA,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,34,3,ok,133,133,0,128,32,0,0.05024424533046906,0.7437846478467349,0.046748500857951694,-1447.6212167724962,0.22309734425680344,0.0056655825094078256,0.7769026557431966,0.005665582509407822,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,34,4,ok,133,133,0,128,32,0,0.04485804888716749,0.8178671796459072,0.038992102835178344,-1376.5302955396917,0.18107516428107967,0.004050346908514958,0.8189248357189203,0.004050346908514954,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,34,5,ok,133,133,0,128,32,0,0.04023651912514324,0.8623648458438167,0.03350249790462105,-1291.788183901869,0.1690649384268156,0.0017208837820013932,0.8309350615731844,0.0017208837820013939,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,34,6,ok,133,133,0,128,32,0,0.035463518396679695,0.9328941687777395,0.022625604499968036,-1216.8855611415077,0.1477577371546788,0.005829595564798797,0.8522422628453212,0.0058295955647988005,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,34,7,ok,133,133,0,128,32,0,0.031863873014484234,0.9609180256220791,0.016455179167499123,-1127.1008476238958,0.13873277146113308,0.002946464586284181,0.861267228538867,0.0029464645862841824,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,34,8,ok,133,133,0,128,32,0,0.028667570839112984,0.9958841263457128,0,-1041.396747022025,0.1331828845256697,0.0035634240023744543,0.8668171154743303,0.0035634240023744543,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,35,2,ok,156,156,0,141,32,0,0.0553554133893697,0.6425971060412916,0.05600587289753084,-1538.9191417441298,0.26150827946036415,NA,0.7384917205396359,NA,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,35,3,ok,156,156,0,141,32,0,0.04678238977383541,0.7429041610828702,0.04718349737434063,-1489.530047459706,0.12519786092159715,0.01050095466939918,0.8748021390784029,0.01050095466939919,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,35,4,ok,156,156,0,141,32,0,0.041772608406705596,0.7884885735241334,0.04253282183165308,-1406.6865592927186,0.14406032196700655,0.012644361689387637,0.8559396780329934,0.012644361689387632,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,35,5,ok,156,156,0,141,32,0,0.038338862449291765,0.824434034477689,0.03849643743024783,-1319.0268003401661,0.15160437165946397,0.00851299965179453,0.8483956283405361,0.008512999651794528,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,35,6,ok,156,156,0,141,32,0,0.034496554525596475,0.8663989502359507,0.0332907212078722,-1234.6939480894353,0.1311930580292366,0.005138773174036268,0.8688069419707634,0.005138773174036265,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,35,7,ok,156,156,0,141,32,0,0.03036436721494334,0.9274332314830084,0.024038901553770396,-1158.3042609855938,0.12655726504818043,0.00668324879002046,0.8734427349518196,0.006683248790020463,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,35,8,ok,156,156,0,141,32,0,0.027631352055556512,0.9516823770482206,0.019169750453163024,-1068.2688017543044,0.12431572573362154,0.005568005795214988,0.8756842742663785,0.0055680057952149885,FALSE,NA,NA
WHY_EUROPE,matrix_32_z_abs,36,2,ok,135,135,0,125,32,0,0.05596282409181267,0.6259141092612855,0.056085444687309645,-1503.8779260622819,0.09428955574751967,NA,0.9057104442524804,NA,FALSE,NA,NA
