Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
63d3ea29cb3202f2eff567cc,5ee371a168a09104dc317158,APPROVED,2023-01-27T15:16:16.918000Z,2023-01-27T15:55:13.979000Z,2023-01-30T15:51:21.746000Z,2023-01-27T15:55:14.406561Z,2338.0,CYDMOCQ1,219,28,Male,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time,
63d3ea5590784218d4f001de,6135336b7ffeb440e6a0f042,APPROVED,2023-01-27T15:14:40.986000Z,2023-01-27T15:34:46.779000Z,2023-01-30T15:52:19.292000Z,2023-01-27T15:34:47.264419Z,1206.0,CYDMOCQ1,155,26,Female,Other,Mexico,Mexico,Mexico,Spanish,No,Part-Time,
63d3ea57232c129d0081b173,614386aaad55b05aa5c7767e,APPROVED,2023-01-27T15:21:01.660000Z,2023-01-27T15:51:14.020000Z,2023-01-30T15:52:19.498000Z,2023-01-27T15:51:14.453418Z,1813.0,CYDMOCQ1,283,24,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3ea6c67959e2591b12e69,603fb04d42dd7c0a9398a42f,APPROVED,2023-01-27T15:14:59.975000Z,2023-01-27T15:52:32.991000Z,2023-01-30T15:51:21.928000Z,2023-01-27T15:52:34.703285Z,2254.0,CYDMOCQ1,179,23,Male,Other,Chile,Chile,Chile,Spanish,Yes,Unemployed (and job seeking),
63d3ea753674c2c2ab06f41f,5f2dc04ae81ec50f0b8ea40f,APPROVED,2023-01-27T15:15:06.011000Z,2023-01-27T15:44:10.060000Z,2023-01-30T15:52:19.709000Z,2023-01-27T15:44:10.539992Z,1745.0,CYDMOCQ1,388,23,Female,Other,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3ea830505b4384cb0d333,613b8440e625773956bbe161,APPROVED,2023-01-27T15:17:10.982000Z,2023-01-27T15:35:24.197000Z,2023-01-30T15:52:19.930000Z,2023-01-27T15:35:25.026647Z,1094.0,CYDMOCQ1,212,28,Female,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Full-Time,
63d3ea84d1cb9d9185794977,613abcc8a654d0ca925f9434,APPROVED,2023-01-27T15:15:21.279000Z,2023-01-27T15:39:04.454000Z,2023-01-30T15:52:20.146000Z,2023-01-27T15:39:04.886179Z,1424.0,CYDMOCQ1,252,25,Female,White,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3ea99c9bc58676656014e,613a6c93c8ecb9b626ac35a2,APPROVED,2023-01-27T15:15:53.823000Z,2023-01-27T15:39:37.496000Z,2023-01-30T15:52:20.327000Z,2023-01-27T15:39:37.889391Z,1424.0,CYDMOCQ1,60,25,Female,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Full-Time,
63d3eb11dee7c3da0ba3817f,6151cac776c9ba6b61b3351b,APPROVED,2023-01-27T15:17:39.550000Z,2023-01-27T15:35:42.321000Z,2023-01-30T15:52:20.513000Z,2023-01-27T15:35:42.781544Z,1083.0,CYDMOCQ1,177,28,Female,White,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3eb460c4da49c07329c40,61764d66dde556a8e0d03c14,APPROVED,2023-01-27T15:23:23.722000Z,2023-01-27T16:12:19.628000Z,2023-01-30T15:51:22.111000Z,2023-01-27T16:12:20.152137Z,2936.0,63433B99,154,22,Male,White,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time,
63d3eb623f4aba71d9bd18d4,5e5c993cd0394c474f7cc502,APPROVED,2023-01-27T15:19:01.383000Z,2023-01-27T15:38:21.743000Z,2023-01-30T15:51:22.303000Z,2023-01-27T15:38:22.150226Z,1161.0,CYDMOCQ1,560,26,Male,Other,Mexico,Mexico,Mexico,Spanish,Yes,Full-Time,
63d3eb89caf1fb286ab0d31e,5d12691ae52fb60019feaa35,APPROVED,2023-01-27T15:19:37.800000Z,2023-01-27T15:52:49.157000Z,2023-01-30T15:51:22.491000Z,2023-01-27T15:52:49.555645Z,1992.0,CYDMOCQ1,37,22,Male,Other,Chile,Chile,Chile,Spanish,DATA_EXPIRED,DATA_EXPIRED,
63d3eb9a6aa793b4dfb12e8e,6157a2af017051a23a62be97,APPROVED,2023-01-27T15:19:54.053000Z,2023-01-27T15:33:58.735000Z,2023-01-30T15:51:22.685000Z,2023-01-27T15:33:59.160362Z,845.0,CYDMOCQ1.,143,23,Male,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Full-Time,
63d3ebaf00bd6eb9e59e09b6,613aa2725ff60e4e6ab3077e,APPROVED,2023-01-27T15:20:15.082000Z,2023-01-27T16:16:58.583000Z,2023-01-30T15:52:20.694000Z,2023-01-27T16:16:59.023317Z,3404.0,CYDMOCQ1,204,25,Female,Other,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3ebb2d903ee02b233f4b4,600090cc2864f714e71d0e45,APPROVED,2023-01-27T15:20:18.709000Z,2023-01-27T15:57:14.624000Z,2023-01-30T15:52:20.884000Z,2023-01-27T15:57:15.077334Z,2216.0,CYDMOCQ1,116,46,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
63d3ebb6939a6da271e8ac5c,5f3dec9a4c8ba4213fd77b05,APPROVED,2023-01-27T15:20:38.702000Z,2023-01-27T16:10:59.261000Z,2023-01-30T15:51:22.893000Z,2023-01-27T16:10:59.677631Z,3021.0,CYDMOCQ1,418,27,Male,White,Mexico,Mexico,Mexico,English,DATA_EXPIRED,DATA_EXPIRED,
63d3ebc6147300ae3ebd18e4,5b0f5ef5444cef0001ca968b,APPROVED,2023-01-27T15:20:38.741000Z,2023-01-27T15:35:16.105000Z,2023-01-30T15:52:21.345000Z,2023-01-27T15:35:16.449961Z,878.0,CYDMOCQ1,91,32,Female,White,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,
63d3ebd3e2f7596ef6fdf095,6106eefd02a24910712c201b,APPROVED,2023-01-27T15:20:51.531000Z,2023-01-27T16:33:21.998000Z,2023-01-30T15:52:21.535000Z,2023-01-27T16:33:22.377692Z,4351.0,CYDMOCQ1,180,43,Female,White,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3ec26c3f4042c40f301e3,5f9baf2a2613ea3ea295875b,APPROVED,2023-01-27T15:22:20.458000Z,2023-01-27T16:11:55.587000Z,2023-01-30T15:52:21.725000Z,2023-01-27T16:11:56.065824Z,2976.0,CYDMOCQ1,171,26,Female,Other,Mexico,Mexico,Mexico,Spanish,Yes,Full-Time,
63d3ec2bf39d31705f81b0f1,5f0c6e39eff16b5d4f3b2914,APPROVED,2023-01-27T15:22:19.095000Z,2023-01-27T15:40:16.187000Z,2023-01-30T15:52:21.912000Z,2023-01-27T15:40:16.992053Z,1078.0,CYDMOCQ1,358,22,Female,White,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time,
63d3ec3a939a6da271e8ac72,60a5901425095c11b3e716f9,APPROVED,2023-01-27T15:24:40.287000Z,2023-01-27T16:12:53.665000Z,2023-01-30T15:52:22.089000Z,2023-01-27T16:12:54.035326Z,2894.0,CYDMOCQ1,21,22,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Part-Time,
63d3ec648750f001ddbd18cc,604ff1c798e159aa44a2e912,APPROVED,2023-01-27T15:23:16.370000Z,2023-01-27T16:07:42.970000Z,2023-01-30T15:52:22.267000Z,2023-01-27T16:07:43.477911Z,2667.0,CYDMOCQ1,108,28,Female,Other,Mexico,Mexico,Mexico,Spanish,No,Due to start a new job within the next month,
63d3ec66059597783758723f,614018867826df1c3ce4323a,APPROVED,2023-01-27T15:23:18.412000Z,2023-01-27T16:22:27.893000Z,2023-01-30T15:51:23.077000Z,2023-01-27T16:22:28.305481Z,3550.0,CYDMOCQ1,61,27,Male,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3ec6b6f3370b654a652d9,613688d0acdf68a9e2853fb5,APPROVED,2023-01-27T15:23:28.837000Z,2023-01-27T15:40:15.357000Z,2023-01-30T15:51:23.270000Z,2023-01-27T15:40:15.830058Z,1007.0,CYDMOCQ1,152,28,Male,Other,Chile,Chile,Chile,Spanish,Yes,Full-Time,
63d3ec8ea091b6b0304ccc95,60c11517da9e1fd6d9a22339,APPROVED,2023-01-27T15:23:58.977000Z,2023-01-27T15:51:06.626000Z,2023-01-30T15:52:22.468000Z,2023-01-27T15:51:07.012585Z,1628.0,CYDMOCQ1,184,22,Female,White,Mexico,Mexico,Mexico,Spanish,No,Unemployed (and job seeking),
63d3ecaf1cf18f4ed033ada6,613a9700bf01a93d7008c3f7,APPROVED,2023-01-27T15:31:13.446000Z,2023-01-27T16:22:36.003000Z,2023-01-30T15:51:23.465000Z,2023-01-27T16:22:36.712654Z,3083.0,CYDMOCQ1,139,24,Male,Other,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking),
63d3ecb5d903ee02b233f4e4,613a779cf82fe120412839e5,APPROVED,2023-01-27T15:24:42.658000Z,2023-01-27T15:48:14.328000Z,2023-01-30T15:52:22.647000Z,2023-01-27T15:48:14.766116Z,1412.0,CYDMOCQ1,36,26,Female,Other,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3ece431b05c975733f4cf,6130faf8d11c295156526693,APPROVED,2023-01-27T15:25:46.330000Z,2023-01-27T15:55:00.872000Z,2023-01-30T15:52:22.827000Z,2023-01-27T15:55:01.249522Z,1755.0,CYDMOCQ1,168,25,Female,Mixed,Chile,Chile,Chile,Spanish,Yes,Other,
63d3ed170917e305fbbd191b,5ebaddf01a2182073e0e38d7,APPROVED,2023-01-27T15:26:15.546000Z,2023-01-27T16:10:29.852000Z,2023-01-30T15:51:23.704000Z,2023-01-27T16:10:30.269552Z,2655.0,CYDMOCQ1,94,34,Male,White,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,
63d3ed3e43974be0a211bea3,5ecc71c95c92c2000a9e9a19,APPROVED,2023-01-27T15:28:38.099000Z,2023-01-27T15:51:29.942000Z,2023-01-30T15:52:23.005000Z,2023-01-27T15:51:30.548976Z,1372.0,CYDMOCQ1,293,29,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3ed45dce5917e59d48941,5fac2b70a5caa5166944b377,APPROVED,2023-01-27T15:29:08.298000Z,2023-01-27T15:48:40.985000Z,2023-01-30T15:52:23.184000Z,2023-01-27T15:48:41.628326Z,1173.0,CYDMOCQ1,311,40,Female,White,Mexico,Mexico,Mexico,Spanish,No,Part-Time,
63d3ed960daa129e2cf403f7,5f66e131cb8b062d0ea776f0,APPROVED,2023-01-27T15:29:15.156000Z,2023-01-27T16:03:54.795000Z,2023-01-30T15:52:23.370000Z,2023-01-27T16:03:55.215126Z,2080.0,CYDMOCQ1,166,29,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3eda126fe16bda64cc388,606f4b9acd95fc629ae9418d,APPROVED,2023-01-27T15:28:44.406000Z,2023-01-27T15:42:13.320000Z,2023-01-30T15:52:23.549000Z,2023-01-27T15:42:13.718468Z,809.0,CYDMOCQ1,99,33,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3edca1508358a3006f47e,614280eba55c35f7925dece3,APPROVED,2023-01-27T15:29:16.820000Z,2023-01-27T15:40:08.725000Z,2023-01-30T15:52:23.728000Z,2023-01-27T15:40:09.124509Z,652.0,CYDMOCQ1,189,25,Female,Other,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3edd6a0fd88c75fce7c84,5cf015e31667570001667256,APPROVED,2023-01-27T15:29:26.345000Z,2023-01-27T16:01:20.725000Z,2023-01-30T15:51:23.899000Z,2023-01-27T16:01:21.434413Z,1915.0,CYDMOCQ1,425,33,Male,Mixed,Chile,Chile,Chile,Spanish,No,Full-Time,
63d3eddd98c34ca38def6b8a,5f87990fe9acf51d7dad3f9d,APPROVED,2023-01-27T15:29:33.776000Z,2023-01-27T15:55:29.486000Z,2023-01-30T15:52:23.914000Z,2023-01-27T15:55:29.887584Z,1556.0,CYDMOCQ1,137,23,Female,Mixed,Chile,Chile,Chile,Spanish,Yes,Part-Time,
63d3eded6bd50d812bc745f6,5d43c0183d65ca001a804090,APPROVED,2023-01-27T15:29:49.263000Z,2023-01-27T15:51:18.491000Z,2023-01-30T15:51:24.074000Z,2023-01-27T15:51:20.029345Z,1290.0,CYDMOCQ1,164,26,Male,Mixed,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,
63d3edf0a091b6b0304cccba,613eb686f547ddd4edaa898f,APPROVED,2023-01-27T15:29:58.870000Z,2023-01-27T16:13:22.454000Z,2023-01-30T15:51:24.261000Z,2023-01-27T16:13:22.821210Z,2604.0,CYDMOCQ1,148,19,Male,White,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking),
63d3edf80aebad540cc74602,603985a82eb19546d480c77f,APPROVED,2023-01-27T15:30:00.773000Z,2023-01-27T15:50:24.485000Z,2023-01-30T15:51:24.453000Z,2023-01-27T15:50:25.069543Z,1224.0,CYDMOCQ1,128,20,Male,Mixed,Chile,Chile,Chile,Spanish,Yes,Other,
63d3ee3855ccb83f16ef6bbc,5f2de3a7b874e712ac7bc516,APPROVED,2023-01-27T15:31:04.681000Z,2023-01-27T16:07:05.605000Z,2023-01-30T15:52:24.093000Z,2023-01-27T16:07:06.605140Z,2161.0,CYDMOCQ1,154,19,Female,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking),
63d3ee74c3f4042c40f30223,613a7eb0d13f4dee9108c3d5,APPROVED,2023-01-27T15:32:04.261000Z,2023-01-27T16:11:41.701000Z,2023-01-30T15:51:24.643000Z,2023-01-27T16:11:42.135743Z,2378.0,CYDMOCQ1,156,26,Male,Other,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3ee77926d43bcb906f420,613b4e06c9c5b25b183f52dd,APPROVED,2023-01-27T15:32:12.268000Z,2023-01-27T15:52:47.598000Z,2023-01-30T15:52:24.290000Z,2023-01-27T15:52:48.006417Z,1236.0,CYDMOCQ1,124,28,Female,White,Germany,Mexico,Germany,English,Yes,Full-Time,
63d3eec9c9bc5867665601be,613a3fa3cd445d55f2e1a486,APPROVED,2023-01-27T15:35:03.381000Z,2023-01-27T15:48:54.409000Z,2023-01-30T15:52:24.471000Z,2023-01-27T15:48:54.809930Z,832.0,CYDMOCQ1,148,22,Female,White,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time,
63d3eed421c60b936df403ac,5e8f958b6c1dea291e2b648f,APPROVED,2023-01-27T15:33:40.838000Z,2023-01-27T16:05:12.399000Z,2023-01-30T15:52:24.663000Z,2023-01-27T16:05:12.781858Z,1892.0,CYDMOCQ1,217,38,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3eedd3105729cb1a94a36,5fc8088906bd7a10c6eced41,APPROVED,2023-01-27T15:34:18.162000Z,2023-01-27T16:08:17.956000Z,2023-01-30T15:52:24.847000Z,2023-01-27T16:08:18.309619Z,2040.0,CYDMOCQ1,180,43,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3eede65ddf3b7c6c7c8c7,613a7ba48f73bf9f81343cf0,APPROVED,2023-01-27T15:33:50.074000Z,2023-01-27T15:56:09.924000Z,2023-01-30T15:52:25.035000Z,2023-01-27T15:56:10.344015Z,1340.0,CYDMOCQ1,24,23,Female,Other,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking),
63d3ef09dfcc2fb39bf403c3,5f2de85a6a3798144d095ae8,APPROVED,2023-01-27T15:35:09.794000Z,2023-01-27T16:10:07.116000Z,2023-01-30T15:52:25.210000Z,2023-01-27T16:10:07.840581Z,2098.0,CYDMOCQ1,187,21,Female,Other,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking),
63d3ef41342dd09fa1b0d360,605e90cc484dafd94f25f711,APPROVED,2023-01-27T15:35:43.284000Z,2023-01-27T16:04:24.422000Z,2023-01-30T15:52:25.383000Z,2023-01-27T16:04:24.810203Z,1722.0,CYDMOCQ1,95,34,Female,White,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3ef6fd19b8e8b23a3817f,613a6abd8f010ce9c87a4bc7,APPROVED,2023-01-27T15:36:43.018000Z,2023-01-27T16:01:33.899000Z,2023-01-30T15:52:25.559000Z,2023-01-27T16:01:34.319601Z,1491.0,CYDMOCQ1,90,24,Female,White,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking),
63d3ef8f1fa895d169d0226f,5e988170df5dcd0a1b35c40e,APPROVED,2023-01-27T15:36:46.942000Z,2023-01-27T16:24:34.798000Z,2023-01-30T15:52:25.730000Z,2023-01-27T16:24:35.204561Z,2868.0,CYDMOCQ1,198,26,Female,White,Chile,Chile,Chile,Spanish,DATA_EXPIRED,Part-Time,
63d3ef99b5239bf274794938,613ad6720b6845ff55cb9ce1,APPROVED,2023-01-27T15:36:57.302000Z,2023-01-27T16:37:10.746000Z,2023-01-30T15:52:25.903000Z,2023-01-27T16:37:11.097166Z,3614.0,CYDMOCQ1,166,24,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3efcb4b2b78eceea949f2,5f08f3e3ff3278174e40069b,APPROVED,2023-01-27T15:37:52.493000Z,2023-01-27T16:08:40.438000Z,2023-01-30T15:51:24.824000Z,2023-01-27T16:08:40.877304Z,1848.0,CYDMOCQ1,230,24,Male,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",
63d3efdea6c76607c811bebc,613a84ffc8f7b995ae0d8242,APPROVED,2023-01-27T15:38:09.204000Z,2023-01-27T15:50:31.169000Z,2023-01-30T15:52:26.083000Z,2023-01-27T15:50:31.665418Z,742.0,CYDMOCQ1,208,22,Female,White,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking),
63d3eff765fcdce662b12e3d,61250fb215f9e6c8db46fba5,APPROVED,2023-01-27T15:38:31.546000Z,2023-01-27T16:05:49.781000Z,2023-01-30T15:51:25.007000Z,2023-01-27T16:05:50.165953Z,1639.0,CYDMOCQ1,134,32,Male,Mixed,Chile,Chile,Chile,Spanish,Yes,Part-Time,
63d3f00b919e250aa8e343d9,610196bd5cf1346341fbaf3f,APPROVED,2023-01-27T15:39:03.900000Z,2023-01-27T16:43:16.633000Z,2023-01-30T15:52:26.261000Z,2023-01-27T16:43:17.066775Z,3853.0,CYDMOCQ1,96,36,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Part-Time,
63d3f03259cd28ec3010fa0f,5efe0db089ee652c0edd4a3d,APPROVED,2023-01-27T15:39:30.747000Z,2023-01-27T16:17:37.883000Z,2023-01-30T15:52:26.444000Z,2023-01-27T16:17:38.264954Z,2288.0,CYDMOCQ1,115,37,Female,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Full-Time,
63d3f04bc2475e3ef6a28a17,615cb5f95658bd64d631da08,APPROVED,2023-01-27T15:39:55.269000Z,2023-01-27T16:07:16.897000Z,2023-01-30T15:51:25.185000Z,2023-01-27T16:07:17.347533Z,1642.0,CYDMOCQ1,218,33,Male,Other,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3f0541a1b12e84f4c50ca,5ef37588bfe86a0ca12ba515,APPROVED,2023-01-27T15:40:10.057000Z,2023-01-27T15:59:49.537000Z,2023-01-30T15:52:26.619000Z,2023-01-27T15:59:49.973601Z,1180.0,CYDMOCQ1,209,24,Female,White,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking),
63d3f065943526e409740c2e,61660b4af0be02375d417718,APPROVED,2023-01-27T15:40:25.288000Z,2023-01-27T16:00:50.465000Z,2023-01-30T15:51:25.370000Z,2023-01-27T16:00:50.883314Z,1226.0,CYDMOCQ1,341,33,Male,Other,Mexico,Mexico,United States,Spanish,No,Full-Time,
63d3f07521c60b936df403ec,60ec89e673f5c04e5f9eb56d,APPROVED,2023-01-27T15:40:42.557000Z,2023-01-27T16:07:17.131000Z,2023-01-30T15:52:26.795000Z,2023-01-27T16:07:17.487517Z,1595.0,CYDMOCQ1,33,24,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Unemployed (and job seeking),
63d3f0856788f42d9610f9b5,5bbfeaeb785edb0001fac427,APPROVED,2023-01-27T15:41:04.205000Z,2023-01-27T16:11:00.083000Z,2023-01-30T15:51:25.553000Z,2023-01-27T16:11:00.480059Z,1796.0,CYDMOCQ1,740,30,Male,Other,United States,Mexico,United States,Spanish,No,Full-Time,
63d3f095342dd09fa1b0d39e,613a8ca8008c4e029d31410d,APPROVED,2023-01-27T15:41:39.405000Z,2023-01-27T16:11:08.787000Z,2023-01-30T15:52:26.977000Z,2023-01-27T16:11:09.253146Z,1770.0,CYDMOCQ1,127,22,Female,Other,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking),
63d3f09a0793308964a3817b,5d645bf6912c630018e269e3,APPROVED,2023-01-27T15:41:23.397000Z,2023-01-27T16:20:16.511000Z,2023-01-30T15:51:25.741000Z,2023-01-27T16:20:17.545652Z,2334.0,CYDMOCQ1,98,30,Male,White,Chile,Chile,Chile,Spanish,DATA_EXPIRED,DATA_EXPIRED,
63d3f0a3bb4c8d1b7a20bbc0,5fc8a3efb2180e24146bd545,APPROVED,2023-01-27T15:41:23.178000Z,2023-01-27T16:21:31.768000Z,2023-01-30T15:51:25.933000Z,2023-01-27T16:21:32.344023Z,2409.0,CYDMOCQ1,47,45,Male,White,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3f0a60aab9af226b9ce50,5b689fa3cda8590001db3c99,APPROVED,2023-01-27T15:41:33.129000Z,2023-01-27T16:34:24.441000Z,2023-01-30T15:52:27.158000Z,2023-01-27T16:34:25.468794Z,3172.0,CYDMOCQ1,174,34,Female,Mixed,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,Full-Time,
63d3f0b2f4bc2a51f6c9b5e2,6039301619f2633730d2a3a5,APPROVED,2023-01-27T15:41:38.156000Z,2023-01-27T16:16:32.321000Z,2023-01-30T15:52:27.332000Z,2023-01-27T16:16:32.772202Z,2095.0,CYDMOCQ1,244,27,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
63d3f0bafce33fb10d0a190c,613a56bd4ce44fe88991498e,APPROVED,2023-01-27T15:41:46.926000Z,2023-01-27T16:05:16.493000Z,2023-01-30T15:51:26.110000Z,2023-01-27T16:05:16.856388Z,1410.0,CYDMOCQ1,179,26,Male,White,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking),
63d3f0d8c188043531d6ca05,61428986257808bc16da05c6,APPROVED,2023-01-27T15:42:16.934000Z,2023-01-27T16:11:16.400000Z,2023-01-30T15:51:26.532000Z,2023-01-27T16:11:16.809818Z,1740.0,CYDMOCQ1,201,24,Male,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Other,
63d3f12ae849cea8d1e8ac30,5e8d0662babca60cd2457e75,APPROVED,2023-01-27T15:43:45.987000Z,2023-01-27T16:42:03.605000Z,2023-01-30T15:51:26.712000Z,2023-01-27T16:42:04.031272Z,3498.0,CYDMOCQ1,140,30,Male,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3f13e43df5216252ce5f7,61636a4bf1a773cc305502e7,APPROVED,2023-01-27T15:53:10.732000Z,2023-01-27T17:16:22.246000Z,2023-01-30T15:51:26.897000Z,2023-01-27T17:16:22.645331Z,4992.0,CYDMOCQ1,141,21,Male,Other,Mexico,Mexico,Mexico,Spanish,Yes,Other,
63d3f1e4d0596edb19c7c8a8,613ab4a7f3f7544dbdcfaa53,APPROVED,2023-01-27T15:50:35.856000Z,2023-01-27T16:28:54.151000Z,2023-01-30T15:52:27.516000Z,2023-01-27T16:28:58.039680Z,2299.0,CYDMOCQ1,56,26,Female,White,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3f1ea98a40c7044fe32ec,611176867427ad420f7f9c6f,APPROVED,2023-01-27T15:46:54.731000Z,2023-01-27T16:13:20.507000Z,2023-01-30T15:52:27.696000Z,2023-01-27T16:13:20.893842Z,1586.0,CYDMOCQ1,62,28,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3f218d3070d3fd7cfa336,613c00b88f61dc898936eeb4,APPROVED,2023-01-27T15:48:18.356000Z,2023-01-27T16:14:58.428000Z,2023-01-30T15:52:27.879000Z,2023-01-27T16:14:58.813686Z,1601.0,CYDMOCQ1,147,23,Female,Other,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time,
63d3f221952afc7680fe8506,5fd7d069c3fe940a70832732,APPROVED,2023-01-27T15:47:56.157000Z,2023-01-27T16:13:20.882000Z,2023-01-30T15:51:27.085000Z,2023-01-27T16:13:21.520215Z,1525.0,CYDMOCQ1,29,25,Male,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking),
63d3f2240106f54cb0dfc53f,6148ad8986cdf6fb069b432c,APPROVED,2023-01-27T15:48:01.847000Z,2023-01-27T16:07:15.807000Z,2023-01-30T15:51:27.265000Z,2023-01-27T16:07:16.306124Z,1154.0,CYDMOCQ1,144,24,Male,White,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time,
63d3f235095e582574f0d059,613bbe37bb5e6fa81c182308,APPROVED,2023-01-27T15:52:50.884000Z,2023-01-27T17:05:06.482000Z,2023-01-30T15:52:28.066000Z,2023-01-27T17:05:06.883647Z,4336.0,CYDMOCQ1,241,25,Female,Other,Mexico,Mexico,Mexico,Spanish,Yes,Full-Time,
63d3f24d5fef1c4d5438279e,6109c5233b59821598097fe2,APPROVED,2023-01-27T15:48:29.172000Z,2023-01-27T16:18:27.639000Z,2023-01-30T15:52:28.253000Z,2023-01-27T16:18:28.094106Z,1799.0,CYDMOCQ1,106,22,Female,Other,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time,
63d3f267e8d7b4ed7c33f519,614f64f9c11bac7b4bb00030,APPROVED,2023-01-27T15:49:21.999000Z,2023-01-27T16:16:36.265000Z,2023-01-30T15:52:28.428000Z,2023-01-27T16:16:36.682042Z,1635.0,CYDMOCQ1,35,25,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3f26958f86a057281b119,603fdc2aa858e013dee57879,APPROVED,2023-01-27T15:48:59.584000Z,2023-01-27T16:11:19.506000Z,2023-01-30T15:51:27.445000Z,2023-01-27T16:11:20.020543Z,1340.0,CYDMOCQ1,119,34,Male,Mixed,Mexico,Mexico,Mexico,Spanish,No,Due to start a new job within the next month,
63d3f28598a40c7044fe330e,60be6636641f651607257372,APPROVED,2023-01-27T15:49:50.027000Z,2023-01-27T16:35:38.398000Z,2023-01-30T15:52:28.608000Z,2023-01-27T16:35:38.824081Z,2749.0,CYDMOCQ1,117,26,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
63d3f28673046da35bf61e9a,60fb690497b26a3c1c6b8c0b,APPROVED,2023-01-27T15:50:24.525000Z,2023-01-27T16:21:35.658000Z,2023-01-30T15:51:27.622000Z,2023-01-27T16:21:36.091712Z,1872.0,CYDMOCQ1,218,33,Male,Other,Mexico,Mexico,Mexico,Spanish,No,Full-Time,
