row_id,participant_id,source_survey,line_check_status,check_42_status,check_4_status,strongly_disagree_status,n_attention_checks_pasa,n_attention_checks_falla,n_attention_checks_no_responde,n_attention_checks_no_aplica,n_attention_checks_respondidos,n_attention_checks_decision_pasa,n_attention_checks_decision_falla,n_attention_checks_decision_respondidos,failed_attention_check,failed_attention_check_decision,failed_attention_check_other,failed_attention_check_any,falla_todos_los_respondidos,falla_los_4_checks,falla_los_2_checks_decision,falla_todos_checks_decision_respondidos,row_quality
83,PROLIFIC_66cc80d93247b5e14b3b7112,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
26,PROLIFIC_672b6f50809e58bcc13a57b4,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
65,PROLIFIC_67458e548861194752950b3e,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
380,PROLIFIC_692479671925a3943fce7055,decision,pasa,pasa,pasa,pasa,4,0,0,0,4,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
3,PROLIFIC_69249f2bf89992510c44179e,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
76,PROLIFIC_6928b5026c84fcd91c5a7a68,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
87,PROLIFIC_6929ca088209364a5246d420,decision,no_responde,pasa,no_responde,no_responde,1,0,3,0,1,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sin_sociodemografico
151,PROLIFIC_69307ef5fe254a61dee79a78,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
73,PROLIFIC_6932b69b5d8649b7a1021ff0,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
123,PROLIFIC_6932bf332627def0f1f8a46b,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
391,PROLIFIC_6933207fdfdffc10571420a8,decision,falla,pasa,pasa,pasa,3,1,0,0,4,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
163,PROLIFIC_6966c5f596a09797dd5a9d65,decision,no_responde,pasa,no_responde,no_responde,1,0,3,0,1,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sin_sociodemografico
130,PROLIFIC_696c724484bccbd980cd0e88,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
383,PROLIFIC_696e3c3ad994d9435948d3d1,decision,pasa,pasa,pasa,pasa,4,0,0,0,4,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
402,PROLIFIC_697263ffdf4adff3cfd20053,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
58,PROLIFIC_6973653f34c609a7c3420e1c,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
56,PROLIFIC_6976fca13dd3674fd0702a52,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
161,PROLIFIC_6978bbc0ecc89bfa720fac28,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
34,PROLIFIC_697907c3546949f10030ddf1,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
120,PROLIFIC_697a77ec6ca000317de70f17,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
41,PROLIFIC_697b1a2669af0b3f24790e20,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
394,PROLIFIC_697b30411f746b578812b981,decision,falla,pasa,pasa,pasa,3,1,0,0,4,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
14,PROLIFIC_697b4452d0057be21360d8d6,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
126,PROLIFIC_697cae93b9bd8250922a71ce,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
404,PROLIFIC_697f4a00c858108580e08f4b,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
74,PROLIFIC_697f4f0f25cc7707716e04f5,decision,pasa,pasa,pasa,pasa,4,0,0,0,4,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
388,PROLIFIC_69807a8271a61e4d75ab96c4,decision,pasa,pasa,pasa,pasa,4,0,0,0,4,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
397,PROLIFIC_69809ce77983b24e7e0729b4,decision,falla,pasa,pasa,falla,2,2,0,0,4,1,1,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
84,PROLIFIC_6980bdf135e5d99f4cd191e6,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
103,PROLIFIC_698222e236223bf37e0685a3,decision,no_responde,pasa,no_responde,no_responde,1,0,3,0,1,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sin_sociodemografico
142,PROLIFIC_698257587a4d2edcdc29a350,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
132,PROLIFIC_6983589e89e4baa3f9e47ebc,decision,pasa,pasa,pasa,pasa,4,0,0,0,4,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,problematic_merge
105,PROLIFIC_698359ee7148b5a9731164bb,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
393,PROLIFIC_69836e23196469e9a4825346,decision,falla,pasa,pasa,pasa,3,1,0,0,4,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
385,PROLIFIC_6984258cb12947550bff2d1a,decision,falla,pasa,pasa,pasa,3,1,0,0,4,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
116,PROLIFIC_6984b719db2917412dfc3135,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
89,PROLIFIC_6985f197cf1559ac62ea5dc3,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
4,PROLIFIC_69864a7ee88ba6c6a6f798fc,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
115,PROLIFIC_6989bce959483bc187776922,decision,no_responde,pasa,no_responde,no_responde,1,0,3,0,1,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sin_sociodemografico
12,PROLIFIC_698b10e112e204e2d1f0c126,decision,pasa,pasa,pasa,pasa,4,0,0,0,4,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
10,PROLIFIC_698db045fae28c25c8879634,decision,no_responde,pasa,no_responde,no_responde,1,0,3,0,1,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sin_sociodemografico
162,PROLIFIC_698df153dc723dada19b1dab,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
149,PROLIFIC_698df4a194fabefa716596ec,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
392,PROLIFIC_698e1fb406f80868c041565a,decision,pasa,pasa,pasa,falla,3,1,0,0,4,2,0,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,usable
66,PROLIFIC_698e24ffc779302508f52de5,decision,falla,pasa,pasa,pasa,3,1,0,0,4,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,problematic_merge
107,PROLIFIC_698e260e1c956e03673d79ab,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
36,PROLIFIC_698eea589bb7dd5212c5e3c9,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
43,PROLIFIC_698ef5093a80fcd19f394ab2,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
59,PROLIFIC_698f1a372de6aef866bec656,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
33,PROLIFIC_698fa8ec85144121c0643338,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
39,PROLIFIC_6990691f5ced735f10ff3bba,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
108,PROLIFIC_699304901f17ecf09a0c0f09,decision,no_responde,pasa,pasa,pasa,3,0,1,0,3,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sin_sociodemografico
18,PROLIFIC_69932173fe3deef35c4f7e70,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
158,PROLIFIC_69946a0579d779ee49dca2c5,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
27,PROLIFIC_699776549800aa3b0399d642,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
167,PROLIFIC_699b5130e75520d8cda5a642,decision,pasa,pasa,pasa,pasa,4,0,0,0,4,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
399,PROLIFIC_699e007dc8f8cbd074222f56,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
139,PROLIFIC_69a5621021a584cfa45f5f38,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
17,PROLIFIC_69a6fd75a40ab271c0a54fd7,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
390,PROLIFIC_69b0772afa3b7617ecf290d8,decision,no_responde,pasa,pasa,pasa,3,0,1,0,3,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,sin_sociodemografico
387,PROLIFIC_69b1d8fe4b310c4186bcbbcc,decision,pasa,pasa,pasa,pasa,4,0,0,0,4,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
37,PROLIFIC_69b9bf5f0faac70cd0e24cf6,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
171,PROLIFIC_69c648e30d13356cd9780c9a,decision,falla,pasa,pasa,pasa,3,1,0,0,4,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
67,PROLIFIC_69c6a6aade93df9f06f725a2,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
63,PROLIFIC_69cac7e6b4b245b2c38f9112,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
104,PROLIFIC_69d023c8f299f5b1cc355e64,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
110,PROLIFIC_69d671f03dd875c20e4c0ce0,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
23,PROLIFIC_69d763affd0080c0bffcd367,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
93,PROLIFIC_69d7f5e13c624f3ce83d2cfb,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
75,PROLIFIC_69d801b7ff73fd8726f49404,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
152,PROLIFIC_69d8d2f724abed404eb4935d,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
101,PROLIFIC_69de0876fb4170e1b31c0f7b,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
25,PROLIFIC_69e213021f9224d147d5908b,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
112,PROLIFIC_69e7b977a16a3c9a2b839a87,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
21,PROLIFIC_69eca1e06533d42ff1306a24,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
19,PROLIFIC_69edcc3c9f52558843ab7d99,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
172,PROLIFIC_69ee50cfb4f7f782d21e0238,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
2,PROLIFIC_69f0ef9892bba1b2c3596e76,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
68,PROLIFIC_69f3101cd619e2288f7cffa7,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
47,PROLIFIC_69f349141b7a57cdd52b671c,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
64,PROLIFIC_69f4823b807f06208c1f8ff8,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
48,PROLIFIC_69f732a6afef1c53157db063,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
99,PROLIFIC_69f9f16dd6f231903e2a6b41,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
97,PROLIFIC_69fb35cf0deb774f95e2f6cb,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
174,PROLIFIC_69fb3f396267d7f728885605,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
60,PROLIFIC_69fc2d7674f4ab68ebfd7559,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
160,PROLIFIC_69fc62a553e31d1f955c7d1e,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
98,PROLIFIC_69fc88ab52f8fd41bd554aee,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
62,PROLIFIC_6a005381c9f64426562d2587,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
90,PROLIFIC_6a00c9657d955585296f7301,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
77,PROLIFIC_6a00ddf17a4ca511079ba36,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
129,PROLIFIC_6a01a5353d69fb639148aa20,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
49,PROLIFIC_6a01d2282cff0f54d29e9ce9,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
178,PROLIFIC_6a01d315cd2cd32b1511e127,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
133,PROLIFIC_6a01f97615e1e34226c0c6de,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
127,PROLIFIC_6a0202e1fdb933b3a6bc8fe9,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
157,PROLIFIC_6a021400594777c9049633a4,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
136,PROLIFIC_6a0252dc959d360ed8448c2f,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
175,PROLIFIC_6a03950c7926c7ee5b8589ae,decision,pasa,pasa,pasa,pasa,4,0,0,0,4,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
145,PROLIFIC_6a05cedc9a4299116a07fc59,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
81,PROLIFIC_6a0631964347cec04dfa71d1,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
82,PROLIFIC_6a064be60a1feb17a9dfe824,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
46,PROLIFIC_6a06ce99e7948a2b48b807b8,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
180,PROLIFIC_6a07020572ab3b4d691a391c,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
102,PROLIFIC_6a07318351b163db6f9887f1,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
141,PROLIFIC_6a081474f37bbaf455c26332,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
57,PROLIFIC_6a098c627878fd02b2b0766e,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
42,PROLIFIC_6a0c1bc666f7cca388e60c9c,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
31,PROLIFIC_6a0c5d35ab86f12c44875ea0,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
119,PROLIFIC_6a0d70f4edf77457443338ce,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
79,PROLIFIC_6a0d86760c5c5b905946bc00,decision,falla,pasa,pasa,pasa,3,1,0,0,4,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
94,PROLIFIC_6a0d9e9144c2414b7e6adeda,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
38,PROLIFIC_6a0daf62ec01cd69c04d1da8,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
182,PROLIFIC_6a0dbd152f8b5e278c18f1c2,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
114,PROLIFIC_6a0f3e08be88e41f0e239e45,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
86,PROLIFIC_6a10442ceffde6b06d1cef3d,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
137,PROLIFIC_6a115c6b3c86f8c79ae47f0d,decision,pasa,pasa,pasa,pasa,4,0,0,0,4,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
150,PROLIFIC_6a134c7b06246f028cc08800,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
176,PROLIFIC_6a1614592a9d17aadbee6b06,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
179,PROLIFIC_6a1836e6fc7d5c0c2643e609,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
61,PROLIFIC_6a19a8b91331b2d709fef8b0,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
170,PROLIFIC_6a1b5f584a440643c54aed9a,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
169,PROLIFIC_6a1d394cf761db518876cad8,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
173,PROLIFIC_6a1eb7c1fd14b832013fb983,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
181,PROLIFIC_6a1eba8c12fabb0fa7678822,decision,falla,pasa,no_responde,no_responde,1,1,2,0,2,1,1,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,attention_check_fallido
164,PROLIFIC_6a1f136140310048eef382ce,decision,pasa,pasa,no_responde,no_responde,2,0,2,0,2,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,usable
54,PROLIFIC_6a204321d4201071efadc417,decision,falla,falla,no_responde,no_responde,0,2,2,0,2,0,2,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,attention_check_fallido
