analysis_sample,matrix,matrix_name,d_det,d_hamming,min_common_pct,prototype,cumulative_covered_pct,prototype_label
DIEGO,EXT,matrix_32_ext_0_1,12,6,75,1,0.8026190476190231,P1
DIEGO,EXT,matrix_32_ext_0_1,12,6,75,2,1.393333333333291,P2
DIEGO,EXT,matrix_32_ext_0_1,12,6,75,3,1.6904761904761387,P3
DIEGO,EXT,matrix_32_ext_0_1,12,6,75,4,2.2976190476189777,P4
DIEGO,EXT,matrix_32_ext_0_1,12,6,75,5,3.3257142857141844,P5
DIEGO,EXT,matrix_32_ext_0_1,12,6,75,6,4.2185714285713,P6
DIEGO,EXT,matrix_32_ext_0_1,12,6,75,7,5.0385714285712755,P7
DIEGO,EXT,matrix_32_ext_0_1,12,6,75,8,5.9130952380950585,P8
DIEGO,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,1,0.9349999999999714,P1
DIEGO,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,2,1.6811904761904248,P2
DIEGO,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,3,1.9630952380951785,P3
DIEGO,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,4,2.3985714285713557,P4
DIEGO,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,5,2.6604761904761096,P5
DIEGO,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,6,2.9521428571427677,P6
DIEGO,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,7,3.1690476190475225,P7
DIEGO,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,8,3.6816666666665543,P8
DIEGO,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,1,1.0864285714285389,P1
DIEGO,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,2,1.56214285714281,P2
DIEGO,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,3,2.254761904761837,P3
DIEGO,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,4,2.4966666666665907,P4
DIEGO,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,5,2.7152380952380133,P5
DIEGO,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,6,3.0980952380951443,P6
DIEGO,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,7,3.423571428571325,P7
DIEGO,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,8,3.959047619047499,P8
DIEGO,EXT,matrix_32_ext_0_1,15,6,80,1,0.4121428571428447,P1
DIEGO,EXT,matrix_32_ext_0_1,15,6,80,2,0.7028571428571216,P2
DIEGO,EXT,matrix_32_ext_0_1,15,6,80,3,0.8178571428571182,P3
DIEGO,EXT,matrix_32_ext_0_1,15,6,80,4,1.380476190476149,P4
DIEGO,EXT,matrix_32_ext_0_1,15,6,80,5,1.5638095238094765,P5
DIEGO,EXT,matrix_32_ext_0_1,15,6,80,6,1.97952380952375,P6
DIEGO,EXT,matrix_32_ext_0_1,15,6,80,7,2.384999999999928,P7
DIEGO,EXT,matrix_32_ext_0_1,15,6,80,8,2.8109523809522963,P8
DIEGO,Z_ABS,matrix_32_z_abs,8,4,75,1,0.4490476190476056,P1
DIEGO,Z_ABS,matrix_32_z_abs,8,4,75,2,0.8695238095237836,P2
DIEGO,Z_ABS,matrix_32_z_abs,8,4,75,3,1.16976190476187,P3
DIEGO,Z_ABS,matrix_32_z_abs,8,4,75,4,1.4402380952380522,P4
DIEGO,Z_ABS,matrix_32_z_abs,8,4,75,5,1.7654761904761378,P5
DIEGO,Z_ABS,matrix_32_z_abs,8,4,75,6,2.0042857142856545,P6
DIEGO,Z_ABS,matrix_32_z_abs,8,4,75,7,2.441428571428499,P7
DIEGO,Z_ABS,matrix_32_z_abs,8,4,75,8,2.9888095238094343,P8
DIEGO,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,1,0.2840476190476105,P1
DIEGO,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,2,0.6514285714285519,P2
DIEGO,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,3,1.0069047619047318,P3
DIEGO,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,4,1.1988095238094878,P4
DIEGO,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,5,1.4704761904761463,P5
DIEGO,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,6,1.7457142857142336,P6
DIEGO,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,7,1.8726190476189917,P7
DIEGO,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,8,2.269761904761837,P8
DIEGO,Z_ABS,matrix_32_z_abs,10,4,80,1,0.2304761904761835,P1
DIEGO,Z_ABS,matrix_32_z_abs,10,4,80,2,0.4323809523809394,P2
DIEGO,Z_ABS,matrix_32_z_abs,10,4,80,3,0.6092857142856959,P3
DIEGO,Z_ABS,matrix_32_z_abs,10,4,80,4,0.8595238095237837,P4
DIEGO,Z_ABS,matrix_32_z_abs,10,4,80,5,1.1185714285713948,P5
DIEGO,Z_ABS,matrix_32_z_abs,10,4,80,6,1.3604761904761495,P6
DIEGO,Z_ABS,matrix_32_z_abs,10,4,80,7,1.4838095238094793,P7
DIEGO,Z_ABS,matrix_32_z_abs,10,4,80,8,1.5738095238094767,P8
DIEGO,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,1,0.2638095238095158,P1
DIEGO,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,2,0.5140476190476034,P2
DIEGO,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,3,0.7409523809523585,P3
DIEGO,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,4,0.8392857142856888,P4
DIEGO,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,5,0.929285714285686,P5
DIEGO,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,6,1.0442857142856825,P6
DIEGO,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,7,1.1961904761904398,P7
DIEGO,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,8,1.323095238095198,P8
DIEGO,Z_ABS,matrix_32_z_abs,12,6,75,1,0.6178571428571239,P1
DIEGO,Z_ABS,matrix_32_z_abs,12,6,75,2,1.15023809523806,P2
DIEGO,Z_ABS,matrix_32_z_abs,12,6,75,3,1.4807142857142404,P3
DIEGO,Z_ABS,matrix_32_z_abs,12,6,75,4,1.9264285714285128,P4
DIEGO,Z_ABS,matrix_32_z_abs,12,6,75,5,2.2166666666665993,P5
DIEGO,Z_ABS,matrix_32_z_abs,12,6,75,6,3.475952380952276,P6
DIEGO,Z_ABS,matrix_32_z_abs,12,6,75,7,3.766190476190362,P7
DIEGO,Z_ABS,matrix_32_z_abs,12,6,75,8,4.203809523809396,P8
DIEGO,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,1,0.9052380952380676,P1
DIEGO,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,2,1.1107142857142518,P2
DIEGO,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,3,1.4026190476190048,P3
DIEGO,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,4,1.7242857142856618,P4
DIEGO,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,5,2.013095238095177,P5
DIEGO,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,6,2.2519047619046937,P6
DIEGO,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,7,2.6228571428570633,P7
DIEGO,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,8,2.853333333333247,P8
DIEGO,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,1,0.22690476190475503,P1
DIEGO,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,2,0.3704761904761793,P2
DIEGO,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,3,0.4854761904761758,P3
DIEGO,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,4,0.7992857142856902,P4
DIEGO,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,5,1.0380952380952069,P5
DIEGO,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,6,1.3871428571428153,P6
DIEGO,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,7,1.7207142857142337,P7
DIEGO,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,8,1.9011904761904184,P8
DIEGO,Z_ABS,matrix_32_z_abs,15,6,80,1,0.31380952380951427,P1
DIEGO,Z_ABS,matrix_32_z_abs,15,6,80,2,0.6657142857142655,P2
DIEGO,Z_ABS,matrix_32_z_abs,15,6,80,3,0.8140476190475943,P3
DIEGO,Z_ABS,matrix_32_z_abs,15,6,80,4,1.1195238095237754,P4
DIEGO,Z_ABS,matrix_32_z_abs,15,6,80,5,1.2714285714285327,P5
DIEGO,Z_ABS,matrix_32_z_abs,15,6,80,6,1.683095238095187,P6
DIEGO,Z_ABS,matrix_32_z_abs,15,6,80,7,1.831428571428516,P7
DIEGO,Z_ABS,matrix_32_z_abs,15,6,80,8,2.033333333333272,P8
RENOVISOR,RAW,matrix_32_raw_0_1,8,4,75,1,20.834523809523567,P1
RENOVISOR,RAW,matrix_32_raw_0_1,8,4,75,2,41.87785714285667,P2
RENOVISOR,RAW,matrix_32_raw_0_1,8,4,75,3,51.930476190475616,P3
RENOVISOR,RAW,matrix_32_raw_0_1,8,4,75,4,69.05428571428496,P4
RENOVISOR,RAW,matrix_32_raw_0_1,8,4,75,5,76.93642857142773,P5
RENOVISOR,RAW,matrix_32_raw_0_1,8,4,75,6,87.10452380952287,P6
RENOVISOR,RAW,matrix_32_raw_0_1,8,4,75,7,87.50880952380858,P7
RENOVISOR,RAW,matrix_32_raw_0_1,8,4,75,8,88.52833333333238,P8
RENOVISOR,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,1,23.829523809523536,P1
RENOVISOR,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,2,47.003809523808975,P2
RENOVISOR,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,3,59.5207142857136,P3
RENOVISOR,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,4,68.03809523809446,P4
RENOVISOR,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,5,77.79380952380863,P5
RENOVISOR,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,6,84.16595238095142,P6
RENOVISOR,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,7,86.23214285714188,P7
RENOVISOR,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,8,88.06119047618948,P8
RENOVISOR,RAW,matrix_32_raw_0_1,10,4,80,1,20.813809523809255,P1
RENOVISOR,RAW,matrix_32_raw_0_1,10,4,80,2,47.75499999999939,P2
RENOVISOR,RAW,matrix_32_raw_0_1,10,4,80,3,55.873095238094535,P3
RENOVISOR,RAW,matrix_32_raw_0_1,10,4,80,4,61.832857142856355,P4
RENOVISOR,RAW,matrix_32_raw_0_1,10,4,80,5,71.34404761904672,P5
RENOVISOR,RAW,matrix_32_raw_0_1,10,4,80,6,76.77023809523713,P6
RENOVISOR,RAW,matrix_32_raw_0_1,10,4,80,7,82.3240476190466,P7
RENOVISOR,RAW,matrix_32_raw_0_1,10,4,80,8,84.19738095237989,P8
RENOVISOR,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,1,15.785714285714064,P1
RENOVISOR,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,2,28.20261904761866,P2
RENOVISOR,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,3,47.9423809523803,P3
RENOVISOR,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,4,59.63666666666587,P4
RENOVISOR,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,5,69.25119047618956,P5
RENOVISOR,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,6,75.49619047618945,P6
RENOVISOR,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,7,79.72023809523704,P7
RENOVISOR,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,8,83.29809523809412,P8
RENOVISOR,RAW,matrix_32_raw_0_1,12,6,75,1,22.79690476190447,P1
RENOVISOR,RAW,matrix_32_raw_0_1,12,6,75,2,61.68309523809421,P2
RENOVISOR,RAW,matrix_32_raw_0_1,12,6,75,3,75.85261904761785,P3
RENOVISOR,RAW,matrix_32_raw_0_1,12,6,75,4,86.97023809523675,P4
RENOVISOR,RAW,matrix_32_raw_0_1,12,6,75,5,90.97071428571287,P5
RENOVISOR,RAW,matrix_32_raw_0_1,12,6,75,6,94.6226190476176,P6
RENOVISOR,RAW,matrix_32_raw_0_1,12,6,75,7,95.92619047618902,P7
RENOVISOR,RAW,matrix_32_raw_0_1,12,6,75,8,96.35547619047472,P8
RENOVISOR,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,1,18.16190476190446,P1
RENOVISOR,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,2,40.22833333333268,P2
RENOVISOR,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,3,54.078095238094384,P3
RENOVISOR,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,4,85.12142857142706,P4
RENOVISOR,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,5,89.161428571427,P5
RENOVISOR,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,6,92.5638095238079,P6
RENOVISOR,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,7,95.10880952380784,P7
RENOVISOR,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,8,97.47666666666495,P8
RENOVISOR,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,1,17.940952380952062,P1
RENOVISOR,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,2,34.194523809523226,P2
RENOVISOR,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,3,55.74761904761811,P3
RENOVISOR,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,4,84.08809523809383,P4
RENOVISOR,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,5,88.54666666666519,P5
RENOVISOR,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,6,92.34595238095083,P6
RENOVISOR,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,7,96.37166666666504,P7
RENOVISOR,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,8,96.85095238095076,P8
RENOVISOR,RAW,matrix_32_raw_0_1,15,6,80,1,15.947380952380689,P1
RENOVISOR,RAW,matrix_32_raw_0_1,15,6,80,2,40.03166666666599,P2
RENOVISOR,RAW,matrix_32_raw_0_1,15,6,80,3,56.356190476189525,P3
RENOVISOR,RAW,matrix_32_raw_0_1,15,6,80,4,86.24833333333173,P4
RENOVISOR,RAW,matrix_32_raw_0_1,15,6,80,5,90.23833333333164,P5
RENOVISOR,RAW,matrix_32_raw_0_1,15,6,80,6,90.83309523809356,P6
RENOVISOR,RAW,matrix_32_raw_0_1,15,6,80,7,92.87738095237924,P7
RENOVISOR,RAW,matrix_32_raw_0_1,15,6,80,8,96.75880952380771,P8
RENOVISOR,POS,matrix_32_pos_0_1,8,4,75,1,21.00047619047602,P1
RENOVISOR,POS,matrix_32_pos_0_1,8,4,75,2,66.396666666666,P2
RENOVISOR,POS,matrix_32_pos_0_1,8,4,75,3,79.1216666666659,P3
RENOVISOR,POS,matrix_32_pos_0_1,8,4,75,4,83.24999999999919,P4
RENOVISOR,POS,matrix_32_pos_0_1,8,4,75,5,85.88952380952298,P5
RENOVISOR,POS,matrix_32_pos_0_1,8,4,75,6,88.452142857142,P6
RENOVISOR,POS,matrix_32_pos_0_1,8,4,75,7,90.13380952380864,P7
RENOVISOR,POS,matrix_32_pos_0_1,8,4,75,8,93.18095238095148,P8
RENOVISOR,POS,matrix_32_pos_0_1,9,4,77.77777777777777,1,52.2259523809517,P1
RENOVISOR,POS,matrix_32_pos_0_1,9,4,77.77777777777777,2,69.47333333333249,P2
RENOVISOR,POS,matrix_32_pos_0_1,9,4,77.77777777777777,3,74.16809523809435,P3
RENOVISOR,POS,matrix_32_pos_0_1,9,4,77.77777777777777,4,81.96523809523714,P4
RENOVISOR,POS,matrix_32_pos_0_1,9,4,77.77777777777777,5,86.01285714285615,P5
RENOVISOR,POS,matrix_32_pos_0_1,9,4,77.77777777777777,6,87.23595238095137,P6
RENOVISOR,POS,matrix_32_pos_0_1,9,4,77.77777777777777,7,88.65095238095137,P7
RENOVISOR,POS,matrix_32_pos_0_1,9,4,77.77777777777777,8,92.6471428571418,P8
RENOVISOR,POS,matrix_32_pos_0_1,10,4,80,1,49.36999999999944,P1
RENOVISOR,POS,matrix_32_pos_0_1,10,4,80,2,66.17166666666596,P2
RENOVISOR,POS,matrix_32_pos_0_1,10,4,80,3,76.11380952380873,P3
RENOVISOR,POS,matrix_32_pos_0_1,10,4,80,4,82.43690476190389,P4
RENOVISOR,POS,matrix_32_pos_0_1,10,4,80,5,83.50761904761818,P5
RENOVISOR,POS,matrix_32_pos_0_1,10,4,80,6,89.62047619047524,P6
RENOVISOR,POS,matrix_32_pos_0_1,10,4,80,7,92.22452380952284,P7
RENOVISOR,POS,matrix_32_pos_0_1,10,4,80,8,92.61690476190378,P8
RENOVISOR,POS,matrix_32_pos_0_1,11,4,81.81818181818181,1,41.97380952380906,P1
RENOVISOR,POS,matrix_32_pos_0_1,11,4,81.81818181818181,2,59.40761904761842,P2
RENOVISOR,POS,matrix_32_pos_0_1,11,4,81.81818181818181,3,75.65809523809446,P3
RENOVISOR,POS,matrix_32_pos_0_1,11,4,81.81818181818181,4,80.07809523809443,P4
RENOVISOR,POS,matrix_32_pos_0_1,11,4,81.81818181818181,5,82.31023809523727,P5
RENOVISOR,POS,matrix_32_pos_0_1,11,4,81.81818181818181,6,87.93166666666579,P6
RENOVISOR,POS,matrix_32_pos_0_1,11,4,81.81818181818181,7,88.83214285714197,P7
RENOVISOR,POS,matrix_32_pos_0_1,11,4,81.81818181818181,8,90.75857142857052,P8
RENOVISOR,POS,matrix_32_pos_0_1,12,6,75,1,52.21690476190413,P1
RENOVISOR,POS,matrix_32_pos_0_1,12,6,75,2,87.55047619047511,P2
RENOVISOR,POS,matrix_32_pos_0_1,12,6,75,3,95.93976190476076,P3
RENOVISOR,POS,matrix_32_pos_0_1,12,6,75,4,97.0914285714274,P4
RENOVISOR,POS,matrix_32_pos_0_1,12,6,75,5,97.8411904761893,P5
RENOVISOR,POS,matrix_32_pos_0_1,12,6,75,6,97.95976190476074,P6
RENOVISOR,POS,matrix_32_pos_0_1,12,6,75,7,98.56952380952262,P7
RENOVISOR,POS,matrix_32_pos_0_1,12,6,75,8,98.69999999999882,P8
RENOVISOR,POS,matrix_32_pos_0_1,13,6,76.92307692307692,1,72.89809523809494,P1
RENOVISOR,POS,matrix_32_pos_0_1,13,6,76.92307692307692,2,83.55976190476153,P2
RENOVISOR,POS,matrix_32_pos_0_1,13,6,76.92307692307692,3,87.76666666666625,P3
RENOVISOR,POS,matrix_32_pos_0_1,13,6,76.92307692307692,4,96.70285714285666,P4
RENOVISOR,POS,matrix_32_pos_0_1,13,6,76.92307692307692,5,97.63142857142807,P5
RENOVISOR,POS,matrix_32_pos_0_1,13,6,76.92307692307692,6,98.03714285714236,P6
RENOVISOR,POS,matrix_32_pos_0_1,13,6,76.92307692307692,7,99.1397619047614,P7
RENOVISOR,POS,matrix_32_pos_0_1,13,6,76.92307692307692,8,99.1797619047614,P8
RENOVISOR,POS,matrix_32_pos_0_1,14,6,78.57142857142857,1,72.31619047619013,P1
RENOVISOR,POS,matrix_32_pos_0_1,14,6,78.57142857142857,2,86.34809523809476,P2
RENOVISOR,POS,matrix_32_pos_0_1,14,6,78.57142857142857,3,90.41142857142806,P3
RENOVISOR,POS,matrix_32_pos_0_1,14,6,78.57142857142857,4,96.19928571428515,P4
RENOVISOR,POS,matrix_32_pos_0_1,14,6,78.57142857142857,5,97.38380952380896,P5
RENOVISOR,POS,matrix_32_pos_0_1,14,6,78.57142857142857,6,98.4799999999994,P6
RENOVISOR,POS,matrix_32_pos_0_1,14,6,78.57142857142857,7,98.92619047618987,P7
RENOVISOR,POS,matrix_32_pos_0_1,14,6,78.57142857142857,8,99.2452380952375,P8
RENOVISOR,POS,matrix_32_pos_0_1,15,6,80,1,65.25309523809499,P1
RENOVISOR,POS,matrix_32_pos_0_1,15,6,80,2,84.82999999999957,P2
RENOVISOR,POS,matrix_32_pos_0_1,15,6,80,3,93.1199999999995,P3
RENOVISOR,POS,matrix_32_pos_0_1,15,6,80,4,95.7430952380947,P4
RENOVISOR,POS,matrix_32_pos_0_1,15,6,80,5,96.53666666666612,P5
RENOVISOR,POS,matrix_32_pos_0_1,15,6,80,6,97.9971428571423,P6
RENOVISOR,POS,matrix_32_pos_0_1,15,6,80,7,98.48476190476136,P7
RENOVISOR,POS,matrix_32_pos_0_1,15,6,80,8,98.7466666666661,P8
RENOVISOR,EXT,matrix_32_ext_0_1,8,4,75,1,32.25571428571362,P1
RENOVISOR,EXT,matrix_32_ext_0_1,8,4,75,2,60.08214285714171,P2
RENOVISOR,EXT,matrix_32_ext_0_1,8,4,75,3,64.71023809523687,P3
RENOVISOR,EXT,matrix_32_ext_0_1,8,4,75,4,70.55523809523677,P4
RENOVISOR,EXT,matrix_32_ext_0_1,8,4,75,5,78.51976190476044,P5
RENOVISOR,EXT,matrix_32_ext_0_1,8,4,75,6,79.80857142856995,P6
RENOVISOR,EXT,matrix_32_ext_0_1,8,4,75,7,83.57690476190322,P7
RENOVISOR,EXT,matrix_32_ext_0_1,8,4,75,8,85.56880952380796,P8
RENOVISOR,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,1,29.60904761904686,P1
RENOVISOR,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,2,55.610238095236774,P2
RENOVISOR,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,3,63.73833333333184,P3
RENOVISOR,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,4,67.49119047618889,P4
RENOVISOR,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,5,73.10714285714116,P5
RENOVISOR,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,6,75.37976190476016,P6
RENOVISOR,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,7,79.59904761904579,P7
RENOVISOR,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,8,82.87976190476,P8
RENOVISOR,EXT,matrix_32_ext_0_1,10,4,80,1,27.87642857142793,P1
RENOVISOR,EXT,matrix_32_ext_0_1,10,4,80,2,50.16309523809413,P2
RENOVISOR,EXT,matrix_32_ext_0_1,10,4,80,3,58.6952380952368,P3
RENOVISOR,EXT,matrix_32_ext_0_1,10,4,80,4,65.85023809523665,P4
RENOVISOR,EXT,matrix_32_ext_0_1,10,4,80,5,69.02357142856992,P5
RENOVISOR,EXT,matrix_32_ext_0_1,10,4,80,6,73.67928571428409,P6
RENOVISOR,EXT,matrix_32_ext_0_1,10,4,80,7,75.986666666665,P7
RENOVISOR,EXT,matrix_32_ext_0_1,10,4,80,8,80.16738095237919,P8
RENOVISOR,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,1,20.767857142856673,P1
RENOVISOR,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,2,45.944047619046614,P2
RENOVISOR,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,3,52.71547619047504,P3
RENOVISOR,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,4,55.431190476189265,P4
RENOVISOR,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,5,64.40238095237954,P5
RENOVISOR,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,6,66.38880952380808,P6
RENOVISOR,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,7,68.13285714285567,P7
RENOVISOR,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,8,71.17857142856988,P8
RENOVISOR,EXT,matrix_32_ext_0_1,12,6,75,1,25.686904761904135,P1
RENOVISOR,EXT,matrix_32_ext_0_1,12,6,75,2,59.63119047618878,P2
RENOVISOR,EXT,matrix_32_ext_0_1,12,6,75,3,69.39785714285523,P3
RENOVISOR,EXT,matrix_32_ext_0_1,12,6,75,4,83.42690476190253,P4
RENOVISOR,EXT,matrix_32_ext_0_1,12,6,75,5,86.41761904761675,P5
RENOVISOR,EXT,matrix_32_ext_0_1,12,6,75,6,88.55476190475956,P6
RENOVISOR,EXT,matrix_32_ext_0_1,12,6,75,7,91.14880952380712,P7
RENOVISOR,EXT,matrix_32_ext_0_1,12,6,75,8,91.72952380952138,P8
RENOVISOR,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,1,25.273571428570857,P1
RENOVISOR,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,2,56.16880952380823,P2
RENOVISOR,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,3,70.40071428571268,P3
RENOVISOR,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,4,78.41166666666491,P4
RENOVISOR,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,5,79.46952380952202,P5
RENOVISOR,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,6,82.65857142856956,P6
RENOVISOR,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,7,85.19166666666474,P7
RENOVISOR,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,8,85.63119047618855,P8
RENOVISOR,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,1,24.804523809523243,P1
RENOVISOR,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,2,53.30214285714166,P2
RENOVISOR,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,3,56.90999999999872,P3
RENOVISOR,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,4,64.50142857142713,P4
RENOVISOR,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,5,76.38738095237925,P5
RENOVISOR,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,6,80.79190476190296,P6
RENOVISOR,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,7,83.40261904761718,P7
RENOVISOR,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,8,85.47547619047425,P8
RENOVISOR,EXT,matrix_32_ext_0_1,15,6,80,1,23.239523809523195,P1
RENOVISOR,EXT,matrix_32_ext_0_1,15,6,80,2,53.25452380952242,P2
RENOVISOR,EXT,matrix_32_ext_0_1,15,6,80,3,61.84238095237935,P3
RENOVISOR,EXT,matrix_32_ext_0_1,15,6,80,4,66.059285714284,P4
RENOVISOR,EXT,matrix_32_ext_0_1,15,6,80,5,73.00142857142666,P5
RENOVISOR,EXT,matrix_32_ext_0_1,15,6,80,6,77.25095238095035,P6
RENOVISOR,EXT,matrix_32_ext_0_1,15,6,80,7,78.6166666666646,P7
RENOVISOR,EXT,matrix_32_ext_0_1,15,6,80,8,83.69071428571209,P8
RENOVISOR,Z_ABS,matrix_32_z_abs,8,4,75,1,15.094285714285366,P1
RENOVISOR,Z_ABS,matrix_32_z_abs,8,4,75,2,28.25428571428506,P2
RENOVISOR,Z_ABS,matrix_32_z_abs,8,4,75,3,28.74023809523743,P3
RENOVISOR,Z_ABS,matrix_32_z_abs,8,4,75,4,30.826666666665947,P4
RENOVISOR,Z_ABS,matrix_32_z_abs,8,4,75,5,35.242380952380124,P5
RENOVISOR,Z_ABS,matrix_32_z_abs,8,4,75,6,39.225476190475256,P6
RENOVISOR,Z_ABS,matrix_32_z_abs,8,4,75,7,42.75047619047517,P7
RENOVISOR,Z_ABS,matrix_32_z_abs,8,4,75,8,45.46190476190367,P8
RENOVISOR,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,1,14.242619047618687,P1
RENOVISOR,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,2,26.167619047618388,P2
RENOVISOR,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,3,26.603571428570756,P3
