analysis_sample,matrix,comparison,metric,left_id,right_id,matching_similarity_pct,n_left,n_right,n_common,overlap_left_pct,overlap_right_pct,jaccard_pct,common_determinants,greater_than_50,greater_or_equal_50
WHY_LATAM,Z_ABS,KM_vs_EFA,overlap_left_pct,KM6,EFA5,37.5,8,8,3,37.5,37.5,23.076923076923077,det_25_agreement; det_27_fun; det_29_trends,FALSE,FALSE
WHY_LATAM,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM4,Homo.Economicus,41.666666666666664,8,9,5,62.5,55.55555555555556,41.666666666666664,det_04_added_value; det_07_legal; det_10_cost_efficiency; det_13_technical_fit; det_15_self_satisfaction,FALSE,FALSE
WHY_LATAM,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM5,Fearful,41.666666666666664,8,9,5,62.5,55.55555555555556,41.666666666666664,det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_19_wellbeing,FALSE,FALSE
WHY_LATAM,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM1,Stubborn,37.5,8,3,3,37.5,100,37.5,det_11_knowledge; det_15_self_satisfaction; det_17_adherence,FALSE,FALSE
WHY_LATAM,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM2,Careful,25,8,12,4,50,33.333333333333336,25,det_02_credit_score; det_03_risk_profile; det_09_safety; det_17_adherence,FALSE,FALSE
WHY_LATAM,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM3,Uninterested,16.666666666666668,8,6,2,25,33.333333333333336,16.666666666666668,det_07_legal; det_19_wellbeing,FALSE,FALSE
WHY_LATAM,Z_ABS,KM_vs_EXPERTS,jaccard_pct,KM6,Early.Adopter,16.666666666666668,8,6,2,25,33.333333333333336,16.666666666666668,det_14_environmental_concerns; det_29_trends,FALSE,FALSE
WHY_LATAM,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA4,Homo.Economicus,54.54545454545455,8,9,6,75,66.66666666666667,54.54545454545455,det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction,TRUE,TRUE
WHY_LATAM,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA5,Influencer,44.44444444444444,8,5,4,50,80,44.44444444444444,det_22_peer_pressure; det_24_socialising; det_28_recognition; det_31_approval,FALSE,FALSE
WHY_LATAM,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA2,Careful,33.333333333333336,8,12,5,62.5,41.666666666666664,33.333333333333336,det_03_risk_profile; det_09_safety; det_12_own_competence; det_16_commitment; det_17_adherence,FALSE,FALSE
WHY_LATAM,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA3,Stubborn,22.22222222222222,8,3,2,25,66.66666666666667,22.22222222222222,det_11_knowledge; det_15_self_satisfaction,FALSE,FALSE
WHY_LATAM,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA1,Early.Adopter,16.666666666666668,8,6,2,25,33.333333333333336,16.666666666666668,det_14_environmental_concerns; det_26_novelty,FALSE,FALSE
WHY_LATAM,Z_ABS,EFA_vs_EXPERTS,jaccard_pct,EFA6,Fearful,13.333333333333334,8,9,2,25,22.22222222222222,13.333333333333334,det_02_credit_score; det_03_risk_profile,FALSE,FALSE
