bootstrap_id,target_sample_type,dataset_source,n,prop_within_type
589,abstention,why,135,0.26679841897233203
589,voter,rv,494,1
590,abstention,diego,236,0.466403162055336
590,abstention,rv,141,0.27865612648221344
590,abstention,why,129,0.2549407114624506
590,voter,rv,494,1
591,abstention,diego,226,0.44664031620553357
591,abstention,rv,151,0.2984189723320158
591,abstention,why,129,0.2549407114624506
591,voter,rv,494,1
592,abstention,diego,224,0.4426877470355731
592,abstention,rv,144,0.2845849802371542
592,abstention,why,138,0.2727272727272727
592,voter,rv,494,1
593,abstention,diego,217,0.4288537549407115
593,abstention,rv,152,0.30039525691699603
593,abstention,why,137,0.2707509881422925
593,voter,rv,494,1
594,abstention,diego,238,0.47035573122529645
594,abstention,rv,139,0.274703557312253
594,abstention,why,129,0.2549407114624506
594,voter,rv,494,1
595,abstention,diego,234,0.4624505928853755
595,abstention,rv,136,0.26877470355731226
595,abstention,why,136,0.26877470355731226
595,voter,rv,494,1
596,abstention,diego,251,0.49604743083003955
596,abstention,rv,133,0.2628458498023715
596,abstention,why,122,0.24110671936758893
596,voter,rv,494,1
597,abstention,diego,240,0.4743083003952569
597,abstention,rv,122,0.24110671936758893
597,abstention,why,144,0.2845849802371542
597,voter,rv,494,1
598,abstention,diego,226,0.44664031620553357
598,abstention,rv,143,0.2826086956521739
598,abstention,why,137,0.2707509881422925
598,voter,rv,494,1
599,abstention,diego,239,0.4723320158102767
599,abstention,rv,126,0.2490118577075099
599,abstention,why,141,0.27865612648221344
599,voter,rv,494,1
600,abstention,diego,229,0.4525691699604743
600,abstention,rv,145,0.2865612648221344
600,abstention,why,132,0.2608695652173913
600,voter,rv,494,1
601,abstention,diego,235,0.4644268774703557
601,abstention,rv,122,0.24110671936758893
601,abstention,why,149,0.29446640316205536
601,voter,rv,494,1
602,abstention,diego,240,0.4743083003952569
602,abstention,rv,137,0.2707509881422925
602,abstention,why,129,0.2549407114624506
602,voter,rv,494,1
603,abstention,diego,236,0.466403162055336
603,abstention,rv,136,0.26877470355731226
603,abstention,why,134,0.2648221343873518
603,voter,rv,494,1
604,abstention,diego,226,0.44664031620553357
604,abstention,rv,159,0.3142292490118577
604,abstention,why,121,0.2391304347826087
604,voter,rv,494,1
605,abstention,diego,228,0.4505928853754941
605,abstention,rv,155,0.30632411067193677
605,abstention,why,123,0.24308300395256918
605,voter,rv,494,1
606,abstention,diego,229,0.4525691699604743
606,abstention,rv,145,0.2865612648221344
606,abstention,why,132,0.2608695652173913
606,voter,rv,494,1
607,abstention,diego,228,0.4505928853754941
607,abstention,rv,123,0.24308300395256918
607,abstention,why,155,0.30632411067193677
607,voter,rv,494,1
608,abstention,diego,237,0.4683794466403162
608,abstention,rv,146,0.2885375494071146
608,abstention,why,123,0.24308300395256918
608,voter,rv,494,1
609,abstention,diego,230,0.45454545454545453
609,abstention,rv,133,0.2628458498023715
609,abstention,why,143,0.2826086956521739
609,voter,rv,494,1
610,abstention,diego,252,0.4980237154150198
610,abstention,rv,125,0.24703557312252963
610,abstention,why,129,0.2549407114624506
610,voter,rv,494,1
611,abstention,diego,225,0.44466403162055335
611,abstention,rv,130,0.25691699604743085
611,abstention,why,151,0.2984189723320158
611,voter,rv,494,1
612,abstention,diego,245,0.4841897233201581
612,abstention,rv,133,0.2628458498023715
612,abstention,why,128,0.25296442687747034
612,voter,rv,494,1
613,abstention,diego,217,0.4288537549407115
613,abstention,rv,140,0.2766798418972332
613,abstention,why,149,0.29446640316205536
613,voter,rv,494,1
614,abstention,diego,228,0.4505928853754941
614,abstention,rv,140,0.2766798418972332
614,abstention,why,138,0.2727272727272727
614,voter,rv,494,1
615,abstention,diego,231,0.45652173913043476
615,abstention,rv,139,0.274703557312253
615,abstention,why,136,0.26877470355731226
615,voter,rv,494,1
616,abstention,diego,230,0.45454545454545453
616,abstention,rv,130,0.25691699604743085
616,abstention,why,146,0.2885375494071146
616,voter,rv,494,1
617,abstention,diego,239,0.4723320158102767
617,abstention,rv,146,0.2885375494071146
617,abstention,why,121,0.2391304347826087
617,voter,rv,494,1
618,abstention,diego,230,0.45454545454545453
618,abstention,rv,151,0.2984189723320158
618,abstention,why,125,0.24703557312252963
618,voter,rv,494,1
619,abstention,diego,223,0.4407114624505929
619,abstention,rv,144,0.2845849802371542
619,abstention,why,139,0.274703557312253
619,voter,rv,494,1
620,abstention,diego,245,0.4841897233201581
620,abstention,rv,137,0.2707509881422925
620,abstention,why,124,0.2450592885375494
620,voter,rv,494,1
621,abstention,diego,225,0.44466403162055335
621,abstention,rv,147,0.29051383399209485
621,abstention,why,134,0.2648221343873518
621,voter,rv,494,1
622,abstention,diego,238,0.47035573122529645
622,abstention,rv,122,0.24110671936758893
622,abstention,why,146,0.2885375494071146
622,voter,rv,494,1
623,abstention,diego,230,0.45454545454545453
623,abstention,rv,147,0.29051383399209485
623,abstention,why,129,0.2549407114624506
623,voter,rv,494,1
624,abstention,diego,249,0.49209486166007904
624,abstention,rv,131,0.25889328063241107
624,abstention,why,126,0.2490118577075099
624,voter,rv,494,1
625,abstention,diego,236,0.466403162055336
625,abstention,rv,126,0.2490118577075099
625,abstention,why,144,0.2845849802371542
625,voter,rv,494,1
626,abstention,diego,228,0.4505928853754941
626,abstention,rv,140,0.2766798418972332
626,abstention,why,138,0.2727272727272727
626,voter,rv,494,1
627,abstention,diego,231,0.45652173913043476
627,abstention,rv,141,0.27865612648221344
627,abstention,why,134,0.2648221343873518
627,voter,rv,494,1
628,abstention,diego,222,0.43873517786561267
628,abstention,rv,146,0.2885375494071146
628,abstention,why,138,0.2727272727272727
628,voter,rv,494,1
629,abstention,diego,224,0.4426877470355731
629,abstention,rv,147,0.29051383399209485
629,abstention,why,135,0.26679841897233203
629,voter,rv,494,1
630,abstention,diego,230,0.45454545454545453
630,abstention,rv,141,0.27865612648221344
630,abstention,why,135,0.26679841897233203
630,voter,rv,494,1
631,abstention,diego,238,0.47035573122529645
631,abstention,rv,131,0.25889328063241107
631,abstention,why,137,0.2707509881422925
631,voter,rv,494,1
632,abstention,diego,241,0.4762845849802372
632,abstention,rv,142,0.28063241106719367
632,abstention,why,123,0.24308300395256918
632,voter,rv,494,1
633,abstention,diego,232,0.45849802371541504
633,abstention,rv,149,0.29446640316205536
633,abstention,why,125,0.24703557312252963
633,voter,rv,494,1
634,abstention,diego,235,0.4644268774703557
634,abstention,rv,131,0.25889328063241107
634,abstention,why,140,0.2766798418972332
634,voter,rv,494,1
635,abstention,diego,225,0.44466403162055335
635,abstention,rv,137,0.2707509881422925
635,abstention,why,144,0.2845849802371542
635,voter,rv,494,1
636,abstention,diego,223,0.4407114624505929
636,abstention,rv,135,0.26679841897233203
636,abstention,why,148,0.2924901185770751
636,voter,rv,494,1
637,abstention,diego,214,0.42292490118577075
637,abstention,rv,155,0.30632411067193677
637,abstention,why,137,0.2707509881422925
637,voter,rv,494,1
638,abstention,diego,231,0.45652173913043476
638,abstention,rv,140,0.2766798418972332
638,abstention,why,135,0.26679841897233203
638,voter,rv,494,1
639,abstention,diego,232,0.45849802371541504
639,abstention,rv,134,0.2648221343873518
639,abstention,why,140,0.2766798418972332
639,voter,rv,494,1
640,abstention,diego,242,0.4782608695652174
640,abstention,rv,127,0.2509881422924901
640,abstention,why,137,0.2707509881422925
640,voter,rv,494,1
641,abstention,diego,263,0.5197628458498024
641,abstention,rv,127,0.2509881422924901
641,abstention,why,116,0.22924901185770752
641,voter,rv,494,1
642,abstention,diego,233,0.46047430830039526
642,abstention,rv,133,0.2628458498023715
642,abstention,why,140,0.2766798418972332
642,voter,rv,494,1
643,abstention,diego,208,0.41106719367588934
643,abstention,rv,146,0.2885375494071146
643,abstention,why,152,0.30039525691699603
643,voter,rv,494,1
644,abstention,diego,216,0.4268774703557312
644,abstention,rv,148,0.2924901185770751
644,abstention,why,142,0.28063241106719367
644,voter,rv,494,1
645,abstention,diego,214,0.42292490118577075
645,abstention,rv,150,0.2964426877470356
645,abstention,why,142,0.28063241106719367
645,voter,rv,494,1
646,abstention,diego,226,0.44664031620553357
646,abstention,rv,148,0.2924901185770751
646,abstention,why,132,0.2608695652173913
646,voter,rv,494,1
647,abstention,diego,235,0.4644268774703557
647,abstention,rv,150,0.2964426877470356
647,abstention,why,121,0.2391304347826087
647,voter,rv,494,1
648,abstention,diego,222,0.43873517786561267
648,abstention,rv,133,0.2628458498023715
648,abstention,why,151,0.2984189723320158
648,voter,rv,494,1
649,abstention,diego,231,0.45652173913043476
649,abstention,rv,130,0.25691699604743085
649,abstention,why,145,0.2865612648221344
649,voter,rv,494,1
650,abstention,diego,233,0.46047430830039526
650,abstention,rv,145,0.2865612648221344
650,abstention,why,128,0.25296442687747034
650,voter,rv,494,1
651,abstention,diego,218,0.4308300395256917
651,abstention,rv,144,0.2845849802371542
651,abstention,why,144,0.2845849802371542
651,voter,rv,494,1
652,abstention,diego,238,0.47035573122529645
652,abstention,rv,140,0.2766798418972332
652,abstention,why,128,0.25296442687747034
652,voter,rv,494,1
653,abstention,diego,220,0.43478260869565216
653,abstention,rv,161,0.3181818181818182
653,abstention,why,125,0.24703557312252963
653,voter,rv,494,1
654,abstention,diego,250,0.49407114624505927
654,abstention,rv,140,0.2766798418972332
654,abstention,why,116,0.22924901185770752
654,voter,rv,494,1
655,abstention,diego,242,0.4782608695652174
655,abstention,rv,158,0.31225296442687744
655,abstention,why,106,0.20948616600790515
655,voter,rv,494,1
656,abstention,diego,229,0.4525691699604743
656,abstention,rv,147,0.29051383399209485
656,abstention,why,130,0.25691699604743085
656,voter,rv,494,1
657,abstention,diego,218,0.4308300395256917
657,abstention,rv,158,0.31225296442687744
657,abstention,why,130,0.25691699604743085
657,voter,rv,494,1
658,abstention,diego,231,0.45652173913043476
658,abstention,rv,144,0.2845849802371542
658,abstention,why,131,0.25889328063241107
658,voter,rv,494,1
659,abstention,diego,234,0.4624505928853755
659,abstention,rv,146,0.2885375494071146
659,abstention,why,126,0.2490118577075099
659,voter,rv,494,1
660,abstention,diego,232,0.45849802371541504
660,abstention,rv,147,0.29051383399209485
660,abstention,why,127,0.2509881422924901
660,voter,rv,494,1
661,abstention,diego,237,0.4683794466403162
661,abstention,rv,120,0.23715415019762845
661,abstention,why,149,0.29446640316205536
661,voter,rv,494,1
662,abstention,diego,240,0.4743083003952569
662,abstention,rv,139,0.274703557312253
662,abstention,why,127,0.2509881422924901
662,voter,rv,494,1
663,abstention,diego,224,0.4426877470355731
663,abstention,rv,151,0.2984189723320158
663,abstention,why,131,0.25889328063241107
663,voter,rv,494,1
664,abstention,diego,233,0.46047430830039526
664,abstention,rv,155,0.30632411067193677
664,abstention,why,118,0.233201581027668
664,voter,rv,494,1
665,abstention,diego,234,0.4624505928853755
665,abstention,rv,147,0.29051383399209485
665,abstention,why,125,0.24703557312252963
665,voter,rv,494,1
666,abstention,diego,213,0.4209486166007905
666,abstention,rv,153,0.30237154150197626
666,abstention,why,140,0.2766798418972332
666,voter,rv,494,1
667,abstention,diego,251,0.49604743083003955
667,abstention,rv,131,0.25889328063241107
667,abstention,why,124,0.2450592885375494
667,voter,rv,494,1
668,abstention,diego,232,0.45849802371541504
668,abstention,rv,140,0.2766798418972332
668,abstention,why,134,0.2648221343873518
668,voter,rv,494,1
669,abstention,diego,226,0.44664031620553357
669,abstention,rv,149,0.29446640316205536
669,abstention,why,131,0.25889328063241107
669,voter,rv,494,1
670,abstention,diego,230,0.45454545454545453
670,abstention,rv,141,0.27865612648221344
670,abstention,why,135,0.26679841897233203
670,voter,rv,494,1
671,abstention,diego,227,0.44861660079051385
671,abstention,rv,145,0.2865612648221344
671,abstention,why,134,0.2648221343873518
671,voter,rv,494,1
672,abstention,diego,248,0.4901185770750988
672,abstention,rv,124,0.2450592885375494
672,abstention,why,134,0.2648221343873518
672,voter,rv,494,1
673,abstention,diego,243,0.48023715415019763
673,abstention,rv,132,0.2608695652173913
673,abstention,why,131,0.25889328063241107
673,voter,rv,494,1
674,abstention,diego,232,0.45849802371541504
674,abstention,rv,147,0.29051383399209485
674,abstention,why,127,0.2509881422924901
674,voter,rv,494,1
675,abstention,diego,226,0.44664031620553357
675,abstention,rv,137,0.2707509881422925
675,abstention,why,143,0.2826086956521739
675,voter,rv,494,1
676,abstention,diego,228,0.4505928853754941
676,abstention,rv,148,0.2924901185770751
676,abstention,why,130,0.25691699604743085
676,voter,rv,494,1
677,abstention,diego,219,0.43280632411067194
677,abstention,rv,128,0.25296442687747034
677,abstention,why,159,0.3142292490118577
677,voter,rv,494,1
678,abstention,diego,232,0.45849802371541504
678,abstention,rv,129,0.2549407114624506
678,abstention,why,145,0.2865612648221344
678,voter,rv,494,1
679,abstention,diego,234,0.4624505928853755
679,abstention,rv,133,0.2628458498023715
679,abstention,why,139,0.274703557312253
679,voter,rv,494,1
680,abstention,diego,232,0.45849802371541504
680,abstention,rv,140,0.2766798418972332
680,abstention,why,134,0.2648221343873518
680,voter,rv,494,1
681,abstention,diego,231,0.45652173913043476
681,abstention,rv,151,0.2984189723320158
681,abstention,why,124,0.2450592885375494
681,voter,rv,494,1
682,abstention,diego,233,0.46047430830039526
682,abstention,rv,127,0.2509881422924901
682,abstention,why,146,0.2885375494071146
682,voter,rv,494,1
683,abstention,diego,220,0.43478260869565216
683,abstention,rv,143,0.2826086956521739
683,abstention,why,143,0.2826086956521739
683,voter,rv,494,1
684,abstention,diego,219,0.43280632411067194
684,abstention,rv,145,0.2865612648221344
684,abstention,why,142,0.28063241106719367
684,voter,rv,494,1
685,abstention,diego,240,0.4743083003952569
685,abstention,rv,135,0.26679841897233203
685,abstention,why,131,0.25889328063241107
685,voter,rv,494,1
686,abstention,diego,230,0.45454545454545453
686,abstention,rv,136,0.26877470355731226
686,abstention,why,140,0.2766798418972332
686,voter,rv,494,1
687,abstention,diego,234,0.4624505928853755
687,abstention,rv,144,0.2845849802371542
687,abstention,why,128,0.25296442687747034
687,voter,rv,494,1
688,abstention,diego,255,0.5039525691699605
688,abstention,rv,118,0.233201581027668
688,abstention,why,133,0.2628458498023715
688,voter,rv,494,1
689,abstention,diego,235,0.4644268774703557
689,abstention,rv,134,0.2648221343873518
689,abstention,why,137,0.2707509881422925
689,voter,rv,494,1
690,abstention,diego,243,0.48023715415019763
690,abstention,rv,133,0.2628458498023715
690,abstention,why,130,0.25691699604743085
690,voter,rv,494,1
691,abstention,diego,243,0.48023715415019763
691,abstention,rv,140,0.2766798418972332
691,abstention,why,123,0.24308300395256918
691,voter,rv,494,1
692,abstention,diego,232,0.45849802371541504
692,abstention,rv,152,0.30039525691699603
692,abstention,why,122,0.24110671936758893
692,voter,rv,494,1
693,abstention,diego,232,0.45849802371541504
693,abstention,rv,132,0.2608695652173913
693,abstention,why,142,0.28063241106719367
693,voter,rv,494,1
694,abstention,diego,221,0.4367588932806324
694,abstention,rv,140,0.2766798418972332
694,abstention,why,145,0.2865612648221344
694,voter,rv,494,1
695,abstention,diego,207,0.4090909090909091
695,abstention,rv,145,0.2865612648221344
695,abstention,why,154,0.30434782608695654
695,voter,rv,494,1
696,abstention,diego,224,0.4426877470355731
696,abstention,rv,146,0.2885375494071146
696,abstention,why,136,0.26877470355731226
696,voter,rv,494,1
697,abstention,diego,229,0.4525691699604743
697,abstention,rv,134,0.2648221343873518
697,abstention,why,143,0.2826086956521739
697,voter,rv,494,1
698,abstention,diego,237,0.4683794466403162
698,abstention,rv,125,0.24703557312252963
698,abstention,why,144,0.2845849802371542
698,voter,rv,494,1
699,abstention,diego,213,0.4209486166007905
699,abstention,rv,142,0.28063241106719367
699,abstention,why,151,0.2984189723320158
699,voter,rv,494,1
700,abstention,diego,217,0.4288537549407115
700,abstention,rv,145,0.2865612648221344
700,abstention,why,144,0.2845849802371542
700,voter,rv,494,1
701,abstention,diego,217,0.4288537549407115
701,abstention,rv,150,0.2964426877470356
701,abstention,why,139,0.274703557312253
701,voter,rv,494,1
702,abstention,diego,228,0.4505928853754941
702,abstention,rv,131,0.25889328063241107
702,abstention,why,147,0.29051383399209485
702,voter,rv,494,1
703,abstention,diego,233,0.46047430830039526
703,abstention,rv,124,0.2450592885375494
703,abstention,why,149,0.29446640316205536
703,voter,rv,494,1
704,abstention,diego,239,0.4723320158102767
704,abstention,rv,144,0.2845849802371542
704,abstention,why,123,0.24308300395256918
704,voter,rv,494,1
705,abstention,diego,259,0.5118577075098815
705,abstention,rv,121,0.2391304347826087
705,abstention,why,126,0.2490118577075099
705,voter,rv,494,1
706,abstention,diego,216,0.4268774703557312
706,abstention,rv,154,0.30434782608695654
706,abstention,why,136,0.26877470355731226
706,voter,rv,494,1
707,abstention,diego,230,0.45454545454545453
707,abstention,rv,137,0.2707509881422925
707,abstention,why,139,0.274703557312253
707,voter,rv,494,1
708,abstention,diego,234,0.4624505928853755
708,abstention,rv,135,0.26679841897233203
708,abstention,why,137,0.2707509881422925
708,voter,rv,494,1
709,abstention,diego,228,0.4505928853754941
709,abstention,rv,153,0.30237154150197626
709,abstention,why,125,0.24703557312252963
709,voter,rv,494,1
710,abstention,diego,258,0.5098814229249012
710,abstention,rv,135,0.26679841897233203
710,abstention,why,113,0.22332015810276679
710,voter,rv,494,1
711,abstention,diego,214,0.42292490118577075
711,abstention,rv,139,0.274703557312253
711,abstention,why,153,0.30237154150197626
711,voter,rv,494,1
712,abstention,diego,239,0.4723320158102767
712,abstention,rv,128,0.25296442687747034
712,abstention,why,139,0.274703557312253
712,voter,rv,494,1
713,abstention,diego,216,0.4268774703557312
713,abstention,rv,154,0.30434782608695654
713,abstention,why,136,0.26877470355731226
713,voter,rv,494,1
714,abstention,diego,232,0.45849802371541504
714,abstention,rv,154,0.30434782608695654
714,abstention,why,120,0.23715415019762845
714,voter,rv,494,1
715,abstention,diego,231,0.45652173913043476
715,abstention,rv,129,0.2549407114624506
715,abstention,why,146,0.2885375494071146
715,voter,rv,494,1
716,abstention,diego,234,0.4624505928853755
716,abstention,rv,138,0.2727272727272727
716,abstention,why,134,0.2648221343873518
716,voter,rv,494,1
717,abstention,diego,253,0.5
717,abstention,rv,120,0.23715415019762845
717,abstention,why,133,0.2628458498023715
717,voter,rv,494,1
718,abstention,diego,224,0.4426877470355731
718,abstention,rv,145,0.2865612648221344
718,abstention,why,137,0.2707509881422925
718,voter,rv,494,1
719,abstention,diego,248,0.4901185770750988
719,abstention,rv,126,0.2490118577075099
719,abstention,why,132,0.2608695652173913
719,voter,rv,494,1
720,abstention,diego,230,0.45454545454545453
720,abstention,rv,143,0.2826086956521739
720,abstention,why,133,0.2628458498023715
720,voter,rv,494,1
721,abstention,diego,246,0.48616600790513836
721,abstention,rv,134,0.2648221343873518
721,abstention,why,126,0.2490118577075099
721,voter,rv,494,1
722,abstention,diego,229,0.4525691699604743
722,abstention,rv,126,0.2490118577075099
722,abstention,why,151,0.2984189723320158
722,voter,rv,494,1
723,abstention,diego,227,0.44861660079051385
723,abstention,rv,130,0.25691699604743085
723,abstention,why,149,0.29446640316205536
723,voter,rv,494,1
724,abstention,diego,218,0.4308300395256917
724,abstention,rv,142,0.28063241106719367
724,abstention,why,146,0.2885375494071146
724,voter,rv,494,1
725,abstention,diego,207,0.4090909090909091
725,abstention,rv,137,0.2707509881422925
725,abstention,why,162,0.3201581027667984
725,voter,rv,494,1
726,abstention,diego,237,0.4683794466403162
726,abstention,rv,126,0.2490118577075099
726,abstention,why,143,0.2826086956521739
726,voter,rv,494,1
727,abstention,diego,230,0.45454545454545453
727,abstention,rv,143,0.2826086956521739
727,abstention,why,133,0.2628458498023715
727,voter,rv,494,1
728,abstention,diego,235,0.4644268774703557
728,abstention,rv,131,0.25889328063241107
728,abstention,why,140,0.2766798418972332
728,voter,rv,494,1
729,abstention,diego,210,0.4150197628458498
729,abstention,rv,141,0.27865612648221344
729,abstention,why,155,0.30632411067193677
729,voter,rv,494,1
730,abstention,diego,227,0.44861660079051385
730,abstention,rv,145,0.2865612648221344
730,abstention,why,134,0.2648221343873518
730,voter,rv,494,1
731,abstention,diego,224,0.4426877470355731
731,abstention,rv,144,0.2845849802371542
731,abstention,why,138,0.2727272727272727
731,voter,rv,494,1
732,abstention,diego,237,0.4683794466403162
732,abstention,rv,139,0.274703557312253
732,abstention,why,130,0.25691699604743085
732,voter,rv,494,1
733,abstention,diego,228,0.4505928853754941
733,abstention,rv,147,0.29051383399209485
733,abstention,why,131,0.25889328063241107
733,voter,rv,494,1
734,abstention,diego,221,0.4367588932806324
734,abstention,rv,141,0.27865612648221344
734,abstention,why,144,0.2845849802371542
734,voter,rv,494,1
735,abstention,diego,258,0.5098814229249012
735,abstention,rv,126,0.2490118577075099
735,abstention,why,122,0.24110671936758893
735,voter,rv,494,1
736,abstention,diego,227,0.44861660079051385
736,abstention,rv,133,0.2628458498023715
736,abstention,why,146,0.2885375494071146
736,voter,rv,494,1
737,abstention,diego,238,0.47035573122529645
737,abstention,rv,136,0.26877470355731226
737,abstention,why,132,0.2608695652173913
737,voter,rv,494,1
738,abstention,diego,226,0.44664031620553357
738,abstention,rv,152,0.30039525691699603
738,abstention,why,128,0.25296442687747034
738,voter,rv,494,1
739,abstention,diego,213,0.4209486166007905
739,abstention,rv,153,0.30237154150197626
739,abstention,why,140,0.2766798418972332
739,voter,rv,494,1
740,abstention,diego,242,0.4782608695652174
740,abstention,rv,127,0.2509881422924901
740,abstention,why,137,0.2707509881422925
740,voter,rv,494,1
741,abstention,diego,232,0.45849802371541504
741,abstention,rv,140,0.2766798418972332
741,abstention,why,134,0.2648221343873518
741,voter,rv,494,1
742,abstention,diego,238,0.47035573122529645
742,abstention,rv,138,0.2727272727272727
742,abstention,why,130,0.25691699604743085
742,voter,rv,494,1
743,abstention,diego,237,0.4683794466403162
743,abstention,rv,124,0.2450592885375494
743,abstention,why,145,0.2865612648221344
743,voter,rv,494,1
744,abstention,diego,239,0.4723320158102767
744,abstention,rv,135,0.26679841897233203
744,abstention,why,132,0.2608695652173913
744,voter,rv,494,1
745,abstention,diego,230,0.45454545454545453
745,abstention,rv,146,0.2885375494071146
745,abstention,why,130,0.25691699604743085
745,voter,rv,494,1
746,abstention,diego,202,0.39920948616600793
746,abstention,rv,158,0.31225296442687744
746,abstention,why,146,0.2885375494071146
746,voter,rv,494,1
747,abstention,diego,232,0.45849802371541504
747,abstention,rv,133,0.2628458498023715
747,abstention,why,141,0.27865612648221344
747,voter,rv,494,1
748,abstention,diego,237,0.4683794466403162
748,abstention,rv,147,0.29051383399209485
748,abstention,why,122,0.24110671936758893
748,voter,rv,494,1
749,abstention,diego,223,0.4407114624505929
749,abstention,rv,150,0.2964426877470356
749,abstention,why,133,0.2628458498023715
749,voter,rv,494,1
750,abstention,diego,217,0.4288537549407115
750,abstention,rv,141,0.27865612648221344
750,abstention,why,148,0.2924901185770751
750,voter,rv,494,1
751,abstention,diego,249,0.49209486166007904
751,abstention,rv,137,0.2707509881422925
751,abstention,why,120,0.23715415019762845
751,voter,rv,494,1
752,abstention,diego,229,0.4525691699604743
752,abstention,rv,142,0.28063241106719367
752,abstention,why,135,0.26679841897233203
752,voter,rv,494,1
753,abstention,diego,232,0.45849802371541504
753,abstention,rv,137,0.2707509881422925
753,abstention,why,137,0.2707509881422925
753,voter,rv,494,1
754,abstention,diego,248,0.4901185770750988
754,abstention,rv,133,0.2628458498023715
754,abstention,why,125,0.24703557312252963
754,voter,rv,494,1
755,abstention,diego,240,0.4743083003952569
755,abstention,rv,125,0.24703557312252963
755,abstention,why,141,0.27865612648221344
755,voter,rv,494,1
756,abstention,diego,218,0.4308300395256917
756,abstention,rv,152,0.30039525691699603
756,abstention,why,136,0.26877470355731226
756,voter,rv,494,1
757,abstention,diego,240,0.4743083003952569
757,abstention,rv,141,0.27865612648221344
757,abstention,why,125,0.24703557312252963
757,voter,rv,494,1
758,abstention,diego,245,0.4841897233201581
758,abstention,rv,126,0.2490118577075099
758,abstention,why,135,0.26679841897233203
758,voter,rv,494,1
759,abstention,diego,215,0.424901185770751
759,abstention,rv,132,0.2608695652173913
759,abstention,why,159,0.3142292490118577
759,voter,rv,494,1
760,abstention,diego,246,0.48616600790513836
760,abstention,rv,131,0.25889328063241107
760,abstention,why,129,0.2549407114624506
760,voter,rv,494,1
761,abstention,diego,233,0.46047430830039526
761,abstention,rv,144,0.2845849802371542
761,abstention,why,129,0.2549407114624506
761,voter,rv,494,1
762,abstention,diego,255,0.5039525691699605
762,abstention,rv,132,0.2608695652173913
762,abstention,why,119,0.23517786561264822
762,voter,rv,494,1
763,abstention,diego,238,0.47035573122529645
763,abstention,rv,139,0.274703557312253
763,abstention,why,129,0.2549407114624506
763,voter,rv,494,1
764,abstention,diego,240,0.4743083003952569
764,abstention,rv,133,0.2628458498023715
764,abstention,why,133,0.2628458498023715
764,voter,rv,494,1
765,abstention,diego,245,0.4841897233201581
765,abstention,rv,145,0.2865612648221344
765,abstention,why,116,0.22924901185770752
765,voter,rv,494,1
766,abstention,diego,257,0.5079051383399209
766,abstention,rv,115,0.22727272727272727
766,abstention,why,134,0.2648221343873518
766,voter,rv,494,1
767,abstention,diego,230,0.45454545454545453
767,abstention,rv,132,0.2608695652173913
767,abstention,why,144,0.2845849802371542
767,voter,rv,494,1
768,abstention,diego,233,0.46047430830039526
768,abstention,rv,150,0.2964426877470356
768,abstention,why,123,0.24308300395256918
768,voter,rv,494,1
769,abstention,diego,221,0.4367588932806324
769,abstention,rv,147,0.29051383399209485
769,abstention,why,138,0.2727272727272727
769,voter,rv,494,1
770,abstention,diego,220,0.43478260869565216
770,abstention,rv,154,0.30434782608695654
770,abstention,why,132,0.2608695652173913
770,voter,rv,494,1
771,abstention,diego,220,0.43478260869565216
771,abstention,rv,152,0.30039525691699603
771,abstention,why,134,0.2648221343873518
771,voter,rv,494,1
772,abstention,diego,218,0.4308300395256917
772,abstention,rv,156,0.308300395256917
772,abstention,why,132,0.2608695652173913
772,voter,rv,494,1
773,abstention,diego,225,0.44466403162055335
773,abstention,rv,153,0.30237154150197626
773,abstention,why,128,0.25296442687747034
773,voter,rv,494,1
774,abstention,diego,233,0.46047430830039526
774,abstention,rv,131,0.25889328063241107
774,abstention,why,142,0.28063241106719367
774,voter,rv,494,1
775,abstention,diego,236,0.466403162055336
775,abstention,rv,148,0.2924901185770751
775,abstention,why,122,0.24110671936758893
775,voter,rv,494,1
776,abstention,diego,251,0.49604743083003955
776,abstention,rv,137,0.2707509881422925
776,abstention,why,118,0.233201581027668
776,voter,rv,494,1
777,abstention,diego,224,0.4426877470355731
777,abstention,rv,138,0.2727272727272727
777,abstention,why,144,0.2845849802371542
777,voter,rv,494,1
778,abstention,diego,223,0.4407114624505929
778,abstention,rv,138,0.2727272727272727
778,abstention,why,145,0.2865612648221344
778,voter,rv,494,1
779,abstention,diego,253,0.5
779,abstention,rv,141,0.27865612648221344
779,abstention,why,112,0.22134387351778656
779,voter,rv,494,1
780,abstention,diego,229,0.4525691699604743
780,abstention,rv,135,0.26679841897233203
780,abstention,why,142,0.28063241106719367
780,voter,rv,494,1
781,abstention,diego,226,0.44664031620553357
781,abstention,rv,129,0.2549407114624506
781,abstention,why,151,0.2984189723320158
781,voter,rv,494,1
782,abstention,diego,253,0.5
782,abstention,rv,119,0.23517786561264822
782,abstention,why,134,0.2648221343873518
782,voter,rv,494,1
783,abstention,diego,232,0.45849802371541504
783,abstention,rv,145,0.2865612648221344
783,abstention,why,129,0.2549407114624506
783,voter,rv,494,1
784,abstention,diego,230,0.45454545454545453
784,abstention,rv,138,0.2727272727272727
784,abstention,why,138,0.2727272727272727
784,voter,rv,494,1
785,abstention,diego,211,0.41699604743083
785,abstention,rv,151,0.2984189723320158
785,abstention,why,144,0.2845849802371542
785,voter,rv,494,1
786,abstention,diego,208,0.41106719367588934
786,abstention,rv,152,0.30039525691699603
786,abstention,why,146,0.2885375494071146
