analysis_sample,matrix_name,matrix,h,p,coverage_kmeans,coverage_efa,mean_signature_size_kmeans,mean_signature_size_efa,mean_km_efa_overlap,median_km_efa_overlap,mean_km_efa_jaccard,median_km_efa_jaccard,mean_km_expert_jaccard_hungarian,mean_km_expert_best_jaccard,mean_efa_expert_jaccard_hungarian,mean_efa_expert_best_jaccard,n_km_efa_overlap_ge_50,n_km_expert_jaccard_ge_50,n_efa_expert_jaccard_ge_50
LATAM,matrix_32_pos_0_1,POS,8,5,99.43398809523646,78.0446428571439,11.2,8.4,42.99100899100899,42.857142857142854,36.47727272727273,37.5,36.971288515406165,42.55952380952381,30.663947163947164,31.52669226198638,2,0,0
LATAM,matrix_32_pos_0_1,POS,8,6,99.67663690476029,82.76327380952492,11.5,8.333333333333334,42.556610056610054,40.65934065934066,34.533065618591934,34.375,35.253851540616246,41.94775132275132,28.56916231916232,30.438910218321983,2,0,0
LATAM,matrix_32_pos_0_1,POS,8,7,99.7071428571412,84.62083333333447,12,8.428571428571429,41.11995147709433,38.46153846153846,32.76303583634411,31.25,34.96403106697225,43.098072562358276,25.593295593295593,28.471446853799794,2,1,0
LATAM,matrix_32_pos_0_1,POS,8,8,99.7665178571412,85.05169642857258,11.5,9.25,51.88904845154845,52.67857142857143,41.051314365459106,43.75,31.63519385026738,41.87748015873016,26.871549610520198,30.059574820604233,4,1,0
LATAM,matrix_32_ext_0_1,EXT,2,4,14.150505952380596,14.797529761904974,10.5,9.25,52.765151515151516,61.36363636363637,39.007936507936506,48.01587301587301,33.95774976657329,41.522366522366525,31.46825396825397,37.474747474747474,3,0,0
LATAM,matrix_32_ext_0_1,EXT,2,5,18.064672619047155,16.81267857142881,10.8,10.2,58.84848484848485,75,48.06837606837607,60,35.166199813258636,43.21789321789322,29.385129490392647,37.122655122655125,4,0,0
LATAM,matrix_32_ext_0_1,EXT,2,6,19.643005952380452,18.012886904762162,11.5,10,53.3459595959596,64.16666666666667,42.68594831094831,52.22222222222222,38.709928415810765,46.014911014911014,27.063365484418114,33.71332371332371,4,1,0
LATAM,matrix_32_ext_0_1,EXT,2,7,20.632083333332808,19.06726190476218,11.857142857142858,9.714285714285714,51.932591218305504,64.28571428571429,41.4795918367347,56.25,36.928412390597266,44.54339311482168,25.77188451138031,31.958359101216242,4,1,0
LATAM,matrix_32_ext_0_1,EXT,2,8,23.281309523808936,19.77199404761933,11.5,9.875,53.60073953823954,58.80952380952381,42.89186507936508,50.34722222222222,36.47902750843927,45.22546897546898,24.67951982657865,32.13023088023088,5,1,0
LATAM,matrix_32_ext_0_1,EXT,3,4,28.565565476189768,22.87437500000028,10,9.5,56.25,75,47.30769230769231,60,37.70774976657329,44.742063492063494,33.25396825396825,36.52777777777778,3,0,0
LATAM,matrix_32_ext_0_1,EXT,3,5,31.123779761903993,24.98035714285746,11,9.2,52.666666666666664,75,42.608058608058606,60,41.85850750556633,47.79365079365079,30.88888888888889,33.507936507936506,3,1,0
LATAM,matrix_32_ext_0_1,EXT,3,6,32.778749999999185,26.19520833333367,10.5,9.666666666666666,52.22222222222222,56.25,39.91309344250521,41.53846153846154,41.23829873829874,46.77248677248677,27.824074074074073,33.05148555148555,3,1,0
LATAM,matrix_32_ext_0_1,EXT,3,7,34.81428571428486,27.27330357142893,10.142857142857142,10.428571428571429,56.42857142857143,75,43.775048480930835,60,40.704256061398915,46.21315192743764,29.69108377003114,34.34488235240115,4,1,0
LATAM,matrix_32_ext_0_1,EXT,3,8,38.82166666666568,28.5673214285718,10.125,10.375,58.125,64.16666666666667,44.252046972635206,48.33333333333333,37.40193833943834,44.98196248196248,27.884460203539152,33.38510539168434,6,1,0
LATAM,matrix_32_ext_0_1,EXT,4,4,43.07592261904661,30.72839285714337,10.75,9.75,52.5,67.5,44.149797570850204,53.684210526315795,37.70774976657329,42.65873015873016,32.77777777777778,35.72649572649573,3,0,0
LATAM,matrix_32_ext_0_1,EXT,4,5,47.56872023809407,34.82014880952434,11.6,9.4,49.666666666666664,60,40.08174281858492,47.36842105263158,42.166199813258636,46.12698412698413,30.507936507936506,32.866910866910864,3,1,0
LATAM,matrix_32_ext_0_1,EXT,4,6,53.99726190476053,36.01931547619102,11.333333333333334,10.333333333333334,57.5,72.5,45.543480212597856,51.875,38.16880287468523,44.4997594997595,32.23880408090935,34.40663624874151,4,1,0
LATAM,matrix_32_ext_0_1,EXT,4,7,57.84565476190328,37.158065476191034,11,11,59.60317460317461,70,44.07062825130052,43.75,36.5779691830112,43.85693671407957,35.09807652664796,37.89476384345911,5,1,1
LATAM,matrix_32_ext_0_1,EXT,4,8,60.53214285714132,38.88056547619106,10.75,10.625,58.923611111111114,68.33333333333334,44.42760058568882,49.14772727272727,35.25497378438555,43.18251193251193,33.39646464646464,36.56700927211763,6,1,1
LATAM,matrix_32_ext_0_1,EXT,5,4,57.796130952378846,36.57898809523888,10.75,10,54.16666666666667,70.83333333333334,45.46558704453441,56.315789473684205,37.70774976657329,42.65873015873016,32.361111111111114,35.03968253968254,3,0,0
LATAM,matrix_32_ext_0_1,EXT,5,5,65.40193452380726,42.83901785714363,10.6,9.6,51.666666666666664,70,39.229612492770386,52.63157894736842,33.916199813258636,41.3997113997114,30.174603174603174,32.317460317460316,3,0,0
LATAM,matrix_32_ext_0_1,EXT,5,6,69.76041666666428,44.346726190476986,11.166666666666666,10.5,57.73809523809524,70.71428571428572,44.515977443609025,56.315789473684205,37.05769176357412,43.38864838864839,34.7474040121099,36.73513849984438,4,1,1
LATAM,matrix_32_ext_0_1,EXT,5,7,73.2372916666642,46.363809523810346,10.857142857142858,10.142857142857142,57.22789115646259,70,44.86032451258015,54.54545454545455,37.03846107207452,42.6847755419184,33.67959304934095,35.38336546739908,5,1,1
LATAM,matrix_32_ext_0_1,EXT,5,8,77.38223214285456,47.82455357142942,11.25,10.625,55.92757936507937,70.71428571428572,42.66187485759854,53.588516746411486,35.5336534380652,42.8179285991786,31.136310584839997,34.0854447839742,5,1,1
LATAM,matrix_32_ext_0_1,EXT,6,4,73.9060714285686,49.501517857143966,10.75,8.5,47.083333333333336,50,38.260073260073256,37.14285714285714,37.70774976657329,42.65873015873016,31.46825396825397,31.46825396825397,2,0,0
LATAM,matrix_32_ext_0_1,EXT,6,5,80.22199404761598,51.631041666667805,11.2,9.8,50.35897435897436,38.46153846153846,40.75843454790823,57.89473684210526,35.49953314659197,39.84126984126984,29.88048552754435,31.841269841269842,2,0,0
LATAM,matrix_32_ext_0_1,EXT,6,6,83.46252976190162,53.258065476191646,10.833333333333334,10.666666666666666,61.41025641025641,70.83333333333334,46.94516010305484,56.2200956937799,35.993200699083054,39.61131461131461,34.502305972894206,36.33831310301898,4,0,1
LATAM,matrix_32_ext_0_1,EXT,6,7,87.88041666666341,57.44973214285838,11.428571428571429,10.285714285714286,57.3992673992674,66.66666666666667,45.17605201815728,57.89473684210526,37.774391808005255,41.09541252398395,33.1631487093672,35.54272991247781,4,1,1
LATAM,matrix_32_ext_0_1,EXT,6,8,90.00273809523479,59.42827380952508,11.125,10,54.21741452991453,52.56410256410257,42.02904551588762,56.2200956937799,35.5525928320046,40.766178266178265,31.70340280634398,34.50897958250899,4,1,1
LATAM,matrix_32_ext_0_1,EXT,7,4,85.4482440476174,60.46845238095303,9.25,8.5,54.16666666666667,70.83333333333334,45.94405594405595,57.27272727272727,41.440781440781436,43.940781440781436,31.46825396825397,31.46825396825397,3,0,0
LATAM,matrix_32_ext_0_1,EXT,7,5,88.01178571428397,61.81354166666734,10,9.6,64.48717948717949,75,48.961127108185934,54.54545454545455,36.90262515262515,42.84493284493284,35.52041422629658,35.76283846872082,4,0,1
LATAM,matrix_32_ext_0_1,EXT,7,6,92.16895833333147,66.80431547619122,10,9.333333333333334,58.73931623931624,70.83333333333334,44.13427259015494,46.02272727272727,34.59834147334147,41.764716764716766,33.93489952313482,34.93057051880581,4,0,1
LATAM,matrix_32_ext_0_1,EXT,7,7,94.22541666666478,69.20705357142937,10.571428571428571,9.142857142857142,53.00104657247515,66.66666666666667,40.20853869703936,47.36842105263158,34.477957849806586,40.8403454621942,32.98316063021945,33.83659291222316,4,0,1
LATAM,matrix_32_ext_0_1,EXT,7,8,95.93083333333144,72.00943452381034,10.25,9.25,52.105082417582416,52.083333333333336,38.16213606654783,36.76470588235294,32.945990896358545,39.58145612557377,31.132992824169293,32.49163418281065,4,0,1
LATAM,matrix_32_ext_0_1,EXT,8,4,91.35392857142766,68.28648809523752,10,8.5,51.94444444444444,60.83333333333333,40,46.875,41.17063492063492,44.02777777777778,31.46825396825397,31.46825396825397,2,1,0
LATAM,matrix_32_ext_0_1,EXT,8,5,92.72413690476095,74.10211309523758,10.6,8.4,54.098290598290596,55.55555555555556,41.68964858670741,43.75,36.68650793650794,42.914529914529915,30.641580641580642,31.328449328449327,3,1,0
LATAM,matrix_32_ext_0_1,EXT,8,6,95.987619047618,77.42797619047572,11.166666666666666,8.666666666666666,49.84381359381359,51.111111111111114,37.63489234077469,37.301587301587304,35.02587145969499,41.644461203284735,29.38080438080438,29.953194953194952,3,1,0
LATAM,matrix_32_ext_0_1,EXT,8,7,97.31770833333228,78.00178571428526,11.285714285714286,9.571428571428571,55.34231641374498,55.55555555555556,43.404604265948805,35.714285714285715,34.10380818994264,40.090856855562734,31.963591963591963,32.817024245595675,4,1,1
LATAM,matrix_32_ext_0_1,EXT,8,8,98.18622023809417,80.402946428571,11.625,9.75,57.35309829059829,59.02777777777778,46.60998111365758,39.39393939393939,34.70825640862406,41.746166415284065,31.016935474656062,34.183646214896214,5,2,0
LATAM,matrix_32_z_abs,Z_ABS,2,4,2.138601190476015,10.348452380952237,10.75,10.25,22.291666666666668,25.833333333333336,12.960526315789474,15.394736842105264,35.69475867269985,37.45071105365223,24.384920634920633,30.27777777777778,0,0,0
LATAM,matrix_32_z_abs,Z_ABS,2,5,2.40464285714266,11.909791666666498,10.2,10.6,24,25,13.273279352226721,15,34.92835595776772,38.293902176255116,21.613199665831246,30.37606837606838,0,0,0
LATAM,matrix_32_z_abs,Z_ABS,2,6,3.302470238094966,13.175089285714098,10,10.166666666666666,40.138888888888886,35.41666666666667,28.233430799220272,15.394736842105264,31.671065862242333,34.47568771098183,24.260999721526037,31.563390313390315,1,0,0
LATAM,matrix_32_z_abs,Z_ABS,2,7,3.933988095237771,14.001577380952185,9.857142857142858,10.857142857142858,43.53174603174603,37.5,28.967657238333928,20,29.344430079724198,31.931541847508235,21.58214801071944,30.625763125763125,3,0,0
LATAM,matrix_32_z_abs,Z_ABS,2,8,4.495476190475819,14.945267857142646,9.625,10.875,49.02777777777778,43.75,34.479091062875895,23.872180451127818,27.266085630056217,32.10676578323637,23.23251449702688,31.209307440925087,4,0,0
LATAM,matrix_32_z_abs,Z_ABS,3,4,3.2032142857140236,16.841636904761664,9,9.25,40.625,37.5,29.38034188034188,19.871794871794872,37.778092006033184,39.1173777203189,29.34027777777778,31.79563492063492,1,0,0
LATAM,matrix_32_z_abs,Z_ABS,3,5,5.473005952380509,18.119107142856883,9,9.4,42.5,37.5,30.555555555555554,16.666666666666668,33.29939668174963,34.3708252531782,27.22222222222222,32.70923520923521,1,0,0
LATAM,matrix_32_z_abs,Z_ABS,3,6,6.711428571428028,19.195059523809253,9,9.833333333333334,42.592592592592595,35.41666666666667,29.855098605098604,19.047619047619047,30.313599798893918,31.420132155426273,23.84259259259259,32.385901135901136,2,0,0
LATAM,matrix_32_z_abs,Z_ABS,3,7,7.770238095237466,19.82741071428543,8.857142857142858,9.571428571428571,43.65079365079365,37.5,30.727115407566533,21.428571428571427,29.87918943801297,31.693446609412995,23.856209150326798,31.330772402200974,3,0,0
LATAM,matrix_32_z_abs,Z_ABS,3,8,8.228779761904095,20.38702380952352,9.25,10.25,45.486111111111114,44.44444444444444,30.570436507936506,20.714285714285715,26.92554075826135,31.638015783236373,22.10701267686562,30.539425851925852,3,0,0
LATAM,matrix_32_z_abs,Z_ABS,4,4,8.941488095237334,24.01538690476147,9.25,9.25,43.75,37.5,32.91666666666667,29.166666666666664,32.24924585218703,32.24924585218703,29.34027777777778,31.79563492063492,1,0,0
LATAM,matrix_32_z_abs,Z_ABS,4,5,10.751488095237187,25.094464285713844,9.2,9.2,48.611111111111114,50,35.43956043956044,30.76923076923077,28.8763197586727,29.132730015082956,31.164529914529915,33.12881562881563,3,0,0
LATAM,matrix_32_z_abs,Z_ABS,4,6,12.758928571427498,27.693630952380477,9,9,51.157407407407405,50,36.645761645761645,32.05128205128205,28.60905434434846,29.832830568124688,34.94480056980057,36.58170533170533,4,0,1
LATAM,matrix_32_z_abs,Z_ABS,4,7,13.295386904760788,28.6217261904757,9.571428571428571,9,48.45848595848596,50,35.61700204557347,30.76923076923077,26.10171691054044,29.772678302090068,32.809829059829056,34.71709196499113,4,0,1
LATAM,matrix_32_z_abs,Z_ABS,4,8,14.03622023809406,29.95607142857092,10.25,8.875,54.38034188034188,50,43.77253229226913,32.05128205128205,25.38990727409845,31.19815233785822,30.856036324786324,34.22360931552108,5,0,1
LATAM,matrix_32_z_abs,Z_ABS,5,4,14.18726190476069,29.955624999999667,9.25,9.5,43.75,37.5,32.69736842105263,28.728070175438596,32.24924585218703,32.24924585218703,29.06454248366013,31.319444444444443,1,0,0
LATAM,matrix_32_z_abs,Z_ABS,5,5,16.423095238093833,34.02116071428531,9.2,9.2,50.55555555555556,55.55555555555556,37.64646464646465,41.666666666666664,28.8763197586727,29.132730015082956,34.02086475615887,35.824786324786324,4,0,1
LATAM,matrix_32_z_abs,Z_ABS,5,6,19.562291666665004,35.83999999999957,9,9,56.71296296296296,55.55555555555556,46.01851851851852,37.5,28.60905434434846,29.832830568124688,33.478925758337525,34.982193732193736,5,0,1
LATAM,matrix_32_z_abs,Z_ABS,5,7,20.131488095236385,36.95681547619003,9.714285714285714,9.857142857142858,54.05328798185941,55.55555555555556,42.84168212739641,33.333333333333336,25.944153885330355,29.53925159807513,31.553364935717877,35.99977507872245,5,0,1
LATAM,matrix_32_z_abs,Z_ABS,5,8,21.040119047617264,40.79041666666618,10.375,9.625,59.067460317460316,55.55555555555556,47.699504442925495,37.5,25.25203962703963,30.99390397184515,34.010709470268296,38.31798501206396,7,0,2
LATAM,matrix_32_z_abs,Z_ABS,6,4,20.90327380952225,36.8678869047616,9.25,9.75,43.75,37.5,32.5,28.333333333333332,32.24924585218703,32.24924585218703,28.819444444444443,30.90277777777778,1,0,0
LATAM,matrix_32_z_abs,Z_ABS,6,5,25.73866071428375,42.96776785714235,9,9.4,49.44444444444444,55.55555555555556,35.687400318979265,33.333333333333336,31.253942136295077,32.46606334841629,33.824786324786324,35.49145299145299,4,0,1
LATAM,matrix_32_z_abs,Z_ABS,6,6,26.314970238093224,44.5267857142852,10,10.333333333333334,56.80555555555556,51.66666666666667,39.67171717171718,39.015151515151516,28.822729558023678,31.44101770262761,33.7428774928775,36.59375468585995,4,0,1
LATAM,matrix_32_z_abs,Z_ABS,6,7,27.349702380950283,50.400208333332635,10.714285714285714,10,57.142857142857146,50,42.067831917455976,36.36363636363637,27.620516738163797,32.83179668628585,36.71467421467422,39.158283237230606,5,0,2
LATAM,matrix_32_z_abs,Z_ABS,6,8,31.925535714283217,52.443660714284995,10.375,10.375,62.5,57.91666666666667,46.271158483329536,40.90909090909091,27.75743863979158,35.54600391868194,34.46908993783994,37.59683116591012,6,1,2
LATAM,matrix_32_z_abs,Z_ABS,7,4,27.8419345238075,50.99497023809477,9.25,8,50,50,40.11363636363636,43.56060606060606,32.24924585218703,32.24924585218703,38.11431623931624,38.11431623931624,2,0,1
LATAM,matrix_32_z_abs,Z_ABS,7,5,34.26964285714022,58.830773809523144,9,8,52.5,50,40.04329004329004,33.333333333333336,31.253942136295077,32.46606334841629,41.4005439005439,41.4005439005439,4,0,2
LATAM,matrix_32_z_abs,Z_ABS,7,6,40.418184523806275,61.034404761904064,8.833333333333334,9,58.333333333333336,62.5,44.607347989700926,43.56060606060606,31.05089355089355,36.145961881256,37.44162972104149,38.00922518027781,4,1,2
LATAM,matrix_32_z_abs,Z_ABS,7,7,48.00717261904366,62.66044642857072,9,8.857142857142858,56.74603174603175,62.5,43.79073307644736,41.666666666666664,30.186480186480185,34.553681612505144,37.80711118946413,38.293621583095266,6,1,2
LATAM,matrix_32_z_abs,Z_ABS,7,8,52.214434523805224,66.1596428571421,9.125,8.75,60.59027777777778,61.111111111111114,49.270833333333336,50.83333333333333,30.718240093240095,34.779925956396546,35.759793719352544,36.63191888520836,7,1,2
LATAM,matrix_32_z_abs,Z_ABS,8,4,36.63690476190169,58.243095238093765,9.25,8,59.375,52.083333333333336,53.75,54.16666666666667,32.24924585218703,32.24924585218703,32.34508547008547,32.34508547008547,2,0,0
LATAM,matrix_32_z_abs,Z_ABS,8,5,43.9107142857105,66.48616071428405,9,8,60,50,50.952380952380956,33.333333333333336,31.253942136295077,32.46606334841629,39.876068376068375,39.876068376068375,4,0,1
LATAM,matrix_32_z_abs,Z_ABS,8,6,51.79297619047167,70.38089285714113,9,8.833333333333334,59.02777777777778,58.333333333333336,48.8458110516934,48.10606060606061,32.10555784085196,33.46530920060332,39.71153846153846,39.71153846153846,4,0,1
LATAM,matrix_32_z_abs,Z_ABS,8,7,59.31318452380426,72.42392857142683,9.142857142857142,8.714285714285714,59.523809523809526,50,47.775263951734544,38.46153846153846,31.09047814930168,32.25597931480284,36.41941391941392,36.41941391941392,6,0,1
LATAM,matrix_32_z_abs,Z_ABS,8,8,63.28342261904202,74.80142857142678,9.25,8.75,59.09722222222222,52.77777777777778,50.15370352686529,48.10606060606061,29.463783765254355,32.76943644590703,36.41244172494172,36.41244172494172,6,0,1
DIEGO,matrix_32_raw_0_1,RAW,2,4,2.444345238094737,2.428184523809223,9.75,8.5,40.69444444444444,38.888888888888886,29.718451483157367,26.495726495726494,28.65530303030303,36.55594405594405,26.857864357864358,29.055666555666555,1,0,0
DIEGO,matrix_32_raw_0_1,RAW,2,5,2.718720238094681,2.531071428571115,9.6,8.4,45.88888888888889,44.44444444444444,35.01659125188537,30.76923076923077,24.890054390054388,34.6993006993007,23.708513708513706,29.244533244533244,2,0,0
DIEGO,matrix_32_raw_0_1,RAW,2,6,2.857321428570843,2.609315476190153,9.333333333333334,8.333333333333334,48.657407407407405,53.47222222222222,36.75625028566205,38.11188811188811,22.47053872053872,31.946386946386948,23.328523328523328,27.94187294187294,3,0,0
DIEGO,matrix_32_raw_0_1,RAW,2,7,2.984345238094627,2.793511904761559,9.571428571428571,8.428571428571429,50.494227994228,62.5,39.395179983415275,45.45454545454545,24.02236652236652,32.14452214452214,20.40867629102923,29.66446252160538,4,0,0
DIEGO,matrix_32_raw_0_1,RAW,2,8,3.2830654761898037,2.9065178571424974,9.75,8.375,52.59154040404041,61.25,41.762449152155035,47.72727272727273,24.925820707070706,33.334790209790214,24.44083694083694,32.90084915084915,5,0,1
DIEGO,matrix_32_raw_0_1,RAW,3,4,5.160029761903716,3.87386904761857,10,8.5,41.97649572649573,41.452991452991455,31.107340372046256,29.273504273504273,30.21780303030303,36.006493506493506,26.857864357864358,29.055666555666555,1,0,0
DIEGO,matrix_32_raw_0_1,RAW,3,5,5.687321428570275,4.066815476189975,9.8,8.4,46.914529914529915,44.44444444444444,35.794963206727914,30.76923076923077,26.279505582137162,34.25974025974026,23.708513708513706,29.244533244533244,2,0,0
DIEGO,matrix_32_raw_0_1,RAW,3,6,5.806666666665488,4.180505952380437,9.666666666666666,8.333333333333334,48.35470085470085,50,36.773580450051035,36.217948717948715,23.372183372183372,31.327561327561327,23.328523328523328,27.94187294187294,3,0,0
