"scenario","type","reference","K","D","n_clusters","n_matched","pct_matched","mean_jaccard_exclusive"
"10-9-top3","pos","sins",6,10,1,1,100,60
"10-9-top3","pos","sins",7,0,7,7,100,40.6972789115646
"10-9-top3","pos","sins",7,2,7,7,100,41.3945578231293
"10-9-top3","pos","sins",7,4,3,3,100,53.3333333333333
"10-9-top3","pos","sins",7,6,1,1,100,60
"10-9-top3","pos","sins",7,8,1,1,100,60
"10-9-top3","pos","sins",7,10,1,1,100,60
"10-9-top3","pos","sins",8,0,8,7,87.5,42.9931972789116
"10-9-top3","pos","sins",8,2,8,7,87.5,49.9659863945578
"10-9-top3","pos","sins",8,4,3,3,100,53.3333333333333
"10-9-top3","pos","sins",8,6,1,1,100,60
"10-9-top3","pos","sins",8,8,1,1,100,60
"10-9-top3","pos","sins",8,10,1,1,100,60
"100-9-top3","ext","sins",1,0,1,1,100,0
"100-9-top3","ext","sins",1,2,1,1,100,0
"100-9-top3","ext","sins",1,4,1,1,100,0
"100-9-top3","ext","sins",1,6,1,1,100,0
"100-9-top3","ext","sins",1,8,1,1,100,0
"100-9-top3","ext","sins",1,10,1,1,100,0
"100-9-top3","ext","sins",2,0,2,2,100,30
"100-9-top3","ext","sins",2,2,2,2,100,30
"100-9-top3","ext","sins",2,4,1,1,100,0
"100-9-top3","ext","sins",2,6,1,1,100,0
"100-9-top3","ext","sins",2,8,1,1,100,0
"100-9-top3","ext","sins",2,10,1,1,100,0
"100-9-top3","ext","sins",3,0,3,3,100,31.1111111111111
"100-9-top3","ext","sins",3,2,3,3,100,36.6666666666667
"100-9-top3","ext","sins",3,4,1,1,100,0
"100-9-top3","ext","sins",3,6,1,1,100,0
"100-9-top3","ext","sins",3,8,1,1,100,0
"100-9-top3","ext","sins",3,10,1,1,100,0
"100-9-top3","ext","sins",4,0,4,4,100,28.3333333333333
"100-9-top3","ext","sins",4,2,4,4,100,35.8333333333333
"100-9-top3","ext","sins",4,4,1,1,100,0
"100-9-top3","ext","sins",4,6,1,1,100,0
"100-9-top3","ext","sins",4,8,1,1,100,0
"100-9-top3","ext","sins",4,10,1,1,100,0
"100-9-top3","ext","sins",5,0,5,5,100,29.3333333333333
"100-9-top3","ext","sins",5,2,5,5,100,35.3333333333333
"100-9-top3","ext","sins",5,4,1,1,100,0
"100-9-top3","ext","sins",5,6,1,1,100,0
"100-9-top3","ext","sins",5,8,1,1,100,0
"100-9-top3","ext","sins",5,10,1,1,100,0
"100-9-top3","ext","sins",6,0,6,6,100,30
"100-9-top3","ext","sins",6,2,6,6,100,46.1111111111111
"100-9-top3","ext","sins",6,4,1,1,100,0
"100-9-top3","ext","sins",6,6,1,1,100,0
"100-9-top3","ext","sins",6,8,1,1,100,0
"100-9-top3","ext","sins",6,10,1,1,100,0
"100-9-top3","ext","sins",7,0,7,7,100,33.0952380952381
"100-9-top3","ext","sins",7,2,7,7,100,43.0952380952381
"100-9-top3","ext","sins",7,4,1,1,100,0
"100-9-top3","ext","sins",7,6,1,1,100,0
"100-9-top3","ext","sins",7,8,1,1,100,0
"100-9-top3","ext","sins",7,10,1,1,100,0
"100-9-top3","ext","sins",8,0,8,7,87.5,36.6666666666667
"100-9-top3","ext","sins",8,2,8,7,87.5,46.6666666666667
"100-9-top3","ext","sins",8,4,1,1,100,0
"100-9-top3","ext","sins",8,6,1,1,100,0
"100-9-top3","ext","sins",8,8,1,1,100,0
"100-9-top3","ext","sins",8,10,1,1,100,0
"100-9-top3","pos","sins",1,0,1,1,100,60
"100-9-top3","pos","sins",1,2,1,1,100,60
"100-9-top3","pos","sins",1,4,1,1,100,60
"100-9-top3","pos","sins",1,6,1,1,100,60
"100-9-top3","pos","sins",1,8,1,1,100,60
"100-9-top3","pos","sins",1,10,1,1,100,60
"100-9-top3","pos","sins",2,0,2,2,100,60
"100-9-top3","pos","sins",2,2,2,2,100,80
"100-9-top3","pos","sins",2,4,2,2,100,46.6666666666667
"100-9-top3","pos","sins",2,6,1,1,100,60
"100-9-top3","pos","sins",2,8,1,1,100,60
"100-9-top3","pos","sins",2,10,1,1,100,60
"100-9-top3","pos","sins",3,0,3,3,100,56.6666666666667
"100-9-top3","pos","sins",3,2,3,3,100,64.4444444444444
"100-9-top3","pos","sins",3,4,2,2,100,46.6666666666667
"100-9-top3","pos","sins",3,6,1,1,100,60
"100-9-top3","pos","sins",3,8,1,1,100,60
"100-9-top3","pos","sins",3,10,1,1,100,60
"100-9-top3","pos","sins",4,0,4,4,100,53.2142857142857
"100-9-top3","pos","sins",4,2,4,4,100,48.3333333333333
"100-9-top3","pos","sins",4,4,2,2,100,46.6666666666667
"100-9-top3","pos","sins",4,6,1,1,100,60
"100-9-top3","pos","sins",4,8,1,1,100,60
"100-9-top3","pos","sins",4,10,1,1,100,60
"100-9-top3","pos","sins",5,0,5,5,100,48.2857142857143
"100-9-top3","pos","sins",5,2,5,5,100,44.3809523809524
"100-9-top3","pos","sins",5,4,2,2,100,46.6666666666667
"100-9-top3","pos","sins",5,6,1,1,100,60
"100-9-top3","pos","sins",5,8,1,1,100,60
"100-9-top3","pos","sins",5,10,1,1,100,60
"100-9-top3","pos","sins",6,0,6,6,100,45.3968253968254
"100-9-top3","pos","sins",6,2,6,6,100,41.1507936507937
"100-9-top3","pos","sins",6,4,2,2,100,46.6666666666667
"100-9-top3","pos","sins",6,6,1,1,100,60
"100-9-top3","pos","sins",6,8,1,1,100,60
"100-9-top3","pos","sins",6,10,1,1,100,60
"100-9-top3","pos","sins",7,0,7,7,100,40.6972789115646
"100-9-top3","pos","sins",7,2,7,7,100,40.0340136054422
"100-9-top3","pos","sins",7,4,2,2,100,46.6666666666667
"100-9-top3","pos","sins",7,6,1,1,100,60
"100-9-top3","pos","sins",7,8,1,1,100,60
"100-9-top3","pos","sins",7,10,1,1,100,60
"100-9-top3","pos","sins",8,0,8,7,87.5,42.9931972789116
"100-9-top3","pos","sins",8,2,8,7,87.5,46.6666666666667
"100-9-top3","pos","sins",8,4,2,2,100,46.6666666666667
"100-9-top3","pos","sins",8,6,1,1,100,60
"100-9-top3","pos","sins",8,8,1,1,100,60
"100-9-top3","pos","sins",8,10,1,1,100,60
