bootstrap_id,political_profile,n,prop
838,Right,199,0.5195822454308094
839,Left,53,0.13838120104438642
839,Moderate,131,0.34203655352480417
839,Right,199,0.5195822454308094
840,Left,53,0.13838120104438642
840,Moderate,131,0.34203655352480417
840,Right,199,0.5195822454308094
841,Left,53,0.13838120104438642
841,Moderate,131,0.34203655352480417
841,Right,199,0.5195822454308094
842,Left,53,0.13838120104438642
842,Moderate,131,0.34203655352480417
842,Right,199,0.5195822454308094
843,Left,53,0.13838120104438642
843,Moderate,131,0.34203655352480417
843,Right,199,0.5195822454308094
844,Left,53,0.13838120104438642
844,Moderate,131,0.34203655352480417
844,Right,199,0.5195822454308094
845,Left,53,0.13838120104438642
845,Moderate,131,0.34203655352480417
845,Right,199,0.5195822454308094
846,Left,53,0.13838120104438642
846,Moderate,131,0.34203655352480417
846,Right,199,0.5195822454308094
847,Left,53,0.13838120104438642
847,Moderate,131,0.34203655352480417
847,Right,199,0.5195822454308094
848,Left,53,0.13838120104438642
848,Moderate,131,0.34203655352480417
848,Right,199,0.5195822454308094
849,Left,53,0.13838120104438642
849,Moderate,131,0.34203655352480417
849,Right,199,0.5195822454308094
850,Left,53,0.13838120104438642
850,Moderate,131,0.34203655352480417
850,Right,199,0.5195822454308094
851,Left,53,0.13838120104438642
851,Moderate,131,0.34203655352480417
851,Right,199,0.5195822454308094
852,Left,53,0.13838120104438642
852,Moderate,131,0.34203655352480417
852,Right,199,0.5195822454308094
853,Left,53,0.13838120104438642
853,Moderate,131,0.34203655352480417
853,Right,199,0.5195822454308094
854,Left,53,0.13838120104438642
854,Moderate,131,0.34203655352480417
854,Right,199,0.5195822454308094
855,Left,53,0.13838120104438642
855,Moderate,131,0.34203655352480417
855,Right,199,0.5195822454308094
856,Left,53,0.13838120104438642
856,Moderate,131,0.34203655352480417
856,Right,199,0.5195822454308094
857,Left,53,0.13838120104438642
857,Moderate,131,0.34203655352480417
857,Right,199,0.5195822454308094
858,Left,53,0.13838120104438642
858,Moderate,131,0.34203655352480417
858,Right,199,0.5195822454308094
859,Left,53,0.13838120104438642
859,Moderate,131,0.34203655352480417
859,Right,199,0.5195822454308094
860,Left,53,0.13838120104438642
860,Moderate,131,0.34203655352480417
860,Right,199,0.5195822454308094
861,Left,53,0.13838120104438642
861,Moderate,131,0.34203655352480417
861,Right,199,0.5195822454308094
862,Left,53,0.13838120104438642
862,Moderate,131,0.34203655352480417
862,Right,199,0.5195822454308094
863,Left,53,0.13838120104438642
863,Moderate,131,0.34203655352480417
863,Right,199,0.5195822454308094
864,Left,53,0.13838120104438642
864,Moderate,131,0.34203655352480417
864,Right,199,0.5195822454308094
865,Left,53,0.13838120104438642
865,Moderate,131,0.34203655352480417
865,Right,199,0.5195822454308094
866,Left,53,0.13838120104438642
866,Moderate,131,0.34203655352480417
866,Right,199,0.5195822454308094
867,Left,53,0.13838120104438642
867,Moderate,131,0.34203655352480417
867,Right,199,0.5195822454308094
868,Left,53,0.13838120104438642
868,Moderate,131,0.34203655352480417
868,Right,199,0.5195822454308094
869,Left,53,0.13838120104438642
869,Moderate,131,0.34203655352480417
869,Right,199,0.5195822454308094
870,Left,53,0.13838120104438642
870,Moderate,131,0.34203655352480417
870,Right,199,0.5195822454308094
871,Left,53,0.13838120104438642
871,Moderate,131,0.34203655352480417
871,Right,199,0.5195822454308094
872,Left,53,0.13838120104438642
872,Moderate,131,0.34203655352480417
872,Right,199,0.5195822454308094
873,Left,53,0.13838120104438642
873,Moderate,131,0.34203655352480417
873,Right,199,0.5195822454308094
874,Left,53,0.13838120104438642
874,Moderate,131,0.34203655352480417
874,Right,199,0.5195822454308094
875,Left,53,0.13838120104438642
875,Moderate,131,0.34203655352480417
875,Right,199,0.5195822454308094
876,Left,53,0.13838120104438642
876,Moderate,131,0.34203655352480417
876,Right,199,0.5195822454308094
877,Left,53,0.13838120104438642
877,Moderate,131,0.34203655352480417
877,Right,199,0.5195822454308094
878,Left,53,0.13838120104438642
878,Moderate,131,0.34203655352480417
878,Right,199,0.5195822454308094
879,Left,53,0.13838120104438642
879,Moderate,131,0.34203655352480417
879,Right,199,0.5195822454308094
880,Left,53,0.13838120104438642
880,Moderate,131,0.34203655352480417
880,Right,199,0.5195822454308094
881,Left,53,0.13838120104438642
881,Moderate,131,0.34203655352480417
881,Right,199,0.5195822454308094
882,Left,53,0.13838120104438642
882,Moderate,131,0.34203655352480417
882,Right,199,0.5195822454308094
883,Left,53,0.13838120104438642
883,Moderate,131,0.34203655352480417
883,Right,199,0.5195822454308094
884,Left,53,0.13838120104438642
884,Moderate,131,0.34203655352480417
884,Right,199,0.5195822454308094
885,Left,53,0.13838120104438642
885,Moderate,131,0.34203655352480417
885,Right,199,0.5195822454308094
886,Left,53,0.13838120104438642
886,Moderate,131,0.34203655352480417
886,Right,199,0.5195822454308094
887,Left,53,0.13838120104438642
887,Moderate,131,0.34203655352480417
887,Right,199,0.5195822454308094
888,Left,53,0.13838120104438642
888,Moderate,131,0.34203655352480417
888,Right,199,0.5195822454308094
889,Left,53,0.13838120104438642
889,Moderate,131,0.34203655352480417
889,Right,199,0.5195822454308094
890,Left,53,0.13838120104438642
890,Moderate,131,0.34203655352480417
890,Right,199,0.5195822454308094
891,Left,53,0.13838120104438642
891,Moderate,131,0.34203655352480417
891,Right,199,0.5195822454308094
892,Left,53,0.13838120104438642
892,Moderate,131,0.34203655352480417
892,Right,199,0.5195822454308094
893,Left,53,0.13838120104438642
893,Moderate,131,0.34203655352480417
893,Right,199,0.5195822454308094
894,Left,53,0.13838120104438642
894,Moderate,131,0.34203655352480417
894,Right,199,0.5195822454308094
895,Left,53,0.13838120104438642
895,Moderate,131,0.34203655352480417
895,Right,199,0.5195822454308094
896,Left,53,0.13838120104438642
896,Moderate,131,0.34203655352480417
896,Right,199,0.5195822454308094
897,Left,53,0.13838120104438642
897,Moderate,131,0.34203655352480417
897,Right,199,0.5195822454308094
898,Left,53,0.13838120104438642
898,Moderate,131,0.34203655352480417
898,Right,199,0.5195822454308094
899,Left,53,0.13838120104438642
899,Moderate,131,0.34203655352480417
899,Right,199,0.5195822454308094
900,Left,53,0.13838120104438642
900,Moderate,131,0.34203655352480417
900,Right,199,0.5195822454308094
901,Left,53,0.13838120104438642
901,Moderate,131,0.34203655352480417
901,Right,199,0.5195822454308094
902,Left,53,0.13838120104438642
902,Moderate,131,0.34203655352480417
902,Right,199,0.5195822454308094
903,Left,53,0.13838120104438642
903,Moderate,131,0.34203655352480417
903,Right,199,0.5195822454308094
904,Left,53,0.13838120104438642
904,Moderate,131,0.34203655352480417
904,Right,199,0.5195822454308094
905,Left,53,0.13838120104438642
905,Moderate,131,0.34203655352480417
905,Right,199,0.5195822454308094
906,Left,53,0.13838120104438642
906,Moderate,131,0.34203655352480417
906,Right,199,0.5195822454308094
907,Left,53,0.13838120104438642
907,Moderate,131,0.34203655352480417
907,Right,199,0.5195822454308094
908,Left,53,0.13838120104438642
908,Moderate,131,0.34203655352480417
908,Right,199,0.5195822454308094
909,Left,53,0.13838120104438642
909,Moderate,131,0.34203655352480417
909,Right,199,0.5195822454308094
910,Left,53,0.13838120104438642
910,Moderate,131,0.34203655352480417
910,Right,199,0.5195822454308094
911,Left,53,0.13838120104438642
911,Moderate,131,0.34203655352480417
911,Right,199,0.5195822454308094
912,Left,53,0.13838120104438642
912,Moderate,131,0.34203655352480417
912,Right,199,0.5195822454308094
913,Left,53,0.13838120104438642
913,Moderate,131,0.34203655352480417
913,Right,199,0.5195822454308094
914,Left,53,0.13838120104438642
914,Moderate,131,0.34203655352480417
914,Right,199,0.5195822454308094
915,Left,53,0.13838120104438642
915,Moderate,131,0.34203655352480417
915,Right,199,0.5195822454308094
916,Left,53,0.13838120104438642
916,Moderate,131,0.34203655352480417
916,Right,199,0.5195822454308094
917,Left,53,0.13838120104438642
917,Moderate,131,0.34203655352480417
917,Right,199,0.5195822454308094
918,Left,53,0.13838120104438642
918,Moderate,131,0.34203655352480417
918,Right,199,0.5195822454308094
919,Left,53,0.13838120104438642
919,Moderate,131,0.34203655352480417
919,Right,199,0.5195822454308094
920,Left,53,0.13838120104438642
920,Moderate,131,0.34203655352480417
920,Right,199,0.5195822454308094
921,Left,53,0.13838120104438642
921,Moderate,131,0.34203655352480417
921,Right,199,0.5195822454308094
922,Left,53,0.13838120104438642
922,Moderate,131,0.34203655352480417
922,Right,199,0.5195822454308094
923,Left,53,0.13838120104438642
923,Moderate,131,0.34203655352480417
923,Right,199,0.5195822454308094
924,Left,53,0.13838120104438642
924,Moderate,131,0.34203655352480417
924,Right,199,0.5195822454308094
925,Left,53,0.13838120104438642
925,Moderate,131,0.34203655352480417
925,Right,199,0.5195822454308094
926,Left,53,0.13838120104438642
926,Moderate,131,0.34203655352480417
926,Right,199,0.5195822454308094
927,Left,53,0.13838120104438642
927,Moderate,131,0.34203655352480417
927,Right,199,0.5195822454308094
928,Left,53,0.13838120104438642
928,Moderate,131,0.34203655352480417
928,Right,199,0.5195822454308094
929,Left,53,0.13838120104438642
929,Moderate,131,0.34203655352480417
929,Right,199,0.5195822454308094
930,Left,53,0.13838120104438642
930,Moderate,131,0.34203655352480417
930,Right,199,0.5195822454308094
931,Left,53,0.13838120104438642
931,Moderate,131,0.34203655352480417
931,Right,199,0.5195822454308094
932,Left,53,0.13838120104438642
932,Moderate,131,0.34203655352480417
932,Right,199,0.5195822454308094
933,Left,53,0.13838120104438642
933,Moderate,131,0.34203655352480417
933,Right,199,0.5195822454308094
934,Left,53,0.13838120104438642
934,Moderate,131,0.34203655352480417
934,Right,199,0.5195822454308094
935,Left,53,0.13838120104438642
935,Moderate,131,0.34203655352480417
935,Right,199,0.5195822454308094
936,Left,53,0.13838120104438642
936,Moderate,131,0.34203655352480417
936,Right,199,0.5195822454308094
937,Left,53,0.13838120104438642
937,Moderate,131,0.34203655352480417
937,Right,199,0.5195822454308094
938,Left,53,0.13838120104438642
938,Moderate,131,0.34203655352480417
938,Right,199,0.5195822454308094
939,Left,53,0.13838120104438642
939,Moderate,131,0.34203655352480417
939,Right,199,0.5195822454308094
940,Left,53,0.13838120104438642
940,Moderate,131,0.34203655352480417
940,Right,199,0.5195822454308094
941,Left,53,0.13838120104438642
941,Moderate,131,0.34203655352480417
941,Right,199,0.5195822454308094
942,Left,53,0.13838120104438642
942,Moderate,131,0.34203655352480417
942,Right,199,0.5195822454308094
943,Left,53,0.13838120104438642
943,Moderate,131,0.34203655352480417
943,Right,199,0.5195822454308094
944,Left,53,0.13838120104438642
944,Moderate,131,0.34203655352480417
944,Right,199,0.5195822454308094
945,Left,53,0.13838120104438642
945,Moderate,131,0.34203655352480417
945,Right,199,0.5195822454308094
946,Left,53,0.13838120104438642
946,Moderate,131,0.34203655352480417
946,Right,199,0.5195822454308094
947,Left,53,0.13838120104438642
947,Moderate,131,0.34203655352480417
947,Right,199,0.5195822454308094
948,Left,53,0.13838120104438642
948,Moderate,131,0.34203655352480417
948,Right,199,0.5195822454308094
949,Left,53,0.13838120104438642
949,Moderate,131,0.34203655352480417
949,Right,199,0.5195822454308094
950,Left,53,0.13838120104438642
950,Moderate,131,0.34203655352480417
950,Right,199,0.5195822454308094
951,Left,53,0.13838120104438642
951,Moderate,131,0.34203655352480417
951,Right,199,0.5195822454308094
952,Left,53,0.13838120104438642
952,Moderate,131,0.34203655352480417
952,Right,199,0.5195822454308094
953,Left,53,0.13838120104438642
953,Moderate,131,0.34203655352480417
953,Right,199,0.5195822454308094
954,Left,53,0.13838120104438642
954,Moderate,131,0.34203655352480417
954,Right,199,0.5195822454308094
955,Left,53,0.13838120104438642
955,Moderate,131,0.34203655352480417
955,Right,199,0.5195822454308094
956,Left,53,0.13838120104438642
956,Moderate,131,0.34203655352480417
956,Right,199,0.5195822454308094
957,Left,53,0.13838120104438642
957,Moderate,131,0.34203655352480417
957,Right,199,0.5195822454308094
958,Left,53,0.13838120104438642
958,Moderate,131,0.34203655352480417
958,Right,199,0.5195822454308094
959,Left,53,0.13838120104438642
959,Moderate,131,0.34203655352480417
959,Right,199,0.5195822454308094
960,Left,53,0.13838120104438642
960,Moderate,131,0.34203655352480417
960,Right,199,0.5195822454308094
961,Left,53,0.13838120104438642
961,Moderate,131,0.34203655352480417
961,Right,199,0.5195822454308094
962,Left,53,0.13838120104438642
962,Moderate,131,0.34203655352480417
962,Right,199,0.5195822454308094
963,Left,53,0.13838120104438642
963,Moderate,131,0.34203655352480417
963,Right,199,0.5195822454308094
964,Left,53,0.13838120104438642
964,Moderate,131,0.34203655352480417
964,Right,199,0.5195822454308094
965,Left,53,0.13838120104438642
965,Moderate,131,0.34203655352480417
965,Right,199,0.5195822454308094
966,Left,53,0.13838120104438642
966,Moderate,131,0.34203655352480417
966,Right,199,0.5195822454308094
967,Left,53,0.13838120104438642
967,Moderate,131,0.34203655352480417
967,Right,199,0.5195822454308094
968,Left,53,0.13838120104438642
968,Moderate,131,0.34203655352480417
968,Right,199,0.5195822454308094
969,Left,53,0.13838120104438642
969,Moderate,131,0.34203655352480417
969,Right,199,0.5195822454308094
970,Left,53,0.13838120104438642
970,Moderate,131,0.34203655352480417
970,Right,199,0.5195822454308094
971,Left,53,0.13838120104438642
971,Moderate,131,0.34203655352480417
971,Right,199,0.5195822454308094
972,Left,53,0.13838120104438642
972,Moderate,131,0.34203655352480417
972,Right,199,0.5195822454308094
973,Left,53,0.13838120104438642
973,Moderate,131,0.34203655352480417
973,Right,199,0.5195822454308094
974,Left,53,0.13838120104438642
974,Moderate,131,0.34203655352480417
974,Right,199,0.5195822454308094
975,Left,53,0.13838120104438642
975,Moderate,131,0.34203655352480417
975,Right,199,0.5195822454308094
976,Left,53,0.13838120104438642
976,Moderate,131,0.34203655352480417
976,Right,199,0.5195822454308094
977,Left,53,0.13838120104438642
977,Moderate,131,0.34203655352480417
977,Right,199,0.5195822454308094
978,Left,53,0.13838120104438642
978,Moderate,131,0.34203655352480417
978,Right,199,0.5195822454308094
979,Left,53,0.13838120104438642
979,Moderate,131,0.34203655352480417
979,Right,199,0.5195822454308094
980,Left,53,0.13838120104438642
980,Moderate,131,0.34203655352480417
980,Right,199,0.5195822454308094
981,Left,53,0.13838120104438642
981,Moderate,131,0.34203655352480417
981,Right,199,0.5195822454308094
982,Left,53,0.13838120104438642
982,Moderate,131,0.34203655352480417
982,Right,199,0.5195822454308094
983,Left,53,0.13838120104438642
983,Moderate,131,0.34203655352480417
983,Right,199,0.5195822454308094
984,Left,53,0.13838120104438642
984,Moderate,131,0.34203655352480417
984,Right,199,0.5195822454308094
985,Left,53,0.13838120104438642
985,Moderate,131,0.34203655352480417
985,Right,199,0.5195822454308094
986,Left,53,0.13838120104438642
986,Moderate,131,0.34203655352480417
986,Right,199,0.5195822454308094
987,Left,53,0.13838120104438642
987,Moderate,131,0.34203655352480417
987,Right,199,0.5195822454308094
988,Left,53,0.13838120104438642
988,Moderate,131,0.34203655352480417
988,Right,199,0.5195822454308094
989,Left,53,0.13838120104438642
989,Moderate,131,0.34203655352480417
989,Right,199,0.5195822454308094
990,Left,53,0.13838120104438642
990,Moderate,131,0.34203655352480417
990,Right,199,0.5195822454308094
991,Left,53,0.13838120104438642
991,Moderate,131,0.34203655352480417
991,Right,199,0.5195822454308094
992,Left,53,0.13838120104438642
992,Moderate,131,0.34203655352480417
992,Right,199,0.5195822454308094
993,Left,53,0.13838120104438642
993,Moderate,131,0.34203655352480417
993,Right,199,0.5195822454308094
994,Left,53,0.13838120104438642
994,Moderate,131,0.34203655352480417
994,Right,199,0.5195822454308094
995,Left,53,0.13838120104438642
995,Moderate,131,0.34203655352480417
995,Right,199,0.5195822454308094
996,Left,53,0.13838120104438642
996,Moderate,131,0.34203655352480417
996,Right,199,0.5195822454308094
997,Left,53,0.13838120104438642
997,Moderate,131,0.34203655352480417
997,Right,199,0.5195822454308094
998,Left,53,0.13838120104438642
998,Moderate,131,0.34203655352480417
998,Right,199,0.5195822454308094
999,Left,53,0.13838120104438642
999,Moderate,131,0.34203655352480417
999,Right,199,0.5195822454308094
1000,Left,53,0.13838120104438642
1000,Moderate,131,0.34203655352480417
1000,Right,199,0.5195822454308094
