"scenario","type","reference","K","D","D_order","archetypes_used","n_patterns_covered","freq_covered","pct_covered"
"10-9","ext","kmeans",8,8,4,"Careful | Early.Adopter | Fearful | Homo.Economicus | Influencer | Stubborn | Uninterested | X8",208,8000000,100
"10-9","ext","kmeans",8,10,4,"Careful | Early.Adopter | Fearful | Homo.Economicus | Influencer | Stubborn | Uninterested | X8",208,8000000,100
"10-9","ext","sins",1,0,4,"Homo.Economicus",0,0,0
"10-9","ext","sins",1,2,4,"Homo.Economicus",1,2,2.5e-05
"10-9","ext","sins",1,4,4,"Homo.Economicus",46,3796306,47.453825
"10-9","ext","sins",1,6,4,"Homo.Economicus",154,7309478,91.368475
"10-9","ext","sins",1,8,4,"Homo.Economicus",206,7999892,99.99865
"10-9","ext","sins",1,10,4,"Homo.Economicus",208,8000000,100
"10-9","ext","sins",2,0,4,"Homo.Economicus | Uninterested",0,0,0
"10-9","ext","sins",2,2,4,"Homo.Economicus | Uninterested",1,2,2.5e-05
"10-9","ext","sins",2,4,4,"Homo.Economicus | Uninterested",53,4920204,61.50255
"10-9","ext","sins",2,6,4,"Homo.Economicus | Uninterested",177,7329133,91.6141625
"10-9","ext","sins",2,8,4,"Homo.Economicus | Uninterested",208,8000000,100
"10-9","ext","sins",2,10,4,"Homo.Economicus | Uninterested",208,8000000,100
"10-9","ext","sins",3,0,4,"Homo.Economicus | Uninterested | Influencer",0,0,0
"10-9","ext","sins",3,2,4,"Homo.Economicus | Uninterested | Influencer",1,2,2.5e-05
"10-9","ext","sins",3,4,4,"Homo.Economicus | Uninterested | Influencer",68,5040926,63.011575
"10-9","ext","sins",3,6,4,"Homo.Economicus | Uninterested | Influencer",196,7336328,91.7041
"10-9","ext","sins",3,8,4,"Homo.Economicus | Uninterested | Influencer",208,8000000,100
"10-9","ext","sins",3,10,4,"Homo.Economicus | Uninterested | Influencer",208,8000000,100
"10-9","ext","sins",4,0,4,"Homo.Economicus | Uninterested | Influencer | Careful",0,0,0
"10-9","ext","sins",4,2,4,"Homo.Economicus | Uninterested | Influencer | Careful",1,2,2.5e-05
"10-9","ext","sins",4,4,4,"Homo.Economicus | Uninterested | Influencer | Careful",68,5040926,63.011575
"10-9","ext","sins",4,6,4,"Homo.Economicus | Uninterested | Influencer | Careful",197,7341211,91.7651375
"10-9","ext","sins",4,8,4,"Homo.Economicus | Uninterested | Influencer | Careful",208,8000000,100
"10-9","ext","sins",4,10,4,"Homo.Economicus | Uninterested | Influencer | Careful",208,8000000,100
"10-9","ext","sins",5,0,4,"Homo.Economicus | Uninterested | Influencer | Careful | Early.Adopter",0,0,0
"10-9","ext","sins",5,2,4,"Homo.Economicus | Uninterested | Influencer | Careful | Early.Adopter",1,2,2.5e-05
"10-9","ext","sins",5,4,4,"Homo.Economicus | Uninterested | Influencer | Careful | Early.Adopter",68,5040926,63.011575
"10-9","ext","sins",5,6,4,"Homo.Economicus | Uninterested | Influencer | Careful | Early.Adopter",197,7341211,91.7651375
"10-9","ext","sins",5,8,4,"Homo.Economicus | Uninterested | Influencer | Careful | Early.Adopter",208,8000000,100
"10-9","ext","sins",5,10,4,"Homo.Economicus | Uninterested | Influencer | Careful | Early.Adopter",208,8000000,100
"10-9","ext","sins",6,0,4,"Homo.Economicus | Uninterested | Influencer | Careful | Early.Adopter | Fearful",0,0,0
"10-9","ext","sins",6,2,4,"Homo.Economicus | Uninterested | Influencer | Careful | Early.Adopter | Fearful",1,2,2.5e-05
"10-9","ext","sins",6,4,4,"Homo.Economicus | Uninterested | Influencer | Careful | Early.Adopter | Fearful",68,5040926,63.011575
"10-9","ext","sins",6,6,4,"Homo.Economicus | Uninterested | Influencer | Careful | Early.Adopter | Fearful",197,7341211,91.7651375
"10-9","ext","sins",6,8,4,"Homo.Economicus | Uninterested | Influencer | Careful | Early.Adopter | Fearful",208,8000000,100
"10-9","ext","sins",6,10,4,"Homo.Economicus | Uninterested | Influencer | Careful | Early.Adopter | Fearful",208,8000000,100
"10-9","ext","sins",7,0,4,"Homo.Economicus | Uninterested | Influencer | Careful | Early.Adopter | Fearful | Stubborn",0,0,0
"10-9","ext","sins",7,2,4,"Homo.Economicus | Uninterested | Influencer | Careful | Early.Adopter | Fearful | Stubborn",1,2,2.5e-05
"10-9","ext","sins",7,4,4,"Homo.Economicus | Uninterested | Influencer | Careful | Early.Adopter | Fearful | Stubborn",68,5040926,63.011575
"10-9","ext","sins",7,6,4,"Homo.Economicus | Uninterested | Influencer | Careful | Early.Adopter | Fearful | Stubborn",197,7341211,91.7651375
"10-9","ext","sins",7,8,4,"Homo.Economicus | Uninterested | Influencer | Careful | Early.Adopter | Fearful | Stubborn",208,8000000,100
"10-9","ext","sins",7,10,4,"Homo.Economicus | Uninterested | Influencer | Careful | Early.Adopter | Fearful | Stubborn",208,8000000,100
